GeneID	GSE84076_MTB_control_blood_up.tsv	GSE148171_MTB_control_blood_PBMC_up.tsv	GSE198557_MTB_control_blood_PBMC_up.tsv	GSE132283_MTB_control_2h_blood_macrophage_up.tsv	GSE132283_MTB_control_48h_blood_macrophage_up.tsv	GSE143627_MTB_control_blood_PBMC_macrophage_up.tsv	GSE148731_MTB_control_4h_blood_CD14plus_monocyte_derived_macrophages_MF1_up.tsv	GSE148731_MTB_control_24h_blood_CD14plus_monocyte_derived_macrophages_MF2_up.tsv	GSE148731_MTB_control_24h_blood_CD14plus_monocyte_derived_macrophages_MF1_up.tsv	GSE174566_MTB_control_blood_PBMC_up.tsv	GSE193777_MTB_control_blood_up.tsv	GSE256184_MTB_control_0h_HEPG2_HepG2_up.tsv	GSE256184_MTB_4control_48h_HEPG2_HepG2_up.tsv	GSE64179_MTB_control_blood_dendritic_cells_up.tsv	GSE64182_MTB_control_blood_dendritic_cells_up.tsv	GSE141656_MTB_control_blood_blood_up.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_up.tsv	GSE183912_MTB_control_blood_macrophages_up.tsv	GSE211974_MTB_control_blood_THP1_up.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_up.tsv
3202	0	2.6897405393231417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3206	0	0	0	0	0	0	0	0	0	0	1.1636110533074446	0	0	0	0	0	0	0	0	0	0.5556734120063358	0
323	0	0	0	0	0	0	0	1.4516268733364546	0	0	0	0	1.0887430614327125	2.80377631494209	2.3785416490550606	0	0	0	0	0	0	0
3251	0	0	1.4306510037291025	0	0.5227964414177191	0	0	0.4592593524019766	0	0	0	0	0	2.1784652618979923	1.7877367724035949	1.0251073868079963	0	0	0	0	0	0
3280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
329	0	1.6061871291162158	1.2454818355420625	0.8984041896114225	0.8724813431845146	0.6821604482557182	0	0	0.4498226343883232	0	0	0	1.2677257962527575	2.370574849882856	0.8221290001594934	0.7377381474205814	0	0	0	0	0.2963398495300022	0.6917585280319506
3300	0	0	0	0	0	0	0	0.5459397943315404	0	0	0	0	0.609645004230486	0	0	0	0	0	0	0	0	0
3303	0	0	0	2.375255367731444	2.0775531705306536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3308	0	0.906352325452211	0	0	0.44639124061690855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3312	0	0	0	0.8733581328889276	1.0289213235659458	0	0	0.21604682738490336	0.4075656349313001	0	0	0	0	0	0	1.087054848353452	0	0	0	0	0	0
3315	0	0	0	0	0.8555613300015636	0	0	0.8396917116666687	0.262946989155468	0	0	0	0.9295066340540332	0	1.1269060499736314	0	0	0	0	0	0	0
332	0	0	0	0	0	0	0	0	0	3.0478760520837	0	0	0	0	0	0	0	0	0	0	0	0
3329	0	0	0	0	0	0	0	0	0.1587329104340453	0.5639278967562693	0	0	0	0	0	0.9517868638548768	0	0	0	0	0	0
3337	0	4.060265503861648	3.8807679821520176	0.6394587548152059	0.5516672547766323	0	0	0	0	0	0	0	0	0.5950874942470683	0.6056707900826448	1.4040297413383496	0	0	0	0	0	0
3383	0	3.042527121684418	1.8286657002453977	4.107605391900461	2.409723012522697	1.644879560524523	1.531742258144213	3.058734185655111	1.5790309754878376	1.2376524990327045	1.548927473812626	0	1.7641205169497127	2.5604392787028183	3.173463675551909	4.117659944903227	0	0	0	1.8576666832471769	0	3.6846289890785338
3385	0	1.693803245753739	0	0	0	0	0	0	0	0	0.6582315435707731	0	0	0	0	0	0	0	0	0	0	0
3398	0.535130930508909	0	0	0.8340302820791421	0	0	0	0	0	0.38745953896086993	0	0	0.5837148623812527	4.130984367574479	4.284030050803422	0.6677315770483465	0	0	0	0	0	0
3416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3454	0	2.26776091539134	1.7956706551907342	0.6723513934602577	0.4326270477580389	0.6128851986827719	0	0.7577441148964229	0.34364010101212694	0	0.4054973480367811	0	0	1.0174989087193853	0	0	0	0	0	0	0	0.5479748246116725
348	0	0	0	0	0	0	0	0	0	0	0	0.799656216846562	0	0	0	0	0	0	0	0	0	0
3480	0	0	0	0	0	0	0	0	0	0	0	0	0	2.668763567004926	0	0	0	0	0	0	0	0
3482	0	1.3663307845662114	0	0	0.5654870746369507	0	0	0	0.19452824815321668	0	0.9287084689323448	0	0	0.6487527729421849	0	0	0	0	0	0	0	0
3486	0	0	0	0	0	0	0	3.415613214383654	0	0	0	0	0	8.018001978805861	6.227316840113327	0	0	0	0	0	0	0
3508	0	0	0	0	0	0	0	0.5245973513795869	0	0	0	0	0	0	0.9009698165569904	0	0	0	0	0	0	0
351	0	1.3285249010772704	1.377041475346727	0	0	0	0	0.8252601097928878	0.1523919840894551	0	0.9776987044198904	0	0	1.0025462489977894	1.592348399463974	0	0	0	0	0	0	0.3944826529868801
355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3551	0	0	0	0	0.226360714751988	0	0	0	0	0	0	0	0	0	0	0.403277714964537	0	0	0	0	0	0
3553	0	0	0	8.299085751939867	2.391073932922322	6.846282924719988	5.454528616492492	8.613330582976024	3.363002741873532	3.8133923594227257	1.3996855135375348	0.9860973910251734	2.985803504695548	9.153534385496222	9.480762033917635	9.26602702476942	4.852379570651968	7.274970832996583	0	3.740673421331189	0	8.428414299915199
3566	0	1.9234563680113477	1.6361713508965603	0.6447018322727759	1.0175819605210623	0	0	0.612628316993841	0.3777312318060613	0	0.680768197669365	0	1.1284121177879614	0.9778281030157876	1.1372225812886685	0.8073027948812939	0	0	0	0	0	0.6049441663229671
3597	0	1.9464939375146264	1.8599442692055763	0	0	0	0	0	0.4898007183714071	0	0.8635461320000422	0	0	0.7072806183874228	0	0	0	0	0	0	0	0
3611	0	0	0	0	0.8600105660472863	0	0	0.2537158647658646	0	0	0.80100156415014645	0	0	0	1.0183890425660396	0	0	0	0	0	0	0
3628	0	0	1.2231526234908223	0	0	0	0	0	0	0.577988832722733	0	0	0.3762743533221423	0	0	1.0081942306166711	0	0	0	0	0	0
3638	0	0	0	0.8569347127073961	2.861832481444537	0	0.4313881040135295	0	0.22236295790567603	0	0	1.678828925879975	0	1.889671002290892	1.1204827549224057	3.2540113357579923	0	0	0	0	0	1.860470055659132
3682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3693	0	0	0	0	0	0	0	0	0	0	1.5541746565078525	0	0.22658619165099195	0	0	0	0	0	0	0	0	0
3725	0	0	0	1.0942096933988863	0.7214756831450311	0	0.34520789697294574	1.2026406760794872	0	1.1567089815753182	0	2.1619751996084524	0.3157418065835293	0	0	2.15386926435486	0	0	0	0	0	1.6189895995676191
375346	0	0	1.7327820094654809	0	1.3772335299768512	1.5145236763070424	0	0.7662550671289001	1.8049271405920555	0	0	0	0	0	0	0	0	0	1.2012000247628871	0	0	0
3775	0	0	0	0	0	0	0	0	0	0	0	0.14817025225633443	1.0253147582507085	0	0	0	0	0	0	0	0	0
3800	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6947722239145886	0	0	0	1.3397447123337114	0	0	0	0
3815	0	0	0	0	3.0305788880587565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387	0	1.475163591080905	1.329647818077315	0	0.235776585274492	0	0	0.3037683494206279	0	0	0.5599990603343876	0.1625344853510136	0.21909790954918276	0	0.7525424611067476	0	0	0	0	0	0	0
388650	0	0	0	0	1.6129367018591605	0.7715842481471152	0	0.3778191936584702	0.5173910434629605	0	0	0	0	2.4328343714213525	1.0498389640185652	0	0	0	0	0	0	0
3895	0	0	0	0	0	0	0	0	0	0	0	0	0.26399499134110466	0	0	0.6850315994792627	0	0	0	0	0	0.7095248886084187
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
392	0	0	0	0	0	0	0	0	0	0	0.3602507213556126	0	0	0	0	0	0	0	0	0	0	0
3925	0	0	0	0	0	0	0	0	0	0.6149717519460476	0	0.21620404112303995	0	0.4607997197256865	0	0	0	0	0	0	0	0
3930	0	1.5180798516966687	1.7363321963744778	0	0.39959881600142727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3964	0	1.7362759644008154	1.384285475280145	0	0.6854428799703345	0.5406351370886162	0	0.29065515906046874	0.504740387922183	0	0.4184673148805328	0.2015124193152278	0.5409319727887743	0	0	0	0	0	0	0	0.506303860849173	0
3978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4016	0	3.60303148958499	2.826003851901382	1.6263015809106962	0	0	0	0	0	0	1.4103261697992442	0	0	3.544838072058026	0	0	0	0	0	0	0	0
4043	0	1.5502391327661782	1.3987415225023696	0	0.23648471631591975	0	0	0	0	0	0.5579133558494952	0	0	0	0	0	0	0	0	0	0.3390057861447714	0
4067	0	2.7091286063115354	2.6752976382669287	1.4093761790184387	2.027960615624268	1.3827297620229906	0.3285558316345674	1.8117682713959944	0.7403090893511507	0	1.0454856105649908	0	0.5098511132300327	1.7701899745813054	1.1332676424797283	1.6586525265339995	0	0	0.44186635142696784	0	0	1.7740187219141947
4088	0	0	0	0	0.6531808979968075	0	0	0	0	0	0	0	0	0	0	0	0	1.1553715459681713	1.606353952713801	0	0	0
4125	0	0.8483159128283358	0	0	0.2846055037854185	0	0	0	0	0	0.548368104572047	0	0	0	0	0	0	0	0	0	0	0
4144	0	0	0	0.8020383231296232	0.6722074602998513	0	0	0	0.33432122772648587	0	0	0	0	0	0	0.9460161252079414	0	0	0	0	0	0
4154	0	0	0	0	1.4863230082574082	0	0	0	0.487399322009563	0	0	0	0.32192675494152334	0	0	0	0	0	0	0	0	0.2837217814009608
4172	0	0	0	0	0.5036138484445197	0	0	0	0	0.6823920745614385	0	0	0	0	0	0	0	0	0	0	0	0
4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4208	0	0	0	0	0	0	0	0	0	0	0	0	1.6772881465179843	0	0	0	0	0	0	0	0	0
4216	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6804403489688446	0	1.019509535496114	0	0.4886838328619638	0	0	0	0
4232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
427	0	1.9921553054371444	0	0	0	0	0	0	0	0	0.700312109659701	0	0.3800776153177883	0	0	0	0	0	0	0	0.6643768985140267	0
4282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4303	0.6855197949524836	1.289422840469128	1.1213649321613803	0	0	0	0	0.4856078534845048	0	0	0.5905121828377795	0	0.5265351384235026	0	0	0	0	0	0	0	0	0
4312	0	0	0	0	0	0	0	3.853750030271241	0	0	0	0	0	1.6542211208916529	0	0	0	0	0	0	0	0
4313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4331	0	0	0	0	0	0	0	0	0	0	0	0.2002759869996149	1.0200208427657735	0	0	0	0	0	0	0	0	0
4482	0	0	0	0	0	0	0	0	0	0	1.661444530906534	0	0	0	0	0	0	0	0	0	0	0
4582	0	0	0	0	0	0	0	2.989954357995538	0	1.330138134777346	1.277966628501039	0	0.5369680038144566	4.427700300058606	2.544128053813	0	0	0	1.7839363259547216	0	1.1885762592371392	0
4605	0	0	0	0	0	0	0	0	0	2.7832643747119685	0	0	0	0	0	0	0	0	0	0	0	0
4609	0	0	0	3.9939014881653385	0	0	0.8560248224309871	0	0	0.6943116614384208	0	0	0	0	0	3.202997348361615	0	1.0428751367774718	0	0	0	1.5693046813035252
4616	0	0	0	1.8087249406632016	2.277853975670008	1.974234861418486	0.874031176601386	0	1.2246165764343655	0.4638650233196164	1.2495041868368164	0.6433822402321491	0.7332076371326304	3.685805776385427	4.219262511684503	3.347650006711765	0	0	0	0	0	2.3352892047683227
4638	0	0	0	0	1.2477539870628545	0	0	1.5096685846873	0	0	0.874083180587973	0	0	0	0	0	0	0	0	0	0	0
4651	0	0	0	0	1.290107862750017	0	0	0.7879251899628755	0.7190133884336231	0	0	0	0	2.3567619767728023	0	2.271744396310001	0	0	0	0	0	0
466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4690	0	0	0	1.2867841874548938	2.4066612081430243	0	0	0	0.3281749133312119	0	0	0.2064339930704513	0.5052478557948599	0.907512626153523	0	0	0	0	0	0	0	0
47	0	0	0	0	0.9159019157566792	0	0	0	0.2296193684030449	0.2905035280210536	0	1.1045296796284094	0	0.8890814594085423	0.9237887013768412	0.4516054935817441	0	0	0	0	0	0
4775	0	0	0	0	0	0	0	0	0	0	0	0	0.5031783212144731	0	0	0	0	0	0	0	0	0
4776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4780	0	1.5976752078131384	0	1.1705585542712436	1.0919193304491277	0.8434613783114766	0.48122619263725613	0.7984352564252117	0.5209798333593804	0	0.7725800272658916	0.4156573773394604	0.7513433286034744	1.203168513574443	0	1.7982591762248377	0	0	0	0	0	1.0455246554184
4783	0	3.5883015855962808	3.2222502441194774	0	0	0	0	0.9398271712676072	0	0	1.2544805355378208	0	2.1980144602947496	1.798723466301205	1.3076145744143075	0	0	0	0	0	0	2.695737044423883
4791	0	0	0	4.112612400200818	3.032072478542166	1.2901144744867794	1.0773051424848967	1.0860717421805766	1.0402665389764336	1.1361408294907425	0.7750223937445359	0	1.531187976343401	2.968206021077067	3.2320193606184744	3.0497647256100704	0	1.415427492300129	0	1.3905458410766145	0	2.6564685252957734
4792	0	0	0	3.5525649460857536	3.5040575279226176	2.3078967458884416	1.7691124723262437	1.617607796724054	1.7007831423953814	1.3172987827455207	0.7793784476844487	0	0	3.215850207883581	3.5656481880795083	3.808766712300461	0	2.043832097282099	0	1.9139722337455003	0	3.4413302198284192
4793	0	0	0	1.633891260257529	1.2902168238784115	0	0	1.165814880191404	0	0.6649554665949567	0.44070559498644585	0	0.34435655827762535	0.6368373082703985	1.5710916172140206	1.7938106867590202	0	0	0	0.567065971984849	0	1.0144493647674688
4794	0	1.4710277252601995	0	1.7664000173911114	2.2799273227624046	0.6371540245515225	0.42073356935810174	0.7058441601144453	0.4805073067377052	0	0	0	0.8075509131786011	0	1.9508929236320456	1.261136887866657	0	0	0	0.9456237372969748	0	1.3290362494458632
481	0	0	0	1.5861436339129036	0	0	0.3019305515323137	0	0	0	0	0	0	1.3042469649093458	1.285487598067695	2.0705191894900903	0	0	0	0	0	0
4817	0	0	0	0	0	0	0	0	0	0	0.535833940844043	0	0.16214537902840248	0	0	0	0	0	0	0	0	0
4836	0	0	0	0	0.990615765999918	0	0	0	0	0	0	0	0.1545517043059265	0	0	0	0	0	0	0	0	0
4846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4850	0	1.1568867842823165	0	0	0.8774081131508475	0	0	0	0.4029669872770061	0	0	0	0.6360106086046416	0.9276049764990776	0	1.0983168998370898	0	0	0	0	0	0.3635160207032748
4851	0	1.6210463095332763	1.4703138673263256	0	0	0	0	0	0	0.46368625005632313	0.5174864761280545	0	0	0	0	0	0	0	0	0	0	0
4860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4891	0	1.1697025350753785	1.0574939060665989	1.579211197570087	1.0085455757979451	0.7698881055171946	0.33501350849899264	0.550916540704873	0.2636199234120873	0	0	0	0.12769309630740397	0	0	1.426350818415504	0	0	0	0	0	0.8737665418986708
4893	0	1.284496282806535	1.3117278831465624	0	0	0	0	0	0	0	0	0	0.32592714307445136	1.4918070267357544	0	1.2182453931303605	0	0	0	0	0	0.4595516952252376
4925	0	0	0	0	0	0	0	0	0	0	0	0.5211534514796548	0.8507496019254603	0	0	0	0	0	0	0	0	0
4927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9348324708071096	0	0	0	0	0	0
4931	0	0	0	0	0	0	0	0	0	0	0	0	0.481434165555538	0	0	0	0	0	0	0	0	0
4998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	0	0	0	0	0	0	0	0	0	0	0	0.2456917240449508	0	0	0	0	0	0	0	0	0	0
5018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5019	0	0	0	0	0	0	0	0	0	0.5759603102874554	0	0.4534841407832368	0	0	0	0	0	1.1686260116339358	0	0	0	0
5048	0	1.0504701450421994	0.90712515205745	0	0.2645137367457782	0	0	0.38372182898603807	0	0	0.28269632322879806	0	0	0.5932377362405908	0	0.32813367074653926	0	0	0	0	0	0
5050	0	0	0	0	0	0	0	0	0	0.3736335862586056	0	0	0	0	0	0	0	0	0	0	0	0
5054	0	2.135455794790977	0	0	0	0	0	3.994544186470788	0.7459025705670828	2.3188670835704563	1.667051734352108	0	2.083769964680819	0	1.715384488535806	2.3146364469132985	1.7125255396668362	0	0	0	0	3.090956562319536
5058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50810	0	0	0	0	0	0	0	0	0	0.7615864330547336	0	0	0	0	0	0	0	0	0	0	0	0
50813	0	0	0	0	0	0	0	0.2901584704947072	0	0	0.4427337300967086	0	0.22441930706035185	0	0.8427779836718866	0	0	0	0	0	0	0
50814	0	0	0	0	0.765507741824098	0	0	0	0	0	0	0.947243452385874	0	0	1.0722341737135734	0.563722931675886	0	0	0	0	0	0
50865	0.6900295239247487	0	0	0	0.6100167897379557	0	0	0	0	0	0.6889705628290524	0.2224930216987576	0	0	0	0	0	0	0	0	0	0
5092	0	0	0	0	0.2711290984175334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5096	0	0	0	0	0	0	0	0	0	0	0	0	0.2500527408271187	0	0	0	0	0	0	0	0	0
51001	0	0	0	0	0.397538241174515	0	0	0	0	0	0	0	0.5444801399163383	0	0	0.5779420630324916	0	0	0	0	0	0
51005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5127880868588867	0
51015	0	0	0	1.556503472055751	0.9830376442790896	0	0	0	0	0.4490804281183954	0	0	0.24290190371117143	0.5944549549966202	0.8477767335449228	1.2197435081650412	0	0	0	0	0	0.7283687314080716
51021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51024	0.6911314598020988	0	0	0	0	0	0	0	0	0	0	0	0.49370665683185566	0	0	0	0	0	0	0	0	0
51026	0	0	0	0.7389118282512575	0.5224418619933813	0	0	0.4730405622883208	0	0	0	0	0.5481090401681283	0.4834174703757183	0	0.9352408508592692	0	0	0	0	0	0.48115521654805504
51031	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7482180769554961	1.3270299161573218	0	0	0	0	0	0	0
51053	0	0	1.200381109976214	0	0.5329171751680539	0	0	0	0	1.0871486911733683	0	0.26320841455684363	1.100555819136507	0	0	0	0	0	0	0	0	0
51056	0	0	0	0	3.889172523932	2.218629336989642	0	1.66202280831257	2.487500892874892	0	0.95777933443436	0	1.9108816312492056	2.174175026721508	0	0	0	0	1.304737015921245	0.9923825553408652	1.7286675209312	0
5106	0	0	0	0	0	0	0	1.4912904533168294	0.3981252102584797	0	0.3648246618575348	0	0	0	0	0	0	0	0	0	0	0
51070	0	0	0	0	1.2583712572861787	0	0	0.3255403828645016	0	0	0	0	0.6421037179638244	0	0	0	0	0	0	0	0	0
51071	0	0	0	0	0.4315641999976567	0	0	0	0	0	0.32714699393673846	0.30667632903030306	0.4444137757668608	0	0	0	0	0	0	0	0	0
5108	0	0	0	0	0	0	0	0	0	0	0	0.20701976859380072	0	0	0	0	0	0	0	0	0	0
51097	0	1.1329822865301322	1.3494051709403836	0	0	0	0	0	0	0	0	0	1.4228390826190458	0	0	0	0	0	0	0	0	0
5110	0	0	1.8800610395973063	0	0.38086996409515966	0	0	0.24076247773089465	0.4041533577860668	0	0	0	0.1998569983977096	0	0	0	0	0	0	0	0	0
5111	0	0	0	0	0.5575404188989486	0	0	0	0	1.2170828020819957	0	0.30625784631994507	0	0	0	0	0	0	0	0	0	0
51116	0	0	0	0	0	0	0	0	0	0	0	0	0.257323188409262	0	0	0.4627732167058584	0	0	0	0	0	0
51160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51170	0	2.0048541938745514	1.902787442595303	0	0	0	0	0	0	0	0.5137569716169508	0	0.5295193176327214	0	0	0	0	0	0	0	0	0
51203	0	0	1.3905116982965215	0	0	0	0	0	0	1.88024303921499	0	0	0	0	0	0	0	0	0	0	0	0
51282	0	0	0	0	0.44045200323512834	0	0	0	0	0	0	0	0.5376779446489902	0	0	0	0	0	0	0	0	0
51293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51335	0	0	0	0	0.2771023727520961	0	0	0	0	0	0	0	0	0	0.5779796316716697	0	0	0	0	0	0	0
51375	0	0	0	0	1.3362886428742011	0	0	0	0	0	0	0.5128142103189389	0.6832680711019852	2.647754185796956	0	0	0	0	0	0	0	0
51382	0	0	0	0	0	0	0	0.25617425927793447	0	0	0	0.2833871303616653	0.7662470208100163	0	0	0	0	0	0	0	0.31521565644120453	0.47563887527277454
51385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51422	0	0	0	0	1.159171859413286	0.7837534476910237	0	0.614024248858494	0.5303504290513864	0	0	0.4574810931847317	0	1.0592708056875093	0	0	0	0	0	0	0.858544877417116	0.8132219978581116
51465	0	2.115050135985125	1.993418480477008	1.2298986575628426	0	0	0	1.1559755903622462	0	0	0.7000313927019354	0.25686349978414347	0.3896764979850191	0	0	0.9107291975596518	0	0	0	0	0	1.195024487569943
51466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5154	0	0	0	0.6938923801319709	0	0	0	2.390768856979681	0	1.2976571061078492	0	0	0.5260901282740519	2.2861894109406657	3.0479787713239186	1.9475550247817277	0	0	0	0	0	2.235647211599265
51569	0	0	0	0	0	0.30834846509048114	0	0	0	0	0	0.2968654354800823	0.4225449084285484	0	0	1.2492965037516035	0	0	0	0	0	0.8120434371516551
51599	0	0	0	0	0	0	0	0	0.418073967398854	0.3924075747025962	0	0	0.28986806230680123	0	0	0	0	0.8425848132913916	0	0	0	0
51635	0	1.645296209962939	1.5650733298490258	0	0	0	0	0	0	0	0.5935848139121497	0	0	1.1703089654033998	1.1144240521390516	0	0	0	0	0	0	0
51719	0	1.9329900360262224	2.096206385866818	0	0	0	0	0	0	0	0.3922781700963286	0	0.28850331336711865	0	0	0	0	0	0	0	0	0
51742	0	0	0	0	0.8352718433724887	0.5954779413500892	0	0.7618361290943746	0.6065327344205793	0	0	0	0.5176923867143831	1.4120003046720515	0	0.7641035331827369	0	0.5618679567871963	0	0	0	0.7263531581219448
5211	0	0	0	0	0.8471110549148201	0	0	0	0.182723841581644	0	0	0	0.2685458791317904	0	0.886923843581996	0	0	0	0	0	0	0
5223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5236	0	0	1.7127103203332132	0	0	0	0	0	0	0	0.5712156821004706	0.3352726340904843	0.3441391171172768	0	0.939968636309618	0	0	0	0	0	0	0
5255	0	0	0	0	0	0	0	0	0	1.7245477230850883	0	0	0	2.8427543688441843	0	0	0	0	0	0	0	0
5257	0	0	0	0	0	0	0	0	0	0	0	0.3992426537597696	0	1.2280581024731665	0	0	0	0	0	0	0	0
5261	0	0	0	0	0.3675673349509684	0	0	0	0	0	0	0	0	0	0.9188985278816532	0	0	0	0	0	0	0
5287	0	0	0	0	0	0	0	0	0	0.3115667963611774	0	0	0.8146058974943636	0	0	0	0	0	0	0	0	0
5289	0	0.8867340903630815	0	0	0	0	0	0	0	0	0.279816153656189	0	0	0	0	0	0	0	0	0	0	0
5290	0	1.2746415458082443	1.0209596221526986	0	0.26641779401073423	0	0	0.3795471217486981	0	0	0	0.17469987305611584	0.20910411431545525	2.0299271396716674	0	0	0	0	0	0	0	0
5300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5321	0	2.064712843575353	2.264594299283384	0	0.5851333173714782	0	0	0	0	0	0.8890211299584008	0.34078653352683275	1.24359049864014	0	0.9338128064561496	1.6111749404841926	0	0	0	0	0.5779014179724188	0
533	0	1.4229952773167525	0	0	0	0	0	0.4787858710999084	0	0	0.6296317184408233	0	0.7657075299704236	0	0.7614164416769996	0	0	0	0	0	0	0
5331	0	0	0	0	0	0	0	0	0	0	0.35668529182184205	0	0	0	0	0.6380332015116615	0	0	0	0	0	0
53343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5347	0	0	0	0	0	0	0	0	0	2.073840085876954	0	0	0	0	0	0	0	0	0	0	0	0
5355	0	2.414228587359429	2.254457554391277	0	0	0	0	1.2299150738191844	0	0.3809687932090652	0.8835469567865535	0	0.530631670301703	0	0	0	0	0	0	0	0	0
5357	0	0	1.6707821489024643	0	0	0	0	0	0	0	0	0	0.19498260779143545	1.2227085869036374	0	0	0	0	0	0	0	0
5359	0	3.0949615366422987	3.003532450988252	0.8630859529653974	4.047033813178084	2.8041285238075044	0	2.401763875060161	3.617473605582069	0	1.4288650027420184	0.3962142753999715	2.21242161917856	3.1160110795252827	0	0	0	0	1.0724962760801524	2.150732125081049	2.987883782310919	1.2715498533836285
5366	0	1.992715722167329	0	1.9648188035619951	1.5635847033362344	1.1510878761439445	0	2.407171471150777	0.963197676539276	1.308025859378641	0	0.4940990653252804	2.450018927112498	5.709976213767835	4.115656946903786	2.538118394014621	0	1.3547951848043651	0.8811360268595286	0	0	3.196353230911934
5373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54205	0	0	0	1.4011327317684872	0	0	0	0.32390292744895793	0	0.5860197847138584	0	0.4428487709882155	0	0.7412258268509715	0	1.4463210399927269	0	0	0	0	0	1.0569405731926564
5423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5427	0	0	0	0	0	0	0	0	0	1.351353383377474	0	0	0	0.7811200152808618	0	0	0	0	0	0	0	0
5438	0	0	0	0	0	0	0	0	0	0.17655867397976452	0	0	0.4291197031237096	0	0	0	0	0	0	0	0	0
54386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5440	0	0	0	0	0.34701880955450704	0	0	0.3410372461722744	0	0.2742993628428429	0	0	0.6739419424955913	0.4757238513913945	0	0	0	0	0	0	0	0
54438	0	0	0	0	0	0	0	0	0	0	0	0	0.6421559023844687	0	0	0	0	0	0	0	0	0
54442	0	1.016038335767098	1.1868163907423586	0	0.5422534270649195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54499	0	0	0	0	0	0	0	0	0	0	0	0	0.2233150953086277	0	0	0	0	0	0	0	0	0.5202170439787129
54505	0	0.8424488468602384	0.7218241754416882	0	0.2907317483616297	0	0	0	0	0	0	0	0.3232603378089964	0	0	0	0	0	0	0	0	0
