GeneID	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE236156_MTB_control_BALF_alveolar_macrophage
390637	1.3059880751301047	1.3059880751301047	1.3059880751301047	1.3059880751301047	1.3059880751301047	1.3059880751301047	0	0
81577	1.3032928380900406	1.3032928380900406	1.3032928380900406	1.3032928380900406	1.3032928380900406	1.3032928380900406	0	0
10998	1.2988324085653211	1.2988324085653211	1.2988324085653211	1.2988324085653211	1.2988324085653211	1.2988324085653211	0	0.29092041008138914
199786	1.2987474835702084	1.2987474835702084	1.2987474835702084	1.2987474835702084	1.2987474835702084	1.2987474835702084	0	0.4443674484961713
6687	1.293662376927158	1.293662376927158	1.293662376927158	1.293662376927158	1.293662376927158	1.293662376927158	0	0
9235	1.2910411459111588	1.2910411459111588	1.2910411459111588	1.2910411459111588	1.2910411459111588	1.2910411459111588	1.0144857314568476	0.5826042194031744
79091	1.2858194229768845	1.2858194229768845	1.2858194229768845	1.2858194229768845	1.2858194229768845	1.2858194229768845	0	0
123688	1.279601148258974	1.279601148258974	1.279601148258974	1.279601148258974	1.279601148258974	1.279601148258974	0	0.334070841962448
5125	1.2764776468066803	1.2764776468066803	1.2764776468066803	1.2764776468066803	1.2764776468066803	1.2764776468066803	0	0.05758270508276202
4763	1.272567985412513	1.272567985412513	1.272567985412513	1.272567985412513	1.272567985412513	1.272567985412513	0	0.22967536767916863
341676	1.267407112499516	1.267407112499516	1.267407112499516	1.267407112499516	1.267407112499516	1.267407112499516	0	0.07335573849719058
399	1.2645818712686252	1.2645818712686252	1.2645818712686252	1.2645818712686252	1.2645818712686252	1.2645818712686252	0.6000641123094507	0.7187048664067439
100507384	1.2642402712011658	1.2642402712011658	1.2642402712011658	1.2642402712011658	1.2642402712011658	1.2642402712011658	0.2120674408803934	0.3893257952967487
101929059	1.261133353149038	1.261133353149038	1.261133353149038	1.261133353149038	1.261133353149038	1.261133353149038	0.04997673876052171	0.00940541156762963
25816	1.261084081668142	1.261084081668142	1.261084081668142	1.261084081668142	1.261084081668142	1.261084081668142	0.2462254816466405	1.118442150504993
90326	1.2577731323386734	1.2577731323386734	1.2577731323386734	1.2577731323386734	1.2577731323386734	1.2577731323386734	0	0
4212	1.2555127215663058	1.2555127215663058	1.2555127215663058	1.2555127215663058	1.2555127215663058	1.2555127215663058	0	0.33080611783732755
440603	1.2510665081461785	1.2510665081461785	1.2510665081461785	1.2510665081461785	1.2510665081461785	1.2510665081461785	0	0
284443	1.2428920424609673	1.2428920424609673	1.2428920424609673	1.2428920424609673	1.2428920424609673	1.2428920424609673	0	0.05265528784087119
9050	1.240377798595967	1.240377798595967	1.240377798595967	1.240377798595967	1.240377798595967	1.240377798595967	0.7105188431690667	1.6081887362820986
5591	1.240025873748774	1.240025873748774	1.240025873748774	1.240025873748774	1.240025873748774	1.240025873748774	0	0.02576627565038096
10538	1.2395678685371336	1.2395678685371336	1.2395678685371336	1.2395678685371336	1.2395678685371336	1.2395678685371336	0	0.9111642642318484
342926	1.2378624374774445	1.2378624374774445	1.2378624374774445	1.2378624374774445	1.2378624374774445	1.2378624374774445	0	0.11175704938596824
3039	1.2363742613531097	1.2363742613531097	1.2363742613531097	1.2363742613531097	1.2363742613531097	1.2363742613531097	0	0
7185	1.2360557007105375	1.2360557007105375	1.2360557007105375	1.2360557007105375	1.2360557007105375	1.2360557007105375	0.4299304054353781	3.0455391042740856
7804	1.226896991956863	1.226896991956863	1.226896991956863	1.226896991956863	1.226896991956863	1.226896991956863	0.14333762987961043	0.2290573933373533
4820	1.2265858190476353	1.2265858190476353	1.2265858190476353	1.2265858190476353	1.2265858190476353	1.2265858190476353	0	0.00322631393736793
4790	1.2263430880144206	1.2263430880144206	1.2263430880144206	1.2263430880144206	1.2263430880144206	1.2263430880144206	0.2524391991415541	1.5838108433980147
10775	1.2239430297025926	1.2239430297025926	1.2239430297025926	1.2239430297025926	1.2239430297025926	1.2239430297025926	0	0.13977026330696227
4194	1.220990580684501	1.220990580684501	1.220990580684501	1.220990580684501	1.220990580684501	1.220990580684501	0.02801677950113851	0.01650566099623566
29080	1.214199327910254	1.214199327910254	1.214199327910254	1.214199327910254	1.214199327910254	1.214199327910254	0.04523006505957553	0.43038834928458486
7292	1.2092452933361917	1.2092452933361917	1.2092452933361917	1.2092452933361917	1.2092452933361917	1.2092452933361917	0	0.18132412244946555
5820	1.207878683407781	1.207878683407781	1.207878683407781	1.207878683407781	1.207878683407781	1.207878683407781	0	0
81889	1.2061659404213316	1.2061659404213316	1.2061659404213316	1.2061659404213316	1.2061659404213316	1.2061659404213316	0	0
969	1.2057436826005683	1.2057436826005683	1.2057436826005683	1.2057436826005683	1.2057436826005683	1.2057436826005683	2.600597173045114	0
170506	1.2043859857180068	1.2043859857180068	1.2043859857180068	1.2043859857180068	1.2043859857180068	1.2043859857180068	0.11356819399404323	0.25581692219929664
123872	1.1998510245866305	1.1998510245866305	1.1998510245866305	1.1998510245866305	1.1998510245866305	1.1998510245866305	0.8623337086538327	1.6459202355046954
79882	1.1910853074750016	1.1910853074750016	1.1910853074750016	1.1910853074750016	1.1910853074750016	1.1910853074750016	0	0
5743	1.182201314643126	1.182201314643126	1.182201314643126	1.182201314643126	1.182201314643126	1.182201314643126	0.7651896743342966	2.378103681910388
2274	1.1736577477418355	1.1736577477418355	1.1736577477418355	1.1736577477418355	1.1736577477418355	1.1736577477418355	0	0
2947	1.170347032180238	1.170347032180238	1.170347032180238	1.170347032180238	1.170347032180238	1.170347032180238	0	0.2753051220614062
9595	1.1642778456180711	1.1642778456180711	1.1642778456180711	1.1642778456180711	1.1642778456180711	1.1642778456180711	0.04856869250092624	0.3417816162318155
2921	1.1626508151475208	1.1626508151475208	1.1626508151475208	1.1626508151475208	1.1626508151475208	1.1626508151475208	0.1673946987923664	3.016039502833024
23150	1.1616492586301392	1.1616492586301392	1.1616492586301392	1.1616492586301392	1.1616492586301392	1.1616492586301392	0.04271191278166689	0
7844	1.1610895496565294	1.1610895496565294	1.1610895496565294	1.1610895496565294	1.1610895496565294	1.1610895496565294	0	0
4779	1.152309944145666	1.152309944145666	1.152309944145666	1.152309944145666	1.152309944145666	1.152309944145666	0.119100763608448	0
221264	1.1499667663133144	1.1499667663133144	1.1499667663133144	1.1499667663133144	1.1499667663133144	1.1499667663133144	0	0.16527006210616643
100289635	1.1479519307504489	1.1479519307504489	1.1479519307504489	1.1479519307504489	1.1479519307504489	1.1479519307504489	0	0.00258328731412899
79901	1.1454610294661944	1.1454610294661944	1.1454610294661944	1.1454610294661944	1.1454610294661944	1.1454610294661944	0	0
3772	1.1452364678700884	1.1452364678700884	1.1452364678700884	1.1452364678700884	1.1452364678700884	1.1452364678700884	0.08619495145300929	0.7253252360130992
7356	1.144062775341248	1.144062775341248	1.144062775341248	1.144062775341248	1.144062775341248	1.144062775341248	0	0
3632	1.1429653315333566	1.1429653315333566	1.1429653315333566	1.1429653315333566	1.1429653315333566	1.1429653315333566	7.043300653455262e-4	0
84296	1.139374590839321	1.139374590839321	1.139374590839321	1.139374590839321	1.139374590839321	1.139374590839321	0	0
51093	1.1388542560604344	1.1388542560604344	1.1388542560604344	1.1388542560604344	1.1388542560604344	1.1388542560604344	0	0
100129075	1.1344615453297469	1.1344615453297469	1.1344615453297469	1.1344615453297469	1.1344615453297469	1.1344615453297469	0	0
3985	1.134215293337954	1.134215293337954	1.134215293337954	1.134215293337954	1.134215293337954	1.134215293337954	0.38839132254131614	0.9832748319326786
84236	1.1324674536406367	1.1324674536406367	1.1324674536406367	1.1324674536406367	1.1324674536406367	1.1324674536406367	0.16469021587956498	0
23135	1.1317859055444828	1.1317859055444828	1.1317859055444828	1.1317859055444828	1.1317859055444828	1.1317859055444828	0.18706961447792567	1.7588172287314985
51596	1.1282967991160304	1.1282967991160304	1.1282967991160304	1.1282967991160304	1.1282967991160304	1.1282967991160304	0	0
8519	1.1248404218303003	1.1248404218303003	1.1248404218303003	1.1248404218303003	1.1248404218303003	1.1248404218303003	5.002481546601952	0
9131	1.12447993152308	1.12447993152308	1.12447993152308	1.12447993152308	1.12447993152308	1.12447993152308	0	0
51622	1.1197480024396258	1.1197480024396258	1.1197480024396258	1.1197480024396258	1.1197480024396258	1.1197480024396258	0.03782002239073419	0.10114751257564428
9383	1.1181227272284848	1.1181227272284848	1.1181227272284848	1.1181227272284848	1.1181227272284848	1.1181227272284848	0	0.06416139929290612
29923	1.116042654577243	1.116042654577243	1.116042654577243	1.116042654577243	1.116042654577243	1.116042654577243	0	0.6570230625340914
1844	1.1131961435138629	1.1131961435138629	1.1131961435138629	1.1131961435138629	1.1131961435138629	1.1131961435138629	0.1484542685170047	1.901023479797564
9694	1.1131564220476051	1.1131564220476051	1.1131564220476051	1.1131564220476051	1.1131564220476051	1.1131564220476051	0.11366798895648518	0.0657967073561824
283104	1.1113722392908771	1.1113722392908771	1.1113722392908771	1.1113722392908771	1.1113722392908771	1.1113722392908771	0	0
102724601	1.1106410921428094	1.1106410921428094	1.1106410921428094	1.1106410921428094	1.1106410921428094	1.1106410921428094	0.03158601294448531	0.1323457269491447
729121	1.0968191071844215	1.0968191071844215	1.0968191071844215	1.0968191071844215	1.0968191071844215	1.0968191071844215	0.03726432172708385	0.6489956425000549
6222	1.0968048950113365	1.0968048950113365	1.0968048950113365	1.0968048950113365	1.0968048950113365	1.0968048950113365	0	0.3137376645887226
56477	1.0963578820064248	1.0963578820064248	1.0963578820064248	1.0963578820064248	1.0963578820064248	1.0963578820064248	0	0
8934	1.093781483922671	1.093781483922671	1.093781483922671	1.093781483922671	1.093781483922671	1.093781483922671	0.09747292733339297	0
22882	1.0904060627947287	1.0904060627947287	1.0904060627947287	1.0904060627947287	1.0904060627947287	1.0904060627947287	0	0.8224554440066073
3423	1.0880433160913383	1.0880433160913383	1.0880433160913383	1.0880433160913383	1.0880433160913383	1.0880433160913383	0	0
80227	1.0828174914813034	1.0828174914813034	1.0828174914813034	1.0828174914813034	1.0828174914813034	1.0828174914813034	0	0
79691	1.0821199588441714	1.0821199588441714	1.0821199588441714	1.0821199588441714	1.0821199588441714	1.0821199588441714	0.05393136918241215	0
285600	1.0781259697158867	1.0781259697158867	1.0781259697158867	1.0781259697158867	1.0781259697158867	1.0781259697158867	0	0.07732914338758334
100652939	1.0774827781075158	1.0774827781075158	1.0774827781075158	1.0774827781075158	1.0774827781075158	1.0774827781075158	0.05293946339705806	0.4645945397202275
11040	1.0725358036094823	1.0725358036094823	1.0725358036094823	1.0725358036094823	1.0725358036094823	1.0725358036094823	0	1.3763400754891435
64106	1.0680187115296271	1.0680187115296271	1.0680187115296271	1.0680187115296271	1.0680187115296271	1.0680187115296271	0.3256707740403492	0.22173049584526724
9252	1.0674513843704243	1.0674513843704243	1.0674513843704243	1.0674513843704243	1.0674513843704243	1.0674513843704243	0.06907300978779597	0.00549455201065624
83862	1.0667060482413833	1.0667060482413833	1.0667060482413833	1.0667060482413833	1.0667060482413833	1.0667060482413833	0	0
79788	1.066562741249106	1.066562741249106	1.066562741249106	1.066562741249106	1.066562741249106	1.066562741249106	0	0.11886296460998132
23189	1.066305096911838	1.066305096911838	1.066305096911838	1.066305096911838	1.066305096911838	1.066305096911838	0.06971609939773057	2.090095879199492
653361	1.0631435767156945	1.0631435767156945	1.0631435767156945	1.0631435767156945	1.0631435767156945	1.0631435767156945	0.7883600956471577	0
11177	1.0617524799002065	1.0617524799002065	1.0617524799002065	1.0617524799002065	1.0617524799002065	1.0617524799002065	0.6110033369846759	0.6602278781725287
80222	1.0609319507270571	1.0609319507270571	1.0609319507270571	1.0609319507270571	1.0609319507270571	1.0609319507270571	0	0
22894	1.060530908370603	1.060530908370603	1.060530908370603	1.060530908370603	1.060530908370603	1.060530908370603	0.05099288106345553	0.31462133106843765
23604	1.0597283837265106	1.0597283837265106	1.0597283837265106	1.0597283837265106	1.0597283837265106	1.0597283837265106	0.8073258658760842	0.23886206226422152
654434	1.057076675902379	1.057076675902379	1.057076675902379	1.057076675902379	1.057076675902379	1.057076675902379	0	0.16461634421090268
84365	1.0560593510508312	1.0560593510508312	1.0560593510508312	1.0560593510508312	1.0560593510508312	1.0560593510508312	0.07558870383774485	0.5182055214380888
654817	1.0560170868212817	1.0560170868212817	1.0560170868212817	1.0560170868212817	1.0560170868212817	1.0560170868212817	0.7980849521123218	0
5163	1.053659707930638	1.053659707930638	1.053659707930638	1.053659707930638	1.053659707930638	1.053659707930638	0	0.6351637260425602
7392	1.0526653977860978	1.0526653977860978	1.0526653977860978	1.0526653977860978	1.0526653977860978	1.0526653977860978	0	0
91807	1.0418883710490363	1.0418883710490363	1.0418883710490363	1.0418883710490363	1.0418883710490363	1.0418883710490363	0.07657280728969384	0.05819216088440579
110806280	1.0391848949262743	1.0391848949262743	1.0391848949262743	1.0391848949262743	1.0391848949262743	1.0391848949262743	0.8674992471872115	0.16534012077961605
124751	1.0386529285223869	1.0386529285223869	1.0386529285223869	1.0386529285223869	1.0386529285223869	1.0386529285223869	0	0
57404	1.0359644430004369	1.0359644430004369	1.0359644430004369	1.0359644430004369	1.0359644430004369	1.0359644430004369	0	0.1302896807207419
153830	1.0358867581958546	1.0358867581958546	1.0358867581958546	1.0358867581958546	1.0358867581958546	1.0358867581958546	0.00247546846989812	0.8639117160702808
435	1.0353718434013257	1.0353718434013257	1.0353718434013257	1.0353718434013257	1.0353718434013257	1.0353718434013257	0	0.01736015155800878
285598	1.0300823099679035	1.0300823099679035	1.0300823099679035	1.0300823099679035	1.0300823099679035	1.0300823099679035	0	0.1974213580065771
127544	1.0295441484777517	1.0295441484777517	1.0295441484777517	1.0295441484777517	1.0295441484777517	1.0295441484777517	1.1006647924076811	1.085874062469199
90933	1.0280444898137746	1.0280444898137746	1.0280444898137746	1.0280444898137746	1.0280444898137746	1.0280444898137746	0	0
10160	1.0257362427735357	1.0257362427735357	1.0257362427735357	1.0257362427735357	1.0257362427735357	1.0257362427735357	0	0
653509	1.0211373816709834	1.0211373816709834	1.0211373816709834	1.0211373816709834	1.0211373816709834	1.0211373816709834	0	0
137682	1.0205632631607195	1.0205632631607195	1.0205632631607195	1.0205632631607195	1.0205632631607195	1.0205632631607195	0	0
54455	1.0173643227318518	1.0173643227318518	1.0173643227318518	1.0173643227318518	1.0173643227318518	1.0173643227318518	0	0
29954	1.0171545596122835	1.0171545596122835	1.0171545596122835	1.0171545596122835	1.0171545596122835	1.0171545596122835	0	0
125476	1.0138472400477394	1.0138472400477394	1.0138472400477394	1.0138472400477394	1.0138472400477394	1.0138472400477394	4.809150250764509e-4	0.32030045892236014
135154	1.007371280201626	1.007371280201626	1.007371280201626	1.007371280201626	1.007371280201626	1.007371280201626	0	0
147429	1.0070185994097662	1.0070185994097662	1.0070185994097662	1.0070185994097662	1.0070185994097662	1.0070185994097662	0	0.2431115016253347
2321	1.0069974772303938	1.0069974772303938	1.0069974772303938	1.0069974772303938	1.0069974772303938	1.0069974772303938	0.5289451360043954	0.8347383848711778
924	1.0042433949486007	1.0042433949486007	1.0042433949486007	1.0042433949486007	1.0042433949486007	1.0042433949486007	0.9639634532735124	0
285958	1.0038684239862012	1.0038684239862012	1.0038684239862012	1.0038684239862012	1.0038684239862012	1.0038684239862012	0.2537241179676372	0.912120706673864
106480997	1.0036818409373984	1.0036818409373984	1.0036818409373984	1.0036818409373984	1.0036818409373984	1.0036818409373984	0	0.2037284493978968
54477	1.0010580540795162	1.0010580540795162	1.0010580540795162	1.0010580540795162	1.0010580540795162	1.0010580540795162	0.13178707076194923	0
5564	0.998865111060388	0.998865111060388	0.998865111060388	0.998865111060388	0.998865111060388	0.998865111060388	0.02937601838431381	0.09599043310415543
55558	0.9946458804038044	0.9946458804038044	0.9946458804038044	0.9946458804038044	0.9946458804038044	0.9946458804038044	0.0795452016184856	0.09383260440139284
8658	0.994451750764518	0.994451750764518	0.994451750764518	0.994451750764518	0.994451750764518	0.994451750764518	0	0
159091	0.9944058479984412	0.9944058479984412	0.9944058479984412	0.9944058479984412	0.9944058479984412	0.9944058479984412	0.33987546845497635	0.13838446267450005
9094	0.994294925427371	0.994294925427371	0.994294925427371	0.994294925427371	0.994294925427371	0.994294925427371	0	0
4983	0.99419759174073	0.99419759174073	0.99419759174073	0.99419759174073	0.99419759174073	0.99419759174073	0	0.1413619731896332
8621	0.9936960495428984	0.9936960495428984	0.9936960495428984	0.9936960495428984	0.9936960495428984	0.9936960495428984	0	0.08411903746670063
284900	0.9912067459731604	0.9912067459731604	0.9912067459731604	0.9912067459731604	0.9912067459731604	0.9912067459731604	0	0
8847	0.9905669789520812	0.9905669789520812	0.9905669789520812	0.9905669789520812	0.9905669789520812	0.9905669789520812	0	0
64175	0.9903687970839998	0.9903687970839998	0.9903687970839998	0.9903687970839998	0.9903687970839998	0.9903687970839998	0	0
8971	0.9861777948909732	0.9861777948909732	0.9861777948909732	0.9861777948909732	0.9861777948909732	0.9861777948909732	0	0.03679353987122134
6029	0.9859274836664376	0.9859274836664376	0.9859274836664376	0.9859274836664376	0.9859274836664376	0.9859274836664376	1.310690231234642	0
55193	0.9826186555160878	0.9826186555160878	0.9826186555160878	0.9826186555160878	0.9826186555160878	0.9826186555160878	0.09109982422962748	0.09683842226435244
106481839	0.9792818493977452	0.9792818493977452	0.9792818493977452	0.9792818493977452	0.9792818493977452	0.9792818493977452	0	0.3838908879260131
79575	0.9792373113582225	0.9792373113582225	0.9792373113582225	0.9792373113582225	0.9792373113582225	0.9792373113582225	0	0
6193	0.9787416019664656	0.9787416019664656	0.9787416019664656	0.9787416019664656	0.9787416019664656	0.9787416019664656	0	0
5595	0.9771444788034074	0.9771444788034074	0.9771444788034074	0.9771444788034074	0.9771444788034074	0.9771444788034074	0	0
65072	0.9750586177190737	0.9750586177190737	0.9750586177190737	0.9750586177190737	0.9750586177190737	0.9750586177190737	0.34381175310161183	0.5103224320304904
23475	0.974274111079207	0.974274111079207	0.974274111079207	0.974274111079207	0.974274111079207	0.974274111079207	0	0
28955	0.9736070236708484	0.9736070236708484	0.9736070236708484	0.9736070236708484	0.9736070236708484	0.9736070236708484	0	0
