"title"	"geo_accession"	"status"	"submission_date"	"last_update_date"	"type"	"channel_count"	"source_name_ch1"	"organism_ch1"	"characteristics_ch1"	"characteristics_ch1.1"	"characteristics_ch1.2"	"molecule_ch1"	"extract_protocol_ch1"	"extract_protocol_ch1.1"	"taxid_ch1"	"description"	"data_processing"	"data_processing.1"	"data_processing.2"	"data_processing.3"	"data_processing.4"	"platform_id"	"contact_name"	"contact_institute"	"contact_address"	"contact_city"	"contact_zip/postal_code"	"contact_country"	"data_row_count"	"instrument_model"	"library_selection"	"library_source"	"library_strategy"	"relation"	"relation.1"	"supplementary_file_1"	"cell type:ch1"	"donor_id:ch1"	"infection:ch1"	"series_id"
"Sample_800_NKT_Mtb"	"GSM3071120"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 800"	"cell type: NKT"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer T cells from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813334"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862330"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071120/suppl/GSM3071120_Sample_800_NKT_Mtb.txt.gz"	"NKT"	"800"	"Mtb"	"GSE112483"
"Sample_800_NKT_uninf"	"GSM3071121"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 800"	"cell type: NKT"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer T cells from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813333"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862331"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071121/suppl/GSM3071121_Sample_800_NKT_uninf.txt.gz"	"NKT"	"800"	"uninf"	"GSE112483"
"Sample_802_AM_Mtb"	"GSM3071122"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 802"	"cell type: AM"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"alveolar macrophages from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813332"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862332"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071122/suppl/GSM3071122_Sample_802_AM_Mtb.txt.gz"	"AM"	"802"	"Mtb"	"GSE112483"
"Sample_802_AM_uninf"	"GSM3071123"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 802"	"cell type: AM"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"alveolar macrophages from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813331"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862333"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071123/suppl/GSM3071123_Sample_802_AM_uninf.txt.gz"	"AM"	"802"	"uninf"	"GSE112483"
"Sample_802_gd_Mtb"	"GSM3071124"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 802"	"cell type: gd"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"gamma delta T cells from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813330"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862334"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071124/suppl/GSM3071124_Sample_802_gd_Mtb.txt.gz"	"gd"	"802"	"Mtb"	"GSE112483"
"Sample_802_gd_uninf"	"GSM3071125"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 802"	"cell type: gd"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"gamma delta T cells from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813329"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862335"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071125/suppl/GSM3071125_Sample_802_gd_uninf.txt.gz"	"gd"	"802"	"uninf"	"GSE112483"
"Sample_802_NK_Mtb"	"GSM3071126"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 802"	"cell type: NK"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer cells from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813328"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862336"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071126/suppl/GSM3071126_Sample_802_NK_Mtb.txt.gz"	"NK"	"802"	"Mtb"	"GSE112483"
"Sample_802_NK_uninf"	"GSM3071127"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 802"	"cell type: NK"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer cells from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813327"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862337"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071127/suppl/GSM3071127_Sample_802_NK_uninf.txt.gz"	"NK"	"802"	"uninf"	"GSE112483"
"Sample_802_NKT_Mtb"	"GSM3071128"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 802"	"cell type: NKT"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer T cells from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813326"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862338"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071128/suppl/GSM3071128_Sample_802_NKT_Mtb.txt.gz"	"NKT"	"802"	"Mtb"	"GSE112483"
"Sample_802_NKT_uninf"	"GSM3071129"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 802"	"cell type: NKT"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer T cells from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813325"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862339"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071129/suppl/GSM3071129_Sample_802_NKT_uninf.txt.gz"	"NKT"	"802"	"uninf"	"GSE112483"
"Sample_803_AM_Mtb"	"GSM3071130"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 803"	"cell type: AM"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"alveolar macrophages from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813324"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862340"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071130/suppl/GSM3071130_Sample_803_AM_Mtb.txt.gz"	"AM"	"803"	"Mtb"	"GSE112483"
"Sample_803_AM_uninf"	"GSM3071131"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 803"	"cell type: AM"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"alveolar macrophages from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813323"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862341"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071131/suppl/GSM3071131_Sample_803_AM_uninf.txt.gz"	"AM"	"803"	"uninf"	"GSE112483"
"Sample_803_endo_Mtb"	"GSM3071132"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 803"	"cell type: endo"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"endothelial cells from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813393"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862342"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071132/suppl/GSM3071132_Sample_803_endo_Mtb.txt.gz"	"endo"	"803"	"Mtb"	"GSE112483"
"Sample_803_endo_uninf"	"GSM3071133"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 803"	"cell type: endo"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"endothelial cells from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813392"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862343"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071133/suppl/GSM3071133_Sample_803_endo_uninf.txt.gz"	"endo"	"803"	"uninf"	"GSE112483"
"Sample_803_epi_Mtb"	"GSM3071134"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 803"	"cell type: epi"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"epithelial cells from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813391"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862344"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071134/suppl/GSM3071134_Sample_803_epi_Mtb.txt.gz"	"epi"	"803"	"Mtb"	"GSE112483"
"Sample_803_epi_uninf"	"GSM3071135"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 803"	"cell type: epi"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"epithelial cells from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813390"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862345"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071135/suppl/GSM3071135_Sample_803_epi_uninf.txt.gz"	"epi"	"803"	"uninf"	"GSE112483"
"Sample_803_gd_Mtb"	"GSM3071136"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 803"	"cell type: gd"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"gamma delta T cells from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813389"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862346"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071136/suppl/GSM3071136_Sample_803_gd_Mtb.txt.gz"	"gd"	"803"	"Mtb"	"GSE112483"
"Sample_803_gd_uninf"	"GSM3071137"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 803"	"cell type: gd"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"gamma delta T cells from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813384"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862347"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071137/suppl/GSM3071137_Sample_803_gd_uninf.txt.gz"	"gd"	"803"	"uninf"	"GSE112483"
"Sample_803_NK_Mtb"	"GSM3071138"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 803"	"cell type: NK"	"infection: Mtb"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer cells from Mtb infected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813383"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862348"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071138/suppl/GSM3071138_Sample_803_NK_Mtb.txt.gz"	"NK"	"803"	"Mtb"	"GSE112483"
"Sample_803_NK_uninf"	"GSM3071139"	"Public on Jun 04 2018"	"Mar 29 2018"	"Jun 05 2018"	"SRA"	"1"	"Lung"	"Homo sapiens"	"donor_id: 803"	"cell type: NK"	"infection: uninf"	"total RNA"	"Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit."	"cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit."	"9606"	"natural killer cells from uninfected lung tissue"	"Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a"	"Read counts were calculated using htseq-count."	"Expression analysis performed with edgeR v3.12.1"	"Genome_build: hg19"	"Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample."	"GPL18460"	"Jeroen,,Maertzdorf"	"MPIIB"	"Chariteplatz 1"	"Berlin"	"10117"	"Germany"	"0"	"Illumina HiSeq 1500"	"cDNA"	"transcriptomic"	"RNA-Seq"	"BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813382"	"SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862349"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071139/suppl/GSM3071139_Sample_803_NK_uninf.txt.gz"	"NK"	"803"	"uninf"	"GSE112483"
