ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0044773	mitotic DNA damage checkpoint signaling	6/195	82/16218	4.589728727316613e-4	0.012844540102578024	0.010339673168261473	CDK2/CDKN1B/CCND1/RPA2/TP53/MBTPS1	6
GO:0014009	glial cell proliferation	5/195	54/16218	4.6816950665972415e-4	0.01300697020676364	0.010470427105463854	IL1B/PRKCH/RB1/SOX4/TP53	5
GO:0071248	cellular response to metal ion	9/195	190/16218	4.942246379657867e-4	0.013632066632811699	0.010973620889933257	CDKN1B/CEBPA/PARP1/AKT1/FOS/NFATC4/NFE2L2/BNIP3/IQGAP1	9
GO:0045931	positive regulation of mitotic cell cycle	7/195	116/16218	5.040884643132289e-4	0.013804822658406568	0.011112687047867572	AKT1/USP22/PAFAH1B1/RB1/CCND1/AURKA/CDC20	7
GO:0043200	response to amino acid	7/195	117/16218	5.308014599338772e-4	0.014433282250967981	0.011618588133827011	CDKN1B/COL1A1/DNMT1/FYN/PCNA/PIK3CA/XBP1	7
GO:0030949	positive regulation of vascular endothelial growth factor receptor signaling pathway	3/195	14/16218	5.65050266901916e-4	0.015044463356263514	0.01211058028184516	GRB10/HIF1A/IL1B	3
GO:0045838	positive regulation of membrane potential	3/195	14/16218	5.65050266901916e-4	0.015044463356263514	0.01211058028184516	AKT1/NNT/BAD	3
GO:0070243	regulation of thymocyte apoptotic process	3/195	14/16218	5.65050266901916e-4	0.015044463356263514	0.01211058028184516	HIF1A/BMP4/TP53	3
GO:0044774	mitotic DNA integrity checkpoint signaling	6/195	86/16218	5.923114516174212e-4	0.015661531762077192	0.012607311623537416	CDK2/CDKN1B/CCND1/RPA2/TP53/MBTPS1	6
GO:0070231	T cell apoptotic process	5/195	57/16218	6.020827727290773e-4	0.01581085856604988	0.012727517589341417	AKT1/HIF1A/PRKCQ/BMP4/TP53	5
GO:0032869	cellular response to insulin stimulus	9/195	196/16218	6.184936610827402e-4	0.016131324466606978	0.012985488108088751	PARP1/AKT1/GRB10/IL1B/NCK1/PIK3CA/PRKCQ/RB1/XBP1	9
GO:0051647	nucleus localization	4/195	33/16218	6.311630108311783e-4	0.01635053367247796	0.013161948419324429	TLK2/SYNE2/PAFAH1B1/CDC42	4
GO:0033002	muscle cell proliferation	9/195	197/16218	6.414959787666655e-4	0.01650668176235836	0.013287645423835134	CDKN1B/DNMT1/AKT1/FOS/APOE/PIK3CA/BMP4/TBX2/TPM1	9
GO:0033619	membrane protein proteolysis	5/195	58/16218	6.525306456572131e-4	0.016678683302998366	0.013426104232048763	ADAM10/APOE/IL1B/PRKCQ/MBTPS1	5
GO:0071901	negative regulation of protein serine/threonine kinase activity	6/195	88/16218	6.693506257472009e-4	0.016995299994137538	0.013680976191640245	CDKN1B/CEBPA/AKT1/APOE/IL1B/RB1	6
GO:0010226	response to lithium ion	3/195	15/16218	7.000785849948225e-4	0.01741636117354031	0.014019924487499709	CDKN1B/CEBPA/NFATC4	3
GO:1903599	positive regulation of autophagy of mitochondrion	3/195	15/16218	7.000785849948225e-4	0.01741636117354031	0.014019924487499709	HIF1A/BNIP3/VDAC1	3
GO:0051145	smooth muscle cell differentiation	5/195	59/16218	7.060783248587316e-4	0.01741636117354031	0.014019924487499709	DNMT1/NFATC3/NFATC4/BMP4/TBX2	5
GO:0070228	regulation of lymphocyte apoptotic process	5/195	59/16218	7.060783248587316e-4	0.01741636117354031	0.014019924487499709	HIF1A/MIF/PRKCQ/BMP4/TP53	5
GO:0006298	mismatch repair	4/195	34/16218	7.086469335086823e-4	0.01741636117354031	0.014019924487499709	PCNA/RPA1/RPA2/RPA3	4
GO:0003206	cardiac chamber morphogenesis	7/195	124/16218	7.509172762111349e-4	0.018337686859831153	0.0147615786379554	FHL2/HIF1A/BMP4/SOX4/TBX2/TP53/TPM1	7
GO:0030858	positive regulation of epithelial cell differentiation	5/195	61/16218	8.229511801870417e-4	0.019905556985264177	0.016023691920158848	SFN/PRKCH/BAD/BMP4/NCOA3	5
GO:0051983	regulation of chromosome segregation	7/195	126/16218	8.255043194201889e-4	0.019905556985264177	0.016023691920158848	SMC4/CENPE/PLSCR1/RB1/SMARCD2/BCL7B/CDC20	7
GO:0006469	negative regulation of protein kinase activity	8/195	164/16218	8.361015238858669e-4	0.020035082766115084	0.016127958342324746	CDKN1B/CEBPA/AKT1/SFN/APOE/IL1B/RB1/CBLB	8
GO:0034349	glial cell apoptotic process	3/195	16/16218	8.540342912732558e-4	0.020337686166097282	0.016371549800674637	PRKCH/RB1/TP53	3
GO:0046627	negative regulation of insulin receptor signaling pathway	4/195	36/16218	8.83394761899613e-4	0.020778745503822797	0.016726596331221602	GRB10/IL1B/NCK1/PRKCQ	4
GO:1905898	positive regulation of response to endoplasmic reticulum stress	4/195	36/16218	8.83394761899613e-4	0.020778745503822797	0.016726596331221602	NCK1/NFE2L2/XBP1/HERPUD1	4
GO:0050680	negative regulation of epithelial cell proliferation	7/195	129/16218	9.482325752471233e-4	0.022167827399374822	0.017844787616332257	CDK6/CDKN1B/SFN/APOE/RAP1GAP/RB1/BMP4	7
GO:0060251	regulation of glial cell proliferation	4/195	37/16218	9.812460822360214e-4	0.0226632378270657	0.018243586005808592	IL1B/PRKCH/RB1/TP53	4
GO:1900077	negative regulation of cellular response to insulin stimulus	4/195	37/16218	9.812460822360214e-4	0.0226632378270657	0.018243586005808592	GRB10/IL1B/NCK1/PRKCQ	4
GO:1904019	epithelial cell apoptotic process	7/195	130/16218	9.92188053360038e-4	0.02277873650648135	0.018336560809654154	CDKN1B/E2F2/GATA2/ICAM1/NFE2L2/RB1/CAST	7
GO:0061912	selective autophagy	6/195	95/16218	0.001001640757354202	0.02285887299819054	0.018401069552396742	HDAC6/GAA/PIK3C3/TP53/VDAC1/SPTLC2	6
GO:0009267	cellular response to starvation	8/195	169/16218	0.001015832174236893	0.02286588573672419	0.018406714707760296	NPRL2/FOXO3/FOS/HSPA8/NFE2L2/PIK3C3/TP53/XBP1	8
GO:0010310	regulation of hydrogen peroxide metabolic process	3/195	17/16218	0.001027898601324411	0.02286588573672419	0.018406714707760296	HDAC6/NNT/FYN	3
GO:0060644	mammary gland epithelial cell differentiation	3/195	17/16218	0.001027898601324411	0.02286588573672419	0.018406714707760296	AKT1/HIF1A/HOXA5	3
GO:0001101	response to acid chemical	7/195	131/16218	0.0010377319035446034	0.02286588573672419	0.018406714707760296	CDKN1B/COL1A1/DNMT1/FYN/PCNA/PIK3CA/XBP1	7
GO:0001936	regulation of endothelial cell proliferation	7/195	131/16218	0.0010377319035446034	0.02286588573672419	0.018406714707760296	AKT1/FUT1/GATA2/HIF1A/APOE/NRAS/BMP4	7
GO:0002244	hematopoietic progenitor cell differentiation	7/195	131/16218	0.0010377319035446034	0.02286588573672419	0.018406714707760296	CDK6/GATA2/NFE2L2/BMP4/SOX4/TOP2A/TP53	7
GO:0046890	regulation of lipid biosynthetic process	8/195	170/16218	0.001055234861748159	0.023045585793372618	0.018551370712508175	EGR1/AKT1/FGFR4/APOE/IL1B/ASAH1/MBTPS1/SCARB1	8
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	6/195	96/16218	0.0010579089983394838	0.023045585793372618	0.018551370712508175	AKT1/ICAM1/IL1B/BMP4/NOL3/ARHGEF2	6
GO:0048660	regulation of smooth muscle cell proliferation	7/195	132/16218	0.0010849040645715523	0.02350012533088888	0.018917268613284518	CDKN1B/DNMT1/AKT1/APOE/PIK3CA/BMP4/TPM1	7
GO:0031570	DNA integrity checkpoint signaling	7/195	133/16218	0.0011337449565395482	0.02442010204141926	0.019657836857326763	CDK2/CDKN1B/CCND1/RPA2/TP53/CDC45/MBTPS1	7
GO:0090398	cellular senescence	6/195	98/16218	0.0011777001537955005	0.02512786030183035	0.02022757224966823	CDK2/CDK6/CDKN1B/MIF/TBX2/TP53	6
GO:0071478	cellular response to radiation	8/195	173/16218	0.0011808301886843142	0.02512786030183035	0.02022757224966823	NET1/TLK2/PARP1/DDB2/EGR1/NFATC4/PCNA/TP53	8
GO:0001709	cell fate determination	4/195	39/16218	0.001199373613780635	0.02512786030183035	0.02022757224966823	GATA2/BMP4/TBX2/CDC42	4
GO:0070229	negative regulation of lymphocyte apoptotic process	4/195	39/16218	0.001199373613780635	0.02512786030183035	0.02022757224966823	HIF1A/MIF/PRKCQ/BMP4	4
GO:0070232	regulation of T cell apoptotic process	4/195	39/16218	0.001199373613780635	0.02512786030183035	0.02022757224966823	HIF1A/PRKCQ/BMP4/TP53	4
GO:0005980	glycogen catabolic process	3/195	18/16218	0.001222609600947283	0.025255921550223843	0.020330659743913546	GAA/PHKG2/PYGL	3
GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	3/195	18/16218	0.001222609600947283	0.025255921550223843	0.020330659743913546	HIF1A/NFE2L2/TP53	3
GO:0007219	Notch signaling pathway	8/195	174/16218	0.0012252481503238484	0.025255921550223843	0.020330659743913546	ADAM10/CDK6/CDKN1B/CEBPA/AKT1/EPN2/GATA2/TBX2	8
GO:0045639	positive regulation of myeloid cell differentiation	6/195	99/16218	0.00124135847376356	0.025315789300050476	0.02037885243602888	FOXO3/FOS/GATA2/HIF1A/HOXA5/RB1	6
GO:1904035	regulation of epithelial cell apoptotic process	6/195	99/16218	0.00124135847376356	0.025315789300050476	0.02037885243602888	CDKN1B/GATA2/ICAM1/NFE2L2/RB1/CAST	6
GO:0048659	smooth muscle cell proliferation	7/195	136/16218	0.0012906913180323499	0.02590843200699492	0.020855921435496555	CDKN1B/DNMT1/AKT1/APOE/PIK3CA/BMP4/TPM1	7
GO:0048813	dendrite morphogenesis	7/195	136/16218	0.0012906913180323499	0.02590843200699492	0.020855921435496555	HDAC6/FYN/HPRT1/NFATC4/SLC11A2/PAFAH1B1/CDC42	7
GO:1903052	positive regulation of proteolysis involved in protein catabolic process	7/195	136/16218	0.0012906913180323499	0.02590843200699492	0.020855921435496555	CEBPA/CSNK1E/AKT1/NFE2L2/AURKA/HERPUD1/CDC20	7
GO:1901991	negative regulation of mitotic cell cycle phase transition	8/195	176/16218	0.0013180793881229166	0.02622688840489187	0.021112274333015667	CDK2/CDKN1B/RB1/CCND1/RPA2/TP53/MBTPS1/CDC20	8
GO:0048512	circadian behavior	4/195	40/16218	0.0013202372097402533	0.02622688840489187	0.021112274333015667	PARP1/CSNK1E/EGR1/TP53	4
GO:0060840	artery development	6/195	101/16218	0.0013765444851639125	0.02705817646389184	0.0217814494665818	GAA/APOE/MYLK/BMP4/SOX4/TBX2	6
GO:0032077	positive regulation of deoxyribonuclease activity	2/195	5/16218	0.0014044278960863227	0.02705817646389184	0.0217814494665818	AKT1/PCNA	2
GO:0043504	mitochondrial DNA repair	2/195	5/16218	0.0014044278960863227	0.02705817646389184	0.0217814494665818	PARP1/TP53	2
GO:0060574	intestinal epithelial cell maturation	2/195	5/16218	0.0014044278960863227	0.02705817646389184	0.0217814494665818	HIF1A/HOXA5	2
GO:1905784	regulation of anaphase-promoting complex-dependent catabolic process	2/195	5/16218	0.0014044278960863227	0.02705817646389184	0.0217814494665818	CDK2/CDC20	2
GO:0001889	liver development	7/195	138/16218	0.0014044280428571927	0.02705817646389184	0.0217814494665818	CEBPA/FPGS/PCNA/PIK3CA/CCND1/AURKA/XBP1	7
GO:0032722	positive regulation of chemokine production	5/195	69/16218	0.0014389218298408934	0.02744959603410206	0.02209653668615634	EGR1/HIF1A/IL1B/IL4R/MIF	5
GO:0009251	glucan catabolic process	3/195	19/16218	0.0014390633288613756	0.02744959603410206	0.02209653668615634	GAA/PHKG2/PYGL	3
GO:0010595	positive regulation of endothelial cell migration	6/195	103/16218	0.0015226895056317101	0.028900948339564244	0.023264854770777353	AKT1/FUT1/GATA2/HIF1A/NFE2L2/SCARB1	6
GO:0048844	artery morphogenesis	5/195	70/16218	0.0015347166161344583	0.028985731557928638	0.02333310406277538	APOE/MYLK/BMP4/SOX4/TBX2	5
GO:0048839	inner ear development	8/195	181/16218	0.0015747940207634845	0.029159513879347024	0.0234729963743364	ADAM10/CDKN1B/CEBPA/GATA2/PAFAH1B1/BMP4/TBX2/MAPKAPK2	8
GO:0007622	rhythmic behavior	4/195	42/16218	0.0015870275105791844	0.029159513879347024	0.0234729963743364	PARP1/CSNK1E/EGR1/TP53	4
GO:0071364	cellular response to epidermal growth factor stimulus	4/195	42/16218	0.0015870275105791844	0.029159513879347024	0.0234729963743364	COL1A1/AKT1/FOS/IQGAP1	4
GO:0140467	integrated stress response signaling	4/195	42/16218	0.0015870275105791844	0.029159513879347024	0.0234729963743364	CEBPA/FOS/NCK1/NFE2L2	4
GO:0007093	mitotic cell cycle checkpoint signaling	7/195	141/16218	0.0015895509652539197	0.029159513879347024	0.0234729963743364	CDK2/CDKN1B/CCND1/RPA2/TP53/MBTPS1/CDC20	7
GO:0061008	hepaticobiliary system development	7/195	141/16218	0.0015895509652539197	0.029159513879347024	0.0234729963743364	CEBPA/FPGS/PCNA/PIK3CA/CCND1/AURKA/XBP1	7
GO:0001659	temperature homeostasis	8/195	182/16218	0.0016305938312034802	0.029711168685331305	0.023917070693076185	EGR1/GNAS/GRB10/HADH/IL1B/IL4R/RB1/RHEB	8
GO:0010827	regulation of glucose transmembrane transport	5/195	71/16218	0.0016351216986449937	0.029711168685331305	0.023917070693076185	AKT1/GRB10/IL1B/NFE2L2/RTN2	5
GO:0060749	mammary gland alveolus development	3/195	20/16218	0.0016781148376026453	0.02992508040636531	0.02408926660392145	HIF1A/HOXA5/CCND1	3
GO:0061377	mammary gland lobule development	3/195	20/16218	0.0016781148376026453	0.02992508040636531	0.02408926660392145	HIF1A/HOXA5/CCND1	3
GO:0070242	thymocyte apoptotic process	3/195	20/16218	0.0016781148376026453	0.02992508040636531	0.02408926660392145	HIF1A/BMP4/TP53	3
GO:0090128	regulation of synapse maturation	3/195	20/16218	0.0016781148376026453	0.02992508040636531	0.02408926660392145	CLSTN1/NFATC4/CDC20	3
GO:0045840	positive regulation of mitotic nuclear division	4/195	43/16218	0.0017335364725822905	0.030328144643479438	0.024413727615704834	IL1B/RB1/AURKA/CDC20	4
GO:1903307	positive regulation of regulated secretory pathway	4/195	43/16218	0.0017335364725822905	0.030328144643479438	0.024413727615704834	GATA2/IL4R/STX1A/STX4	4
GO:1903573	negative regulation of response to endoplasmic reticulum stress	4/195	43/16218	0.0017335364725822905	0.030328144643479438	0.024413727615704834	NCK1/XBP1/USP14/HERPUD1	4
GO:0050810	regulation of steroid biosynthetic process	5/195	72/16218	0.0017402691240389872	0.030328144643479438	0.024413727615704834	EGR1/FGFR4/APOE/ASAH1/MBTPS1	5
GO:0051881	regulation of mitochondrial membrane potential	5/195	72/16218	0.0017402691240389872	0.030328144643479438	0.024413727615704834	PARP1/AKT1/NNT/BAD/BNIP3	5
GO:0090277	positive regulation of peptide hormone secretion	6/195	106/16218	0.0017637023786756098	0.030597443076209443	0.024630509046329543	GNA11/HIF1A/BAD/SOX4/STX4/C2CD2L	6
GO:0006509	membrane protein ectodomain proteolysis	4/195	44/16218	0.001889173826047947	0.03234861208392984	0.026040175337034923	ADAM10/APOE/IL1B/PRKCQ	4
GO:2000772	regulation of cellular senescence	4/195	44/16218	0.001889173826047947	0.03234861208392984	0.026040175337034923	CDK6/MIF/TBX2/TP53	4
GO:0042770	signal transduction in response to DNA damage	8/195	187/16218	0.0019335345770187993	0.03234861208392984	0.026040175337034923	CDK2/CDKN1B/MIF/CCND1/RPA2/SOX4/TP53/MBTPS1	8
GO:0002793	positive regulation of peptide secretion	6/195	108/16218	0.0019397552005340295	0.03234861208392984	0.026040175337034923	GNA11/HIF1A/BAD/SOX4/STX4/C2CD2L	6
GO:0000272	polysaccharide catabolic process	3/195	21/16218	0.0019405792329952693	0.03234861208392984	0.026040175337034923	GAA/PHKG2/PYGL	3
GO:0014912	negative regulation of smooth muscle cell migration	3/195	21/16218	0.0019405792329952693	0.03234861208392984	0.026040175337034923	NFE2L2/BMP4/TPM1	3
GO:0044794	positive regulation by host of viral process	3/195	21/16218	0.0019405792329952693	0.03234861208392984	0.026040175337034923	HSPA8/APOE/PIK3C3	3
GO:1904292	regulation of ERAD pathway	3/195	21/16218	0.0019405792329952693	0.03234861208392984	0.026040175337034923	NFE2L2/USP14/HERPUD1	3
GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation	3/195	21/16218	0.0019405792329952693	0.03234861208392984	0.026040175337034923	CDKN1B/BMP4/TPM1	3
GO:0016239	positive regulation of macroautophagy	5/195	74/16218	0.0019653222918488834	0.032619245311465886	0.02625803125860527	TRIM13/HIF1A/BNIP3/VDAC1/SPTLC2	5
GO:0036503	ERAD pathway	6/195	109/16218	0.0020326161505316537	0.03347550293170511	0.026947306535913953	TRIM13/NFE2L2/XBP1/USP14/EDEM1/HERPUD1	6
GO:0090102	cochlea development	4/195	45/16218	0.0020542268622358575	0.03347550293170511	0.026947306535913953	ADAM10/GATA2/PAFAH1B1/TBX2	4
GO:0099173	postsynapse organization	8/195	189/16218	0.002066463281399223	0.03347550293170511	0.026947306535913953	HDAC6/ADAM10/AKT1/FYN/HSPA8/APOE/PAFAH1B1/CDC42	8
GO:2000116	regulation of cysteine-type endopeptidase activity	8/195	189/16218	0.002066463281399223	0.03347550293170511	0.026947306535913953	AKT1/FYN/SFN/BIRC2/HSPD1/BAD/CAST/NOL3	8
GO:0010727	negative regulation of hydrogen peroxide metabolic process	2/195	6/16218	0.0020899745019914763	0.03347550293170511	0.026947306535913953	HDAC6/FYN	2
GO:0061523	cilium disassembly	2/195	6/16218	0.0020899745019914763	0.03347550293170511	0.026947306535913953	HDAC6/AURKA	2
GO:0061734	parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization	2/195	6/16218	0.0020899745019914763	0.03347550293170511	0.026947306535913953	HDAC6/VDAC1	2
GO:1904760	regulation of myofibroblast differentiation	2/195	6/16218	0.0020899745019914763	0.03347550293170511	0.026947306535913953	PARP1/RB1	2
GO:0010634	positive regulation of epithelial cell migration	7/195	148/16218	0.002095493141264796	0.03347550293170511	0.026947306535913953	HDAC6/AKT1/FUT1/GATA2/HIF1A/NFE2L2/SCARB1	7
GO:0000075	cell cycle checkpoint signaling	8/195	190/16218	0.002135572672319376	0.03397421421440866	0.027348762067003318	CDK2/CDKN1B/CCND1/RPA2/TP53/CDC45/MBTPS1/CDC20	8
GO:0051220	cytoplasmic sequestering of protein	3/195	22/16218	0.0022272326925814718	0.03473948319462076	0.027964792775616525	CTNND1/NFKBIB/NFKBIE	3
GO:0070935	3'-UTR-mediated mRNA stabilization	3/195	22/16218	0.0022272326925814718	0.03473948319462076	0.027964792775616525	TENT4A/ELAVL1/MAPKAPK2	3
GO:2000647	negative regulation of stem cell proliferation	3/195	22/16218	0.0022272326925814718	0.03473948319462076	0.027964792775616525	CEBPA/SFN/TP53	3
GO:2000773	negative regulation of cellular senescence	3/195	22/16218	0.0022272326925814718	0.03473948319462076	0.027964792775616525	CDK6/MIF/TBX2	3
GO:0070849	response to epidermal growth factor	4/195	46/16218	0.002228980924850471	0.03473948319462076	0.027964792775616525	COL1A1/AKT1/FOS/IQGAP1	4
GO:0007405	neuroblast proliferation	5/195	77/16218	0.002341803654337985	0.036350102067740225	0.029261318195265174	GATA2/HIF1A/PAFAH1B1/TP53/ARHGEF2	5
GO:0048662	negative regulation of smooth muscle cell proliferation	4/195	47/16218	0.0024137191963297905	0.03731532015616297	0.030038305108824048	CDKN1B/APOE/BMP4/TPM1	4
GO:0044839	cell cycle G2/M phase transition	7/195	153/16218	0.002527237799457475	0.03875771889247984	0.031199415696881335	CDK2/CDK6/CCND1/AURKA/TP53/CALM3/MBTPS1	7
GO:2001236	regulation of extrinsic apoptotic signaling pathway	7/195	153/16218	0.002527237799457475	0.03875771889247984	0.031199415696881335	AKT1/ICAM1/IL1B/BMP4/STX4/NOL3/ARHGEF2	7
GO:1904752	regulation of vascular associated smooth muscle cell migration	3/195	23/16218	0.0025388134633853392	0.03877014319952868	0.031209417088383193	NFE2L2/BMP4/TPM1	3
GO:1902749	regulation of cell cycle G2/M phase transition	6/195	114/16218	0.002548272322973716	0.03877014319952868	0.031209417088383193	CDK2/CDK6/CCND1/AURKA/TP53/MBTPS1	6
GO:0044788	modulation by host of viral process	4/195	48/16218	0.002608722493727008	0.039532972493870944	0.03182348388436691	HSPA8/APOE/PIK3C3/CDC42	4
GO:0097061	dendritic spine organization	5/195	79/16218	0.0026202949391483446	0.03955201101060926	0.031838809621147726	HDAC6/FYN/APOE/PAFAH1B1/CDC42	5
GO:0007088	regulation of mitotic nuclear division	6/195	116/16218	0.002779922620311554	0.04163368486825976	0.03351452764290081	IL1B/RB1/BMP4/AURKA/CDC20/CDC42	6
GO:0051702	biological process involved in interaction with symbiont	6/195	116/16218	0.002779922620311554	0.04163368486825976	0.03351452764290081	GAPDH/HSPA8/HSPD1/APOE/PIK3C3/CDC42	6
GO:0061484	hematopoietic stem cell homeostasis	3/195	24/16218	0.002876022839380305	0.041998025275947315	0.03380781651952819	GATA2/SOX4/ADGRG1	3
GO:0043534	blood vessel endothelial cell migration	6/195	117/16218	0.002901496737088727	0.041998025275947315	0.03380781651952819	AKT1/GATA2/HIF1A/APOE/NFE2L2/SCARB1	6
GO:0032075	positive regulation of nuclease activity	2/195	7/16218	0.0029028369061361602	0.041998025275947315	0.03380781651952819	AKT1/PCNA	2
GO:0043696	dedifferentiation	2/195	7/16218	0.0029028369061361602	0.041998025275947315	0.03380781651952819	CDK6/NCOA3	2
GO:0043697	cell dedifferentiation	2/195	7/16218	0.0029028369061361602	0.041998025275947315	0.03380781651952819	CDK6/NCOA3	2
GO:0060592	mammary gland formation	2/195	7/16218	0.0029028369061361602	0.041998025275947315	0.03380781651952819	BMP4/TBX2	2
GO:0097340	inhibition of cysteine-type endopeptidase activity	2/195	7/16218	0.0029028369061361602	0.041998025275947315	0.03380781651952819	CAST/NOL3	2
GO:0097341	zymogen inhibition	2/195	7/16218	0.0029028369061361602	0.041998025275947315	0.03380781651952819	CAST/NOL3	2
GO:1903071	positive regulation of ER-associated ubiquitin-dependent protein catabolic process	2/195	7/16218	0.0029028369061361602	0.041998025275947315	0.03380781651952819	NFE2L2/HERPUD1	2
GO:1905897	regulation of response to endoplasmic reticulum stress	5/195	81/16218	0.0029220502062632463	0.042117069514335664	0.033903645448214635	NCK1/NFE2L2/XBP1/USP14/HERPUD1	5
GO:0008286	insulin receptor signaling pathway	6/195	118/16218	0.003027007474831572	0.04319499060669867	0.03477135668639061	AKT1/GRB10/IL1B/NCK1/PIK3CA/PRKCQ	6
GO:0071887	leukocyte apoptotic process	6/195	118/16218	0.003027007474831572	0.04319499060669867	0.03477135668639061	AKT1/HIF1A/MIF/PRKCQ/BMP4/TP53	6
GO:0010332	response to gamma radiation	4/195	50/16218	0.0030306344478878305	0.04319499060669867	0.03477135668639061	TLK2/PARP1/EGR1/TP53	4
GO:0007097	nuclear migration	3/195	25/16218	0.003239526119024033	0.04509574612053442	0.0363014379994528	SYNE2/PAFAH1B1/CDC42	3
GO:0043302	positive regulation of leukocyte degranulation	3/195	25/16218	0.003239526119024033	0.04509574612053442	0.0363014379994528	GATA2/IL4R/STX4	3
GO:0048015	phosphatidylinositol-mediated signaling	3/195	25/16218	0.003239526119024033	0.04509574612053442	0.0363014379994528	PIK3C3/PIK3CA/PLCB3	3
GO:0070233	negative regulation of T cell apoptotic process	3/195	25/16218	0.003239526119024033	0.04509574612053442	0.0363014379994528	HIF1A/PRKCQ/BMP4	3
GO:0090200	positive regulation of release of cytochrome c from mitochondria	3/195	25/16218	0.003239526119024033	0.04509574612053442	0.0363014379994528	BAD/BNIP3/TP53	3
GO:0014812	muscle cell migration	5/195	83/16218	0.003248152576034546	0.04509574612053442	0.0363014379994528	NET1/GRB10/NFE2L2/BMP4/TPM1	5
GO:0030433	ubiquitin-dependent ERAD pathway	5/195	83/16218	0.003248152576034546	0.04509574612053442	0.0363014379994528	TRIM13/NFE2L2/USP14/EDEM1/HERPUD1	5
GO:0010823	negative regulation of mitochondrion organization	4/195	51/16218	0.0032580912038049125	0.04509574612053442	0.0363014379994528	AKT1/BNIP3/TP53/NOL3	4
GO:0071229	cellular response to acid chemical	5/195	85/16218	0.0035996849742166094	0.04952755119109953	0.03986897841811598	COL1A1/DNMT1/FYN/PIK3CA/XBP1	5
GO:0006007	glucose catabolic process	3/195	26/16218	0.003629953543218301	0.04952755119109953	0.03986897841811598	PFKL/BAD/TP53	3
GO:0043032	positive regulation of macrophage activation	3/195	26/16218	0.003629953543218301	0.04952755119109953	0.03986897841811598	CEBPA/HSPD1/IL4R	3
GO:0071480	cellular response to gamma radiation	3/195	26/16218	0.003629953543218301	0.04952755119109953	0.03986897841811598	TLK2/EGR1/TP53	3
