ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0032874	positive regulation of stress-activated MAPK cascade	27/1730	118/16218	9.541428752187394e-5	0.004818421519854634	0.0038689417489132794	NOD1/CRK/FCGR2B/SASH1/HMGB1/XIAP/IL1A/MAP3K3/MAP3K11/SLAMF1/STK3/TLR3/TLR4/TNF/VEGFA/WNT5A/WNT7A/WNT7B/XDH/TNFSF11/SPHK1/TAOK2/HAND2/MAPK8IP1/TRAF4/RASSF2/PJA2	27
GO:0046777	protein autophosphorylation	39/1730	197/16218	9.964832275404108e-5	0.004996550651567875	0.004011970172546051	TOM1L1/CHEK2/ACE/EPHA7/EPHA8/AKT1/ERN1/FER/FES/FGFR1/FGR/ALK/GRK5/GSK3B/JAK2/MAP3K3/MAP3K11/ATM/NEK2/PAK1/PDGFRB/ENPP1/MAP2K2/PRKX/PTPRC/AURKA/CDKL5/VEGFA/CALM3/CAMK4/MAPKAPK5/STK16/AURKB/MAPKAPK2/STK17B/TAOK2/EIF2AK3/SLK/RASSF2	39
GO:0048706	embryonic skeletal system development	28/1730	125/16218	1.0596380450758786e-4	0.005266957231250131	0.004229092585145828	IRX5/COL11A1/DLX1/GLI3/HOXA7/HOXB5/HOXB7/HOXC5/HOXC6/HOXC9/HOXD10/NDST1/IHH/SMAD2/PAX5/PRRX1/RBP4/SHH/SHOX2/BMP7/SOX11/TBX15/TGFBR1/WNT5A/WNT11/PCGF2/NOG/HAND2	28
GO:0098900	regulation of action potential	16/1730	54/16218	1.0668454061114309e-4	0.005266957231250131	0.004229092585145828	CNR1/CNR2/DSP/ANK2/PKP2/RYR2/SLC8A2/SLC9A1/TACR1/TNF/SUMO1/CACNB3/CALM3/CAV3/TBX18/CD36	16
GO:1900076	regulation of cellular response to insulin stimulus	18/1730	65/16218	1.0727607373409037e-4	0.005266957231250131	0.004229092585145828	GRB14/GSK3A/IGF2/IRS1/NCK1/ENPP1/PIP4K2A/PPARG/PRKAA1/PRKCB/PTPN1/PTPN2/PTPRE/USO1/NCOA1/SOCS1/SOCS3/NR1H4	18
GO:0022408	negative regulation of cell-cell adhesion	38/1730	191/16218	1.090904461261411e-4	0.005319099683529777	0.004270960261040137	SH2B3/LILRB4/VSIG4/CR1/DUSP3/AKT1/FCGR2B/GLI3/HMGB1/IHH/IL2RA/IL4/IL4R/IL10/IDO1/JAK2/MBP/MDK/PLA2G2A/PTPN2/RAG2/BCL6/XCL1/SDC4/SHH/SPN/TNFSF4/VEGFA/WNT1/LAPTM5/MAD1L1/RUNX3/SOCS1/TNFSF18/CD9/SOCS6/KLF4/CD74	38
GO:0002067	glandular epithelial cell differentiation	19/1730	71/16218	1.15359338115631e-4	0.0055107467599831836	0.004424842890879075	CDK6/AKT1/NR5A2/GATA6/GSK3A/GSK3B/HIF1A/ONECUT1/INSM1/NEUROD1/PAX6/BAD/RARB/RARG/RFX3/RHEB/WNT5A/TP63/KLF4	19
GO:0046635	positive regulation of alpha-beta T cell activation	19/1730	71/16218	1.15359338115631e-4	0.0055107467599831836	0.004424842890879075	ADA/HSPH1/MALT1/LILRB4/GLI3/IHH/IL2RG/IL4R/IL12RB1/JAK2/PTPRC/XCL1/SHH/TNFSF4/TYK2/AP3B1/RUNX3/SOCS1/CD28	19
GO:0071260	cellular response to mechanical stimulus	19/1730	71/16218	1.15359338115631e-4	0.0055107467599831836	0.004424842890879075	CNN2/DAG1/AQP1/ITGB3/MAG/MAP3K1/NFKB1/MAPK8/BAD/PTGER4/SLC9A1/BNIP3/TLR3/TLR4/TLR5/WNT11/TNFSF14/MAP3K14/CASP8AP2	19
GO:0017157	regulation of exocytosis	37/1730	185/16218	1.1928335627074797e-4	0.005659955227075088	0.004544649525737504	PDCD6IP/CSPG5/FCGR2B/FER/FES/FGA/FGB/FGR/HTR1B/IL4/IL4R/IL13RA2/ITGAM/ITGB2/NSF/P2RX1/P2RY4/PRKCB/RAB27B/RAP1A/RAP1B/SDC4/STX4/VAMP7/VSNL1/WNT7A/DOC2B/DOC2A/CASK/CADPS/SYT7/SLC4A8/RPH3AL/STXBP5L/RAB3D/PREPL/GAB2	37
GO:0030224	monocyte differentiation	12/1730	34/16218	1.2133053712824614e-4	0.005718712649978001	0.004591828678825484	CDK6/FES/HOXA7/APCS/MYH9/PPARG/ZFP36L1/VEGFA/PIR/THOC5/CD4/CD74	12
GO:0014013	regulation of gliogenesis	24/1730	101/16218	1.2279935569233395e-4	0.005749612216852986	0.004616639423135288	DAG1/DLX1/EGR2/SIRT2/IL6/IL6ST/LRP2/MAG/MDK/ASPA/NF1/PITX3/PRKCI/RB1/RHEB/SHH/SOX11/ABCC8/TLR2/NR2E1/TNF/TP73/SLC7A5/NOG	24
GO:0010466	negative regulation of peptidase activity	27/1730	120/16218	1.2899202992129258e-4	0.005960612101591755	0.004786061350984044	CR1/DPEP1/AKT1/IFI6/GAPDH/GPX1/HGF/HRG/XIAP/IGBP1/AQP1/MAGEA3/MMP9/PAX2/SERPINA1/PLAUR/SERPINB3/SERPINB4/SPINK2/SERPINA7/TNF/VEGFA/CAST/RECK/CST7/SERPINA6/KLF4	27
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	27/1730	120/16218	1.2899202992129258e-4	0.005960612101591755	0.004786061350984044	NOD1/CRK/FCGR2B/SASH1/HMGB1/XIAP/IL1A/MAP3K3/MAP3K11/SLAMF1/STK3/TLR3/TLR4/TNF/VEGFA/WNT5A/WNT7A/WNT7B/XDH/TNFSF11/SPHK1/TAOK2/HAND2/MAPK8IP1/TRAF4/RASSF2/PJA2	27
GO:0048645	animal organ formation	18/1730	66/16218	1.3297380258070116e-4	0.006104706391204916	0.00490176156744854	TBR1/EMP2/GATA6/GLI3/RBPJ/LRP2/PAX2/MAP2K2/SHH/BMP7/TBX5/WNT2/WNT5A/WNT11/AXIN2/TP63/NOG/HAND2	18
GO:0002377	immunoglobulin production	25/1730	108/16218	1.4022134174004604e-4	0.006360429542394	0.005107093951035635	POLQ/CCR6/CR1/EPHB2/FCGR2B/HSPD1/IL4/IL4R/IL5/IL6/IL10/IL13RA2/PMS2/PKN1/PTPRC/RBP4/BCL6/XCL1/STX4/SUPT6H/TNF/TNFSF4/XBP1/CD28/CD40LG	25
GO:0002437	inflammatory response to antigenic stimulus	19/1730	72/16218	1.412429191168116e-4	0.006360429542394	0.005107093951035635	CNR1/MAPK14/FCGR1A/FCGR2B/FGR/FUT7/GPX1/HMGB1/IGHG1/RBPJ/IL2RA/IL5RA/CXCR2/IL10/FURIN/SPN/TNF/C3/CD28	19
GO:0005977	glycogen metabolic process	19/1730	72/16218	1.412429191168116e-4	0.006360429542394	0.005107093951035635	AKT1/AKT2/G6PC1/GSK3A/GSK3B/GYS2/IGF1/IGF2/IL6ST/IRS1/ENPP1/PHKA1/PPP1CB/PPP1R2/PPP1R3C/PYGL/IRS2/STBD1/EPM2AIP1	19
GO:0150079	negative regulation of neuroinflammatory response	7/1730	13/16218	1.4888907643279665e-4	0.0066284173066709865	0.005322274180730534	GRN/IGF1/IL4/CD200/PTPRC/CX3CL1/CST7	7
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	15/1730	50/16218	1.490690737992485e-4	0.0066284173066709865	0.005322274180730534	DPEP1/AKT1/IFI6/GPX1/HGF/XIAP/IGBP1/AQP1/MAGEA3/MMP9/PAX2/PLAUR/TNF/VEGFA/KLF4	15
GO:0032623	interleukin-2 production	17/1730	61/16218	1.5185277972238056e-4	0.006668317718243668	0.0053543121349643565	MALT1/LILRB4/VSIG4/CR1/IL1A/IRF4/PDE4D/PTPRC/XCL1/SPTBN1/TNFAIP3/EZR/LAPTM5/CD4/CD28/HOMER3/NR1H4	17
GO:0032663	regulation of interleukin-2 production	17/1730	61/16218	1.5185277972238056e-4	0.006668317718243668	0.0053543121349643565	MALT1/LILRB4/VSIG4/CR1/IL1A/IRF4/PDE4D/PTPRC/XCL1/SPTBN1/TNFAIP3/EZR/LAPTM5/CD4/CD28/HOMER3/NR1H4	17
GO:0071379	cellular response to prostaglandin stimulus	9/1730	21/16218	1.557410149042618e-4	0.006766097589045488	0.005432824283141862	AKT1/P2RY4/P2RY6/PAX6/PRKAA1/PTGER4/PTGFR/TNFSF4/AKR1C3	9
GO:0032609	type II interferon production	26/1730	115/16218	0.00015695049570063084	0.006766097589045488	0.005432824283141862	LILRB4/CR1/DDIT3/HLA-DPA1/HLA-DPB1/HMGB1/HSPD1/IL1R1/IL10/IL12RB1/INHA/JAK2/PDE4D/AXL/XCL1/SLAMF1/TLR3/TLR4/TNF/TNFSF4/TYK2/WNT5A/LAPTM5/SLC7A5/CD47/NR1H4	26
GO:0032649	regulation of type II interferon production	26/1730	115/16218	0.00015695049570063084	0.006766097589045488	0.005432824283141862	LILRB4/CR1/DDIT3/HLA-DPA1/HLA-DPB1/HMGB1/HSPD1/IL1R1/IL10/IL12RB1/INHA/JAK2/PDE4D/AXL/XCL1/SLAMF1/TLR3/TLR4/TNF/TNFSF4/TYK2/WNT5A/LAPTM5/SLC7A5/CD47/NR1H4	26
GO:0045668	negative regulation of osteoblast differentiation	14/1730	45/16218	1.6012498772111796e-4	0.006861113110232146	0.005509116802424174	CDK6/SEMA4D/ID3/IGFBP5/AREG/CITED1/PPARG/TNF/TNFAIP6/FGF23/AXIN2/CHRD/NOG/HAND2	14
GO:0035051	cardiocyte differentiation	30/1730	141/16218	1.6393626040522725e-4	0.006938607482722663	0.005571340751034515	ZMPSTE24/OBSL1/GATA6/GSK3A/NRG1/IGF1/RBPJ/ITGB1/LMNA/MEF2A/MYH6/MYL2/PDGFRB/RARB/SHOX2/SLC8A1/SLC9A1/BMP7/TBX2/TBX5/VCAM1/VEGFA/CSRP3/TCAP/CAV3/TBX18/CTDP1/HAND2/AKAP6/CDC42	30
GO:0001991	regulation of systemic arterial blood pressure by circulatory renin-angiotensin	8/1730	17/16218	1.6531621554729674e-4	0.006938607482722663	0.005571340751034515	ATP6AP2/CMA1/CPA3/CTSZ/ACE/AGTR2/REN/NDST2	8
GO:1903978	regulation of microglial cell activation	8/1730	17/16218	1.6531621554729674e-4	0.006938607482722663	0.005571340751034515	CTSC/GRN/IL6/ATM/PTPRC/CX3CL1/CST7/SPHK1	8
GO:0070741	response to interleukin-6	12/1730	35/16218	1.6684063254071468e-4	0.006938607482722663	0.005571340751034515	FER/FOXA2/IL6/IL6R/IL6ST/JAK2/CITED1/NFKB1/PTGIS/PTPN2/FGF23/ST18	12
GO:0070873	regulation of glycogen metabolic process	12/1730	35/16218	1.6684063254071468e-4	0.006938607482722663	0.005571340751034515	AKT1/AKT2/GSK3A/GSK3B/IGF1/IGF2/IRS1/ENPP1/PPP1CB/PPP1R3C/IRS2/EPM2AIP1	12
GO:0010595	positive regulation of endothelial cell migration	24/1730	103/16218	1.6975012804283353e-4	0.007018324007384989	0.0056353489722068394	AKT3/EGF/AKT1/ETS1/FGFR1/SASH1/GRN/HIF1A/HMGB1/ITGB3/MAP3K3/ATP5F1B/PIK3CB/MAP2K3/RAC1/SPARC/TMSB4X/VEGFA/WNT5A/WNT7A/PLPP3/ITGB1BP1/ROCK2/SCARB1	24
GO:0046637	regulation of alpha-beta T cell differentiation	19/1730	73/16218	1.720971651015383e-4	0.007073993937603929	0.005680049029330453	ADA/MALT1/LILRB4/GLI3/HMGB1/IHH/IL2RG/IL4/IL4R/IL12RB1/IRF4/BCL6/PRDM1/SHH/TNFSF4/AP3B1/RUNX3/SOCS1/TNFSF18	19
GO:0010634	positive regulation of epithelial cell migration	31/1730	148/16218	1.7362778917230358e-4	0.0070956558927640825	0.005697442452121893	AKT3/EGF/AKT1/ETS1/FGFR1/SASH1/GRN/HIF1A/HMGB1/INSL3/ITGB3/ARHGAP5/MAP3K3/MMP9/ATP5F1B/ENPP2/PFN1/PIK3CB/MAP2K3/RAC1/SPARC/TACR1/TMSB4X/VEGFA/WNT5A/WNT7A/PLPP3/IRS2/ITGB1BP1/ROCK2/SCARB1	31
GO:0051101	regulation of DNA binding	21/1730	85/16218	1.7838591405557795e-4	0.007248209266511127	0.005819934872968735	DDIT3/EGF/SIRT2/HMGB1/IGF1/JAK2/JUN/MMP9/NEUROD1/PAX6/PLAUR/PPARG/MAPK8/RB1/SOX11/TFAP4/TMSB4X/TXN/SUMO1/TNKS/HAND2	21
GO:0030879	mammary gland development	28/1730	129/16218	1.8741601280928397e-4	0.007571606917495072	0.006079606358378758	BCL2L11/EGF/EPHA2/AKT1/AKT2/GLI3/GPX1/NRG1/HIF1A/IGFBP5/JAK2/AREG/ARHGAP5/MSX1/NFKB1/TBX2/VEGFA/WNT2/WNT3/WNT5A/WNT7B/XBP1/XDH/CAV3/TNFSF11/NCOA1/IRS2/APLN	28
GO:2000117	negative regulation of cysteine-type endopeptidase activity	17/1730	62/16218	1.8867836998349204e-4	0.007579295885132322	0.006085780199288113	DPEP1/AKT1/IFI6/GPX1/HGF/XIAP/IGBP1/AQP1/MAGEA3/MMP9/PAX2/PLAUR/TNF/VEGFA/CAST/CST7/KLF4	17
GO:0048596	embryonic camera-type eye morphogenesis	10/1730	26/16218	1.97547662692651e-4	0.007846415591219342	0.00630026342342677	ALDH1A3/FOXF2/IHH/PAX2/PAX6/SIX3/BMP7/SOX11/TBX2/WNT5A	10
GO:0090594	inflammatory response to wounding	10/1730	26/16218	1.97547662692651e-4	0.007846415591219342	0.00630026342342677	GRN/HIF1A/IL1A/IL6/MDK/REG3A/PPARG/TLR3/TLR4/TNF	10
GO:0002698	negative regulation of immune effector process	27/1730	123/16218	1.9921535878085202e-4	0.007868450204361027	0.0063179560711857374	LILRB4/VSIG4/CR1/CRK/FCGR2B/FER/GRN/APOA2/IL4/IL4R/IL7R/IL10/IL13RA2/CD46/ENPP3/AXL/PTPRC/BCL6/RPS19/SERPINB4/XCL1/SLAMF1/SPN/TNF/TNFSF4/TNFSF18/CD47	27
GO:0003044	regulation of systemic arterial blood pressure mediated by a chemical signal	14/1730	46/16218	2.0780741585915526e-4	0.008098674789603895	0.006502814433162184	ATP6AP2/CMA1/CPA3/CTSZ/CYP11B2/ACE/DRD5/AGTR2/ECE1/PDE4D/AVPR1B/REN/TACR1/NDST2	14
GO:2000648	positive regulation of stem cell proliferation	14/1730	46/16218	2.0780741585915526e-4	0.008098674789603895	0.006502814433162184	N4BP2L2/FGF4/HMX2/LTBP3/CITED1/PRRX1/PTPRC/SHOX2/SOX11/TGFBR1/NR2E1/WNT1/WNT5A/TP63	14
GO:0044042	glucan metabolic process	19/1730	74/16218	2.087091909104626e-4	0.008098674789603895	0.006502814433162184	AKT1/AKT2/G6PC1/GSK3A/GSK3B/GYS2/IGF1/IGF2/IL6ST/IRS1/ENPP1/PHKA1/PPP1CB/PPP1R2/PPP1R3C/PYGL/IRS2/STBD1/EPM2AIP1	19
GO:0032642	regulation of chemokine production	22/1730	92/16218	2.1008033427090408e-4	0.008098674789603895	0.006502814433162184	LILRB4/ADCYAP1/EPHA2/AIF1/HIF1A/HMGB1/IL4R/IL6/IL6R/IL7/IL10/MBP/OAS1/TLR2/TLR3/TLR4/TNF/TNFSF4/WNT5A/KLF4/CD74/NR1H4	22
GO:0071346	cellular response to type II interferon	26/1730	117/16218	2.1077173426974777e-4	0.008098674789603895	0.006502814433162184	NR1H3/CCL26/CDC42EP2/AIF1/GAPDH/HLA-DPA1/IL12RB1/JAK2/MRC1/PPARG/PTPN2/CCL4/CCL17/XCL1/CX3CL1/STX4/TLR2/TLR3/TLR4/TNF/TYK2/WNT5A/VAMP3/CD47/CD58/CDC42	26
GO:0034614	cellular response to reactive oxygen species	30/1730	143/16218	2.129560493350746e-4	0.008138374425940419	0.006534691175328918	NET1/AKT1/ERN1/FER/GCH1/HGF/HSF1/IL6/AQP1/JUN/MMP2/MMP9/ATM/PAX2/PEX13/PRKAA1/AXL/MAPK8/BMP7/BNIP3/SOD1/TNFAIP3/TOP2B/TXN/PCGF2/IL18RAP/SPHK1/SQSTM1/AIFM1/CD36	30
GO:0016486	peptide hormone processing	12/1730	36/16218	2.2616374824584417e-4	0.008596654301602787	0.006902666068420133	ATP6AP2/ADAM10/CMA1/CPA3/CPE/CTSZ/ACE/ECE1/P4HB/FURIN/PCSK2/REN	12
GO:1905330	regulation of morphogenesis of an epithelium	17/1730	63/16218	2.3305017963390682e-4	0.00881104155086482	0.007074807873716068	AGTR2/EGF/HGF/HOXB7/CXCL10/MDK/PAX2/SHH/BMP7/TBX2/TNF/VEGFA/WNT2/WNT5A/CAV3/NOG/MAGED1	17
GO:0033278	cell proliferation in midbrain	5/1730	7/16218	2.3971291765460616e-4	0.008919843830621398	0.007162170442721833	PITX3/RYK/WNT1/WNT2/WNT5A	5
GO:0036015	response to interleukin-3	5/1730	7/16218	2.3971291765460616e-4	0.008919843830621398	0.007162170442721833	SH2B3/GSK3A/GSK3B/IL3RA/JAK2	5
GO:0036016	cellular response to interleukin-3	5/1730	7/16218	2.3971291765460616e-4	0.008919843830621398	0.007162170442721833	SH2B3/GSK3A/GSK3B/IL3RA/JAK2	5
GO:0060688	regulation of morphogenesis of a branching structure	15/1730	52/16218	2.417167779685131e-4	0.00894731738344182	0.007184230276021995	AGTR2/HGF/HOXB7/MDK/PAX2/SHH/SHOX2/BMP7/TNF/VEGFA/WNT2/WNT5A/CAV3/NOG/MAGED1	15
GO:0008286	insulin receptor signaling pathway	26/1730	118/16218	2.433727518289285e-4	0.0089616945595339809	0.007195774400292824	SH2B2/AKT1/AKT2/FER/FUT7/GRB14/GSK3A/GSK3B/IGF2/IRS1/NCK1/PDK4/ENPP1/PIP4K2A/PRKAA1/PRKCB/PTPN1/PTPN2/PTPRE/RPE65/CSRP3/PIK3R3/SOCS1/IRS2/SOCS3/NR1H4	26
GO:0001936	regulation of endothelial cell proliferation	28/1730	131/16218	2.4608536148306933e-4	0.009014629563136272	0.007238278453657991	AKT3/CCL26/CCR3/DBH/EGF/AKT1/FGFR1/FUT2/GDF2/HIF1A/HMGB1/HSPG2/IGF2/IL10/ITGB3/MDK/NF1/NGFR/NRAS/PPARG/SPARC/TGFBR1/TIE1/TNF/VEGFA/WNT5A/XDH/APLN	28
GO:0032602	chemokine production	22/1730	93/16218	2.478859524480405e-4	0.009033781875297147	0.007253656763712872	LILRB4/ADCYAP1/EPHA2/AIF1/HIF1A/HMGB1/IL4R/IL6/IL6R/IL7/IL10/MBP/OAS1/TLR2/TLR3/TLR4/TNF/TNFSF4/WNT5A/KLF4/CD74/NR1H4	22
GO:0055013	cardiac muscle cell development	19/1730	75/16218	2.5196186026685106e-4	0.009043752303488408	0.007261662498728948	ZMPSTE24/OBSL1/GSK3A/IGF1/LMNA/MEF2A/MYH6/MYL2/PDGFRB/SHOX2/SLC8A1/TBX5/VEGFA/CSRP3/TCAP/CAV3/TBX18/CTDP1/AKAP6	19
GO:0046330	positive regulation of JNK cascade	21/1730	87/16218	2.525562946071043e-4	0.009043752303488408	0.007261662498728948	NOD1/CRK/FCGR2B/HMGB1/XIAP/IL1A/MAP3K11/SLAMF1/STK3/TLR3/TLR4/TNF/WNT5A/WNT7A/WNT7B/TNFSF11/TAOK2/MAPK8IP1/TRAF4/RASSF2/PJA2	21
GO:0060021	roof of mouth development	21/1730	87/16218	2.525562946071043e-4	0.009043752303488408	0.007261662498728948	ANP32B/VAX1/COL11A2/EPHB2/FOXF2/GLI3/JAG2/SMAD2/ASPH/MSX1/PRRX1/SHH/SOX11/TBX2/TGFBR1/SUMO1/WNT5A/WNT7A/WNT11/SGPL1/HAND2	21
GO:0019724	B cell mediated immunity	31/1730	151/16218	2.5327623141311245e-4	0.009043752303488408	0.007261662498728948	CCR6/CR1/FCGR1A/FCGR2B/HSPD1/IGHA1/IGHA2/IGHD/IGHG1/IGHM/IGKC/IL2RB/IL4/IL4R/IL10/IL13RA2/CD46/PMS2/PTPRC/BCL6/XCL1/SUPT6H/TNF/C1QB/C3/TNFSF4/C9/CD28/CD40LG/CD70/CD74	31
GO:0055007	cardiac muscle cell differentiation	25/1730	112/16218	2.5709789732445917e-4	0.009134081075798625	0.007334191802543286	ZMPSTE24/OBSL1/GATA6/GSK3A/NRG1/IGF1/RBPJ/ITGB1/LMNA/MEF2A/MYH6/MYL2/PDGFRB/RARB/SHOX2/SLC8A1/SLC9A1/TBX5/VEGFA/CSRP3/TCAP/CAV3/TBX18/CTDP1/AKAP6	25
GO:0048592	eye morphogenesis	32/1730	158/16218	2.6296215713769695e-4	0.009295712254817587	0.007463973228650525	COL8A1/EPHA2/EPHB2/ALDH1A3/EFEMP1/ZHX2/FOXF2/AGTPBP1/GLI3/HIF1A/IHH/AQP1/AQP5/MAN2A1/NF1/PAX2/PAX6/PITX3/PRKCI/RARB/RARG/RBP4/RPE65/RS1/PRDM1/SIX3/BMP7/SOX11/TBX2/VEGFA/WNT2/WNT5A	32
GO:0060976	coronary vasculature development	14/1730	47/16218	2.6722112442675167e-4	0.009399270396503156	0.007547125027669397	ACE/PLXND1/GATA6/NDST1/LRP2/PDGFRB/PTK7/PRDM1/TBX5/TGFBR1/VEGFA/ZBTB14/APLN/HAND2	14
GO:0010763	positive regulation of fibroblast migration	7/1730	14/16218	2.703583557470618e-4	0.009415928941535602	0.007560500972485891	AKT1/AQP1/ITGB1/ITGB3/ACTA2/ARHGEF7/BAG4	7
GO:0045348	positive regulation of MHC class II biosynthetic process	7/1730	14/16218	2.703583557470618e-4	0.009415928941535602	0.007560500972485891	IL4/IL10/JAK2/CIITA/TLR4/XBP1/RFXANK	7
GO:0008584	male gonad development	30/1730	145/16218	2.7463104483049745e-4	0.009517850426233416	0.007642338621108734	BCL2L11/MAMLD1/ADAM29/CTNNA1/ACE/NR0B1/FER/RHOBTB3/FSHR/GATA6/IL1A/INHA/INSL3/LRP2/MAS1/NUDT1/NHLH2/REN/SOX15/TGFBR1/TLR3/WNT5A/CSDE1/YBX3/AKR1C3/NCOA1/ADAM20/SGPL1/ADGRG1/SPATA2	30
GO:0042100	B cell proliferation	23/1730	100/16218	2.817007581416352e-4	0.009651219008566045	0.0077494266527501935	ADA/GPR183/EPHB2/FCGR2B/HSPD1/IFNA10/IL4/IL5/IL7/IL7R/IL10/CD180/ATM/PKN1/PTPRC/RAG2/BCL6/BST1/TLR4/IRS2/CD40LG/CD70/CD74	23
GO:0002675	positive regulation of acute inflammatory response	10/1730	27/16218	2.8393968228878887e-4	0.009651219008566045	0.0077494266527501935	CNR1/FCGR1A/ALOX5AP/IL6/IL6ST/PTGER3/TNF/C3/TNFSF11/OSMR	10
GO:0032703	negative regulation of interleukin-2 production	10/1730	27/16218	2.8393968228878887e-4	0.009651219008566045	0.0077494266527501935	LILRB4/VSIG4/CR1/PTPRC/XCL1/TNFAIP3/EZR/LAPTM5/HOMER3/NR1H4	10
GO:0150146	cell junction disassembly	10/1730	27/16218	2.8393968228878887e-4	0.009651219008566045	0.0077494266527501935	PLXNC1/DUSP3/FER/ITGAM/ITGB1/CX3CL1/ABCC8/TGFBR1/C1QB/C3	10
GO:0032689	negative regulation of type II interferon production	13/1730	42/16218	2.8879164430560496e-4	0.009722652024955366	0.007806783647820188	LILRB4/CR1/DDIT3/HMGB1/IL10/INHA/AXL/XCL1/SLAMF1/TLR4/TNFSF4/LAPTM5/NR1H4	13
GO:0046622	positive regulation of organ growth	13/1730	42/16218	2.8879164430560496e-4	0.009722652024955366	0.007806783647820188	MAPK14/AKT1/GATA6/IGF1/IGF2/RBPJ/IL7/RAG2/TBX2/TBX5/WNT2/YBX3/AKAP6	13
GO:0001508	action potential	29/1730	139/16218	2.9708166598279954e-4	0.009829248968633708	0.007892375446712067	CNR1/CNR2/DMD/DSP/ANK2/KCNC2/KCND2/ATP1A1/P2RX1/PKP2/RYR2/SCN4A/SCN8A/SLC8A2/SLC8A1/SLC9A1/SNTA1/SOD1/TACR1/TNF/SUMO1/CACNB3/CALM3/CAV3/TBX18/AKAP6/CD36/GNA14/KCNE2	29
GO:1903900	regulation of viral life cycle	29/1730	139/16218	2.9708166598279954e-4	0.009829248968633708	0.007892375446712067	TRIM28/TRIM22/DDB1/NR5A2/HMGB1/APCS/CIITA/OAS1/P4HB/FURIN/PLSCR1/PPID/AXL/RAD23A/RFPL1/RNASEL/SLPI/STAU1/TMPRSS2/TNF/TOP2A/TOP2B/FCN3/OASL/SNX3/BANF1/CD4/CD28/CD74	29
GO:0003208	cardiac ventricle morphogenesis	18/1730	70/16218	0.00029759357258796947	0.009829248968633708	0.007892375446712067	COL11A1/CPE/DSP/FKBP1A/GSK3A/NRG1/HIF1A/RBPJ/LRP2/MYH6/MYL2/NPY2R/PKP2/RYR2/TBX5/TGFBR1/NOG/HAND2	18
GO:0030901	midbrain development	21/1730	88/16218	2.9889088470141305e-4	0.009829248968633708	0.007892375446712067	CMA1/CNP/COX6B1/CSNK1E/EN2/SIRT2/GLUD1/NDST1/CXCR2/MBP/MSX1/PITX3/RYK/SHH/TAL2/WNT1/WNT2/WNT3/WNT5A/CALM3/CDC42	21
GO:1990266	neutrophil migration	27/1730	126/16218	3.0153734166723194e-4	0.009829248968633708	0.007892375446712067	CCL26/CSF3R/DPEP1/EMP2/FUT7/GP2/IL1A/IL1R1/CXCR1/CXCR2/CXCL10/ITGA1/ITGB2/MDK/CD99/RAC1/SAA1/CCL4/CCL17/XCL1/CX3CL1/SRP54/BST1/TNFAIP6/UMOD/CD74/WDR1	27
GO:0045913	positive regulation of carbohydrate metabolic process	19/1730	76/16218	3.028412151894192e-4	0.009829248968633708	0.007892375446712067	DDB1/EGF/AKT1/AKT2/HIF1A/IGF1/IGF2/IRS1/MAS1/NFKB1/NNMT/P2RY6/AVPR1B/PRKAA1/PTH1R/PTPN2/IRS2/SLC4A4/EPM2AIP1	19
GO:0014896	muscle hypertrophy	20/1730	82/16218	3.029518531425064e-4	0.009829248968633708	0.007892375446712067	CYBA/GATA6/GSK3A/IGF1/IGFBP5/IL6ST/LMNA/MEF2A/MYH6/PPARG/RAP1GDS1/RYR2/SLC9A1/CSRP3/TCAP/CAV3/CTDP1/HAND2/AKAP6/ROCK2	20
GO:0010464	regulation of mesenchymal cell proliferation	11/1730	32/16218	3.0308009549676783e-4	0.009829248968633708	0.007892375446712067	IHH/ARHGAP5/LMNA/PRRX1/SHH/SHOX2/WNT2/WNT5A/WNT11/CHRD/IRS2	11
GO:0046546	development of primary male sexual characteristics	30/1730	146/16218	3.110480940868392e-4	0.010041598288556865	0.008062880900794635	BCL2L11/MAMLD1/ADAM29/CTNNA1/ACE/NR0B1/FER/RHOBTB3/FSHR/GATA6/IL1A/INHA/INSL3/LRP2/MAS1/NUDT1/NHLH2/REN/SOX15/TGFBR1/TLR3/WNT5A/CSDE1/YBX3/AKR1C3/NCOA1/ADAM20/SGPL1/ADGRG1/SPATA2	30
GO:0000302	response to reactive oxygen species	37/1730	194/16218	3.223996605827138e-4	0.010287867041687167	0.008260621894709877	NET1/CRK/AKT1/ERN1/FER/GCH1/GPX1/HBA2/HGF/HIF1A/HSF1/IL1A/IL6/AQP1/JUN/AREG/MMP2/MMP9/ATM/PAX2/PEX13/PRKAA1/AXL/MAPK8/BMP7/BNIP3/SOD1/TACR1/TNFAIP3/TOP2B/TXN/PCGF2/IL18RAP/SPHK1/SQSTM1/AIFM1/CD36	37
