GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
folic acid transport	-0.9051596866469198	0.15306406056060967	41	0.4915142718968261	0.3942307692307692	-0.21153846153846156
folic acid-containing compound metabolic process	-0.43656862248324907	0.4615034033543069	52.5	0.7622552362763005	0.5048076923076923	0.009615384615384581
forebrain cell migration	-0.4279460471181434	0.640825955251254	57.5	0.8549128353264863	0.5528846153846154	0.10576923076923084
forebrain development	0.3112184919671548	0.1769440852745794	90.5	0.5204777447218336	0.8701923076923077	0.7403846153846154
forebrain generation of neurons	0.17678433321028497	0.9272793935644543	68	0.9840710681143827	0.6538461538461539	0.3076923076923077
forebrain neuron development	0.23221580585354268	0.43316512952561886	78.5	0.7450495797453155	0.7548076923076923	0.5096153846153846
forebrain neuron differentiation	0.17678433321028497	0.9272793935644543	68	0.9840710681143827	0.6538461538461539	0.3076923076923077
forelimb morphogenesis	0	0.1823128182353427	81	0.5279393327192997	0.7788461538461539	0.5576923076923077
formation of extrachromosomal circular DNA	-0.1739802592636826	0.7906059590592422	71	0.9256713619313073	0.6826923076923077	0.3653846153846154
formation of primary germ layer	-0.11948392959809478	0.7988014694907208	61	0.9256713619313073	0.5865384615384616	0.17307692307692313
free ubiquitin chain polymerization	-0.6642527343139673	0.41919316347015656	52	0.7328492306152823	0.5	0
fructose 6-phosphate metabolic process	1.5692527155860483	0.008465908513221498	110.5	0.18151729062441901	1.0625	1.125
fructose metabolic process	-0.7138221583007758	0.15306406056060967	41	0.4915142718968261	0.3942307692307692	-0.21153846153846156
fructose transmembrane transport	-0.8722538089861078	0.1937775051882713	43	0.5325171880003841	0.41346153846153844	-0.17307692307692313
fucosylation	-0.3406092349008527	0.3776360156542811	51	0.7034602125578011	0.49038461538461536	-0.019230769230769273
fusion of sperm to egg plasma membrane involved in single fertilization	0.3352832633666804	0.2397226007328689	84.5	0.5771264486174953	0.8125	0.625
galactolipid metabolic process	0.6516123807452381	0.20457882999244836	88	0.5455774566133768	0.8461538461538461	0.6923076923076923
galactose catabolic process	0	0.171968092539667	44	0.5144523720891666	0.4230769230769231	-0.15384615384615385
galactose metabolic process	-0.7194651726706307	0.1982577920717131	44	0.5372696002428485	0.4230769230769231	-0.15384615384615385
galactosylceramide metabolic process	0.6492366727392036	0.30179456893931994	84	0.6394389686116088	0.8076923076923077	0.6153846153846154
gamete generation	0.23662312480832653	0.014856196651851714	110	0.21459547463561693	1.0576923076923077	1.1153846153846154
gamma-aminobutyric acid signaling pathway	1.1041505655974655	0.009711507316066747	109	0.19253577417243517	1.0480769230769231	1.0961538461538463
ganglioside biosynthetic process	0.17678433321028497	0.6639786279838747	73.5	0.8682357516183264	0.7067307692307693	0.41346153846153855
ganglioside catabolic process	0	0.40213018654340604	52	0.7204540425634204	0.5	0
ganglioside metabolic process	0.022347881676571868	0.9315087092369282	64	0.9840710681143827	0.6153846153846154	0.23076923076923084
gap junction assembly	0	0.8340010275417066	63	0.943095910595953	0.6057692307692307	0.21153846153846145
gap junction-mediated intercellular transport	0	0.7152093823526587	70	0.8907718875333708	0.6730769230769231	0.34615384615384626
gas transport	1.2277394629038314	0.0028711896327409626	107	0.1350718421086823	1.0288461538461537	1.0576923076923075
