GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
female pregnancy	0.7470333925035384	1	3	1	0.016304347826086956	-0.967391304347826
female sex differentiation	-1.102298050767229	1	2	1	0.010869565217391304	-0.9782608695652174
fluid transport	-0.3693484453553762	0.07363827012030268	0	0.5633937310289158	0	-1
folate transmembrane transport	0	1	11	1	0.059782608695652176	-0.8804347826086957
follicle-stimulating hormone secretion	-1.9379447434332373	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
formation of extrachromosomal circular DNA	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
formation of primary germ layer	0	1	3	1	0.016304347826086956	-0.967391304347826
fucose catabolic process	0	1	3	1	0.016304347826086956	-0.967391304347826
fungiform papilla morphogenesis	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
gamma-aminobutyric acid signaling pathway	-0.41317268642485583	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
gastrulation	0	1	3	1	0.016304347826086956	-0.967391304347826
gland morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
glucan metabolic process	0	1	3	1	0.016304347826086956	-0.967391304347826
glutathione catabolic process	0	1	3	1	0.016304347826086956	-0.967391304347826
glycerol ether biosynthetic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
glycerol ether metabolic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
glycerophospholipid catabolic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
glycolipid transport	0	0.6098340436734594	13.5	1	0.07336956521739131	-0.8532608695652174
glycosyl compound metabolic process	0	0.8743670611628919	11.5	1	0.0625	-0.875
gonadotropin secretion	-1.6657058013472408	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
granulocyte chemotaxis	-0.4094446124915256	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
granulocyte migration	-0.4036143962890997	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
hair cycle	-0.609264027761227	0.07363827012030268	0	0.5633937310289158	0	-1
hair follicle development	-1.0136522761599769	0.07363827012030268	0	0.5633937310289158	0	-1
hair follicle placode formation	0	1	3	1	0.016304347826086956	-0.967391304347826
heart formation	0	1	3	1	0.016304347826086956	-0.967391304347826
heat generation	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
hepaticobiliary system development	0	1	3	1	0.016304347826086956	-0.967391304347826
hindbrain development	0	1	3	1	0.016304347826086956	-0.967391304347826
hippocampus development	0	1	3	1	0.016304347826086956	-0.967391304347826
homeostasis of number of cells within a tissue	0	1	11	1	0.059782608695652176	-0.8804347826086957
homologous recombination	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
homophilic cell adhesion via plasma membrane adhesion molecules	0	1	11	1	0.059782608695652176	-0.8804347826086957
hormone-mediated signaling pathway	0.6407267933773253	0.5524529048817779	4	1	0.021739130434782608	-0.9565217391304348
humoral immune response mediated by circulating immunoglobulin	0	0.7236736098317631	3.5	1	0.019021739130434784	-0.9619565217391304
immune system development	0	1	3	1	0.016304347826086956	-0.967391304347826
immunoglobulin mediated immune response	-1.0290919579503008	1	2	1	0.010869565217391304	-0.9782608695652174
import across plasma membrane	0	1	3	1	0.016304347826086956	-0.967391304347826
induction of positive chemotaxis	0	0.7236736098317631	3.5	1	0.019021739130434784	-0.9619565217391304
innate immune response in mucosa	0	1	3	1	0.016304347826086956	-0.967391304347826
inner mitochondrial membrane organization	0	1	11	1	0.059782608695652176	-0.8804347826086957
inorganic cation import across plasma membrane	0	1	3	1	0.016304347826086956	-0.967391304347826
inorganic ion import across plasma membrane	0	1	3	1	0.016304347826086956	-0.967391304347826
inositol lipid-mediated signaling	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
inositol phosphate-mediated signaling	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
insulin metabolic process	0	0.6098340436734594	13.5	1	0.07336956521739131	-0.8532608695652174
insulin secretion	0	1	3	1	0.016304347826086956	-0.967391304347826
insulin secretion involved in cellular response to glucose stimulus	0	1	3	1	0.016304347826086956	-0.967391304347826
interleukin-6 production	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
interleukin-8 production	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
intermediate filament cytoskeleton organization	0	1	3	1	0.016304347826086956	-0.967391304347826
intermediate filament organization	0	1	3	1	0.016304347826086956	-0.967391304347826
interstrand cross-link repair	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
intestinal absorption	-0.4732773425746273	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
intestinal cholesterol absorption	-0.5400661490919517	0.07363827012030268	0	0.5633937310289158	0	-1
intestinal epithelial cell differentiation	0	1	3	1	0.016304347826086956	-0.967391304347826
intestinal lipid absorption	-0.5400661490919517	0.07363827012030268	0	0.5633937310289158	0	-1
intracellular glucose homeostasis	-0.7368156175392049	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
intracellular pH reduction	0	1	11	1	0.059782608695652176	-0.8804347826086957
intracellular potassium ion homeostasis	0	1	3	1	0.016304347826086956	-0.967391304347826
intracellular sodium ion homeostasis	0	1	3	1	0.016304347826086956	-0.967391304347826
intracellular steroid hormone receptor signaling pathway	-0.3786336470430182	0.07363827012030268	0	0.5633937310289158	0	-1
intraciliary transport	0	1	11	1	0.059782608695652176	-0.8804347826086957
intraciliary transport involved in cilium assembly	0	1	11	1	0.059782608695652176	-0.8804347826086957
isotype switching to IgA isotypes	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
keratinocyte differentiation	1.349792469173152	0.5270892568655381	4	1	0.021739130434782608	-0.9565217391304348
kidney morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
killing by host of symbiont cells	0	1	3	1	0.016304347826086956	-0.967391304347826
kinetochore assembly	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
kinetochore organization	-0.6324938590751306	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
labyrinthine layer morphogenesis	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
leukocyte adhesion to vascular endothelial cell	0	1	3	1	0.016304347826086956	-0.967391304347826
leukocyte mediated cytotoxicity	0	1	3	1	0.016304347826086956	-0.967391304347826
leukotriene biosynthetic process	0	0.7645033815358455	28	1	0.15217391304347827	-0.6956521739130435
leukotriene metabolic process	0	1	3	1	0.016304347826086956	-0.967391304347826
limb development	0	1	3	1	0.016304347826086956	-0.967391304347826
limb morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
limbic system development	0	1	3	1	0.016304347826086956	-0.967391304347826
lipid digestion	-0.5400661490919517	0.07363827012030268	0	0.5633937310289158	0	-1
lipid homeostasis	0	1	11	1	0.059782608695652176	-0.8804347826086957
lipid modification	0	0.7645033815358455	28	1	0.15217391304347827	-0.6956521739130435
lipid oxidation	0	0.7645033815358455	28	1	0.15217391304347827	-0.6956521739130435
lipid transport across blood-brain barrier	-0.4689895811676906	0.004471614157309252	1	0.4994793013714435	0.005434782608695652	-0.9891304347826086
lipopolysaccharide-mediated signaling pathway	0	1	3	1	0.016304347826086956	-0.967391304347826
lipoprotein catabolic process	0	0.5617201099216274	14	1	0.07608695652173914	-0.8478260869565217
lipoprotein localization	-0.3006014116397511	0.07363827012030268	0	0.5633937310289158	0	-1
lipoprotein metabolic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
lipoprotein transport	-0.3248352404803209	0.07363827012030268	0	0.5633937310289158	0	-1
liver development	0	1	3	1	0.016304347826086956	-0.967391304347826
locomotory behavior	-2.140632987719296	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
low-density lipoprotein particle clearance	0	1	11	1	0.059782608695652176	-0.8804347826086957
low-density lipoprotein particle receptor catabolic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
low-density lipoprotein receptor particle metabolic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
luteinizing hormone secretion	-2.0866623292363884	0.07363827012030268	0	0.5633937310289158	0	-1
lymphocyte chemotaxis	0	1	3	1	0.016304347826086956	-0.967391304347826
lymphocyte costimulation	0	1	11	1	0.059782608695652176	-0.8804347826086957
lymphocyte migration	-0.501788251196259	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
lysosomal lumen acidification	0	1	11	1	0.059782608695652176	-0.8804347826086957
lysosome organization	0	1	11	1	0.059782608695652176	-0.8804347826086957
lytic vacuole organization	0	1	11	1	0.059782608695652176	-0.8804347826086957
macrophage activation	0	1	11	1	0.059782608695652176	-0.8804347826086957
macrophage cytokine production	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
maintenance of protein location in cell	0	1	3	1	0.016304347826086956	-0.967391304347826
male gonad development	-0.92493426730581	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
male sex differentiation	-0.9120987837048784	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
mammary gland development	-0.9216939016631654	0.07363827012030268	0	0.5633937310289158	0	-1
mammary gland epithelium development	0	1	3	1	0.016304347826086956	-0.967391304347826
mating behavior	-1.114565492377468	0.07363827012030268	0	0.5633937310289158	0	-1
maturation of LSU-rRNA	0	1	11	1	0.059782608695652176	-0.8804347826086957
megakaryocyte development	-2.2166199557442736	0.07363827012030268	0	0.5633937310289158	0	-1
megakaryocyte differentiation	0	0.8743670611628919	11.5	1	0.0625	-0.875
meiosis I	-0.6900555586399773	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
meiosis I cell cycle process	-0.6808014156031916	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
meiosis II	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
meiosis II cell cycle process	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
meiotic cell cycle phase transition	-2.005548507631312	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
meiotic chromosome condensation	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
meiotic chromosome segregation	-1.2387148009121165	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
meiotic nuclear division	-0.8336783235208309	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
meiotic sister chromatid cohesion	0	1	11	1	0.059782608695652176	-0.8804347826086957
meiotic sister chromatid segregation	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
meiotic spindle assembly	0	1	11	1	0.059782608695652176	-0.8804347826086957
meiotic spindle organization	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
membrane depolarization	0	1	3	1	0.016304347826086956	-0.967391304347826
membrane depolarization during action potential	0	1	3	1	0.016304347826086956	-0.967391304347826
membrane depolarization during cardiac muscle cell action potential	0	1	3	1	0.016304347826086956	-0.967391304347826
membrane protein ectodomain proteolysis	0	0.6098340436734594	13.5	1	0.07336956521739131	-0.8532608695652174
mesenchymal cell proliferation	0	1	3	1	0.016304347826086956	-0.967391304347826
mesenchymal to epithelial transition	0	1	3	1	0.016304347826086956	-0.967391304347826
mesenchymal to epithelial transition involved in metanephros morphogenesis	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
mesoderm development	0	1	3	1	0.016304347826086956	-0.967391304347826
mesodermal cell differentiation	-1.114565492377468	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
mesonephric tubule morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
metanephric renal vesicle morphogenesis	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
metaphase plate congression	-0.15352816647470216	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
metaphase/anaphase transition of cell cycle	-1.8682921308645488	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
metaphase/anaphase transition of mitotic cell cycle	-2.082949047157191	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
miRNA transcription	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
microtubule cytoskeleton organization involved in mitosis	-0.2056562513617761	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
microtubule depolymerization	0	1	11	1	0.059782608695652176	-0.8804347826086957
microtubule organizing center localization	0	1	11	1	0.059782608695652176	-0.8804347826086957
microtubule organizing center organization	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
microtubule polymerization or depolymerization	0	1	11	1	0.059782608695652176	-0.8804347826086957
midbrain development	0	1	3	1	0.016304347826086956	-0.967391304347826
mismatch repair	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
mitochondrial ATP synthesis coupled electron transport	0	0.7251671241994855	12.5	1	0.06793478260869565	-0.8641304347826086
mitochondrial cytochrome c oxidase assembly	0	1	11	1	0.059782608695652176	-0.8804347826086957
mitochondrial electron transport, NADH to ubiquinone	0	0.8745084012530848	11.5	1	0.0625	-0.875
mitochondrial electron transport, cytochrome c to oxygen	0	1	11	1	0.059782608695652176	-0.8804347826086957
mitochondrial electron transport, succinate to ubiquinone	-1.5569685067501011	1	2	1	0.010869565217391304	-0.9782608695652174
mitochondrial electron transport, ubiquinol to cytochrome c	0	1	11	1	0.059782608695652176	-0.8804347826086957
mitochondrial gene expression	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
mitochondrial membrane organization	0	1	11	1	0.059782608695652176	-0.8804347826086957
mitochondrial proton-transporting ATP synthase complex assembly	0	1	11	1	0.059782608695652176	-0.8804347826086957
mitochondrial respiratory chain complex I assembly	0	0.8745084012530848	11.5	1	0.0625	-0.875
mitochondrial respiratory chain complex assembly	0	0.8745084012530848	11.5	1	0.0625	-0.875
mitochondrial translation	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
mitochondrial transport	0	1	11	1	0.059782608695652176	-0.8804347826086957
mitotic DNA damage checkpoint signaling	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
mitotic DNA integrity checkpoint signaling	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
mitotic DNA replication	-1.260187262079018	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
mitotic DNA replication checkpoint signaling	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
mitotic DNA replication initiation	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
mitotic G2 DNA damage checkpoint signaling	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
mitotic G2/M transition checkpoint	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
mitotic cell cycle checkpoint signaling	-0.2576948993269597	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
mitotic centrosome separation	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
mitotic chromosome condensation	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
mitotic cytokinesis	-0.1823424450715828	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
mitotic metaphase plate congression	-0.17122768004000655	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
mitotic nuclear membrane disassembly	0	1	11	1	0.059782608695652176	-0.8804347826086957
mitotic sister chromatid cohesion	0	1	11	1	0.059782608695652176	-0.8804347826086957
mitotic sister chromatid segregation	-0.2782695704204589	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
mitotic sister chromatid separation	-2.5529638781403063	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
mitotic spindle assembly	-0.28414448133018116	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
mitotic spindle assembly checkpoint signaling	-0.5756429493698578	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
mitotic spindle checkpoint signaling	-0.5756429493698578	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
mitotic spindle elongation	-0.5096219081911307	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
mitotic spindle midzone assembly	-0.5756429493698578	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
mitotic spindle organization	-0.23240312507638708	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
modulation by host of symbiont process	0	1	3	1	0.016304347826086956	-0.967391304347826
modulation by host of viral process	0	1	3	1	0.016304347826086956	-0.967391304347826
modulation by symbiont of entry into host	0	1	3	1	0.016304347826086956	-0.967391304347826
molting cycle	-0.609264027761227	0.07363827012030268	0	0.5633937310289158	0	-1
monoatomic anion homeostasis	0	1	11	1	0.059782608695652176	-0.8804347826086957
monoatomic anion transport	0	1	11	1	0.059782608695652176	-0.8804347826086957
monocarboxylic acid catabolic process	0	0.8745084012530848	11.5	1	0.0625	-0.875
monocyte chemotaxis	0	1	3	1	0.016304347826086956	-0.967391304347826
mononuclear cell migration	-0.37817012068375633	1	2	1	0.010869565217391304	-0.9782608695652174
morphogenesis of a branching epithelium	-1.2326196164740757	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
morphogenesis of a branching structure	-1.2009676981409017	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
movement in host	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
mucosal immune response	0	0.729034489538804	3.5	1	0.019021739130434784	-0.9619565217391304
multi-organism reproductive process	0.6714837969168439	1	3	1	0.016304347826086956	-0.967391304347826
multicellular organism aging	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
multicellular organismal movement	0	1	3	1	0.016304347826086956	-0.967391304347826
multicellular organismal response to stress	-2.573413244730498	0.07363827012030268	0	0.5633937310289158	0	-1
muscle adaptation	0	1	3	1	0.016304347826086956	-0.967391304347826
muscle cell proliferation	3.63226761380323	0.5270892568655381	4	1	0.021739130434782608	-0.9565217391304348
muscle hypertrophy	2.7880639728722443	0.5270892568655381	4	1	0.021739130434782608	-0.9565217391304348
muscle organ morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
myelin maintenance	-1.5569685067501011	0.07363827012030268	0	0.5633937310289158	0	-1
myelination	-0.945583915072838	0.07363827012030268	0	0.5633937310289158	0	-1
myeloid cell activation involved in immune response	0	1	11	1	0.059782608695652176	-0.8804347826086957
myeloid cell homeostasis	0	1	3	1	0.016304347826086956	-0.967391304347826
myeloid leukocyte mediated immunity	0	1	3	1	0.016304347826086956	-0.967391304347826
ncRNA catabolic process	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
necroptotic process	-0.5843889077636303	0.07363827012030268	0	0.5633937310289158	0	-1
necrotic cell death	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
negative regulation of DNA metabolic process	0	1	11	1	0.059782608695652176	-0.8804347826086957
negative regulation of DNA replication	0	1	11	1	0.059782608695652176	-0.8804347826086957
negative regulation of DNA-binding transcription factor activity	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of DNA-templated DNA replication	0	1	11	1	0.059782608695652176	-0.8804347826086957
negative regulation of G1/S transition of mitotic cell cycle	0	1	11	1	0.059782608695652176	-0.8804347826086957
negative regulation of G2/M transition of mitotic cell cycle	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
negative regulation of amine transport	-0.6007505424173485	0.07363827012030268	0	0.5633937310289158	0	-1
negative regulation of calcium ion transmembrane transport	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of calcium ion transmembrane transporter activity	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of cartilage development	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of cation channel activity	-0.4131726864248558	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
negative regulation of cation transmembrane transport	-0.23198747900668343	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
negative regulation of cell cycle G1/S phase transition	0	1	11	1	0.059782608695652176	-0.8804347826086957
negative regulation of cell cycle G2/M phase transition	0	0.7915680312154841	12	1	0.06521739130434782	-0.8695652173913043
negative regulation of cell division	0	1	11	1	0.059782608695652176	-0.8804347826086957
negative regulation of cell junction assembly	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of cell killing	-0.20103782604898224	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
negative regulation of cell projection organization	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of chromosome organization	-0.2427559183333597	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
negative regulation of chromosome segregation	-0.4871408040124437	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
negative regulation of chromosome separation	-0.5067028271836939	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
negative regulation of cold-induced thermogenesis	0	0.6098340436734594	13.5	1	0.07336956521739131	-0.8532608695652174
negative regulation of cyclin-dependent protein kinase activity	0	0.7236736098317631	3.5	1	0.019021739130434784	-0.9619565217391304
negative regulation of cyclin-dependent protein serine/threonine kinase activity	0	0.7236736098317631	3.5	1	0.019021739130434784	-0.9619565217391304
negative regulation of cytokine production involved in immune response	1.1997318880281926	0.5270892568655381	4	1	0.021739130434782608	-0.9565217391304348
negative regulation of cytokinesis	0	1	11	1	0.059782608695652176	-0.8804347826086957
negative regulation of developmental growth	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of endopeptidase activity	-1.091982225077975	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
negative regulation of endothelial cell apoptotic process	-0.22478436198428983	0.07363827012030268	0	0.5633937310289158	0	-1
negative regulation of epithelial cell apoptotic process	-1.1241198864938469	0.07363827012030268	0	0.5633937310289158	0	-1
negative regulation of epithelial cell migration	-0.7348785859595224	0.07363827012030268	0	0.5633937310289158	0	-1
negative regulation of epithelial cell proliferation	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of fibroblast proliferation	0	0.6098340436734594	13.5	1	0.07336956521739131	-0.8532608695652174
negative regulation of gene expression via chromosomal DNA cytosine methylation	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
negative regulation of homotypic cell-cell adhesion	0	1	11	1	0.059782608695652176	-0.8804347826086957
negative regulation of hormone secretion	0	0.729034489538804	3.5	1	0.019021739130434784	-0.9619565217391304
negative regulation of immune effector process	-0.20103782604898224	0.07363827012030268	0	0.5633937310289158	0	-1
negative regulation of interleukin-6 production	0	1	11	1	0.059782608695652176	-0.8804347826086957
negative regulation of ion transmembrane transporter activity	-0.4074973847944082	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
negative regulation of leukocyte activation	0	1	11	1	0.059782608695652176	-0.8804347826086957
negative regulation of leukocyte apoptotic process	0	0.7236736098317631	3.5	1	0.019021739130434784	-0.9619565217391304
negative regulation of leukocyte mediated cytotoxicity	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of leukocyte mediated immunity	-0.2079329692097197	1	2	1	0.010869565217391304	-0.9782608695652174
negative regulation of lymphocyte proliferation	0	1	11	1	0.059782608695652176	-0.8804347826086957
negative regulation of megakaryocyte differentiation	0	0.8743670611628919	11.5	1	0.0625	-0.875
negative regulation of meiotic cell cycle	0	1	11	1	0.059782608695652176	-0.8804347826086957
negative regulation of metaphase/anaphase transition of cell cycle	-0.5067028271836939	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
negative regulation of mitochondrion organization	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
negative regulation of mitotic cell cycle phase transition	-0.22393921643414663	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
negative regulation of mitotic metaphase/anaphase transition	-0.5278410246780334	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
negative regulation of mitotic nuclear division	-0.42165475488718807	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
negative regulation of mitotic sister chromatid segregation	-0.5278410246780334	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
negative regulation of mitotic sister chromatid separation	-0.5278410246780334	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
negative regulation of monoatomic ion transmembrane transport	-0.23398626313981932	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
negative regulation of monoatomic ion transport	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of mononuclear cell proliferation	0	1	11	1	0.059782608695652176	-0.8804347826086957
negative regulation of myeloid leukocyte differentiation	-0.29058019646113353	0.07363827012030268	0	0.5633937310289158	0	-1
negative regulation of necroptotic process	-0.8755167877223791	0.07363827012030268	0	0.5633937310289158	0	-1
negative regulation of necrotic cell death	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
negative regulation of neuron apoptotic process	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of nuclear division	-0.4462552688125645	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
negative regulation of peptide secretion	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of production of molecular mediator of immune response	0	0.7236736098317631	3.5	1	0.019021739130434784	-0.9619565217391304
negative regulation of programmed necrotic cell death	-0.7274964067540921	0.07363827012030268	0	0.5633937310289158	0	-1
negative regulation of protein binding	0	0.8743670611628919	11.5	1	0.0625	-0.875
negative regulation of protein ubiquitination	0	0.8743670611628919	11.5	1	0.0625	-0.875
negative regulation of response to DNA damage stimulus	0	NA	10.5	NA	0.057065217391304345	-0.8858695652173914
negative regulation of secretion	-0.27573864930453457	1	2	1	0.010869565217391304	-0.9782608695652174
negative regulation of secretion by cell	-0.2752198927234775	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
negative regulation of sequestering of calcium ion	-0.4865602559925527	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
negative regulation of sister chromatid segregation	-0.5278410246780334	0.10087622757903594	3	0.5633937310289158	0.016304347826086956	-0.967391304347826
negative regulation of smooth muscle cell proliferation	-0.24546125797391968	0.07363827012030268	0	0.5633937310289158	0	-1
negative regulation of smooth muscle contraction	0	0.7236736098317631	3.5	1	0.019021739130434784	-0.9619565217391304
negative regulation of stem cell proliferation	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of transmembrane transport	-0.2130458118893597	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
negative regulation of transporter activity	-0.3693484453553762	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
negative regulation of ubiquitin-protein transferase activity	0	0.8743670611628919	11.5	1	0.0625	-0.875
negative regulation of vascular endothelial cell proliferation	0	1	3	1	0.016304347826086956	-0.967391304347826
negative regulation of voltage-gated calcium channel activity	0	1	3	1	0.016304347826086956	-0.967391304347826
nephric duct formation	0	1	3	1	0.016304347826086956	-0.967391304347826
nephron epithelium development	0	1	3	1	0.016304347826086956	-0.967391304347826
nephron epithelium morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
nephron morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
nephron tubule development	0	1	3	1	0.016304347826086956	-0.967391304347826
nephron tubule epithelial cell differentiation	0	NA	2.5	NA	0.01358695652173913	-0.9728260869565217
nephron tubule morphogenesis	0	1	3	1	0.016304347826086956	-0.967391304347826
nerve development	-1.0136522761599769	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
neural nucleus development	-2.2759017350093234	0.07363827012030268	0	0.5633937310289158	0	-1
neuroinflammatory response	0	1	3	1	0.016304347826086956	-0.967391304347826
neuromuscular process	0	1	3	1	0.016304347826086956	-0.967391304347826
neuron cellular homeostasis	-0.406929929800639	0.028030170489770148	14.5	0.5633937310289158	0.07880434782608696	-0.842391304347826
neuron projection organization	-0.9381110891086034	0.07363827012030268	0	0.5633937310289158	0	-1
neuropeptide signaling pathway	-0.4257595371898982	0.4884223166225936	1	1	0.005434782608695652	-0.9891304347826086
