GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
astrocyte differentiation	-0.8385544928145762	0.04700854700854701	16	1	0.21333333333333335	-0.5733333333333333
asymmetric cell division	-0.9693242784244512	0.04700854700854701	16	1	0.21333333333333335	-0.5733333333333333
atrial cardiac muscle cell action potential	-0.021532808800285297	1	37.5	1	0.5	0
atrial cardiac muscle cell to AV node cell communication	-0.02013667813617892	1	37.5	1	0.5	0
atrial cardiac muscle cell to AV node cell signaling	-0.021532808800285297	1	37.5	1	0.5	0
atrial septum development	-0.6569681711570389	0.06593406593406594	16.5	1	0.22	-0.56
atrial septum morphogenesis	-0.6013463247300375	0.031746031746031744	14.5	1	0.19333333333333333	-0.6133333333333333
atrioventricular valve development	-1.0640412828899748	0.014041514041514042	6	1	0.08	-0.84
attachment of GPI anchor to protein	-1.6651230031813091	0.014041514041514042	6	1	0.08	-0.84
attachment of mitotic spindle microtubules to kinetochore	0	0.4059829059829061	48	1	0.64	0.28
attachment of spindle microtubules to kinetochore	0.005616379248800735	0.7936507936507937	42	1	0.56	0.1200000000000001
auditory behavior	0	0.4981684981684982	52.5	1	0.7	0.3999999999999999
autophagosome assembly	-0.17657871809187586	0.5708180708180708	29	1	0.38666666666666666	-0.22666666666666668
autophagosome maturation	-0.14121008238001317	0.717948717948718	32	1	0.4266666666666667	-0.1466666666666666
autophagosome membrane docking	-0.44141767153705774	0.9987789987789988	38	1	0.5066666666666667	0.01333333333333342
autophagosome organization	-0.21336227167198268	0.43101343101343104	26	1	0.3466666666666667	-0.30666666666666664
autophagosome-lysosome fusion	-0.5378903821241975	0.5054945054945055	28	1	0.37333333333333335	-0.2533333333333333
autophagy	-0.2126996524140617	0.3901098901098901	25	1	0.3333333333333333	-0.33333333333333337
autophagy of mitochondrion	0.03332587565020262	0.9835164835164836	38	1	0.5066666666666667	0.01333333333333342
autophagy of peroxisome	-0.3737541063628301	0.8650793650793651	41	1	0.5466666666666666	0.09333333333333327
axis specification	-0.10645315040131587	0.7753357753357754	33	1	0.44	-0.12
axo-dendritic transport	0.4112134415340543	0.23809523809523814	54	1	0.72	0.43999999999999995
axon development	-0.29671436745683566	0.08974358974358974	14	1	0.18666666666666668	-0.6266666666666667
axon ensheathment	-0.13254807654915152	0.7747252747252747	33	1	0.44	-0.12
axon extension	-0.6486203946625518	0.13125763125763126	17	1	0.22666666666666666	-0.5466666666666666
axon guidance	-0.08617066511589405	0.3089133089133089	23	1	0.30666666666666664	-0.3866666666666667
axonal transport	0.2618190744560455	0.6111111111111112	45	1	0.6	0.19999999999999996
axonal transport of mitochondrion	0	0.6959706959706959	41	1	0.5466666666666666	0.09333333333333327
axonemal dynein complex assembly	-0.43729380757303227	0.4468864468864469	27	1	0.36	-0.28
axoneme assembly	-0.1345874335764375	0.7661782661782662	33	1	0.44	-0.12
axonogenesis	-0.297172600891206	0.1446886446886447	17	1	0.22666666666666666	-0.5466666666666666
azole transmembrane transport	-0.6601601851597968	0.576923076923077	29.5	1	0.3933333333333333	-0.21333333333333337
barbed-end actin filament capping	-1.0640412828899748	0.1916971916971917	21	1	0.28	-0.43999999999999995
base conversion or substitution editing	-0.7309593706547505	0.15567765567765568	20	1	0.26666666666666666	-0.4666666666666667
base-excision repair	0.18661016276726516	0.8785103785103785	40	1	0.5333333333333333	0.06666666666666665
base-excision repair, AP site formation	0.7856241063409859	0.2344322344322345	54	1	0.72	0.43999999999999995
base-excision repair, gap-filling	-0.5842242884703966	0.15934065934065933	18	1	0.24	-0.52
basement membrane organization	0.16994308180966927	0.9993894993894994	38.5	1	0.5133333333333333	0.026666666666666616
basic amino acid transmembrane transport	-0.4659842864463142	0.5543345543345544	29	1	0.38666666666666666	-0.22666666666666668
basic amino acid transport	-0.3914638190194669	0.4230769230769231	26	1	0.3466666666666667	-0.30666666666666664
behavior	0.09879861851652377	0.9633699633699633	38.5	1	0.5133333333333333	0.026666666666666616
behavioral response to nicotine	-0.6013463247300375	0.5457875457875458	30.5	1	0.4066666666666667	-0.18666666666666665
benzene-containing compound metabolic process	0	0.5982905982905984	45	1	0.6	0.19999999999999996
bicarbonate transport	-0.1422565347148067	0.5079365079365079	28	1	0.37333333333333335	-0.2533333333333333
bicellular tight junction assembly	-0.4346756796502787	0.6282051282051282	30.5	1	0.4066666666666667	-0.18666666666666665
bile acid and bile salt transport	-0.18060624108752993	0.28144078144078144	23	1	0.30666666666666664	-0.3866666666666667
bile acid biosynthetic process	0.4488246799719352	0.21367521367521358	55	1	0.7333333333333333	0.46666666666666656
bile acid metabolic process	0.19889344119282315	0.7063492063492063	43	1	0.5733333333333334	0.14666666666666672
binding of sperm to zona pellucida	-0.44141767153705774	0.4572649572649573	29	1	0.38666666666666666	-0.22666666666666668
biogenic amine biosynthetic process	0	0.6623931623931625	44	1	0.5866666666666667	0.17333333333333334
biogenic amine catabolic process	0.5853478348068487	0.6111111111111112	45	1	0.6	0.19999999999999996
biogenic amine metabolic process	0.23269122839570466	0.6306471306471306	45	1	0.6	0.19999999999999996
biological process involved in interaction with host	-0.14669566901806513	0.38461538461538464	25	1	0.3333333333333333	-0.33333333333333337
biological process involved in interaction with symbiont	-0.011104142401109185	0.9621489621489621	39.5	1	0.5266666666666666	0.05333333333333323
biological process involved in intraspecies interaction between organisms	0.42974953238332936	0.5079365079365079	47	1	0.6266666666666667	0.2533333333333334
biological process involved in symbiotic interaction	-0.08910104645844275	0.724053724053724	32	1	0.4266666666666667	-0.1466666666666666
biomineral tissue development	0.03993673430972344	0.8565323565323566	40.5	1	0.54	0.08000000000000007
blastoderm segmentation	0	0.9401709401709402	46.5	1	0.62	0.24
bleb assembly	-0.9451221102369172	0.15567765567765568	20	1	0.26666666666666666	-0.4666666666666667
blood circulation	-0.11867810098464399	0.9993894993894994	37	1	0.49333333333333335	-0.013333333333333308
blood coagulation	-0.08906238231266661	0.7716727716727717	33	1	0.44	-0.12
blood coagulation, fibrin clot formation	-0.5095386025851599	0.17765567765567766	20	1	0.26666666666666666	-0.4666666666666667
blood coagulation, intrinsic pathway	0	0.9188034188034189	33	1	0.44	-0.12
blood vessel development	-0.17680133114151392	0.351037851037851	24	1	0.32	-0.36
blood vessel diameter maintenance	0.10799415176328231	0.9877899877899878	38	1	0.5066666666666667	0.01333333333333342
blood vessel endothelial cell migration	-0.7768492038063365	0.27350427350427353	22.5	1	0.3	-0.4
blood vessel morphogenesis	-0.18563751049664995	0.3901098901098901	25	1	0.3333333333333333	-0.33333333333333337
body fluid secretion	0.3378053797358871	0.6782661782661783	44	1	0.5866666666666667	0.17333333333333334
body morphogenesis	-0.558622767020079	0.07326007326007326	13	1	0.17333333333333334	-0.6533333333333333
bone development	-0.30940016470227655	0.6123321123321124	30	1	0.4	-0.19999999999999996
bone maturation	0	0.6098901098901099	31	1	0.41333333333333333	-0.17333333333333334
bone mineralization	0	0.7905982905982907	42	1	0.56	0.1200000000000001
bone morphogenesis	-0.25743977327003437	0.8846153846153846	35	1	0.4666666666666667	-0.06666666666666665
bone remodeling	-0.5095386025851599	0.9401709401709402	39.5	1	0.5266666666666666	0.05333333333333323
box C/D snoRNP assembly	0	0.3547008547008547	30	1	0.4	-0.19999999999999996
bradykinin catabolic process	-0.8385544928145762	0.39194139194139194	25.5	1	0.34	-0.31999999999999995
brain development	-0.1597505808413705	0.24542124542124544	21	1	0.28	-0.43999999999999995
branched-chain amino acid catabolic process	0.5897573840863932	0.2783882783882783	53	1	0.7066666666666667	0.41333333333333333
branched-chain amino acid metabolic process	0.7076283432918757	0.30219780219780223	52	1	0.6933333333333334	0.3866666666666667
branched-chain amino acid transport	-0.30418081120944696	0.6245421245421245	30.5	1	0.4066666666666667	-0.18666666666666665
branching morphogenesis of an epithelial tube	-0.24307991181032096	0.6611721611721612	34	1	0.4533333333333333	-0.09333333333333338
brush border assembly	-0.8385544928145762	0.3083028083028083	24	1	0.32	-0.36
bundle of His cell action potential	0	1	43.5	1	0.58	0.15999999999999992
bundle of His cell to Purkinje myocyte communication	0.3678267173544617	0.5555555555555556	46	1	0.6133333333333333	0.22666666666666657
bundle of His cell to Purkinje myocyte signaling	0	1	43.5	1	0.58	0.15999999999999992
bundle of His cell-Purkinje myocyte adhesion involved in cell communication	0.7422833132811719	0.6666666666666667	44	1	0.5866666666666667	0.17333333333333334
cAMP biosynthetic process	-0.24483651698369557	0.23076923076923078	21	1	0.28	-0.43999999999999995
cAMP metabolic process	-0.13042602312795193	0.32967032967032966	24	1	0.32	-0.36
cAMP/PKA signal transduction	0	0.5958485958485958	29	1	0.38666666666666666	-0.22666666666666668
cGAS/STING signaling pathway	0	0.4981684981684982	52.5	1	0.7	0.3999999999999999
cGMP biosynthetic process	-0.737353084990427	0.015873015873015872	12.5	1	0.16666666666666666	-0.6666666666666667
cGMP metabolic process	-0.5917502561594178	0.031135531135531136	14	1	0.18666666666666668	-0.6266666666666667
calcineurin-NFAT signaling cascade	0.47137891859218295	0.5555555555555556	46	1	0.6133333333333333	0.22666666666666657
calcineurin-mediated signaling	0.016017301675310347	0.8156288156288156	41.5	1	0.5533333333333333	0.10666666666666669
calcitonin family receptor signaling pathway	0	0.5915750915750915	43	1	0.5733333333333334	0.14666666666666672
calcitonin gene-related peptide receptor signaling pathway	0	0.811965811965812	39	1	0.52	0.040000000000000036
calcium import into the mitochondrion	-0.5917502561594178	0.2490842490842491	22.5	1	0.3	-0.4
calcium ion homeostasis	-0.2483983809800921	0.351037851037851	24	1	0.32	-0.36
calcium ion import	0.3946919787145667	0.6782661782661783	44	1	0.5866666666666667	0.17333333333333334
calcium ion import across plasma membrane	0.7443778490183032	0.5555555555555556	46	1	0.6133333333333333	0.22666666666666657
calcium ion import into cytosol	0.6276895527266843	0.5042735042735043	47	1	0.6266666666666667	0.2533333333333334
calcium ion transmembrane import into cytosol	-0.27227251515640005	0.7222222222222222	32	1	0.4266666666666667	-0.1466666666666666
calcium ion transmembrane transport	-0.06964356886594825	0.43101343101343104	26	1	0.3466666666666667	-0.30666666666666664
calcium ion transport	-0.05025647240545261	0.5665445665445665	29	1	0.38666666666666666	-0.22666666666666668
calcium ion transport into cytosol	0	0.9401709401709402	37	1	0.49333333333333335	-0.013333333333333308
calcium-ion regulated exocytosis	0.4019868931637047	0.33333333333333326	50	1	0.6666666666666666	0.33333333333333326
calcium-mediated signaling	0.23417804914696783	0.8235653235653235	41	1	0.5466666666666666	0.09333333333333327
camera-type eye development	-0.6438239750417059	0.2216117216117216	21	1	0.28	-0.43999999999999995
camera-type eye morphogenesis	-0.31394258923012286	0.503052503052503	28	1	0.37333333333333335	-0.2533333333333333
canonical NF-kappaB signal transduction	0.012731525191081339	0.8565323565323566	35	1	0.4666666666666667	-0.06666666666666665
canonical Wnt signaling pathway	-0.40742787182237933	0.21794871794871795	20	1	0.26666666666666666	-0.4666666666666667
canonical glycolysis	-0.5095386025851599	0.48595848595848595	27.5	1	0.36666666666666664	-0.2666666666666667
canonical inflammasome complex assembly	0	0.5811965811965811	44	1	0.5866666666666667	0.17333333333333334
carbohydrate biosynthetic process	-0.3818102759724857	0.1672771672771673	18	1	0.24	-0.52
carbohydrate catabolic process	-0.16201080156355951	0.7783882783882784	33	1	0.44	-0.12
carbohydrate derivative catabolic process	-0.14456903682991984	0.9908424908424909	38	1	0.5066666666666667	0.01333333333333342
carbohydrate derivative transport	-0.33890087205704467	0.5195360195360196	28	1	0.37333333333333335	-0.2533333333333333
carbohydrate homeostasis	-0.2946195906262844	0.21855921855921856	20	1	0.26666666666666666	-0.4666666666666667
carbohydrate import across plasma membrane	-0.8385544928145762	0.5586080586080586	29	1	0.38666666666666666	-0.22666666666666668
carbohydrate metabolic process	-0.25878015463447435	0.3901098901098901	25	1	0.3333333333333333	-0.33333333333333337
carbohydrate phosphorylation	-0.9257412203512432	0.22405372405372406	22	1	0.29333333333333333	-0.41333333333333333
carbohydrate transmembrane transport	-0.28203456634555657	0.724053724053724	32	1	0.4266666666666667	-0.1466666666666666
carbohydrate transport	-0.28203456634555657	0.724053724053724	32	1	0.4266666666666667	-0.1466666666666666
carboxylic acid biosynthetic process	0.15709664352871355	0.8882783882783882	35	1	0.4666666666666667	-0.06666666666666665
carboxylic acid catabolic process	0.3709536454778952	0.47008547008546997	48	1	0.64	0.28
carboxylic acid transmembrane transport	-0.3158217309677537	0.30952380952380953	23	1	0.30666666666666664	-0.3866666666666667
carboxylic acid transport	-0.2557445551681896	0.2796092796092796	22	1	0.29333333333333333	-0.41333333333333333
cardiac atrium development	-0.5378903821241975	0.13675213675213674	19	1	0.25333333333333335	-0.4933333333333333
cardiac atrium morphogenesis	-0.44141767153705774	0.09035409035409035	17	1	0.22666666666666666	-0.5466666666666666
cardiac cell development	0	0.6080586080586081	33	1	0.44	-0.12
cardiac cell fate commitment	-0.5095386025851599	0.13247863247863248	19	1	0.25333333333333335	-0.4933333333333333
cardiac chamber development	-0.2798419500807609	0.27106227106227104	22	1	0.29333333333333333	-0.41333333333333333
cardiac chamber morphogenesis	-0.18019133294318665	0.21062271062271062	20	1	0.26666666666666666	-0.4666666666666667
cardiac conduction	0.12676884609103933	0.6056166056166057	45	1	0.6	0.19999999999999996
cardiac conduction system development	0	1	45	1	0.6	0.19999999999999996
cardiac epithelial to mesenchymal transition	-0.6569681711570389	0.6617826617826618	31.5	1	0.42	-0.16000000000000003
cardiac left ventricle morphogenesis	0	0.927960927960928	38	1	0.5066666666666667	0.01333333333333342
cardiac muscle cell action potential	0.14945821081766658	0.9951159951159951	37	1	0.49333333333333335	-0.013333333333333308
cardiac muscle cell action potential involved in contraction	0.09767930570308475	0.8931623931623931	40	1	0.5333333333333333	0.06666666666666665
cardiac muscle cell contraction	0.09767930570308475	0.8931623931623931	40	1	0.5333333333333333	0.06666666666666665
cardiac muscle cell development	0	0.6080586080586081	33	1	0.44	-0.12
cardiac muscle cell differentiation	-0.1596005346702783	0.5494505494505495	29	1	0.38666666666666666	-0.22666666666666668
cardiac muscle cell membrane repolarization	-0.44141767153705774	0.32234432234432236	24	1	0.32	-0.36
cardiac muscle cell-cardiac muscle cell adhesion	0.7422833132811719	0.6666666666666667	44	1	0.5866666666666667	0.17333333333333334
cardiac muscle contraction	0.0319027888079596	0.884004884004884	35	1	0.4666666666666667	-0.06666666666666665
cardiac muscle hypertrophy	-0.9693242784244512	0.28327228327228327	23	1	0.30666666666666664	-0.3866666666666667
cardiac muscle tissue development	0.14198083268983125	0.9194139194139195	39.5	1	0.5266666666666666	0.05333333333333323
cardiac muscle tissue morphogenesis	0	0.7264957264957266	43	1	0.5733333333333334	0.14666666666666672
cardiac septum development	-0.8794389695816632	0.009768009768009768	5	1	0.06666666666666667	-0.8666666666666667
cardiac septum morphogenesis	-0.8509099292082345	0.002442002442002442	2	1	0.02666666666666667	-0.9466666666666667
cardiac ventricle development	-0.06203532856147331	0.49633699633699635	28	1	0.37333333333333335	-0.2533333333333333
cardiac ventricle morphogenesis	0.23081667518047888	0.6666666666666667	44	1	0.5866666666666667	0.17333333333333334
cardioblast differentiation	0	1	35	1	0.4666666666666667	-0.06666666666666665
cardiocyte differentiation	-0.3056560946133009	0.45115995115995117	27	1	0.36	-0.28
cardiolipin metabolic process	-0.5917502561594178	0.6910866910866911	31.5	1	0.42	-0.16000000000000003
carnitine biosynthetic process	0	0.4981684981684982	52.5	1	0.7	0.3999999999999999
carnitine metabolic process	0	0.4981684981684982	45	1	0.6	0.19999999999999996
carnitine transmembrane transport	-0.6013463247300375	0.39194139194139194	25.5	1	0.34	-0.31999999999999995
carnitine transport	-0.44141767153705774	0.5586080586080586	29	1	0.38666666666666666	-0.22666666666666668
cartilage development	-0.234640496305253	0.9926739926739927	37	1	0.49333333333333335	-0.013333333333333308
catechol-containing compound biosynthetic process	0	1	36	1	0.48	-0.040000000000000036
catechol-containing compound catabolic process	0	0.9652014652014651	39	1	0.52	0.040000000000000036
catechol-containing compound metabolic process	0.3548895027780961	0.46031746031746046	48	1	0.64	0.28
catecholamine biosynthetic process	0	1	36	1	0.48	-0.040000000000000036
catecholamine catabolic process	0	0.9652014652014651	39	1	0.52	0.040000000000000036
catecholamine metabolic process	0.3548895027780961	0.46031746031746046	48	1	0.64	0.28
catecholamine transport	0.02019386895439823	0.7753357753357754	33	1	0.44	-0.12
catecholamine uptake	-0.3890197119258505	0.7423687423687424	33	1	0.44	-0.12
cell activation involved in immune response	0.06883295042432491	0.9352869352869353	39	1	0.52	0.040000000000000036
cell adhesion mediated by integrin	-0.33396735050664084	0.14285714285714285	17	1	0.22666666666666666	-0.5466666666666666
cell chemotaxis	0.058450921840666414	0.6605616605616604	44	1	0.5866666666666667	0.17333333333333334
cell communication by electrical coupling	0	0.6080586080586081	33	1	0.44	-0.12
cell communication by electrical coupling involved in cardiac conduction	0	0.8400488400488401	35	1	0.4666666666666667	-0.06666666666666665
cell communication involved in cardiac conduction	0.1321833511952836	0.7802197802197801	42	1	0.56	0.1200000000000001
cell cycle DNA replication	-0.4927328610236981	0.7863247863247863	33.5	1	0.44666666666666666	-0.10666666666666669
cell cycle G1/S phase transition	-0.40026584012460725	0.27106227106227104	22	1	0.29333333333333333	-0.41333333333333333
cell cycle G2/M phase transition	-0.19473688370043096	0.6721611721611722	31	1	0.41333333333333333	-0.17333333333333334
cell cycle checkpoint signaling	-0.012698781464657527	0.8186813186813187	34	1	0.4533333333333333	-0.09333333333333338
cell cycle phase transition	-0.3732716737223983	0.5714285714285714	29	1	0.38666666666666666	-0.22666666666666668
cell division	-0.09257304363723184	0.6727716727716728	31	1	0.41333333333333333	-0.17333333333333334
cell fate commitment	-0.5737776717581209	0.025030525030525032	8	1	0.10666666666666667	-0.7866666666666666
cell fate commitment involved in formation of primary germ layer	0	0.5915750915750915	43	1	0.5733333333333334	0.14666666666666672
cell fate determination	-0.7309593706547505	0.12087912087912088	19	1	0.25333333333333335	-0.4933333333333333
cell fate specification	0	0.9908424908424909	37	1	0.49333333333333335	-0.013333333333333308
cell growth	-0.3241712659745183	0.10561660561660562	15	1	0.2	-0.6
cell junction assembly	-0.2123768442992463	0.12454212454212454	16	1	0.21333333333333335	-0.5733333333333333
cell junction maintenance	-0.2031783764911917	0.6562881562881563	31	1	0.41333333333333333	-0.17333333333333334
cell junction organization	-0.2862568600677436	0.08974358974358974	14	1	0.18666666666666668	-0.6266666666666667
cell killing	0.021376950099236902	0.6605616605616604	44	1	0.5866666666666667	0.17333333333333334
cell maturation	-0.2445523789661292	0.3693528693528694	25	1	0.3333333333333333	-0.33333333333333337
cell migration involved in sprouting angiogenesis	-0.6052363806543537	0.30341880341880345	23.5	1	0.31333333333333335	-0.3733333333333333
cell morphogenesis	-0.30753576394111715	0.10622710622710622	15	1	0.2	-0.6
cell morphogenesis involved in neuron differentiation	-0.35029782766176926	0.1221001221001221	16	1	0.21333333333333335	-0.5733333333333333
cell population proliferation	-0.13834267800522004	0.5702075702075702	29	1	0.38666666666666666	-0.22666666666666668
cell projection morphogenesis	-0.2525014628230099	0.24786324786324787	21	1	0.28	-0.43999999999999995
cell recognition	-0.0233563647001791	0.9987789987789988	37	1	0.49333333333333335	-0.013333333333333308
cell redox homeostasis	0.4310957974387151	0.5042735042735043	47	1	0.6266666666666667	0.2533333333333334
cell surface pattern recognition receptor signaling pathway	0.1358543859078677	0.6776556776556777	44	1	0.5866666666666667	0.17333333333333334
cell surface receptor protein serine/threonine kinase signaling pathway	-0.1908605405725221	0.6196581196581197	30	1	0.4	-0.19999999999999996
cell surface receptor protein tyrosine phosphatase signaling pathway	-0.9693242784244512	0.2136752136752137	22.5	1	0.3	-0.4
cell surface receptor signaling pathway via JAK-STAT	-0.27788917193036144	0.681929181929182	31.5	1	0.42	-0.16000000000000003
cell surface receptor signaling pathway via STAT	-0.27034292696346085	0.6282051282051282	30.5	1	0.4066666666666667	-0.18666666666666665
cell surface toll-like receptor signaling pathway	0.1461546065462645	0.5366300366300365	46.5	1	0.62	0.24
cell volume homeostasis	-0.266914071314136	0.3492063492063492	24	1	0.32	-0.36
cell-cell adhesion	-0.12373195633169454	0.5702075702075702	29	1	0.38666666666666666	-0.22666666666666668
cell-cell adhesion mediated by cadherin	0	0.9316239316239315	35	1	0.4666666666666667	-0.06666666666666665
cell-cell fusion	-0.4270290435616819	0.15934065934065933	18	1	0.24	-0.52
cell-cell junction assembly	-0.3293101676108944	0.3894993894993895	25	1	0.3333333333333333	-0.33333333333333337
cell-cell junction maintenance	-0.2654509365115641	0.4261294261294261	26.5	1	0.35333333333333333	-0.29333333333333333
cell-cell junction organization	-0.16013916904672854	0.1446886446886447	17	1	0.22666666666666666	-0.5466666666666666
cell-cell recognition	-0.48295418228310044	0.12393162393162394	16	1	0.21333333333333335	-0.5733333333333333
cell-matrix adhesion	-0.039420461789706596	0.6666666666666666	31	1	0.41333333333333333	-0.17333333333333334
cell-substrate adhesion	-0.08781804808975135	0.4297924297924298	26	1	0.3466666666666667	-0.30666666666666664
cell-substrate junction assembly	-0.6474649134961834	0.006715506715506716	4	1	0.05333333333333334	-0.8933333333333333
cell-substrate junction organization	-0.6474649134961834	0.006715506715506716	4	1	0.05333333333333334	-0.8933333333333333
cellular anatomical entity morphogenesis	-0.019375533804549927	0.9365079365079365	36	1	0.48	-0.040000000000000036
cellular component assembly involved in morphogenesis	-0.019375533804549927	0.9365079365079365	36	1	0.48	-0.040000000000000036
cellular component disassembly involved in execution phase of apoptosis	-0.27842471772056987	0.7350427350427351	32.5	1	0.43333333333333335	-0.1333333333333333
cellular component maintenance	-0.2471827060739203	0.575091575091575	29.5	1	0.3933333333333333	-0.21333333333333337
cellular defense response	0.260558237177302	0.34615384615384626	51	1	0.68	0.3600000000000001
cellular detoxification	0.10959931664928224	0.7075702075702075	43.5	1	0.58	0.15999999999999992
cellular detoxification of aldehyde	0	0.811965811965812	48	1	0.64	0.28
cellular detoxification of nitrogen compound	-0.9693242784244512	0.7423687423687424	33	1	0.44	-0.12
cellular extravasation	0.11070532381107473	0.5091575091575091	47	1	0.6266666666666667	0.2533333333333334
cellular hyperosmotic response	-0.5378903821241975	0.2509157509157509	22	1	0.29333333333333333	-0.41333333333333333
cellular hypotonic response	-0.46941804566057377	0.19536019536019536	20	1	0.26666666666666666	-0.4666666666666667
cellular oxidant detoxification	0	0.3418803418803418	55.5	1	0.74	0.48
cellular pigment accumulation	0	0.8547008547008548	41	1	0.5466666666666666	0.09333333333333327
cellular pigmentation	-0.19825388465655314	0.7350427350427351	32.5	1	0.43333333333333335	-0.1333333333333333
cellular process involved in reproduction in multicellular organism	0.06116998855664063	0.5708180708180708	29	1	0.38666666666666666	-0.22666666666666668
cellular respiration	0.5604966988672466	0.1587301587301586	57	1	0.76	0.52
cellular response to ATP	0.4670849060416367	0.17460317460317465	60	1	0.8	0.6000000000000001
cellular response to BMP stimulus	-0.3240321599168056	0.43101343101343104	26	1	0.3466666666666667	-0.30666666666666664
cellular response to L-leucine	-0.6013463247300375	0.27045177045177043	23	1	0.30666666666666664	-0.3866666666666667
cellular response to UV	-0.22405237234322628	0.2777777777777778	22	1	0.29333333333333333	-0.41333333333333333
cellular response to UV-A	-0.5517962920179323	0.4120879120879121	26	1	0.3466666666666667	-0.30666666666666664
cellular response to UV-B	-0.46842405939502246	0.4261294261294261	26.5	1	0.35333333333333333	-0.29333333333333333
cellular response to abiotic stimulus	0.11931956716921738	0.7228327228327228	32	1	0.4266666666666667	-0.1466666666666666
cellular response to acetylcholine	-0.4214196091263238	0.6617826617826618	31.5	1	0.42	-0.16000000000000003
cellular response to acid chemical	-0.21320908117467663	0.8809523809523809	35	1	0.4666666666666667	-0.06666666666666665
cellular response to acidic pH	-0.11808522156838464	0.32967032967032966	24	1	0.32	-0.36
cellular response to alcohol	-0.14324776534153405	0.5195360195360196	28	1	0.37333333333333335	-0.2533333333333333
cellular response to aldehyde	0	0.811965811965812	48	1	0.64	0.28
cellular response to alkaloid	0.4328417690382141	0.6666666666666667	44	1	0.5866666666666667	0.17333333333333334
cellular response to amino acid starvation	0.033154475182793075	0.8809523809523809	35	1	0.4666666666666667	-0.06666666666666665
cellular response to amino acid stimulus	-0.3477353125545753	0.5634920634920635	29	1	0.38666666666666666	-0.22666666666666668
cellular response to amyloid-beta	-0.02441483322087945	0.8736263736263736	35	1	0.4666666666666667	-0.06666666666666665
cellular response to angiotensin	0.2618190744560455	0.7222222222222223	43	1	0.5733333333333334	0.14666666666666672
cellular response to arsenic-containing substance	0	1	39	1	0.52	0.040000000000000036
cellular response to bacterial lipopeptide	0	0.4059829059829061	48	1	0.64	0.28
cellular response to bacterial lipoprotein	0	0.4059829059829061	48	1	0.64	0.28
cellular response to biotic stimulus	-0.08123421641053757	0.5708180708180708	29	1	0.38666666666666666	-0.22666666666666668
cellular response to cAMP	-0.20557805429527576	0.4230769230769231	26	1	0.3466666666666667	-0.30666666666666664
cellular response to cGMP	0	0.6611721611721612	34	1	0.4533333333333333	-0.09333333333333338
cellular response to cadmium ion	-0.8385544928145762	0.19047619047619047	21	1	0.28	-0.43999999999999995
cellular response to calcium ion	-0.266763626396937	0.10622710622710622	15	1	0.2	-0.6
cellular response to carbohydrate stimulus	-0.07456512624349726	0.5915750915750916	30	1	0.4	-0.19999999999999996
cellular response to catecholamine stimulus	0.07270474737489091	0.9365079365079365	36	1	0.48	-0.040000000000000036
cellular response to chemical stress	-0.11676586497398606	0.9401709401709402	36	1	0.48	-0.040000000000000036
cellular response to chemokine	0.3498904422374335	0.03785103785103772	65	1	0.8666666666666667	0.7333333333333334
cellular response to cholesterol	-0.5031668284387989	0.3351648351648352	24	1	0.32	-0.36
cellular response to copper ion	0	0.5915750915750915	43	1	0.5733333333333334	0.14666666666666672
cellular response to corticosteroid stimulus	-0.24307991181032096	0.8290598290598291	34.5	1	0.46	-0.07999999999999996
cellular response to decreased oxygen levels	0.14349609551085785	0.572039072039072	46	1	0.6133333333333333	0.22666666666666657
cellular response to dopamine	0.07517781445202737	0.9957264957264957	37	1	0.49333333333333335	-0.013333333333333308
cellular response to dsRNA	-0.4354898237276503	0.3821733821733822	25	1	0.3333333333333333	-0.33333333333333337
cellular response to environmental stimulus	0.11931956716921738	0.7228327228327228	32	1	0.4266666666666667	-0.1466666666666666
cellular response to epidermal growth factor stimulus	-0.39441404841711725	0.2142857142857143	20	1	0.26666666666666666	-0.4666666666666667
cellular response to epinephrine stimulus	-0.8176017488133615	0.48595848595848595	27.5	1	0.36666666666666664	-0.2666666666666667
cellular response to erythropoietin	0	0.4151404151404152	54	1	0.72	0.43999999999999995
cellular response to estradiol stimulus	0.4273226426273372	0.6111111111111112	45	1	0.6	0.19999999999999996
cellular response to estrogen stimulus	0.2598220480563958	0.9230769230769231	40	1	0.5333333333333333	0.06666666666666665
cellular response to exogenous dsRNA	-0.5105136910013457	0.3052503052503053	23	1	0.30666666666666664	-0.3866666666666667
cellular response to external stimulus	-0.026643223249448678	0.7118437118437119	32	1	0.4266666666666667	-0.1466666666666666
cellular response to fatty acid	0.4497519986497726	0.6782661782661783	44	1	0.5866666666666667	0.17333333333333334
cellular response to fibroblast growth factor stimulus	-0.10634104597867888	0.3492063492063492	24	1	0.32	-0.36
cellular response to fluid shear stress	-0.17628672837574516	0.7118437118437119	32	1	0.4266666666666667	-0.1466666666666666
cellular response to forskolin	-0.07046009226705607	0.5543345543345544	29	1	0.38666666666666666	-0.22666666666666668
cellular response to gamma radiation	0.34854079562811857	0.3357753357753357	51	1	0.68	0.3600000000000001
cellular response to glucocorticoid stimulus	0	0.927960927960928	40	1	0.5333333333333333	0.06666666666666665
cellular response to glucose starvation	-0.3320782874724814	0.5769230769230769	29.5	1	0.3933333333333333	-0.21333333333333337
cellular response to glucose stimulus	-0.10887076837030635	0.6428571428571429	31	1	0.41333333333333333	-0.17333333333333334
