GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
imidazole-containing compound metabolic process	-0.3234338178991354	0.4252014652014652	35.5	1	0.34134615384615385	-0.3173076923076923
imitative learning	0	0.9186813186813187	50.5	1	0.4855769230769231	-0.028846153846153855
immune effector process	-0.1107691816878359	0.9246398046398046	50	1	0.4807692307692308	-0.038461538461538436
immune response to tumor cell	-0.7853353015772444	0.013968253968253968	16	1	0.15384615384615385	-0.6923076923076923
immune response-activating cell surface receptor signaling pathway	-0.044820066027716376	0.7844688644688644	43.5	1	0.4182692307692308	-0.16346153846153844
immune response-activating signaling pathway	0.009131659525783764	0.473064713064713	59.5	1	0.5721153846153846	0.14423076923076916
immune response-inhibiting cell surface receptor signaling pathway	0	0.6160683760683761	43	1	0.41346153846153844	-0.17307692307692313
immune response-inhibiting signal transduction	0	0.7658119658119659	46	1	0.4423076923076923	-0.11538461538461542
immune response-regulating cell surface receptor signaling pathway	0.012026144925565418	0.727912087912088	54	1	0.5192307692307693	0.03846153846153855
immune system development	-0.25708328242545153	0.315018315018315	32	1	0.3076923076923077	-0.3846153846153846
immunoglobulin mediated immune response	-0.017919610175326728	0.8784371184371185	51	1	0.49038461538461536	-0.019230769230769273
immunoglobulin production	-0.3686765424952135	0.19829059829059828	32	1	0.3076923076923077	-0.3846153846153846
immunological synapse formation	-0.30067316236501873	1	48	1	0.46153846153846156	-0.07692307692307687
import across plasma membrane	-0.39328828802024907	0.1261050061050061	24	1	0.23076923076923078	-0.5384615384615384
import into nucleus	-0.16200856857876256	0.678974358974359	41	1	0.3942307692307692	-0.21153846153846156
import into the mitochondrion	-0.30311852653817056	0.6969474969474969	42	1	0.40384615384615385	-0.1923076923076923
in utero embryonic development	0	0.7472527472527473	46.5	1	0.44711538461538464	-0.10576923076923073
inclusion body assembly	0	0.7658119658119659	46	1	0.4423076923076923	-0.11538461538461542
indole-containing compound catabolic process	0	0.8444444444444443	50	1	0.4807692307692308	-0.038461538461538436
indole-containing compound metabolic process	0	0.8073260073260073	51.5	1	0.4951923076923077	-0.009615384615384581
induction of bacterial agglutination	-0.4846621392122256	0.0633943833943834	27	1	0.25961538461538464	-0.4807692307692307
induction of positive chemotaxis	0	0.23247863247863254	63.5	1	0.6105769230769231	0.22115384615384626
inflammasome-mediated signaling pathway	0	0.36532356532356536	60	1	0.5769230769230769	0.15384615384615374
inflammatory response	0.0920417658140581	0.6350183150183151	56	1	0.5384615384615384	0.07692307692307687
inflammatory response to antigenic stimulus	0	0.505982905982906	58.5	1	0.5625	0.125
inflammatory response to wounding	-0.8483763231449372	0.21225885225885227	29	1	0.27884615384615385	-0.4423076923076923
inhibitory synapse assembly	0.3248165453947491	0.5880341880341879	57	1	0.5480769230769231	0.09615384615384626
innate immune response activating cell surface receptor signaling pathway	-0.09207756665783695	0.7741147741147741	43	1	0.41346153846153844	-0.17307692307692313
innate immune response in mucosa	0	0.7472527472527473	46.5	1	0.44711538461538464	-0.10576923076923073
innate immune response-activating signaling pathway	0.04917291632850396	0.4652503052503052	60	1	0.5769230769230769	0.15384615384615374
inner dynein arm assembly	-0.4192772464072881	0.6203663003663004	41	1	0.3942307692307692	-0.21153846153846156
inner ear development	-0.5696183534271175	0.3093528693528694	33.5	1	0.32211538461538464	-0.3557692307692307
inner ear morphogenesis	-0.22070883576852887	0.5616605616605617	39	1	0.375	-0.25
inner mitochondrial membrane organization	0.026941099811440994	0.8784371184371185	51	1	0.49038461538461536	-0.019230769230769273
inorganic anion transport	-0.08946262910538694	0.7262515262515262	42	1	0.40384615384615385	-0.1923076923076923
inorganic cation import across plasma membrane	-0.45191776586044735	0.1644932844932845	26.5	1	0.2548076923076923	-0.4903846153846154
inorganic ion import across plasma membrane	-0.45191776586044735	0.1644932844932845	26.5	1	0.2548076923076923	-0.4903846153846154
inositol phosphate metabolic process	-0.27509830490853004	0.35194139194139196	33	1	0.3173076923076923	-0.3653846153846154
insulin metabolic process	-0.2958751280797089	1	48	1	0.46153846153846156	-0.07692307692307687
insulin processing	-0.25476930129257996	1	49	1	0.47115384615384615	-0.05769230769230771
insulin receptor signaling pathway	0.17559085375447347	0.3518437118437119	63	1	0.6057692307692307	0.21153846153846145
insulin secretion	-0.7587457382553303	0.044444444444444446	20	1	0.19230769230769232	-0.6153846153846154
insulin-like growth factor receptor signaling pathway	-0.17100985653148193	0.28825396825396826	31.5	1	0.30288461538461536	-0.3942307692307693
integrated stress response signaling	0.16147012799506885	0.9561904761904763	47	1	0.4519230769230769	-0.09615384615384615
integrin activation	-0.9375188555309488	0.04678876678876679	20	1	0.19230769230769232	-0.6153846153846154
integrin-mediated signaling pathway	-0.18346680199669096	0.4228571428571429	35	1	0.33653846153846156	-0.32692307692307687
intercellular transport	0	0.5666422466422467	41.5	1	0.39903846153846156	-0.20192307692307687
interferon-mediated signaling pathway	-0.4164920573199084	0.1981929181929182	28	1	0.2692307692307692	-0.46153846153846156
interleukin-1-mediated signaling pathway	-0.14685301134436768	0.7863247863247863	44	1	0.4230769230769231	-0.15384615384615385
interleukin-10-mediated signaling pathway	-0.25476930129257996	0.5245421245421246	38	1	0.36538461538461536	-0.2692307692307693
interleukin-11-mediated signaling pathway	-1.016682780657213	0.34363858363858363	34	1	0.3269230769230769	-0.34615384615384615
interleukin-12-mediated signaling pathway	-0.6763565413691379	0.04981684981684982	20.5	1	0.1971153846153846	-0.6057692307692308
interleukin-15-mediated signaling pathway	-0.1000425011941552	0.916923076923077	50	1	0.4807692307692308	-0.038461538461538436
interleukin-17A-mediated signaling pathway	-0.25476930129257996	0.7695238095238095	45	1	0.4326923076923077	-0.13461538461538458
interleukin-18-mediated signaling pathway	0	0.37860805860805846	66	1	0.6346153846153846	0.26923076923076916
interleukin-2-mediated signaling pathway	-0.19450985596292525	0.46495726495726497	37	1	0.3557692307692308	-0.28846153846153844
interleukin-23-mediated signaling pathway	-0.674046547699868	0.04014652014652015	20.5	1	0.1971153846153846	-0.6057692307692308
interleukin-3-mediated signaling pathway	-0.30067316236501873	0.36034188034188036	35	1	0.33653846153846156	-0.32692307692307687
interleukin-33-mediated signaling pathway	0	1	48	1	0.46153846153846156	-0.07692307692307687
interleukin-4-mediated signaling pathway	-0.25476930129257996	0.5616605616605617	39	1	0.375	-0.25
interleukin-5-mediated signaling pathway	0	0.8341880341880342	45.5	1	0.4375	-0.125
interleukin-6-mediated signaling pathway	-0.23295337062774424	0.4510866910866911	36	1	0.34615384615384615	-0.3076923076923077
interleukin-7-mediated signaling pathway	-0.19450985596292525	0.5987789987789988	40	1	0.38461538461538464	-0.23076923076923073
interleukin-9-mediated signaling pathway	-0.5229939415414446	0.1385103785103785	27	1	0.25961538461538464	-0.4807692307692307
intermediate filament bundle assembly	-0.22070883576852887	0.7711843711843712	43	1	0.41346153846153844	-0.17307692307692313
intermediate filament cytoskeleton organization	-0.11103248610532279	0.8455189255189255	45	1	0.4326923076923077	-0.13461538461538458
intermediate filament organization	-0.008907093966613988	0.9108669108669109	46	1	0.4423076923076923	-0.11538461538461542
intermediate filament-based process	-0.11103248610532279	0.8455189255189255	45	1	0.4326923076923077	-0.13461538461538458
internal peptidyl-lysine acetylation	-0.4088008744066807	0.35155067155067155	35	1	0.33653846153846156	-0.32692307692307687
internal protein amino acid acetylation	-0.41652626862592257	0.24420024420024422	30	1	0.28846153846153844	-0.42307692307692313
interstrand cross-link repair	0.3283296591813752	0.543980463980464	58	1	0.5576923076923077	0.11538461538461542
intestinal absorption	-0.1317259595870865	0.6700854700854701	41	1	0.3942307692307692	-0.21153846153846156
intestinal cholesterol absorption	-0.42760270326397337	0.28327228327228327	34	1	0.3269230769230769	-0.34615384615384615
intestinal epithelial cell differentiation	-0.3686765424952135	0.6191941391941392	40	1	0.38461538461538464	-0.23076923076923073
intestinal lipid absorption	-0.3829146101741439	0.28327228327228327	34	1	0.3269230769230769	-0.34615384615384615
intra-Golgi vesicle-mediated transport	0.12629264958126235	0.8834188034188033	51	1	0.49038461538461536	-0.019230769230769273
intracellular calcium ion homeostasis	-0.32451070976984786	0.14407814407814407	25	1	0.2403846153846154	-0.5192307692307692
intracellular cholesterol transport	0.18834514054707113	0.8834188034188033	51	1	0.49038461538461536	-0.019230769230769273
intracellular copper ion homeostasis	0.5778925537473218	0.1557997557997557	69.5	1	0.6682692307692307	0.33653846153846145
intracellular distribution of mitochondria	-0.4846621392122256	0.2684249084249084	34	1	0.3269230769230769	-0.34615384615384615
intracellular glucose homeostasis	-0.30340421685188557	0.34735042735042737	33	1	0.3173076923076923	-0.3653846153846154
intracellular iron ion homeostasis	-0.02390791754150845	0.7844688644688644	43.5	1	0.4182692307692308	-0.16346153846153844
intracellular lipid transport	-0.13162302210402943	0.8356532356532357	44.5	1	0.42788461538461536	-0.14423076923076927
intracellular pH reduction	-0.8209498535810782	0.29079365079365077	31.5	1	0.30288461538461536	-0.3942307692307693
intracellular phosphate ion homeostasis	-0.5320206414449874	0.5987789987789988	40	1	0.38461538461538464	-0.23076923076923073
intracellular potassium ion homeostasis	-0.4259164856771602	0.8471794871794872	45.5	1	0.4375	-0.125
intracellular protein transmembrane transport	-0.16747039616662762	0.7373870573870573	42.5	1	0.40865384615384615	-0.1826923076923077
intracellular protein transport	-0.12175131122625205	0.6804395604395604	41	1	0.3942307692307692	-0.21153846153846156
intracellular receptor signaling pathway	0.18357142961546447	0.2616849816849818	66	1	0.6346153846153846	0.26923076923076916
intracellular sodium ion homeostasis	-0.28785745661463535	0.3207814407814408	32.5	1	0.3125	-0.375
intracellular sterol transport	0.18834514054707113	0.8834188034188033	51	1	0.49038461538461536	-0.019230769230769273
intracellular transport of virus	0	0.23247863247863254	63.5	1	0.6105769230769231	0.22115384615384626
intracellular triglyceride homeostasis	0.32162378909654077	0.48888888888888893	59	1	0.5673076923076923	0.13461538461538458
intracellular zinc ion homeostasis	-0.26080474219842065	0.613919413919414	40	1	0.38461538461538464	-0.23076923076923073
intraciliary retrograde transport	0.3248165453947491	0.3999999999999999	61	1	0.5865384615384616	0.17307692307692313
intraciliary transport	0.7291734901062421	0.09162393162393156	73.5	1	0.7067307692307693	0.41346153846153855
intraciliary transport involved in cilium assembly	0.8611356912859447	0.12571428571428567	70	1	0.6730769230769231	0.34615384615384626
intrinsic apoptotic signaling pathway	-0.17643058560167035	0.4254945054945055	35	1	0.33653846153846156	-0.32692307692307687
intrinsic apoptotic signaling pathway by p53 class mediator	0.22164814657056836	0.9267887667887669	50	1	0.4807692307692308	-0.038461538461538436
intrinsic apoptotic signaling pathway in response to DNA damage	-0.004586982341777679	0.976117216117216	49	1	0.47115384615384615	-0.05769230769230771
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	0.2828202809298968	0.5459340659340659	58	1	0.5576923076923077	0.11538461538461542
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	-0.30205743074118496	0.41406593406593406	35	1	0.33653846153846156	-0.32692307692307687
intrinsic apoptotic signaling pathway in response to oxidative stress	-0.26894519106209874	0.8727716727716728	45	1	0.4326923076923077	-0.13461538461538458
iodide transport	-0.9024368817667309	0.025982905982905983	18	1	0.17307692307692307	-0.6538461538461539
ionotropic glutamate receptor signaling pathway	-0.10029240253315969	0.8177777777777777	52	1	0.5	0
iron coordination entity transport	-0.18897828811890072	0.6012210012210012	40	1	0.38461538461538464	-0.23076923076923073
iron import into cell	-0.7024237837421663	0.3410989010989011	35	1	0.33653846153846156	-0.32692307692307687
iron ion transmembrane transport	-0.03368957072737755	0.8079120879120879	44	1	0.4230769230769231	-0.15384615384615385
iron ion transport	-0.03246210813198247	0.6893284493284493	41.5	1	0.39903846153846156	-0.20192307692307687
iron-sulfur cluster assembly	-0.33028390340871217	0.6012210012210012	40	1	0.38461538461538464	-0.23076923076923073
isoprenoid biosynthetic process	-0.42878809166717924	0.2670573870573871	31.5	1	0.30288461538461536	-0.3942307692307693
isoprenoid catabolic process	-0.5696183534271175	0.21225885225885227	29	1	0.27884615384615385	-0.4423076923076923
isoprenoid metabolic process	0.04844746467262884	0.6938217338217338	54.5	1	0.5240384615384616	0.04807692307692313
keratan sulfate proteoglycan biosynthetic process	-0.12548803650948492	0.6826862026862027	41.5	1	0.39903846153846156	-0.20192307692307687
keratan sulfate proteoglycan metabolic process	-0.5066219566411237	0.28395604395604396	31	1	0.2980769230769231	-0.40384615384615385
keratinization	0	0.9620512820512821	45	1	0.4326923076923077	-0.13461538461538458
keratinocyte differentiation	-0.0773822318703104	0.8423931623931624	51.5	1	0.4951923076923077	-0.009615384615384581
keratinocyte proliferation	-0.25476930129257996	0.3377777777777778	34	1	0.3269230769230769	-0.34615384615384615
ketone biosynthetic process	-0.18003805570138837	0.8864468864468865	45.5	1	0.4375	-0.125
ketone body biosynthetic process	0	0.47326007326007313	64	1	0.6153846153846154	0.23076923076923084
ketone body metabolic process	0	0.631013431013431	56	1	0.5384615384615384	0.07692307692307687
ketone catabolic process	-0.30067316236501873	0.4239316239316239	36	1	0.34615384615384615	-0.3076923076923077
ketone metabolic process	-0.024660336250131087	0.9373382173382174	49.5	1	0.47596153846153844	-0.04807692307692313
kidney development	-0.229825897201484	0.471013431013431	36.5	1	0.35096153846153844	-0.29807692307692313
kidney epithelium development	-0.29366983791265544	0.46134310134310136	36.5	1	0.35096153846153844	-0.29807692307692313
kidney morphogenesis	-0.2707842113432012	0.37763125763125766	34	1	0.3269230769230769	-0.34615384615384615
killing of cells of another organism	-0.034912219142200523	0.7924786324786324	52.5	1	0.5048076923076923	0.009615384615384581
kinetochore assembly	0	0.505982905982906	58.5	1	0.5625	0.125
kinetochore organization	0	0.505982905982906	58.5	1	0.5625	0.125
kynurenine metabolic process	0	0.631013431013431	56	1	0.5384615384615384	0.07692307692307687
lactate metabolic process	0	0.5846153846153845	62	1	0.5961538461538461	0.1923076923076923
lactate transport	-0.30067316236501873	0.7711843711843712	43	1	0.41346153846153844	-0.17307692307692313
lactation	-0.4831596353594428	0.9181929181929183	46	1	0.4423076923076923	-0.11538461538461542
lactone metabolic process	-0.5298623842391533	0.22271062271062272	29	1	0.27884615384615385	-0.4423076923076923
lamellipodium assembly	0.255496029907758	0.4622222222222221	59.5	1	0.5721153846153846	0.14423076923076916
lamellipodium organization	0.12158900276017126	0.7162881562881562	54	1	0.5192307692307693	0.03846153846153855
late endosome to lysosome transport	0	0.7145299145299144	51	1	0.49038461538461536	-0.019230769230769273
learned vocalization behavior or vocal learning	0	0.5380219780219779	56.5	1	0.5432692307692307	0.08653846153846145
learning	-0.1812071548754317	0.8079120879120879	44	1	0.4230769230769231	-0.15384615384615385
learning or memory	-0.15381969698757725	0.5993650793650793	39.5	1	0.3798076923076923	-0.24038461538461542
left/right pattern formation	-0.11190459357224886	0.9811965811965813	47	1	0.4519230769230769	-0.09615384615384615
leukocyte activation involved in immune response	0.13812414749214263	0.4772649572649572	59.5	1	0.5721153846153846	0.14423076923076916
leukocyte activation involved in inflammatory response	-0.6233312702286155	0.1347985347985348	30	1	0.28846153846153844	-0.42307692307692313
leukocyte adhesion to vascular endothelial cell	-0.07879543984090764	0.7373870573870573	42.5	1	0.40865384615384615	-0.1826923076923077
leukocyte aggregation	-0.7853353015772444	0.17455433455433456	27.5	1	0.2644230769230769	-0.47115384615384615
leukocyte apoptotic process	-0.34627644878923947	0.7907203907203907	44	1	0.4230769230769231	-0.15384615384615385
leukocyte cell-cell adhesion	0.029627512420306923	0.8745299145299146	51	1	0.49038461538461536	-0.019230769230769273
leukocyte chemotaxis	0.1794128008466056	0.5176068376068377	58.5	1	0.5625	0.125
leukocyte degranulation	-0.00463446792709904	0.8784371184371185	51	1	0.49038461538461536	-0.019230769230769273
leukocyte differentiation	-0.06502109753330254	0.5885225885225885	39	1	0.375	-0.25
leukocyte homeostasis	0	0.8967032967032966	52	1	0.5	0
leukocyte mediated cytotoxicity	-0.0556417744049853	1	48	1	0.46153846153846156	-0.07692307692307687
leukocyte mediated immunity	-0.057540428969686364	0.8255921855921855	52	1	0.5	0
leukocyte migration	0.13358160115865808	0.6938217338217338	54.5	1	0.5240384615384616	0.04807692307692313
leukocyte migration involved in inflammatory response	-0.22070883576852887	0.7422710622710623	43	1	0.41346153846153844	-0.17307692307692313
leukocyte proliferation	0.17332169800500186	0.3905250305250305	61.5	1	0.5913461538461539	0.1826923076923077
leukocyte tethering or rolling	-0.10482603391403023	0.6700854700854701	41	1	0.3942307692307692	-0.21153846153846156
leukotriene biosynthetic process	0.065500167775693785	0.933040293040293	50	1	0.4807692307692308	-0.038461538461538436
leukotriene metabolic process	-0.16278266394115692	0.637948717948718	40.5	1	0.3894230769230769	-0.22115384615384615
leukotriene transport	-0.6233312702286155	0.3410989010989011	35	1	0.33653846153846156	-0.32692307692307687
ligand-gated ion channel signaling pathway	0.19017751622414453	0.9313797313797314	50	1	0.4807692307692308	-0.038461538461538436
limb development	-0.28209305525720285	0.2881562881562882	31	1	0.2980769230769231	-0.40384615384615385
limb morphogenesis	-0.34239683971831725	0.4704273504273504	36.5	1	0.35096153846153844	-0.29807692307692313
linoleic acid metabolic process	-0.0734591602671047	0.6497680097680097	41	1	0.3942307692307692	-0.21153846153846156
lipid catabolic process	0.025748669507762778	0.6425396825396825	55.5	1	0.5336538461538461	0.06730769230769229
lipid digestion	-0.3829146101741439	0.31853479853479855	35	1	0.33653846153846156	-0.32692307692307687
lipid droplet disassembly	0	0.5846153846153845	62	1	0.5961538461538461	0.1923076923076923
lipid droplet formation	0.1128094047905831	0.9678144078144078	49	1	0.47115384615384615	-0.05769230769230771
lipid droplet fusion	0	0.47326007326007313	64	1	0.6153846153846154	0.23076923076923084
lipid droplet organization	-0.022330668896308747	0.876971916971917	51	1	0.49038461538461536	-0.019230769230769273
lipid homeostasis	0.08400099957723461	0.8255921855921855	52	1	0.5	0
lipid hydroxylation	0	0.3786080586080587	58.5	1	0.5625	0.125
lipid import into cell	-0.5872157150362008	0.3207814407814408	32.5	1	0.3125	-0.375
lipid localization	-0.106977595664417	0.5932112332112333	39.5	1	0.3798076923076923	-0.24038461538461542
lipid modification	0.2175849959057048	0.2701831501831502	65.5	1	0.6298076923076923	0.2596153846153846
lipid oxidation	0.14437270282870673	0.3000732600732601	64.5	1	0.6201923076923077	0.24038461538461542
lipid phosphorylation	-0.5038965285322877	0.4252014652014652	35.5	1	0.34134615384615385	-0.3173076923076923
lipid storage	0.2401837177977595	0.5899877899877899	57	1	0.5480769230769231	0.09615384615384626
lipid translocation	-0.3928205791621958	0.2607081807081807	30.5	1	0.2932692307692308	-0.41346153846153844
lipid transport	-0.106977595664417	0.5932112332112333	39.5	1	0.3798076923076923	-0.24038461538461542
lipid transport across blood-brain barrier	-0.8109478336303221	0.6497680097680097	41	1	0.3942307692307692	-0.21153846153846156
lipopolysaccharide-mediated signaling pathway	-0.016727202990480916	0.9716239316239317	49	1	0.47115384615384615	-0.05769230769230771
lipoprotein biosynthetic process	0.07696335112351771	0.7154090354090354	54	1	0.5192307692307693	0.03846153846153855
lipoprotein catabolic process	-0.22825304089242726	0.8296947496947497	44.5	1	0.42788461538461536	-0.14423076923076927
lipoprotein localization	-0.00847769752864258	0.8978754578754579	46	1	0.4423076923076923	-0.11538461538461542
lipoprotein metabolic process	-0.051028189396731816	0.987936507936508	47.5	1	0.4567307692307692	-0.08653846153846156
lipoprotein transport	-0.0049749869354586695	0.8431746031746031	45	1	0.4326923076923077	-0.13461538461538458
liposaccharide metabolic process	-0.13808016018845937	0.6878632478632478	41.5	1	0.39903846153846156	-0.20192307692307687
lipoxygenase pathway	-0.023663702794979535	0.9166300366300366	46.5	1	0.44711538461538464	-0.10576923076923073
liver development	-0.3157557012123112	0.7350427350427351	43	1	0.41346153846153844	-0.17307692307692313
locomotion	-0.127275616360225	0.6382417582417582	40.5	1	0.3894230769230769	-0.22115384615384615
locomotory behavior	0	0.9465201465201465	51	1	0.49038461538461536	-0.019230769230769273
long-chain fatty acid biosynthetic process	-0.06930984690811182	0.7662026862026862	43.5	1	0.4182692307692308	-0.16346153846153844
long-chain fatty acid catabolic process	-0.25476930129257996	0.7246886446886447	42	1	0.40384615384615385	-0.1923076923076923
long-chain fatty acid import into cell	-0.5872157150362008	0.3207814407814408	32.5	1	0.3125	-0.375
long-chain fatty acid metabolic process	-0.06286400230215228	0.7851526251526252	43.5	1	0.4182692307692308	-0.16346153846153844
long-chain fatty acid transport	-0.2827060747790755	0.5993650793650793	39.5	1	0.3798076923076923	-0.24038461538461542
long-chain fatty-acyl-CoA biosynthetic process	0.18658675275668998	0.543980463980464	58	1	0.5576923076923077	0.11538461538461542
long-chain fatty-acyl-CoA metabolic process	0.08163439630510197	0.9809035409035409	49	1	0.47115384615384615	-0.05769230769230771
long-term memory	-1.0495922088971572	0.19956043956043956	28.5	1	0.27403846153846156	-0.45192307692307687
long-term synaptic potentiation	0.10972875830389595	0.6353113553113552	56	1	0.5384615384615384	0.07692307692307687
low-density lipoprotein particle clearance	0.23202790492879016	0.8306715506715507	52	1	0.5	0
low-density lipoprotein particle remodeling	-0.17377228350237606	0.38290598290598293	35	1	0.33653846153846156	-0.32692307692307687
lung development	0.04910768561190343	0.8985592185592186	46	1	0.4423076923076923	-0.11538461538461542
lung vasculature development	-0.30067316236501873	0.6191941391941392	40	1	0.38461538461538464	-0.23076923076923073
lymph vessel development	-0.6259552206596073	0.14974358974358976	26.5	1	0.2548076923076923	-0.4903846153846154
lymph vessel morphogenesis	-0.22070883576852887	0.7246886446886447	42	1	0.40384615384615385	-0.1923076923076923
lymphangiogenesis	-0.25476930129257996	0.5245421245421246	38	1	0.36538461538461536	-0.2692307692307693
lymphocyte activation	3.515229057737823e-4	0.8249084249084249	52	1	0.5	0
lymphocyte activation involved in immune response	0.26631927850123294	0.4772649572649572	59.5	1	0.5721153846153846	0.14423076923076916
lymphocyte apoptotic process	-0.4831596353594428	0.36864468864468863	36	1	0.34615384615384615	-0.3076923076923077
lymphocyte chemotaxis	0.29178105423679324	0.4998290598290598	59	1	0.5673076923076923	0.13461538461538458
lymphocyte costimulation	-0.21002143719106403	0.8365323565323566	44.5	1	0.42788461538461536	-0.14423076923076927
lymphocyte differentiation	-0.013424549999489388	0.9227838827838828	46	1	0.4423076923076923	-0.11538461538461542
lymphocyte homeostasis	0	0.7658119658119659	46	1	0.4423076923076923	-0.11538461538461542
lymphocyte mediated immunity	-0.0944113404411453	0.9927228327228328	48.5	1	0.46634615384615385	-0.06730769230769229
lymphocyte migration	0.19126325775598538	0.876971916971917	51	1	0.49038461538461536	-0.019230769230769273
lymphocyte proliferation	0.3236621646796728	0.189010989010989	68	1	0.6538461538461539	0.3076923076923077
lysine metabolic process	0	0.8576312576312577	52.5	1	0.5048076923076923	0.009615384615384581
lysosomal lumen acidification	-0.9667343931154317	0.3043711843711844	32	1	0.3076923076923077	-0.3846153846153846
lysosomal membrane organization	0	1	48	1	0.46153846153846156	-0.07692307692307687
lysosomal protein catabolic process	-0.5538882142707763	0.13470085470085472	30	1	0.28846153846153844	-0.42307692307692313
lysosomal transport	-0.16009113445913736	0.7386568986568987	42.5	1	0.40865384615384615	-0.1826923076923077
lysosome localization	-0.052380987216866126	0.778998778998779	43.5	1	0.4182692307692308	-0.16346153846153844
lysosome organization	-0.39375838849132316	0.6441025641025641	40.5	1	0.3894230769230769	-0.22115384615384615
lytic vacuole organization	-0.39375838849132316	0.6441025641025641	40.5	1	0.3894230769230769	-0.22115384615384615
mRNA 3'-end processing	-0.3624785889837118	0.24420024420024422	30	1	0.28846153846153844	-0.42307692307692313
mRNA 3'-splice site recognition	-0.30067316236501873	0.38290598290598293	35	1	0.33653846153846156	-0.32692307692307687
mRNA catabolic process	-0.22760841706324952	0.463980463980464	36	1	0.34615384615384615	-0.3076923076923077
mRNA cis splicing, via spliceosome	-0.3208009056032798	0.4343833943833944	36	1	0.34615384615384615	-0.3076923076923077
mRNA destabilization	-0.14346446379934197	0.6441025641025641	40.5	1	0.3894230769230769	-0.22115384615384615
mRNA export from nucleus	-0.3542068105697208	0.15960927960927962	26	1	0.25	-0.5
mRNA methylguanosine-cap decapping	0	0.47326007326007313	56	1	0.5384615384615384	0.07692307692307687
mRNA modification	-0.2021560907039036	0.9003174603174603	46	1	0.4423076923076923	-0.11538461538461542
mRNA pseudouridine synthesis	-0.7205936753049058	0.682100122100122	42	1	0.40384615384615385	-0.1923076923076923
mRNA splice site recognition	-0.2760018284157473	0.6762393162393162	41	1	0.3942307692307692	-0.21153846153846156
mRNA splicing, via spliceosome	-0.18362068111831686	0.3540903540903541	33	1	0.3173076923076923	-0.3653846153846154
mRNA stabilization	-0.13578664953748604	0.5862759462759463	39	1	0.375	-0.25
mRNA transcription	0.08228374069366762	0.7284981684981684	54	1	0.5192307692307693	0.03846153846153855
mRNA transcription by RNA polymerase II	0.03633432044331103	0.876971916971917	51	1	0.49038461538461536	-0.019230769230769273
mRNA transport	-0.2751958111190998	0.2354090354090354	29.5	1	0.28365384615384615	-0.4326923076923077
macroautophagy	-0.05073981967036412	0.8340903540903541	44.5	1	0.42788461538461536	-0.14423076923076927
macromolecule deacylation	-0.0861266405200547	0.8658363858363859	45	1	0.4326923076923077	-0.13461538461538458
macromolecule depalmitoylation	0.42888349732713477	0.4695482295482296	60	1	0.5769230769230769	0.15384615384615374
macromolecule methylation	-0.1414659708100573	0.8194383394383394	44	1	0.4230769230769231	-0.15384615384615385
macrophage activation	-0.04694915698227958	0.707985347985348	42	1	0.40384615384615385	-0.1923076923076923
macrophage activation involved in immune response	0	1	50	1	0.4807692307692308	-0.038461538461538436
macrophage chemotaxis	-0.19656312377935703	0.3898412698412698	34.5	1	0.3317307692307692	-0.33653846153846156
macrophage differentiation	-0.17208485359434528	0.5390964590964591	38	1	0.36538461538461536	-0.2692307692307693
macrophage migration	-0.19656312377935703	0.3898412698412698	34.5	1	0.3317307692307692	-0.33653846153846156
magnesium ion transmembrane transport	-0.30067316236501873	0.6383394383394383	41	1	0.3942307692307692	-0.21153846153846156
magnesium ion transport	-0.42545496460411725	0.6203663003663004	41	1	0.3942307692307692	-0.21153846153846156
maintenance of DNA repeat elements	-0.5849545417453852	0.7961904761904762	44	1	0.4230769230769231	-0.15384615384615385
maintenance of animal organ identity	-0.5320206414449874	0.15726495726495726	31	1	0.2980769230769231	-0.40384615384615385
maintenance of blood-brain barrier	-0.30067316236501873	0.9313797313797314	46	1	0.4423076923076923	-0.11538461538461542
maintenance of cell number	-0.27222840170001955	0.5839316239316239	40	1	0.38461538461538464	-0.23076923076923073
maintenance of cell polarity	-0.32848408557851944	0.9313797313797314	46	1	0.4423076923076923	-0.11538461538461542
maintenance of gastrointestinal epithelium	0	0.5846153846153845	53.5	1	0.5144230769230769	0.028846153846153744
maintenance of location	0.04814257889657947	0.776068376068376	53	1	0.5096153846153846	0.019230769230769162
maintenance of location in cell	0.06133870906656491	0.727912087912088	54	1	0.5192307692307693	0.03846153846153855
maintenance of organelle location	-0.5229939415414446	0.5219047619047619	39.5	1	0.3798076923076923	-0.24038461538461542
maintenance of protein localization in endoplasmic reticulum	-0.4628706101756216	0.15335775335775337	31	1	0.2980769230769231	-0.40384615384615385
maintenance of protein localization in organelle	-0.014282146635772208	0.9927228327228328	48.5	1	0.46634615384615385	-0.06730769230769229
maintenance of protein location	0.047226143334850146	0.837997557997558	51.5	1	0.4951923076923077	-0.009615384615384581
maintenance of protein location in cell	0.06512605466176924	0.5598046398046399	57.5	1	0.5528846153846154	0.10576923076923084
maintenance of protein location in nucleus	-0.06655546544257207	0.8850793650793651	45.5	1	0.4375	-0.125
malate metabolic process	-0.7853353015772444	0.10842490842490843	26.5	1	0.2548076923076923	-0.4903846153846154
malate-aspartate shuttle	-0.6259552206596073	0.23814407814407815	31	1	0.2980769230769231	-0.40384615384615385
