Description	dn_aggregated_microarray_0.8	dn_aggregated_microarray_DE	dn_aggregated_microarray	GSE139871_GPL10558_MTB_control_blood_monocyte	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood
positive regulation of apoptotic signaling pathway	0.027210884353741496	0.01674364896073903	NA	0.014903846153846155	0.014656724093597326	NA	0.012977289742949838	0.013447782546494993	0.013447782546494993
positive regulation of arachidonate secretion	NA	NA	NA	NA	NA	NA	NA	0.0017167381974248926	0.0017167381974248926
positive regulation of aspartic-type peptidase activity	NA	NA	NA	0.001201923076923077	NA	NA	NA	NA	NA
positive regulation of ATP-dependent activity	0.00816326530612245	NA	NA	NA	0.004628439187451787	0.004628501827040195	NA	NA	NA
positive regulation of attachment of mitotic spindle microtubules to kinetochore	0.004081632653061225	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of attachment of spindle microtubules to kinetochore	0.005442176870748299	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of autophagy	0.024489795918367346	NA	NA	NA	0.015170995114425302	NA	NA	NA	NA
positive regulation of autophagy of mitochondrion	0.005442176870748299	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of axon extension	NA	NA	NA	NA	0.004114168166623811	NA	NA	NA	NA
positive regulation of axon regeneration	NA	NA	NA	0.0021634615384615386	NA	NA	NA	NA	NA
positive regulation of axonogenesis	NA	NA	NA	NA	0.007971200822833634	NA	NA	NA	NA
positive regulation of B cell activation	0.02040816326530612	NA	NA	NA	NA	NA	NA	0.008297567954220314	0.008297567954220314
positive regulation of B cell differentiation	0.006802721088435374	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of B cell proliferation	0.013605442176870748	NA	NA	NA	0.005142710208279763	NA	NA	NA	NA
positive regulation of binding	0.02040816326530612	NA	NA	0.010336538461538461	NA	NA	0.009233840778637384	NA	NA
positive regulation of biomineral tissue development	NA	NA	NA	NA	0.00565698122910774	0.00535931790499391	NA	0.006580829756795422	0.006580829756795422
positive regulation of blood circulation	NA	NA	NA	NA	NA	0.0041412911084043845	0.004242575492887447	0.004577968526466381	0.004577968526466381
positive regulation of blood coagulation	NA	NA	NA	NA	NA	NA	0.003743448964312453	NA	NA
positive regulation of blood pressure	NA	NA	NA	NA	0.004885574697865775	NA	0.004492138757174944	0.004005722460658083	0.004005722460658083
positive regulation of blood vessel endothelial cell migration	0.014965986394557823	NA	NA	NA	0.00565698122910774	NA	NA	0.006008583690987125	0.006008583690987125
positive regulation of bone mineralization	NA	NA	NA	NA	0.004628439187451787	NA	NA	0.0054363376251788265	0.0054363376251788265
positive regulation of bone resorption	0.005442176870748299	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of calcineurin-mediated signaling	NA	NA	NA	NA	0.0025713551041398816	NA	NA	NA	NA
positive regulation of calcineurin-NFAT signaling cascade	NA	NA	NA	NA	0.0025713551041398816	NA	NA	NA	NA
positive regulation of calcium ion import	NA	NA	NA	NA	NA	NA	NA	0.0031473533619456365	0.0031473533619456365
positive regulation of calcium ion import across plasma membrane	NA	NA	NA	NA	0.0015428130624839291	NA	NA	NA	NA
positive regulation of calcium ion transmembrane transport	NA	0.013279445727482679	NA	0.008173076923076924	0.008742607354075598	0.01071863580998782	0.009483404042924881	0.00944206008583691	0.00944206008583691
positive regulation of calcium ion transport	NA	0.01674364896073903	NA	0.012259615384615384	0.012085368989457444	0.014372716199756394	0.012977289742949838	0.013733905579399141	0.013733905579399141
positive regulation of calcium ion transport into cytosol	NA	NA	NA	0.002403846153846154	NA	0.00292326431181486	0.0027451959071624656	0.002861230329041488	0.002861230329041488
positive regulation of calcium-mediated signaling	NA	NA	NA	NA	0.00565698122910774	0.00633373934226553	NA	NA	NA
positive regulation of canonical NF-kappaB signal transduction	0.02585034013605442	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of canonical Wnt signaling pathway	0.014965986394557823	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of carbohydrate metabolic process	0.013605442176870748	NA	NA	NA	0.008999742864489586	NA	NA	NA	NA
positive regulation of cardiac epithelial to mesenchymal transition	NA	NA	NA	NA	NA	NA	NA	0.0017167381974248926	0.0017167381974248926
positive regulation of cardiac muscle cell apoptotic process	NA	NA	NA	0.0019230769230769232	NA	NA	NA	0.0022889842632331904	0.0022889842632331904
positive regulation of cardiac muscle cell proliferation	0.006802721088435374	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of cardiac muscle hypertrophy	NA	NA	NA	NA	0.004114168166623811	0.003166869671132765	NA	NA	NA
positive regulation of cardiac muscle tissue growth	0.009523809523809525	NA	NA	NA	0.0038570326562098224	NA	NA	NA	NA
positive regulation of cardiocyte differentiation	NA	NA	NA	NA	NA	NA	NA	0.0020028612303290413	0.0020028612303290413
positive regulation of cartilage development	NA	NA	NA	NA	NA	NA	NA	0.004005722460658083	0.004005722460658083
positive regulation of catecholamine secretion	NA	NA	NA	NA	0.0020570840833119054	NA	NA	NA	NA
positive regulation of cation channel activity	NA	NA	NA	NA	NA	0.0048721071863581	NA	NA	NA
positive regulation of cation transmembrane transport	NA	0.01905311778290993	NA	0.012740384615384615	0.014142453072769349	0.01559074299634592	0.014225106064387321	0.01602288984263233	0.01602288984263233
positive regulation of cell adhesion mediated by integrin	NA	NA	NA	NA	0.00282849061455387	NA	0.0032443224357374596	NA	NA
positive regulation of cell cycle G1/S phase transition	0.009523809523809525	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of cell cycle G2/M phase transition	0.012244897959183673	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of cell cycle phase transition	0.02585034013605442	NA	NA	NA	NA	NA	0.010232093835787373	NA	NA
positive regulation of cell division	0.017687074829931974	NA	NA	0.009615384615384616	0.009256878374903575	0.010475030450669914	0.01123034689293736	0.009155937052932762	0.009155937052932762
positive regulation of cell growth	0.024489795918367346	0.01789838337182448	NA	NA	0.014913859604011315	NA	0.013725979535812328	0.013733905579399141	0.013733905579399141
positive regulation of cell killing	NA	NA	NA	NA	0.007456929802005657	0.00779537149817296	0.00873471425006239	NA	NA
positive regulation of cell proliferation involved in heart morphogenesis	NA	NA	NA	NA	0.0012856775520699408	NA	NA	NA	NA
positive regulation of cell proliferation involved in kidney development	0.004081632653061225	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of cell size	NA	NA	NA	NA	NA	NA	0.001996506114299975	NA	NA
positive regulation of cell-cell adhesion mediated by cadherin	NA	NA	NA	NA	NA	NA	0.0017469428500124782	NA	NA
positive regulation of cell-cell adhesion mediated by integrin	NA	NA	NA	NA	NA	NA	0.0012478163214374844	NA	NA
positive regulation of cell-matrix adhesion	0.010884353741496598	NA	NA	NA	0.006685523270763692	NA	NA	NA	NA
positive regulation of cell-substrate adhesion	0.01904761904761905	NA	NA	0.010817307692307692	0.013885317562355361	NA	0.013476416271524832	0.013161659513590844	0.013161659513590844
positive regulation of cell-substrate junction organization	NA	NA	NA	NA	0.004371303677037799	NA	0.0034938857000249564	NA	NA
positive regulation of cellular extravasation	NA	NA	NA	0.0026442307692307694	NA	0.002679658952496955	NA	NA	NA
positive regulation of chemokine production	0.013605442176870748	NA	NA	0.006730769230769231	NA	NA	NA	NA	NA
positive regulation of chemotaxis	0.01904761904761905	0.018475750577367205	NA	0.01514423076923077	0.015170995114425302	0.014372716199756394	0.016471175442974793	0.017739628040057225	0.017739628040057225
positive regulation of chondrocyte differentiation	NA	NA	NA	NA	NA	NA	NA	0.002861230329041488	0.002861230329041488
positive regulation of chromosome organization	NA	NA	NA	NA	NA	0.01071863580998782	NA	NA	NA
positive regulation of chromosome segregation	0.009523809523809525	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of chromosome separation	0.010884353741496598	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of CoA-transferase activity	NA	NA	NA	0.0014423076923076924	NA	NA	NA	NA	NA
positive regulation of coagulation	NA	NA	NA	NA	NA	NA	0.00399301222859995	NA	NA
positive regulation of cold-induced thermogenesis	NA	NA	NA	0.010096153846153847	0.008999742864489586	0.009013398294762484	0.010731220364362366	NA	NA
positive regulation of collagen biosynthetic process	NA	NA	NA	NA	NA	NA	NA	0.0034334763948497852	0.0034334763948497852
positive regulation of collagen metabolic process	NA	NA	NA	NA	NA	NA	NA	0.0034334763948497852	0.0034334763948497852
positive regulation of cyclase activity	NA	NA	NA	NA	0.004114168166623811	0.00438489646772229	0.003743448964312453	NA	NA
positive regulation of cyclin-dependent protein kinase activity	0.006802721088435374	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of cyclin-dependent protein serine/threonine kinase activity	0.006802721088435374	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of cysteine-type endopeptidase activity	0.024489795918367346	NA	NA	0.012259615384615384	0.010542555926973516	0.011449451887941534	NA	NA	NA
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	0.021768707482993196	NA	NA	0.010817307692307692	0.009514013885317562	0.0097442143727162	NA	NA	NA
positive regulation of cytokine production involved in immune response	0.012244897959183673	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of cytokinesis	0.009523809523809525	NA	NA	NA	NA	NA	0.0049912652857499375	NA	NA
positive regulation of cytoplasmic translation	NA	NA	NA	NA	0.0023142195937258937	NA	NA	NA	NA
positive regulation of cytoskeleton organization	0.027210884353741496	NA	NA	NA	0.016970943687323218	NA	0.01697030197154979	0.017739628040057225	0.017739628040057225
positive regulation of cytosolic calcium ion concentration	NA	0.024826789838337183	NA	0.018509615384615385	0.017485214708151196	0.016565164433617538	0.02071375093586224	0.021745350500715306	0.021745350500715306
positive regulation of D-glucose import	NA	NA	NA	NA	0.004371303677037799	NA	NA	NA	NA
positive regulation of D-glucose transmembrane transport	NA	NA	NA	NA	0.005142710208279763	NA	NA	NA	NA
positive regulation of dendritic cell chemotaxis	NA	NA	NA	NA	NA	NA	NA	0.0017167381974248926	0.0017167381974248926
positive regulation of deoxyribonuclease activity	0.004081632653061225	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of dephosphorylation	0.009523809523809525	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of developmental growth	0.02312925170068027	0.017321016166281754	NA	0.01514423076923077	0.01722807919773721	0.014859926918392205	0.014724232592962317	0.015450643776824034	0.015450643776824034
positive regulation of DNA biosynthetic process	0.01904761904761905	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of DNA repair	0.017687074829931974	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of DNA replication	0.00816326530612245	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of DNA-directed DNA polymerase activity	0.005442176870748299	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of endocytosis	0.01904761904761905	NA	NA	0.013701923076923077	0.014142453072769349	0.01364190012180268	0.014973795857249813	NA	NA
positive regulation of endopeptidase activity	0.029931972789115645	NA	NA	0.01514423076923077	0.012342504499871433	0.01315468940316687	NA	NA	NA
positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	0.004081632653061225	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of endoplasmic reticulum unfolded protein response	0.005442176870748299	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of endothelial cell migration	0.027210884353741496	NA	NA	0.010576923076923078	0.010285420416559526	NA	0.010232093835787373	0.011444921316165951	0.011444921316165951
positive regulation of endothelial cell proliferation	NA	0.013279445727482679	NA	0.008894230769230769	0.010028284906145539	NA	NA	0.008583690987124463	0.008583690987124463
positive regulation of epidermal cell differentiation	NA	NA	NA	NA	NA	0.0036540803897685747	NA	0.004291845493562232	0.004291845493562232
positive regulation of epidermal growth factor receptor signaling pathway	NA	NA	NA	NA	0.003342761635381846	NA	0.0034938857000249564	NA	NA
positive regulation of epidermis development	NA	NA	NA	NA	NA	0.00389768574908648	NA	0.004864091559370529	0.004864091559370529
positive regulation of epithelial cell differentiation	NA	0.008660508083140877	NA	NA	NA	0.007308160779537149	0.005989518342899925	0.00715307582260372	0.00715307582260372
positive regulation of epithelial cell migration	0.034013605442176874	0.01789838337182448	NA	0.004807692307692308	0.0061712522499357166	NA	NA	NA	NA
positive regulation of epithelial cell proliferation	0.031292517006802724	0.021939953810623556	NA	0.020192307692307693	0.022370789406016972	0.017783191230207065	0.018966808085849763	0.018025751072961373	0.018025751072961373
positive regulation of epithelial to mesenchymal transition	0.014965986394557823	NA	NA	NA	0.00565698122910774	NA	NA	0.00715307582260372	0.00715307582260372
positive regulation of ERBB signaling pathway	NA	NA	NA	NA	0.0035998971457958345	NA	0.0034938857000249564	NA	NA
positive regulation of ERK1 and ERK2 cascade	NA	NA	NA	0.019230769230769232	0.01722807919773721	0.01510353227771011	0.01672073870726229	0.018311874105865523	0.018311874105865523
positive regulation of erythrocyte differentiation	0.010884353741496598	NA	NA	0.003605769230769231	0.0038570326562098224	0.00389768574908648	0.003743448964312453	0.004577968526466381	0.004577968526466381
positive regulation of execution phase of apoptosis	NA	NA	NA	0.0021634615384615386	NA	NA	NA	NA	NA
positive regulation of exocytosis	NA	NA	NA	0.007451923076923077	NA	NA	0.007736461192912403	NA	NA
positive regulation of extrinsic apoptotic signaling pathway	NA	0.008660508083140877	NA	0.006490384615384616	0.007199794291591669	NA	0.005739955078612428	NA	NA
positive regulation of fat cell differentiation	0.012244897959183673	NA	NA	NA	0.006428387760349704	NA	NA	NA	NA
positive regulation of fatty acid biosynthetic process	NA	NA	NA	NA	NA	NA	NA	0.002861230329041488	0.002861230329041488
positive regulation of fatty acid metabolic process	0.00816326530612245	NA	NA	NA	NA	NA	NA	0.004291845493562232	0.004291845493562232
positive regulation of fatty acid transport	NA	NA	NA	NA	NA	NA	NA	0.004577968526466381	0.004577968526466381
positive regulation of fever generation	NA	NA	NA	NA	NA	NA	NA	0.001430615164520744	0.001430615164520744
positive regulation of fibroblast migration	NA	NA	NA	NA	0.0020570840833119054	NA	NA	NA	NA
positive regulation of fibroblast proliferation	0.013605442176870748	NA	NA	0.00625	0.0061712522499357166	0.005602923264311815	0.005739955078612428	NA	NA
positive regulation of focal adhesion assembly	NA	NA	NA	NA	0.0038570326562098224	NA	NA	NA	NA
positive regulation of follicle-stimulating hormone secretion	NA	0.0023094688221709007	NA	NA	NA	0.001218026796589525	NA	NA	NA
positive regulation of G2/M transition of mitotic cell cycle	0.010884353741496598	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of gamma-delta T cell activation	0.005442176870748299	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of gamma-delta T cell differentiation	0.005442176870748299	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of glial cell proliferation	NA	NA	NA	NA	0.0030856261249678583	NA	NA	0.002861230329041488	0.002861230329041488
positive regulation of gliogenesis	NA	NA	NA	NA	0.007199794291591669	NA	0.006738208135762416	0.007725321888412017	0.007725321888412017
positive regulation of glucose metabolic process	NA	NA	NA	NA	0.0053998457186937516	NA	NA	NA	NA
positive regulation of glutamate secretion	NA	NA	NA	NA	NA	NA	0.0017469428500124782	NA	NA
positive regulation of granulocyte chemotaxis	NA	NA	NA	NA	0.0035998971457958345	NA	0.0032443224357374596	0.0034334763948497852	0.0034334763948497852
positive regulation of heart contraction	NA	NA	NA	NA	NA	0.0041412911084043845	0.004242575492887447	0.004577968526466381	0.004577968526466381
positive regulation of heart growth	0.009523809523809525	NA	NA	0.0038461538461538464	0.004371303677037799	NA	NA	NA	NA
positive regulation of heart rate	NA	NA	NA	0.003125	NA	NA	NA	NA	NA
positive regulation of hemopoiesis	0.034013605442176874	NA	NA	0.01706730769230769	0.016970943687323218	0.016808769792935444	0.018218118292987272	0.020600858369098713	0.020600858369098713
positive regulation of hemostasis	NA	NA	NA	NA	NA	NA	0.003743448964312453	NA	NA
positive regulation of hormone biosynthetic process	0.004081632653061225	NA	NA	NA	NA	0.001705237515225335	NA	NA	NA
positive regulation of hormone metabolic process	0.006802721088435374	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of hormone secretion	0.021768707482993196	NA	NA	0.014423076923076924	0.015170995114425302	0.01510353227771011	0.014474669328674819	NA	NA
positive regulation of icosanoid secretion	0.005442176870748299	NA	NA	NA	NA	NA	NA	0.004291845493562232	0.004291845493562232
positive regulation of immunoglobulin production	0.010884353741496598	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of inclusion body assembly	NA	NA	NA	NA	NA	NA	0.0012478163214374844	NA	NA
positive regulation of inflammatory response	0.017687074829931974	NA	NA	0.014423076923076924	0.013371046541527385	NA	NA	0.012875536480686695	0.012875536480686695
positive regulation of inflammatory response to antigenic stimulus	NA	NA	NA	NA	NA	NA	0.001996506114299975	NA	NA
positive regulation of insulin secretion	0.0163265306122449	NA	NA	0.008894230769230769	0.008742607354075598	0.009500609013398295	NA	NA	NA
positive regulation of insulin secretion involved in cellular response to glucose stimulus	NA	NA	NA	NA	NA	0.00389768574908648	NA	NA	NA
positive regulation of insulin-like growth factor receptor signaling pathway	NA	NA	NA	NA	NA	NA	0.002246069378587472	NA	NA
positive regulation of interleukin-1 beta production	0.010884353741496598	NA	NA	NA	NA	NA	NA	NA	NA
