title	geo_accession	status	submission_date	last_update_date	type	channel_count	source_name_ch1	organism_ch1	characteristics_ch1	characteristics_ch1.1	characteristics_ch1.2	molecule_ch1	extract_protocol_ch1	extract_protocol_ch1.1	taxid_ch1	description	data_processing	data_processing.1	data_processing.2	data_processing.3	data_processing.4	platform_id	contact_name	contact_institute	contact_address	contact_city	contact_zip/postal_code	contact_country	data_row_count	instrument_model	library_selection	library_source	library_strategy	relation	relation.1	supplementary_file_1	cell type:ch1	donor_id:ch1	infection:ch1	series_id
Sample_875_NK_uninf	GSM3071009	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 875	cell type: NK	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	natural killer cells from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813284	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862219	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071009/suppl/GSM3071009_Sample_875_NK_uninf.txt.gz	NK	875	uninf	GSE112482
Sample_875_susp_Mtb	GSM3071010	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 875	cell type: susp	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	whole cell suspension  from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813283	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862220	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071010/suppl/GSM3071010_Sample_875_susp_Mtb.txt.gz	susp	875	Mtb	GSE112482
Sample_875_susp_uninf	GSM3071011	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 875	cell type: susp	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	whole cell suspension from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813282	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862221	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071011/suppl/GSM3071011_Sample_875_susp_uninf.txt.gz	susp	875	uninf	GSE112482
Sample_903_ILC1_Mtb	GSM3071012	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 903	cell type: ILC1	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 1 ILC from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813281	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862222	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071012/suppl/GSM3071012_Sample_903_ILC1_Mtb.txt.gz	ILC1	903	Mtb	GSE112482
Sample_903_ILC1_uninf	GSM3071013	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 903	cell type: ILC1	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 1 ILC from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813280	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862223	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071013/suppl/GSM3071013_Sample_903_ILC1_uninf.txt.gz	ILC1	903	uninf	GSE112482
Sample_903_ILC2_Mtb	GSM3071014	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 903	cell type: ILC2	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 2 ILC from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813360	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862224	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071014/suppl/GSM3071014_Sample_903_ILC2_Mtb.txt.gz	ILC2	903	Mtb	GSE112482
Sample_903_ILC2_uninf	GSM3071015	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 903	cell type: ILC2	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 2 ILC from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813359	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862225	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071015/suppl/GSM3071015_Sample_903_ILC2_uninf.txt.gz	ILC2	903	uninf	GSE112482
Sample_903_ILC3neg_Mtb	GSM3071016	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 903	cell type: ILC3neg	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 negative) from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813358	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862226	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071016/suppl/GSM3071016_Sample_903_ILC3neg_Mtb.txt.gz	ILC3neg	903	Mtb	GSE112482
Sample_903_ILC3neg_uninf	GSM3071017	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 903	cell type: ILC3neg	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 negative) from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813357	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862227	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071017/suppl/GSM3071017_Sample_903_ILC3neg_uninf.txt.gz	ILC3neg	903	uninf	GSE112482
Sample_903_ILC3pos_Mtb	GSM3071018	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 903	cell type: ILC3pos	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 positive) from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813356	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862228	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071018/suppl/GSM3071018_Sample_903_ILC3pos_Mtb.txt.gz	ILC3pos	903	Mtb	GSE112482
Sample_903_ILC3pos_uninf	GSM3071019	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 903	cell type: ILC3pos	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 positive) from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813355	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862229	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071019/suppl/GSM3071019_Sample_903_ILC3pos_uninf.txt.gz	ILC3pos	903	uninf	GSE112482
Sample_903_NK_Mtb	GSM3071020	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 903	cell type: NK	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	natural killer cells from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813354	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862230	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071020/suppl/GSM3071020_Sample_903_NK_Mtb.txt.gz	NK	903	Mtb	GSE112482
Sample_903_NK_uninf	GSM3071021	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 903	cell type: NK	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	natural killer cells from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813353	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862231	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071021/suppl/GSM3071021_Sample_903_NK_uninf.txt.gz	NK	903	uninf	GSE112482
Sample_903_susp_Mtb	GSM3071022	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 903	cell type: susp	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	whole cell suspension  from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813352	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862232	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071022/suppl/GSM3071022_Sample_903_susp_Mtb.txt.gz	susp	903	Mtb	GSE112482
Sample_903_susp_uninf	GSM3071023	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 903	cell type: susp	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	whole cell suspension from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813351	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862233	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071023/suppl/GSM3071023_Sample_903_susp_uninf.txt.gz	susp	903	uninf	GSE112482
Sample_905_ILC1_Mtb	GSM3071024	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 905	cell type: ILC1	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 1 ILC from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813350	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862234	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071024/suppl/GSM3071024_Sample_905_ILC1_Mtb.txt.gz	ILC1	905	Mtb	GSE112482
Sample_905_ILC1_uninf	GSM3071025	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 905	cell type: ILC1	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 1 ILC from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813349	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862235	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071025/suppl/GSM3071025_Sample_905_ILC1_uninf.txt.gz	ILC1	905	uninf	GSE112482
Sample_905_ILC2_Mtb	GSM3071026	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 905	cell type: ILC2	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 2 ILC from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813348	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862236	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071026/suppl/GSM3071026_Sample_905_ILC2_Mtb.txt.gz	ILC2	905	Mtb	GSE112482
Sample_905_ILC2_uninf	GSM3071027	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 905	cell type: ILC2	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 2 ILC from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813246	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862237	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071027/suppl/GSM3071027_Sample_905_ILC2_uninf.txt.gz	ILC2	905	uninf	GSE112482
Sample_905_ILC3neg_Mtb	GSM3071028	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 905	cell type: ILC3neg	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 negative) from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813245	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862238	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071028/suppl/GSM3071028_Sample_905_ILC3neg_Mtb.txt.gz	ILC3neg	905	Mtb	GSE112482
Sample_905_ILC3neg_uninf	GSM3071029	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 905	cell type: ILC3neg	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 negative) from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813244	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862239	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071029/suppl/GSM3071029_Sample_905_ILC3neg_uninf.txt.gz	ILC3neg	905	uninf	GSE112482
Sample_905_ILC3pos_Mtb	GSM3071030	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 905	cell type: ILC3pos	infection: Mtb	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 positive) from Mtb infected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813243	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862240	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071030/suppl/GSM3071030_Sample_905_ILC3pos_Mtb.txt.gz	ILC3pos	905	Mtb	GSE112482
Sample_905_ILC3pos_uninf	GSM3071031	Public on Jun 04 2018	Mar 29 2018	Jun 05 2018	SRA	1	Lung	Homo sapiens	donor_id: 905	cell type: ILC3pos	infection: uninf	total RNA	Cells sorted into RLT buffer and RNA extracted with Qiagen micro RNA kit.	cDNA generation and amplification with SMartSeq v4 kit. Sequence libraries prepared with Nextera XT kit.	9606	group 3 ILC (NKp44 positive) from uninfected lung tissue	Sequence reads were trimmed for adaptor sequence and mapped to hg19 human genome using STAR v2.5.3a	Read counts were calculated using htseq-count.	Expression analysis performed with edgeR v3.12.1	Genome_build: hg19	Supplementary_files_format_and_content: processed data files include raw counts of uniquely mapped sequence reads with ensemble transcript ID per sample.	GPL18460	Jeroen,,Maertzdorf	MPIIB	Chariteplatz 1	Berlin	10117	Germany	0	Illumina HiSeq 1500	cDNA	transcriptomic	RNA-Seq	BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN08813242	SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX3862241	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3071nnn/GSM3071031/suppl/GSM3071031_Sample_905_ILC3pos_uninf.txt.gz	ILC3pos	905	uninf	GSE112482
