GeneID	GSE84076_MTB_control_blood_dn.tsv	GSE148171_MTB_control_blood_PBMC_dn.tsv	GSE198557_MTB_control_blood_PBMC_dn.tsv	GSE132283_MTB_control_2h_blood_macrophage_dn.tsv	GSE132283_MTB_control_48h_blood_macrophage_dn.tsv	GSE143627_MTB_control_blood_PBMC_macrophage_dn.tsv	GSE148731_MTB_4h_blood_CD14plus_monocyte_derived_macrophages_MF1_dn.tsv	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF2_dn.tsv	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF1_dn.tsv	GSE174566_MTB_control_blood_PBMC_dn.tsv	GSE193777_MTB_control_blood_dn.tsv	GSE64179_MTB_control_blood_dendritic_cells_dn.tsv	GSE64182_MTB_control_blood_dendritic_cells_dn.tsv	GSE141656_MTB_control_blood_blood_dn.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE183912_MTB_control_blood_marcophages_dn.tsv	GSE211974_MTB_control_blood_THP1_dn.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_dn.tsv
23514	0	0	0	0	-0.30066109757993176	-0.2780852950001387	-0.11506309794188044	-0.9032089410814004	-0.15157489340081703	-0.2648649877736403	0	-0.968059422607157	-0.6248385372386372	-0.4536342737674536	-0.11975172181662087	-0.391779649748096	-0.14432504542189756	-0.1348307071827813	-0.1566146398019369
23515	-0.22862342886072295	0	0	0	0	0	-0.007729295687164447	0	0	0	-3.585089082116677e-4	0	0	0	0	0	-3.816570705020562e-4	0	0
23516	-0.2833353808032737	-0.9253246075439426	0	0	0	0	0	0	-0.07881362734095841	0	-0.362708190406818	0	0	0	0	0	0	0	0
23517	-0.13555102507949554	0	0	-0.03489668763654003	-0.15153877368171997	-0.026777701571296105	-0.031050272481665853	0	0	0	-0.3923895431373859	-0.1972435417705708	-0.6481864642053212	0	0	-0.01096557372631724	-0.394753817662376	-0.06805060821533115	0
23518	-0.06079026460448246	0	0	-0.4622466993023458	-0.29765759201579045	-0.5443981394215953	-0.029789674383504144	-0.3894943215191426	-0.19077550067577587	0	-0.26826144528948553	-0.2527424325494373	-0.4635763410792716	-0.4673365892448776	-0.06413820102993974	0	-0.04018503001677763	-0.2751381219923783	0
23519	0	0	0	-1.4555669230281527	-2.303035355933608	0	-0.3409472718711293	0	-1.0551609836117983	-0.7803582243681088	0	-0.1875476240501069	-0.8501882534695507	0	0	-0.36298214401486856	0	0	-0.6547035594050916
2352	0	0	0	-1.473057521090931	-2.2815288272117717	-0.5618813743716569	0	0	-0.49102536690177	0	0	0	-0.014342947012253865	-0.0593737956581409	0	0	0	0	-0.7656332608189044
23521	0	-0.5990770471784963	-0.707069777207622	0	-0.8138137502278819	-0.30147798477458226	0	-0.7741363243065404	-0.2719082346605027	-0.10514520482041498	-0.33128019950781534	-0.8736164099791179	0	0	0	-0.05582965094122287	0	-0.14359327719852613	0
23522	-0.5380122984229556	-0.3889294561475995	-1.2649146439360908	-0.5081522223682187	-0.5688726123403783	-0.20832680282224375	-0.0943503433240311	-0.030771612157808024	0	-0.23265073643454331	-0.42771566495991487	0	-0.30786394426744235	-0.18390025296209936	0	0	-0.22326328689848132	-0.06803449399784407	0
23523	0	-0.6378897739098657	-0.4729376720399693	-0.845051769583842	-0.6747208369026306	-0.1995995062076804	-0.08346740730955768	0	-0.10534372294794764	-4.737521361970636e-4	-0.04003126189728386	0	0	-0.80276291046548	-0.15103574198537534	-0.056947938726941705	-0.03684866936752552	-0.1853499737706133	-0.3046538324515696
23524	-0.053371037026731113	0	0	-0.2255813859542664	0	-0.16227946537188587	0	-0.5520911192237482	0	-0.055842660627261086	0	0	-0.05888675886548392	0	0	0	-0.011430882692496182	-0.13814221800962434	0
23526	0	0	0	-0.4207856911792223	0	0	-0.22781849047309616	-0.5197275994243068	-0.30401612244641346	-0.1105664380718944	0	0	0	-1.1673742376582328	-0.06432567944312906	-0.015565597841474417	-0.08198092566074844	-0.08917602818459291	-0.7801316740209785
23527	-0.21699597030159348	0	0	-0.13096042046649037	0	0	0	0	0	-0.2108751908041266	0	0	-0.6976763855482838	-0.5400862189052603	-0.033880462738971225	-0.5809221350647386	-0.18516880225748453	-0.013130807635643707	0
23528	-0.29506721724736545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5374843389442566	0	0
23529	0	0	0	-0.11263837793869962	0	0	0	0	0	-1.3414464176070826	-1.2123511304068664	-0.4657323670111142	0	0	0	-0.543493891011456	0	0	0
2353	0	0	0	0	0	0	0	-0.7688549639399742	-0.9873053889210208	-0.5470299165846536	0	-0.241033323658056	0	-0.03072117440701776	0	-0.1883792800582673	-0.4244112088792408	-0.04246866582599194	0
23530	-0.02032546685444833	0	0	-0.16128417696345718	-0.6034453579566843	-0.1943441173327373	-0.053302954668066206	-0.70356536987601	-0.14177145334237687	-0.0737829480324707	-0.2279818122994369	-0.7982135571932802	-0.6749328338463122	-0.3997238889370629	-0.12079759824846084	-0.8194235146726725	-0.27403115098807945	-0.2839497345381427	-0.36662631654808175
23531	0	-0.1530507140435293	-0.450325428037014	0	-1.8359374267390032	-1.1876942224189284	-0.0989639848605795	-1.3136907277593064	-1.1957285370991215	0	0	0	0	0	-0.333215973306504	0	-0.8071715194697064	-0.3523452832192596	-0.559185154680499
23532	-1.7707743927316189	-22.32278325537875	-7.015336465341531	0	0	0	0	0	0	0	-0.8376636657578106	0	0	0	0	0	0	0	0
23533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23534	-0.1586129199694565	0	0	0	0	0	-0.02572289001003914	0	0	0	0	0	0	0	0	0	-0.06577241256537233	-0.03172900202722312	0
23536	-0.20229857043770427	-0.3253163830422571	-0.778002595742874	-0.15921545714601737	0	0	-0.05673044926655744	-0.15340817118502056	0	-0.014384296108352611	-0.14697119647452592	-0.35054961888887426	-0.28338845602283175	-0.17891021904754967	0	-0.3834308140870048	0	-0.039014381321645496	-0.029752693012043887
23538	0	-1.1605105529977238	-2.271914570757369	-0.08716677145476646	0	0	-0.8329015257275454	-2.608212137078905	-0.24043751887836864	-0.060462138800323965	-2.0859857048603474	0	0	-0.942005202120932	0	0	0	0	0
23539	0	0	0	-0.20928927348877835	-1.7976810300007575	0	-0.07486584861655372	-0.7875176862660558	-1.031712496404788	0	0	-0.4103173497727017	-0.2710826693543383	-0.3186906958503506	-0.8587368353870383	-0.3450182330504354	-0.38667764754956063	-0.2947530221671088	-0.9822435697669976
2354	0	-0.6100239039633678	-1.4182608554542593	0	0	0	0	0	0	0	0	0	-1.4169979383317433	0	0	0	0	-0.05317229366347847	0
23541	0	0	0	-0.29384415079572235	-0.8506425767205161	-0.1765750891818683	-0.06180765978564778	0	-0.4940065119739716	-0.023774242472830304	0	-1.7466988144655498	-0.08103244289536538	0	-0.11006924711398576	-0.6497182766228023	-0.5948506752530661	-0.22112423924428865	-0.5420770337294093
23542	0	-0.9413733195853228	-2.087851711927472	0	0	-0.1678050184056426	-0.1654241638557723	0	0	0	0	0	-0.060789470874013866	0	-0.2143257543796584	0	-0.4572227040530261	0	0
23543	-1.2698745785311305	-2.070794475939877	-1.5663571016332103	-0.3919043831455193	-0.7619343468307019	-0.18455920451391003	-0.2987935221537568	0	-0.5626499084884281	-0.047069822954131264	-0.8010523469631567	-0.7515937164628189	0	-1.4112866133165054	-0.02817225612410741	-0.36147492448021457	-0.13347266783614026	-0.5454846539315972	-0.7773387187586754
23544	0	-0.8904846008956089	-0.7559537843069127	0	-0.09915881396646133	-0.554359284583374	-0.7651952033728364	-1.8822784410744955	-1.7283955571453269	0	-1.5536299353120897	0	-0.6765272597825587	-0.914272415465467	-0.03842351770960803	0	-0.07054152002559266	0	-1.4352970095763955
23545	0	-0.09208282277599691	-0.35699435581214456	0	0	0	0	0	0	0	-0.508153434447632	0	0	-0.1262898585463156	0	0	-0.14783924589927372	0	0
23546	0	-1.4995668874904022	-2.08226840517967	-1.3315828479304983	-0.8541864362873143	0	-0.16273188581044223	0	-2.1435399412888243	-0.17635038802487266	-0.2220755134918436	-0.8270155820069787	0	-2.820437028936384	-1.3550986281214668	-0.36298214401486856	0	-0.08784228081832965	0
23547	0	-2.0773585478606003	-1.7583769758078889	-2.432468306328523	-1.3700883118704512	0	0	0	0	-1.0485490751089734	0	0	-0.4782246865393399	-0.951357383669982	-0.15952183020036242	0	0	0	-1.5802504943687024
23548	-0.10061451245838676	0	0	0	-0.3170402023661271	-0.04242434470656933	0	0	-0.13303362418353595	-0.0018803507171489043	-0.19193447617367296	0	-0.004342724474786878	0	0	0	-0.01602289482275326	-0.24711571705930707	0
23549	0	0	0	-0.4764295488117729	-0.2298329204103603	-0.3189855160672064	-0.010234460277532042	-0.6620340786403822	-0.458881662588946	-0.12965434848360757	0	-1.672597559264546	-0.6469993824622151	0	-0.18609868175706976	-0.4869167309873904	-0.004093920611101406	-0.1483550541986082	0
2355	-0.3048178711860857	0	0	0	0	0	0	0	0	0	0	-0.44531792819791793	-0.1368065213137176	0	0	0	0	0	0
23550	0	0	0	-0.2914978563885674	0	0	0	0	0	0	0	-1.1105460354099754	-0.16183156028373227	-0.056320470452561736	0	0	0	-0.04223210765710351	-0.2619538456969725
23551	0	-1.841053069802001	-2.6497864906623407	0	-1.7494535648099097	0	0	-0.15989613864476077	0	-0.7606861585510116	-0.5427090743086689	0	0	-3.2083979924664097	-1.3742549205882126	-0.14998460074876438	0	0	0
23552	-0.07443191907845971	-0.3345554354705058	-0.08633418547752125	-0.3833120147502448	0	-0.45927728929463546	0	-0.5041870709757267	-0.2427056772984305	-0.3132031256550127	-0.3936734141383634	-1.7565059713466078	-1.677711126829758	-1.063484416101892	-0.903365955517774	-0.35878666127823305	0	0	0
23553	-1.63904757384306	-1.315095581759038	-3.120466349691725	0	0	0	0	0	0	-0.3634141801890533	-1.5771922761933554	0	0	-0.6261326220939538	-0.05804199641567644	0	-0.6516684746703039	0	0
23554	0	0	-0.7935265855285686	0	-1.3684388917881989	-1.7501265907624617	-0.23970313928577955	-0.5501568629720784	-0.7910364041218533	-1.6158275115990346	-0.33027021489106045	0	-0.39356001375041216	-0.3968350541378033	-0.51916501494726075	-1.155729809783251	-0.5064251196466119	-0.08544926867796208	-0.11277961106541894
23555	0	-0.7883225449128011	-0.4987489913267275	-0.2474068456941604	-1.791692014013192	-1.2936193764285782	-0.35924067267274856	-1.7159325770548983	-1.1901453740092358	-0.08461707818470308	-0.77703684450343935	-2.0160379133603263	-0.8080560890212354	-1.183462339272512	-1.8212357279792768	-1.6483867976506723	-0.7016168231205145	-0.11855040621628772	-1.8921793458570235
23556	-0.22571952587955252	-0.3861703760928499	-0.35565724863030246	-0.05423063948951121	-0.4203289842384889	-0.11391124518766252	-0.1257668937690556	-0.2806476387775103	0	-0.1306647337565571	-0.26612673732760195	-0.5473651039358624	-0.52160393754179	0	-0.017604721717474847	-0.36169259875608833	-0.3976028015432121	-0.15304896616480296	-0.13191933797701996
23557	0	0	0	0	0	0	-0.03964776613283577	0	-0.009061976522322268	0	0	-0.3454264646952187	0	-0.16399261855725802	-0.10596709731160896	-0.5364411285615758	0	0	-0.36499198123639137
23559	0	-0.19780862445177616	-0.3846659161437949	0	-0.9291036044151472	-0.4160304722157495	-0.08274458149017659	-0.6583705731802194	-0.45981801592579685	-0.2048213031893525	0	-0.2503097993713964	0	-0.3689536066376219	-0.3520158565950664	-0.2472605357312593	0	-0.395037568080529	-0.9171760451817468
2356	0	-0.3412299061781067	-0.2762785369155783	0	0	0	0	0	0	0	-0.20476411936167935	0	0	0	0	-0.1322014920589545	0	-0.012110350577906435	0
23560	-0.0803632916219255	0	-0.15844188894154457	0	0	0	0	0	0	0	-0.12531493774307562	0	0	0	0	0	0	0	0
23562	-0.1056544684619498	0	-1.9192337693538024	-4.036810878770648	-0.37559092284602347	0	0	0	0	0	-2.0671360274228827	0	0	-0.4450240455464944	0	0	0	0	-0.4767137621344164
23563	-0.5527978691336487	-1.3602333245673404	-2.861099227172382	0	0	-0.12709324713118964	0	-0.2157173658442117	0	-0.11485577313594686	-0.013265200828136451	-0.29485804806287624	-0.6387082542412245	0	-0.30112755724650825	0	0	0	-0.13579391892469422
23564	-0.03776796463800856	0	0	0	-0.707183806316473	0	-0.2116285431619539	-0.9398755039884972	-1.2222543754392114	-0.2612513970009218	0	-0.5001884217455781	0	-1.2852707694812455	0	0	-0.8863911241152261	-1.0305784249421202	0
23566	0	-0.9792472295612704	-1.7198515437025188	0	-0.3871540733101688	0	-1.312273839354799	0	-1.5160679950897522	0	-0.1801903877169302	0	0	0	-0.32134773176529463	0	-1.499760956988755	-0.5169284103443997	0
23567	0	0	-0.3873465159184698	-0.5236806742416105	0	-0.29269420677762703	0	-0.12411129302660812	-0.3958541687625095	0	0	-0.2950365082869985	-0.07448822017569164	-0.364625516608877	-0.18510287825134364	0	-0.2872026550978065	0	-0.3041483960408916
23568	0	-0.11407899665791334	0	0	-0.02066248228485426	0	0	0	-0.17017339667998627	-0.17910102993427351	-0.443811500817475	0	0	0	-0.0011141098035656403	-0.29904732573116605	-0.1016870944006547	-0.005570942434630352	0
23569	-0.00719976121430922	0	0	-0.27693585219589423	-1.0880449990102845	0	-0.5232807955918536	-0.8111789061727709	0	-1.0984386496359366	0	-2.0589248086471463	0	-0.07347534625204091	0	0	-0.6516684746703041	-1.3890377186644942	0
2357	0	0	0	0	0	0	0	0	-0.23709821923805371	0	0	0	0	0	0	-1.13104034088096	0	0	0
23576	-1.1088427717234255	-1.2713705096670067	-3.1484339184994297	0	0	-2.7764764291225363	0	-0.3634338492481257	-1.6791087543259149	-0.5112067751272501	-1.2160827655580675	-1.7187536360242064	0	0	-1.0484517568852971	-0.9941066084768112	-0.7513466751740446	-0.30511387809963986	0
2358	-0.24542080047319512	0	0	0	0	0	0	0	0	0	0	0	0	-0.0838439597991473	0	0	0	0	0
23580	0	0	0	0	-0.1804857042584069	-0.4988071628311694	-0.3432153807115042	0	-0.30774673677091674	0	0	0	-0.47855458822493846	0	-0.2693989414809354	0	0	-0.6325505861623967	0
23581	0	-0.9701841626304664	-2.14589566031943	-0.025418311913325806	0	-0.6424133113419713	-0.22907075279967337	0	-0.1690579356132715	-0.5436704017193899	-0.6195523087968278	0	-0.9727985195101932	0	0	0	0	-0.024643824073144856	-0.18389323544294245
23582	0	0	0	0	-0.05889546693700526	-0.025337297628058628	0	0	-0.18634721763254375	-0.015650690770942628	0	0	0	-0.2837377568032479	-0.050903296633554806	-3.629001662159688e-4	-0.005338149058905413	-0.3309423429313868	0
23583	0	-0.8366068120798612	-0.7389264887601108	-0.4440799085163189	0	-0.007856211371460696	0	0	-0.006145117505304652	0	0	-0.6617644493369024	0	-0.7409559362646118	-0.027921899274271578	-0.3802129279743403	0	0	-0.5837779085400467
23584	0	-0.6643339685784172	-0.9466279871573754	-2.159516310748045	-2.071247683134517	-2.7452052511598084	0	-0.40012382274933206	-2.4410431955324605	-0.7240573589487791	0	-5.35805382761242	-3.028901895643276	-1.0721568462007165	-0.11506500848500772	-0.7025996968350083	-0.011022493079015455	-2.260376698809432	-0.8028539981305659
23585	0	0	0	0	0	0	-0.0709673421001615	0	0	0	0	0	0	0	0	0	0	0	-0.350679552685938
23586	0	0	0	0	0	0	0	0	0	0	-0.4115835598209667	0	-0.6566146576817995	0	0	0	0	0	0
23587	0	0	0	0	0	0	0	-0.2810096476477723	-0.21202329426896127	0	0	0	0	0	0	0	0	0	-0.06203531493694375
23588	0	-0.1823341401989129	-0.02066760664873884	-0.34753378483374453	-0.5884873095061404	-0.08603540525377362	-0.1303594875695752	-0.8615631046898732	-0.11357748933003384	-0.37589425282221206	-0.3136733424456318	-0.007768187302056128	-0.4722427285006969	-0.997856769534789	-0.04209054320664695	0	-0.050212490006603626	-0.16999703371080102	-0.4977679949643186
23589	0	-0.20543423374803452	-0.3192411103998148	-0.1903812734882661	-1.0687849439916672	-0.9173495612401584	-0.08834610088085317	-0.3724436103428126	-0.2336025959747847	-0.11362540597825016	0	-1.1393486451786	-0.1551253372165946	-0.522444072870399	-0.45726553976057066	0	0	-0.3472246001145946	-0.8662328224517246
2359	-0.44306921825408513	-0.6390726383682896	-0.4264386677905069	0	0	0	-0.19073900094738508	0	0	-0.659101423177734	-0.6242466376714808	-1.1892766498827538	-0.4447560946302037	-1.0208961449884282	0	-0.24811900777412912	-0.08077493791480167	0	-0.33018916803855686
23590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1477243023044972	0	0	0
23592	-0.3436548558020283	0	0	-0.08987675970081113	0	0	-0.030952066413801563	0	-0.07889858730019905	0	-0.34721975009932454	0	-0.2014486592751055	0	0	0	-0.3804465266948894	0	-0.11703939940886007
23593	-0.05265966133165864	0	0	0	-0.07045210393613326	-0.07484708014775872	-0.129112033207828	-0.3724038708830589	-0.283967155467347	-0.4065076741475799	0	-0.6275220442123444	0	-0.3703451247026625	-0.7496114155005501	0	-0.1720998317745217	0	-0.025072080630754025
23594	0	-0.015641852839792716	-1.2999236708759112	-0.6675696494863714	-0.6724766958974256	-0.7472175741754459	-0.2746347413812621	-0.3647535954393442	-0.6745296780142468	0	0	0	-0.3175176001733609	-0.2479604672185924	-0.7123874943971842	0	0	-0.0686807999407973	-0.024828853731482345
23595	-0.0967792896873015	-0.04258226233665785	0	-0.04774591018622674	0	0	-0.024550922211039043	-0.02134380177964535	0	0	-0.4193782577722095	0	-0.1949680413845229	-0.49047767286595567	-0.17380390322921802	0	-0.15238698484368882	0	0
23596	0	-0.1989683667724285	0	0	-1.0071669904733282	-0.4007994891588117	0	0	-0.5300559723262938	-0.4364966986899412	-0.4418103684652561	0	0	0	-0.034236810772915745	-0.25557561190007977	0	-0.010077240590778126	0
23597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23598	-0.10236091610809218	-0.48962344408389386	-0.09785725645758914	-0.17340984101280377	0	-0.2972257638882723	-0.2460594379619215	-0.9417648400236872	-0.20741634563131525	-0.049006283920867616	-0.5205540275921178	-0.08906560500030988	-0.4856149863264494	-0.6362169601214446	0	0	0	0	-1.1246214642719656
23600	0	-0.03545275191350733	0	-0.645999030856255	0	0	-0.4839944577814969	-0.4850125500309453	-0.1829092563186624	-0.08837023023721521	-0.13378312088513392	0	0	-1.5871448049716823	0	-0.9987413471583092	-0.23359734003813976	0	-0.4631009375397959
23601	0	0	0	0	-1.7235894117627546	-0.28301601929615	0	0	-2.216140005171062	0	0	0	0	0	-0.6360280097490257	0	-0.17125314642898615	-0.023562733920616283	0
23603	-0.031723862280774125	0	0	-0.29515410854578306	0	-0.17039632709108646	-0.02866405550100512	0	-0.10879836744014132	-0.05868420025900761	0	-0.7248501113875515	-0.10579487393815971	-0.4110171988548361	-0.23945161748703048	-1.023999323107288	-0.09807531579213616	0	-0.15595368933132955
23604	0	0	-0.20208917679505625	-0.1378057728886885	0	0	-0.133285951408034	-0.2068809875524873	0	0	0	-0.7262035582361605	-0.4294527263352234	-0.655870036586967	0	0	0	0	0
23607	-0.21536956919971056	0	0	-0.2603562212898928	0	0	0	-0.1324313042413226	0	0	-0.4659061287290519	0	-0.4958690928504461	-0.5627105310674788	0	0	-0.11619370796513458	0	-0.23260543160068572
23608	0	0	0	-0.5507503004593887	0	0	-0.07152009169911354	0	0	0	0	0	-0.12484572034527326	-0.6747935571955419	-0.05313379410158321	-0.17698548705731215	0	0	-0.35014358741442964
23609	-0.04971234900666577	0	0	0	0	-0.009984862947304118	-0.019892267956385143	-0.31453340479092745	0	-0.024543838775484834	0	0	0	-0.08717246619250081	-0.07734291998116027	0	0	-0.05840482234404416	-0.2129767259310016
23612	-0.56077265210875	-0.8127633363502619	-1.2245066276030536	-0.1240740785369727	-0.23362086418974903	-3.677272765817841e-5	0	0	-0.06052552267392513	-0.004037767535665895	0	-0.3005549858401905	0	-0.8554229417967598	-0.08847652271080925	-1.152705835387499	0	-0.10314889894423	-0.6088635633958421
23613	-0.3581840310566776	-0.6358356753814126	-0.6761627568418431	0	0	0	-0.010379235535502927	0	0	-0.016885161573292354	-0.05907712215540983	-0.4168289613866703	-0.30109945255546017	-0.3700909483433332	0	-0.002916770098569774	-0.1147283474448095	-0.17334285651297698	-0.12633469943108497
23616	0	0	0	-0.28625455279752127	0	0	-0.09237874955088814	0	0	0	0	-1.5124877653456317	-0.06660045489678404	-0.7692273602511696	0	-0.423892117425145	0	-0.18504259513711832	-0.6243688802835847
23617	0	-1.995661231433876	-1.7293430633438	0	0	0	-0.4263122363834424	-0.7757595732725443	0	-0.5598013072162858	-0.16393541384026902	0	0	0	-0.987572110227805	0	0	0	-0.4737611000416248
23619	0	0	0	-2.2378548452603555	0	-2.7710315576719204	-1.3451134568724206	0	0	-1.3974201296207174	-3.116280926885521	-1.542928265205582	0	-0.33067556808616	0	0	0	0	-0.8738419421657826
23621	-0.3850330605271992	-0.10825748322817325	-0.0036230227125449454	-0.5689517017160561	-1.5095594947290103	-0.931405740460014	-0.1452302249340018	-1.2544730464625935	-0.5127796762470639	-0.7847768756364175	0	-1.9858020720894844	-1.6260763212353606	-0.9287203569340204	-0.5913767987897968	-1.973360698447298	-0.21547457041276508	-0.018521540633641656	-0.6498724748320825
23623	0	-0.3676011046391426	-0.04074826489661019	0	0	0	-0.00968518514616	-0.06030856120204513	0	-0.026962961996331167	0	0	0	0	-0.1094921894845217	0	0	0	-0.6501717297018574
23625	0	0	0	0	0	0	0	0	0	0	0	-0.24693234039967363	0	-0.4790220103427044	-0.08493973895614168	-0.9344505365949832	0	-0.3667548721448986	-0.20028430075612796
23626	0	-0.2700709477789553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23627	-1.393469532185975	-0.7747317055076315	-2.7227849517039555	0	0	0	0	0	0	0	0	0	-0.2797194856858542	-0.0532487669324298	0	0	-1.2038509238207105	-0.9106478669075676	0
23632	0	-0.3936641518848839	-2.394756395920637	-0.27298636645231245	-0.5913464890444899	0	0	-0.23678266176822943	0	-0.24356913070918929	-0.51108300746008	-0.3670301582399829	0	-0.5177925933616636	-0.2473334635426511	0	0	-0.6580603116333957	0
23633	-0.04097299436163226	0	-0.4758473783336818	0	0	0	-0.009676985054301326	-0.005478915623021499	0	0	0	0	0	0	0	0	0	-0.2192207697417668	0
23635	0	-0.404561949488477	-0.3380078440276792	-0.180260713187573	-1.2905105325732873	-0.4072766700549209	0	-0.13337188434252903	0	-0.4586030153263211	-0.07865446042273858	0	0	-0.17002473582775843	0	0	-0.0834657741958392	-0.2979131514701077	-0.4757831950189552
23636	0	-0.2140636041195969	-0.0551739507384199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.024791465261062493	0
23637	-0.15371323280992438	0	0	-0.294828240917588	0	-0.02671699747044304	-0.10709826533511564	-0.3504220512868973	0	-0.04907109774779386	0	0	-0.14037053426172727	-0.09597077534337543	-0.10113167542164749	-0.12876818875377305	-0.1811564126342901	-0.057997338417769655	-0.16445426103957048
23639	-0.17697023922952465	0	0	0	-1.343331639047994	-1.1212892292050836	-0.05921034122284659	-1.3086410545185891	-1.0758023729713386	-0.8832677674650021	0	-1.7160175916858402	-1.2479110207202069	-0.18109791607474596	-0.4879003847354381	-0.2527504748704838	-0.242331291377041	0	-0.7286394884808974
23640	0	-0.7740228658191131	-0.4607440657572843	0	-0.07694092011911524	-0.013390813633649357	0	0	0	0	-0.1651600144813201	-0.7993875184310111	0	-0.09413970616702348	-0.019256516200216355	-0.015474454873874707	0	0	-0.03153297733085067
23641	-0.2157908448933032	-1.8412685752147584	-2.146299256683578	0	-0.6979133530109848	-0.08582713240149017	0	-1.2449493966785246	-0.3690799457525306	-0.05581443071140144	-0.33960452318486106	-0.015581676182563583	0	-0.34227274500767485	0	0	0	-0.03898586597481507	0
23643	-0.10509434946698468	0	0	0	-0.035037541582621144	0	-0.04776864191614496	-0.20364942231380315	-0.16447697160796831	-0.4851218622586762	0	-1.5492183491196638	-1.1517951202652486	-0.021452081084096825	-0.03247466565168532	-1.7115395394002677	-0.1641164322983456	0	-0.22950614893623705
23644	-0.03739547967315395	0	0	0	0	0	0	0	0	0	0	-0.03706434032155886	0	0	0	0	0	-0.014235859376817275	0
23646	0	-0.09019475531535534	-0.2571092386944221	0	0	-0.00618601685494066	0	-0.4666510731592375	0	-1.0195787516198924	0	-1.349898874161371	-0.17765875902656392	-0.03853013659596493	-0.1475459822598058	-1.1840100938774587	0	0	0
23647	0	-0.16026447204191244	-0.25059808371597303	0	0	0	0	-0.2488914322436085	-0.07685492932354682	0	0	-0.15043095249051414	0	0	0	-0.06311263941036745	0	0	0
23648	0	-1.055778726428968	-0.8036924475890124	-0.4895209124691405	-1.6399936464270548	-0.121143042346337	-0.07188990487520315	0	-0.022945097250363845	-0.02322345766891565	-0.07972010853527371	-0.9071066739165216	-0.28875214792111004	-0.46382545132525377	0	-0.19581643983093647	-0.01080981888036196	-0.08967579144881005	-0.7087329497507402
23649	0	-0.7603287443241615	-0.27877653653638246	0	0	-0.3782783825096611	0	-0.2401525042707305	0	0	-0.23577993863290997	-0.7576597241071961	0	-0.09739254921716262	-0.20840849486590765	0	0	-0.33408409427070573	-0.4579739683055758
23650	0	-2.3848911302122016	-1.4891487775215644	0	0	0	0	0	0	0	-1.7590631995316144	0	-0.723668120464368	0	-1.4912004809607204	0	0	0	0
23654	0	0	0	-0.38242140739480535	-0.6404087918767646	-0.1995878272720015	-0.11968326196850644	0	-0.03733371345942189	0	0	-0.9718823721796928	0	-1.2551616617981096	0	-1.5070789601325283	-0.07322329720467725	-0.5157556116401756	-0.32858329764225713
23657	-0.708089901385059	-0.4526193616397152	-0.37011038833796106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23659	0	0	0	-1.020301374046616	-0.8636150165442595	-0.4248036372492069	-0.17571310190682166	-0.9505907920173028	-0.5866808837194454	-0.8902281930153352	0	-2.0032980542069634	-0.7459775263275137	-1.1334673191726967	-0.45707922600596496	-1.669724512965062	-0.18130202443403176	0	-1.3210883610688091
23660	0	0	0	-0.06716574834214535	0	0	0	0	0	0	0	-0.1890618117062805	-0.1626589581792266	0	0	0	-0.132953727109917	0	0
23670	-0.23093576984772168	0	0	0	-0.1644977172229715	-0.28462331588545337	0	0	0	-0.2955162137801228	0	0	-0.41533991490418	0	-0.06365382375123285	0	-0.08533772679069732	0	0
23671	0	-0.8099710024180353	-0.3622071463144107	-0.05543914655564228	0	0	0	0	0	0	0	-2.30117233213103	-1.5863311092899302	0	-1.4313378702543396	-0.3629821440148677	0	0	0
23673	0	0	0	0	0	0	0	0	0	-0.004301090674323345	0	-0.6608317699307048	0	0	0	-0.5324344825270615	-0.11932045636405292	0	0
23677	0	0	0	-0.4746110875557432	0	0	0	-1.4580941128465763	0	-0.8465927224869925	0	-1.355107102804865	-0.6775314800964013	0	-0.27876548408955026	0	0	0	-0.807258019690285
23678	-0.02745688110540489	-1.1858218458000391	-1.868372405266288	-0.7643190378940377	-0.9071608174622448	-1.3788188611267842	-0.4598697920904823	-4.133827819835187	0	-0.5143584649641881	-0.5343485796630988	-1.888530675321032	-1.7220709967449823	-1.8827656393825711	-0.143940629024917	0	-0.011776314162263346	-0.373101570626922	-0.2850888362890586
23682	0	0	0	-0.4459084219805069	0	-0.35187516421781084	-0.3432848124927919	-0.4940497683088825	-0.11910835298095306	0	0	-2.096199874277876	-0.7608191087159619	-0.5680309770242746	-1.1975405394149767	-1.198515078185751	-0.1834424720610923	0	0
