GeneID	GSE84076_MTB_control_blood_up.tsv	GSE148171_MTB_control_blood_PBMC_up.tsv	GSE198557_MTB_control_blood_PBMC_up.tsv	GSE132283_MTB_control_2h_blood_macrophage_up.tsv	GSE132283_MTB_control_48h_blood_macrophage_up.tsv	GSE143627_MTB_control_blood_PBMC_macrophage_up.tsv	GSE148731_MTB_4h_blood_CD14plus_monocyte_derived_macrophages_MF1_up.tsv	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF2_up.tsv	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF1_up.tsv	GSE174566_MTB_control_blood_PBMC_up.tsv	GSE193777_MTB_control_blood_up.tsv	GSE64179_MTB_control_blood_dendritic_cells_up.tsv	GSE64182_MTB_control_blood_dendritic_cells_up.tsv	GSE141656_MTB_control_blood_blood_up.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE183912_MTB_control_blood_marcophages_up.tsv	GSE211974_MTB_control_blood_THP-1_up.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_up.tsv
10803	0	0	0	0	0	0	0	0.2514799414057855	0	0	0	0	0	0	0.5130179050744992	1.6949970471184814	0.3783070651015082	0	0
10804	0.5754443994447306	1.77676727347703	1.7596141165677937	0	1.0096804265099153	0	0	2.0191548887571624	0	0	0.7423380191943405	1.9014040136338572	0	0	1.6116317500687989	0	0	0	1.8471064265356048
10806	0	0	0	0	0	0.3297086255006547	0.006243680193747258	0.4933718803764225	0	0	0.11942006369473011	0	0	0	0	0	0	0	0.20657866139462389
10807	0.31578244032479574	0	0	0	0	0	0	0	0	0	0	0	0.16146996534436364	0	0	0.2037839059949972	0	0.09559547118622526	0
10808	0	4.062450046461303	4.141342349393983	0.34486760755100787	0.6853830528796909	0.2601344071378779	0	0.37385233370598775	0.18633667317013736	0.2873631372085582	0	0	0	1.1142197861625258	0.07539838645978168	0	0	0.17030023904084415	0
10809	0.32622319126644417	0	0	0.9267006302848516	0.37107107621741375	0.34085677828309247	0.2147897154585228	0	0.3711276746044404	0.5488160169141596	0.487177750242968	0	0.8378474746718969	0.5550394388113101	0.3977756510116236	1.0996532025763244	0.8460879919084057	0.16061517971942985	0.16339815781055064
10810	0.8395387863068268	0	0	0	0	0	0	3.1063772802130267	0.31974788093535994	0.08208059291104985	0.8750292385150428	0.9827283167434192	0.4037007621070968	2.080266393814498	0	1.0933856301913198	0.8420265429749327	0.8951533856289551	0
10811	0	0	0	0	0	0	0.060850667010261136	0	0	0	0	0	0	0	0	0	0	0	0
10813	0	0	0.1899459000070448	0.31415149548906707	0.15254861521125265	0.2825927053317052	0.13895727348124762	0.1932566172965468	0.19560718476029984	0.29753282017569727	0	0	0.16134499224841684	1.0740527785017586	0.29634355036868754	0.3902398160671244	0.21551032461805905	0.2085847510483045	0.6811228377832732
10815	0.957846146069893	0	0	0	0	0	0	0	0	0.4215964126610835	0	0	1.073365098172938	3.969429946533866	0	0.14140714577317323	0.791004045728969	0	0
10817	0.3149595167080231	0	0	0	0	0	0	0	0.09419657566827876	0.08760783712598767	0	0	0	0	0.07269940184957502	0.4837683439319633	0.01624508906318794	0	0
10818	0	0.8772054885059958	1.0539937468176577	0.29060329082879227	0.3159558342682301	0.12969051021174763	0.05212618712946297	0	0.16153441962077958	0	0	1.4215572550053377	0	0.41571688780110144	0.11431127978285448	0	0	0.2940087819390049	0.09782467878810636
10825	0	0.4801695382640404	0.22190883522250368	0.6062834575843215	0.03674402582882448	0.0908292816171847	0.02048231750119649	0	0.10763428193603032	0	0	1.9457775705722744	1.2974211949054515	0.7981822237282724	0.0709712701932973	0	0.16464332878945015	0.08910643235537978	0
10826	1.4580737118588531	0.06453188968864973	0	0	0	0	0	0	0	0	0.9994953044587904	0	0	0	0.33837670193096964	0	0	0.05753827287422535	0
10827	0	0.0619440345416083	0.4728947092306684	0.07921361395273338	0.03708071719264208	0.01964953368662618	0	0.27781077136334786	0	0	0	0	0	0	0.008725061645725212	0	0.0244924810054543	0.17729338515165058	0.3527586074192468
10840	0	0.3923840547556521	0	0	0	0	2.025320482015052	0	0.7456248943657611	0	0	0.5625209286056565	0.01781436020018234	0.10486104737278132	0.05041599544114887	0.6474211913649918	0.791004045728969	0.2549558405122837	0.25075247680110746
10841	0.35675576068304843	0	0	0.21473335880342484	0	1.8137478873320387	1.5826060797713597	0.5572566364175466	0	0	0	0	0	1.1389478040057828	1.7386248203351242	0	0	0	0
10842	2.4935217622166674	0.3093782728226596	0.3173591914906171	0	0	1.0810855562452606	0	1.271545409229215	0	1.1853383864251428	0	5.165935467490265	5.319934989802142	0.4679201505210064	0	0	0	0	4.025494445276491
10844	0.16094320286451622	0.26512917249562373	0.09511989082018238	0	0	0.10102135719998127	0	0	0.016773712205977294	0	0.2632716466298131	0	0.5007458216545565	0	0	0	0	0	0.05627187501239888
10845	0	0.6227375910361052	0.6759276305255737	0	0.002097439544477161	0	0	0	0.03881605799165287	0	0.039884873116408114	0	0	0	0.12132843074489907	0	0	0.020215067219151395	0
10847	0	0.5595209863093472	0.9077380031893904	0.04879640414926552	0.5744269405700415	0.1150399509242416	0.06068264463509487	0	0.4685400426929816	0.2205992279094137	0	1.1570843554551948	0.6943535969405046	0.5877591195627608	0.3866255295984469	0.9592972789828712	0.10172766234781906	0.07300820151322067	0.20854968790522435
10848	0.09639948347480712	0	0	0	0	0.16218855407346072	0	0.1563798136366616	0.19226780003310717	0.2273579568524189	0	0	0	0	0.41521459624172347	1.8682604555143976	0.23970442192396715	0	0.1822977120715063
10849	0	0	0	0	0	0	0	0	0.11345266352782284	0.5567814202620631	0	0	0	0.07949023687898925	0.3386810352551116	0.8053079811765566	0	0	0
10850	0	0	0.04562854011000705	2.189816687512794	0	0	0	2.675941020723865	1.2815364249149994	0	0	0	0.980327166631572	1.5928777835563297	0	0.35835636822811306	0	0	0.27077260745687576
10855	0.2378520215429208	1.804296690846613	1.6869876338245589	0	1.8625505381665783	0.09582824454579848	0	0	0	0.342745520175003	1.2900021445331231	1.1215878988318415	0	0	0	0.4882414492506004	0	0.5788197434030073	0
10856	0.31005683101755005	0	0	0.16352001596486157	0	0	0.10153728713372268	0	0	0.5911631158403245	0.012402087466810936	0	0.4462689658794172	0.1924327481109447	0	0.6599947312446627	0.3195934332289452	0	0.08634252755107949
10857	0.5453718108208225	0.462687071869743	0.17555815438699754	0.2919846179628324	0	0.04614578025164502	0.04733010346659073	0	0	0.04769895008569575	0.8772639065928622	0	0	0.04028124243629987	0	0	0.04563389098054434	0.04184897023343558	0.2807500996836035
10858	0	0	0	0	0	0	0.631697883492238	0	1.1258822819363687	0	0	0.8789825049613064	0	0.9983275928715746	0.16313658695554342	1.8090303178893317	0	0.2626368307499101	0
10859	0.3717349892811807	0.545029198239254	0.4725276139672405	0.11953023617025456	3.592610231010696	1.1647250387895558	0.033144641789986	2.624460173629645	1.946540314197916	0	0.147517442541402	0.9069994941648828	2.9261904072957967	0.028721395814223585	1.6079279255136585	0	1.2011789450974175	0	1.8391542446677476
10861	0	0	0.2540071401003037	0.14195597446308028	0.01944547061270711	0	0.21890938352872336	0	0.04879321202756727	0	0	0	0	0	0	0.3197580648722862	0	0.26366019850236866	0
10863	0	0	0.1227998030592068	0.11806393905849266	0	0.34958845186282184	0.0920982645854017	0	0.6127647700645878	0	0	1.042276055155383	1.4641330718712144	0	0	0	0.1904478440631759	0.40720783603920657	0
10865	0.00469301892221126	1.1769561976718332	0.8270622514379987	0	1.002218190378333	0.9407964401001015	0	1.1498141927600745	0.8561172557770933	0.7377671122300881	0.405452544306596	1.3748351343311664	1.945564881301327	0.9469386063432932	0.2779556339861542	0.7933339863194843	0.3488120749787676	0.5782656683962839	0.944221478746166
10867	0.5317935532434283	0	0	0.008257484820134893	3.0829597617701983	0.5876684945736625	0	0	0	0.1778525540948787	1.4466874906463778	0.0720798194984759	0	0.6176545543531207	0.9683069850418546	0	0	1.775733214311683e-4	0
10868	0	0	0	0	0.2444023621908108	0	0	0	0	0.001403380151608397	0	0	0.3809712844742076	0	0	0.44854766510915256	0.3035242304730164	0.040900093075418	0
10869	0.08320988149543267	0.2230563921301669	0.5723805420342382	0	0.4810512863975548	0.11909099012049056	0	0	0.20237904158814932	0	0.420079434083368	0	0.10163659565486675	0	0.0411995430552464	0	0.14742198868931372	0.03487496687381721	0
1087	2.477198494601353	1.7184066590841498	0.9463993031080654	0	3.078758662359119	0	0	0	0	0	2.208502361767442	0	0	0	0	0	0	0	0
10870	0.2143517065731049	0.1855863018180988	0.0188786477715384	0.1458188953040131	0	0.01987059297379696	0	0	0	0	0.11042921809033938	0	0.4904214923917527	0	0	0	0.026724778941080028	0	0.08056992756916351
10871	0.3498820142468893	0.8562942306587997	1.0978677602927869	0.09350639758978618	0	0.09338951513107946	0.014105293854734966	0.49570874945597226	0.1808618101367421	0.16449878940302756	1.170744460146027	0	0.19665501300738983	0	0	0	0.002079637085076866	0.196458407285049	0
10874	0	0	0	0.3034239249002494	0	0	0	0	0	1.887055260383807	1.6477062266811182	0	0.2100191951763128	1.5928777835563297	0	1.1184521099123277	0	0.8951533856289549	0
10875	0.5336678211900308	0.3480718322278648	0.6139981553414287	0	2.7642113431920663	0.15581044568906005	0	0	1.095139428153464	0	0.28879796552170145	0	0	0	0.2795811165821626	0	0	0.34693146263241365	0
10877	1.6192892984461464	0	0	0.35212094329682064	0.5806974859587944	1.2539635020496525	1.4585508169356547	0	1.1186314590858242	0.09568385658835296	0	8.207155318615161e-4	0.2097239319194033	0.5172853053457724	0	0	0	0.2693201330184369	0.8703550583982016
10878	0	0	0	0	0	0.11376817619145849	2.4137069846899752	0.43015965164746944	1.2815376006548096	0.015358098553234256	0	0	0	0	0	0	0	0	0.6700587091549165
1088	2.1026685919463164	4.167425520234809	2.469098007261419	0	0.06430701743664136	0	0.4256232981482428	0.9049667646036172	1.5791611504358438	0	0.983997212861024	0	0	0	0.48809126159922	0.4532661498426888	0.05648873039294689	0.02871880530935901	0.8853141999874264
10880	0	0.3070005826656992	0	0	0	0	0	0	0	1.0322406904133123	0	0	0	0	0	0	0	0	0.31748098537062
10881	0	0.3070005826656989	0	0	0	0.1137681761914586	0	0	0	0	0	0	0	0	0	0	0	0	0
10882	0	1.4200557933783902	1.7764393424756926	0.37918830939968606	0	0	0	0	0	1.6431597910308324	0	0	0	1.5928777835563297	0	0.561653106603123	0	0.1586435356541286	0.8721440190591323
10884	0	0.04905926487437449	0.1210697331903595	0	0	0.13656060333668768	0.04519481560836537	0	0.11086012670680633	0	0	0	0	0.17677333172496146	0.12302731395054256	0	0	0.11856422366359924	0.15299871692927405
10885	0	0	0.1349371480180797	0.3025096067387247	0	0	0.2071943159546569	0	0.03976346290015152	0.16304011042450417	0	0	0	1.388505439207534	0.10023058430317967	0.5129203714924091	0	0	0.7334266446311196
10886	2.500640361206185	0	0	0.2539274283772772	1.4775081723522994	0	0	0	0	0	0	0.6363086813236551	0	0	0.7108020862248613	0	0	1.2799558080385791	0.10515035238143484
10887	0.8756597490981269	0	0	0.5789460067575152	0.15141604965020958	0	0	0	0	1.059690545914204	0	0	0.5316084662363492	0	0	0	0	0	0
10888	0	0	0	0	0	0	1.929233062170701	0.3004803486823123	0	0	0	0	0.029128820977150315	0.783558199945158	0.4507803954060432	1.7877959083535664	0.49083148000562055	0	0.06052124728863052
1089	0.4701098756849968	4.920503881913631	4.006664045442849	0.23520955129561052	0	0.6624303942573577	0	2.068032724207448	0.31974788093535994	0	1.4137800779437897	2.0444616160770206	1.0762085004991049	0.6097266570499668	0	1.8086554157657355	1.3911891067336388	0	0
10890	0	1.2796555406624817	1.545030634346584	1.1881314559795086	1.3323390231742238	0.35367216176657684	0.18015105838450293	0.7123012149416158	0.12655809784888558	0.2242714139228568	0.4703272988731863	1.1850900696362847	0.20450672375390375	1.632385670161061	0.03552039455182926	0	0.021153825491470706	0.22508190329681735	0.4772850114857672
10891	0.20765085898686653	0	0	0.11825723972361982	0	1.0755408484050897	0	0	2.243301232577849	0	0	0	0	0	0	0	0.06967003757267667	1.0932281733591038	0
10892	0	0.20502864481938535	0.26854231690756686	0	0	0.10051843043659166	0	0	0.02745432204841945	0.14609434857227244	0	1.4157468338376775	0.2522119757977281	0	0	0.9361397289256886	0	0.38872547166682975	0.18249514100973768
10893	0	0.18461145735503495	0.1700020550981229	0	0	0	0	0.2820396046843907	0	0	0.15481760907485562	0.11212111811825826	0.13324315716229762	0.29182676069710484	0.11449054415536068	0.2910092235515984	0.21600546494675207	0	0
10894	0	5.472393480616207	2.092317696460876	0.5843050763127419	0	0	0	0	0	0	0.9907214918640554	8.06280787135768	4.776271632143415	0	0	0	0	0.8964192526353159	2.033809773682439
10897	0.1821873514644208	0	0	0.5546208402393141	0	0	0	0.10980740220396425	0	0.15531534941863934	0.16269941189221418	0	0.496968563073507	0.4328053607538456	0	0	0.06537288711211732	0	0
10898	0.2408414089132473	0	0	0	0.2303699739392993	0	0	0.06559185925039902	0	0.14057044069183172	0	0	0.4817349717206779	0	0.019059461444694916	0.08562537501073969	0.04773821392956469	0	0
10899	0.34343670286262284	0.22321476112800065	0.2980992600977733	0.1524820878130689	0	0.030815649910085396	0	0.09075656761380758	0	0	0.425843097316578	0	0.1787752905520716	0	0	0	0.11425606985270896	0.013797720632987108	0.16272003450719436
10900	2.695992699086652	0.9847991268112156	0	0.014701344152986956	0	0.3054735190459048	0.4261872348599444	0	0.8035274931733335	0.18142176657120623	0.982150323243046	0	0	0	0	1.707660486419671	0	0	0
10901	0.5179194550894756	0	0	0.09719895477429812	0.5291431272456839	0.09970308664900192	0	0.5200380593697673	0.2160007623666832	0	0.27939061966852025	0	0	0	0.23554016171607275	0	0.34893178718958684	0.01478536200209458	0
10902	0	0	0.22777063436153155	0	0	0	0	0	0	0.1203278067389578	0.09176833046483564	0.728515717378915	0	0	0.053837903482875406	0.6586808459433215	0.0895158861510667	0	0
10903	0.6695350493680126	0.6096004738608083	0.7300651668770192	0	0	0	0	2.088777204230759	0	1.3581256144227056	0.5365558861315928	0.9899537756068152	0.485773749423794	0	0.31043191182136043	1.6796720505033795	0.4910909139612504	0.17365896598250716	0.5950494803407652
10904	0.06578347128568993	0	0	0.344379401255603	0.35127898777938193	0.0940797073260595	0	0.08953683243001329	0.1659111787314366	0	0	0	0	0.08797235610820102	0.09142871006913218	0	0.12767632832449607	0.032486992453484145	0
10905	0	0.4538448051563061	0	0.013576450510504007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3187777042423508
10906	0.44243618491064857	1.464747007965934	1.7046367806957166	0.3783766659180298	3.1412820998143207	1.386144856241085	0	0.8374123868218054	1.488454954397931	0.8847267437685122	1.1023314363539851	2.8257011372271315	2.236012970360288	0.521209205613553	0.3929192237209884	0.345371562901383	0.6722446388999058	0.6566847323199193	0.1248955413636799
10907	0.14460181500928176	0.1851556235267102	0.10493277609288944	0.2083299106734208	0	0	0	0.11267891169901162	0	0.1761886444867177	0.10227943768824456	0	0.6779904531463034	0	0	0	0.14551931109540903	0	0
10908	0.4600932046708887	0.9771534213497106	0.7452878723335027	0	0	0	0.016694456102790054	1.5808608708404488	0	0	0	0	0.36102779758994513	0	0	0	0	0	0
10910	0.09910659685951224	0	0	0	0	0.11174019159000562	0	0.3911735503804628	0	0.00231113577792472	0	0.7504987434878967	0	0.15716719290438383	0.01850639139238462	0.15727514104614856	0	0.03112615550942788	0.15220871208073053
10911	2.2521902815483705	0	0	0	1.0096804265099153	1.0755408484050897	0	0	2.0245339968282674	0	0	0.7034226059420612	0.7947259386213851	2.8671156893293728	0	0	0	0	0
10912	0.4598998586816514	3.072034777101976	2.1720339966293523	0.7049112046410939	0.8143901798510786	0.426078962157593	0.10979908841076294	1.668986254343552	0	1.3276457034929516	0.5882283600650158	0	0.0911572914544813	2.2749208456589542	0.38527696164167374	0.09895668219242848	0.1605584957707807	0.95596497481343	0.606305789016643
10913	0	0	0	0	0.3903674998894263	0.11376817619145804	0	0.3654028244231487	0	0	0	0.6907026906258846	0.25414207315335047	0.07520953749415633	0	0.9129791628763309	0.791004045728968	2.3773087534512136	0.6145734761513371
10914	0	0.9247391618214692	1.026079370807197	0.0849614851586985	0.23440456409769111	0.03433031075445024	0	0.21284111706991704	0.08269746849476355	0	0	0.4432816066142509	0	0.5306941980416123	0.12762505262229434	0.08435375855316642	0	0.06332583191966501	0.29439136458789766
10915	0	0.07941052482099899	0	0.42735309107724345	0	0	0.06495196755247365	0.044694230748154734	0.1717180736725222	0.10179310124409996	0	0	0	0.9339394828395926	0.14055459325164604	0.517909900712534	0	0	0.8285256387504737
10916	0.16471926688436703	0	0.22650639260474523	0.23100788852070364	0	0.08726953596267735	0.06967684369741774	0	0	0	0	0	0	0	0	0.3226660183782754	0	0.09998051626160832	0
10917	5.431453262989675	4.392417156780258	4.644321488075881	0	1.0148591114176997	0	0	0	0	0	0	3.962298616951072	0	0	0	0	0.791004045728969	0	0
10919	0.006122701826423078	0	0	0	0	0	0	0	0	0	0.08469737159324082	0	0.49463776592391273	0	0	0.9205292409373044	0.1161757849182388	0	0
10920	0.009999093347152151	0.3918855738342304	0.7076503484992965	0.2072966754660096	0	0	0	0	0	0.0400057537510207	0	0.05490554245007052	0.21827938513349973	0.10059857693956648	0	0	0	0	0.04193608902783244
10921	0.035441314744431365	0	0	0.6802930091776532	0.3449459274434496	0	0.15256173931132927	0.1895557414550973	0.07115916932191473	0.24499446981969017	0	0.04629071417091513	0.7196409431846518	0.880463009160653	0.11964907805688636	0.3306168907889599	0.12262562880317886	0	0.5079188602702589
10922	0.09015870105775364	0	0	0.13690661910750077	0	0	0.05782776896960608	0.23157475482711165	0	0	0	0	0.5715870336649528	0	0.06519577381877903	0	0.2000745297486508	0	0
10923	0	0.7044734837267047	0.5938813479523225	0.5941327128065074	0.934670783644066	0	0.04576543893503565	0.0137499414461702	0.1552926821262565	0.18802798016846195	0	0	0.1400867930141169	0.7533797789508019	0	0.22672439400147457	0	0.07136215964513179	0.1744571972481319
10924	0.29057922880684345	4.959463112388773	4.849068907895672	0.013723181994581638	0	1.1690998811475346	0	0.923500529502452	0	0	0.9536268663257542	1.2203806514403648	0.2472130069638004	0	0.2734501548898193	0	0	0.10295032383015126	1.1978944200574138
10926	0	1.0199175944302483	0.5255875732487462	0.0016249024067533076	0.07443636670179966	0	0.03978814613808839	0.3470432566699626	0.0625575431373663	0.18099681277291688	0	0	0	0.018069484482830946	0.3371852167355102	0.461890367551928	0	0	0.5164825921980306
10929	0	0	0	0	0	0	0.0985906020467831	0	0	0	0	0	0	0	0.08343862990722807	0.10641880887096034	0	0	0
10930	0.3207472798846665	0	0	0	0	0	2.024680833453657	0	0	0	0	0.26528432470362	0	0	0	0.18077970390289536	0.8379512427687912	0	0
10933	0.02863135280586886	1.112100096716826	0.9398720937015148	0.4597653301953601	0.26536763717082257	0.01967626096387942	0	0.33339916752756105	0	0.003969558194153597	0.07466835418481352	0.4760646739131184	0.2037175839199582	0.5489926541560748	0	0	0	0.014093196692455956	0.06309084079115558
10935	0.09871242897057332	1.1182292975904469	1.503862865915341	0.2119702413119049	0.2289578871330802	0	0	0.04311296244913263	0	0.13084049534032113	0.2586537133858426	0.24326993441194852	0.19084424424776503	0.02742263263037838	0	0	0	0	0.08417348226427905
10936	0	0.7223411447695554	1.0463660374353296	0.47025893441312766	1.1703707891558974	0	0.4967699928701624	0.2800592076444761	0.11053844270614668	0	0	0.9528923860670192	0.07070673678045272	1.267167383168326	0	0.4542420761317008	0.025162062461184895	0.16891147010457522	0
10938	0	1.8506161855910812	0.8812046303480577	5.678019112503796	2.3189607771405365	2.375017430077753	2.0972289496096805	2.5522854752908346	0.7769285797466413	0.2781340494517004	0.5202627897729015	1.6387401919497655	3.11271310018343	3.86442821294222	1.1132598127846904	1.5104272316783984	1.6968720060734956	0.4054245109395894	4.1695578737339805
10939	0.02444191758702809	0.007519309658816541	0.163050612450946	0.3406366668222768	0.508650001266468	0.02104355987958148	0	0	0.07082586784718622	0.15727644253333087	0	0	0	0.3700837785765424	0.09950284727132454	0	0.0032219330407860414	0.09306665486972109	0.32892254390143705
10941	0	0	0	2.13401017701242	0	0	2.457927247085593	1.5458589989566616	0.4577492889752928	0	0.3645798117871422	0	1.9687773564891935	0	1.274956437988931	0	0	0.8951533856289551	0
10942	0	0	0	0	0	0	0.07471495714767121	0	0	0.5003558056551854	0	0	0	0	0	0	0	0	0
10943	0	1.043807175959513	0.9847921787715876	0	1.332929249086747	0.3914788142374399	0	0.49731274712284607	0.5511380077803464	0.1043997330753043	0.42991266444829807	0	0	0	0.0958151301028981	0	0	0	0
10944	0	0.6327725673448856	0.48596136265357087	0.2667211745411809	0.5918506002116573	0.3149115517257275	0.08939719777824821	0.43326394360280585	0.17586472925592853	0.08419226199384391	0	0.35686497619856494	0	0.4285659354733802	0.04864656326056264	0	0.03119617933074649	0.17672736291955984	0.4999648845927199
10945	0.24673202057939417	0	0.12625471238519198	0.10884999983170876	0.11624596340151624	0.2485048404161952	0	0.203408336838709	0.1051184173339273	0	0.2570021281900248	0	0.1523313310242207	0	0.016230362714430274	0	0.11702093429437876	0.13974249684079207	0
10946	0	0	0	0	0.039951997873546	0	0	0	0	0.1651352558842638	0	0	0.2833339869170038	0.308610613584276	0.03992076326408474	0.4690272287791096	0.03497792786210004	0	0.2405033579511321
10947	0	0.5767774482607713	0.12193517445968412	0	0	0	0	0	0	0.10049784211934722	0	0.541114098360271	0	0	0	0.16143046105340075	0	0	0
10948	0.3199219044026396	0.2788714383983156	0.22185777349486915	0.09927408866269365	0.2328051145781528	0.2868051613407672	0	0	0	0	0.3554331012048154	0	0	0	0	0	0.16561912719476737	0.14489618193219692	0
10949	0.06154844031266961	0.27673538269791803	0.5098985960447402	0.3435755516415715	0	0	0.1260114938675592	0.08298332346152493	0	0.2096419755086907	0	0	0.4553929896473188	0.9322684183610722	0.06538707232150856	0.1732829061891019	0.06913074805455412	0	0.08586073208523162
10950	0	0.917557692152546	0.5107873980971415	2.5468462623856056	2.762230778409913	1.0379210608734326	0.6403727818437296	2.055100329162261	0.8193765633728174	0.9059257401649592	0	2.8424280038618583	2.398259082400318	2.59366291126307	0.3167232284341928	0.7747757496564582	0.38573490335233135	0.08081229850523135	2.0716513899339035
10951	0	0	0.3567550424410392	0	0	0	0	0	0	0.08195949825989357	0.09352906651451176	0.4430916947319248	0	0	0	0.6994370839313454	0	0	0
10952	0.2524523497449399	0	0.2188253267983084	0.7420589876188215	0.4524614748950537	0.36070133157754447	0.1046366328069926	0.4856174242132049	0.019870112478740577	0.3663818635429795	0.2955358406275473	1.5814741962273018	1.9987831982006947	1.4836977560362634	0.05341310667661281	0	0.08688074879782613	0.1581402647071219	0.3079811144326868
10953	0.04002162556661837	0	0.0351040156126199	0.2698301083661476	0.8197615399523012	0.39069728857462566	0.17240478371789494	0.780199360225713	0.3939311180013338	0.6389718470618454	0.061720749898693736	3.1492972353622632	3.840847848509386	0.6839943274706983	0.28604726822480814	0.593354084721184	0.5790055657391482	0	0.5852093605457295
10954	0.3122440085445559	0	0	0.22428289767202425	0.12148861454307491	0	0.04079785571339286	0	0	0	0.8437361469020244	0	0.5129723557776984	1.2690904069800304	0	0.3270961788335323	0	0.08555428274477887	0.026097593035770385
10955	0	0.9240134856428064	0.6568170615454626	0.06946144429624528	0	0.17878438215769413	0	0.07858087527585995	0.1245870143634296	0	0.32024796595719834	0	0	0	0.032196395605942695	0	0	0	0
10956	0.16569137723395386	1.0523405289434824	0.8570277590479972	0.15677522005933064	0.8223272915401653	0.24997275939814487	0	0.09179042418779806	0.07435731975342515	0	0.9051206937346112	0	0.29558911076507083	0.1342447337085683	0	0	0.10347906276530018	0.2764064822139416	0
10957	0	1.9724628526501409	1.676264640635305	1.6791633188915125	0.3242929381826802	1.96559489049658	1.0430378457514469	1.8018372572647483	1.20539471280377	0.2565284106369151	0.1134382256655934	3.381099766346321	2.3177402820561555	2.3481058106793027	1.3132005114425007	1.305454208583438	0.8420818677900811	0	2.866239842767105
10959	0.09900668046260253	0.6292378430740669	0.8457479397505362	0.14517639002545926	0.09671101119729086	0.2111179753797185	0.02532353157095472	0.20708357470057967	0	0	0.014362235384147408	0.11365260039646204	0.226520294153098	0.6699971131798217	0	0	0	0.2468709246802939	0.4746745383967904
10960	0.247762033885575	0.20279645749498484	0.26526401101143054	0.16693847889274763	0.586578762478942	0.283755279940456	0.03179578952721641	0.156518764803125	0.02667552969316086	0.052901365217971605	0.372552986953508	0	0.08242881222750467	0.029335195299653064	0	0	0.10723444956289845	0.22256471466796832	0.20682963965387144
10961	0.15473682379206655	0	0	0	0.6589081653860671	0	0	0	0	0	0.05718598833865934	0	0	0	0	0	0.052520210384385445	0.35338548553118515	0
10962	0.16119102686522296	0	0	0.16252149513744774	0	1.0566039124029127	0	1.6466607611155035	0	0	0	2.797411283585572	1.3824078848296528	0.3434966091939295	0.496300486462784	2.364522547365265	0.30496630702197386	0	0.10087128604052506
10963	0.04269739265051247	0.9394800361707464	1.1480726735253035	0.1606280463730415	0.11023012745668616	0.27201565305793635	0.012373606307464651	0.4876581312088122	0.2624751776656859	0.4884827450282516	0.02821647806476824	0	0.762178573863514	0	0	0	0.08051459278710385	0.03503405525598765	0.31250084471542233
10964	1.107748176448431	0	0	0	7.671147116906921	6.4489181349249	0.5556012273347711	4.681233754036732	9.536611092107986	0.0818656461405457	0	6.785975828473114	0.8424972743947675	0	3.181515209806052	1.9519797452885992	6.579143182817717	8.523098233527794	0
10965	0.2909771429286741	0	0	0	0.10775514676903644	0.16730675356506405	0	0	0	0	0	0	0.3509410301536807	0	0	0	0.11490812471730372	0.2825204452403981	0
10966	0	0	0	0	0	0	0	0	0.43262750493258906	0	0	0	0	0	0	0	0.2694647950758623	0	0
10969	0.08598138776439879	0	0.0152929830238149	0.3658826573032785	0	0	0.13046717206938982	0.13086520538012308	0	0.6104891974466007	0	0	0.331930141856334	0.7072832940610275	0.023302628252441268	0.4028925217713853	0.22596807771618296	0.2002828458331498	0.5316826920166707
10970	0	3.577889996216434	2.128354034174976	0.35870136864786	0.7754918301440133	0.33756196624816465	0.08569915275765305	1.9206666015950928	0.1960903382413184	0.2677888606355597	0.9469104466204564	1.9418796283272304	2.2388492544397414	0.6326184727409693	0	0.3263186617214962	0.10423769934607284	0.4813270742502488	0.8187135063290798
109703458	0	0	0	0.33853654767006847	0	0	0.3574954214917708	0	0	0	0.05169023762846158	0	0	0.005844161462291285	0	0	0	0	0
10971	0.06542267013108384	0.7057212752205544	0.909001965585476	0.4293537719429875	0.3037343419854342	0.4098637290214313	0.09199612545989956	0.5502767838907785	0.31287226566911	0.4270502932755727	0	1.9677711769066424	1.9661357308473264	0.8204706215387972	0.2517336055635144	0.1262900543576858	0	0	0.5684112702442999
10973	0	0.2579850634568385	0.6375996012937593	0.18907486882803	0	0.106991417571893	0.12950846293766097	0.2447207665688516	0.2858016996025587	0.40763438838876415	0	0.4573509220135644	0	0.47335688378112767	0.13469976796108768	0	0	0	0.5120996008022797
10974	0	0	0	0	2.0398332504379617	0	0	0	0.6933343904393361	0.09421181917576442	0.0611668268602685	0	0	4.768443016915387	0	0	0.39331057967138194	0	0
10975	0.4689561636508637	0.467456105736959	0.4134961854354754	0.20355552592254167	0	0.12970657846571365	0.017398292213213717	0	0	0	1.0474770843775367	0	0.415471055771867	0.17567422546140163	0	0	0.2074563909302917	0	0.049981360893098487
10979	0	0	0	1.765612982175857	0.3698665383260512	2.157540001361898	0.32981422206929933	2.555045746572385	0.16303632102815863	0.6263266597957098	0	7.702645400328071	6.691447372088059	2.9675709087618607	1.2267979472735282	1.1165174310526462	0	0	2.148148256565784
