GeneID	GSE139871_GPL10558_MTB_control_blood_monocyte_dn.tsv	GSE16250_GPL570_MTB_control_blood_PBMC_dn.tsv	GSE34151_GPL10558_MTB_control_blood_dendritic_cell_dn.tsv	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode_dn.tsv	GSE83456_GPL10558_EPTB_control_blood_dn.tsv	GSE83456_GPL10558_PTB_control_blood_dn.tsv
4302	-0.9070601014048298	0	-1.3488618429304056	0	0	0
4303	-0.0131937492762908	0	-0.017575198465490438	-0.33423926785711755	-0.033427982111239984	0
4306	0	-0.3435198035938244	-0.17308188797657087	-0.896747159051686	-1.0193777443460066	-1.6837430466184624
4308	0	0	0	0	-2.5831579657166275	-2.948683761305265
4311	-1.5725543824481427	0	-0.07318508339333052	0	-0.04005255763415272	0
4312	-0.015720760913012777	-0.7391814428856317	0	-1.4661286139200291	-3.049518747119706	0
4313	0	0	-0.2614166273071583	0	0	0
4314	0	-1.8000022799706554	0	0	0	0
4316	-3.402784919534553	0	0	-1.646180300885791	-2.408359655265909	-1.1307979914442194
4317	-0.2321066158154181	0	-0.004340915062729239	0	0	0
4318	-0.054491488014061645	-0.5863252744612839	-7.187840716616845	-3.35940136572118	0	0
4319	0	0	0	-0.01046275243400148	-1.4759091081812392	-1.6488129147995427
432	0	0	0	-0.07559982274315136	-4.888841303929384	-1.8670709301017376
4320	-0.16751547076197604	-0.14347698180383156	-0.04955648364586168	0	-0.03917295889367356	0
4321	0	0	0	0	-1.3702686033667062	-0.9785791543864102
4322	0	0	-0.19116756256071452	-0.04919517355923475	0	-0.28672592902223
4323	-0.010472533223499713	0	0	0	0	0
4324	-0.18283328169250648	-2.349529653177534	0	-1.2457292075407267	0	0
4325	-0.05045608597767681	-0.5718056835260128	-2.4733570787754005	0	-18.233010269122477	-10.832816345491803
4326	0	-0.4351253746544312	0	-0.622908004139312	0	-0.3921794533476615
4327	0	0	-2.574912561220485	-0.15134213611721248	0	-0.3843993947426243
4329	-0.04718713799971819	-0.5079503280971234	-0.1646319830787526	0	-1.8761544594175787	-2.306861767712745
433	0	-0.576117343938745	0	-0.3368557628238271	-0.44606395153213785	-0.6961404186186868
4330	0	-1.1751571662955065	0	0	0	0
4331	-0.05498300023342653	-0.09989010616253102	-0.019535681977815883	-3.397988043158523e-4	0	0
4332	-0.04009033342948301	-0.794817915883038	-0.028609048469725618	-0.0952229892422854	0	0
4335	0	0	-0.08007873383108288	0	-2.7811614350741127	0
4336	0	-0.042751647019399895	-1.4797169550755136	0	0	0
4337	-0.948347732643008	-0.49257646938259886	-0.13280018455682852	-0.08624210407307875	-0.11511461110734268	-2.439860679866306
4338	0	-0.05996648287481998	-0.1489375345901034	0	-0.3714336882854328	-2.099603334995682
434	-0.374987841859884	-0.38375802345402166	0	-3.162267595545448	0	-1.1798495940741949
4340	0	-2.1106243753214677	0	0	-0.10982605449710658	0
4342	-0.025520334003558964	0	0	0	0	0
4343	0	0	0	0	-3.192905250579697	0
4345	0	0	-0.02190540453861886	0	-1.308350233130212	-0.058506836057675926
435	0	-0.4335881850952603	-0.5621395346227454	0	-0.5982368043993251	-3.6322950836713375
4350	0	-2.017206768414381	-5.88734746655021	-1.8794018578524143	-3.322166481789865	-1.9450593356863504
4351	0	0	0	0	-2.544911494124738	-1.1768724333861331
4352	-0.5797428803813878	0	-0.00930017319965562	0	-0.6447406114135481	-0.7203973339931153
4353	0	-1.1402743832600506	-0.1774934945019876	-0.05652406597445081	0	0
4354	-0.02897834528425341	0	0	-0.014051325967925953	0	-0.4349289203347939
4355	-0.05657864741148679	0	0	-1.2371285385012185	-0.04055228686988399	0
4356	-0.03598423070734329	0	0	0	0	0
4357	-0.04401000615803233	0	-0.09713113429355776	-0.6913888767629391	0	-0.310438895436026
4358	0	-2.0976041134098464	-0.7507552868491494	-0.38570651661787314	0	0
4359	-9.92645003344864	0	-0.08142931144199483	-0.152085998797598	0	0
4360	-0.02911686642081434	0	0	-0.2873161890202578	0	-0.5259424556206246
4361	-0.1553390481882567	0	-0.5713304042354408	0	-0.03917295889367356	0
4363	0	0	-0.6097777183926065	-0.07313349994872054	0	0
438	0	0	0	0	-1.1940070959546771	-3.0171912348320653
439	-0.03556960044697989	-0.5735515638945508	-0.019728479979667785	-0.005962678196866758	0	-1.357258539011057
440	0	0	0	0	0	-1.677193160738374
443	-0.36960189859964165	0	-1.0483554781833164	0	0	0
4430	0	0	-6.407792761845375	-3.998642066006658	0	0
4435	0	-0.013015824217237792	-0.13033073433757947	-0.017568654586449628	-0.2094989399036239	0
4436	-0.5193309215707721	-0.4162667181037203	-0.0103891914913401	0	0	-4.209263958926367
4437	-0.3103175873159198	-0.3543621797051997	-0.2122100405708105	-0.018725421303769307	0	0
4438	0	-3.330337917492577	-0.0322051484617118	0	0	-0.02473999479747857
4439	-0.7196722953260775	0	0	0	-1.9275775130095203	-1.4264729844648527
444	-0.013804879936127444	0	0	-1.6662810789340332	-0.5046523018664488	-0.28968727976932773
4440	0	0	-1.0195350698584908	-0.0842680680082406	-0.2845939130185067	0
445	0	-0.671315458409035	0	-0.5490515441797608	-3.555833814929398	-8.591964167223335
447	0	-0.7174049996170018	0	0	-0.22051440335752012	0
4477	0	-0.017327255487849358	-0.18218999648700476	-0.1759705241796859	-2.786393264058378	-6.511123894275152
4478	0	0	-7.196320618594999	0	0	0
4481	0	-0.4091439631736416	0	-0.8141470617511004	-0.04257218296220433	0
4482	0	0	-1.4701040025775254	0	0	0
4485	0	0	-0.20031146007256692	0	0	-0.5800828865776254
4486	-0.028155228668210297	0	-0.1868712400180121	0	0	0
4487	-5.269894465418309	0	-0.04075215932750648	-0.04592228692989961	0	-0.6006132674597904
4488	-0.13427580375753043	-0.16848228648924843	-0.02376657386837228	-0.03255542293141934	-0.039183846002389	0
449	0	0	0	-0.02498565201808778	0	-2.243440116345376
4490	0	0	0	-0.4395539540406279	-0.2021185300847264	-2.9344464148954046
4493	0	-1.1295174164264006	0	-0.15590897570457118	0	0
4494	0	0	0	-0.15590897570457118	-0.429191965066255	-1.2825757742041095
4495	0	0	-0.008019550846568892	0	0	0
4496	-0.017893568402444937	-0.9483135448212964	-0.008019550846568892	0	0	0
4498	0	0	0	-0.0448056040194493	0	0
4499	0	0	0	-0.03600076520301905	-1.6984799520684692	-0.793920942994832
450	0	0	-0.9651322085805728	-1.854572152263969	-0.8293304543129238	0
4501	0	-0.06872581458269478	0	-0.1657454436771102	0	-8.173899511547948
4502	-0.004544809815312204	-0.8195800049885043	-0.011241636618833095	0	-2.272639998586395	0
4504	0	-0.2425297382088285	-0.014141025029475285	-0.03992234897509306	0	-2.4185926661553694
4507	-0.11524953331454012	0	-0.01799420739558437	-0.001369510079352279	0	0
451	-0.017403482361186544	-0.6849255642330361	0	0	0	-0.025187374722810185
4515	-0.025098023028621397	-1.2275339740825144	0	0	-1.9412598586063303	-0.4015787227601886
4520	0	-0.5528326326208948	0	-0.006375442329267539	-2.573849455182761	-1.6658416569394705
4521	-0.03690263392003945	-0.05082468606681628	0	-0.06546435036756507	-1.5579250325204677	-1.983294270085393
4522	-0.02691787045435387	-0.8893589690487094	-0.02956538934613019	-0.17271509527592943	0	0
4523	-0.1150439761932998	0	-0.005818948180218608	-0.30023490636600364	0	0
4524	0	0	0	0	0	-0.4068905511501928
4528	-0.006026501713474838	0	0	-0.038362759958505945	-2.0346602099840108	-1.6034579939812688
4534	-0.04094045222946557	-0.08859949908201042	-0.019300327591836128	-0.1345488396052104	-0.03917295889367356	0
454	0	0	0	-0.1763085894508052	0	0
4542	-0.05857281381301183	-0.4825468945262461	-1.1108191844494582	-1.177916211985293	-0.03917295889367356	0
4543	-0.0486835376744523	-0.9197432573460508	0	0	-4.466953219805085	-1.619225876966646
4544	0	-0.024195420217463737	-0.14625734887392178	0	0	0
4547	0	-0.1553921034916795	0	-0.741587885367635	0	0
4548	-0.03800197479435408	-0.7619673599350658	-0.07385284235189493	0	0	0
455	0	0	-0.03738680180103075	0	-0.8028621185146887	-3.253673030524844
4552	-0.4329222509366248	-4.685841388029076	0	-0.045144809223671256	-0.4092605430427074	0
4580	-0.17431200511356187	0	-1.614249007465534	-0.944978728889352	0	-0.2553058145737319
4581	0	0	0	-1.276464616726844	-0.469682282391978	-1.3461650375895275
4582	0	0	0	-0.8723097085326272	-0.03959140528941196	0
4583	0	-1.1995912906334802	-0.2970908082467586	-0.1752105217381224	0	-2.463634223213909
4584	0	-1.029307788228151	-0.007688092085437415	0	-0.9346105983333772	-0.9373151208809332
4585	0	-0.7119730552894943	-0.20059075176653507	0	-0.4565482046290799	-0.5105480784840419
4586	0	-0.7477778102149433	0	0	0	-1.6836836255817755
4588	0	0	0	-0.30405950303188867	-0.04851640043765704	0
4589	-0.9272837641249696	0	-1.1649481173911078	0	-0.03917295889367356	0
459	-0.05928560897507007	0	-0.009058835848440389	-0.14910492797616492	-0.3667682031495627	-0.45723065782375794
4591	0	0	0	-0.1278340120673357	-25.319895130419965	-8.907625942759758
4593	-0.5865050795985803	-1.8859080658027436	-2.62611596009684	0	0	0
4594	-0.22685819120273945	0	0	-4.603926478255115	0	0
4595	0	-2.7905154883664665	-0.6994144280668984	0	0	-2.092175408218792
4597	-0.011829496686380614	-0.5396249402525226	0	-0.3847728415912961	-0.07871005208546711	0
4598	0	0	-0.12343594706322314	-0.2164720644870384	-0.21721857311755025	0
4599	-1.454005025141326	-0.31270928861282643	0	-0.3294692297935182	0	0
460	-0.48330638547473903	-0.2563877688786317	-0.8430217564601081	0	0	-0.1992821039467945
4600	-0.23279515572668164	-0.5002501048128535	-0.4246832425195395	0	-0.4439731672052036	-5.747367642944218
4601	0	-1.8373775803346095	0	-0.10230731328076514	-2.1023323343072464	-0.9719514655317888
4602	-0.05779882450118068	0	-0.5460772894646193	0	-0.1578836348156405	-0.8138260193991458
4603	0	0	-2.2090921368342062	0	0	0
4604	-4.740893235259577	0	0	0	-0.5345179357418657	-3.0215901567734
4605	0	0	-1.141748129038663	0	0	0
4606	0	0	-0.02488797969686596	-0.4651710551728612	0	-0.2269314646175956
4607	-1.9302912837191533	0	-1.310579681185839	0	-1.1072527130556424	-5.102711668250507
4608	-0.4636091097758937	-0.08768357756994893	-0.4456782586863066	-0.7136884265734595	0	0
4609	-0.03100894610095945	0	0	0	-0.21706973882038127	-0.2974409766034638
4610	-3.758772371918728	0	-0.07955362519636644	-0.16560666786844358	0	0
4613	0	0	0	-0.5352880475528456	0	-1.830958199611966
4615	0	-3.5638519613880018	-0.0806718236083008	0	-1.3314837659107728	0
4616	0	-0.2614375684996954	0	0	0	0
4617	-0.0693253936629743	-0.23926134075924832	-0.16273811740950883	0	-0.03917295889367356	0
4619	0	-1.8893173168553523	-0.08803711328821162	-0.10525522871181536	-13.90455471009411	-2.4059411779742352
462	0	0	0	-0.06956203678551284	-0.233367282796493	-0.260106824461094
4620	-0.04018539657688658	-0.7415845221908506	-5.511943029694471	0	0	0
4621	0	0	-1.1109395448907975	-0.7222668281137774	0	-1.185878529519985
4622	0	-0.7497339713931961	0	0	-0.184893541307412	0
4624	-0.10423667044853158	0	0	0	0	-4.46446195713178
4625	-0.19421636250019367	0	-2.086257325907531	-1.9244294618276772	0	0
4626	0	-0.6257949432913197	-0.023021887334671448	0	-0.9465517754164936	-0.8319103256421196
4627	0	0	0	0	-0.29407037164087146	0
4628	0	0	-0.005945664810521278	-0.954094268037541	0	0
4629	0	0	-0.10087254270139334	0	-0.35778262336719235	0
463	0	-0.15581826101655216	0	0	-0.15356450542636657	-0.11850391307120688
4632	0	-0.7335534356904193	-0.1684872386343748	-0.13272159117653426	0	0
4633	0	-0.03432545550694499	0	-0.2234963958423959	-6.088777231247601	-7.396204500181375
4634	-0.253641059945068	0	0	-0.24394623551818637	0	0
4635	0	-0.9204224779881576	-4.656043338488448	0	-9.547833335899163	-14.255138079497518
4636	0	0	0	-0.1711082842833257	0	0
4637	-0.11460021517505296	0	-1.4898758045622662	-0.7363177373899461	0	0
4638	-0.0724788254823003	0	-0.05330736002253689	-0.258399453803226	0	0
4640	0	-0.3355942193487033	-0.2512023526898429	-0.10795914583067012	-2.0646433086127587	-1.8458964609355035
4641	0	0	-0.14079923644243303	-0.09648003413369854	0	0
4642	0	0	0	-0.42814222962166415	0	0
4643	-0.06572760546703449	0	-1.364634267416739	0	-0.9372413101951804	0
4644	0	0	-0.016237653318541802	0	-1.7481117137285327	0
4645	-0.050787951346469073	-0.27595561935017654	0	-0.6312924423308004	-1.8937648287659297	-2.27266952396195
4646	-1.0253782776445242	0	0	-0.06343245210848797	0	-1.0515407330275848
4647	0	0	-0.00929957245440144	-0.052469425308258544	-0.4243620499700076	0
4648	-0.12786840580576286	0	0	0	-0.12993881112045713	0
4649	0	-1.113110495146298	-0.2419320018440798	-0.4325958607184733	-0.015162075175075618	0
4650	-0.08917707680739062	0	0	-0.10589647233949318	-0.9318363043037076	-0.8284717327011182
4651	-0.3507503207405052	0	-7.962610035458086	-1.937649697557081	0	-0.20426069830913307
4653	0	0	0	0	0	-0.20426069830913307
4654	0	-0.30478057458803764	-0.007080896827047295	-0.009634170131803454	-0.7917475102156177	-0.11299685266090044
4656	0	0	0	0	-0.03917295889367356	0
4659	0	-11.20073950493519	0	-0.1419996149218411	0	0
466	0	0	0	-5.528518481805392	0	0
4660	0	-0.5132140752642841	0	0	-0.015867093506285124	0
4661	0	-1.2902831949652924	-0.09511237166321236	0	-0.10971900368071008	0
4664	0	-1.3999307504528238	-0.0662081734914326	-0.4954186659812513	-3.777008458556412	-2.561705082443928
4665	0	-1.5540177489732248	-0.02570375855450168	-0.02443097739122189	-2.443861489370012	-1.8858299422705416
4666	0	-0.6670208401635822	-0.004742775748754168	0	-1.0187712557707442	-2.0486233586831912
4668	-0.4757229008053154	0	0	0	0	0
4669	-1.5368385361018422e-4	-0.1862571973760916	0	-0.05934491173552425	-0.2963703964273825	0
467	0	0	0	-2.1638147103363154	-0.03917295889367356	0
4670	0	-0.3094415790234596	-0.005430628870164295	-0.0905030119562162	-3.123861713587265	0
4671	-0.03192571657858612	0	-0.03993847595815077	-0.11612929141163908	-0.07491072495149043	-1.561567494709282
4673	0	0	0	0	-0.06693299708431932	0
4674	0	-0.34383194611060897	0	-0.31977060690364767	0	0
4675	-0.05226214033317689	0	-0.01879417311207396	-0.06665406688121914	-0.03917295889367356	0
4676	-0.2092953332401597	-0.4253786364493627	0	-1.4037596886556003	0	0
4677	0	0	-0.012124634261820344	0	-0.19031481051954316	0
4678	0	-0.08968934511711585	-0.005565749237275694	-0.15331579423571892	0	0
468	0	-0.2637112820116313	0	-0.24515802085411453	0	0
4680	0	-22.72390036122256	0	0	-0.03917295889367356	0
4681	-0.0932374741202415	-0.43300142736720737	0	-0.1963411284501118	-11.22829014714962	-11.99547539525853
4682	-0.11930725209978664	-0.11783889007711856	-0.002977131192319238	0	0	0
4683	-0.0484601496148149	-0.3821477564050568	-0.013607334893421696	0	0	0
4684	0	0	0	-0.24203093693095007	-0.03917295889367356	0
4685	-0.02745936143522981	-0.0584310878388304	-0.016490768544685674	-0.013779063146399416	0	0
4686	0	-0.16630463913033777	-0.3737123922983496	-1.0213134435234927	0	0
4688	0	0	-0.009328253645431328	-0.08871399770936683	0	0
4689	0	-0.18524496989063072	-0.1645034013955442	-1.358390694292896	-2.628573481623378	-0.7106954651475379
4690	0	0	0	-0.06876476742621758	-0.03917295889367356	0
4691	0	0	0	-0.031903099662074455	-0.21032397391211036	0
4692	0	-0.14494550623920435	0	-0.03567757938645899	0	0
4693	-0.2771195037824411	0	0	-0.017682797406349135	-1.4111265057165667	-0.3411860686060587
4694	0	0	-0.3767304609928086	-0.18672607201086805	0	0
4695	0	-8.80495110320809	-0.021316958584579035	0	-2.1760517121204157	0
4696	0	-18.36009510127654	-0.011704332835290376	-0.07171774696256081	0	0
4697	0	-1.3771448917525468	-0.00843291268260199	-0.08352035942250177	-0.012021176343673725	-2.566837179792523
4698	-0.4383038301902213	-0.24785196739069715	-0.02686528396756771	-0.0564612247720338	-0.20918603536128663	-0.16540489562730043
47	-0.50735371838387755	-1.8278485668903048	-1.2748707421898513	0	0	0
4700	-0.06121414703917028	0	0	-0.02334535417101388	-1.387377859201938	-1.4179449341319654
4701	-0.12605014602759734	-0.7778485206609542	0	-0.1472430620828808	0	-1.9460333000597012
4702	0	-0.23751473402758944	-0.0030688607804725265	0	0	0
4703	-0.01333909574273362	-0.3909771007816572	0	0	0	-4.596198422905891
4704	-0.052476615659303824	0	-1.7494359113955071	-0.9756581351495046	-0.04086890691799061	0
4705	0	0	0	-0.02836752594879885	-0.8340332487731974	-2.2215510667303318
4706	0	-0.7180894772586139	0	0	-1.065519432180328	-0.6514501528969168
4707	-0.06190805049305549	0	-0.0241938225158711	0	0	0
4708	0	-0.2423013923362268	-0.10837030472452848	-0.03974031298457925	0	0
4709	0	0	0	-0.04663267854736575	-0.02862720263655361	-0.47860811682351023
471	-3.747171546912801	0	-3.552961652195556	-1.0700812621504152	-1.117800833306834	-1.248332796941093
4710	0	0	0	-0.041713524677509606	-3.582753756045016	-3.037190064768056
4711	-0.0635230359773229	-0.2935458131468599	0	-0.05207759497061743	0	-0.4834985534460048
4712	0	-0.08521858512360422	0	-0.21887274481360516	-2.4689029611045523	0
4713	-0.07482819768033305	-0.2345167566494296	-0.004723350168270385	0	-0.4216543777700164	0
4714	0	0	0	0	-0.20801824653321543	0
4715	0	-0.22687760343689467	-0.01979883123701083	-0.03426537185648709	0	-0.513158420897575
4716	0	-2.582238457640135	0	-0.02420651474060864	0	-0.9506689319814186
4717	-0.2009283321563246	-3.750247617400549	-0.04236329285947871	0	-3.5273964215567464	-4.392251371387784
4718	0	0	-0.027170709948638017	0	-1.4204455336714463	-1.2434494339247215
4719	0	0	-0.007798442248785611	0	-0.05614944484082185	0
472	-0.3791458114346256	-2.001760138109013	-0.24222366494092015	-0.11003826100551573	-0.6411648301942532	-1.7122545735089327
4720	0	-0.8819480725368476	0	0	0	0
4722	0	0	0	0	-1.8694975986827629	-0.9379262042429216
4723	-0.007006932499888629	0	0	0	-2.613247762280172	0
4724	-0.05328198436089701	-0.17471232116855706	-0.6330892684845821	-0.05784277746510913	-1.561521998905106	-4.410186626365729
4725	0	-0.06632989554806339	-0.666130172153768	0	-0.51604884170189	-1.411342251841838
4726	0	-0.02233970369867692	0	0	-1.781848243783982	-2.3076092878746346
4728	0	-1.9109932936199507	0	0	-0.8699238915019332	-1.524646767959108
4729	0	-0.09022218136606835	-0.0020872533527465376	0	0	0
473	-0.7679712209456655	0	-0.5798952799546058	-1.430302871015316	-0.03917295889367356	0
4730	-0.1509649118649598	0	0	0	0	0
4731	-0.021009878024769297	-1.9795346103384723	0	-0.6710604545868657	0	0
4733	-0.108726766876207	0	-0.3294026304224299	-0.0200484318948006	-1.0448506155856014	0
4734	0	-0.17068545520520684	0	0	0	-0.572974980690484
4735	-0.7245930697714638	-0.2245597151723686	0	-0.34962571140237964	-0.45721380668930767	-9.454347104133962
4736	-0.47049802747458713	0	0	-0.4524074816174693	0	0
4738	-0.20709441046816224	0	-0.0418955171600186	0	0	0
4739	-4.420596220506713	-0.5838953796088784	-0.5914478499624578	0	-0.7595089535066721	0
474	0	0	0	-0.352078818439841	0	-0.2885562933446395
4741	0	-0.4907255761428926	-0.7095308902115692	0	-1.042192721835029	0
4744	-0.13987579496779257	0	-0.8715720382181775	0	-0.703386959360719	-0.19887333566845777
4745	0	0	-0.027634185664482724	0	-0.00606314932580232	0
4747	0	0	0	-0.7742928404166283	0	-0.39167043257859735
475	0	-1.7198312699623508	-0.1860593532748608	-0.11989052363732494	-0.5428091508582595	0
4750	-0.1515263470340299	-0.3280597644616802	-0.01803916762489433	0	-0.39578811423860194	-0.5885245898203865
4751	-0.3227126662524058	-0.6912155057204825	-0.03849044547556417	-0.03249123719754163	-0.22157359588566505	0
4752	0	-1.4251964191544495	-0.2727499556676729	0	-0.33248079664744257	0
4753	-0.2962058241279246	-0.001932725123357154	0	0	-0.22157359588566505	0
4756	-1.7231374271493864	-2.573883247666494	-0.258181898628278	0	0	0
4758	-0.12636480682034	0	-0.37400622903990777	0	0	0
4759	-0.015034461915178432	-0.13534577670843126	0	-1.4829868903721632	0	0
476	0	-0.20140596132789143	0	-0.1384732041365007	-3.106164750890683	-3.2056010259717183
4760	-0.17286232606681018	-2.1838631842004568	-1.757561783839789	-0.486540839045869	0	0
4761	-0.26103004003668334	0	0	0	-0.3167564062532997	-0.7488528966829445
4762	0	0	-0.13054078286224385	0	-3.675169473259463	0
4763	-0.0250455175256378	-0.07345994087211549	0	-0.4087775351241537	-0.06867617291808892	0
4764	-0.1099203138109668	0	0	-0.15806160111279616	0	-0.6173215996478854
4768	0	0	0	0	-0.2885613550231635	0
477	-0.147855406488977	0	-0.06153925492601875	0	-1.8571030469935452	-0.022130327302813724
4771	-0.0584036182621106	0	-0.2956451606474398	0	0	0
4772	-0.3662885903882518	-1.7958115457747863	-0.12396998043287132	-0.04378103444443071	0	0
4773	0	-0.9157038125616994	-0.011848455824034015	0	0	-0.6105490947288453
4774	0	-0.27909759111432364	-14.269703738434917	0	0	0
4775	-0.08009772970840279	0	0	0	-2.7283918972904804	-2.343685063990752
4776	-0.025212330044529108	-4.140523073387753	-0.04789240018832807	-0.0661711948663109	-2.890728014495981	-2.45516407577111
4778	-1.3873016368532554	0	0	-0.14130218399186534	0	0
4779	-0.6238968673758194	-1.1762631925442897	0	-0.12425608938394736	-0.07043297746328325	0
478	-0.31353094773767665	0	-0.7409683163157346	-0.08707723467900719	0	0
4780	-0.31333982346845735	0	-0.3731945544476001	-1.0183794957830776	-0.18651536875641783	0
4781	-0.04584617009755476	0	-0.1974826341660421	0	-0.03917295889367356	0
4782	-0.05057935925697082	0	-0.44764666891163696	0	-0.03917295889367356	0
4783	0	0	-0.5358116942892721	0	0	0
4784	-0.10024897234021823	-0.009714079761384276	-0.04366466369780003	0	-3.2293184883073667	-2.7959806125375
479	0	0	0	0	-0.4135973015425445	-0.8410102733839013
4790	-0.041804740600586	-0.6824320983688565	-1.0741644887283552	0	0	-0.9673429721516844
4791	0	0	0	0	-0.2538006264346202	0
4792	-0.691628112534346	0	0	0	0	0
4793	0	0	0	0	-1.1046379101506123	-1.6331723985060351
4794	0	0	0	-0.02586792518253256	0	-0.24191846704366937
4795	0	-1.8780975455384248	0	-0.17261303099505113	0	0
4796	-0.06632578531423676	-0.2140940462301848	-2.1149456981947403	-0.7622615791369934	-2.832233594946016	-3.015754755963811
4798	-5.470291008907948	0	-2.5074541718626966	0	0	-0.1017192661074562
4799	-0.23099851693078177	0	-10.314985171199854	0	0	0
48	0	0	-0.03119684567347772	-0.0018272566630330583	-2.5503164900689934	-4.768879691114923
480	0	-0.02988033922871211	0	-0.08488680540979088	-0.43870972370240646	-1.047971819970574
4800	0	-0.43808412289989823	-0.0034826174144106936	-0.4316709423369682	0	-2.5261510765130457
4801	0	0	-0.05161133193212786	0	0	0
4802	0	-0.6363487417324094	-0.3824062849378057	0	0	0
4803	0	-1.9080866869998667	-0.3004376974112782	-1.4958974445196331	-0.0904880680672968	-2.584718955697132
4804	-1.2551744115421668	-1.4580255586928237	-0.28107780393418524	0	-0.20635506863625772	-0.35714479000478816
4807	-0.020361908656877804	-0.07809348815917924	0	0	0	0
4808	0	-0.1846066864947593	-0.0542344582614378	0	-0.03917295889367356	0
4809	-7.660837869580286	-0.7406114769950385	-1.485453070553023	0	-2.192115722053595	-6.237796483653503
481	-0.004301642783766879	-0.6386312942468494	0	-0.13112513659301597	-1.118422585572406	-0.499096801079294
4810	-4.38911056902734	-2.2070819289993	-0.6897838702753999	0	-0.03917295889367356	0
4811	-1.7787909265962971	0	-0.09186288524241928	-0.6631664611318396	-0.16918800475589713	0
4814	-0.11802754572587836	0	0	-0.2210331022995662	-0.09483423776042864	-1.0822021562420971
4815	0	0	-0.4003151242784817	0	0	0
4817	-2.2254153184998127	-0.7176700015789663	-0.1087595611612746	0	-0.37512223858659377	-1.5273479219733883
4818	0	0	-0.0879114135308785	0	-1.1282184374267323	0
482	0	-0.7254226496077374	0	0	-1.1876681407524812	0
4820	-0.06771287170519513	0	-1.565992124382035	0	0	-0.16289480146649948
4821	-1.1365670298990196	-0.5671268738186972	0	0	-3.7394183680062376	0
4824	0	-2.871186332275039	-0.03296562332601839	-0.28205965490232304	0	0
4825	-0.03047939041189919	0	-1.6422125272818635	-0.5580488195234716	-2.1533699901614174	-0.8469267442892794
4826	0	-0.32124295131711555	0	-0.27207362108919736	-1.5152770754093894	-0.8943979397411865
4828	-0.32314416234127696	-0.1507814908671516	-0.18126081277515205	0	0	0
4829	-0.08445320294018221	0	-0.01477218794804279	-0.16363856009184546	-0.03917295889367356	0
483	-0.3513787436074527	0	-0.7189818835257995	-0.8914361441702581	0	0
4830	-0.0987397775154375	0	-0.03994830607606667	0	-0.03917295889367356	0
4831	-0.08803088729810482	-0.21042839598347468	-0.1438749456904902	0	-1.8190696461462164	-3.0827856303437065
4832	-3.1511037859742856	0	0	0	0	0
4833	0	-0.18322750019578857	0	0	0	0
4835	-0.016813491467655428	-0.1870777071739068	-0.09355940034295872	0	-1.8793713183306344	-2.4160749796988563
4836	-0.02041186959480712	0	-1.269493039524482	-0.3580867027955641	-0.06901781939631557	0
4837	-0.867212763430802	0	0	-0.06652213250798861	-4.1816134648821865	-2.1169336220854627
4838	-0.3108986080036201	0	0	0	0	0
4839	-0.015506025162948411	0	0	0	0	-0.32035994897363207
4841	0	-0.7504586249430228	0	-0.7830066415434498	-0.02927022915754041	0
4842	0	-0.3904924946540397	-0.12997147623181182	0	0	-3.08733080054902
4843	0	-0.9326930967594412	0	0	0	0
4846	-0.5320589624333287	0	0	0	0	0
4848	-0.657012196850733	0	-6.035654920362454e-4	0	0	-0.45652218427637137
4849	-0.022403213919989187	-0.7649454066375236	0	-4.346700877359708	-0.6683822540371072	-0.04029749583229658
4850	0	0	-0.259212680409566	0	0	0
4851	-0.08582679571474217	0	0	0	-0.03917295889367356	0
4852	0	0	-0.23453964969023677	0	0	0
4853	0	-0.07159557023365225	0	0	0	0
4854	-0.16130579577432824	0	-2.93193711095609	0	-0.3466737846264065	0
4855	0	0	0	0	0	-0.3905298756828792
4856	0	0	0	-6.143757389056955	0	0
4857	0	-0.07137637022867915	0	-1.3937553409702836	0	-0.13836090925038125
4858	0	0	-0.14473575685593398	-0.09892922152610896	0	-3.5694850053594847
486	-8.555205219727059	-1.0187578259552628	0	-1.0400708747252942	0	-1.9139205277350948
4860	-0.03751618784652453	-0.6554542964927768	-0.0538472333604659	-0.03913922550363891	-2.0758128056031127	-1.2348265597692072
4861	0	0	-0.8239883605334755	0	-5.751379587740887	0
4862	-0.28406826111621286	0	0	0	-0.12752373587422294	0
4863	0	-0.8600687270694358	-5.249216501755708	0	-0.03917295889367356	0
4864	-0.4856334712333219	-1.7770478147883932	0	0	0	0
4867	-0.06836369989189213	0	-0.09070891353398586	0	0	-0.9089634530050128
4868	-11.730146812518656	0	0	0	0	-3.8075539614100418
4869	0	0	0	0	-0.23716276036992576	-0.5423824542891797
487	-0.13302575732720912	-3.437432066363378	0	-6.379606765344473	-0.0136952936544954	0
4879	-0.07686653951503206	-1.4146685170744635	0	-0.5614214280315664	-1.350502146545261	-1.0486480982233668
488	0	-11.746521053478329	-0.081129695217105	-0.6539438548725597	-0.7144229171264815	-1.4884530052072693
4880	0	0	0	0	-1.3314606530971922	-1.8436541229065784
4881	0	-0.006811737317739985	0	0	0	-0.03404898742423046
4882	0	-0.5409548222708144	0	-0.02577325797304061	-0.7764592305241302	-0.8200610471124712
4883	0	-0.5225834652591589	-0.0021077567577458822	0	-2.7535421369790773	0
