GeneID	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_PTB_control_blood	GSE139871_GPL10558_MTB_control_blood_monocyte
1980	-4.841080523351689	0	0	-2.4590017982807924	-0.05041793672760963
4599	-4.852833210464453	0	-1.049586456521865	0	0
1281	-4.8872169030221695	-10.56184351335994	-19.29728263855229	0	-11.291960153807764
9290	-4.899305470292979	-0.01074010663686042	0	0	0
8899	-4.90143161800947	0	0	0	-2.786134224694677
11112	-4.90250302616985	-0.1492852400143163	-0.0114135869303763	-3.303222195466758	0
7074	-4.91252230037342	0	-0.06581322716606194	0	-0.05837482553561868
5274	-4.922178367312608	-0.06989002397330801	-0.05306685954458046	0	0
1544	-4.930941672758777	0	0	-0.15429683718389509	-0.07478337581310068
10743	-4.935253097126923	0	-0.214283569832572	-0.8423767779511744	0
513	-4.962202539223334	0	0	-1.3371236572511391	0
7262	-4.967554152846598	-0.151841026476645	0	-0.620375294981522	0
10295	-5.011502974836026	0	0	-0.40985249761227305	-0.18800073557994013
6271	-5.01195282902566	0	-0.2483596143328738	-0.08602554510859539	-0.21909630199503272
6861	-5.020097404526164	-0.7618689637988847	-0.5934488579674218	0	0
1579	-5.021793800186751	-0.00690965100602925	0	-0.4352005509470438	0
7024	-5.040569248960535	-0.09641055417915012	-0.23128150422694327	-1.6840864475754331	0
9113	-5.042156184366256	0	0	0	-0.05455692712897403
8780	-5.058215725376106	0	0	0	0
2917	-5.097162037176304	-0.47047719037091695	0	-0.7374935845809798	-0.02395665994775083
7277	-5.107450544673815	0	-1.1340052776997174	0	-0.2095937801592611
10753	-5.11155885823917	-0.00286399620900165	-0.16388839370231262	0	0
5877	-5.1316094122018345	-0.11211797776208982	0	0	0
1856	-5.166831229369403	0	0	0	-0.11246748525324612
212	-5.168234751402431	-0.00749514171578224	-0.06376039788555399	0	0
2206	-5.173047329634887	-0.6910883253960489	-0.49033766587201066	0	-0.01906997298605617
10266	-5.183253438028757	0	0	0	0
1821	-5.207589830642927	0	-0.2813278225516118	0	0
4993	-5.213372322056516	-0.01953568197781588	-3.3979880431594944e-4	-11.128898612242724	0
11035	-5.256485015895336	0	0	-0.9904486573461622	0
549	-5.280276965500855	0	-6.379606765344473	0	-0.31353094773767665
3707	-5.306071118912929	0	0	-0.30956691979846473	-1.2977087157273446
9667	-5.30712416124427	-0.09670344673892378	-5.854105834577712	0	-0.04602450321300144
8437	-5.312158041918378	-0.6910551340310522	-0.7410120021930868	0	-0.23446659684140603
5796	-5.315250575500706	0	0	-0.49693402098554174	0
7120	-5.319057701884844	0	-0.3706081779738426	0	-0.02227617118066202
2890	-5.367575342534803	0	-0.10569022435860732	0	0
9294	-5.379874612181547	0	-0.12341500518148464	-3.2161498696081665	-0.05919381950211166
1423	-5.390242566351483	0	-0.1080918823841036	0	-0.2200426953168969
9896	-5.393918179220216	-0.517785575573062	0	-4.169630242747762	0
595	-5.502868943859276	0	-0.0250796653021624	0	-4.412650376364013
1819	-5.509821501112644	-0.01025149307998107	-0.3467208252787284	0	0
7054	-5.523054253573532	0	-0.5045086934088272	-0.8400806198181259	-0.09354173859793365
7220	-5.5391576670081175	-0.14420891736193514	0	-9.105185892171644	-0.19938194018080124
2676	-5.550998501234018	0	0	-0.7421360617109223	-0.00179959807122048
3783	-5.602854853200711	0	0	-0.0475207880017966	0
8504	-5.648917904756252	0	-1.0153458800776731	-0.5593396474921237	0
1998	-5.685483753526119	-0.21469639326528744	0	-4.401239625344911	0
8650	-5.7031748206251205	-12.180589762983306	-1.5660526679257671	-2.7406561971298427	0
10894	-5.711343302751348	0	0	-2.858299412178531	-0.0905512499869996
506	-5.745189256903757	-0.01487434891979466	-0.04895956525109229	0	0
10923	-5.747497425576004	0	0	0	-0.4273959992027158
342	-5.768618611029183	-0.00995585047879074	0	-2.068566140856247	-0.49723988189539214
4700	-5.768740561253091	0	-0.03697840015376802	0	-20.9454321995477
8837	-5.811691756128867	-0.0417330040543169	0	0	0
10934	-5.811819305298171	0	-3.790204236541584	0	-0.2385043456288532
10152	-5.839809270828821	0	0	-1.086153290969594	-0.2364752327636903
7491	-5.859507563365085	-0.6021934470416586	-2.076970599246688	0	0
7374	-5.881429478742744	0	0	-10.75767836305389	0
9782	-5.901132862029662	-0.00615369870486254	-1.058961331395765	0	0
5549	-5.925050665961239	-0.00640712265686213	-0.01117267201947438	-2.1368982246566404	0
1453	-5.968185833272116	0	-0.00949754032358313	0	0
9024	-5.974241290377737	-0.05439516690328112	0	-1.6415971993356764	0
282	-5.981876749814155	0	0	0	-0.11905226862385958
4055	-5.991643462414856	-0.03262132384262339	-0.1187328029592517	0	0
2342	-6.024909901186092	0	0	-0.04423135281513735	-0.144491649440468
6685	-6.041472421566841	-0.00837049133726819	-0.5255522439884646	0	0
11031	-6.058343920446414	-0.03044097814563123	-0.8395968917002032	0	0
10447	-6.069647970519446	0	0	-1.4925773519189818	0
1058	-6.102331247747506	0	-0.11761166647761544	0	-0.9524997983231112
9031	-6.170567072426405	0	-0.6024033020478112	-2.1763280014199933	-0.975030478226683
1267	-6.228651753832869	-0.4554328114131181	0	0	-2.709921136349024
1464	-6.245360778475405	-0.7044345350407673	-0.4798858650570841	-0.121231338427086	-0.03436932388546343
10876	-6.250149313641498	0	0	0	0
8356	-6.3555983772012645	0	0	0	0
1368	-6.379282637769009	0	-2.7312528741907967	-0.23214448378594965	-0.5343392158208737
11017	-6.399287691896983	0	0	0	0
8406	-6.443353530320572	0	0	0	-0.21217707728770563
6723	-6.474461586622326	0	0	0	0
8551	-6.538682913829961	-30.640076155636027	0	0	0
3448	-6.57266852277775	0	0	-0.06549606145650633	-0.02962668671676155
5510	-6.587521013718649	0	0	-2.617739225487025	0
8547	-6.604516511542153	-30.640076155636027	0	-0.6118841669911561	0
4549	-6.613250714329343	0	0	-0.5546160241322327	0
2701	-6.6230384371143884	-1.53344710926699	0	0	0
1025	-6.662372612808682	-0.13985486586365117	0	0	-3.6308784908167273
3405	-6.673837543115987	-0.8848746618416111	-0.0986577463749608	-0.1532680826468953	0
9058	-6.721503141382481	-0.02409565239679523	0	0	0
10143	-6.771769722744607	0	0	0	-0.02407018597034203
6597	-6.825602331058799	0	0	0	0
10642	-6.939743087900732	0	-0.00689072080345573	-3.389000167537489	0
6351	-7.018470317111312	-0.4988808196721191	0	0	0
419	-7.093258190719284	-0.02302816811675784	0	0	0
2774	-7.119523593090261	-0.17627065856748558	0	-0.4033359441777884	0
1694	-7.119777121241563	0	0	-5.869638581824527	-0.5429474588075474
8560	-7.120267602626004	-49.106682586617545	0	0	-1.0871384846622714
2239	-7.121743944004883	0	0	-0.3185136328348894	-0.4533552368709606
1731	-7.14434910290526	-0.19371281191005577	0	-1.049301077331035	-0.06332408081110596
417	-7.341000992604593	-0.7468712361103209	-0.37417028023202514	0	-0.1994780222502181
10156	-7.383244894727691	0	0	0	0
6116	-7.384087286450999	0	0	0	0
3454	-7.399003818526934	-0.2788162312544924	0	-4.672856078313603	-0.12932067462411803
6778	-7.476845448784008	0	-0.16735625125753018	0	-0.09039112761920733
8321	-7.526579102119808	-4.658051894410164	-0.14271837972940787	-2.627583257945014	-0.03974271135568219
6156	-7.887416454237354	-0.05800834489833972	0	0	-0.1807029847893216
6948	-7.897801136192413	-0.14782118382193316	-0.29518003563629003	-1.793140064076794	-0.01670178878425772
9217	-7.911563741931475	0	-0.04754724504509326	-0.2970396883525127	0
2173	-7.951275976498888	-0.04109487563326819	-0.46969652615119706	-1.749393887307465	-0.1477570537503736
7919	-7.98104725672178	-0.03916994533485027	-0.11038653369581708	-10.27894131279937	0
224	-7.998300323401057	-0.03406185237553307	-0.8962100044798147	0	-26.858029347485683
6786	-8.005302999985139	-0.23842618920016773	0	0	0
6549	-8.005451742157447	0	-0.5179079128643116	-0.9614702914393524	0
1508	-8.100739842130078	-0.45886860333961343	0	0	-1.5862798830219358
4153	-8.11721280824256	-11.998875734916036	0	-0.17516797370658188	-0.07331524793110622
8350	-8.172836356425822	-0.6766581899476711	0	0	-0.00570515543152275
3498	-8.259262446660024	-3.202618544669764	-1.351500156593139	-0.1631950506221587	0
4108	-8.535205691224114	0	0	0	0
411	-8.545204824493894	-0.11417596919006778	0	0	-0.454622206779232
11243	-8.622077135359689	-0.02359716183146334	-0.599716542168288	0	-0.35978380297660184
10605	-8.64189263048257	0	0	-2.332774789144935	-0.0943618639412237
6820	-8.696362149000231	-0.11613800071886687	0	-1.2979557063421543	-5.848686446045664e-4
7922	-8.72734054151148	-0.01660193136644003	-0.00173239326391572	0	0
3824	-8.749260008542285	-0.02982622044672323	-0.03003883980210492	0	-0.1900740769348632
4733	-8.80495110320809	-0.9676260593360624	-0.884751473484882	-2.245600656603324	-1.3288791779714728
2363	-8.844547411535473	0	0	0	0
1918	-8.878236264020348	-0.00325406654220435	-0.01930001548251742	-6.356001460520807	-0.02060898593489768
4233	-8.891394068089411	-0.6230928658573971	0	-0.6234591789059876	-0.15698932928392484
5737	-9.00653438863934	0	0	0	-0.6637558292099155
11062	-9.029748482625312	0	-0.09613313000143052	-0.31680856433415594	0
4257	-9.093273161603983	0	0	-0.31145008286810394	0
1112	-9.094859436507065	-0.06118104799632071	-0.00420068317666896	0	-0.14075739262188547
103	-9.101178599516093	-2.0502284546685026	-3.880815996178383	0	0
5293	-9.401058602452302	0	-0.1278340120673357	-0.2944998200554373	-0.11524953331454024
5893	-9.404046149027366	-0.2707531105813886	0	-0.892157659795147	-0.19293318474296403
7315	-9.761670110735492	-0.00197362778162918	-0.45697440302580006	-0.1902620181903547	-0.01777088041546348
781	-9.780720421599463	0	-0.05132927160489248	-0.34925226060108505	0
8585	-9.912893022831051	-0.8008758887160061	0	0	-0.11580317011526596
10573	-9.935304695568414	-0.01973891698415278	-0.00134880714240279	0	-0.6790559486525442
745	-9.976402279495424	0	0	-0.20269465216564453	0
10423	-10.006383717001349	-0.18014179939245922	-1.4177328354676326	-0.03132127741302804	0
775	-10.080735003649467	-2.815050988540394	-0.9773044629876956	-1.8568411283192343	-0.00561786496591339
8988	-10.268916557531467	-0.03804920424784475	0	-2.948363023005098	0
8409	-10.316080172095354	-0.2967807638817065	-0.6839292244583277	0	-0.1685057946236883
10261	-10.429234320870767	0	-0.00408336737709508	0	-0.01591083022749012
9801	-10.530064178904182	0	0	0	0
10393	-10.845139937207769	0	0	-4.741356845703442	-0.03966840775682156
4038	-11.142784883371505	-0.1084737069281202	-0.5699612763219828	-0.5389398863381061	0
4697	-11.20073950493519	0	0	0	0
7053	-11.317926355290265	0	-0.2641768252102801	0	-0.08468635223423493
3685	-11.380467903767697	-0.02989337568948785	-0.03806437230804607	0	0
9248	-11.608073137766803	-0.36796611279292735	-0.5715604699555774	0	-0.48604840931140414
8917	-11.653022691923807	-0.1548357477253819	0	0	-0.02102253439176493
490	-11.746521053478329	0	-1.0929721306468592	-0.0738786503069202	-0.04317690336412294
6119	-11.833585091322092	0	0	0	0
778	-11.848021097466496	0	0	-3.603775488488467	0
10252	-11.883492363964564	0	-0.00408336737709508	-9.767278580603907	-0.07207412380779138
1733	-11.968839263854754	-1.442944157093364	-0.12336226652749892	-1.049301077331035	0
10617	-12.029487798299396	-0.01812338406880165	-0.00723622784231273	-1.18284178797933	-0.02449106947151496
9312	-12.03654276664722	-0.00502535352646438	0	-0.3432024691923523	0
1308	-12.227725535207888	-0.01775043514119066	0	-1.041361485028001	-3.6355362102138535
4987	-12.287967446073589	-2.4733570787754005	0	0	0
6299	-12.394250690996708	-0.09539714012179457	-0.00700482105986022	0	-0.15260540645238768
3068	-12.46373706700728	-0.01809405310415082	0	-1.1971238758448046	-0.04038548130511479
7179	-12.576902329384955	0	0	-0.4785747526469406	0
7087	-12.917220222840063	-0.00415376764861852	0	0	0
6328	-13.056197102104834	-0.00497546015641964	0	-0.5056073897832274	0
1802	-13.092510116502249	-4.593706592696859	0	-0.02462290081192664	0
7982	-13.25278279453015	-0.17166648977864257	-0.02180322528059686	0	-0.00317770756086632
5170	-13.298847369914036	0	-0.8141470617511004	0	0
773	-13.324407923046744	-0.00399714533132334	0	0	-0.07017530177874404
6448	-13.558147184846575	0	-0.5003985754933878	-1.8263511364666865	-0.1414528367484562
8914	-13.815261329079442	-0.6513539431067751	-0.01365320275479785	-2.88450724092191	0
5533	-14.272226700665913	0	0	0	0
6981	-14.595508117880172	0	0	-3.757705434947294	0
8195	-15.188912904677698	0	-0.07274755360039875	-0.6156216298123951	0
10184	-15.694780789544724	0	0	0	-0.06274821505149325
576	-15.75758581342059	-1.4627852769004095	0	-1.0992744847638338	-0.17696264720880617
4717	-15.764247069233132	0	-0.01349058578897528	0	0
7447	-15.778181595301088	-0.01191000291562215	0	0	-0.07149148901542005
9380	-15.841429900367135	0	-0.07691934155613511	-0.25355678691649075	0
3987	-16.210133810291794	-0.0295992331877164	-0.5182897133603639	-5.527041034803992	0
9333	-16.24643323102908	0	-22.49698927099016	-0.705452232330763	-0.1333987538388257
7159	-16.257197905715728	0	0	0	-0.04866181597996144
6398	-16.65503738083738	-0.33161653232374344	-0.39797153875481706	-0.02032269991078839	0
6774	-17.302655221872744	-0.00417663202960896	0	0	0
7565	-17.350968782030286	0	0	0	-0.19809478051149243
5021	-17.572163838857485	0	-0.01405132596792591	0	0
529	-17.717609453205164	0	-0.2451580208541145	0	-0.05928560897507007
10616	-17.724981190422575	-0.01939408293649341	-0.00723622784231273	0	-0.02933958989399726
6779	-17.729511388547852	-0.12901637646357456	-0.16860561390781537	0	-0.05805571753976266
4734	-18.36009510127654	0	0	0	-1.3288791779714728
3463	-19.05734790998364	-0.2005420744806239	-3.499495675475166	0	0
2496	-19.403528818159177	0	-0.2191858410242085	-0.26075387008009576	-0.18973468051260628
857	-19.79693260043724	-0.9124252412976211	-0.5072881245353544	0	0
1545	-20.273437265564368	0	0	-1.6116658939720172	0
9709	-20.385987867349424	-0.00894147706012496	-1.1774346782113738	0	0
6783	-20.7781481873106	-0.438831203048049	0	0	0
10751	-21.628107514373188	-0.00859879719053995	0	-1.389084312877428	-0.1043126883995764
8642	-22.38598109442777	-11.213597346910294	0	0	-0.12920767455555807
526	-22.415210082990072	0	-2.0554160326564035	-0.2080709618417107	0
4718	-22.72390036122256	0	-0.01349058578897528	0	0
2658	-23.722121179067276	-0.5654970818124996	-0.7482316969510194	0	0
1788	-24.277981286041623	-0.1951213839620174	0	-0.7723278098233712	0
4564	-24.44077170726304	-0.10964706372076072	-2.3379735749104027	0	0
10241	-25.429620372700075	0	-0.00408336737709508	0	-0.07207412380779138
2796	-26.842278225138404	0	-0.1902234200760093	0	0
1346	-27.168975613368	0	0	-0.7626223466762501	0
9175	-27.31525612493771	-2.9758588318858448	0	-0.7745792021643316	0
1896	-27.44980964597667	-0.26135461473227306	-0.2907859831243592	-1.16295943614334	0
6480	-27.8517718881984	-0.04955291441084594	0	0	-0.04299775368316896
9819	-28.776302540936538	-0.0171251490789846	-0.3233410797860663	0	0
3815	-30.2621453466375	-0.07006710704547939	-0.1947870442091053	0	-0.02087824504444957
3373	-32.79049853341948	0	-0.09561448475365868	0	0
5094	-33.38428300523864	0	0	0	0
3834	-34.601187257309725	0	0	0	0
1445	-35.253592935931266	0	0	0	-0.13735624345943354
8187	-37.254476981982414	-0.00612109195226284	-0.19966031780701765	0	-0.01710567747064854
1006	-47.87437788471493	-0.03400048813494458	-0.1962960409031152	0	-0.2507090325536908
7021	-53.41149462168048	0	-0.21724407367656828	-0.8268363711688842	-0.03491983944031407
8838	-57.15170417129519	-0.40714325893509856	-0.1064601212680131	0	-0.286388553536423
4668	-62.27297156914104	0	-0.06397682317062307	0	-0.5200030605552888
919	0	-1.2342061919995428e-5	0	-2.340958127751608	0
7051	0	-2.902764787536538e-5	-0.4705214486177782	0	-0.08640301148030527
23335	0	-8.445632561096539e-5	0	-0.205843213775232	0
3119	0	-8.580325342466555e-5	-0.08025096392038561	-1.2507234747458618	-0.416775956775969
2938	0	-1.523445577284524e-4	-0.1271289006457748	-0.8619041322609504	-0.10267201924487068
4899	0	-1.7282684711171416e-4	-0.02870654502981454	0	0
4902	0	-1.7282684711171416e-4	-0.02870654502981454	0	0
5626	0	-2.673145235304597e-4	-0.2087444238475118	-3.147646487752548	0
23277	0	-3.344074435266964e-4	-0.6961194695680191	0	-0.7167069592267516
3133	0	-3.577314394049222e-4	-0.03998983344536325	-2.680759157260408	0
6492	0	-3.707272417767804e-4	0	0	-0.8335512570605905
7218	0	-4.2584525907871096e-4	-0.47868686058364296	-2.3515280472939524	0
18	0	-4.550619278719803e-4	-0.0541788021608339	-0.07030952123398393	-0.06155382707837369
4033	0	-5.190121863185154e-4	-0.13480026623385252	0	0
7182	0	-5.484269776223627e-4	0	0	-0.00146276780347698
2323	0	-5.910380539517757e-4	-0.1672783045426437	0	-0.21679406218991493
5594	0	-6.035654920362316e-4	0	-0.05404418492328466	0
9738	0	-7.011669256885289e-4	0	0	-2.411274423720928
991	0	-7.935471483604406e-4	-0.0786338289168597	0	0
2339	0	-9.058893847660175e-4	-0.25245433883661905	-0.7934174109289014	-0.15653692286267187
1136	0	-9.332498472400252e-4	-0.1502273340471713	-2.500681494368401	0
10558	0	-9.77963331936782e-4	0	0	0
9409	0	-0.00100385839009554	0	-1.082250013103342	0
2313	0	-0.00101367096666627	-0.04333978604444789	-2.267590263667698	-0.01282966817617226
4242	0	-0.00102604185517307	0	0	-0.5246949064510469
3018	0	-0.00103011328970588	0	0	0
711	0	-0.00104015408560656	0	-0.1404326350208951	0
4192	0	-0.00110217406976108	-0.09352877357177251	0	-0.03967069354408664
407	0	-0.00111858218056712	-0.15957625008648102	-0.09558143996585168	0
3060	0	-0.00119341140358686	-0.7541372174997927	0	-0.03572927015934375
274	0	-0.00119657998709534	-0.0996456351979163	0	0
7980	0	-0.00121751154389165	-0.04448362023817601	0	0
1145	0	-0.00121858638401034	0	0	-0.05302452016612997
10586	0	-0.00125281193695642	-0.02608331580025791	0	-0.12704753175671435
7270	0	-0.00125732272453121	-0.2547663599530499	0	-0.00391007585391651
4354	0	-0.00126449670736203	0	-2.548826985626736	0
3633	0	-0.00130629053460087	0	-0.01176660052740175	0
9133	0	-0.00142187501159135	-0.00403965685270808	-0.05719574855927845	0
3048	0	-0.00146952241137049	0	0	0
10603	0	-0.00150707678959902	0	-0.9816815892186136	-0.0913166640132218
9938	0	-0.00153257390831126	0	-0.03537102681256354	0
714	0	-0.00163335792899577	-0.10241661619540124	-2.013052164528025	0
4597	0	-0.00189870337546532	0	0	-0.08970010550423678
4678	0	-0.00190451455107573	0	-0.9259298140915152	0
9924	0	-0.00191407269279775	-0.6756631557943387	-2.552495142774534	-0.01204227483254629
22880	0	-0.00202089823048756	0	0	-0.4572876222113607
5463	0	-0.00208725335274648	0	0	-0.1085879073463452
23239	0	-0.00210184415042946	-0.04473298486157527	0	-0.3717650093890692
23240	0	-0.00210184415042946	0	0	0
5638	0	-0.00210775675774588	0	0	-0.6062747936418514
5639	0	-0.00210775675774588	0	-0.7288551124412246	-0.35557833233190195
9317	0	-0.00210950610170235	-3.83027165076927	0	-0.17720764036683267
1361	0	-0.00217322895066167	-0.03538351638864483	0	0
6073	0	-0.00226454425401312	-0.2625903891272155	-0.4004547756675967	0
3092	0	-0.00249029207183304	0	0	0
7476	0	-0.00252463444876312	0	0	0
1979	0	-0.00257062735179947	0	0	-0.02593257663736481
22899	0	-0.00258244070128471	0	-1.6177882554590362	0
22938	0	-0.00262832195491755	0	0	-0.21019565755562408
6172	0	-0.00264508981389063	0	-1.0548722847661076	-0.03731771896247504
4137	0	-0.00265121650783357	0	-2.2675903747522232	-0.4706361884191531
1747	0	-0.00266661215631354	0	-0.5977349123132183	0
22974	0	-0.00267132409033324	0	0	0
2717	0	-0.00268679782801617	0	-0.10835660108910904	0
11100	0	-0.00270868282534073	0	-1.9901837900574424	0
4356	0	-0.00273118875267333	-0.13081887310528464	0	0
6984	0	-0.00275621700362491	-0.02874844313850327	0	-0.2511889424474525
8790	0	-0.00276002674408759	-0.11711572022256496	-0.34497683031643067	-4.350939604168055
7153	0	-0.00279391612740168	-0.02942498229225787	0	0
11285	0	-0.00284790519016575	0	-0.9183465892931107	-0.13104138567890428
10277	0	-0.00286799020636877	-0.3446349198605473	0	-0.18800073557994013
10985	0	-0.00292194837584428	0	-1.2757014689878736	0
6675	0	-0.00295199182880057	-0.22103834576561643	0	-0.01648687808180354
5414	0	-0.00297713119231912	0	-0.1994962461955692	0
4156	0	-0.00300372873953161	0	0	0
5434	0	-0.00306886078047258	0	0	0
2579	0	-0.00311577599742371	-0.00619028483568781	0	-0.0455845404848747
23338	0	-0.00312089306908022	0	0	-0.264468480544412
157	0	-0.00313979619755078	-0.01845534380443789	0	-0.15223512368582526
6898	0	-0.00315690398698831	-1.0045167614182784	-3.5966320935199665	0
8347	0	-0.0032009214961689	-1.9503400981296848	-0.7088272838668754	0
6654	0	-0.00324943000902547	-0.10106724548809712	0	-0.14443566742278335
9377	0	-0.00326901938038243	-0.14636277671896436	0	0
6605	0	-0.00327317648927269	-0.3626352518875012	-0.8181644986949248	-0.04632448511760101
10452	0	-0.00333363988297963	0	-1.2039539043702645	0
23336	0	-0.003333818206636	-0.5211140073813341	0	0
5051	0	-0.00346378258053725	-1.0782309068806477	0	-1.5725543824481427
7915	0	-0.0035756694481428	0	-1.2016813211211734	0
23316	0	-0.00359223381383977	-3.1592837319438685	0	-0.16180053921129678
4886	0	-0.00362102008466244	0	0	-0.17104550137393193
6530	0	-0.00369668125847318	-0.02087765415877941	0	0
1829	0	-0.00372722938778651	0	-1.8117569457937424	0
10396	0	-0.00381738987108484	-0.13169491779321277	0	-0.03966840775682156
7637	0	-0.00391941439972814	0	-0.8408222374727412	0
7923	0	-0.00392362618319672	0	0	0
772	0	-0.00399714533132334	0	0	0
2665	0	-0.00399875248682353	-0.2002705067730925	0	0
4745	0	-0.00403908129752605	-0.06840848852888287	-1.4837013616667578	0
22823	0	-0.00408496142188197	0	0	-0.47475140361381096
2050	0	-0.00408583938771468	-0.17349484283409738	0	-0.04551832599579614
10108	0	-0.00410543627559505	0	-0.13312216583261427	-0.2679523608922243
10112	0	-0.00410543627559505	0	0	0
4279	0	-0.00419102123409756	0	0	0
4649	0	-0.00426577577684378	0	0	-0.00545684236521595
4070	0	-0.00427094883298392	-0.15594913933539772	0	-0.04116144116057141
8417	0	-0.00434934241552686	0	-0.2183771864774502	0
7102	0	-0.00443338032494686	0	0	-0.14787382421368844
2919	0	-0.00449664018743939	0	0	-0.02395665994775083
22969	0	-0.00451203854865989	-0.1687188786362333	-0.10350976016968104	-0.05604434271755099
23002	0	-0.00452769819087195	0	0	0
6184	0	-0.00463114739549735	0	0	-0.01198814515064156
6280	0	-0.00464765002051276	0	-3.038800326671716	-0.29750647254154705
2681	0	-0.00467010021877756	-0.32326887496221346	0	-0.12230153986010706
9722	0	-0.00470588594542911	0	0	-0.6745631935805938
23301	0	-0.00471537384781092	-0.17620820409944354	0	-0.00584999039849765
3369	0	-0.00478245850479169	0	-0.07786051795610716	-0.2197516747569853
348	0	-0.00483244457845417	-7.271326563447904	0	-0.5392976566424972
6143	0	-0.00486112475398256	-0.12644010666083066	0	0
6857	0	-0.00486997956045703	0	0	0
6003	0	-0.0048766248503273	0	-0.8419896421848216	0
2302	0	-0.00488230542688006	0	0	0
3125	0	-0.00490233135970218	-1.3632657039695055	0	-0.00371703643610654
713	0	-0.00490525131261077	-0.05317059680728291	0	-0.04766687473815168
2100	0	-0.0049119558095711	0	-0.07789476382760319	-0.6899042223647348
1803	0	-0.00495264452343982	0	-0.8852873484148975	0
4926	0	-0.00495960834741254	0	-6.923293743767832	0
6818	0	-0.0050629988337438	0	-2.641846471157104	-0.8277302654970928
4128	0	-0.00506523934225669	-0.06345779788752445	-2.530383480673935	-8.604938079080856
415	0	-0.00507866499064565	0	-0.2999387848215773	0
6282	0	-0.00511937144293964	-0.02116616928194971	0	-0.1310941606717697
5793	0	-0.00514580907616576	-0.05892432059711691	0	0
1866	0	-0.00514976273391064	-0.1041045865650245	0	-0.5071798795237781
1937	0	-0.00524956036828161	0	-6.356001460520807	0
22841	0	-0.00537800472661206	0	0	0
23020	0	-0.00545981438337789	-0.47031727145180224	0	-0.27046126263012216
10526	0	-0.00546011129260015	-0.0129183055635437	0	-0.00850474870776896
9052	0	-0.00547559791307436	-0.12949066203961437	-0.9007131154615873	-0.09437880226953926
3293	0	-0.00554888612600823	0	0	0
7201	0	-0.00566311507679953	0	-0.5888700336543142	-0.04188785288747496
9727	0	-0.00567402602780227	-0.10708629339924736	0	-0.00367112299379041
10213	0	-0.00578117842745133	-0.00276184526618167	-0.08529851615881179	-0.04229453540089223
10217	0	-0.00578117842745133	-0.00276184526618167	0	-0.21512632900906903
2651	0	-0.00583023631549385	0	-0.00120344470262523	-0.5714935101810588
2038	0	-0.0059272105676571	0	0	-1.3854741623284594
11057	0	-0.00593749980070321	-0.12247668044586268	0	-3.2008217060374147
5339	0	-0.00594566481052127	-0.954094268037541	-0.12683244589506248	0
3157	0	-0.00596882073568499	0	0	0
3718	0	-0.00606101409265225	0	-0.911545218361738	0
9781	0	-0.00615369870486254	-0.13373104164248467	0	0
4713	0	-0.00631457226600307	0	0	-0.00463119382242605
10885	0	-0.00634858529934249	-0.5383331479741318	-0.8961043795958892	0
3358	0	-0.00635075895399334	-0.06741640002943972	-0.05482125173345853	0
9108	0	-0.00642948119968489	-0.05288735824649443	0	0
2273	0	-0.00643902126104045	-0.5430088072603969	0	0
6664	0	-0.00657778059768002	0	-0.49253532753090346	-0.9399242164663204
4907	0	-0.00659500007587397	-0.06213169466078112	-0.1850976929788052	0
2876	0	-0.00663854012165972	0	0	0
2877	0	-0.00663854012165972	0	0	-0.00916872532925389
2878	0	-0.00663854012165972	0	0	-0.07195937945667452
2880	0	-0.00663854012165972	0	0	0
6832	0	-0.00666672091718872	0	0	-0.0566615301742297
954	0	-0.00669685989658339	-0.00263981184652439	0	0
5066	0	-0.00670086099518774	0	0	0
7079	0	-0.00685040471045572	-0.113722670424224	-0.4906966226833016	-0.1921697483979069
23059	0	-0.00689804615149847	-0.3358344172635539	-12.116906470247365	-0.04868610786527472
4917	0	-0.00693166153173546	-0.00692568027083098	0	0
5860	0	-0.00699827271651454	-0.791621390355974	0	0
6443	0	-0.00705684142835183	0	-0.4522158312619957	-0.2533970195279731
2255	0	-0.00709108482111915	-0.15507444097623752	-1.1430485782523336	-1.983249161862414
10575	0	-0.0071525309446762	-0.00421738232780771	-1.8874898084872351	0
10576	0	-0.0071525309446762	-0.09755730957562016	0	0
6048	0	-0.00715790613912575	-0.20354997233369304	0	0
22837	0	-0.00717434040851772	0	0	-11.18174328522538
2	0	-0.00719224147301417	-0.08897843569311564	-0.2523742660775854	-0.11691381805398846
23175	0	-0.00719372684659924	0	0	0
2996	0	-0.00720640135433736	-0.2246893605737866	0	-3.445593592674617
6810	0	-0.00720777766770872	0	0	-0.22209889989885268
9180	0	-0.00723304396215807	0	0	0
23231	0	-0.00728113586455958	0	0	0
9459	0	-0.00730452865195545	0	0	-0.4228909826955065
2117	0	-0.00735407558616635	-0.06329863863520738	-0.5011771424579026	0
2118	0	-0.00735407558616635	-0.06329863863520738	-1.6248355447302023	0
4091	0	-0.00736445188556531	0	-0.4798985443653776	0
6463	0	-0.00740157116475923	-0.12314195006933525	0	-0.07078672175587641
2577	0	-0.00744788264200115	0	0	-0.14504767075821756
3662	0	-0.00748327592714668	0	0	-0.01926518841283642
8365	0	-0.00752099247934173	0	0	0
11329	0	-0.00761122992998858	-0.2828070470581483	0	-0.6377336907924924
