GeneID	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood	GSE139871_GPL10558_MTB_control_blood_monocyte
4478	0.8232957631667392	0	0	0.06245716894867081	0.06245716894867081	0.11439526997702831
974	0.8217025214298035	0.1309308433184085	0	0	0	0.05721040327048898
2806	0.8206911313962321	0	0.0742335320871178	0	0	0
8535	0.820051065050067	38.95753589430011	39.44617753652403	0	0	0
8505	0.8192851754700801	4.229039439075726	0.08158308065892639	0	0	0.32443112085138315
10986	0.8186784165378516	0	0	0	0	0.00633138460119564
9787	0.8186618412396858	0	0	0	0	0
6855	0.8176655288636985	0	0.31823151385351345	0.7491155909962233	0.7491155909962233	0.03909173803647103
2559	0.8174551967477388	0	0.11564487103293576	0	0	0.15757126441900704
6771	0.8167749855436479	0.36174839019457633	0	0	0	0
10385	0.8166482711295135	0.2212440951921601	0.02864203294333056	0	0	0
6970	0.8156018710102353	0.6815956515766987	0.04559597478602397	0.5151405814833003	0.5151405814833003	0.15120420739138032
9464	0.8136116967778033	0	0.9767834097323268	0.9376828991442224	0.9376828991442224	2.219530259591891
11081	0.8123496465807696	0.00116668185618877	0.37894436502998285	0	0	3.734035698015468
6472	0.8121157724393915	0	0.1387646268494529	0	0	0.04639259313812438
5159	0.8120318362732644	1.9137216623219848	2.512124370868749	0.24242936666863543	0.24242936666863543	0
2079	0.811466642133982	0.06577987899642546	0.7390840273379526	0.21328160216960068	0.21328160216960068	0.06928973120894194
9649	0.8114620061585878	0	0.5017365580351958	0.4548497879368356	0.4548497879368356	0.08711383612331514
2582	0.8111950052429964	0.4551608037356889	1.7783445860634073	4.384973179225563	4.384973179225563	0
6010	0.8099720269535466	0	0.5131828267302021	0.3088431232417783	0.3088431232417783	0
1069	0.8068840246600388	0	2.8830684366574726	0.962637641412135	0.962637641412135	0
10665	0.8062983098032269	0.0039006586647145	0.06741934164618625	4.041077213803101	4.041077213803101	0
9300	0.8057411779639451	0.07024645921803702	0	0.3735226647817409	0.3735226647817409	0
1647	0.8043363131103745	0.2991554940077037	0.13131482148790213	0.5429812805758523	0.5429812805758523	0
922	0.8043037680601184	0	0.3614900526074955	3.2114809870737715	3.2114809870737715	0.504366407313571
9553	0.8041818004063503	0.0074873303266445	0.6078688212728909	0.331651016948404	0.331651016948404	2.666931638154935
9849	0.8041594788825122	0	0	0	0	1.1870790386499603
9350	0.8032172415364749	0.03279862296158614	0	4.135332393490945	4.135332393490945	0
9985	0.8031240713374965	0.4028958701955796	0	0.7307556252829375	0.7307556252829375	0
628	0.8018396357160024	0	0	0	0	0.02982068868793619
339	0.8013397228113335	0	1.2960629505138306	0	0	0
1016	0.8002888668434438	0.05462367986524014	0	0	0	0
2694	0.8002240780953347	0.00461648963008518	0.09597406968560708	0	0	0.08455375706584366
5861	0.8001078016775314	0.02263998826660863	0	1.7989500311486957	1.7989500311486957	0.04095323660180423
5663	0.7993045295031332	1.1365093871393772	1.1309592774786406	0	0	0.04770215254356103
1066	0.7991035350120694	0.02992028380617925	0.17197594017164697	0.2283903291168301	0.2283903291168301	0.1814900559471124
1995	0.7990551217854256	0	3.368279646075078	0	0	0.29587758104280804
7879	0.7989598178907902	0.04351089294762006	1.1104939991737397	0	0	0.02510345826142013
8428	0.7987734670229976	0.2847935562735069	0	0.2283903291168301	0.2283903291168301	0
2681	0.7982081188232648	0	0	0.11241175710815587	0.11241175710815587	0
523	0.7966035843227863	0.02787558049399781	0	0.0667551975716496	0.0667551975716496	0.14725716959991964
8527	0.7958658791380077	13.931723137587774	7.043024372154669	3.711398356374687	3.711398356374687	0.07177664070660916
5999	0.7945204843098099	1.6462395983262326	0	0.298437715148562	0.298437715148562	0
3424	0.7943948838857073	0.10505545631572938	0	0	0	0.00774020261138661
3553	0.7942331937454806	0	0.23026009171923767	0	0	2.042263339208512
10296	0.7939582423662372	0.01379753232260118	0.02123530083306396	0	0	0
7251	0.7936508358845169	0.05373511993951629	0	0.11545613050386104	0.11545613050386104	1.6083627497070792
3547	0.7936389143373401	0	0	1.0771342050505468	1.0771342050505468	0.8302320328840803
9761	0.7932817020115721	0	0.15827333242777086	0	0	0.02864956095933249
11264	0.793175940209188	0	0.12403231695231548	0	0	0.6526271732513508
7520	0.7929220554813713	0.0033342066902248	0	1.4692640646641042	1.4692640646641042	0.02340420711135185
6134	0.7929076369928136	0	0.14536125417869306	0	0	0.03983659736515504
7454	0.7926821321577646	0	0.05048798293496175	0.32078193684797385	0.32078193684797385	0.0730163287177934
337	0.7919902289961818	0.00449399794888072	0	0.7460435154446899	0.7460435154446899	0
2267	0.790762917811271	0	0	0.7178153994638756	0.7178153994638756	0.08346844973841283
2274	0.7891604428778085	1.7735527743063724	0.6370883979850528	0	0	0
3753	0.7885214571010903	0	0.07589887205599188	0	0	0.17528979370095676
6003	0.7876267970101507	0	0.02576384763249295	0	0	0.01342020431991253
10342	0.7874856644741919	0.05881621033340667	0.2203088020779248	0.40031936295002657	0.40031936295002657	0
70	0.785728266521581	0	0	0	0	0.05293273338317483
2615	0.7855636649829038	0	0	0.2557441946092176	0.2557441946092176	0.144859226614292
9601	0.7853919430641769	0.3130887074954814	0	0	0	0
4054	0.7845655760366084	16.03045767182933	0	1.6845190482676888	1.6845190482676888	0
8718	0.7843437068384018	0	0.0351117978720358	1.9453072743017297	1.9453072743017297	0
783	0.7828592555814861	0	0.05467714482536579	0	0	0
10537	0.7820902958849321	0.01217992513647335	0.00904059492871683	0.2283903291168301	0.2283903291168301	0
3975	0.7818880232044565	0	0	0	0	0.02221573413688149
11021	0.7810927925651581	0.00581991626279415	0.00797838429255821	0	0	0
258	0.7806792067659729	0.08510506781128724	0	0	0	0.00689042109418846
1601	0.7804108215653782	0	0	0.24586610343810772	0.24586610343810772	0.07104225558639232
1936	0.7799984333924332	0.02007427610519138	0	0	0	0
8630	0.7799619258000644	0	31.720137240027896	0.12070395313539196	0.12070395313539196	0
5601	0.7795928697520975	0.02945874834700956	0	0	0	0
8878	0.7794277278900164	0.05721080208799567	0	1.6456341482889831	1.6456341482889831	2.216434717601201
8484	0.7792641714912912	0.257332308991156	0	0.19773691607836152	0.19773691607836152	0.00222585304685107
2826	0.7791821891332955	0.11241608056934944	0.06313397837782497	1.3481901523909925	1.3481901523909925	0.1611961300248801
2270	0.7780212404475546	0.27005165353913085	0.5603908834456672	0	0	0
361	0.7779990447047114	0	0.3586094470881098	0.9980292614660806	0.9980292614660806	0.01624671694515747
3418	0.7779104060699441	0.0205599403253397	0	0.2283903291168301	0.2283903291168301	0.1453901283244221
6527	0.7777400624674968	0.006208880401045	0.02141917247594527	0	0	0
2749	0.7773027527059337	0.23013146128281425	0.6884434613186757	6.1767384695350565	6.1767384695350565	0
830	0.7772979606407607	0	0.17793199881880295	2.058988100109555	2.058988100109555	0
1881	0.7762456006861154	0	0.4618439523210947	0.39770807545356224	0.39770807545356224	0
2961	0.7761957056156445	0.44527677144515865	0.5171903263049273	0.1199782168400576	0.1199782168400576	0.20242592056828992
8623	0.7754474965105197	0.0794626525395038	6.747910393483864	0	0	0
5862	0.7742798275439167	0.02263998826660863	0	1.7989500311486957	1.7989500311486957	1.0708010506835617
10974	0.7730942005835137	0.0226117374835798	0	0.6042560116166623	0.6042560116166623	0.07012598623919697
8347	0.7730805289510579	0	0	0	0	0.07112323016658104
5507	0.7730461028911889	0	0	2.231424415097984	2.231424415097984	0
11108	0.7727234671330634	0.03297053041610853	0	0.4465891819336233	0.4465891819336233	0
8893	0.7711551991117291	0	0.8001690938186544	0.6901946899982982	0.6901946899982982	0.17510507932119523
9796	0.7703587816540092	0	0	0.12757685548659448	0.12757685548659448	0.3460415477811045
650	0.7687736116897381	0.26320230043866155	0.2185320002338101	0.47240703425960384	0.47240703425960384	0.09316983198903785
10658	0.7666018176117209	0	0.0952121192599569	4.294692364337772	4.294692364337772	0.0127207915167659
4858	0.7654641181572879	0.6039024137070812	0.2462331032100833	0	0	0.03227060428089357
11228	0.7647056717854782	0.01982041845505633	0.06868051763655991	0	0	0
1282	0.764431268044938	0	0	0	0	0
480	0.7624681850585846	0	1.8207636929053488	0	0	0.03696327511095665
2870	0.7614387118899015	0.02906880163335648	0	0.9856605299094658	0.9856605299094658	0.4055899215605248
4729	0.7612766593038427	0	0.27016418661921326	2.3218372268200387	2.3218372268200387	0.6762305089194975
4701	0.7611994463342733	0.02307892789542708	0	0	0	14.397072408446087
3265	0.7610062697578179	0	0	0	0	0
2149	0.7606152345247261	0.2007802093023933	0.0414842471233785	0	0	0
160	0.759908287752928	6.16396694601699e-4	0.07267331346462666	0	0	0.09208008222029387
2003	0.759157271514199	0	0.4988790135190008	0.7874213962029764	0.7874213962029764	0.04539057955470016
671	0.758955503236658	0	0.1176340407075891	0	0	0.02262171213114139
8215	0.757969554615777	0	1.3500193847520805	0	0	0
6559	0.7578987411929496	0.03121225873495121	0	0.23012413140437893	0.23012413140437893	0
5376	0.7575913190312307	0.03388772592455286	0.09988584021704192	0	0	0.31896522535494176
9690	0.7564771727282906	1.7464009475323	0.2044634427783409	0	0	0
1871	0.7556959226753674	0	0	0	0	0
1781	0.7523352536627481	0	0	0.626162314628482	0.626162314628482	0
10213	0.7522763971430484	0	0	0	0	0
950	0.7520155127665565	0.01130299918318511	0	1.2817190154539018	1.2817190154539018	0
8562	0.7517811388898377	0	6.209676094877391	11.925326577503816	11.925326577503816	0
10675	0.7516102257068629	17.26109166813793	0	5.310083334588092	5.310083334588092	0
475	0.7512223548119291	0	1.8207636929053488	0.0932598733147949	0.0932598733147949	0.7681232363554198
3732	0.7500371808435702	0	0	0	0	0
4125	0.7500220874640455	0.6076964999115944	0	0.5276315740777979	0.5276315740777979	0.14999731395355248
2133	0.7498657998844158	0	0.05362171842228308	0	0	0
2258	0.7497762364615888	0	0.03013535950747137	1.1330307039623548	1.1330307039623548	0.14249571910040787
3958	0.7479241570641415	0	1.4572674863479698	0	0	0
3805	0.7478875131075169	0.8820474073399573	0.3886195125995249	0.27084534204744504	0.27084534204744504	0
2963	0.7478867870922449	0.0413243586965954	0	0	0	0.12117461006450791
3275	0.7478311049107016	0	0	0.14365014284441613	0.14365014284441613	0.2607757666709292
10808	0.7457077137264301	0	0	1.6526766172140763	1.6526766172140763	0
11214	0.7452762533880599	0.6728160365807165	0.21529431818160205	0	0	0.114360494967159
1620	0.7419450720765034	5.3563992866266394	1.6943647434832845	0.11337747089303774	0.11337747089303774	0.05637621528724594
5551	0.7412626447409166	0	0.19455605886916416	0	0	0
2442	0.7411682484075421	0	0.08799466030027706	0.3472173330114452	0.3472173330114452	0
3817	0.740619682142146	0	0	0	0	0.8764741951732453
2122	0.7398968372586299	0	0.01707645914721034	0.37807750910988247	0.37807750910988247	0
8905	0.7396744239902477	0	0	0	0	0
5873	0.73954274475004	0.1277287428932935	0	0	0	0
9703	0.7371335648342031	0.02058083578667025	0	0	0	0
7700	0.7368790941810216	0	0	0	0	0.6763785934921991
3469	0.7352777173111957	0.00398564298110815	0	0.27851059194465444	0.27851059194465444	0.04075152047534979
7101	0.7344206951471417	0.01720667798368283	0	5.8915786788256765	5.8915786788256765	0.04132159784124156
2038	0.7342759961263259	0	0.12854754276117947	0.18723273366816892	0.18723273366816892	0
4867	0.733823146347466	0.26644826240766123	0	0	0	0
2865	0.7310578038906066	0.0062162583452337	0.3096533858642801	0.2334106710702808	0.2334106710702808	0
9832	0.7309926956667094	0.0181161726918147	0	4.666243588715163	4.666243588715163	0.01067179966427061
5589	0.7305325582608337	1.82185406277247	0.00685040563455618	0.25093280819261155	0.25093280819261155	0
4624	0.7283297411796814	6.789435437117396	0	0	0	0.03388479049168419
469	0.7282820645938184	0.16392114368299904	0.90578335253372	0	0	1.5910555777170572
2018	0.7278645118770468	0	0.28254037132971843	0.01670535152757257	0.01670535152757257	0
9995	0.7275355185268058	10.772741373626197	5.371322282797122	0.2283903291168301	0.2283903291168301	0.14231951712108426
9616	0.7274200312891077	0	0.09731583173555064	0.5032106048015952	0.5032106048015952	0.03437010094711024
6984	0.727094337448967	0	0	4.540124121567807	4.540124121567807	0
10654	0.7269549921926428	0.00222626796197714	0	0	0	0
5259	0.7269512563281653	0.0818325908709776	0	0	0	1.1989945384690248
10190	0.7264719407915489	0.03700211865911421	0.5061534109454688	0.12468411399141656	0.12468411399141656	0
9665	0.7261642360346914	0.11328118213517949	0	0.7374519138078901	0.7374519138078901	0.4730020323779152
344	0.7241541128616866	0	0	0	0	0.00739157357023551
4919	0.7241295261142939	0	0	0	0	0.03999459760948021
11179	0.7241112633121651	0	0	0	0	7.160928484697404e-4
251	0.7239403116854639	0.25696692691084544	0	0.2283903291168301	0.2283903291168301	0.5702594228924234
3108	0.723921986712494	0	0	7.121779427401192	7.121779427401192	0.05648139655614681
538	0.7221960454635883	0.2881750099599072	0	0.20166394474849816	0.20166394474849816	0.16328185755075247
2926	0.7217581389221276	0	0	1.0050636616708557	1.0050636616708557	0.2464994629446167
5897	0.7215662741839454	0	0	0	0	12.400721257308584
268	0.721179302468633	0.01273903440489032	0.10463889312595376	1.154555384446382	1.154555384446382	0.6200462134354501
3517	0.7208911283568081	3.352408610933014	1.6460370465793472	0	0	0
8778	0.7194950365140184	0	0	0.24334143890091564	0.24334143890091564	0.07699192701145374
8566	0.7185186144779763	0.12242010743444975	6.209676094877391	0.2436252995315369	0.2436252995315369	0.1498607128019599
4995	0.7174387801694717	0.03784744663912827	0.02034226514535449	0.05780157380567419	0.05780157380567419	0.05184357622230812
2933	0.717432887894943	0.00804173433365898	0	0	0	0.01077215084808891
2109	0.7173013765026568	0	0.1095609121482255	0.08281215839760259	0.08281215839760259	0
403	0.7172972906594934	0.09651469637829913	0.14516856298487937	0	0	0.06176824303473644
7375	0.7165675280193848	0	0	2.801849549871497	2.801849549871497	0
1665	0.7156397385851752	0	0.8190236548031056	0	0	0.3140197749393159
10636	0.715054568486952	0.00609811112858103	0.00482233835974901	0.5204241952124355	0.5204241952124355	0.09020976794052472
2644	0.7149506010254378	0.00319984525737782	0	0.188483378996846	0.188483378996846	0.1334101027107037
6698	0.7148214273924081	0.05104226864733019	0.5906578248561057	0.2283903291168301	0.2283903291168301	0.06981834961899258
3850	0.7138819838683468	0	0	0.09211455444109584	0.09211455444109584	0
11054	0.7132391314101377	0.00311102297440102	0.13313470678957762	0.0258994772242751	0.0258994772242751	0
1652	0.7129267293742347	5.725134365634141e-4	0.12957830095639883	0	0	0
7126	0.711922035253628	0.05557144421607346	0	0	0	0.00346350495875641
6259	0.7112395508751941	1.4711354151048726	0.3065592431610509	0.8559065464066422	0.8559065464066422	0.09092539771428164
2068	0.7103966583303892	0.106767899669137	0	0.5465535876785728	0.5465535876785728	0.0497242271333826
1357	0.7101479685541037	0.2863006007505401	0.20575457451561308	0	0	0
4152	0.7095921661889735	0	0	0.5554318307578355	0.5554318307578355	1.4241031513249942
7577	0.7091610866023015	0.00484424681348612	0	0.09853523394539754	0.09853523394539754	0
7274	0.7087684790000321	0.00180242370871999	0.04472553787315895	0	0	0.08383314068799397
7499	0.7081310508933181	0	0.01849179191646636	0	0	0.08076336532593842
624	0.7069131508352222	0.08013626302667043	0	0	0	0.11524659969736116
1565	0.7067242001513763	0	0	0.4156994567871775	0.4156994567871775	0.11058522721770692
3523	0.7065009378374998	2.610229826435196	0.21563939508803992	0	0	0
3364	0.7061223512422048	0.08588057741473776	0	0	0	0
7208	0.705974689357707	0.01842145694196917	0	0	0	0
6856	0.7051102640520446	0	0.29213310522048364	0	0	0.03295787194647524
7012	0.7048676807730527	0	0	0.5946787371487007	0.5946787371487007	0.11049787380708254
161	0.7043265294651998	0.00611256036627039	0	0.5067669993143684	0.5067669993143684	0
10651	0.704299508152204	0.01233541189604035	0.07513434202208578	0.9431215935355564	0.9431215935355564	0.07854250142787039
21	0.7036181730730926	0	0.3404179747495695	0	0	0
10217	0.703597836220901	0	0	5.287423595496826	5.287423595496826	0
4338	0.7031198045344713	0	0.7730049864515398	0.9527872852491654	0.9527872852491654	0.2008544427343756
7057	0.7028783076021887	0.01704582051034209	0	0	0	0.0879047327021472
8594	0.7028506456291677	0.05893351336956592	0.4855544779931287	0.04389238521133376	0.04389238521133376	0
7962	0.7025451133296501	0	0.14788555953521104	0	0	0.2781504797139256
9949	0.702173395092573	0	0	0.7873621445520366	0.7873621445520366	0.04631989122593073
4616	0.7004557301043397	0.09460627019012924	0.04713432928071764	0.2283903291168301	0.2283903291168301	0.19126805208711264
6048	0.7001635668563729	0	0	0.12365822903502743	0.12365822903502743	0.10789157529471428
10422	0.6996694706296871	0	0	0.434503775038809	0.434503775038809	0.00762485004176233
10841	0.6989411769708619	0	0.03079593058363716	0.3101960250619116	0.3101960250619116	0.511118676537782
7152	0.6987862169404977	0.01336371202004244	0	0.2529776541850888	0.2529776541850888	0.05763976627340295
2781	0.6970075967707039	0.00818073607756395	0	1.8051763360930333	1.8051763360930333	0.00412625981121329
391	0.6969902866740405	0.01309361248731041	0	18.59708162055132	18.59708162055132	0
3624	0.6967669318613643	0	0	0	0	1.6207864653916424
767	0.6967482851594182	0	0.6554361041076826	0	0	0
9831	0.6964046498464649	0.0181161726918147	1.0507248342439786	0	0	0.17998767490596235
215	0.6955502858339289	0	0	0	0	0
9330	0.6954882772375863	0	0	0	0	0
9595	0.6954594461098544	0.3964194645117052	0	0	0	0
7333	0.6954186447100437	1.397370397132212	0	0.2283903291168301	0.2283903291168301	0.20265061745662297
1778	0.6950846681935904	0	0	0.5566138538305275	0.5566138538305275	0.2802977911062108
5449	0.695041977439659	0.01366152197285461	0	0.2283903291168301	0.2283903291168301	0.5196935653212402
6605	0.6948763324817749	0	0	0	0	0
242	0.6947445269947137	0	0	0	0	0
2638	0.6946210369597436	2.074832332052954	0.1952805516402377	0	0	0
5348	0.6944416807104403	0.02283975828920514	0	0	0	0.26185423990620293
2117	0.6938321444234852	0	0	0	0	0.04153971886295138
2141	0.6937666932304122	0.11002998537171992	0.7857586575836293	1.5870377651621559	1.5870377651621559	0
408	0.6937088690931583	0.3339130944595152	0.7704991073210194	0	0	0.04070423203953255
1501	0.6933576759184683	0.2741561757423403	0.5420972320865021	0	0	0
6643	0.6923438905568631	0	0.6706600697416468	2.13977662811165	2.13977662811165	0.02882612368008716
9331	0.6917224969617779	0.11527535168644444	0	0	0	0
8648	0.6911018949687159	0	9.594790655659054	3.216360941848932	3.216360941848932	0
966	0.6890619788484376	0	0	0.4533975604221448	0.4533975604221448	0
9570	0.6886764544208317	2.322355497245033	0	0.3937483977087098	0.3937483977087098	0.1310886352586027
4095	0.6868192547051908	0	0	0.2283903291168301	0.2283903291168301	0
3229	0.6863967160958921	0	0	0.2283903291168301	0.2283903291168301	0
1195	0.6860343713715591	2.5447848016281114	0.5035924435681585	0.2283903291168301	0.2283903291168301	0.25361871441010875
2978	0.6859441428124572	0	0	0.08845876706492384	0.08845876706492384	0.10543258034348746
8755	0.6856432174387901	0.5371888152718848	0.13046446137604625	0.05601570563586433	0.05601570563586433	0
5629	0.685577055915602	0.1471902533016034	0.3183804217808221	0.2669417665242252	0.2669417665242252	0
2687	0.6836244007494807	0.01317655761512243	0	0	0	0
4146	0.6832659804151022	0.04174787263160159	0	0	0	1.3238614817323402
761	0.6821152549895813	0.01294825471650446	0	0	0	0.09768117419039923
6564	0.6819957877284496	0	0.18778806796379224	5.753884583311232	5.753884583311232	0
6952	0.6797423345961844	0	0	0.2283903291168301	0.2283903291168301	0.09555297782511916
10384	0.6785879163448684	0.01059038695558542	0	0	0	0
2526	0.6781301888982736	0.2280408597818724	0	0.12744827165220607	0.12744827165220607	0.5082754167853105
7547	0.67790427031359	0	0	0	0	0.3584697292764307
2965	0.6778798301113442	0.07358168999105646	0.16010195960803195	0	0	0
9917	0.6778572359099916	0	0	4.765007608293356	4.765007608293356	0
5936	0.6774228832629434	0	0	0	0	0.04086760288497376
3017	0.6772100844832344	0	0.06801236751768891	0	0	0
6291	0.6766169114653031	1.5648357291782735	0	0	0	0.15354877242564358
3910	0.6764454995307525	9.650600997237552	0	3.1591088582202698	3.1591088582202698	0
9915	0.6763456985958081	0.02857180473854126	0.5239283059338571	0.1729358877930076	0.1729358877930076	0.07121810742731069
9590	0.6760695027748493	0	0.03091088569430028	0.3175633974702301	0.3175633974702301	0
8471	0.675979780024017	0.5676561514527626	0.06670745838031894	0	0	0
1709	0.6758922429368209	0.1892785785363732	1.0167958859845458	1.0064542433242627	1.0064542433242627	0
9249	0.6757951879971873	0	0.26825473223502594	0	0	0
2993	0.6753687479214896	0	0	0.4433894772561648	0.4433894772561648	0
10641	0.6750699528299675	0	0	0.9201123908697768	0.9201123908697768	0.02003506141841643
6079	0.6747934650897214	0.01945137506830507	0	0.7249482903678044	0.7249482903678044	0
8987	0.6727584869807217	0	0.18231330444092697	3.357358011478941	3.357358011478941	0.07971100570587522
10982	0.6717960841085522	0.0226117374835798	0	0.2283903291168301	0.2283903291168301	0.1371151170120709
6459	0.6717492307072273	0.01929901179565263	0.4694265983944401	1.0441671778749884	1.0441671778749884	0
8817	0.6707672988090851	0.37934504599377306	0.8620927723532344	0.12626459640726295	0.12626459640726295	0
6972	0.6705865108325757	0	0	0	0	0
5584	0.6705453228327137	0.4629369662692723	0.6426729127723811	1.967459399841242	1.967459399841242	0
4015	0.6695526394869773	0	0	0.1910610398860332	0.1910610398860332	0
3241	0.6694323374133064	0	0	0.08114372160064409	0.08114372160064409	0
4282	0.6691288593854994	0.5596833303357961	0.7956778189606228	0	0	0.06650255478698774
1602	0.6670613470819934	0	0	1.116267940886935	1.116267940886935	0
2443	0.6661844353115614	0	0	1.3316215990219475	1.3316215990219475	0.12424475860535858
2184	0.6660488196158562	0.01727712979572886	0	0	0	0
5699	0.6660258301365838	1.3855888418643114	0	0	0	0
4611	0.6651605687349281	0	0	0	0	0
2413	0.6641957733877754	0	0	0	0	0
3001	0.6634556190476715	0.4489264335217499	0	0.01120626257750045	0.01120626257750045	0.17767202749333333
7748	0.6628099381965653	0.07158595501606868	0	0	0	0
6361	0.6627061596555	0	0	5.4000157680935725	5.4000157680935725	0.03167852326886866
5457	0.6626018805134757	0	0	0.6160190796094805	0.6160190796094805	0
3433	0.661832740587217	0.21605533547764155	0	0.11744565697753773	0.11744565697753773	0
9080	0.661236479975878	0.05715317043493839	0.6203072201749751	0.01226830333435513	0.01226830333435513	0
8801	0.6603732166315173	0	0	0	0	0
12	0.6598268797690565	0	0.07103687408745196	0	0	0
4899	0.6597243734665437	0	0	0.6758168982882585	0.6758168982882585	0.11602226386518484
9287	0.6578352271657804	0	0.11746441040521235	0.2283903291168301	0.2283903291168301	0
9220	0.6567530117174314	0.10222194401450437	0	0.3480261540799816	0.3480261540799816	6.306623749243259
2825	0.6551714752077936	0.11241608056934944	0.06313397837782497	0	0	0.8912133327220666
6586	0.654929120345388	0.00834898462910208	0.1136559586175999	0.1884894075540231	0.1884894075540231	0.5983131004357984
6146	0.6547551342207989	0.1835616865459042	0	0	0	0.02693101775207711
8789	0.6541732862940524	0	0	0.7262042763481416	0.7262042763481416	0
11041	0.6539807498457946	0.05241210510442329	0.02511279437415491	0.2373286616788424	0.2373286616788424	0
7258	0.653951380027169	0.00722617188667488	0	2.182963739641937	2.182963739641937	0
4223	0.6538837893785039	0	0.8240134824004073	0.1744911101484814	0.1744911101484814	0.01976592018589407
6572	0.6531608675267464	1.0830436666109222	0	0	0	0.01980263935917334
7618	0.6529782242646314	0.00955785732597835	0.919690087128366	0.2396658669493401	0.2396658669493401	0.4286230836367473
6069	0.6527552338418598	0	0	0	0	0
5587	0.6519841875597354	0.21014276832044176	0	0	0	0.2351151004698456
7937	0.6513475936361208	0.03782388878885481	0	0	0	0.11291180745810436
4673	0.6504339189914898	2.861840724886917	0	0.4861091337130379	0.4861091337130379	0.05244511671383763
5583	0.6504220712465474	0.3076809566179888	0.6079372665022531	0.10438597456465404	0.10438597456465404	0.06930363044592935
4143	0.6488863859244596	0	0	0	0	0
10380	0.6480156417836376	2.139069537074553	0.1142468791368978	0	0	0
8110	0.6460631094385261	0	0.1221477938443161	0.22336422068533168	0.22336422068533168	0.9712251887040106
6349	0.6460481518264218	0.00536555787854298	0	0.05281733832399538	0.05281733832399538	0.11575340549111689
4692	0.6459641275613864	0	1.5340019276340606	0.6076704195498985	0.6076704195498985	0
5641	0.6450744819903881	0	0	0	0	0.12255382110535866
5953	0.6450108836322215	0.649063600525285	0.06253467012060132	0.16685008432788873	0.16685008432788873	0
6203	0.6447801862971576	0	0	0	0	0.03605547483963467
4037	0.6442474848350486	0.11143500972299536	0.09097782343567212	0.11463159643113809	0.11463159643113809	0.19484627451691916
839	0.6441606916015344	0.01402121571645395	0	0	0	0
7572	0.6430018978146901	0.23933074165632084	0	4.243895961759529	4.243895961759529	0.03807012461821091
10484	0.6427269550825909	0.00767549327442808	0.8132100120910986	0.7377290564991885	0.7377290564991885	0.04662947361293695
119	0.641395785131238	0.00494972440847396	0	0.3210458663296938	0.3210458663296938	0
5660	0.6406137658890281	0.26310500133624926	0.6264037838818437	1.780235611640178	1.780235611640178	0
7049	0.6385294734501894	0.15430441073896706	0.02473173737607612	0	0	0.06061626434936873
8848	0.6379234422372475	0.03238206875130989	0.163498602083346	0.31155715945104867	0.31155715945104867	0
4977	0.6374746803658053	0	0	0.13810583405164734	0.13810583405164734	0.08333602836292063
248	0.6368655755814862	0	0.32979667299877313	0.3907648046415646	0.3907648046415646	0.13064026123429073
4156	0.6366441295305388	0	0.00790433885975845	2.470030336296753	2.470030336296753	0.6218751417031096
1729	0.6365577658461818	0	0.22660465736898217	0	0	0.2773352334496253
2754	0.6363923492861128	0	0	0.2287684348589285	0.2287684348589285	0
2891	0.6357348708728441	0.23488620416476452	0	0.7786481281048525	0.7786481281048525	0
5569	0.6355198417804925	0	0	0	0	0
6491	0.635283302731064	0	0	1.5538349956077493	1.5538349956077493	0.1437138149505284
8760	0.6351231032335498	0	0	0.5678757340353288	0.5678757340353288	0
2045	0.6349372827552735	0.3957804498125312	0	3.6577525879065873	3.6577525879065873	0
1854	0.6346778183060336	0.06821638997155327	0.05023263620349612	0	0	0
5626	0.6342989637985115	0	0	0	0	0.13593549580562936
2673	0.6337811504093723	0.15225760327732263	0	1.0852531525565454	1.0852531525565454	0
9904	0.6321160985526247	5.162148931921813	0.07126167961939012	0.15060511438580426	0.15060511438580426	0
7267	0.6311576573524422	0.05229751121562226	0	0	0	0
9798	0.6310369953837593	0	0.18612763190329984	0	0	0
6988	0.6308705478968624	0	0	0	0	0.02169281011098495
7385	0.6303912577604729	0.00417582935540397	0.0676632922763235	0	0	0.06644506989554025
10560	0.6295361387370657	0.0228300100808097	0.02759781814324979	1.0893297982513142	1.0893297982513142	0.01387760719967343
9860	0.628724295752952	0	0.38223758789336437	0	0	0
1363	0.6287216035657097	0.44166559402410965	0	3.624961231679979	3.624961231679979	0.07922321362772394
2508	0.628587997938395	0.06079938693291598	0	1.0692565324502894	1.0692565324502894	0
1418	0.6278960933652598	0.00799699688200464	0	0	0	0.10086445961572577
7084	0.627755684003963	0.0102068179365281	0.13354530289120492	0.12049394472610686	0.12049394472610686	0.08800970305365076
8662	0.6275359880400422	9.007281556352034	5.37710313199279	0.08686392469542525	0.08686392469542525	0
10548	0.627469862893959	0	0	2.3688310623826148e-4	2.3688310623826148e-4	0.1253225015581032
6425	0.6266935717919215	0	0.16820896381648964	0	0	1.6131774719888563
2646	0.6263888316408461	0	0	0	0	0.05063983720188948
2998	0.6245775417667122	0.01985076905464547	0.11316768937353176	2.536005300109958	2.536005300109958	0.14608971168135454
