GeneID	GSE84076_MTB_control_blood_dn.tsv	GSE148171_MTB_control_blood_PBMC_dn.tsv	GSE198557_MTB_control_blood_PBMC_dn.tsv	GSE100897_MTB_control_24h_THP-1_dn.tsv	GSE100897_MTB_control_6h_THP-1_dn.tsv	GSE112482_MTB_control_lung_ILC1_dn.tsv	GSE112482_MTB_control_lung_ILC2_dn.tsv	GSE112482_MTB_control_lung_ILC3neg_dn.tsv	GSE112482_MTB_control_lung_ILC3pos_dn.tsv	GSE112482_MTB_control_lung_NK_dn.tsv	GSE112482_MTB_control_lung_susp_dn.tsv	GSE132283_MTB_control_blood_macrophage_dn.tsv	GSE143627_MTB_control_PBMC_macrophage_dn.tsv	GSE148731_MTB_control_blood_monocytes_dn.tsv	GSE174566_MTB_control_blood_PBMC_dn.tsv	GSE193777_MTB_control_blood_dn.tsv	GSE256184_MTB_control_HEPG2_HepG2_dn.tsv	GSE64179_MTB_control_blood_dendritic_cells_dn.tsv	GSE64182_MTB_control_blood_dendritic_cells_dn.tsv	GSE110564_MTB_control_blood_lymphatic_endothelial_cell_dn.tsv	GSE141656_MTB_control_blood_blood_dn.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_dn.tsv	GSE183912_MTB_control_blood_marcophages_dn.tsv	GSE211974_MTB_control_blood_THP-1_dn.tsv	GSE211974_MTB_control_48h_blood_THP-1_dn.tsv	GSE236156_MTB_control_BALF_alveolar_macrophage_dn.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_dn.tsv
4998	0	0	0	-1.476657201576953	-1.476657201576953	0	0	0	0	0	0	0	-1.254309616600356	-0.4920627201198283	0	0	0	-0.08031879840019357	-0.3232448900362887	0	-0.9882044415687286	-0.8056864347662015	0	0	-0.08018793518241002	-0.02787794937616121	-0.02787794937616121	-0.2822492592553948	-0.2822492592553948
501	-0.26545290917919456	-0.8738064039399349	-2.0263878934287325	0	0	0	0	0	0	0	0	-0.4056305095133644	-0.7839234333415276	-0.47778263795439335	-0.4256011014258642	-0.17903439998634382	0	-1.5917353129191043	-0.8302241430132407	-0.5554380275338933	-0.3646816415141956	-0.8191288852557793	-0.8900800308808444	-0.2822496320863244	-0.00777707217311894	-0.3598239900956076	-0.3598239900956076	-0.2025037414536908	-0.2025037414536908
5018	0	0	-0.13950569474836574	-0.13824589820437455	-0.13824589820437455	-0.3420603199046717	-0.3420603199046717	-0.3420603199046717	-0.3420603199046717	-0.3420603199046717	-0.3420603199046717	-0.21488400826067552	-0.22483757199652693	-0.2937171015101489	-0.0535848184445654	0	-0.07119300295774238	-0.9023144720325864	-0.40827110961951474	-0.4471711471321841	-0.4760148335147322	0	-0.5287535942571893	-0.1010359428334573	0	-0.0976024838322082	-0.0976024838322082	-0.28673026471356194	-0.28673026471356194
5019	-0.5245640554238288	-0.2568799236215077	0	-1.2616666761670778	-1.2616666761670778	0	0	0	0	0	0	0	-1.0142666254343011	-0.2932921448226661	0	-0.5136506459576791	0	0	-1.383984892983191	-0.4190428467061665	0	-0.6971585740693002	0	-0.4289525062809027	-0.4543809022166209	-0.6165288499976689	-0.6165288499976689	-0.9456131563450868	-0.9456131563450868
5048	-0.11528936353191722	0	0	0	0	0	0	0	0	0	0	0	-0.08681025748609142	0	0	0	-0.10891851847204544	0	0	-0.08936959930173007	0	0	-0.07441392293620484	-0.00550769746855757	-0.02353319184646618	0	0	-0.03909196906651609	-0.03909196906651609
5050	-0.07491057964431497	-0.8384763088801497	-0.06472222244716842	-1.0301258810244434	-1.0301258810244434	0	0	0	0	0	0	0	-0.8075514814504389	-0.2165873844883071	0	-0.01730618581296791	0	-1.2450666769144267	0	-0.1887091837280996	-0.3058047885211473	-0.04960279088861786	0	-0.2435632466421552	-0.14120444755668643	-0.10467257724238636	-0.10467257724238636	-0.2970616058977095	-0.2970616058977095
5054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5267852230531551	0	0	0	0	-0.5307512985315683	0	0	-0.918037312850108	-0.918037312850108	0	0
5058	0	0	0	-0.2755923862324049	-0.2755923862324049	0	0	0	0	0	0	0	-0.9802926433628426	-0.4176141689294851	-0.00123271473300691	0	0	-1.6516680741921708	-0.6275954477953358	0	-0.8783146817737318	-0.1776764091632254	-1.0177827591576871	0	-0.00316586538344105	-0.16196913102048824	-0.16196913102048824	-0.8671803655445409	-0.8671803655445409
50810	-0.04571012340073573	0	0	-0.2121093659464396	-0.2121093659464396	0	0	0	0	0	0	-0.5172565216177121	-0.35766362594853257	-0.4564769019335982	0	-0.19418970764066032	-0.21119468799832847	-0.4697366574833296	-0.6530557279524769	-0.37122457078565047	-0.5972966273490303	0	0	-0.2763237157764117	-0.2732996732482418	-0.7086844054424983	-0.7086844054424983	-0.29749132679213897	-0.29749132679213897
50813	0	0	0	-0.4473758948539814	-0.4473758948539814	-0.35629655640739427	-0.35629655640739427	-0.35629655640739427	-0.35629655640739427	-0.35629655640739427	-0.35629655640739427	0	-0.02863546051666419	0	-0.01354535191096136	0	0	-0.3597672277689111	0	-0.19201155159277417	-0.11810488901642988	0	-0.8321967788630127	0	0	-0.0191409434833775	-0.0191409434833775	-0.08772425852838713	-0.08772425852838713
50814	0	0	0	-0.1451013065810817	-0.1451013065810817	0	0	0	0	0	0	0	-0.1218739160695602	0	0	0	0	0	0	0	0	-0.09431415191783814	-0.4709418651008844	-0.02868418195982487	-0.01333930987106744	0	0	-0.08054615034617459	-0.08054615034617459
50865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4448055283409033	0	0	-1.0927326608805314	0	-0.4524233387835285	-0.5183950143936704	-0.38112436647192255	-0.5952052678793408	0	0	0	0	-0.4479742226573786	-0.4479742226573786
5092	0	-0.00748195931388767	0	0	0	0	0	0	0	0	0	0	-0.05844816302055625	-0.12324738904355288	-0.15199275854502942	0	0	-1.085091548929089	0	-0.4713723121993397	-0.3971878790842407	-0.02211075575155725	-0.9914923151347912	-0.03184338648793418	0	-0.18246683288990828	-0.18246683288990828	-0.3618777032716832	-0.3618777032716832
5096	0	-0.3244677054452562	0	-0.888293392182191	-0.888293392182191	0	0	0	0	0	0	0	-0.0501521066312527	-0.16189699636181035	-0.01531530748865397	0	0	-0.9709335723362058	-0.03066037234339435	-0.046173937967282	-0.4579238785502258	-0.2263398579131692	-1.0080283354506117	-0.1439698530326805	0	0	0	-0.22311811282619912	-0.22311811282619912
51001	-0.1917353990395384	-0.826669404858717	0	-0.05736510141690801	-0.05736510141690801	0	0	0	0	0	0	0	0	0	0	-0.3491413748265414	0	-0.04299449849009693	-0.03886906495755456	0	0	0	-0.02951731906364599	0	-0.04959516271615596	0	0	0	0
51005	0	-0.03694233525079871	0	0	0	0	0	0	0	0	0	-0.277842928426109	-0.4929976390533392	-0.8499374339644307	-0.29301710423676347	-0.11116278818169324	0	-0.13251908278022573	0	-0.09154386399815284	-1.043933894633507	-0.5709714091862774	-0.8054794432402214	-0.16412306861443826	-0.2467885615585761	0	0	-1.3691240576629655	-1.3691240576629655
51015	-0.01809191139171092	-0.3365947731067328	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2601058460809493	0	0	0	-0.14686402264127887	0	0	0	0	0	0	0	0	0
51021	0	-0.5820528422801213	-0.00480865979924902	-0.4055466515196912	-0.4055466515196912	-0.3300149469190051	-0.3300149469190051	-0.3300149469190051	-0.3300149469190051	-0.3300149469190051	-0.3300149469190051	0	-0.24824603779057663	-0.17197764024063067	0	-0.1290466258220283	-0.01382603242068923	-0.492638427427781	0	-0.3157458319348194	-0.14762023601477234	0	-0.31804868670369435	-0.1111178094068163	0	-0.1942768997671359	-0.1942768997671359	-0.14233044361148742	-0.14233044361148742
51024	0	0	0	-0.7955891012336708	-0.7955891012336708	0	0	0	0	0	0	-0.06000076778628603	-0.36427004311604094	-0.2062462088289349	0	0	0	-1.4592545311537053	0	-0.20244104131595425	-0.2800515835212421	-0.22257815813257087	-0.6778847568320865	-0.14401360330156732	-0.0511355648678905	-0.16613512711676665	-0.16613512711676665	-0.03440747777307801	-0.03440747777307801
51026	-0.06031112883081081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.748883428039377	0	0	0	0	0	-0.0081690650084988	-0.3690426018843321	0	-0.2293523378581814	0	0	0	0
51031	-0.09436041961191556	-0.3979910845011816	-0.00549098289463754	-0.4352302817091671	-0.4352302817091671	-0.36398782325343737	-0.36398782325343737	-0.36398782325343737	-0.36398782325343737	-0.36398782325343737	-0.36398782325343737	-0.029524315417628	-0.24339706486635132	-0.12595587383263407	-0.07216721805221737	-0.32515091403232754	-0.03072423889540639	0	0	-0.3541447553441702	-0.2368385677445325	-0.200827117508354	-0.4251617647230256	-0.01280892684556757	-0.05984380433396738	0	0	-0.1804442074527761	-0.1804442074527761
51053	0	0	0	-0.8196865042410032	-0.8196865042410032	0	0	0	0	0	0	0	-0.7607239482641717	-0.329446448573578	0	0	0	0	-0.01619388997209792	0	-0.562201095167168	-0.5818130842488407	0	-0.01723531335417406	-0.1304559626489995	0	0	-0.6795321671049915	-0.6795321671049915
51056	0	0	0	0	0	-0.25561742463945863	-0.25561742463945863	-0.25561742463945863	-0.25561742463945863	-0.25561742463945863	-0.25561742463945863	0	0	0	0	0	0	0	0	0	-0.03993107520603744	0	-0.4709877395065365	0	0	0	0	0	0
5106	0	-0.7514011048914737	0	-0.2998763781680472	-0.2998763781680472	0	0	0	0	0	0	0	0	0	0	0	0	-1.1145681220510033	-0.6016010543550426	0	-0.5050548395214541	0	-1.005085053396671	0	0	-0.2366318374730965	-0.2366318374730965	-0.3943214839149202	-0.3943214839149202
51070	-0.1463071746428207	-0.7393834859391915	-0.7245982425944517	0	0	0	0	0	0	0	0	0	0	0	-0.4375774242121401	-0.3364937309839537	0	-0.8813829915299912	0	0	-0.15734977888461169	0	-0.1421252141512893	-0.04786038584113634	0	0	0	-0.11328300308212726	-0.11328300308212726
51071	0	0	0	-0.8810902453844461	-0.8810902453844461	0	0	0	0	0	0	0	0	-0.05018487362009363	-0.0616847178432259	0	0	-0.2874059554240743	0	-0.05743792894645511	-0.3800150819875526	-0.00717251657288488	-0.7497822919798957	-0.00624837897410438	-0.13961388675994577	-0.2539170192058273	-0.2539170192058273	-0.19685523296403137	-0.19685523296403137
5108	-0.30770302308308223	0	0	-1.0828170449519985	-1.0828170449519985	-0.762426612648545	-0.762426612648545	-0.762426612648545	-0.762426612648545	-0.762426612648545	-0.762426612648545	-0.6108511208211758	-0.5814057929552476	-0.3184438377315805	-0.11965696150165044	-0.23265745166002885	0	-1.658647144391984	-1.3307056590679238	-0.15551622507271615	-0.3766817225206451	-0.29309677586711	-0.4639602255893723	-0.14088213745899927	-0.6806523177804997	-0.33680831129341154	-0.33680831129341154	-0.20496601788822424	-0.20496601788822424
51097	0	0	0	-0.9106047656054445	-0.9106047656054445	-0.6684365543219967	-0.6684365543219967	-0.6684365543219967	-0.6684365543219967	-0.6684365543219967	-0.6684365543219967	-0.04151216440390157	-0.4084653134026573	-0.2980386080848923	-1.0479659150202036	0	0	-0.2145771739403236	-0.6306361851915387	-0.2739187197871233	-0.5419952045733023	-0.2802424619376982	-0.7298157929332063	-0.01854376728270014	-0.1981658525450884	-0.09932433737411848	-0.09932433737411848	-0.0381494326571911	-0.0381494326571911
5110	0	0	0	-0.542141359208611	-0.542141359208611	-0.35619968214772	-0.35619968214772	-0.35619968214772	-0.35619968214772	-0.35619968214772	-0.35619968214772	0	0	0	0	0	0	-0.23869028832021172	0	-0.1080584479738672	0	-0.08225001495882445	-0.302118000277972	0	0	0	0	-0.03318291403232938	-0.03318291403232938
5111	0	0	0	-1.1506104671463349	-1.1506104671463349	0	0	0	0	0	0	0	-1.4255456336773358	-0.4657839027041435	0	-0.22853628100791196	-0.00300061677580016	0	0	0	-0.4438780235781351	-0.4919642206842766	0	-0.04959054250469842	-0.193979070002324	-0.14946709188137744	-0.14946709188137744	-0.7202061782094719	-0.7202061782094719
51116	0	-0.6363100573855368	0	-0.14347655928949238	-0.14347655928949238	0	0	0	0	0	0	0	-0.5202945464056103	0	0	-0.10310283234213843	0	-0.20099836252321623	0	-0.0662783725379145	0	-0.12687900079092593	0	-0.06431699256777557	0	0	0	0	0
51160	0	-0.3372686303001914	-0.1870800322632468	-0.01439149209589051	-0.01439149209589051	-0.279869058241297	-0.279869058241297	-0.279869058241297	-0.279869058241297	-0.279869058241297	-0.279869058241297	0	-0.6835045776074818	0	-0.22384720631982769	0	-0.8933695957208543	-0.4172413999272946	0	-0.8557992303933186	-0.12236019299607734	0	-0.07368139340751055	-0.28976487493437414	-0.13688629901946658	-0.14557283125539544	-0.14557283125539544	-0.18795149919639983	-0.18795149919639983
51170	0	0	0	-0.3026237005077124	-0.3026237005077124	-0.3394551869464525	-0.3394551869464525	-0.3394551869464525	-0.3394551869464525	-0.3394551869464525	-0.3394551869464525	-0.17320188076239956	0	-0.05973552382230394	-0.522098041991073	0	0	-1.0101927037325975	-1.2260230377494548	-0.03517292429754738	-0.2897543706557207	0	-0.623989270697209	0	-0.06685941614961757	-0.17191124294999216	-0.17191124294999216	-0.0917651701994506	-0.0917651701994506
51203	0	0	0	-1.7818621416770966	-1.7818621416770966	0	0	0	0	0	0	-0.1577625218424532	-2.4680082497206897	-0.6220550894548512	0	-0.1380411350189313	0	0	-0.8290179581876882	-0.24780819014556563	-0.24787515271580315	-0.7439161728602679	0	-0.2405223494520193	0	-0.5580381117335419	-0.5580381117335419	-0.6291138208235785	-0.6291138208235785
51282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9402724891237704	0	-0.12775496330751945	-0.07318779651542015	-0.03742200430445942	-0.6207279367622374	-0.09468051117829417	0	0	0	-0.21248022685963788	-0.21248022685963788
51293	-0.4245040012047085	-0.9271295209238252	-0.310848129817003	-0.0626798853282291	-0.0626798853282291	0	0	0	0	0	0	0	-0.0682449951328272	-0.08004468249042536	0	-0.08494853688442754	-0.05751607287428133	-0.9744396324471016	-0.6934117583169914	0	0	0	0	0	0	-0.01645708066395826	-0.01645708066395826	-1.069472465667182	-1.069472465667182
51335	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.04181909928199272	-0.00614234110630643	-0.11842328550663812	0	-0.01992820434710842	0	0	0	0	-0.22114228826471916	-0.05239099208291455	0	0	0	-0.02865175767113405	-0.02865175767113405
51375	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.601258701771232	0	0	0	0	0	0	0	-0.9658478389552394	0	0	0	-0.05671468363683845	-0.05671468363683845	0	0
51382	0	0	0	0	0	-0.6254525963074874	-0.6254525963074874	-0.6254525963074874	-0.6254525963074874	-0.6254525963074874	-0.6254525963074874	0	0	0	-0.0615240056993984	0	0	-0.14315585166109496	-0.0522855112953577	0	0	-0.6225342372721502	-0.6270037100297947	0	-0.1813791545346794	0	0	0	0
51385	-0.1297612338234701	-0.5248930778848004	-0.1561187556418682	0	0	0	0	0	0	0	0	-0.6149648477472687	-0.8042579723820198	-0.7542056070143658	-0.4328706742779498	-0.2538658939453972	-0.5718483675009272	-0.5287361602655368	-0.6460064557837305	0	-1.6035841818455732	-0.4470558044172207	-0.28895889374753286	-0.36291773959948975	-0.4483876939972626	0	0	-0.05000212226076462	-0.05000212226076462
51422	0	0	0	0	0	-0.08386588141681639	-0.08386588141681639	-0.08386588141681639	-0.08386588141681639	-0.08386588141681639	-0.08386588141681639	0	0	0	-0.06424505109705414	-7.766888503151174e-4	0	0	0	-0.23921041701508391	0	0	0	0	0	0	0	0	0
51465	-0.2456684498376515	0	0	-0.4913289816135096	-0.4913289816135096	-0.3531066200885604	-0.3531066200885604	-0.3531066200885604	-0.3531066200885604	-0.3531066200885604	-0.3531066200885604	0	0	0	0	0	0	0	0	0	0	0	-0.7499865455282335	0	0	0	0	0	0
51466	-0.05192492602068613	-1.162171168019768	-0.5527298958292347	0	0	0	0	0	0	0	0	-0.10995165718312187	-0.6244689654266667	-0.1415552513364054	-0.218857314565506	-0.6391900098400074	-0.14605193603251368	-3.475533620894316	-0.8744997934160528	-0.1521278183030464	-0.5782878338103964	-0.2429150544035412	-1.1061243518864845	0	0	-0.3462093062239065	-0.3462093062239065	-0.01371369100901711	-0.01371369100901711
51495	-0.08630535202898643	-0.11938035766767592	0	-0.702949097999888	-0.702949097999888	-0.7287643106085908	-0.7287643106085908	-0.7287643106085908	-0.7287643106085908	-0.7287643106085908	-0.7287643106085908	-0.11441738756899612	-0.3307871432850737	-0.3190236784759982	0	-0.5900236482294022	-0.2473707694751792	-1.126824363717024	-0.636147077680702	-0.06314058414409143	-0.2287228080679325	-0.0248537674865962	-0.4314748732839533	-0.1493227176647511	-0.15216359263363996	-0.07654348448948889	-0.07654348448948889	-0.00933221488438637	-0.00933221488438637
5154	0	-0.9846029982939845	-1.1012625035067252	-0.11331289443974284	-0.11331289443974284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2145883027414593	0	0	-0.6493435367174882	0	0	-0.821005748456608	-0.821005748456608	0	0
51569	-0.2633166658428016	0	0	0	0	-0.04266518614291689	-0.04266518614291689	-0.04266518614291689	-0.04266518614291689	-0.04266518614291689	-0.04266518614291689	0	0	0	-0.09369017255631223	-0.533155148709226	0	0	-0.18398508281664325	0	0	0	-0.5034197928224861	0	-0.11144463759377658	0	0	0	0
51599	-0.4345000206063907	-1.0123688408025535	-0.11549402732222412	0	0	0	0	0	0	0	0	0	0	0	0	-0.4767163325907565	0	0	0	-0.19269623025969465	0	0	0	0	0	-0.07998931252488789	-0.07998931252488789	-1.4334858215986608	-1.4334858215986608
51635	-0.03366741562760067	0	0	-0.195750711359233	-0.195750711359233	-0.1631337510202279	-0.1631337510202279	-0.1631337510202279	-0.1631337510202279	-0.1631337510202279	-0.1631337510202279	-0.09354939503679618	0	-0.05923912468407699	0	0	0	0	0	-0.24122618539931223	0	-0.3271450477675627	0	0	-0.0796881605929183	-0.09780518316874988	-0.09780518316874988	0	0
51719	-0.3443608299947047	0	0	-0.8031701604117035	-0.8031701604117035	0	0	0	0	0	0	-0.30869614642495946	-0.4704681729114477	-0.3252995710419293	0	0	0	0	-0.2592457418335085	-0.1318011799589708	-0.12939056689595982	-0.5135941818961669	-0.2799680745888155	0	-0.5802777097844796	-0.2888719585448581	-0.2888719585448581	-0.6307105340411938	-0.6307105340411938
51742	-0.3917159906329373	0	0	0	0	-0.1980043367511512	-0.1980043367511512	-0.1980043367511512	-0.1980043367511512	-0.1980043367511512	-0.1980043367511512	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.08155830941304662	0	0	0	0
5211	0	-0.05511030012685011	0	-0.15637999437100109	-0.15637999437100109	-0.2768774820867838	-0.2768774820867838	-0.2768774820867838	-0.2768774820867838	-0.2768774820867838	-0.2768774820867838	0	0	0	-0.01956494855902018	0	0	-0.2242652980291027	0	-0.04177406082232922	-0.03457660087960476	0	-0.737394050974906	-0.03033603857181235	0	-0.04990661877204948	-0.04990661877204948	-0.21606730334899563	-0.21606730334899563
5223	0	0	0	-0.17902833741738555	-0.17902833741738555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.114259663886488	-0.26272556580454887	-0.3960211293239435	0	-0.05707366088697731	-0.01272231582461371	-0.01272231582461371	-0.1418523407615824	-0.1418523407615824
5236	0	0	0	-0.14622994572783807	-0.14622994572783807	-0.00369943700628937	-0.00369943700628937	-0.00369943700628937	-0.00369943700628937	-0.00369943700628937	-0.00369943700628937	-0.08168050136781928	-0.2352353461498294	-0.3135587574092825	0	0	0	0	0	-0.470424693750525	-0.3414157631740197	-0.12924460698064685	-0.07675662548930014	-0.04926772574586137	-0.13185505371656198	-0.17456864326239832	-0.17456864326239832	0	0
5255	0	0	0	0	0	0	0	0	0	0	0	-0.6634574550793719	-0.7912584769132555	-0.3741594369433317	0	0	-0.2965689700054382	0	0	-0.3084868347152596	-0.504619270158105	-0.552330613055743	0	-0.33819370992566494	-0.33322071491566524	-0.4187160047891818	-0.4187160047891818	-0.05133623129381547	-0.05133623129381547
5257	0	0	0	-0.3730513074311553	-0.3730513074311553	-1.1521332681447838	-1.1521332681447838	-1.1521332681447838	-1.1521332681447838	-1.1521332681447838	-1.1521332681447838	-0.06926150756495653	-0.09539292828954882	-0.24096208823186888	-0.18304199948553693	0	0	0	0	-0.5094418984253797	-0.3726777977758167	-0.2037526321294466	-0.3806588534497208	-0.06662875151468438	-0.27498371895741613	-0.37561262028927817	-0.37561262028927817	-0.2632093557676998	-0.2632093557676998
5261	0	0	0	-0.24480408287500613	-0.24480408287500613	-0.01835176423959792	-0.01835176423959792	-0.01835176423959792	-0.01835176423959792	-0.01835176423959792	-0.01835176423959792	0	-0.02745835503096307	-0.2563438345850351	-0.07527958269184919	0	-0.3152528237309189	-0.3262433269114308	0	0	-0.23932827316667712	-0.0849143873613614	-0.1315379679079775	-0.2090197088732268	-0.03719164985983018	0	0	-0.39941752148838777	-0.39941752148838777
5287	-0.3642977794107213	-0.8312803462543575	0	-0.8576976974072208	-0.8576976974072208	0	0	0	0	0	0	-0.6049916389810398	-1.0044829699501372	-1.2294227905748738	0	-0.6268381200070348	0	-0.1014178140754448	-0.2269004854859239	0	0	-0.4292881553064935	0	-0.3441893965024365	-0.5651753448872153	-0.254820161605734	-0.254820161605734	-0.951806333612272	-0.951806333612272
5289	-0.00335984111881163	0	0	0	0	0	0	0	0	0	0	-0.08733980345775273	0	-0.05872369666506283	0	0	0	0	-0.2303257727325044	-0.20348538605713232	0	0	-0.3610789663270768	0	-0.1411354294947393	0	0	0	0
5290	-0.2725235457469755	0	0	0	0	-0.19651169688023773	-0.19651169688023773	-0.19651169688023773	-0.19651169688023773	-0.19651169688023773	-0.19651169688023773	0	0	0	-0.12875756682038014	-0.1478430834142919	0	0	0	-0.02878665424222487	0	0	0	0	-0.5230483481929264	-0.03718262086240495	-0.03718262086240495	0	0
5300	0	-0.1807988457705004	0	-0.6254322013494615	-0.6254322013494615	0	0	0	0	0	0	0	-0.28426069434452783	-0.03067145556425957	0	-0.14473063823457147	0	-0.7216265315311527	0	0	-0.22012817389157485	-0.16125364645071774	-0.2120094819977385	-0.11355432515575949	0	-0.05097877453057326	-0.05097877453057326	-0.06067000142248353	-0.06067000142248353
5321	0	0	0	-0.2239115601683773	-0.2239115601683773	0	0	0	0	0	0	0	0	-0.07031529666456425	-0.5707745060268459	0	0	0	0	0	0	-0.2175057402242231	-1.7525017860691	0	-0.3518389839709734	0	0	0	0
533	0	0	0	0	0	-0.5980392545226962	-0.5980392545226962	-0.5980392545226962	-0.5980392545226962	-0.5980392545226962	-0.5980392545226962	0	0	0	0	0	0	-0.4451844619973932	0	0	0	-0.1015235618588512	-0.8157992958307437	0	0	0	0	-0.21337309509819727	-0.21337309509819727
5331	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.08153039544819307	0	0	0	0	0	-0.1009922658035694	0	0	0	-0.07523537036397344	-0.20008078676503516	-0.18092088348269805	-0.18092088348269805	-0.21372466799751075	-0.21372466799751075
53343	-0.00423113218603837	-0.10177091731457322	0	0	0	0	0	0	0	0	0	0	0	0	-0.08183509834284813	-5.622632627259979e-4	-0.02248303917571607	-0.5680978330102765	-0.17273046300610306	0	-0.27038572839819414	-0.1311595988210387	-0.43341890048369536	-0.02088118047599566	0	0	0	-0.11915411325403004	-0.11915411325403004
5347	-0.40645990549989136	0	0	-1.5029466512381129	-1.5029466512381129	0	0	0	0	0	0	-0.3099202640299785	-2.695788027489312	-0.6018369043541966	0	0	-0.403068922480964	-0.2275640296969348	-0.23284221387359483	-0.256831727626188	-0.9192116216704443	-0.9142926844373244	0	-0.14396144153151638	-0.01395739785088525	-0.6511403935692073	-0.6511403935692073	-1.0092222096678316	-1.0092222096678316
5355	-0.06600639465706813	0	0	-1.196075964458864	-1.196075964458864	0	0	0	0	0	0	-0.21601079143994092	0	0	0	0	0	-0.18938587854918296	0	-0.45866642215559167	-0.19294910672927829	0	0	0	-0.02928595453368506	-0.6971163080618394	-0.6971163080618394	0	0
5357	-0.5747044025316409	0	0	-0.14620095254284818	-0.14620095254284818	0	0	0	0	0	0	-0.20784302277092867	-0.1906458805672125	-0.2049086669544498	-0.346146601578781	-0.4276009451980316	0	0	-0.16659858634752542	-0.3092527117380676	0	-0.5315260215985401	-0.2877626675125594	-0.26275313754704244	-0.4550457328826632	-0.01782475515084314	-0.01782475515084314	-0.2118126585611604	-0.2118126585611604
5359	0	0	0	0	0	-0.07384706724987813	-0.07384706724987813	-0.07384706724987813	-0.07384706724987813	-0.07384706724987813	-0.07384706724987813	0	0	0	-0.02347096056348026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.35091892861006324	0	0	0	0	0	-0.1438366703674553	0	0	0	0	0	0	0
5373	-0.23876809858922032	-0.3712522991961371	-0.2344988121317835	0	0	-0.6696396713677647	-0.6696396713677647	-0.6696396713677647	-0.6696396713677647	-0.6696396713677647	-0.6696396713677647	0	0	0	-0.03604718803954628	-0.1477868762387783	0	-0.0246465471244713	0	0	0	-0.07989358324665916	-0.32886977781276155	0	-0.0772706308651518	0	0	0	0
54205	0	0	0	-0.22080125802403103	-0.22080125802403103	0	0	0	0	0	0	0	0	0	0	-0.29114081397193176	0	0	0	0	0	0	-0.5658000486095754	0	-0.00914840523410947	0	0	0	0
5423	0	0	0	0	0	-0.03349995201881205	-0.03349995201881205	-0.03349995201881205	-0.03349995201881205	-0.03349995201881205	-0.03349995201881205	-0.1328930513809041	-0.28347658941998244	-0.3246609722180479	0	0	0	-0.04552055481738051	0	0	-0.4857574985653159	-0.06937201391441197	0	0	0	-0.16586221347606264	-0.16586221347606264	-0.10989594803672896	-0.10989594803672896
5427	-0.22520973438617148	-0.15187700976801313	0	-1.4284494314205085	-1.4284494314205085	0	0	0	0	0	0	-0.09860163748174046	-1.7952792592733011	-0.6271155154094558	0	-0.8629229260270156	-0.4391175287631288	0	-0.11917677814753504	0	-0.6028944134034913	-0.9759125624383566	0	-0.3641408759129119	-0.39609595556629307	-0.3637578741067722	-0.3637578741067722	-0.8090627425265631	-0.8090627425265631
5438	0	-0.8232856591013122	-0.35621404630359266	-1.3335138204106176	-1.3335138204106176	0	0	0	0	0	0	-0.3302817938012507	-0.3163375088938869	-0.15241035057976315	0	-0.05162323951665288	0	-0.6081581030493988	0	-0.14531379408621475	-0.31485974007522843	-0.2698012678240474	0	-0.14843489196458284	0	-0.2306826991261323	-0.2306826991261323	0	0
54386	-0.00660336446046453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.05854377215232268	0	-0.12851989428231908	0	0	0	0	0	-0.00854497677179355	-0.00854497677179355	0	0
5440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2850549057631066	0	0	0	0	0	0	-0.24926079681214905	-0.02478658111195258	0	0	0	-0.07470640115028927	-0.07470640115028927
54438	0	0	0	0	0	-0.14933609728081765	-0.14933609728081765	-0.14933609728081765	-0.14933609728081765	-0.14933609728081765	-0.14933609728081765	-0.6008876977425972	-0.13881043269658802	-0.07539936059780968	-0.4605135239275548	-1.1208383017299863	0	-1.4216457585611944	-0.9319285158226772	-0.11547503298986536	-0.681981218404015	-0.3224835889249023	-1.3732341307084217	-0.2388258931916864	-0.12557423540144702	-0.11115414363576018	-0.11115414363576018	0	0
