GeneID	GSE84076_MTB_control_blood_up.tsv	GSE148171_MTB_control_blood_PBMC_up.tsv	GSE198557_MTB_control_blood_PBMC_up.tsv	GSE100897_MTB_control_24h_THP-1_up.tsv	GSE100897_MTB_control_6h_THP-1_up.tsv	GSE112482_MTB_control_lung_ILC1_up.tsv	GSE112482_MTB_control_lung_ILC2_up.tsv	GSE112482_MTB_control_lung_ILC3neg_up.tsv	GSE112482_MTB_control_lung_ILC3pos_up.tsv	GSE112482_MTB_control_lung_NK_up.tsv	GSE112482_MTB_control_lung_susp_up.tsv	GSE132283_MTB_control_blood_macrophage_up.tsv	GSE143627_MTB_control_PBMC_macrophage_up.tsv	GSE148731_MTB_control_blood_monocytes_up.tsv	GSE174566_MTB_control_blood_PBMC_up.tsv	GSE193777_MTB_control_blood_up.tsv	GSE256184_MTB_control_HEPG2_HepG2_up.tsv	GSE64179_MTB_control_blood_dendritic_cells_up.tsv	GSE64182_MTB_control_blood_dendritic_cells_up.tsv	GSE110564_MTB_control_blood_lymphatic_endothelial_cell_up.tsv	GSE141656_MTB_control_blood_blood_up.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_up.tsv	GSE183912_MTB_control_blood_marcophages_up.tsv	GSE211974_MTB_control_blood_THP-1_up.tsv	GSE211974_MTB_control_48h_blood_THP-1_up.tsv	GSE236156_MTB_control_BALF_alveolar_macrophage_up.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_up.tsv
23076	0	0	0.12398917561622684	0	0	0	0	0	0	0	0	0.10138495044811394	0	0	0.22600932826336323	0	0	0	0	0.05020315231660549	0	0.03104433324076228	0.10586527396375545	0.01215884981878697	0.00467691938571576	0	0	0	0
23077	0	0.12620625307077588	0.1598767918367698	0	0	0.722863791356188	0.722863791356188	0.722863791356188	0.722863791356188	0.722863791356188	0.722863791356188	0.08943861018171131	0.4533951991757531	0.03698470102095921	0.02702870104156371	0.0865295435849284	0.14535827879472116	0	0	0.4625997602174448	0.10988373060811016	0.13481523802405934	0.3890171737575632	0.15211154235801794	0	0	0	0	0
2309	0.03131756164442309	1.7974112714128596	0.49708754912211534	1.2115662959185969	1.2115662959185969	0.09979788304478313	0.09979788304478313	0.09979788304478313	0.09979788304478313	0.09979788304478313	0.09979788304478313	0.08368871350600005	0.3384114501252585	0.5423608081414746	0	0.4299050015275442	0.3886957650753987	2.185741622088836	0.6729778500036923	0	0.5544229334344352	0.18869561174633165	0.5986662038790392	0	0	0.06790422457300582	0.06790422457300582	0.3652254435959182	0.3652254435959182
23097	0	0.3273332034781325	0.5932839040750335	0.37248091783252846	0.37248091783252846	0	0	0	0	0	0	0	0	0	0	0.2760880943371649	0	0	0	0	0	0	0	0	0	0	0	0	0
23131	0	0.5137341891684634	0.4761799068820859	0.3597523697851732	0.3597523697851732	0	0	0	0	0	0	0	0.04152246141214282	0.03173133274777103	0.04148166990740146	0	0.3046125229792465	0.6152648963243919	0	0	0.09585003550427418	0.175451909655692	0.3358101826754082	0	0	0.00413288909959123	0.00413288909959123	0.04877988992649138	0.04877988992649138
23139	0.14164130013382878	0.6241017143244683	1.0564880512856163	0.2367946525153405	0.2367946525153405	0	0	0	0	0	0	0	0.11271293220123718	0.03424250553247733	0.29032209277672005	0.00700631463948951	0.12202663531931689	0	0.4441048333855376	0	0	0.00769025166760696	0	0	0	0	0	0.0200100181941328	0.0200100181941328
23142	0	0	0.2845184737933817	0	0	0	0	0	0	0	0	0.02623407768522984	0	0	0	0	0.0951594970367881	0	0	0	0.3749339077776568	0	0	0	0	0	0	0	0
23149	0	0	0	0	0	0	0	0	0	0	0	0.14726327131006187	0	0	0	0.36190252871430034	0.3277396912740764	0	0	0.35114548717694133	0	0	0	0	0	0	0	0	0
23161	0	1.858559279529116	1.7281090790129792	0	0	0	0	0	0	0	0	0	0	0	0	0.05852589781125099	0.226577628149158	0	0	0	0.14310954660103767	0	0	0	0	0.01477750034377095	0.01477750034377095	0.04472309011678013	0.04472309011678013
23200	0	3.17388762482231	3.319515882377394	0.130026427578894	0.130026427578894	0	0	0	0	0	0	0.3499281816649861	0.2232221470740126	0.26636290307083454	0	0.117060967933761	0.0659861693281705	0.29263341654032826	0	0	0.4590694782642203	0.15351844906735723	0.26096046446832183	0	0	0.02908661744499358	0.02908661744499358	0.48348378761953786	0.48348378761953786
23210	0.19884184033098412	2.3457593401189416	1.8845309876232108	0.36373777495849935	0.36373777495849935	0.3626544975744946	0.3626544975744946	0.3626544975744946	0.3626544975744946	0.3626544975744946	0.3626544975744946	0.6385527925273318	0.3802608903447951	0.6644134522011729	0.33425668131534503	0.4982107835811743	0	0.2784274825208816	0.9173178375341776	0.22555493898937595	0.6856947323946168	0.1521615301819884	0.3853128811496087	0.0949918533050704	0.1968278339733305	0.3718762872473904	0.3718762872473904	0.3338509153409644	0.3338509153409644
23212	0	0	0	0	0	0	0	0	0	0	0	0.26613825565467425	0	0	0.4388535273148574	0	0.01876760224465067	0	0	0.4116707204449586	0.869976660724121	0	0.17973660914905135	0	0.1157871401740964	0.00548052998048308	0.00548052998048308	0.01775099492145991	0.01775099492145991
23223	0.1679864403691239	1.5324300309475796	0.12214326082976557	0	0	0	0	0	0	0	0	0.12407688896880356	0.29651145446504384	0.1577784534258997	0.629688582310531	0.8661815809639699	0	0	0.5961086311481717	0.303602448118627	0.6790571280435599	0.15733182677485477	0	0.1056373827445558	0	0.13663121212280044	0.13663121212280044	0.2933991718844975	0.2933991718844975
23224	0	0	0.07037227321642099	0	0	0.1686139329416579	0.1686139329416579	0.1686139329416579	0.1686139329416579	0.1686139329416579	0.1686139329416579	0	0	0.2731692532570217	0.5250133292256054	0	0.08566902673648022	2.001042090348093	0	0	1.1363659227281788	0	1.225290637181534	0.16804715876590515	0	0	0	0	0
23244	0	0.12033175305029496	0.5581147023487992	0.19131491947438087	0.19131491947438087	0	0	0	0	0	0	0.10848456218424748	0	0.05471361289704633	0.08527857662683475	0	0.15147421612880752	0.4936553568281328	0	0	0.18971160193792777	0	0.09077507481972748	0	0	0	0	0.02907168576213347	0.02907168576213347
23271	0	0.06447950388038685	0.18363696978216296	0.8341990559807809	0.8341990559807809	0	0	0	0	0	0	0.3611467424781856	0.412486152199711	0.4681551240364479	0.11249852664141416	0	0.05774841163852992	0.4969085205436302	0.615822814389733	0	0.65259413618086	0.2156478545219178	0	0.13805603154072027	0	0.08515869745667351	0.08515869745667351	0.3529465835879324	0.3529465835879324
23300	0.05154054418099763	0.20268506157411367	0.6820386256721576	0	0	0	0	0	0	0	0	0	0.1562075231976285	0	0	0	0.08596732273387558	0	0	0	0.14212515584212246	0.03806924127750419	0	0.00849523910551317	0	0.05161574334295463	0.05161574334295463	0.11760069557698397	0.11760069557698397
23321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3347586256289149	4.294172414851881	2.151471462592935	0	0.6909533398433727	0	0	0	0	0	0	0	0
23325	0	1.7996585879862033	1.950578355219327	1.1643058762845744	1.1643058762845744	0	0	0	0	0	0	0.6788175911817943	0.7155230593829566	0.2920813997394672	0	0.13549426697357028	0.828803005962781	1.1063820096103585	0	0.3673021613115545	0	0.13745880089583423	0	0.23395688267643017	0	0.4286807838735789	0.4286807838735789	0.02196941911805846	0.02196941911805846
23326	0	0.9720968980673222	1.1948427540199609	0	0	0.683315093197109	0.683315093197109	0.683315093197109	0.683315093197109	0.683315093197109	0.683315093197109	0	0	0	0.01552031776871593	0.19308915000201907	0	0	0.4429454677440451	0	0	0	0	0	0	0	0	0	0
23335	0	0.2971691705125414	0.7892350395644799	0.37734391853556215	0.37734391853556215	0	0	0	0	0	0	0.02664813813967812	0	0	0	0	0.14893505144600336	0	0	0	0	0	0	0	0	0.1603153801058552	0.1603153801058552	0	0
23338	0	0.06816105299084083	0.5248040775189435	1.3359476330568183	1.3359476330568183	0	0	0	0	0	0	0.8893956308874517	1.6471896470664364	0	0	0	0.3356478460426261	1.7825803883760338	1.4597675055499395	1.7971205589160315	0.17064874040831704	0.387205755974746	0.3847209575287887	0.880678770756079	0.7502063328564987	0.6644509723716723	0.6644509723716723	0	0
23365	0.4981478783521717	0	0	0.20528154442607555	0.20528154442607555	0.2570898343520033	0.2570898343520033	0.2570898343520033	0.2570898343520033	0.2570898343520033	0.2570898343520033	0.09891890982642902	0.25641353211000767	0	0.3254518500062725	0.35944109532986845	0	0	0	0.01124065145844341	0	0.08621492872611633	0	0.0325779498284723	0	0.16608464086959251	0.16608464086959251	0	0
23368	0	0	0	0	0	0	0	0	0	0	0	0.15612042396018186	0	0.13006061672017544	0.16871891679321993	0	0.15782485839659205	0	0.34601793938474446	0	0.32919533523974137	0.04058194296354286	0	0	0	0	0	0.3105594789369062	0.3105594789369062
23378	0.03693221762221987	0.30456011598098714	0.3879912586331507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124608952062551	0.18110110513518435	0.03218877262493135	0.1468534093035838	0	0.19325360149187412	0	0	0	0
23386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09336678305706832	0	0.01808425746406424	0	0.37701628378061625	0.05331380513821592	0	0	0.01796757204683945	0	0	0	0	0	0
23410	0.11086298372851294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20492715663252803	0	0	0	0	0	0.07580537234380218	0	0.03114965255593253	0	0	0	0
23443	0	0	0	0	0	0.61595753512478435	0.61595753512478435	0.61595753512478435	0.61595753512478435	0.61595753512478435	0.61595753512478435	0	0	0	0	0	0.16196370458650405	0.01742883563470647	0	0	0	0.05963920177246921	0	0	0	0.04102110517132468	0.04102110517132468	0	0
23463	0	0	0.09464192121485972	0	0	0.5205874761388389	0.5205874761388389	0.5205874761388389	0.5205874761388389	0.5205874761388389	0.5205874761388389	0	0	0	0.3361786339124904	0	0	0	0	0	0	0	0	0	0.00826401129547013	0	0	0	0
23499	0	0.31191691854202586	0.4811089036931656	0	0	0.05995324539460683	0.05995324539460683	0.05995324539460683	0.05995324539460683	0.05995324539460683	0.05995324539460683	0.2153450124991868	0.1738214413670715	0.0063396301654458	0	0	0	0.6250932518659381	0	0	0.6360696832164954	0.1254722819544487	0.7375613832255106	0.2992486919967456	0	0	0	0	0
23512	0	0.5776113619992299	0.7424399719148828	0.19892347066038765	0.19892347066038765	0	0	0	0	0	0	0.05800531450435749	0	0.1522999376277211	0.18714829430135105	0	0.33942262281846286	2.2593942304799306	0.6939239763900543	0.00826855981678945	0.22597571787507065	0.05549931421389183	0.5145580115350228	0	0	0	0	0.050339642592186117	0.050339642592186117
23522	0	0	0	0.14948221158075872	0.14948221158075872	0	0	0	0	0	0	0	0	0	0	0	0.19613393530377465	0.5960366167726919	0	0	0	0.13730398934125604	0.180732424085618	0	0	0	0	0.0995641871615736	0.0995641871615736
2353	0.3418945759979651	0.15305094379851655	0.2592417541974311	0.01437166637375633	0.01437166637375633	0	0	0	0	0	0	0.23216055732370355	0.11240054311917826	1.0681775510900322	0	0.9526726359449464	4.565926353754692	0	1.1310723724787155	3.5580221472813025	0.2818545552646136	0.5774322122127903	0	0	0	0	0	0.5956216528091044	0.5956216528091044
23530	0	0.27383665090543846	0.5787062871415964	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1685458224993793	0	0	0	0	0	0	0	0	0	0	0	0
23536	0	0	0	0	0	0.08714826947106163	0.08714826947106163	0.08714826947106163	0.08714826947106163	0.08714826947106163	0.08714826947106163	0.01273181834400712	0.1027349364636608	0	0.0222250106130933	0	0.17629613855928378	0	0	0.10118628265826496	0	0.05465065523921528	0	0	0.1713848942230564	0	0	0	0
2356	0.01808409613783211	0	0.05149998042266299	0	0	0.3717930240610679	0.3717930240610679	0.3717930240610679	0.3717930240610679	0.3717930240610679	0.3717930240610679	0.4638554224064165	0.43176352517615335	0.4624605649095025	0.2913478389510137	0	0.17496720818432424	0.3583013184534349	1.28455255061865	0.02929951715403819	0.02032603826927464	0.2874209499123342	0	0.03337193544898146	0.3165719135730009	0.09815446776964463	0.09815446776964463	0.02537220577318578	0.02537220577318578
23585	0.10243888099990946	1.3370559062070706	1.4434514802350202	0.5704897752620969	0.5704897752620969	0	0	0	0	0	0	0.6945189508155342	0.838739392941489	0.3289612532599297	0.20232275673974476	0.5146466117467291	0.4831977454907636	0.6944556185489454	0.5240969395099121	0.16872307235088418	0.03515313631881599	0.03904950486858083	0.09748821085700576	0.23884152716686316	0.1207485582099791	0.6149584245637341	0.6149584245637341	0	0
23588	0.02093584322240894	0	0.25907441574942963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0729119084225286	0	0	0	0	0	0
23597	0.3979911823104196	1.1551394756538858	0.9522742006905978	1.4198674500316604	1.4198674500316604	0	0	0	0	0	0	1.306780623307933	1.434487438640503	0.6689311651871942	0.3216018585558103	0.6275847325397014	0.15159874087087824	1.5835162365768258	1.5510043767853785	0.3579066325026819	0.3969026854188778	0.08314058705624482	0.3223666492787076	0.3432870514581103	0.12399718720381694	0.6958996896736052	0.6958996896736052	0.5271571869404843	0.5271571869404843
23635	0.14506171305186108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4010051281737728	1.383099542427563	0	0	0.1673104591396317	0.2393939185458892	0	0	0	0	0	0
23636	0.1738247117203338	0	0.2504806971181921	1.8264773412923625	1.8264773412923625	0	0	0	0	0	0	0.8453317657827313	0.3740512561761372	0.2505820757970298	0.3866213872960498	0.13631894018981366	0	0.5884280681797611	0.919590788233315	0.26634181500255266	0.183658137339405	0.2124090988499525	0.30787500407894847	0.3018136958820174	0.4230152614142915	0.05528272982155051	0.05528272982155051	0.08008479358081451	0.08008479358081451
23647	0.19952736472920107	0	0.0886945975759353	0.04310876367448425	0.04310876367448425	0.24035667867007163	0.24035667867007163	0.24035667867007163	0.24035667867007163	0.24035667867007163	0.24035667867007163	0.0850507221226468	0.01586180236480638	0	0.05585608961750271	0.09390971623513313	0.07133938900211889	0	0.4861955910656885	0.10478239503219106	0.1600984171592203	0.0664437034449783	0	0	0.06312760648482167	0.17597011829562137	0.17597011829562137	0.12551397355215693	0.12551397355215693
23658	0.09792195678845972	0	0	0	0	0	0	0	0	0	0	0.07156381772416817	0	0	0.198910393425472	0	0.16930341721368483	0	0.1293052835252616	0	0.19075863976751167	0	0.17335643269511997	0	0	0	0	0.3007718925232492	0.3007718925232492
23659	0.3893871463851258	0.7427183688953095	0.43637921226393495	0	0	0	0	0	0	0	0	0	0	0	0	0.3023694450231825	0.18432918050288727	0	0	0	0	0	0	0	0	0	0	0	0
23670	0	2.33181330718444	2.4469103576928912	0	0	0	0	0	0	0	0	0.18157796372685836	0	1.28124677494461	0	0.2582709818718231	0.06661107584729216	1.0602840947015362	0	0.16700925822856594	1.8087059839011688	0	0.182225303373288	0.2029356542815786	0	0	0	1.7201644877035196	1.7201644877035196
24149	0	0.8489234977082815	0.90573813963714	0.6606292988918837	0.6606292988918837	0	0	0	0	0	0	0	0.06171144068325179	0.06256252200321366	0	0	0.01555619563997778	0	0	0	0	0.2093351891263876	0.14819974886547396	0	0	0	0	0.05399456383137071	0.05399456383137071
25	0.04351877522153638	0.2621662351558862	0.6119135380279987	0.2858566973815263	0.2858566973815263	0	0	0	0	0	0	0	0	0	0.05763912096844452	0	0.3484730524654236	0	0	0.17695528799690047	0	0	0	0	0	0.05017380466744453	0.05017380466744453	0	0
2523	0	0	0	0.2511614003035418	0.2511614003035418	0	0	0	0	0	0	0.386032722478482	0.6854191841869325	0.6942252418639955	0.01653773234825607	0.2120852051425008	0.2788949680792248	0.4608312448318419	0	0	0.12160638127571188	0.09607790928966028	0.34349897100373955	0.09221723955354424	0	0	0	0	0
2534	0	0.2763915816440482	0.532045271784746	0	0	0	0	0	0	0	0	0	0.07204440461900335	0.5908367096557974	0	0	0.9582813333248902	0	0	0.1482802454380788	0.27835503595512007	0	0.7625005232359204	0	0	0	0	0.2131648534858104	0.2131648534858104
2542	0.09309989782474308	0	0.07155562353335192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60512786886237	0	0	0	0	0	0	0	0	0
2548	0.16049164896955928	1.3196772457603814	1.4039623359179498	0	0	0	0	0	0	0	0	0.14808317260789922	0	0	0	0.8173586904084281	0	0	0	0	0	0	0	0	0	0	0	0	0
2553	0	1.0510959858541604	1.0936757762012348	0.23492189679155345	0.23492189679155345	0.7686786780521419	0.7686786780521419	0.7686786780521419	0.7686786780521419	0.7686786780521419	0.7686786780521419	0.9042940302675944	0.12999147999710878	0.6288539543490165	0.6421738187670327	0	0.2995994105129601	2.097082711446206	1.5313974083762003	0	1.1599245120751862	0.09887924337143224	0.3180681389942161	0.1338410580153277	0	0.11603055142516353	0.11603055142516353	0.4883655846327006	0.4883655846327006
256364	0.14659563915191337	0	0.27894955159456314	0	0	0	0	0	0	0	0	0.25775314176879	0	0.1294699326733209	0.2470922972606863	0.07628928151410239	0	0	0	0	0.0783232774342085	0.34819768204814183	0.02451861098610746	0	0.17603842926310512	0	0	0	0
25793	1.812707738083936	0.6675905307405012	0.6749388981937547	0.5996290327335125	0.5996290327335125	0	0	0	0	0	0	0.4494975525368044	0.5012716272548479	0.1464612801534081	0.1128011171479467	0.7761105982257217	0.35948835810372737	0.8852976409749068	0.6811295401960774	0.15585313757168243	0	0.05486585045394872	0	0.26669481039154	0.09627200436240928	0.05849998864816337	0.05849998864816337	0	0
25803	0	1.1578725119250894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0751255263996855	0	0	0	0	0	0	0	0	0
25805	0	4.173317873492336	3.7384877468861353	0	0	0	0	0	0	0	0	2.3233679478667284	1.7087204295441007	2.936172155320929	0.6464368466790835	0.6190113530254459	1.0854837645131687	3.155293530759947	3.63826668873051	0.8995218922962611	2.0605659433800945	0.32494045305804725	2.286655709486341	0.3049055615333822	0.48748816754949686	0.44781051526743065	0.44781051526743065	0.7131663776291053	0.7131663776291053
2582	0.5693079501020087	0.7024191622325291	0.8385617638280406	0	0	0	0	0	0	0	0	0	0	0	0.3120054065887636	0.2785670288688751	0	0	1.6171100156182896	0	0	0	0	0.01001175551894476	0	0	0	0	0
25825	0.5846281128500479	0	0.07987844564976175	1.4188519210363273	1.4188519210363273	0	0	0	0	0	0	0.7800753359484901	0.9555538403355842	0	0	0	0	0	0	0	0	0	0	0.5121047420017624	0.6517353419611173	0.8169637031922145	0.8169637031922145	0.01209543911026733	0.01209543911026733
25839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160115035659007	0.2536129751154031	0.08845030396593719	0	0.13402254165839644	0	0	0	0	0	0.01112709553528794	0	0	0	0
25874	0.297170232298598	1.16569698986069	1.0543924456166924	0.05096673220773656	0.05096673220773656	0	0	0	0	0	0	0	0	0.03833597132902743	0.1859259563681913	0	0.6725223186675796	0.9953961481394976	1.55326811408774	0	0.05284355718782305	0	0	0	0	0.05310274174523032	0.05310274174523032	0	0
25932	0.0542099072349225	1.6655045453318902	1.8691158871993288	0.01864836779851181	0.01864836779851181	0.11866355277820652	0.11866355277820652	0.11866355277820652	0.11866355277820652	0.11866355277820652	0.11866355277820652	1.9424370973644576	0.5614774953452862	0.9225332004601764	0.2246022809188672	0.40188672306777423	0.30311671548159375	1.218000169748526	0.9081410112774992	0	1.543769670410597	0.2570232203468844	0	0.2317632552219492	0	0	0	0.573233650954814	0.573233650954814
25966	0	0	0	0	0	0	0	0	0	0	0	0.4009479791292127	0	0	0	0	0	0	0	0.05862037318055171	0	0	0	0	0	0	0	0	0
2597	0.11771451691690445	2.5985085620778747	2.647357760784725	0	0	0.14051878086007358	0.14051878086007358	0.14051878086007358	0.14051878086007358	0.14051878086007358	0.14051878086007358	0.13585025993814748	0	0.3655488366687267	0.8120757050339759	0.8975430498279929	0.3610492400432571	0	1.2990164091024627	0	0	0	0.2416427937998269	0.01354659292135889	0.13987917862197788	0	0	0.25606748119866174	0.25606748119866174
25976	0	2.091438552959024	2.3035786824034483	1.498688417265544	1.498688417265544	0	0	0	0	0	0	0.03375697516355987	0.33354003933886656	0.1230023077429359	0.06782383406295574	0.32047451702454244	0.8765628686341347	0.8307563082332591	0	0.9475600736376056	0.29698929576491934	0	0.368670467207961	0.09177434586705133	0	0.2597321955170956	0.2597321955170956	0.31626108851036044	0.31626108851036044
25987	0.4681242826244303	0.3701008390749322	0.10316454204819266	0.7290375304644509	0.7290375304644509	0	0	0	0	0	0	0.4272477537103488	0.6485281049621868	0.5285637923389229	0.1901104597880142	0.6626358168381268	0.5487698218069251	0.5313272905908712	1.5946476867843522	0	0	0.11736256805481558	0	0.13402160118641088	0.4193519561812218	0.8139243914392212	0.8139243914392212	0	0
26001	0.3116103625736256	0.5107611072010563	0.7043965485563308	0	0	0	0	0	0	0	0	0	0	0	0.02076694531353859	0.37694800209990703	0.10001770456789684	0	0.24332543605798984	0	0	0.01293253258515786	0	0	0.1711225786256659	0	0	0	0
26020	0	2.104297748305135	2.230365479489908	0.19604255410504676	0.19604255410504676	0	0	0	0	0	0	0.6507178565880601	0.7035308266689435	0.6442137329225225	0.31906433852077043	0.9196802442603104	0.14436320992474078	0	0.930788496625966	0.24270780320096497	0.1956658921235984	0.1949451504989068	0	0.21004122025937888	0.2257692393532905	0.21126332535577988	0.21126332535577988	0.02209324561905942	0.02209324561905942
26036	0	0.9381830131641554	0.7312024142949399	0	0	0	0	0	0	0	0	0.2301585357227359	0.13751611965247995	0	0	0	0.13376657843456663	0.39992272524604255	0	0.06702147088915211	0.29805257040581334	0.14810578959044962	0.12266377807699924	0	0	0	0	0.10951124257197088	0.10951124257197088
26054	0	0.7632397764943919	0.8521211132782823	0	0	0.1313084416172892	0.1313084416172892	0.1313084416172892	0.1313084416172892	0.1313084416172892	0.1313084416172892	0.12656549427567368	0.00307160453944307	0.08737756752230064	0	0	0.19043090510232652	0.10579343291168355	0	0	0.4416886752070816	0.07878510509037541	0	0.05237509423770006	0	0	0	0.2197374051224266	0.2197374051224266
26064	0.07534554513197719	0	0	1.6444878470933382	1.6444878470933382	0	0	0	0	0	0	0	0	0.1065274481178196	0.4154308151809402	0	0.35688385833059	4.312154212493351	3.058957002070606	0.24237914302517763	0.29058652756191256	0	0	0.02266017407246766	0	0.2318219077435028	0.2318219077435028	0.5375277828898852	0.5375277828898852
26128	0	0	0.3827573259532576	0.08818119391409021	0.08818119391409021	0	0	0	0	0	0	0.4317669471742745	0.01011841330469579	0.07395459210142141	0.04558834487066678	0	0.3759639982913689	1.2303621586308209	1.1318807807683786	0.08067792270363626	0.2966097435074142	0	0	0.01970394215676837	0	0	0	0	0
26136	0	1.213605956298013	1.1226884823038683	0	0	0	0	0	0	0	0	0.405266909319132	0.3910621481504022	0.3541863348991029	0.03073566733850038	0	0.355492819063313	0.31233665327652	0.548620376799094	0	0.8993134340292122	0.12049729369593386	0.2926974133053526	0.03935710899594771	0.10250507440223182	0	0	0.4977896793783823	0.4977896793783823
26227	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9211302945996755	0	0.24143827557725292	0	0.990919127180465	0.7435191525389002	0.09481396360908888	0	0.2673441139965563	0.4157650797896153	0	0.4328515557054749	0	0	0	0
2624	0	0	0.3098072653040186	0	0	0	0	0	0	0	0	0.4264309747782994	3.434450175963441	1.5005653491005475	0.5265529344595803	0	0	0.6651289249797654	0	0.3052003656019676	1.5495869935514688	1.7968031726200555	1.509562702022068	0	0.7645690762946441	0.33906810529383163	0.33906810529383163	0.24767787307053069	0.24767787307053069
2625	0	0	0	0	0	0	0	0	0	0	0	0.5393713977964307	0	0	0	0	0.29591710585390063	1.5284802719650885	3.006565494038384	0.36102316592833456	1.583033883565262	0	0.6801447631561921	0.1929953174712432	0.3613676513309522	1.1635395822305232	1.1635395822305232	0.34192340266302607	0.34192340266302607
26292	0.21972438848073103	0.6589554809701804	1.122486128446221	0	0	0	0	0	0	0	0	0.03025413467462162	0.02753151041292397	0	0.28972404443743793	0.15050053490132728	0.02635460644821343	0	0	0.1050905696167829	0.02297673679156637	0.17269299561147425	0	0	0	0	0	0.1838275991290491	0.1838275991290491
26511	0.25156507758649627	2.8006770401492496	2.790202185080401	0.26300216175442315	0.26300216175442315	0	0	0	0	0	0	0.3849064778060821	0.5043041430002118	0.724355866160828	0.13031239931293664	0.5819737911365437	0.35830354396776887	0.00283545760977758	0.09250162991756077	0.254098647923754	0.6613462408781774	0.2521175530166886	0.05603479075210846	0.1567952034360387	0	0.11898221869543732	0.11898221869543732	0.6890892117162799	0.6890892117162799
26520	0.08092396223658531	0	0.28939415247837763	0.5276816629919286	0.5276816629919286	0	0	0	0	0	0	0	0	0	0.0883796630243587	0	0.3163737998028118	0	0	0	0.4523542797978721	0.10945757001470752	0.08715034537294213	0	0.11862141137137298	0.17441049798572142	0.17441049798572142	0.20547351372046097	0.20547351372046097
2673	0	0.19839117714980956	0.5851421900525626	0.10297501226899834	0.10297501226899834	0.4422810677730293	0.4422810677730293	0.4422810677730293	0.4422810677730293	0.4422810677730293	0.4422810677730293	0	0.18634526351974537	0.27839670042451264	0.2042570659976444	0	0.4649374723690693	1.624802126542788	1.3844735404867496	0.01719442384272664	0.5359220312431442	0	0	0.08005436162804314	0	0.2415377556886509	0.2415377556886509	0.4439601642264083	0.4439601642264083
2690	0	0	0	0.01589020632739798	0.01589020632739798	0	0	0	0	0	0	0.09829245478225918	0	0	0	0.00320751271692821	0	0.2759844242584281	0	0	0.08556926961845415	0.3417406199265295	0	0.1285526358171168	0	0	0	0.31965551816706794	0.31965551816706794
26993	0.1103224828592955	0.3149962600258752	0.6090341897964793	0.7030293327872413	0.7030293327872413	0.18400271199498225	0.18400271199498225	0.18400271199498225	0.18400271199498225	0.18400271199498225	0.18400271199498225	0.30051192279683703	0.4454834406101148	0.02168665176638384	0	0.15388694277236956	0.1413052516491246	0	0.250874106848766	0.4936482652416373	0.09120295879864132	0.17247097857776225	0.339671323890025	0.08806140881452924	0.12018093840420428	0	0	0	0
27032	0	0.5848242455582814	0.8624764479450192	1.024325452883884	1.024325452883884	0	0	0	0	0	0	0.4952706159619142	0.5552500846726892	0.6846314090437975	0.19515638034468125	0	0	0.3231001500831533	0.33519436501167	0	0.5971672135241723	0.20939121651606096	0	0.07320826776782827	0.06206488419174281	0	0	0.3340546964346984	0.3340546964346984
27095	0.3637478615138596	0.3386216606859594	0.6703590271071705	0.0706203026362204	0.0706203026362204	0	0	0	0	0	0	0.233562965797334	0.134413724781165	0.08029953803589121	0.1154500487333841	0.36579759565644354	0.16655410802868287	0	0.830350254946966	0	0	0	0	0	0.14309110779612766	0.1945301527737897	0.1945301527737897	0	0
27109	0	0	0	0	0	0	0	0	0	0	0	0.03534952594288412	0.02617149586450481	0.21369563283414225	0	0	0.00243469346047885	0.6921358012378125	0.07254419526069192	0	0	0.10133552538119853	0	0.06918021247364897	0.13663840519427456	6.13491086863397e-4	6.13491086863397e-4	0.06752182871063923	0.06752182871063923
27242	0.1856497526297962	0.3717296802912444	0.3285507700617832	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6675131393004365	0	0.27024074758745525	0	0	0	0	0	0	0	0	0	0
27244	0	0.5490508053598656	0.7940530607127925	0	0	0.7696457102223629	0.7696457102223629	0.7696457102223629	0.7696457102223629	0.7696457102223629	0.7696457102223629	0	0	0	0	0	0.07725107502184916	0.19675871119749777	0	0	0	0.02775699182107731	0	0	0	0	0	0	0
27336	0	0	0.35731047739917976	0	0	0	0	0	0	0	0	0	0	0	0.2379965294855085	0	0.334182767779278	0	0	0	0	0	0.1834932519897612	0.02442574327777953	0	0.02248988547208473	0.02248988547208473	0.23732477772826965	0.23732477772826965
