Description	GSE139871_GPL10558_s5_d4	GSE16250_GPL570_s3_d2	GSE34151_GPL10558_s4_d3	GSE63548_GPL10558_s6_d5	GSE83456_GPL10558_s1_d1	GSE83456_GPL10558_s2_d1	GSE132283_s20_d17	GSE132283_s21_d17	GSE141656_s8_d7	GSE143627_s17_d14	GSE143731_s23_d19	GSE148171_s14_d11	GSE148731_s11_d10	GSE148731_s12_d10	GSE148731_s13_d10	GSE164287_s24_d20	GSE165708_s28_d23	GSE174566_s15_d12	GSE183912_s22_d18	GSE193777_s9_d8	GSE198557_s16_d13	GSE211974_s7_d6	GSE236156_s25_d21	GSE256184_s26_d22	GSE256184_s27_d22	GSE64179_s18_d15	GSE64182_s19_d16	GSE84076_s10_d9	aggregated_microarray	circulating_aggregated_microarray	aggregated_RNAseq	circulating_aggregated_RNAseq
positive regulation of monoatomic ion transmembrane transport	0	1.124015341297634	0.6754587632797265	0.5148216349824032	0.2133934152295368	0.4854138497760315	0.7540623264792583	0.7644447053382044	0.9622455374436284	0.6767849156394499	0.2659889123885602	0.6403058063369734	0.5541521845467696	0.917662247063417	1.0999378138540603	0.34937964597194104	0.5860618631644393	1.058688344683986	0.27278622211708836	0.7938000029495471	0.4635483129820258	0.5213402247608476	0.8988586493771761	0.3651828500615282	0.7907564393586879	1.1208970299389691	0.9464439662398776	0.3578837082340298	1.1857456548801395	1.2011646835043033	0.8222823726616575	0.8247864283723441
positive regulation of monoatomic ion transport	0	1.0006962759007527	0.6905422664024256	0.6709861606522001	0.15689249852046258	0.4749803324895907	0.8528413042972763	0.9004008715796981	0.9925790030248316	0.8458531301574633	0.19593306078569	0.5802632826391739	0.7081233918301776	1.059713681647186	1.2351954397734906	0.4066524430612799	0.6375249436966771	1.025369170221103	0.486462910893488	0.7620802098361584	0.4746671277064508	0.5681968211851093	0.9091776265146352	0.4743890593220227	0.7283191004674646	1.050989117158857	1.0325896688641072	0.2647417611024216	1.21176884362628	1.2150708210036223	0.8291653520928247	0.8316831479787972
positive regulation of monocyte chemotactic protein-1 production	2.42403865867755	0	0.8072855930161227	0.7553158499531182	0	0	0.6010751724526117	1.5134745004184864	0.9424888189098612	1.550053920554527	2.0281632974507806	1.1426135173557004	0.9357813776936464	1.7738896281323042	1.714040230332299	1.434090410589342	1.775984039532409	1.3524939997747016	2.053146252677102	1.62529456983	0.8003752005752953	1.9272603538467383	0.6764586220746904	1.4754283474073162	1.5760702967891649	1.6985956711800978	1.0100403736566157	0	1.4259392632433108	1.4424870664570997	0.9020234857950488	0.9046789589929608
positive regulation of monocyte chemotaxis	0	0	0.8997380117300549	0.8438820298821752	0	0	1.0256053873788344	1.2734289905378104	1.0437333162136226	0.7765961823403857	0.4580109225446008	1.103165880545983	0.40008380140672367	1.5216011146677308	1.3704464155004363	0	0.9454401319521633	1.1231604091219742	0.8623045929563654	1.2222786452574657	1.1109921312955051	0.8533316340585801	1.4186034154990974	0.5045674571696269	0.6809285497176235	0.8858549583084835	1.1150207437389632	0	1.191373680793255	1.2068248276768063	0.795696735192758	0.7981465043774074
positive regulation of monocyte differentiation	2.5557410660106865	0	0.8997380117300549	0.8438820298821752	0	0	0	0.8728371930579252	0	0	0	0	0	0.6147243713154066	0.58066687371913	0	0	0	0	1.379314768300071	0.8923277476750451	0.8533316340585803	0	1.2376686258949714	0.7952317134772519	0	0	0	1.249303951394834	1.2650685704422089	0.9020234857950488	0.9046789589929608
positive regulation of mononuclear cell migration	0	0.9713481089381516	0.8937571527380864	0.6223988550073363	0.5082131939643381	0.4039054630653012	1.0636445028772268	1.2562086221854278	1.037222191480334	0.8812930853225462	0.32612329319542616	0.6938865697592738	0.7809368857273082	1.3657326635445068	1.345770413767068	0.6555761935231644	0.5461227619782109	1.292653900938977	0.7724263512441881	1.2635668078912758	0.7554363948169129	0.9643013264118544	1.2252778163875897	0.6067395882148735	0.7897103054736985	0.9684603067813388	1.2424312012583387	0	1.2521275280534574	1.2679066516564872	0.853374940549863	0.8559400483217341
positive regulation of mononuclear cell proliferation	0	0.6278721255265919	0.7717075833297024	0.3424110101612073	0.7616326116382552	0.8691885611324541	1.182109784512903	1.1700759272481545	1.0178381143709991	1.1037730961998773	0.3836034744475044	0.7444533910758089	1.1812590356784685	1.2631224878972362	1.007830058661872	0.7583505054507375	0.6970135652685202	1.2565446711502355	0.9338716914432668	0.7763168765869628	0.9653657757048127	0.8624187724514598	1.333579662439094	0.7324833738616451	0.8039088458858313	1.1956374771601048	1.1970409071363275	0.11837406296917947	1.3353301828539956	1.3219827201183867	0.8734201929719958	0.8760232889361262
positive regulation of morphogenesis of an epithelium	0	1.081822501137215	0.9537566085821048	0.8958421659968426	1.031209967098861	1.405093120976962	1.0016275609675551	0.925885689517004	1.2877612819618438	0.4465013208968136	0	1.3173836933840883	0.6226494630235998	0	1.276577052505844	0.3955048683979674	0	0.9572553535215927	0	1.1961383472774596	0.946083005596968	1.223238459823996	1.5476467376070993	1.0632064023648855	1.007595742636042	1.262493928890793	1.1754967467120907	0	1.396181121360711	1.3288635366443984	0.6630189704726099	0.6651682810891422
positive regulation of multicellular organism growth	0	0	0.4928719083083756	0	0	0	0	0.4758226961590648	0.587526123321453	0	0	0	0	0	0	0	0	0	0	0.8310784110287728	0	0.8533316340585803	0	0	0.4277090928738077	0.5720880075060016	0.6365611249638103	0	1.4076104165651786	1.4240878190532256	0.5587139984437132	0.5605919590399923
positive regulation of muscle cell apoptotic process	0	2.037762730794355	1.4415202877935445	0.6827760581916335	1.334751776005637	1.1282125839532973	0.5403638836722494	0.37533341542712495	0.8581502256323118	0.6250819672149639	0	1.3873814179173305	0.8518184948930786	0.4890737734072209	0.4609437446340167	0.9983073853893984	0	1.611605852975117	0.9739608925476012	0.6717446062978406	1.2382003222372866	0	1.4186034154990974	1.033724679373397	0.6409920607222771	1.143136532079481	0.9221045429102828	0	1.4399910321624578	1.4565912642537204	0.8200034797104812	0.8225029577908579
positive regulation of muscle cell differentiation	0	0	0.6039476174487736	0.661452740771604	0.541416773305268	0.8008458898934908	0.6763118873418741	1.0381598763765898	0.7149186392990297	0.21265490739092588	0	0.7362265405349339	0.30345349888588036	0.7464479070453413	0.7069420429302959	0	0	0.9031176286298788	0	1.1351658839848635	0.8923277476750451	0.23793137474078	0.4055052536371021	0.1960852004920625	0.7952317134772519	0.813107281894459	0.7716476266354726	0.31672969658477396	1.2061221303238094	1.1766003721998306	0.8230141289852158	0.8255196515825057
positive regulation of muscle contraction	0	0	0.9537566085821048	0.4903907193948901	1.031209967098861	0.8511015124335111	0.7210246532773757	1.0965815672425487	1.1023128363379229	0.8258445387598824	0	1.683511159630866	0	0.34534443363077294	1.276577052505844	0.3955048683979674	0	1.2831667770837487	0	2.3140585873313566	1.5244102208283072	0	1.1063647843698896	0.7713121007593928	0.8452571729805758	0.8638592743694357	1.365842500901159	0	1.3127892291748908	1.3288635366443984	0.9020234857950488	0.9046789589929608
positive regulation of muscle hypertrophy	0	1.6877111024039535	0.9537566085821048	0.4903907193948901	0	0	0.7210246532773757	1.3801280544719734	0.6277129576908241	0.4465013208968136	0	1.683511159630866	0.6226494630235998	1.143201940422698	1.276577052505844	0	0	1.2831667770837487	0	1.1961383472774596	1.5244102208283072	0.4966463156357536	1.3480387280838846	1.0632064023648855	1.1520525877417138	1.421398158786356	1.1754967467120907	0	1.3127892291748908	1.3288635366443984	0.9020234857950488	0.9046789589929608
positive regulation of myeloid cell apoptotic process	2.8892659699665915	1.9362968552577284	0	0	0	0	0.8959251696155924	0.6457507169043947	1.3216046631569451	1.0158856743564564	0	1.9319822812231735	1.313698034938307	0.8206017019501793	1.6758814722473745	0	1.5681669764073012	1.1629431757851254	0	1.6852854570634055	1.7677745711135902	0	1.58358494198078	0	0	0	0	0	1.3468791498785115	1.3631061864825122	0.7509406404150224	0.7532946040799259
positive regulation of myeloid cell differentiation	0.7007396375013518	0.7810973401338375	0.6275847147595188	1.0393134197303464	0.93596148812655	1.0575698605955892	0.90797989142755	0.998028104877797	0.954912411082238	0.8932266334025722	0.16798927033511069	1.0419172667626704	0.7919688446255359	0.887714181069583	0.9935541766927312	0.8046607453939865	0.5545390837595093	1.4242986209080153	0.3398195785109067	1.2779199787840476	1.164357557141115	0.8176712140284769	1.1288373980520805	0.7658134235440675	0.9492953319317716	1.2362172859405012	1.168476224711562	0.8214711676986163	1.3244586048055342	1.3214757260603218	0.8525359213566042	0.8550994157854923
positive regulation of myeloid leukocyte cytokine production involved in immune response	0	1.9362968552577284	0.667593182197922	1.702769221599648	0	0	0.8959251696155924	1.7418331974107792	0.7869152710792537	1.0158856743564564	1.4398770345289331	0	0	1.3657326635445066	1.3103067328799196	1.492058123569305	0	1.1629431757851254	1.4630300044288505	0	0	1.1056064468074254	1.58358494198078	0	0	1.2960772597163	1.7724962105114368	0	1.5464342636960176	1.5633911926752322	0.9020234857950488	0.9046789589929608
positive regulation of myeloid leukocyte differentiation	1.1641601393033287	1.2712692094768387	0.8286823168085343	1.1936139126109242	0.9000100227972807	1.447187820886332	0.7506308040069956	1.0331361526486214	0.8693211801837287	0.858299592282661	0	0.8150800685708091	0.95923172628812	1.004231792928058	0.9563168910958008	0.8963473269622317	0.6853118987049883	1.485433095993988	0.3239410962869125	1.1781012611373447	1.251750427814812	0.9400129822003576	1.3895446792809556	0.6632721849534583	1.0748883649775884	1.1165459516447696	1.295791144299794	0.5531311268756738	1.3183563091875787	1.334456184195537	0.8549704370859397	0.8575386076389381
positive regulation of myeloid leukocyte mediated immunity	0	1.391353930761155	0	0	0	0	0.5403638836722494	0.9852872891177552	0.46659611631964376	0.6250819672149639	0	1.3873814179173305	0	0.4890737734072209	0.4609437446340167	0.9983073853893984	0	0	0	1.9973977791925448	1.597690230592273	0.6909336995856615	0.609727754025973	0.5807582961523738	0.901519331615012	0.4538834957402398	0.9221045429102828	0	1.4399910321624578	1.4565912642537204	0.8200034797104812	0.8225029577908579
positive regulation of myoblast differentiation	2.11244551907358	0	0.3209604000258006	0	0	0	0.4487358074677462	0.8405299637345917	1.007812826081941	0.9441339401439778	0.8127843508778628	0.49191371453061145	0.7203903308895718	1.2830313177750745	1.228957339022086	0	0	0.616318529877084	0	1.0055429380618537	0	0	0.9236618654848584	0.4832954367243365	0.9652067635744048	1.2150956266638857	1.5150840485257375	0	1.264623618390743	1.280466098296695	0.9020234857950488	0.9046789589929608
positive regulation of myotube differentiation	0	0	0	0	0	0	0	0.6457507169043947	0.7869152710792537	0	0	0.9679805625585896	0	0.8206017019501793	0.7783780213927717	0	0	0	0	1.079761098373628	1.1505722633660311	0	0	0	1.0378321493149838	0.7676766404315911	0	0	0.8061431228337111	0.8185815940495956	0.9020234857950488	0.9046789589929608
positive regulation of natural killer cell activation	0	1.8452396947401328	0.8668023001438809	0	1.164701778209143	0.9715412000789492	0.8294586149673298	1.2339210171302544	1.007812826081941	1.901225762373041	0	0.49191371453061145	1.5912123247194772	1.2830313177750745	0.997858914847976	1.1604939599228146	1.481490326909337	1.6924441924387532	0.8302497751342099	1.0055429380618537	0.6080860701840517	1.3668929108902688	1.2442436589899877	0.4832954367243365	1.1395888411797117	1.407833518440947	1.316935253715055	0	1.3665568559042611	1.382867979372904	0.835266790449926	0.8377966589787109
positive regulation of natural killer cell chemotaxis	0	1.9362968552577284	0.667593182197922	0	0	0	1.8378900310571649	1.7418331974107792	1.960964120751978	1.992726069034754	0	0	2.3465010251132257	2.0096669437287313	1.9484276521850992	1.869671582052442	1.5681669764073012	2.453849755723783	2.513129003799667	0	0	1.7155890485408272	1.58358494198078	0	0.5835323044288689	1.9325973666093663	2.047674637044607	0	1.3468791498785115	1.3631061864825122	0.9020234857950488	0.9046789589929608
positive regulation of natural killer cell cytokine production	0	0	0	0.9541182457914004	0	0	1.301399677662636	0.9852872891177552	0.6734868424322298	0.8812930853225462	0	0	0	0.7036802641207458	0.6658560097834153	0	0	0	0	0	0	0.9643013264118544	0	0	1.218404372859993	0.6563029212629522	0	0	1.3826992733989505	1.3990772276022687	0.9020234857950488	0.9046789589929608
positive regulation of natural killer cell degranulation	0	0	0.667593182197922	0	0	0	1.4619856571553664	1.4765623922051134	1.3216046631569451	0	0	0.9679805625585896	0	1.7354398259025106	0.7783780213927717	0.91996303496688	0	0	0	1.079761098373628	0	0	0.9945367420159104	0	0.5835323044288689	1.2960772597163	0	0	1.5464342636960176	1.5633911926752322	0.9020234857950488	0.9046789589929608
positive regulation of natural killer cell mediated cytotoxicity	0	1.2993989203689262	0.9350915531516176	0.32588534387569806	0	0	1.0636445028772268	1.3153999466951267	1.2078341061829247	1.0158856743564564	0	0.5370083771235649	1.0748823856992558	1.3657326635445066	1.071781546961685	0.726016278185723	0	0.9385501975317172	0.4909723517705312	0.3200457107366051	0.34835473382410215	0.33022137340655283	1.171512325371706	0	0.5835323044288689	1.2960772597163	0.8474586712762363	0	1.170417627257682	1.1857476342430229	0.9020234857950488	0.9046789589929608
positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	0	2.4338199099887063	1.6072548381213188	0	0	0	1.301399677662636	1.3153999466951267	1.519977952857555	1.4435336459526038	0	0.8373246441046674	1.778454662912691	1.5661337386606493	1.7747514091374383	0.7935089518534805	0	1.611605852975117	1.302402249525138	0	1.0062125939972393	0	1.791858201680509	0	0.901519331615012	1.493199122986908	1.6023020062817075	0	1.3826992733989505	1.3990772276022687	0.9020234857950488	0.9046789589929608
positive regulation of natural killer cell mediated immune response to tumor cell	0	2.4338199099887063	1.6072548381213188	0	0	0	1.301399677662636	1.3153999466951267	1.519977952857555	1.4435336459526038	0	0.8373246441046674	1.778454662912691	1.5661337386606493	1.7747514091374383	0.7935089518534805	0	1.611605852975117	1.302402249525138	0	1.0062125939972393	0	1.791858201680509	0	0.901519331615012	1.493199122986908	1.6023020062817075	0	1.3826992733989505	1.3990772276022687	0.9020234857950488	0.9046789589929608
positive regulation of natural killer cell mediated immunity	0	1.1812777611966847	0.8360525681506229	0.548866132819404	0	0	0.956682687227694	1.1966607260940294	1.093572247773429	0.911703451506493	0	0.4720102346617964	0.967293701592612	1.24515175866106	0.9643648141743808	0.6430222262356508	0	0.839279362414009	0.4308395018892885	0.2794256118559093	0.30436010839991545	0.288382449822139	1.0589421067366045	0	0.6286542254510363	1.1780864321925073	0.7546535006370537	0	1.1731717079506383	1.1885178781008816	0.9020234857950488	0.9046789589929608
positive regulation of natural killer cell proliferation	0	1.496686996288493	0.4350799418451115	0	1.4386621457371027	1.2255199881637846	1.063644502877227	1.315399946695127	1.2660980368377943	2.0321146162638466	0	0.655933598403217	1.8903661099572275	1.3095178207306162	1.254990119114335	1.434090410589342	1.157697095577917	1.995098482811411	1.0645598853231892	0.743441819165221	0.8003752005752953	1.291289352214242	1.5245706715245633	0.6450348714134074	1.218404372859993	1.6985956711800978	1.6023020062817075	0	1.2909603872892328	1.3069320200704695	0.8094178579528228	0.8118958868257596
positive regulation of nervous system development	0.9108465790113988	0	0.8227421508156311	0.8277969983415446	0.957114474666615	0.988855465915601	0.6625562004540068	0.6056195057833418	0.9595061098238808	0.2755382016961121	0.4480255027051032	0.6153079811918782	0.5704814292696316	0.7727250449268583	0.949824867004586	0.8683770946039939	0.2637578199460517	1.1042101661362715	0.663230951471402	0.9230941436946556	0.4776018484676686	0.30790761948767476	0.9404796848357664	0.493709949965756	0.9344745154471495	1.1240243947042912	1.027728461540142	0	1.2009978879063006	1.2165032610726816	0.7802316222185026	0.7826489170514422
positive regulation of nervous system process	0	1.7628259448835322	0.5676089627134441	0	1.7022040031009449	1.4766333263852092	0	0.9852872891177552	0	0	0	0	0	0	0	0.7935089518534805	0	0	0	0.9403036269881015	0	0	0	0.8243503349202808	0.4940077664510189	0	0	0	0.9640157279209456	0.9779047289076088	0.6413897478138717	0.6434853357568212
positive regulation of neural precursor cell proliferation	0	0	0	0	0	0	0	0.6457507169043947	0.7869152710792537	0	0	1.5512837314367491	0	0.8206017019501793	0	0	0	0	0	1.6852854570634055	1.7677745711135902	1.1056064468074254	0	0.9537915945560717	1.3752532453857638	0	0	0	0.8061431228337111	0.8185815940495956	0.9020234857950488	0.9046789589929608
positive regulation of neurogenesis	1.044313064701291	0	0.8797019779756907	0.824648769949384	1.0941659896783522	0.9076041363436136	0.7716727237196409	0.7078152659537139	1.0967356228616545	0.32741414960360743	0.5283043135482905	0.71871858196168	0.6681422949534389	0.8937717357554448	1.0863294840226732	0.9983073853893984	0.3135467710992169	1.2509752493337014	0.7724263512441882	0.9403036269881015	0.5623015399032429	0.3654298276163035	1.0762734911742406	0.5807582961523738	1.0698057569850057	1.2719198420927889	1.092432918161421	0	1.2586896624057125	1.274502225806828	0.7772062334192513	0.7796170978294185
positive regulation of neuroinflammatory response	0	1.391353930761155	0	0	0	0	1.7650150096334831	1.4077559100666437	1.7870805225713575	1.707304835871572	1.534985609886506	0.5907968434363788	2.0537797167889233	1.209327638160835	1.774751409137438	1.7965521287683142	1.0630160288729849	2.096990788050055	1.9396396199863264	0.6717446062978406	0.7247413579163513	1.191691787446276	1.4186034154990974	1.3705999813657153	0.901519331615012	1.3879475859868478	1.4947231105235703	0	1.191373680793255	1.2068248276768063	0.8200034797104812	0.8225029577908579
positive regulation of neuron apoptotic process	0	0.9713481089381516	0.4622295167224617	0.4289681438607159	0.923683834667479	0	0.3339847283501357	0.4461053647399029	1.167349044344664	0	0	1.1957883557707494	0	0.5778645070904409	1.3103067328799198	0	0	0.4642692270678923	0	0.42146129160100854	0.8440119314948521	0.4345363128895718	1.4186034154990974	0.6825147451957803	1.0378321493149838	0.7676766404315911	0.598662584287254	0	1.3468791498785115	1.2068248276768063	0.7509406404150224	0.7532946040799259
positive regulation of neuron differentiation	0	0.923683834667479	0.6307432231907084	1.279545802902487	0	0	0.6010751724526117	0.41979520500876905	0.5203710635594214	0	0	0.9204138724870196	0.5160233634828251	0.5450198334608268	0.7370984317431656	0	0	0.4370142263174619	0	1.2635668078912758	1.0983593290405744	0	0.6764586220746904	0.6450348714134074	0.5504237026577433	1.0910885135883293	1.1883349815186326	0	1.2909603872892328	1.3069320200704695	0.6589839163331951	0.6611233061213871
positive regulation of neuron projection development	1.46000538258311	0.7102218194534865	0.472024540832318	0.9199817251018864	0	0	0.7419406644966718	0.8405299637345917	0.6465835072365537	0.26942479506391576	0	0.6028143499107763	0.5587253179024202	0.5896713553704415	0.8647182051645731	0.11963847395477978	0.2578941720611813	0.47410168705643263	0	1.2635668078912758	0.8595628536839431	0.3011159595834942	0.7291798932552266	0.6959415971394833	1.0110673352178476	0.7822794794317363	0.6108067805410158	0.20353394961847973	1.2101131329952437	1.197290114285252	0.835266790449926	0.8377966589787109
positive regulation of neutrophil chemotaxis	0	1.081822501137215	0.7550046101026074	0.8958421659968426	1.031209967098861	0.8511015124335111	1.233128817050288	1.0965815672425487	1.447771285509855	0.8258445387598824	0	0.4207050582603149	1.0950103106218123	1.143201940422698	1.276577052505844	1.0272493576778483	0	1.9181939549746572	0.721742985564837	0.8825424084561159	1.2702583642615823	0.9056520592962882	1.3480387280838846	1.3009197974009998	1.3975929452129805	1.0787624889543783	1.5289628917300566	0	1.22291671449596	1.2385423544015066	0.8457413282482017	0.8482916880276251
positive regulation of neutrophil migration	0	0.9713481089381516	0.8511675030410472	0.7972949810385507	0.923683834667479	0.7558887611184403	1.1150519589183827	0.9852872891177552	1.3216046631569451	0.7325971370877371	0	0.6938865697592738	0.9838024773935252	1.209327638160835	1.156626452180761	0.91996303496688	0	1.9287819404653597	0.637237325907022	1.319030458676945	1.395992362155567	0.8063986359276982	1.2252778163875897	1.1799749922100242	1.2730685452988038	1.1431365320794813	1.5390304469169986	0	1.2717049703239864	1.287582754631102	0.853374940549863	0.8559400483217341
positive regulation of nitric oxide biosynthetic process	1.5933520628105453	0	0.369580902037171	0.6512591445899311	0.7616326116382552	1.0848097885491526	0.9330203001238664	1.1700759272481545	0.8210861573122299	0.595653577019844	0.5026699654144631	0.8008571031185134	0.8149340574112037	1.164476037957094	1.354923725655419	0.95764296988039	0.5721413146615111	1.5618848654156303	0.5147877935935611	1.4684138966310876	0.6917877051438186	0.6591320597812146	1.2141575577019936	1.1690383065808247	0.8632651674966665	0.9585815077187008	1.3282743326283182	0	1.3919410135066226	1.4083563769610297	0.8637558964835845	0.86634081050207
positive regulation of non-canonical NF-kappaB signal transduction	0	0.7701696131072371	0.4350799418451115	0.6223988550073362	0.3879740540810742	0.306415683741582	0.982431367384852	1.0225222829928686	0.9424888189098608	1.108480958790384	0.4793349723857637	0.9679805625585896	0.7809368857273083	1.1882311111264705	1.1969458406114233	0.726016278185723	0.5461227619782109	1.2615347058157391	0.4909723517705312	1.422519032753048	0.9275066192214358	0.6300017395402459	1.325988389843951	0.857835784649023	0.9883359438132662	1.2410051650311218	1.2210863725680683	0	1.07141191157239	1.01498690171558	0.8839756008821902	0.8865982741578333
positive regulation of non-canonical Wnt signaling pathway	0	1.618846405768462	0	0	0	0	0.6763118873418741	0.8728371930579252	0.587526123321453	0.7765961823403859	0	0	0	0.6147243713154066	0.58066687371913	0.6961912140210749	1.269514502872188	0	0	0.8310784110287728	0	0.8533316340585803	0	0.7243513531762704	1.531457805730936	0.5720880075060016	1.1150207437389632	0	1.066495598110179	1.0811591068075896	0.795696735192758	0.7981465043774074
positive regulation of nuclear division	0	0.9713481089381516	0.3518449577632584	0.21935941307889317	0.923683834667479	0.4039054630653012	0.7716727237196409	0.9852872891177552	0.9907049317898096	0.8812930853225462	0.32612329319542616	0.3671573621564883	0.7809368857273082	0.8206017019501795	0.7783780213927718	0.7935089518534807	0	1.611605852975117	0.33435945462191047	0.7849669303563654	1.0062125939972393	0.4345363128895718	1.115252666931167	1.1799749922100242	1.0378321493149838	0.8715965272789463	1.1546684149325397	0	1.149093178886784	1.1202249259446382	0.828417879130528	0.8309341890947193
positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	0	0	0.4350799418451115	0	0	0	0.6010751724526117	1.07643909082902	1.2660980368377943	0	0	1.1426135173557004	0.9357813776936464	1.5661337386606493	0.5141649127872415	0.6192410651232201	1.157697095577917	0	0	1.2635668078912758	0.8003752005752953	1.291289352214242	1.171512325371706	1.127128676779508	1.218404372859993	1.241005165031122	0	0	0.5344088289744641	0.5435344382954065	0.9020234857950488	0.9046789589929608
positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	0	0	0.38915772325800624	0	0	0	0.9730885098117966	1.215022290944623	1.4141130323052442	0.6250819672149639	0	0.5907968434363788	1.4060118966770057	1.45927712056336	0.4609437446340167	0.9983073853893984	1.0630160288729849	0	0	1.1649050145571649	1.2382003222372866	1.191691787446276	1.0762734911742406	1.033724679373397	1.121359538853528	1.3879475859868478	0.5071965705829875	0	0.6907046056207455	0.7018658723836978	0.9020234857950488	0.9046789589929608
positive regulation of nucleocytoplasmic transport	0.9829135915332656	0.7866712314633585	0.5277027661316342	0.7715974370755707	0.7450829382601609	0.8511015124335112	1.0016275609675556	1.1487543613778497	1.2290804372847215	0.4465013208968137	0.2526385288192354	1.1633418066848047	0.6226494630235999	1.1432019404226983	1.0918803778863828	0.8434634184173367	0.2901070117885487	1.1838390307667843	0.5026076454966839	1.517280227526992	1.0637016712532423	0	1.3480387280838846	0.659546774527838	0.9556007939733384	1.0787624889543783	1.0295290622574609	0.2292046178125221	1.2536451173146512	1.2694320077916872	0.8647501206899053	0.8673369165989394
positive regulation of nucleotide biosynthetic process	0	0	0	0	1.8745546967994953	1.6434606384987678	1.4619856571553664	1.4765623922051134	1.3216046631569451	1.0158856743564564	0	1.5512837314367491	0	0	1.3103067328799196	0	0	0	0	2.071769826130776	2.1571305454216865	0	0.9945367420159104	1.913725467865723	0.5835323044288689	1.6605174388774429	1.7724962105114368	0	1.1052992892289777	1.1202249259446382	0.9020234857950488	0.9046789589929608
positive regulation of nucleotide catabolic process	0	1.081822501137215	0.7550046101026074	0.8958421659968426	0	0.8511015124335111	1.233128817050288	1.0965815672425487	1.1023128363379229	0.8258445387598824	0	1.0782540570913983	1.0950103106218123	1.143201940422698	1.0918803778863826	0.3955048683979674	0	0.9572553535215927	0	1.1961383472774596	0.946083005596968	0.4966463156357536	1.5476467376070993	1.0632064023648855	0.6626110732802192	1.262493928890793	0.9497799833655606	0	1.3127892291748908	1.3288635366443984	0.7871905409851735	0.7896225304350728
