Unnamed: 0	GSM4455458	GSM4455459	GSM4455460	GSM4455461	GSM4455462	GSM4455463	GSM4455464	GSM4455465	GSM4455466
ENSG00000136718	249	1202	361	1037	959	1252	1678	1016	883
ENSG00000136720	259	520	181	752	487	752	773	319	497
ENSG00000136731	1715	4234	1574	4119	2494	4393	4881	2830	3648
ENSG00000136732	1317	2399	2443	2447	2809	2695	2366	1852	1109
ENSG00000136738	816	987	643	1133	925	845	784	307	592
ENSG00000136750	2	1	1	5	2	4	5	1	1
ENSG00000136754	9319	4818	6428	4819	7593	3298	3230	1352	2860
ENSG00000136758	7198	7952	6713	8973	9758	4573	5848	2719	4733
ENSG00000136770	1018	832	987	1018	1240	1033	1685	1585	932
ENSG00000136783	577	737	314	572	529	549	489	259	817
ENSG00000136802	485	1265	1107	1703	1901	1525	846	563	888
ENSG00000136807	1394	3338	1037	3066	2080	2823	3030	1994	2065
ENSG00000136811	213	636	270	910	929	1679	1272	928	1224
ENSG00000136813	2450	3353	2213	3459	3183	2848	3624	1308	2606
ENSG00000136816	2054	1209	2011	1886	1198	720	821	327	1531
ENSG00000136819	1511	4524	1919	4675	2979	4854	4709	5172	3967
ENSG00000172007	249	691	262	495	237	819	1372	765	600
ENSG00000136826	385	4257	5930	4643	7828	3709	787	1085	10676
ENSG00000136827	3574	1960	1801	2311	898	1253	1601	706	1378
ENSG00000136828	98	170	153	346	232	327	265	125	238
ENSG00000136830	499	6164	1496	5854	2398	979	2059	563	1887
ENSG00000136840	68	624	130	583	444	454	718	734	351
ENSG00000136842	25	48	135	62	98	131	91	27	90
ENSG00000136848	4	77	7	10	31	35	22	44	19
ENSG00000136854	10	48	24	60	70	156	163	101	94
ENSG00000136856	8	75	40	110	164	103	91	121	108
ENSG00000136861	3196	1724	3962	2314	1857	2770	2034	1562	1743
ENSG00000136866	5	30	21	75	29	61	81	46	42
ENSG00000136867	1761	1150	3989	767	1495	127	784	96	1688
ENSG00000136868	643	977	1280	1520	1341	553	886	554	1556
ENSG00000136869	39616	6500	44264	8412	9940	1398	745	662	4994
ENSG00000136870	1107	360	914	544	709	381	723	166	323
ENSG00000136874	572	1256	761	1277	1011	1854	1806	635	1566
ENSG00000136875	250	815	422	799	966	715	1132	421	691
ENSG00000136877	172	2050	340	1636	1030	1474	2221	1295	1153
ENSG00000136878	709	1537	640	2112	1459	2627	2754	2096	1641
ENSG00000136881	7	14	21	20	17	31	24	45	9
ENSG00000136888	3571	4363	4264	4258	3787	3979	3959	1918	3488
ENSG00000136891	219	679	330	933	1163	1101	924	529	626
ENSG00000136895	2	15	7	33	42	49	20	33	11
ENSG00000136897	184	472	316	527	672	539	1028	248	322
ENSG00000136908	112	442	190	508	465	871	955	902	625
ENSG00000136925	127	766	282	816	735	660	873	223	402
ENSG00000136929	65	77	68	109	90	385	29	59	232
ENSG00000136930	2147	2288	1765	2250	1860	1551	1786	1344	1651
ENSG00000136931	3	1	8	2	2	3	1	4	4
ENSG00000136932	475	844	633	812	695	774	705	337	515
ENSG00000136933	194	203	150	239	336	382	499	523	310
ENSG00000136935	3340	664	600	890	657	1177	1052	421	746
ENSG00000136936	190	491	162	592	552	657	567	717	491
ENSG00000136937	492	1406	367	1490	1591	1401	1337	794	1217
ENSG00000136938	2685	5794	2655	6322	5486	7590	9836	10912	5641
ENSG00000136940	341	529	368	690	419	665	770	258	538
ENSG00000136942	2349	10090	4431	9839	9963	13334	13078	18584	7253
ENSG00000136943	15	33	28	32	46	53	54	103	60
ENSG00000136944	5	7	11	12	25	36	40	71	20
ENSG00000136950	2225	1223	562	1513	1328	1369	1496	1233	874
ENSG00000136960	79	74	50	44	65	86	64	35	80
ENSG00000136982	14	36	24	29	25	26	68	28	9
ENSG00000136986	2218	3894	3238	3229	5306	3122	4683	1761	2702
ENSG00000136997	152	1193	121	388	704	1868	3151	1095	920
ENSG00000137033	3	10	8	6	7	8	7	3	6
ENSG00000137038	54	248	49	223	238	505	719	585	325
ENSG00000137040	928	1306	325	1150	1085	1218	1466	384	748
ENSG00000137054	62	645	154	636	525	750	789	412	449
ENSG00000137055	2587	1390	2086	1855	2392	861	1075	421	974
ENSG00000137070	89	463	99	758	438	1651	740	1376	1088
ENSG00000137073	295	905	532	1047	1007	1246	970	1136	951
ENSG00000137074	379	640	362	558	681	785	944	729	608
ENSG00000137075	3221	3946	2415	4031	3605	2947	2276	837	2375
ENSG00000137076	28369	22836	22521	25632	21856	28165	12518	8216	26116
ENSG00000163817	29	312	134	433	140	512	452	585	274
ENSG00000137094	46	440	80	88	133	165	349	76	50
ENSG00000137098	4	8	2	25	13	52	64	33	29
ENSG00000137100	907	987	769	926	891	791	728	716	732
ENSG00000137101	57	190	98	202	302	525	535	346	202
ENSG00000137103	28	153	79	262	289	404	330	311	289
ENSG00000137106	337	751	283	1017	964	842	971	959	790
ENSG00000137124	23	110	31	46	68	211	256	175	127
ENSG00000137133	34	185	102	170	176	275	344	392	188
ENSG00000137135	35	113	66	154	168	293	209	201	165
ENSG00000137142	12	19	17	18	61	72	55	177	49
ENSG00000137145	670	2386	1331	3543	2585	2553	1691	1316	1768
ENSG00000137154	7538	42982	17797	40351	41291	59983	59242	54054	31121
ENSG00000137161	5269	4036	2058	4807	5856	4449	2996	4158	5598
ENSG00000137166	98	1789	153	1019	680	900	1387	380	747
ENSG00000137168	251	406	111	311	148	281	764	251	184
ENSG00000137171	155	355	413	586	445	639	796	561	370
ENSG00000137177	2050	1149	2065	1817	1961	463	608	297	1253
ENSG00000137185	37	191	62	162	158	164	213	104	138
ENSG00000196365	23431	11935	17958	3175	4641	6275	12400	4395	5088
ENSG00000137198	64	186	376	331	211	435	70	260	629
ENSG00000137200	1626	2037	1761	2186	2322	2401	3026	1290	3235
ENSG00000137207	2978	1805	2622	1832	2203	1634	1749	1126	1491
ENSG00000137210	548	883	502	701	712	1023	1241	850	736
ENSG00000137216	343	741	485	647	1335	683	915	294	513
ENSG00000137218	103	102	43	82	67	159	177	121	106
ENSG00000137221	426	1307	688	1115	1191	1380	1931	765	1035
ENSG00000137261	8	17	17	12	41	13	31	4	8
ENSG00000137265	149	3864	287	867	967	1852	4343	1909	1225
ENSG00000137266	8	203	57	236	133	455	468	158	282
ENSG00000137267	48	214	116	207	1882	208	43	60	102
ENSG00000137269	15	34	20	44	49	133	108	100	82
ENSG00000137270	56	25	102	52	57	31	46	68	23
ENSG00000137274	27	106	29	74	101	193	245	237	129
ENSG00000137275	2853	2828	2760	2752	2542	2762	3019	1173	2268
ENSG00000137288	34	223	69	178	215	438	781	679	329
ENSG00000137309	802	11846	2852	5759	8158	4436	6986	3020	3003
ENSG00000137312	16708	1785	5457	1327	2292	1147	1200	375	1052
ENSG00000234127	559	691	46	799	724	863	976	550	710
ENSG00000137338	6	45	21	86	25	89	74	37	28
ENSG00000137343	8	11	6	45	29	24	8	18	18
ENSG00000137364	718	1550	1777	1462	1371	707	834	641	1604
ENSG00000137393	11359	2674	6512	811	2656	869	966	312	1219
ENSG00000204642	467	853	582	2384	1628	332	2538	1250	2382
ENSG00000137404	159	160	170	163	82	141	83	118	283
ENSG00000137409	2252	6828	5152	6408	7085	4709	4677	3243	4715
ENSG00000137411	3	17	15	9	138	14	20	37	9
ENSG00000137413	1217	1050	973	1540	913	1725	1915	1048	1399
ENSG00000137414	8099	2384	16221	3807	7971	1896	857	573	1777
ENSG00000137441	191	3446	568	3182	1544	4514	1187	1290	1605
ENSG00000137449	655	1618	515	1041	2645	863	679	223	850
ENSG00000137460	10	34	47	42	50	32	41	46	30
ENSG00000137462	36591	9445	35304	7213	7146	2447	1658	942	6274
ENSG00000137463	8	1	5	4	9	4	3	1	1
ENSG00000137474	109	189	77	298	151	90	41	44	141
ENSG00000137478	2964	1610	1782	2214	2492	2793	2478	1004	2587
ENSG00000137486	503	3327	1272	6637	3631	3970	1766	1850	4664
ENSG00000137491	25	14	8	4	7	9	82	12	7
ENSG00000137492	1051	4472	1166	3074	2606	3590	3554	1472	2163
ENSG00000137494	146	329	251	371	615	368	364	205	299
ENSG00000137496	224	1248	1070	1881	1196	1429	1787	405	1453
ENSG00000137497	3207	7087	1880	8356	5253	11015	8365	4128	7049
ENSG00000137500	791	723	442	620	701	850	1174	788	784
ENSG00000137501	140	1603	536	2134	1494	1445	1067	515	743
ENSG00000137502	172	1315	341	1307	2535	1932	1379	660	890
ENSG00000137504	797	2192	836	3085	2873	4729	4507	1386	2629
ENSG00000137507	5	158	12	28	120	177	263	20	139
ENSG00000137509	5947	2052	2312	2491	3669	1877	1361	1849	3188
ENSG00000137513	63	164	104	139	299	465	491	382	329
ENSG00000137522	133	288	186	350	277	356	493	206	322
ENSG00000137547	181	580	193	265	244	311	619	323	340
ENSG00000137561	1	1	3	5	16	15	16	46	10
ENSG00000137563	255	237	213	74	79	97	236	167	38
ENSG00000137571	7	35	18	6	31	57	236	36	17
ENSG00000183814	372	1029	276	813	1554	821	1178	587	616
ENSG00000137575	55973	14923	44291	13029	20276	6782	5631	2997	11866
ENSG00000137601	111	298	215	469	712	720	709	1022	572
ENSG00000137628	2934	1198	3389	1475	1756	1767	1890	962	4176
ENSG00000137642	53190	12950	16198	19657	20219	15309	6406	5610	11487
ENSG00000137648	13	16	17	20	39	43	53	67	32
ENSG00000137656	574	586	395	788	500	497	786	380	395
ENSG00000137672	9	8	18	8	6	32	7	22	43
ENSG00000137691	13	6	16	7	16	15	13	19	3
ENSG00000137692	193	732	367	821	632	602	732	408	513
ENSG00000137693	1	1	4	5	8	7	7	5	6
ENSG00000137700	40	102	53	107	99	272	326	247	177
ENSG00000137709	3	14	17	25	23	18	21	33	30
ENSG00000137710	426	1024	553	1273	1206	715	1676	786	785
ENSG00000137713	260	949	332	760	948	790	716	428	624
ENSG00000137714	160	793	367	1009	845	740	632	498	676
ENSG00000137720	39	242	129	192	218	350	448	482	199
ENSG00000255245	42	497	128	477	333	144	42	93	308
ENSG00000137747	10	40	37	44	81	167	68	79	113
ENSG00000137752	10020	8052	24254	7394	7657	4117	2181	2597	9366
ENSG00000137757	389	213	3332	84	265	39	23	47	161
ENSG00000137760	47	375	87	480	311	475	552	175	287
ENSG00000137764	322	340	163	446	493	618	627	335	431
ENSG00000137767	13767	4988	7342	2695	2688	1486	4592	1138	2869
ENSG00000137770	833	2497	1155	3292	2477	2459	1844	783	1811
ENSG00000137776	3885	4245	2279	5157	5189	6189	6782	6824	4821
ENSG00000137801	16307	209121	7259	64488	3055	9126	28511	2390	24220
ENSG00000137802	110	619	262	769	604	1339	959	622	774
ENSG00000137804	465	764	304	510	387	343	499	348	154
ENSG00000137806	631	277	182	223	212	326	569	445	409
ENSG00000137807	151	271	225	191	56	88	182	161	89
ENSG00000137809	11	30	18	28	44	51	60	70	30
ENSG00000137812	167	351	144	275	106	129	227	240	99
ENSG00000137814	820	890	931	1395	1443	814	974	558	710
ENSG00000137815	2469	3300	2881	3751	3171	3502	4191	3853	2952
ENSG00000137817	1745	2742	2087	2698	2415	3023	3858	1638	2011
ENSG00000137818	5784	18904	9389	20482	23593	29067	31569	34634	21114
ENSG00000137819	4	26	8	14	10	22	52	47	21
ENSG00000137821	5	29	9	23	29	26	63	69	31
ENSG00000137822	125	424	222	820	552	993	836	764	652
ENSG00000137824	101	702	309	714	654	884	855	560	825
ENSG00000137831	26	66	86	93	217	111	117	121	193
ENSG00000137834	25	122	18	179	25	7	14	5	13
ENSG00000137841	5696	5620	2428	7397	10660	10225	3417	7045	10140
ENSG00000137842	486	417	269	505	589	530	435	296	464
ENSG00000137843	4	33	2	30	35	68	24	16	32
ENSG00000137845	7090	6111	7700	6802	4300	7457	4128	2953	6331
ENSG00000137857	13	33	18	121	82	118	138	204	95
ENSG00000137860	8	37	19	35	58	66	85	202	57
ENSG00000137868	2	6	2	9	12	10	13	27	6
ENSG00000137871	438	793	273	955	677	1137	679	382	699
ENSG00000137877	15	157	26	212	187	211	96	101	131
ENSG00000263155	5	12	123	337	71	91	6	53	51
ENSG00000137880	88	229	88	236	154	180	227	253	136
ENSG00000137936	7	173	32	49	59	84	271	105	43
ENSG00000137941	20	92	59	69	59	135	95	178	80
ENSG00000137942	33	45	38	58	62	132	44	21	89
ENSG00000137944	1560	1177	1286	1599	903	942	1121	522	783
ENSG00000137947	2824	1253	4523	1683	3416	1170	1145	589	1046
ENSG00000137948	3	15	12	63	26	35	30	74	17
ENSG00000137955	682	2706	796	2388	1803	2837	2419	1352	2488
ENSG00000137959	2327	1239	5110	3295	6237	701	3761	2026	17110
ENSG00000137962	273	42	46	72	83	58	51	64	71
ENSG00000137965	4658	1614	7952	2699	5153	770	1712	1257	7739
ENSG00000137968	4	4	3	3	7	17	9	78	7
ENSG00000137992	191	530	201	692	428	769	766	743	567
ENSG00000137996	934	1088	558	1096	1141	1050	1268	683	878
ENSG00000138002	51	284	85	322	487	702	605	641	444
ENSG00000138018	192	1554	822	1476	1146	1132	1436	473	1113
ENSG00000138028	7	2	3	6	14	9	12	18	5
ENSG00000138029	4028	2342	2049	2613	2165	2054	1807	1147	2629
ENSG00000138030	3	23	16	44	40	59	102	100	33
ENSG00000155897	2999	821	4101	809	588	835	707	478	639
ENSG00000138032	3806	2400	2841	2545	3592	2409	2337	1245	2037
ENSG00000138035	428	984	713	1394	982	1001	1217	1070	1342
ENSG00000138036	89	79	68	91	121	176	193	158	115
ENSG00000138050	106	426	174	384	504	434	270	443	307
ENSG00000138061	4526	23729	1998	22731	1489	3781	9452	1607	6058
ENSG00000138069	9529	4823	4960	3709	10360	2389	2900	1400	2962
ENSG00000138071	47505	32563	37534	31477	15133	16614	13926	6038	21587
ENSG00000138073	1079	828	384	838	780	1165	2266	1521	953
ENSG00000138074	81	657	143	599	730	796	1454	362	533
ENSG00000138078	174	303	223	622	1319	1002	1487	400	642
ENSG00000138079	7	31	23	55	47	71	105	77	46
ENSG00000138080	20	24	25	48	17	38	251	34	32
ENSG00000138081	4212	3626	2695	3687	5625	3911	2750	1685	3215
ENSG00000138083	6	11	8	7	21	16	20	54	8
ENSG00000138085	883	1182	709	1009	1096	1478	2131	1080	1248
ENSG00000138092	157	231	360	303	186	294	426	143	215
ENSG00000138095	439	3115	862	3148	1976	3561	3152	2021	2409
ENSG00000138101	237	271	331	336	267	384	384	302	219
ENSG00000138107	4250	2835	2953	3535	2532	2587	2861	1881	2585
ENSG00000138109	12	21	26	19	18	38	61	92	42
ENSG00000138111	308	452	276	367	431	283	557	608	275
ENSG00000138119	668	7211	2420	1336	650	853	1093	307	3099
ENSG00000138131	17	14	19	18	18	10	8	5	13
ENSG00000138134	355	321	153	300	317	568	532	372	368
ENSG00000138135	3	2	1	1	2	10	2	2	34
ENSG00000138138	444	1016	405	906	628	1036	1254	366	742
ENSG00000138160	441	797	325	423	62	323	413	350	180
ENSG00000138162	16	30	25	34	55	83	107	171	64
ENSG00000138166	351	1663	1982	1597	6673	1636	5952	1140	1985
ENSG00000138172	239	903	150	1437	442	931	427	562	1135
ENSG00000138180	350	140	78	85	7	84	156	95	45
ENSG00000138185	10429	2576	4349	2652	3409	2073	1780	1646	2892
ENSG00000138190	3964	553	1184	695	734	588	440	334	635
ENSG00000138193	35	179	50	142	237	290	380	412	253
ENSG00000138231	143	557	395	638	399	540	771	359	412
ENSG00000138246	3755	2006	1921	2696	1915	2298	1706	837	2540
ENSG00000138279	3588	5000	3994	3501	2343	2627	4180	1329	2688
ENSG00000138286	558	364	295	400	546	610	531	245	494
ENSG00000138303	830	522	517	621	418	658	842	449	463
ENSG00000138311	3	141	28	132	33	199	46	53	111
ENSG00000138316	3	10	3	16	17	10	54	3	14
ENSG00000138326	9169	27672	13886	24983	26089	30524	23645	32316	20254
ENSG00000138336	2	62	6	68	31	143	25	38	60
ENSG00000138346	99	157	109	168	115	139	181	83	112
ENSG00000138347	5	21	9	23	30	36	27	82	39
ENSG00000138363	107	1062	299	899	627	1660	1714	1047	1109
ENSG00000138375	282	282	181	348	467	726	728	701	669
ENSG00000138376	188	322	157	264	197	356	266	205	238
ENSG00000138378	426	3349	1307	3673	2408	3326	2909	1817	1490
ENSG00000138380	82	260	133	377	305	655	646	202	316
ENSG00000286053	1324	1243	841	1452	1627	998	1625	534	764
ENSG00000138382	238	359	157	395	253	465	787	407	296
ENSG00000138385	1053	2727	1570	2173	2202	3096	3019	2768	3200
ENSG00000138386	743	1616	1612	1122	2508	722	1228	317	855
ENSG00000138398	3624	3768	3057	3889	4219	5054	5630	6622	3615
ENSG00000138399	93	286	134	416	363	684	517	402	385
ENSG00000138411	102	52	130	78	108	49	79	137	75
ENSG00000138413	1620	528	1155	993	492	652	787	380	1104
ENSG00000138430	675	1417	870	1663	1288	1569	1176	896	1149
ENSG00000138433	4149	3223	9390	2826	5453	2700	3449	3237	2476
ENSG00000138434	4903	4252	4472	4167	5699	2225	2017	635	2924
ENSG00000138439	185	371	190	940	2088	1454	855	539	1246
ENSG00000138442	205	318	211	359	308	665	752	517	499
ENSG00000138443	62	616	264	815	746	1710	1095	922	1020
ENSG00000138448	223	1019	312	725	684	466	612	267	503
ENSG00000138449	4207	509	1541	642	333	1366	450	681	1381
ENSG00000138459	1037	610	748	780	609	540	1001	229	695
ENSG00000138463	919	410	1011	815	1108	291	208	95	432
ENSG00000138468	1060	1414	809	1735	2274	2555	2041	1436	1677
ENSG00000138495	414	583	687	492	376	511	954	494	550
ENSG00000138496	10442	6226	18468	4636	4979	2872	7510	1472	10075
ENSG00000138587	3	14	8	5	16	11	25	21	9
ENSG00000138592	4060	4384	4785	5551	5909	3338	3263	4675	2997
ENSG00000138593	1952	3215	1314	3362	2613	2612	2663	969	1826
ENSG00000138594	6570	3583	2332	3197	2372	3167	2816	1593	3233
ENSG00000138600	3253	4128	5889	3442	2723	2027	4855	1591	2591
ENSG00000138604	75	126	78	232	112	273	199	130	349
ENSG00000138606	4	17	12	44	76	91	181	48	56
ENSG00000138613	814	564	644	645	702	581	719	209	577
ENSG00000138614	149	721	314	734	532	777	995	366	515
ENSG00000138617	111	270	107	360	311	598	596	260	409
ENSG00000138621	329	453	1213	548	1268	311	319	414	631
ENSG00000138623	36	935	255	165	228	200	664	47	259
ENSG00000138629	279	230	152	234	350	368	430	338	349
ENSG00000138639	2606	343	388	236	543	390	258	131	324
ENSG00000138640	295	327	252	351	651	807	223	481	677
ENSG00000138641	2771	1712	2578	2719	2451	1924	976	433	2041
ENSG00000138642	445	519	493	909	788	736	1610	534	1769
ENSG00000138646	1687	732	2426	895	2660	563	815	420	2398
ENSG00000138658	43	332	180	245	224	396	429	227	225
ENSG00000138660	286	521	895	615	496	723	1130	224	664
ENSG00000138663	620	793	403	786	1084	659	777	454	598
ENSG00000138668	4494	9086	4795	8860	7542	10249	9009	5670	8289
ENSG00000138670	2595	6228	1237	2736	11259	2462	1338	836	6695
ENSG00000138674	1965	3235	1755	3384	3433	3891	3743	1924	3338
ENSG00000138675	4	11	6	14	9	16	22	47	17
ENSG00000138678	3540	907	2764	1096	1085	260	465	145	620
ENSG00000138686	72	115	70	137	121	214	203	102	187
ENSG00000138688	3836	6035	5480	7875	6177	4999	3467	2105	4183
ENSG00000138696	117	78	67	64	85	133	166	226	74
ENSG00000138698	1136	752	428	1095	887	1274	889	777	1221
ENSG00000138709	236	508	510	559	757	695	1288	1097	553
ENSG00000138722	46	91	213	140	77	328	29	55	206
ENSG00000138735	246	304	194	377	131	1068	115	262	593
ENSG00000138738	2139	49	129	54	100	74	48	44	66
ENSG00000138741	6	12	6	49	22	26	38	73	21
ENSG00000138744	488	1632	1058	3713	1658	2275	819	1042	2817
ENSG00000138750	516	1400	592	1338	1625	1243	1377	884	896
ENSG00000138755	28	123	98	18	38	99	11618	8	75
ENSG00000138756	1352	773	922	1234	1819	1121	808	295	1303
ENSG00000138757	3714	8447	5705	6493	13274	6306	5466	2732	5355
ENSG00000138758	142	920	587	963	729	1770	1073	1259	1376
ENSG00000138760	1443	6361	4751	4284	2990	1913	1921	1327	3901
ENSG00000138764	5516	1287	1900	1167	1983	1145	1392	422	1085
ENSG00000138767	7274	13555	6758	17041	13153	8039	5973	2669	5124
ENSG00000138768	1362	1523	1528	1652	1360	2089	3063	1239	1747
ENSG00000138769	1	12	4	7	13	6	9	3	5
ENSG00000138771	5	9	17	11	21	17	19	20	10
ENSG00000138772	31247	1091	9052	212	804	342	104	64	41
ENSG00000138777	1699	589	813	710	707	772	753	697	835
ENSG00000138778	216	322	201	363	287	159	176	328	111
ENSG00000138780	27	125	67	130	126	209	248	166	143
ENSG00000138785	1088	706	1045	873	943	553	641	380	451
ENSG00000138794	71	196	112	284	191	376	293	408	290
ENSG00000138795	69	2670	719	3730	2742	9778	6314	4017	4518
ENSG00000138796	63	428	157	440	296	794	540	589	489
ENSG00000138798	31	107	247	185	57	315	16	85	239
ENSG00000138801	4451	1270	1582	1223	910	926	937	527	937
ENSG00000138802	2145	2318	1614	2552	2968	1926	1284	742	1496
ENSG00000138813	5	4	2	3	2	3	4	6	7
ENSG00000138814	3350	2366	2118	2810	3079	2691	1538	2134	2459
ENSG00000138821	3030	10255	2688	1618	1174	826	2105	484	504
ENSG00000138829	355	135	167	363	294	130	5	26	243
ENSG00000138834	1939	4647	1528	6266	5400	5762	3501	2986	4452
ENSG00000138835	2728	1166	546	2045	1004	1326	637	670	959
ENSG00000138867	3076	3312	2269	2512	3217	2431	2846	1378	2646
ENSG00000138942	1543	1170	1528	1470	1781	1104	1713	571	1146
ENSG00000138964	6288	4581	2406	6225	5796	7573	3396	5364	7209
ENSG00000139044	5	57	103	17	32	25	35	109	44
ENSG00000139055	175	129	184	258	122	358	100	176	159
ENSG00000139083	4732	6927	8882	5733	3306	2615	5084	1309	3695
ENSG00000139112	4529	6817	6876	7807	8162	3699	2093	868	4676
ENSG00000139116	35	469	148	768	460	804	760	583	415
ENSG00000139117	153	221	183	419	643	381	184	135	667
ENSG00000139131	79	272	91	269	318	330	311	263	251
ENSG00000139132	5022	940	3218	1496	1764	743	167	443	2042
ENSG00000175548	75	159	53	149	114	122	131	53	95
ENSG00000139144	3	2	2	15	11	20	1	2	13
ENSG00000139146	948	2491	1825	2737	2128	2116	2322	531	1449
ENSG00000139154	648	1355	534	1576	1527	1622	1177	741	1135
ENSG00000139160	48	61	348	104	91	186	246	207	132
ENSG00000139163	1336	1520	1872	2373	2934	2277	2453	981	2392
ENSG00000139168	660	1125	604	871	685	1015	1873	1190	749
ENSG00000139173	35	33	20	62	48	90	60	42	31
ENSG00000139174	57	25	27	34	77	102	125	105	119
ENSG00000139178	2763	289	1435	548	392	483	424	189	415
ENSG00000139180	743	1527	705	1210	1114	1313	1664	1201	1358
ENSG00000139182	453	870	696	1240	530	680	657	407	591
ENSG00000139187	42	210	144	690	832	1092	179	688	455
ENSG00000139190	608	855	965	1962	1704	1486	1244	830	677
ENSG00000139192	591	1349	1158	1427	1323	1309	2019	707	1155
ENSG00000139193	75	674	176	782	265	2300	1257	2886	994
ENSG00000139194	55	63	80	65	45	30	35	22	35
ENSG00000139197	288	206	135	338	419	500	725	212	329
ENSG00000139200	5	21	39	29	15	31	65	26	15
ENSG00000139211	246	360	539	753	320	890	746	367	476
ENSG00000139218	6348	9604	9411	11564	9007	6924	6892	3952	6542
ENSG00000139233	1061	1627	771	1192	1138	1353	1492	1163	1342
ENSG00000139266	50	382	200	858	599	1160	1172	1624	812
ENSG00000139269	5	17	7	22	39	21	39	64	20
ENSG00000139278	5827	6771	4525	11116	6810	5132	1749	1955	6297
ENSG00000139287	10	28	40	28	35	50	47	92	31
ENSG00000139289	67	2783	551	298	1369	298	1820	129	305
ENSG00000139291	230	594	316	713	399	1018	1191	1012	951
ENSG00000139318	6277	14222	46031	9404	8096	2279	2951	1753	7156
ENSG00000139323	1233	835	1100	1007	1089	1055	936	633	913
ENSG00000139324	95	292	80	294	296	305	324	115	174
ENSG00000139343	113	810	293	617	471	673	761	748	509
ENSG00000139344	93	53	92	95	112	160	107	63	139
ENSG00000139350	468	925	734	1282	1039	922	1207	310	689
ENSG00000139351	9	43	9	22	59	72	48	100	46
ENSG00000139354	60	150	121	264	791	97	113	100	129
ENSG00000139364	1	6	6	13	11	10	8	17	4
ENSG00000139370	4658	1917	10753	2409	2164	1360	1361	535	1253
ENSG00000139372	1010	1956	1799	2104	1498	1624	1997	1267	1684
ENSG00000139405	84	214	41	333	211	317	393	277	248
ENSG00000139410	15	40	13	17	49	33	248	59	95
ENSG00000139428	45	219	119	226	224	495	711	498	291
ENSG00000139433	3054	2358	4257	3214	2511	1939	1807	1851	2249
ENSG00000139436	6479	3963	3611	4643	3758	4257	2992	1755	3695
ENSG00000139437	451	556	220	1154	618	1215	1116	906	916
ENSG00000139438	2	41	16	43	89	28	34	15	17
ENSG00000139496	3776	2663	4032	2855	3791	1374	2145	601	1526
ENSG00000139505	3434	3043	3674	3481	3453	1772	1809	666	2031
ENSG00000139508	750	391	468	766	425	960	826	412	734
ENSG00000139514	155	3272	698	2073	1562	1097	3935	481	752
ENSG00000139517	150	288	120	378	500	475	387	226	325
ENSG00000139531	344	119	169	174	183	224	488	209	230
ENSG00000139537	13	115	69	228	157	317	105	211	160
ENSG00000139540	3	2	1	5	12	8	8	8	4
ENSG00000139546	47	180	74	246	259	441	518	480	299
ENSG00000139547	3	34	15	42	21	62	58	59	46
ENSG00000139567	40	28	22	50	41	21	179	16	34
ENSG00000139572	5932	1161	2819	439	474	23	615	13	155
ENSG00000139574	12	23	23	35	17	90	88	144	82
ENSG00000139579	146	434	207	373	367	540	952	581	324
ENSG00000139597	1721	1332	1071	1736	1653	2195	2275	1124	1885
ENSG00000139610	9	2	9	12	9	13	1	13	14
ENSG00000139613	1286	3127	955	4691	2743	6438	4949	3290	4339
ENSG00000139618	177	315	272	321	290	195	592	212	178
ENSG00000139620	366	980	335	1074	1799	1062	1064	599	703
ENSG00000172292	1104	1398	904	1263	1109	1537	1931	1418	1381
ENSG00000139625	103	334	245	551	752	1064	461	594	716
ENSG00000139626	263	3488	1422	3624	2477	6597	4757	4330	4256
ENSG00000139629	95	1143	221	1326	740	853	695	826	1113
ENSG00000139631	511	533	623	530	1011	1125	715	559	704
ENSG00000139636	542	1474	711	1952	1819	2277	1463	1183	1559
ENSG00000139637	203	316	202	466	487	590	549	537	429
ENSG00000139641	819	3480	1323	5946	2619	8064	3301	3425	5489
ENSG00000139644	25707	25541	22575	22315	17891	19032	23879	10507	19454
ENSG00000139645	198	1857	315	1944	1030	2533	2321	821	1505
ENSG00000139651	1374	1946	1132	3295	1309	2396	3105	983	1446
ENSG00000139668	1088	1061	526	1677	2409	2028	997	758	2675
ENSG00000139679	367	5100	4061	9214	1647	2685	2981	1250	4123
ENSG00000139684	951	1235	529	1323	1063	1271	1336	941	1085
ENSG00000139687	3530	2590	3812	3794	2105	2193	2152	842	2970
ENSG00000139697	3153	3314	4175	4238	4962	3245	3732	2940	2585
ENSG00000139714	44	285	84	617	324	535	398	729	311
ENSG00000139718	1117	5863	978	5818	2071	5904	2709	1506	3367
ENSG00000139719	995	1059	490	1118	618	1038	1432	710	1031
ENSG00000139722	3324	3205	4089	4545	7320	3840	1897	2125	2853
ENSG00000139725	1012	4287	1430	4177	2103	4512	4164	2170	2654
ENSG00000139726	1085	2000	954	1780	1295	2464	2832	2052	1966
ENSG00000139734	54	155	104	54	56	74	119	77	81
ENSG00000139737	104	382	172	516	295	603	576	237	342
ENSG00000139746	1196	3527	1137	3289	2907	5487	4640	3123	3373
ENSG00000139767	4	29	7	20	14	23	28	25	27
ENSG00000139780	1	1	2	4	9	2	1	1	3
ENSG00000139793	162	929	407	1164	1867	1186	784	508	949
ENSG00000139826	2796	2036	2169	1908	1708	1510	1697	582	1468
ENSG00000139832	3784	550	3277	713	1695	513	743	286	1543
