Unnamed: 0	GSM2695725	GSM2695726	GSM2695727	GSM2695728	GSM2695729	GSM2695730	GSM2695731	GSM2695732	GSM2695733	GSM2695734	GSM2695735	GSM2695736	GSM2695737	GSM2695738
ENSG00000214940	40	58	77	54	32	53	41	72	497	369	509	260	127	389
ENSG00000214941	31	73	77	72	45	54	54	82	287	182	386	165	106	273
ENSG00000214942	4	14	7	6	5	4	1	7	2	1	5	1	11	1
ENSG00000214944	7	9	9	4	3	3	5	6	13	1	12	2	2	9
ENSG00000214954	29	29	37	42	41	32	24	29	54	59	28	37	50	46
ENSG00000214960	33	37	41	48	36	41	40	33	25	15	40	18	7	50
ENSG00000214967	15	10	7	0	3	13	8	11	35	58	48	13	44	0
ENSG00000214978	2	7	5	9	5	1	7	4	1	3	2	1	4	5
ENSG00000215012	51	58	81	71	31	81	93	106	165	102	219	159	131	248
ENSG00000215014	14	26	15	17	15	36	14	27	33	38	27	40	34	30
ENSG00000215018	3	2	10	6	5	9	6	3	21	6	9	14	13	3
ENSG00000215021	399	402	598	667	352	468	699	648	557	359	891	618	474	960
ENSG00000215022	2	4	0	4	6	9	4	3	17	10	7	11	9	12
ENSG00000215030	1	1	4	7	0	1	4	5	9	2	15	6	8	5
ENSG00000215039	9	17	18	17	8	18	17	32	116	80	188	40	36	119
ENSG00000215041	49	42	39	36	33	41	46	63	219	120	190	140	106	209
ENSG00000215067	78	81	59	48	75	71	46	79	442	263	293	393	383	303
ANXA2R-AS1	111	113	67	86	119	162	76	104	651	431	367	427	638	307
ENSG00000215114	194	231	331	435	310	280	366	435	772	459	680	568	344	675
ENSG00000215126	227	78	119	101	36	65	66	272	305	194	216	153	198	192
ENSG00000215146	67	172	199	213	44	129	118	186	179	179	102	64	70	110
ENSG00000215154	39	45	23	37	41	36	34	42	512	258	186	160	186	137
ENSG00000215156	26	31	77	68	44	46	39	33	29	14	41	11	15	21
GUSBP18	29	101	157	169	73	89	79	118	136	61	134	83	80	110
ENSG00000215193	193	248	341	313	194	279	311	370	807	317	704	678	556	819
ENSG00000215196	23	29	42	32	30	51	30	27	53	43	30	47	50	36
ENSG00000215251	108	105	92	116	157	105	134	133	290	233	243	172	208	170
ENSG00000215252	87	160	256	311	188	260	104	175	5860	2642	3941	3539	2116	3595
ENSG00000215256	66	101	85	100	106	106	67	98	88	56	76	66	45	72
ENSG00000215267	3	5	9	14	6	17	6	16	0	1	6	3	2	5
ENSG00000215271	65	95	88	98	73	111	109	102	291	315	360	208	159	233
ENSG00000215277	2	4	2	5	0	2	1	2	9	5	6	11	3	5
ENSG00000215301	4420	3878	4107	4483	3807	4904	3864	3824	5021	3022	4693	8001	7260	6358
ENSG00000215305	78	119	148	167	94	96	122	198	225	164	252	195	139	303
ENSG00000215374	1	8	3	10	2	3	13	5	19	9	24	8	6	15
ENSG00000215375	62	50	45	47	30	36	47	76	207	108	213	227	92	210
ENSG00000215386	47	75	78	66	69	69	64	48	61	52	47	70	78	64
ENSG00000215403	2	4	1	1	1	0	3	2	3	3	2	4	5	2
ENSG00000215417	352	152	219	252	288	317	410	335	209	112	45	236	607	146
ENSG00000215421	913	1114	1326	1464	1202	1227	1047	1149	684	410	732	728	555	855
ENSG00000215424	21	37	57	46	49	55	74	56	64	67	83	90	48	116
ENSG00000215440	47	43	69	71	34	49	56	81	218	119	338	189	94	213
ENSG00000215458	6	6	4	19	5	14	11	33	42	24	91	23	24	62
ENSG00000215472	304	239	291	264	304	225	330	284	903	481	787	748	449	734
ENSG00000215493	4	6	2	1	5	4	0	1	8	3	1	1	3	5
ENSG00000215498	2	4	9	0	4	2	1	7	8	4	7	9	6	5
ENSG00000215512	59	80	72	80	11	48	46	37	102	43	95	54	40	99
ENSG00000215529	0	5	10	4	4	0	3	4	11	3	10	12	4	9
ENSG00000215580	9	7	3	6	3	3	4	9	13	9	12	3	7	9
ENSG00000215630	0	3	18	6	11	5	8	0	30	23	37	19	1	26
ENSG00000215712	84	78	110	118	66	101	112	101	378	177	285	256	161	331
ENSG00000215717	435	304	410	412	384	401	392	353	1288	724	640	936	996	842
ENSG00000215769	159	145	121	194	186	192	72	164	657	360	603	718	338	576
ENSG00000215784	44	43	59	58	33	54	75	34	113	30	146	151	86	147
ENSG00000215790	27	29	22	32	19	46	22	34	92	42	92	35	25	64
ENSG00000215795	10	10	20	16	8	15	4	12	14	1	8	18	4	15
ENSG00000215817	24	0	9	3	55	2	35	4	1	1	14	10	10	10
ENSG00000215861	8	0	2	1	115	17	1	7	437	132	23	125	80	12
ENSG00000215867	15	2	5	10	4	2	2	12	3	1	1	0	1	1
ENSG00000215883	29	48	39	51	35	41	77	89	107	72	165	76	48	180
ENSG00000215908	77	83	93	82	104	120	98	143	762	330	345	246	196	312
ENSG00000215915	0	9	5	6	1	1	3	7	4	2	2	2	7	4
ENSG00000216141|miRBase:MI0005764	3	4	1	3	2	4	1	3	2	1	0	1	0	1
ENSG00000216191|miRBase:MI0027288	9	8	6	4	4	9	6	4	6	0	7	6	0	6
ENSG00000216195|miRBase:MI0005766	3	4	1	3	2	4	1	3	2	1	0	1	0	1
ENSG00000216285	2	2	2	7	2	11	4	0	8	2	9	6	2	6
ENSG00000216316	4	10	14	5	3	2	2	5	3	1	1	3	0	3
ENSG00000216490	5410	1788	1837	1560	5545	3141	1824	1202	12515	12345	4529	6086	5982	2405
ENSG00000216639	1	18	8	6	5	8	1	7	1	0	1	2	0	1
ENSG00000216775	7	15	142	83	7	48	179	167	117	104	375	79	147	494
ENSG00000216809	6	17	17	7	11	22	3	6	6	6	8	7	9	5
ENSG00000216863	43	62	57	77	51	49	35	62	79	44	53	40	30	34
RBM33-DT	27	38	23	40	28	26	46	29	42	34	42	54	50	87
ENSG00000216937	41	55	121	117	57	104	115	111	128	75	106	39	17	79
ENSG00000216990	1	4	0	2	1	0	1	1	3	1	1	1	1	2
ENSG00000217128	672	731	625	778	1246	966	642	719	2542	1157	671	805	934	518
ENSG00000217165	12	35	57	54	18	30	35	20	77	41	30	55	37	50
ENSG00000217236	158	90	69	120	200	165	99	139	1408	635	651	328	553	281
ENSG00000217512	7	7	13	12	15	12	9	10	7	6	1	6	9	2
ENSG00000217555	476	206	300	296	240	337	327	338	843	495	899	995	791	1207
ENSG00000217648	2	10	2	7	2	1	0	5	11	8	12	4	3	5
ENSG00000217702	1	2	4	3	3	0	1	4	8	2	3	7	3	5
ENSG00000217801	97	92	126	93	197	146	84	124	220	85	157	316	220	237
ENSG00000217930	13	4	8	5	6	3	20	12	34	19	24	25	24	37
ENSG00000218018	3	9	3	9	8	3	5	0	18	10	12	20	17	12
ENSG00000218336	19	30	34	35	27	23	17	36	159	40	138	184	40	155
GPC1-AS1	6	6	5	7	1	5	0	1	14	2	4	4	4	5
ENSG00000218565	229	157	69	101	94	177	37	70	9	0	16	21	3	64
ENSG00000218596	6	10	16	2	15	11	10	4	1	1	0	1	2	0
ENSG00000218713	2	4	3	3	1	0	2	8	20	14	5	8	5	2
ENSG00000218739	59	116	147	129	73	106	127	125	304	222	251	228	282	293
ENSG00000218891	22	10	7	17	33	17	13	21	70	41	61	42	47	61
ENSG00000219200	522	234	295	248	312	292	291	266	1049	653	1168	947	914	948
ENSG00000219395	0	7	2	3	7	6	1	7	5	5	6	4	2	5
ENSG00000219445	27	22	14	8	20	26	1	13	25	12	4	30	25	15
ENSG00000219470	4	1	3	1	2	5	4	5	6	5	5	4	3	7
ENSG00000219481	85	157	209	286	158	274	210	289	1523	574	797	517	304	638
ENSG00000219545	48	29	54	54	55	47	42	69	154	88	119	66	76	98
ENSG00000219607	16	30	63	76	20	27	84	84	58	20	113	67	10	71
ENSG00000219626	59	114	119	111	121	100	75	98	312	211	301	223	261	338
ENSG00000219665	71	81	51	87	86	76	48	90	124	72	104	88	73	111
ENSG00000219902	0	5	4	11	9	3	2	8	2	1	4	2	1	3
ENSG00000220008	22	29	52	66	18	34	48	72	50	43	107	20	24	83
ENSG00000220201	16	13	15	37	8	21	22	20	26	11	62	25	20	56
ENSG00000220205	29	19	24	26	47	19	17	28	1273	759	815	361	373	551
ENSG00000220305	9	7	7	7	17	10	4	9	66	74	77	47	39	52
ENSG00000220323	18	15	19	20	22	28	25	9	267	201	85	138	152	60
ENSG00000220392	2	8	3	0	5	7	8	5	5	1	1	2	5	1
ENSG00000220412	3	2	0	1	1	1	1	0	11	3	1	22	25	6
ENSG00000220575	3	5	5	5	2	3	5	1	2	4	3	2	0	1
ENSG00000220744	0	4	4	2	7	4	3	2	8	1	6	1	1	3
ENSG00000220842	1064	1137	1242	1089	374	826	1153	1396	862	284	1621	1082	603	1394
ENSG00000220867	12	5	6	7	13	8	9	2	36	8	8	22	11	7
ENSG00000221164	17	17	11	7	15	12	18	9	6	0	8	5	1	13
ENSG00000221331|miRBase:MI0010637	10	5	7	3	3	3	3	3	4	0	7	3	1	7
ENSG00000221500	18	5	10	22	4	15	9	3	1	3	0	1	4	0
ENSG00000221539	83	21	35	57	55	58	63	48	11	10	12	7	10	4
ENSG00000221676	361	120	173	136	212	130	259	162	4	1	2	0	0	3
ENSG00000221737|miRBase:MI0006421	0	3	1	0	2	2	1	1	2	3	5	7	3	2
ENSG00000221740	8	6	9	5	7	17	12	3	2	0	5	4	1	1
ENSG00000221817	38	69	66	65	61	62	64	74	330	243	432	169	139	235
ENSG00000221821	2	0	1	9	6	4	3	2	6	1	6	4	5	8
ENSG00000221823	346	283	471	432	389	355	491	470	2718	1419	1940	1318	1016	1712
ENSG00000221829	18	19	52	47	30	25	102	68	100	41	148	72	32	108
ENSG00000221836	13	11	13	13	18	18	4	9	6	9	7	6	8	8
ENSG00000221838	26	27	29	32	24	19	46	26	85	57	143	66	83	129
ENSG00000221843	12	23	12	33	20	20	12	22	23	5	12	48	26	34
ENSG00000221858	0	2	6	5	7	3	2	1	4	19	13	1	9	5
ENSG00000221866	0	1	4	1	2	0	4	1	19	2	12	5	4	7
ENSG00000221869	269	316	242	283	352	417	181	290	880	826	542	433	640	223
ENSG00000221886	0	4	6	18	14	12	16	12	34	27	23	11	12	16
ENSG00000221888	8	11	4	10	9	5	7	8	3	9	2	3	2	3
ENSG00000221890	33	20	32	29	31	12	36	53	606	336	354	195	132	253
ENSG00000221909	87	73	88	95	62	113	105	134	276	264	283	168	117	206
ENSG00000221914	1162	961	792	821	1046	1197	753	798	5635	2896	2853	3346	4052	2655
ENSG00000221923	14	12	20	15	22	27	24	36	46	18	33	24	13	29
ENSG00000221926	31	64	43	78	94	111	66	85	196	107	171	121	84	104
ENSG00000221944	258	258	248	266	318	318	212	236	245	134	150	167	189	191
ENSG00000221947	5	16	9	5	13	7	2	5	33	13	3	16	6	4
ENSG00000221955	61	77	88	77	72	92	94	126	560	202	286	521	322	767
ENSG00000221962	58	211	171	198	84	105	123	166	3	3	4	1	8	6
ENSG00000221963	2464	2031	611	897	1327	2773	839	1343	8761	4457	1316	6347	6804	1359
ENSG00000221968	248	183	293	254	212	230	235	193	554	260	387	818	287	555
ENSG00000221970	20	10	5	11	13	2	9	17	9	7	9	2	2	0
ENSG00000221978	346	386	401	468	307	496	403	480	1880	950	1625	2206	1765	2479
ENSG00000221983	1133	683	900	1209	697	812	1131	1263	1850	703	1647	1997	960	1913
ENSG00000221994	5	8	5	9	10	10	19	10	26	25	21	24	26	24
ENSG00000222009	35	27	19	19	32	29	13	12	174	121	85	254	158	81
ENSG00000222011	17	3	25	15	11	14	23	24	65	30	38	24	23	43
ENSG00000222012	1	6	8	10	0	1	5	10	22	4	23	12	13	32
ENSG00000222020	2	3	3	4	7	8	7	10	9	1	13	5	3	8
ENSG00000222032	1	0	5	10	0	5	4	3	1	1	4	26	6	28
ENSG00000222035	1	8	5	10	5	5	3	2	2	3	3	3	4	6
ENSG00000222036	22	32	10	30	28	14	21	27	23	14	12	30	13	27
ENSG00000222041	444	598	455	573	346	411	377	378	285	97	178	545	386	497
ENSG00000222042	1	7	11	14	2	17	5	16	1	0	1	5	7	4
ENSG00000222043	1	9	3	5	7	11	1	10	3	1	0	1	2	0
ENSG00000222046	0	7	2	3	2	3	3	1	5	3	5	6	3	7
ENSG00000222047	21	19	13	24	28	38	10	32	6	6	9	10	11	24
ENSG00000222112	13	13	7	7	35	7	10	5	10	2	2	5	5	4
ENSG00000222224	4	7	7	6	3	11	7	11	1	1	1	1	2	0
ENSG00000222267	2	7	10	2	3	7	1	0	7	2	9	12	10	4
ENSG00000222365	32	11	14	15	3	12	22	12	2	0	1	1	2	0
ENSG00000222389	5	0	4	1	7	2	2	0	8	2	4	10	1	8
ENSG00000222644	4	16	9	12	5	16	8	16	3	0	2	4	6	5
ENSG00000222678	1	0	1	0	3	1	1	5	2	5	1	2	2	2
ENSG00000222810	2	1	2	2	2	1	0	4	1	2	1	0	6	3
ENSG00000222831|miRBase:MI0007258	3	17	14	14	5	6	6	9	2	1	1	0	2	3
ENSG00000223026	5	1	6	3	7	0	4	3	4	0	1	1	4	3
ENSG00000223120	12	13	13	4	12	8	7	7	4	5	4	10	0	4
ENSG00000223224	122	30	26	53	66	53	74	37	2	1	1	1	4	0
ENSG00000223336	14	22	11	13	10	13	8	12	1	0	0	2	1	5
ENSG00000223351	6	2	12	12	5	15	3	6	3	1	0	6	2	3
ENSG00000223417	9	50	35	33	24	27	9	27	34	31	21	32	32	33
ENSG00000223459	0	3	0	5	1	1	4	4	14	5	15	7	3	7
ZDHHC12-DT	8	1	11	4	0	9	5	8	19	6	26	5	6	15
ENSG00000223482	183	355	401	344	269	247	251	280	298	232	305	331	368	461
ENSG00000223486	4	2	4	5	3	2	1	0	2	2	5	7	1	7
ENSG00000223496	138	204	307	296	201	227	367	355	389	389	188	151	211	271
ENSG00000223522	4	4	12	0	15	8	4	5	8	1	9	4	8	10
ENSG00000223529	2	3	1	3	0	4	1	2	1	0	2	4	1	1
ENSG00000223547|	14	23	7	11	28	10	21	10	16	15	2	10	12	6
ENSG00000223549	13	12	3	1	1	7	7	9	20	15	12	8	27	19
ENSG00000223551	4	2	3	5	1	8	5	2	8	6	10	8	4	8
ENSG00000223583	3	2	2	5	1	2	1	11	1	3	0	2	1	4
ENSG00000223599	2	3	9	5	5	4	2	2	2	0	2	1	2	4
ENSG00000223611	18	31	49	31	35	37	13	38	26	24	18	20	42	17
ENSG00000223642	2	5	12	8	11	5	5	7	2	0	2	4	0	2
ENSG00000223646	13	14	6	2	6	1	7	6	6	2	4	5	6	3
BCL10-AS1	7	18	27	19	25	21	6	15	47	29	16	42	60	16
ENSG00000223669	2	5	4	3	3	1	0	3	1	0	2	1	1	5
ENSG00000223697	6	2	10	13	22	12	13	10	3	3	2	9	7	16
ENSG00000223705	29	75	76	57	42	83	59	64	293	207	371	400	472	693
ENSG00000223725	12	6	9	15	3	1	6	9	34	8	19	22	7	10
ENSG00000223756	3	6	5	3	3	7	6	7	10	5	8	8	16	14
ENSG00000223770	77	103	122	76	124	100	64	70	42	15	28	25	39	36
ENSG00000223773	24	20	19	22	18	20	12	9	105	40	35	82	82	60
ENSG00000223776	5	4	3	2	6	0	2	4	3	2	0	2	1	2
ENSG00000223779	7	6	3	4	1	4	2	9	2	0	2	3	0	1
ENSG00000223791	3	2	4	2	4	5	2	0	3	1	3	6	2	3
ENSG00000223797	16	12	14	12	12	17	15	13	25	21	21	22	8	12
ENSG00000223802	0	10	17	17	5	9	13	20	63	66	64	38	10	56
PYDC2-AS1	6	4	3	6	8	3	1	1	9	7	4	7	2	2
ENSG00000223820	8	13	12	12	13	11	7	11	8	4	4	4	5	5
ENSG00000223837	2	6	2	2	2	2	2	3	13	10	4	10	0	8
ENSG00000223839	1	0	8	6	2	9	6	3	37	13	81	37	8	133
ENSG00000223842	2	6	12	20	12	13	7	13	10	1	4	2	1	0
PDGFA-DT	36	66	49	57	29	68	33	61	103	112	110	98	137	129
ENSG00000223884	1	1	8	3	1	6	5	2	3	6	8	11	7	7
ENSG00000223891	20	29	34	30	21	32	23	21	123	60	87	36	32	40
ENSG00000223911	28	79	80	56	15	75	26	35	1	4	4	2	1	3
ENSG00000223923	2	2	2	3	5	5	2	5	4	0	2	3	4	3
ENSG00000223930	28	29	45	41	43	42	11	20	16	15	22	7	12	21
ENSG00000223944	17	10	20	28	5	4	13	5	4	3	2	3	3	1
ENSG00000223949	36	42	27	36	45	24	10	33	280	66	32	354	269	60
ENSG00000223959	62	80	78	107	62	98	78	112	412	206	358	251	150	422
ENSG00000223960	184	159	77	50	152	188	68	90	486	377	175	429	425	211
ENSG00000223969	3	3	8	2	7	8	11	1	23	13	11	22	11	25
ENSG00000224014	6	10	2	19	1	4	3	9	21	7	15	34	7	35
ENSG00000224019	4	4	7	1	2	1	0	2	3	1	3	3	0	2
ENSG00000224020	21	17	10	6	5	6	7	7	12	7	8	16	5	12
ENSG00000224023	2	4	3	7	1	6	7	11	24	13	20	8	0	12
DMTF1-AS1	0	2	2	1	2	2	15	7	3	3	8	4	5	7
ENSG00000224051	22	13	39	49	21	28	37	32	142	67	105	59	34	76
ENSG00000224057	25	21	9	10	21	15	23	14	6	17	7	14	17	7
ENSG00000224058	38	50	45	52	61	61	33	39	17	19	6	17	31	15
ENSG00000224072	1	1	6	3	4	1	2	5	5	2	1	2	0	4
ENSG00000224081	2	8	9	7	1	1	2	4	12	9	10	11	9	7
ENSG00000224083	19	9	0	3	2	4	0	1	8	4	6	5	16	8
ENSG00000224116	8	9	22	24	30	25	13	25	23	13	7	99	65	25
ENSG00000224138	32	48	50	44	39	31	39	44	96	40	77	137	86	126
ENSG00000224141	1	9	11	6	6	3	3	7	3	2	7	7	2	6
BAZ2B-AS1	71	66	83	119	75	92	93	126	185	189	368	178	205	380
ENSG00000224165	12	13	12	16	11	16	32	10	52	26	42	6	8	11
ENSG00000224186	25	111	57	79	53	86	25	36	123	71	106	196	140	206
ENSG00000224207	1	0	1	4	1	5	1	1	1	1	1	2	0	1
ENSG00000224239	3	2	1	3	0	0	1	2	2	8	6	4	5	11
EPIC1	19	47	38	36	25	51	25	33	23	17	22	12	25	19
ENSG00000224281	7	6	17	9	4	5	14	14	12	8	13	13	16	15
ENSG00000224287	40	36	66	64	41	60	68	59	124	78	105	101	101	109
ENSG00000224356	21	79	52	79	31	77	34	44	32	11	40	49	40	64
ENSG00000224363	34	45	11	41	30	44	24	12	14	0	11	6	22	5
ENSG00000224370	8	5	1	3	13	3	6	0	3	5	4	6	2	13
ENSG00000224371	5	3	4	5	1	0	4	7	3	3	5	0	4	4
ENSG00000224374	2	11	10	17	0	7	9	14	7	3	40	3	2	42
ENSG00000224383	1	0	1	2	1	6	2	6	11	2	1	5	3	1
ENSG00000224389	1	3	5	11	7	5	25	2	60	14	27	55	28	41
ENSG00000224397	17	6	7	8	11	5	7	9	15	9	9	8	10	3
ENSG00000224414	0	3	4	1	4	3	2	0	12	9	9	10	6	12
ENSG00000224424	4	4	7	12	9	7	10	11	31	12	26	15	11	26
ENSG00000224431	5	1	8	4	6	6	5	7	18	7	6	10	6	6
ENSG00000224468	3	0	6	8	7	7	5	3	14	8	10	10	7	3
ENSG00000224470	344	307	286	289	324	475	259	292	1982	1114	1167	1127	1380	783
ENSG00000137310	10	16	4	62	23	26	97	104	28	16	247	43	15	123
ENSG00000224477	1	4	4	4	1	0	0	6	12	4	6	1	2	6
ENSG00000224478	5	12	8	3	1	8	3	9	9	4	6	9	11	5
ENSG00000224479	0	4	1	1	1	3	2	3	3	2	4	1	3	2
ENSG00000224481	4	5	3	2	0	0	4	3	10	6	7	6	6	10
HEXIM2-AS1	10	3	12	12	11	22	11	9	11	7	13	6	5	8
ENSG00000224531	86	69	78	95	46	82	104	99	149	102	123	121	92	122
ENSG00000224533	8	14	7	10	5	15	7	19	18	10	23	18	11	23
CSRP1-AS1	0	2	2	8	2	0	6	4	4	7	5	6	2	6
ENSG00000224563	9	11	4	8	14	16	5	1	1	0	1	1	0	3
HNRNPA1L3	15	15	8	23	14	15	17	9	60	50	67	86	92	151
ENSG00000224593	10	16	13	35	17	19	4	21	6	2	6	7	6	10
ENSG00000224596	153	161	23	31	204	125	26	20	174	240	168	315	110	107
ENSG00000224597	155	215	209	237	263	289	230	266	544	418	522	297	321	289
ENSG00000224610	4	3	3	0	0	1	1	1	7	3	2	2	2	2
RNPC3-DT	9	5	12	13	12	9	9	5	8	2	11	5	2	4
ENSG00000224631	1	2	2	1	1	2	1	1	1	1	8	4	6	5
ENSG00000224635	36	22	24	15	21	20	24	18	26	14	13	17	15	16
ENSG00000224660	41	57	42	60	122	51	41	38	191	201	185	166	135	196
ENSG00000224675	1	2	4	2	5	5	1	2	3	3	3	4	2	1
ENSG00000224687	27	18	22	11	23	18	25	19	42	34	17	33	49	34
ENSG00000224698	11	12	19	15	47	16	14	18	60	41	25	46	35	30
ENSG00000224707	5	14	10	2	10	3	6	9	0	0	2	2	1	2
ENSG00000224717	0	5	3	2	7	2	0	2	6	1	4	4	2	3
ENSG00000224738	0	6	2	1	2	1	2	2	3	2	3	1	1	3
ENSG00000224746	10	19	16	30	25	20	9	11	8	1	6	10	6	1
ENSG00000224750	1	5	13	17	2	4	15	13	5	2	16	7	2	30
HLCS-AS1	15	3	6	12	14	5	16	10	26	15	7	21	10	19
ENSG00000224810	54	43	31	20	71	20	26	26	18	37	21	15	23	17
ENSG00000224812	3	20	12	22	17	13	13	15	17	10	17	12	28	18
ENSG00000224817	0	4	3	1	7	1	6	0	2	2	2	2	1	1
ENSG00000224819	12	10	11	13	18	7	5	8	4	6	11	4	6	1
ENSG00000224831	26	0	13	18	6	13	20	0	122	62	99	7	16	25
ENSG00000224844	1	8	4	0	7	2	0	3	3	1	1	3	2	3
ENSG00000224848	7	8	9	2	10	14	8	14	11	5	6	1	7	1
ENSG00000224870	39	35	66	62	43	77	70	94	122	100	135	104	115	172
ENSG00000224877	109	129	209	204	87	119	242	248	92	57	712	235	143	675
ENSG00000224888	6	13	10	6	7	6	3	12	12	6	9	10	7	11
ENSG00000224892	0	1	6	18	22	4	9	7	42	51	39	17	20	24
ENSG00000224895	2	10	1	4	5	1	9	2	1	2	1	0	1	0
ENSG00000224897	63	92	70	63	95	49	54	67	66	32	40	42	27	51
ENSG00000224903	9	10	4	12	8	8	1	15	16	11	8	9	12	17
ENSG00000224905	5	1	3	5	4	11	8	3	29	5	37	13	5	14
GOT1-DT	37	47	34	20	27	26	32	26	38	32	27	24	17	31
ENSG00000224945	9	4	3	3	12	8	1	1	18	5	7	24	9	3
ENSG00000224950	7	1	3	3	17	11	6	4	9	18	28	31	24	20
ENSG00000224969	2	1	2	2	2	1	3	2	2	4	2	3	4	0
ENSG00000224973	3	11	0	10	18	3	6	7	1	0	2	2	4	3
ENSG00000224975	9	8	13	13	14	11	7	6	50	37	27	34	39	33
ENSG00000224976	1	1	4	2	0	0	1	1	15	10	11	25	6	15
ENSG00000224981	19	40	30	29	34	36	25	27	11	6	10	11	12	11
ENSG00000224985	14	2	16	21	6	12	12	19	49	25	75	15	28	36
ENSG00000225000	4	5	1	1	3	4	1	2	2	1	0	0	3	1
ENSG00000225032	8	13	10	5	6	20	8	11	10	24	17	17	12	27
ICMT-DT	0	10	6	4	7	2	2	0	15	8	15	1	1	12
ENSG00000225092	3	7	9	8	7	14	4	11	6	1	12	0	8	8
ENSG00000225096	18	25	23	30	28	22	18	22	20	12	11	16	13	22
ENSG00000225107	1	1	3	3	3	2	4	3	1	0	5	9	0	5
ENSG00000225151	3	10	8	20	13	23	18	5	193	135	41	154	71	69
ENSG00000225159	5	6	1	9	6	3	3	7	3	0	2	1	7	5
NHSL1-AS1	7	16	5	6	11	4	7	4	11	7	12	16	17	4
ENSG00000225187	6	11	0	3	5	2	7	9	6	5	5	1	1	3
ENSG00000225190	96	185	107	104	410	151	101	103	544	381	163	217	389	162
ENSG00000225200	2	1	3	3	1	1	2	2	3	3	5	5	3	9
PDK1-AS1	24	22	40	45	33	25	17	23	195	25	44	110	36	68
ENSG00000225206	21	49	19	27	6	35	12	34	13	5	10	5	7	14
ENSG00000225213	0	6	1	4	4	5	5	10	5	2	0	3	1	4
ENSG00000225215	12	15	17	16	18	22	12	20	1	1	1	0	4	1
ENSG00000225216	28	40	29	15	41	58	8	7	19	7	9	33	22	16
ENSG00000225224	4	3	3	5	4	4	4	5	1	0	1	2	0	1
ENSG00000225230	4	4	3	2	7	3	2	6	6	0	3	0	2	3
ENSG00000225243	14	32	1	6	27	27	0	4	8	4	4	7	9	3
ENSG00000225279	4	9	8	2	2	3	0	2	4	2	3	2	1	1
ENSG00000225280	3	0	2	2	1	2	2	5	36	17	17	14	43	21
ENSG00000225300	14	24	28	12	31	20	15	15	19	6	13	10	6	5
ENSG00000225313	56	52	62	48	69	44	31	43	55	45	66	58	38	65
ENSG00000225329	2	2	6	8	20	9	8	2	26	11	9	3	5	0
ENSG00000225335	17	22	12	26	9	8	16	16	35	10	25	31	25	39
ENSG00000225339	32	33	39	54	52	32	28	15	220	136	211	206	51	221
ENSG00000225361	2	9	10	6	5	9	5	4	61	32	47	21	11	32
ENSG00000225377	50	38	55	47	29	63	73	78	391	225	286	231	144	248
ENSG00000225383	3	4	3	5	7	15	12	9	5	1	7	4	10	12
LRRC3B-AS1	47	38	29	36	72	88	12	44	15	6	4	12	8	11
ENSG00000225393	6	2	4	8	3	11	0	5	6	10	8	9	8	15
ENSG00000225408	1	4	3	3	2	4	1	1	5	2	7	6	1	4
ENSG00000225411	2	9	3	5	1	0	2	2	5	2	2	5	10	7
ENSG00000225420	3	16	7	5	2	2	0	4	5	1	4	2	6	4
BOLA3-DT	16	21	6	16	18	10	3	16	29	18	6	21	26	7
ENSG00000225470	194	323	313	360	176	293	234	308	602	604	727	637	554	972
ENSG00000225484	180	270	354	317	276	240	193	230	212	159	195	209	207	286
ENSG00000225489	3	7	1	4	3	2	1	5	10	6	6	3	10	3
ENSG00000225492	163	48	5	1	37	59	1	0	763	261	3	222	430	10
ENSG00000225507	4	14	3	7	4	1	7	5	9	8	5	9	8	2
ENSG00000225526	7	3	9	9	2	9	2	6	5	10	9	2	3	7
ENSG00000225542	6	6	10	8	5	4	11	8	13	9	9	7	4	9
ENSG00000225572	54	29	9	12	77	59	6	9	9	5	3	3	6	0
ENSG00000225606	4	2	0	5	4	1	4	1	1	2	6	1	0	2
CCDC13-AS2	6	10	4	14	5	11	9	14	19	10	22	11	10	23
ENSG00000225614	137	195	120	148	124	153	120	156	730	429	815	423	448	431
ENSG00000225630	52	64	84	77	66	47	31	32	3840	4239	11065	9263	15629	11476
ENSG00000225648	202	176	281	235	215	302	281	284	1047	448	405	433	371	696
ENSG00000225663	53	46	46	49	46	39	54	41	104	54	101	64	54	97
LRP8-DT	15	25	19	17	14	11	13	10	8	3	4	7	6	5
ENSG00000225684	184	50	100	67	24	53	141	69	321	89	164	238	74	203
ENSG00000204525	2782	775	691	538	2009	1259	1038	669	14326	6097	4523	5378	4668	2881
ENSG00000225697	299	137	165	141	287	171	159	193	796	387	605	572	210	456
ENSG00000225706	8	4	2	2	0	4	1	8	6	4	6	6	11	3
ENSG00000225718	2	4	1	2	2	2	0	2	5	1	1	3	1	2
ENSG00000225726	0	5	3	2	2	1	0	1	6	6	7	1	6	6
ENSG00000225733	308	319	633	634	412	494	734	697	1176	789	1390	675	559	1066
ENSG00000225764	3	7	7	11	3	5	1	1	10	3	4	7	2	10
ENSG00000225778	0	9	2	0	2	2	1	2	3	2	1	2	4	4
ENSG00000225783	15	26	37	20	23	14	25	19	26	10	37	53	13	53
ENSG00000225791	24	51	48	63	23	37	49	62	45	32	110	30	16	79
SNX10-AS1	11	15	7	4	19	13	6	2	15	12	6	10	4	6
ENSG00000225793	33	28	11	49	49	34	50	60	237	114	144	72	45	110
ENSG00000225796	24	14	9	6	2	15	3	6	27	24	2	12	29	3
