Unnamed: 0	GSM5005789	GSM5005790	GSM5005791	GSM5005792	GSM5005793	GSM5005794	GSM5005795	GSM5005796
ENSG00000090905	321	285	188	159	351	316	144	199
ENSG00000090924	352	225	73	104	283	417	110	315
ENSG00000090971	56	28	15	15	34	42	14	19
ENSG00000090975	117	34	40	27	61	33	34	26
ENSG00000090989	838	1042	709	578	579	656	290	392
ENSG00000091009	843	658	465	311	877	723	349	334
ENSG00000091039	5318	4112	3270	5316	3141	2951	1461	3325
ENSG00000091073	334	375	208	193	223	323	193	238
ENSG00000091106	337	1642	157	785	116	156	51	279
ENSG00000091127	245	154	104	77	279	158	118	61
ENSG00000091129	31	45	58	16	22	11	7	43
ENSG00000091136	35	22	15	11	51	55	28	59
ENSG00000091137	8	21	5	5	5	18	7	2
ENSG00000166816	1960	1722	1330	1110	1222	1204	784	609
ENSG00000091157	1281	963	833	679	854	838	402	468
ENSG00000091164	940	919	530	504	658	623	360	373
ENSG00000091262	13	12	2	6	1	7	3	15
ENSG00000091317	11318	7480	7336	4297	4688	5239	3481	3375
ENSG00000091409	994	521	865	860	310	183	209	75
ENSG00000091436	481	583	461	361	370	596	244	313
ENSG00000130164	1486	1170	1017	813	864	766	509	322
ENSG00000091490	4427	3260	1927	1857	2198	2538	1051	1977
ENSG00000091513	32	22	11	22	29	28	6	21
ENSG00000091527	4440	5738	2720	2577	4360	5329	2320	2646
ENSG00000091536	12	16	13	8	14	10	4	8
ENSG00000091542	1585	1857	945	772	1261	1502	600	757
ENSG00000091592	568	368	143	254	446	422	159	229
ENSG00000091622	5	41	5	14	6	9	4	19
ENSG00000091640	548	533	270	370	412	527	237	300
ENSG00000091651	338	142	100	44	317	248	118	94
ENSG00000091732	277	190	133	113	198	185	116	72
ENSG00000091831	235	246	152	141	72	57	39	33
ENSG00000091844	25	15	8	15	18	19	6	11
ENSG00000091947	422	369	229	221	248	274	124	125
ENSG00000091972	302	157	84	77	131	263	77	74
ENSG00000091986	27	13	12	9	18	13	8	7
ENSG00000092010	1692	2004	846	799	1279	1437	831	699
ENSG00000092020	567	703	365	303	359	403	207	246
ENSG00000092036	617	738	292	299	409	514	217	175
ENSG00000092067	11	54	3	10	5	25	3	16
ENSG00000092094	419	350	211	170	315	262	127	122
ENSG00000092096	32	33	8	9	20	142	19	10
ENSG00000092098	469	546	222	215	623	437	271	161
ENSG00000092108	1113	1222	754	765	697	716	426	423
ENSG00000092140	479	363	185	165	386	358	180	173
ENSG00000092148	2864	2578	2603	1825	2492	2321	1356	1491
ENSG00000092199	8930	7861	4168	3902	7906	8512	4355	3585
ENSG00000092200	16	55	10	18	8	18	4	10
ENSG00000092201	2510	2117	1126	1033	2904	2682	1214	1026
ENSG00000092203	1142	1249	600	594	917	1088	550	555
ENSG00000092208	99	82	54	27	121	104	41	58
ENSG00000092330	727	766	488	390	663	661	344	362
ENSG00000092421	11	15	7	4	9	11	5	4
ENSG00000092439	1914	2350	973	1161	1389	1490	665	809
ENSG00000092445	36	29	23	12	49	46	8	12
ENSG00000092470	544	205	156	97	555	529	283	156
ENSG00000092529	82	79	50	33	64	49	32	43
ENSG00000092531	1917	1850	1344	1219	1051	1127	755	693
ENSG00000092621	85	593	35	170	155	699	90	96
ENSG00000092758	20	7	2	1	12	2	3	6
ENSG00000092820	3397	2233	1379	1217	3699	3730	1564	1867
ENSG00000092841	13214	7106	9083	4577	7770	7442	4839	4146
ENSG00000092847	1197	1494	1077	789	654	679	331	434
ENSG00000092853	600	130	150	61	836	533	301	204
ENSG00000092871	702	748	360	317	724	1064	406	438
ENSG00000092929	2343	2068	1076	1013	1447	1594	619	874
ENSG00000092931	564	451	411	256	400	364	207	202
ENSG00000092964	5113	2191	4840	2986	2362	1547	2084	971
ENSG00000092969	21	3	4	3	5	1	4	17
ENSG00000092978	214	201	127	100	180	198	80	90
ENSG00000093000	1922	1843	954	719	1881	2174	1007	885
ENSG00000093009	389	69	87	40	489	380	179	93
ENSG00000093010	1610	1244	876	1168	760	638	350	456
ENSG00000093072	699	1469	765	1015	262	481	224	504
ENSG00000093144	881	963	631	513	576	534	342	270
ENSG00000093167	772	935	437	530	685	882	402	575
ENSG00000093183	885	855	696	655	666	674	360	342
ENSG00000093217	45	29	20	21	33	10	11	10
ENSG00000094631	712	768	378	372	560	648	229	279
ENSG00000094804	474	125	99	34	509	334	212	91
ENSG00000094841	191	281	131	143	163	188	98	94
ENSG00000094880	607	516	369	308	471	508	236	197
ENSG00000094914	500	340	207	144	429	322	177	153
ENSG00000094916	2018	1089	734	496	1807	1423	615	493
ENSG00000094975	536	484	281	244	516	631	225	343
ENSG00000095002	656	381	295	174	637	534	261	171
ENSG00000095015	1307	1152	685	568	1205	1561	533	696
ENSG00000095059	455	306	179	219	468	411	207	177
ENSG00000095066	89	70	19	42	91	109	28	41
ENSG00000095139	3012	2217	1784	1281	2052	1847	990	1009
ENSG00000095209	519	998	578	458	306	612	357	315
ENSG00000095261	550	499	395	259	399	446	214	239
ENSG00000095303	707	1525	808	511	118	234	329	192
ENSG00000095319	1412	1142	790	614	1381	1215	604	663
ENSG00000095321	419	612	238	318	189	246	116	167
ENSG00000095370	536	530	288	234	343	365	213	179
ENSG00000095380	777	781	540	407	504	448	297	296
ENSG00000095383	1008	782	1567	702	414	351	404	542
ENSG00000095397	109	70	29	40	124	230	39	118
ENSG00000095485	443	428	249	211	447	456	231	187
ENSG00000095539	18	10	4	4	8	5	6	4
ENSG00000095564	1317	1326	814	654	1274	1138	575	605
ENSG00000095574	159	148	92	59	154	112	63	63
ENSG00000095585	289	139	107	132	97	85	28	37
ENSG00000095627	8	26	3	5	7	17	1	1
ENSG00000095637	114	23	21	36	60	208	14	97
ENSG00000095739	43	9	5	8	60	49	5	93
ENSG00000095787	1935	2264	961	1191	1723	2108	962	1128
ENSG00000095794	758	663	348	260	656	1188	430	903
ENSG00000095906	391	206	154	117	280	206	85	76
ENSG00000095951	656	447	171	246	647	998	253	532
ENSG00000095970	3554	3134	3964	1246	387	125	708	51
ENSG00000096060	1347	1142	757	602	899	957	434	476
ENSG00000096063	1162	847	397	402	1383	1457	527	580
ENSG00000096070	171	156	66	66	140	194	87	129
ENSG00000096080	441	329	200	166	332	321	152	126
ENSG00000096092	153	64	40	51	86	74	43	16
ENSG00000096093	37	29	21	15	34	41	15	8
ENSG00000204463	226	26	13	73	171	18	17	17
ENSG00000204394	51	19	47	15	6	57	3	3
ENSG00000096384	12869	7194	6504	4377	13196	8104	5891	3465
ENSG00000096401	1235	1052	702	561	1047	1081	575	538
ENSG00000096433	873	381	167	160	1088	1248	272	562
ENSG00000096654	188	204	114	106	130	189	89	80
ENSG00000152591	38	114	218	45	50	165	105	128
ENSG00000096717	371	366	152	203	343	401	151	189
ENSG00000096746	398	397	172	162	517	468	263	263
ENSG00000096872	218	253	101	113	155	278	85	109
ENSG00000096968	1729	4077	960	1061	1044	1623	838	664
ENSG00000096996	569	396	155	180	415	360	209	195
ENSG00000097007	714	965	465	512	513	601	246	423
ENSG00000097021	1926	2537	1591	1327	602	576	980	274
ENSG00000097033	3127	4189	2328	2909	1557	1802	1126	1374
ENSG00000097046	267	100	50	25	258	228	92	46
ENSG00000097096	8	3	2	4	32	11	6	8
ENSG00000099139	770	652	98	218	289	228	58	132
ENSG00000099194	4787	2381	8400	4393	3395	1496	5310	1548
ENSG00000099203	260	282	148	162	199	257	91	149
ENSG00000099204	689	256	211	219	720	699	228	449
ENSG00000099219	1193	954	727	533	681	504	298	217
ENSG00000099246	1702	1880	1310	1015	1153	1218	952	824
ENSG00000099250	2048	6957	1759	3879	444	1066	351	1676
ENSG00000099282	204	101	257	70	32	28	66	20
ENSG00000099284	168	171	134	58	122	273	94	69
ENSG00000099290	908	1395	611	633	655	879	488	445
ENSG00000099308	390	266	183	148	269	234	114	175
ENSG00000099326	120	138	56	56	105	119	38	31
ENSG00000099330	57	68	22	28	34	46	18	25
ENSG00000099331	3124	2283	2278	1624	2102	2251	927	1824
ENSG00000099337	823	1086	489	303	255	328	203	176
ENSG00000099338	16	30	13	9	22	20	9	11
ENSG00000099341	2782	2318	1520	1311	1873	1881	1186	1024
ENSG00000099364	512	326	187	150	432	456	159	236
ENSG00000099365	11	23	10	12	13	21	9	15
ENSG00000099377	2256	2016	1901	1168	753	568	639	492
ENSG00000099381	250	276	81	94	195	189	100	119
ENSG00000099385	519	510	271	220	333	310	190	133
ENSG00000099622	1572	1828	804	1008	1254	1550	609	704
ENSG00000099624	510	328	270	222	271	204	155	110
ENSG00000099625	16	18	12	17	13	28	2	15
ENSG00000099783	2023	1167	890	649	1990	1393	926	799
ENSG00000099785	1595	1386	2030	747	421	308	595	296
ENSG00000099795	641	475	369	295	290	252	151	121
ENSG00000099797	827	425	694	343	502	346	292	192
ENSG00000099800	332	290	207	178	291	137	138	74
ENSG00000099804	396	432	226	187	348	394	154	146
ENSG00000099810	567	640	385	339	443	289	218	189
ENSG00000099814	105	164	51	88	147	210	65	102
ENSG00000099817	1494	1074	809	634	969	920	557	439
ENSG00000099821	608	383	211	265	481	331	173	160
ENSG00000099822	11	17	10	2	6	15	7	3
ENSG00000099840	55	25	27	22	68	61	22	22
ENSG00000099849	217	197	102	62	117	121	41	33
ENSG00000099860	332	262	333	89	338	375	241	222
ENSG00000099875	2033	1243	816	701	1494	1378	607	852
ENSG00000099889	39	53	38	10	14	17	18	13
ENSG00000099899	642	468	328	266	467	335	171	204
ENSG00000099901	1661	669	528	359	1449	1022	715	332
ENSG00000099904	298	201	180	104	201	120	91	67
ENSG00000099910	425	209	223	162	225	186	112	132
ENSG00000099917	803	542	401	283	557	546	330	345
ENSG00000099940	883	859	640	407	440	397	291	248
ENSG00000099942	1564	1441	821	765	1295	1516	606	852
ENSG00000099949	676	477	287	322	511	449	200	221
ENSG00000099954	6	36	4	20	3	16	1	12
ENSG00000099956	274	183	104	62	264	140	81	14
ENSG00000099957	18	3	5	4	3	4	5	1
ENSG00000099968	1033	1566	762	904	673	880	514	544
ENSG00000099974	582	438	273	217	232	184	165	98
ENSG00000136280	343	61	46	67	277	691	85	624
ENSG00000099991	1055	825	534	463	758	713	324	385
ENSG00000099992	314	210	152	126	249	332	130	162
ENSG00000099995	1189	645	498	415	1135	1097	491	577
ENSG00000099998	19	98	2	62	15	119	10	126
ENSG00000099999	106	71	50	63	67	87	26	65
ENSG00000100003	171	145	168	49	76	100	40	55
ENSG00000100014	754	990	422	420	642	779	214	458
ENSG00000100023	742	579	408	237	564	416	266	164
ENSG00000100024	16	14	7	4	9	47	11	11
ENSG00000100027	78	33	31	28	78	59	28	22
ENSG00000100028	863	537	398	371	791	627	428	292
ENSG00000100030	2570	4172	2307	2109	1408	1869	1010	1255
ENSG00000100031	331	318	228	131	162	275	140	124
ENSG00000100033	34	39	9	14	19	59	10	17
ENSG00000100034	621	849	446	340	328	382	130	200
ENSG00000100036	110	144	46	33	115	159	29	39
ENSG00000100038	238	222	112	84	232	176	77	94
ENSG00000100055	3760	3340	3497	1820	1220	984	723	775
ENSG00000100056	248	204	112	120	183	179	86	111
ENSG00000100060	945	703	291	264	709	532	274	196
ENSG00000100075	695	451	546	311	485	380	275	219
ENSG00000100077	2782	2968	2365	1529	1699	1862	1189	1019
ENSG00000100083	904	814	589	562	535	524	262	328
ENSG00000100084	614	419	307	212	437	433	225	178
ENSG00000100092	797	1071	545	482	438	515	335	338
ENSG00000100097	5191	2350	2617	2647	2894	3021	929	1627
ENSG00000100099	518	675	294	283	506	549	206	227
ENSG00000100100	884	620	735	442	1016	627	448	364
ENSG00000100104	281	241	198	143	249	203	117	100
ENSG00000100105	258	195	88	85	235	251	90	89
ENSG00000100106	715	826	489	435	369	489	236	236
ENSG00000100109	986	664	482	400	883	654	369	421
ENSG00000100116	87	50	20	24	118	113	35	33
ENSG00000100124	243	165	102	94	205	188	70	73
ENSG00000100129	3805	3838	1905	1751	2464	2490	1291	864
ENSG00000100138	979	750	459	378	836	761	444	271
ENSG00000100139	683	925	445	461	524	743	321	413
ENSG00000100142	222	156	95	87	206	180	98	80
ENSG00000100147	376	247	143	133	288	286	154	136
ENSG00000100150	307	284	194	170	224	204	120	122
ENSG00000100151	299	233	160	118	154	151	94	96
ENSG00000100154	170	75	140	87	102	94	35	104
ENSG00000100162	278	79	55	37	204	130	76	36
ENSG00000100167	53	259	55	54	26	115	25	45
ENSG00000100196	24	9	11	3	10	9	6	3
ENSG00000100201	7055	7953	3554	3158	5991	5927	2652	2594
ENSG00000167861	74	52	20	13	82	75	28	18
ENSG00000100207	134	64	134	108	393	245	90	144
ENSG00000100209	107	148	61	71	84	86	37	29
ENSG00000100211	47	41	37	30	31	45	29	19
ENSG00000100216	1221	717	529	451	834	591	393	201
ENSG00000100219	1684	1365	885	676	1582	2336	819	999
ENSG00000100220	1261	1554	739	645	1179	1350	684	718
ENSG00000100221	1571	1714	881	861	1562	2238	787	1130
ENSG00000100225	2049	2837	1282	1151	1334	1950	850	885
ENSG00000100226	845	898	380	346	948	1430	526	564
ENSG00000100227	984	867	437	481	786	841	367	418
ENSG00000100228	14	9	13	13	5	8	3	5
ENSG00000100234	6214	1990	6984	1038	2695	246	1842	388
ENSG00000100239	937	835	516	528	766	793	334	460
ENSG00000100241	3255	2632	1240	1373	2481	2420	886	1129
ENSG00000100242	6159	7023	2493	3475	3219	3425	1476	1698
ENSG00000100243	779	531	501	452	519	618	341	658
ENSG00000100246	100	77	46	50	63	55	30	39
ENSG00000100258	877	723	359	335	597	509	245	243
ENSG00000100263	204	165	92	95	162	159	66	78
ENSG00000100266	1962	1871	1665	1225	753	823	570	721
ENSG00000100271	69	98	33	38	39	69	25	13
ENSG00000100276	163	205	80	127	58	25	61	17
ENSG00000100280	4250	3686	2937	2009	2074	1971	1365	1052
ENSG00000100281	363	240	131	128	281	339	162	164
ENSG00000100284	1010	906	725	608	601	933	356	617
ENSG00000100285	145	84	90	25	88	57	56	20
ENSG00000100288	530	457	251	231	465	399	198	205
ENSG00000100290	14	6	9	1	7	6	4	3
ENSG00000100292	4681	2266	3108	1698	3235	1226	1183	1871
ENSG00000100294	105	55	65	40	102	60	38	28
ENSG00000100296	544	618	246	250	534	472	262	197
ENSG00000100297	3156	970	932	555	2715	2143	1032	613
ENSG00000100298	124	151	39	42	118	276	56	76
ENSG00000100299	529	785	411	346	303	470	192	236
ENSG00000100300	2170	1689	1565	1128	674	672	494	248
ENSG00000100304	1071	552	488	358	788	482	313	161
ENSG00000100307	221	174	117	128	272	194	89	111
ENSG00000100311	308	195	121	232	440	525	142	547
ENSG00000100316	10027	8273	4005	4456	7933	7813	3780	2189
ENSG00000100319	255	165	126	88	139	132	59	65
ENSG00000100320	51	41	23	15	21	32	9	16
ENSG00000100321	357	403	1086	266	94	50	328	38
ENSG00000100324	326	320	214	162	206	191	96	101
ENSG00000100325	646	619	433	277	448	460	256	249
ENSG00000100330	821	1076	538	637	640	947	369	604
ENSG00000285025	1336	1321	836	812	862	738	417	409
ENSG00000100336	576	2323	687	329	155	344	447	136
ENSG00000100342	1059	1922	507	561	783	1013	811	697
ENSG00000100344	49	6	140	7	13	2	11	4
ENSG00000100345	18172	15115	8549	8574	13407	15638	5969	8438
ENSG00000176177	65	27	22	17	62	20	23	5
ENSG00000100347	696	408	433	237	447	357	196	133
ENSG00000100348	630	531	373	232	421	351	220	160
ENSG00000100350	88	31	42	22	76	54	43	29
ENSG00000100351	310	178	110	75	249	170	164	102
ENSG00000100353	2833	1906	1392	973	2261	1748	1040	935
ENSG00000100354	865	724	530	402	855	783	328	539
ENSG00000100359	611	422	409	232	418	277	136	135
ENSG00000100360	204	142	90	75	108	121	65	58
ENSG00000100364	7755	6569	7939	5046	2332	1251	2665	1487
ENSG00000100365	470	790	335	292	286	572	228	285
ENSG00000100368	2902	3611	1281	1698	1289	3913	792	2772
ENSG00000100372	301	179	141	88	224	153	103	77
ENSG00000100376	473	422	182	83	665	604	229	141
ENSG00000100379	203	161	75	149	191	248	71	97
ENSG00000100380	4803	5434	3694	2698	2714	2895	2085	1670
ENSG00000100385	2601	1610	498	537	3354	3205	1224	1233
ENSG00000100387	850	528	492	238	564	499	305	193
ENSG00000100393	766	846	358	345	703	835	369	554
ENSG00000100395	695	567	385	293	698	505	291	204
ENSG00000100401	1902	1288	785	564	1831	1846	795	699
ENSG00000100403	1454	1014	971	634	1206	1221	609	554
ENSG00000100410	319	287	158	146	343	262	144	133
ENSG00000100412	4403	2780	2539	2315	1955	1523	1139	745
ENSG00000100413	328	230	230	125	334	197	143	63
ENSG00000100416	424	205	141	114	315	213	103	106
ENSG00000100417	141	136	43	62	119	123	35	35
ENSG00000121644	1143	1714	635	733	893	927	533	481
ENSG00000100422	1145	700	472	390	936	814	346	335
ENSG00000100425	584	412	233	207	599	594	196	288
ENSG00000100426	505	448	230	199	391	489	179	184
ENSG00000100429	229	181	85	72	155	177	82	67
ENSG00000100439	477	450	603	235	250	338	289	180
ENSG00000100441	1869	2236	890	1199	1853	2052	756	948
ENSG00000100442	650	525	334	322	474	469	270	215
ENSG00000100445	92	52	49	35	80	39	21	12
ENSG00000100450	100	92	36	29	91	101	88	46
ENSG00000100453	1164	636	156	204	5204	6178	1537	1375
ENSG00000100461	1253	1244	673	618	940	1034	503	577
ENSG00000100462	683	564	276	252	753	530	400	217
ENSG00000100473	45	18	35	8	39	70	16	19
ENSG00000100478	171	188	94	131	124	137	48	73
ENSG00000100479	173	44	35	18	177	132	86	26
ENSG00000100483	97	58	51	40	69	67	32	39
ENSG00000100490	101	193	124	75	84	104	66	55
ENSG00000100503	2245	1917	1555	1449	1491	1409	756	1019
ENSG00000100504	874	1256	470	1675	331	403	178	594
ENSG00000100505	73	33	18	232	29	13	3	59
ENSG00000100519	1216	1197	688	610	1100	914	581	441
ENSG00000100522	334	280	176	120	264	195	144	97
ENSG00000100523	951	844	463	438	1142	1215	537	580
ENSG00000100526	254	91	54	34	191	200	92	44
ENSG00000100528	1000	1356	528	800	615	827	353	640
ENSG00000100532	153	195	97	111	84	130	57	75
ENSG00000100554	1888	1610	2731	863	999	873	1172	559
ENSG00000100558	36	27	24	40	23	17	11	34
ENSG00000100564	162	152	131	74	138	129	71	57
ENSG00000100567	1708	1412	938	651	1343	1046	676	543
ENSG00000100568	1396	1905	1137	1037	698	777	516	490
ENSG00000100575	124	172	59	42	107	137	51	40
ENSG00000100577	279	255	185	210	153	150	116	73
ENSG00000100578	562	422	297	279	438	493	211	210
ENSG00000100580	1040	783	492	368	1075	1393	464	505
ENSG00000100583	12	7	8	1	10	7	3	3
ENSG00000100591	1422	771	626	441	1510	963	659	529
ENSG00000100592	263	140	98	59	142	113	82	60
ENSG00000100596	1308	1066	796	637	1013	1138	518	504
ENSG00000100599	625	616	470	261	308	320	141	285
ENSG00000100600	2047	379	787	1256	1336	704	440	1524
ENSG00000100601	197	219	109	122	172	148	76	89
ENSG00000100603	861	1006	497	483	895	933	447	447
ENSG00000100605	766	868	665	463	404	405	286	234
ENSG00000100612	739	868	956	483	582	961	440	616
ENSG00000100614	1040	1287	639	712	738	997	478	630
ENSG00000185274	4	4	2	3	13	8	2	3
ENSG00000100628	773	328	92	150	735	401	207	194
ENSG00000100629	188	83	64	49	194	148	79	73
ENSG00000100632	1130	943	560	462	986	907	510	388
ENSG00000100644	2847	3261	1310	1851	4530	7227	1721	5434
ENSG00000100647	2519	2399	1432	1572	1488	2063	968	1640
ENSG00000100650	1964	1869	1100	932	1647	1462	929	782
ENSG00000100664	4283	4645	3070	2478	2946	3496	1790	1789
ENSG00000100678	9	15	3	1	10	47	5	7
ENSG00000100697	2357	2215	1846	1348	1700	1730	885	1191
ENSG00000100711	235	282	226	206	139	137	76	87
ENSG00000100714	3441	2708	1961	1131	2304	2165	1334	701
ENSG00000100721	76	7	10	3	40	26	7	2
ENSG00000100722	815	758	543	421	571	539	346	262
ENSG00000100726	440	262	164	129	366	234	107	121
ENSG00000100731	1567	1485	594	1613	1506	2244	497	2296
ENSG00000100744	644	647	513	287	372	421	236	178
ENSG00000100749	666	303	179	159	595	540	273	166
ENSG00000100764	1642	1494	873	808	1745	1483	795	734
ENSG00000100767	408	161	379	135	203	126	157	135
ENSG00000100784	359	258	80	126	454	499	171	148
ENSG00000100796	1484	1910	768	794	1450	1527	694	751
ENSG00000100802	67	100	24	50	53	70	40	29
ENSG00000100804	996	889	602	401	721	636	431	265
ENSG00000100811	1838	2160	1049	1076	1401	1572	775	883
ENSG00000100813	1895	1518	1004	719	1832	1421	828	782
ENSG00000100814	242	257	89	102	146	168	77	48
ENSG00000100815	931	909	695	476	833	764	337	481
ENSG00000100823	1110	902	512	619	788	716	405	256
ENSG00000100836	1095	894	547	462	1061	976	487	472
ENSG00000100852	914	730	723	770	778	807	395	613
ENSG00000100865	463	295	290	190	276	289	170	149
ENSG00000100867	5	4	1	4	3	15	12	2
ENSG00000100883	1504	1274	1023	699	1161	1008	712	585
ENSG00000100884	159	100	9	461	50	65	13	126
ENSG00000100888	1906	1491	961	847	2088	1957	736	1038
ENSG00000100889	867	1726	366	1362	437	709	307	346
ENSG00000100890	757	450	511	298	406	423	251	189
ENSG00000100897	969	788	557	389	589	494	264	234
ENSG00000100902	2268	3097	1388	1465	1984	2641	1329	1472
ENSG00000100906	3143	1833	1086	1157	5164	10239	2333	5225
ENSG00000100908	52	34	13	21	56	44	16	18
ENSG00000100911	2674	3780	1687	1217	1724	1890	1469	937
ENSG00000100916	119	45	84	55	74	54	61	43
ENSG00000100918	45	21	6	7	52	32	14	15
ENSG00000100926	223	187	135	92	109	136	45	111
ENSG00000100934	1517	1316	1159	804	1070	1254	589	787
ENSG00000100938	438	773	303	304	335	356	156	84
ENSG00000100941	692	515	293	245	866	640	326	277
ENSG00000100949	537	446	271	191	263	237	111	171
ENSG00000100979	580	404	561	393	126	95	168	35
ENSG00000100982	183	148	63	75	164	149	61	83
ENSG00000171867	875	718	488	522	562	673	335	306
ENSG00000100985	112335	57481	93194	83453	40069	17414	34033	46051
ENSG00000100991	1854	2064	1011	1092	1475	1773	712	1007
ENSG00000100994	1259	1331	904	774	822	969	424	503
ENSG00000100997	2057	1966	2264	1294	880	816	1024	694
ENSG00000101000	130	62	6	203	140	134	30	748
ENSG00000101003	425	173	174	74	312	207	118	71
ENSG00000101004	82	115	219	38	34	61	64	22
ENSG00000101017	1945	3633	814	1492	1314	2551	933	1435
ENSG00000101019	612	510	335	316	410	303	190	137
ENSG00000101040	555	455	444	306	432	418	242	298
ENSG00000101052	213	245	145	114	134	175	82	46
ENSG00000101057	812	123	151	84	870	617	335	199
ENSG00000101079	622	421	395	315	385	260	186	199
ENSG00000101082	579	337	125	113	466	918	220	390
ENSG00000101084	2804	3013	2252	1495	1425	1228	1025	791
ENSG00000101096	526	308	153	132	379	456	179	205
ENSG00000101098	29	249	295	231	470	409	504	827
ENSG00000101104	76	89	23	17	62	84	31	21
ENSG00000101109	3707	3684	2086	1490	2730	3547	1726	1775
ENSG00000101126	682	520	305	256	571	695	287	342
ENSG00000101132	304	249	83	90	252	246	146	110
ENSG00000101134	137	40	21	17	54	26	27	3
ENSG00000101138	814	510	307	301	523	550	305	226
ENSG00000165799	480	414	242	224	420	354	208	141
ENSG00000101150	1844	1711	1492	942	958	901	581	732
ENSG00000101152	2666	2629	2151	1535	1435	1609	840	1000
ENSG00000101158	724	381	340	243	607	391	288	226
ENSG00000101160	19080	25181	13929	14343	8092	9536	9317	8319
ENSG00000101161	1385	1022	695	578	1159	1926	541	620
ENSG00000196230	16	5	5	6	9	6	8	6
ENSG00000101166	1532	1688	693	835	1245	1297	683	570
ENSG00000101181	288	265	150	109	212	242	102	129
ENSG00000101182	2676	2611	1936	1330	1840	1700	1100	830
ENSG00000101187	460	108	136	75	463	427	177	255
ENSG00000101189	193	186	91	101	231	207	90	99
ENSG00000101190	82	67	41	41	53	94	18	48
ENSG00000101191	1158	909	602	466	1045	907	430	459
ENSG00000101193	918	830	539	417	555	618	283	281
ENSG00000101194	273	176	311	139	105	37	80	30
ENSG00000101199	834	566	450	346	625	485	261	252
ENSG00000101210	5	3	3	4	3	21	5	7
ENSG00000101213	53	39	22	12	22	25	10	14
ENSG00000101216	397	284	179	165	249	226	132	135
ENSG00000101220	395	195	199	239	237	140	99	35
ENSG00000101224	1176	279	223	159	682	414	236	189
ENSG00000101236	335	499	193	198	305	521	204	317
ENSG00000101246	596	534	258	278	475	485	235	213
ENSG00000101247	172	135	71	72	100	97	50	49
ENSG00000101255	182	677	27	315	237	529	98	105
ENSG00000101265	2406	2281	919	764	1460	2027	543	804
ENSG00000101290	2112	2232	1404	1216	1430	1420	1024	822
ENSG00000101294	2844	2717	2372	1821	1212	1236	773	903
ENSG00000101298	80	42	14	29	80	80	35	15
ENSG00000101307	262	224	323	142	97	65	55	113
ENSG00000101310	1942	1594	1424	799	1366	1552	695	692
ENSG00000101311	17	12	8	6	14	6	8	5
ENSG00000101333	16	7	10	9	15	14	3	11
ENSG00000101335	904	647	1189	292	305	83	626	89
ENSG00000101336	1413	1757	810	1476	524	1109	297	928
ENSG00000101337	775	591	484	425	575	521	289	323
ENSG00000101343	720	735	462	400	631	548	323	264
ENSG00000101346	687	761	380	336	473	638	298	281
ENSG00000101347	7807	11598	6945	5883	3674	3191	3030	2837
ENSG00000101350	943	722	445	403	737	898	304	541
ENSG00000101353	31	42	20	19	17	23	10	7
ENSG00000101361	1372	1053	452	530	1618	1281	657	490
ENSG00000101363	164	148	91	80	79	95	60	61
ENSG00000101365	1171	942	612	602	789	639	444	296
ENSG00000101367	2001	1811	1342	974	1368	1451	741	867
ENSG00000101384	374	857	217	393	492	1654	436	771
ENSG00000101391	317	338	176	163	282	238	139	136
ENSG00000101400	52	35	38	28	46	28	35	11
ENSG00000101407	522	327	209	169	485	404	205	155
ENSG00000101412	395	136	96	82	522	415	148	172
ENSG00000101413	521	372	275	216	474	413	173	225
ENSG00000101417	173	106	77	71	109	76	42	39
ENSG00000101421	1033	890	851	469	643	757	586	553
ENSG00000101425	96	776	87	133	20	77	23	34
ENSG00000101439	1842	4001	2136	2167	587	901	777	840
ENSG00000101442	119	60	41	52	98	67	58	38
ENSG00000101444	1542	1164	797	759	987	586	553	222
ENSG00000101445	2463	1795	591	726	2729	3997	1142	1483
ENSG00000101447	182	49	39	31	187	162	67	43
ENSG00000101452	202	219	168	124	142	193	79	63
ENSG00000101457	417	392	328	189	220	229	182	136
ENSG00000101460	96	90	55	47	72	140	30	94
ENSG00000101464	224	218	119	129	183	145	122	72
ENSG00000101473	247	217	142	146	137	136	90	52
ENSG00000101474	1778	1640	1229	1282	844	1040	519	612
ENSG00000101493	255	402	200	289	124	425	100	363
ENSG00000101544	491	475	230	304	461	581	221	307
ENSG00000101546	215	158	91	79	186	121	77	35
ENSG00000101557	391	246	177	151	280	378	138	171
ENSG00000101558	3227	3372	2246	1762	1673	1905	1280	1135
ENSG00000101574	260	350	116	119	226	261	151	112
ENSG00000101577	1418	1517	797	678	1215	1528	691	588
ENSG00000101596	2957	2391	1098	1002	4280	3334	1619	1710
ENSG00000101605	25	14	20	19	22	13	2	12
ENSG00000101608	6355	6928	4723	3167	3853	4905	2818	3290
ENSG00000101624	245	128	97	93	174	157	85	67
ENSG00000101638	18	5	3	3	2	2	1	3
ENSG00000101639	1160	995	569	439	867	912	354	340
ENSG00000101654	629	767	366	348	506	527	255	302
ENSG00000101665	678	674	345	354	352	622	214	379
ENSG00000101670	32	11	36	4	61	26	38	14
ENSG00000101695	515	366	426	251	231	204	182	86
ENSG00000101745	1086	1170	583	687	975	1339	504	755
ENSG00000101751	129	215	77	77	127	228	47	46
ENSG00000101752	1319	1127	758	610	1102	1400	523	518
ENSG00000101773	731	619	261	287	725	855	437	323
