GeneID	GSE84076_MTB_control_blood_dn.tsv	GSE148171_MTB_control_blood_PBMC_dn.tsv	GSE198557_MTB_control_blood_PBMC_dn.tsv	GSE112482_MTB_control_lung_ILC2_dn.tsv	GSE132283_MTB_control_2h_blood_macrophage_dn.tsv	GSE132283_MTB_control_48h_blood_macrophage_dn.tsv	GSE143627_MTB_control_PBMC_macrophage_dn.tsv	GSE148731_MTB_control_blood_monocytes_dn.tsv	GSE174566_MTB_control_blood_PBMC_dn.tsv	GSE193777_MTB_control_blood_dn.tsv	GSE256184_MTB_control_0h_HEPG2_HepG2_dn.tsv	GSE256184_MTB_4control_48h_HEPG2_HepG2_dn.tsv	GSE64179_MTB_control_blood_dendritic_cells_dn.tsv	GSE64182_MTB_control_blood_dendritic_cells_dn.tsv	GSE141656_MTB_control_blood_blood_dn.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_dn.tsv	GSE183912_MTB_control_blood_marcophages_dn.tsv	GSE211974_MTB_control_blood_THP-1_dn.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_dn.tsv
1747	0	0	0	0	-1.4535337403640705	-3.262451306132871	-1.5956783314164371	0	0	0	0	0	0	0	-2.8574484913573523	-1.3072535687646658	-3.1121246051695444	0	-0.35954378512340246	-1.3100652326675302	0
1748	-0.05667807074816443	-0.4283545426476029	-0.16813715935038198	0	-0.10883662340710164	-0.12560050264525552	-0.8737417823824132	0	0	0	0	0	-0.5382322964068883	0	0	-0.9454572273439076	0	-0.4435865935457975	-0.6049653711979008	0	0
175	0	0	0	0	0	0	0	0	-0.1699888804285599	-0.07131521528548036	-0.08296159899885715	0	-0.3113342533165044	-0.15206353433183858	-0.02193016586407212	-0.05984920973643079	-0.4720789313767821	0	-0.06811116722636724	0	0
1750	-1.152723237072347	-1.2908534360143038	-2.8897428678678105	0	0	0	0	0	-0.1807324229835642	0	0	-0.7027605500717096	0	-0.2016678952652101	-1.3043025543829183	0	0	0	0	0	0
1755	0	-1.358204776923335	-2.943764338177245	0	-0.16579674498091726	0	0	0	0	0	-0.24614671681109376	0	0	0	0	0	0	0	0	0	-0.6050636192471355
1756	-0.18902244533599744	-1.1534724647180794	-1.7210781875743135	0	-0.0925434467443654	0	0	0	0	-0.2514259117718458	0	0	0	-0.2863551105927352	0	-0.194705975855099	0	0	0	-0.18767187477058636	-0.02308816268396183
1757	0	-2.7000642203382896	-1.189680786731136	0	0	-0.7834588722495628	-0.6474391477788243	-0.11850709778193907	0	-0.6152094450979894	0	0	-1.7574109899651316	-0.30249903485901464	-0.568226942046997	-0.4673912524527202	-1.769208719413369	-0.44071859132365593	-0.11622662415901236	-0.320632025771088	-0.2780273384669575
1759	0	-0.5873132206813294	-1.2393443009843852	0	-0.2944397750871863	-1.9721096626766617	-1.218284079620414	-0.05883814680137248	-0.18478220191911696	0	0	-0.8242935015405698	-4.536980279240359	-3.547206830412444	-0.11235192096497576	0	-1.1169604401248825	-0.5375058721370412	-0.5755967395152713	-0.7819196523169878	-0.8312753367576237
176	0	-0.9566293405835432	-1.1498275390475128	0	0	0	0	0	0	0	-0.04656286396124722	-1.1274260296237224	0	0	0	0	0	0	0	0	0
1760	0	-1.0833903989097955	-1.253729360630472	0	0	0	0	0	0	-0.30288700337025665	-0.06938964492696954	-0.14655154251265762	-2.636580602982608	-0.3400975873216425	0	0	0	-0.3639078816837612	0	-0.25515017966750764	-0.27655029941604214
1761	0	0	0	0	-0.023240809197465934	-0.23192478689916876	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4157445725828738	0
1762	-0.2023553907226485	-0.5926537804812437	-1.0877955420850969	0	0	0	0	0	0	-0.12293066452028492	-0.17532706813134372	0	-1.935901347036161	0	0	0	0	-0.26837332704841094	0	0	0
1763	-0.23544125245279135	0	0	0	-0.22106553923749356	-0.5344258352055248	-1.4604886810784656	-0.47800198112311487	0	-0.4553415698116287	-0.004554104609066204	-0.28398915634200733	0	-0.5659027889391287	-0.7388349227288152	-0.6237062843085843	0	-0.03133803673564059	0	-0.49415104622465145	-0.215368020347305
1767	-0.06232035985662793	-0.26234082343027026	-1.7765776307341248	0	-0.4679783390937279	-0.07221261711547025	0	0	-0.06414475699956325	0	0	-0.3312275886145033	-0.14115701761622826	0	-0.0052135603750865095	0	0	0	0	0	0
1768	-0.9811847530943928	-0.9899884620194196	-1.2809298520148926	0	-0.1559551014628371	0	-1.077083554495847	0	-0.47233810519023833	-1.667253418822927	0	0	-1.0074548668559895	-0.1928039459871617	0	0	0	0	0	0	-1.7956220598985089
1769	-0.8184325549315086	-0.1485093737393624	-0.04482562207488681	0	-0.25836258079262603	-0.644151852275972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	-0.7410667924069322	-0.31043286900790934	-1.4271589251130552	0	-0.5927472033511781	-0.019648577961722376	-0.12353737917560288	-0.34939672183911363	-0.7718923180789531	0	-0.9544208237548536	-0.40396889934771696	0	-1.458660911374427	0	-0.3850350321452174	0	0	-0.5898532421119126	0	-0.35171088399540795
1770	0	-0.8108294597132906	-2.970905064489005	0	-0.6030043554699629	0	0	0	0	0	-0.19914559170975424	-0.4225899642543423	0	-1.193677964084815	0	0	0	0	0	0	0
1773	-0.4651027042259976	-1.4312693374407803	-1.0189028240940674	0	-0.4931998888961888	-0.602304605818478	-0.41394035015669006	-0.3625574914643756	-0.23243018073493152	-0.3189530265355545	-0.21194220173403025	-0.3723410579718756	-0.5555650158990076	-0.029076207940366035	-0.7299352426285319	-0.32742900157574867	0	-0.2301783124824312	-0.01337857554696127	-0.3987499004004713	-0.881040441204036
1774	0	0	0	0	0	-0.2973161273077972	0	-0.018475490563618104	-0.005817991667228499	0	0	-0.06946161586457678	-0.9801846606637824	-0.4185462385621264	-0.2274471895653453	-0.0742283584860627	-0.8524521375624744	0	-0.011720195867333	-0.19825120582750827	-0.24541738518941303
1775	0	0	0	0	0	-0.2109371350309036	0	0	-0.1609327186342377	0	-0.4888033071467842	-0.8741802105713625	-1.0582592325185058	0	0	-0.02763468501987476	0	0	0	0	-1.6183381945965802
1776	-0.2090523987024105	-0.855931235419317	-2.1126298392519507	0	-0.10502783050367126	-1.733982615144321	-2.3273723986793837	-0.9908970902087684	-0.915306075531217	-1.660435339122831	-0.4345699499655256	-0.1370732584518029	-3.2135598140867128	-1.3554156884334054	-0.9576175517101788	-2.027500814890834	0	0	-0.2475702038779498	0	-0.4524882308852402
1777	0	0	-0.4475265498338399	-0.33185761359697424	-0.15277543473925334	-0.2634092132305864	-0.33406370740313057	-0.5996617094891763	-0.7164041164418375	0	-0.1309562541339427	0	-1.2509265931098186	-2.0092266570983504	-0.9168806604680944	-0.3012876719202424	-1.3286863309504426	-0.33638995755516626	-0.103722526355352	0	-0.8916596680044626
1778	-0.17441787016285584	0	0	0	0	0	0	0	0	0	-0.06865851033730389	-0.6812328249344145	0	0	0	0	0	0	0	-0.04726818703970077	0
178	-0.4668005340658288	0	0	0	-0.2014735075910148	-0.30821852133286615	-0.021820445012978303	-0.190878840437078	-0.09715565842563262	-0.7206643233668505	0	-0.5228024808191232	-0.050605100086887074	-0.9862741190465512	-0.3979145048680833	0	-0.21703320430496065	-0.13816807364200842	-0.4339952600173539	-0.21680036964450977	-0.4562253384173371
1780	-0.7949353804801947	0	-1.2080769772791002	0	0	0	0	-0.22283887668618	-0.5853599263117346	0	0	-0.1622534484341197	0	0	-0.4099987973572743	-0.4519350631365056	-0.6417301399170479	0	0	0	0
1781	0	-0.2799142794639385	-0.10253780776613904	0	0	-0.01996504159810935	0	0	-0.059950657106028434	0	0	0	0	0	0	0	-0.14045242848191164	0	-0.023295622430565124	-0.03916803752933166	0
1783	-0.17103154155369377	0	0	0	0	0	0	0	-0.13999893691933704	0	0	-0.16350762969213128	0	-0.3575761819480625	0	-0.003481702062783583	-0.21167344809849847	0	0	0	0
1785	0	0	0	-0.4769551683721229	-0.04554704591499464	0	0	0	0	0	-0.05366267597170867	-0.07866122422188514	-0.07988280985922334	0	-0.1305484088900936	-0.006418735386113528	0	0	-0.034765259493421144	0	-0.08816873329444873
1786	-0.17545136639789924	-0.5053169062594786	-0.35295985243184336	0	-0.3644686720872841	0	-0.729278861006793	0	0	-0.25650050056643603	-0.06307778760669774	-0.05071842800642699	-1.596893681860806	-1.0640945229716154	-0.7635350867680698	-0.04931515073211861	0	0	-0.23281455488620412	-0.24152171049043528	-0.4777077890736684
1787	-0.3306527496627058	-0.10970571122605982	-0.959935354415734	0	0	-0.3167773033586931	-0.1760284046522266	-0.18991773505211948	-0.08034458428723769	-0.12680773197690953	0	-0.7789447055522226	-0.06444928968364357	-0.4393089420135772	-0.04969698040722242	-0.09258134653650586	-0.3258573856236567	0	0	0	-0.05697337311111019
1788	-0.1627099214101527	-0.514911253889243	-0.1968357704888167	0	-0.35762751084266164	-1.136084210963876	-0.9053701818935068	-0.5608744742520573	-0.0980146128058793	-0.14922497919350347	0	0	0	-0.1994153528844287	-0.8114289022387696	-0.1867118033470004	-0.1608873773409472	-0.07126751041512451	-0.12877860658959042	-0.19259983509586376	-1.296927543832119
1789	0	-0.3475279656492525	0	0	-0.32976243740071093	-0.3653418386405346	-1.491685660142602	-0.8542192683563213	0	-0.21836369368099703	0	0	0	-0.768878747159862	-0.5397614664878134	-0.9012326485656128	0	-0.127302687515287	-0.4599171763293705	-0.7364742661240129	-1.5498279277030498
1791	0	0	-0.5683583669673873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1793	-0.1472491758231655	0	0	0	-0.02211744897197504	-0.14541622725605685	0	0	-0.05128542896766717	0	0	-0.7089048291169883	-1.4535583538365202	-1.0845150374954555	-0.10840000135399488	0	-1.0257168963669736	-0.023477493217910105	-0.04153893491949848	0	-0.057666707368248096
1794	0	0	0	0	0	-0.4763009260962355	-0.42838120134995966	-0.3515411926599735	0	0	-1.1250623483887012	0	-1.7249701509374615	-1.0699203263882806	-0.10014810741019926	-0.09891002582846184	0	-0.09836958071765586	-0.11642476551361464	-0.2061628095890827	-0.3571534170782358
1795	-0.8758734962001085	-0.3957805988995275	-0.027142085689034364	0	-0.27247874314540543	-2.093920011115511	-0.3560496619238714	0	-0.5346401663949764	-0.22827997327084135	-0.1380878623559051	0	-0.2780892399084573	-0.17341147299157716	-0.2532874352153445	-0.09145930006326136	-1.1113202007602383	-0.07523298401581185	-0.16900449724407218	-0.7020465852979746	0
1796	0	0	0	0	-1.2049180271649649	-0.40873095922206026	-0.10644884504302791	-0.27594994972400627	-0.13024489691757818	0	-0.098286988547183	0	-1.9875251149810185	-0.07702910937645024	-1.5804434988663223	-0.12942739881406365	-0.7166083100492349	-0.09320896618871784	-0.019311964221253065	-0.1569368721398216	-1.2141870334842968
1797	0	0	0	0	-0.2364022197842673	0	0	0	-0.20393694243212207	-0.16160485138298103	0	-0.24835739304058327	-0.4403059318171381	-0.2991783051570041	0	0	-0.4459797942035623	-0.024123830441476937	0	-0.03169721052715865	-0.9011893335787428
1798	0	-1.053075036597031	-0.35079636761823074	0	0	0	-0.11882501118472964	-0.09980429791236256	0	0	-0.2943231065930217	-0.1189055900264757	-0.679848741252097	0	-0.09016761347642392	0	0	0	0	-0.2343765371980922	-0.2674044792563564
18	-0.4223446723443733	0	0	0	-0.41001711236964616	-2.274551263340821	-1.1515436283968188	-0.7945771371774396	-0.15146234121671937	0	-0.04717904114156901	-1.2118567572245804	-2.9091835664753534	-2.0090573033763217	-0.09716410412944183	-0.5323022664330505	-0.49101109840023305	-0.34798609651757056	-0.33948761148265766	-0.12755866170389363	-1.4264462679463223
1801	0	-1.2519542704189857	-1.5677169388300227	0	-0.2083004276381428	0	0	0	-0.020573202116687707	-0.276121671472985	-0.1912398275394422	-0.3927170642486951	-0.4907866725239695	0	0	0	0	-0.13165683247411927	0	0	-0.21521896999423096
1802	-0.05230985679606024	-0.7767859162266207	0	0	0	0	0	0	0	-0.28895424564232525	-0.3295052720828131	-0.27511249866878623	-0.509904234320119	0	0	0	0	0	0	0	0
1803	-0.4025503389523989	-1.0202087834992415	-0.06001594132914842	0	-0.12305764954964588	0	0	0	0	-0.4857975397956937	-0.04245980854464365	-0.6574620648946076	0	0	0	-0.4837629380289925	0	0	-0.4633392375097271	0	0
1804	0	-0.8110760457009849	-2.4236951956901107	0	-0.4327842312502746	0	0	0	-0.3419299161918904	-0.7071552227841361	0	-0.29497226767398627	0	0	0	0	0	0	0	-0.07340621397572022	0
1806	0	0	0	0	-0.08389899619624108	-0.7130142271376427	0	-0.07040122853217826	-0.1446203824838496	0	0	0	-1.4062991946319785	-1.4261260558766098	-0.05593086303829956	-0.20570004394186395	-1.587972725326266	-0.009437943091393244	-0.4160867985315638	-0.4094711953632352	-0.2888794070911508
1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.4620827880787102	0	0	0	-0.5571285417778061
1808	0	-1.2468195695391793	-0.8276338236815097	-0.8927821588730066	0	0	0	0	0	0	0	-0.5334502981760064	0	0	0	0	-0.7927541347011599	0	0	-0.304851295741562	-0.09952886958695424
1809	0	0	0	0	0	-0.48460802016145454	0	0	0	0	-0.5778747569856046	-1.3272787258812135	0	0	0	0	0	0	0	-0.44826771437493546	0
181	0	-1.0818388653894244	-1.147090882368759	0	-0.8515827361048823	-1.431178210837916	-2.6918357599367733	-0.6175098676158953	-0.3099820113174667	0	-0.8468852726411294	-1.7773893659952469	0	0	-0.10488442890762398	-1.557316885722666	0	-0.5797698272756215	-0.26429510930632855	0	-1.909469814427893
1810	-0.033466679318558235	0	0	-0.4055765921498151	-0.016469857629071615	0	-0.06386222209026608	-0.007398545408877208	0	-0.11292245705658108	0	0	-0.28440251799771527	-0.4904906353513658	-0.023979226587438285	0	0	0	-0.007439322844026374	-0.045441856428338805	0
1811	0	0	0	0	-0.4169106821694016	-0.32659036630395327	0	0	-0.344379628596185	0	-0.4284440250409304	-0.34711931239910054	0	-1.2470205170041258	0	0	0	0	0	0	0
1814	0	0	0	0	0	0	0	0	-0.5140249913854337	0	0	-0.09311632819428108	0	0	0	0	0	0	0	0	0
1815	0	-0.7614826700844278	-1.1376508434811166	0	-0.02308748096220629	0	0	0	0	0	-0.2367341064634882	-2.01022845319455	-2.1313017883148606	0	0	0	0	0	0	-2.139779851758602	0
1819	0	-0.4276476396733359	-0.17795135084401795	0	0	-0.05686869862892746	-0.02617802074577972	-0.03676272959979168	-0.03466324467738048	-0.05440704947805224	-0.3165382549358852	-0.5220691411731593	-0.4477733139268444	0	0	0	-0.039605745781998575	-0.05996716122662817	0	-0.017201359239212063	-0.004565090244907365
182	-0.19050347571752935	0	0	0	0	0	0	0	0	0	-0.35944140432661525	0	-1.0108772204452214	-0.4465175239785476	0	0	0	0	0	-0.4414524794609954	0
1820	-0.07985196708372233	0	0	0	0	0	0	0	0	0	-1.043127586933382	0	0	0	0	0	-0.11101882786116823	0	0	0	0
1821	0	0	0	0	-0.984732080873544	0	0	0	0	0	0	-0.03175038020188413	0	0	0	-0.9386949389202792	0	0	0	-0.5394670825290201	0
1822	-0.02183800452599777	-0.5438068818078946	0	0	0	-0.09832520728223952	0	0	0	-0.07068387343750354	-0.11894676352284787	0	0	0	0	0	0	0	0	-0.05844613304707466	0
1825	0	0	0	0	-0.4940720096318386	-0.7729359742649754	-0.1544529630699769	-0.0994425270798109	-1.094702922431323	0	-0.07072203151317247	0	0	-0.3790764780295242	-1.4740973968710824	0	-0.48320141314649206	-0.1189475668945312	-0.36889151110172685	-0.027039963846853504	0
1826	-0.4024145192963529	0	-0.17137879776448783	0	-0.1786520189535595	-1.606265283248794	0	0	-0.1495037297738973	0	0	0	0	-0.4137503040469238	0	0	0	0	-0.04484595511261802	0	0
1827	-0.9095211910973956	-1.815253383687604	-1.2552443817522527	0	0	0	0	0	-1.7960109409232972	-0.44851336418651017	-0.4441094201846948	-0.7132394415918882	0	0	0	0	0	0	0	0	0
1828	0	0	0	0	0	-0.30593955712754844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1829	-0.9595582741655992	-1.8132887484693752	-2.203593805988726	0	-0.04436824715609865	-0.3316305075236872	0	0	0	-1.241924744876503	-0.2066856476681184	0	0	0	0	-0.1677322387941704	0	-0.0944365139787756	0	0	0
1830	0	0	-3.474843097819795	0	-0.3110637360063723	0	0	0	-0.685246266737281	-0.21827387156627823	0	-1.3297267517299776	-0.09734019175231244	0	0	0	0	0	0	0	0
1831	0	0	0	0	-1.4957281847633974	0	0	-0.8204434726994969	-0.10360216018259598	0	-0.11027284033472327	-0.3853876825311026	-0.8112602639624578	-0.8893570231986435	-1.5571204652380386	-0.2132495998726985	0	0	-0.16870640697811734	0	-1.243066356890997
1834	0	0	-0.25455027914884043	0	-0.10923770620853228	0	0	0	-0.7551885916869941	0	-0.3340650199846113	0	0	0	-1.5189379733254402	-0.8263810069808782	0	0	0	-0.35855325095580526	0
1836	-0.24114786885912756	-0.2689757889235529	-0.0661014145304527	0	-0.12595523464205696	-1.135890470516275	-0.404627319476858	0	-0.19880930850393463	-0.6149955223448348	-0.3550408266673961	-0.7713186783852116	-0.2725679321370708	-0.5091413441192311	0	0	0	-0.2498562636648665	-0.18848011011116872	-0.2510704847474243	0
1837	-0.04779751795019334	-0.2530732518050154	-1.4914205376625709	0	-0.145905448906831	-0.7030636061345679	-0.548009958802914	-0.4119616697507307	-1.154388091473859	0	-0.8437805536765013	0	-2.3303545652647	-0.8531319074615614	0	-0.6563652365753895	-1.939560585070508	0	-0.4316932758583338	-0.47264627125326847	-1.3424017416724563
1838	-0.3744178178575517	0	0	0	-0.005212327009448123	-0.4455255106111723	-0.5681084041108637	-0.06475670658538257	0	0	0	0	-0.5836229236846247	-0.7297591434616388	-0.7812960581201096	-0.49307470383555	-0.2595179753819029	-0.020681252014759025	0	-0.03958312118926983	-0.38663584207706553
1839	0	0	0	0	0	-0.44838053305435616	0	0	0	0	-0.7140565882005087	0	0	0	0	0	0	0	-0.016368738434107737	0	0
1840	-0.1366031356205325	-1.7489315772064171	-0.7926396492580463	0	0	-0.2693507121246421	0	-0.7124056913856819	-0.1154218305468994	-0.6444023146930287	0	0	-2.544130312937809	-0.5778125557760504	-0.3227119995483212	0	0	0	0	0	0
1841	0	-1.361378731762953	-0.9294996954813388	0	0	-0.3077473226726882	-1.1739294965786011	-0.12885421320126436	0	-0.31889678731408017	0	-0.3893109090249284	-0.5066323683737433	0	-0.17245285878471944	-0.2867818087685031	0	-0.066746350098962	0	-0.4781867922554889	-0.3898871083460185
1842	0	0	0	0	-1.0560111846679336	-0.6729205650517603	0	0	-0.5982620777118947	0	0	0	0	-3.1063385305450275	0	-0.7225490839019731	0	0	0	0	-1.059251732667799
1844	0	-0.576477948505401	-0.4677899596464122	0	0	0	0	0	-0.15375344709934516	-1.0337025816936871	-0.17416870365697842	0	0	0	0	-0.4198454427121873	-0.035140809992025526	0	0	-0.6336786241540551	0
1845	0	0	0	0	0	0	0	0	-0.334498570320479	0	0	-0.13314810429366605	0	0	0	-0.044049126460176335	-0.9621740419911172	0	-0.09636762114040652	0	-0.03973686028196356
1846	-0.6382000355405697	-1.3574358855826276	0	-0.3913332101830485	0	-0.9340370511005572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1849	0	-0.4176788437933156	0	0	-1.3813045171036704	-2.9546498853723984	-0.4350701440716471	-0.3594511943469479	-0.16180737857629096	-0.18344576503974752	-0.37799831401797207	-0.4523291213951968	-2.509573577151976	-1.3492419539709926	-1.203098510199769	-0.007966098169044694	-0.7940320600597749	-0.1960377735355449	0	-0.9018734970353894	-0.5370610879887365
185	0	0	0	0	0	0	0	0	0	0	-0.8624857508828685	-2.352571954921724	0	0	0	0	0	0	0	0	0
1850	0	0	-0.3114376620726334	0	0	-0.8656580476887177	0	0	0	0	-0.2965470965066063	0	0	0	0	0	0	0	-0.3776574140597256	0	0
1854	-0.115159928431833	-0.899687720848681	0	0	0	-0.5876973588904737	-1.0063680183574044	-0.34988810484359767	0	-0.11232335059952402	0	-0.0635680194208245	-0.6376461505595463	-0.337932591708526	-0.32248891340893937	-0.6081848753941618	0	-0.1776373969859071	0	-0.4255495482641255	-0.3988326322803871
1855	0	-0.6372612901564367	-0.21087336937513	0	0	-0.37713392884137903	-0.06028364220504419	0	0	-0.4131476449076634	-0.28058884133262924	0	-0.2613160605172793	0	0	0	0	-0.01855581432936367	0	-0.04235093073885504	0
1856	0	-0.34341319323461106	0	0	-0.3354649594308605	0	-0.5880234069964388	-0.5764449093074335	-0.024807142507192865	-0.11489195325307862	0	0	0	0	-0.698566560290217	-0.14399494849420238	0	-0.1220008187575428	-0.03236535894915077	-0.027434856728069744	-1.2723609453285183
1857	0	0	0	0	0	0	0	0	0	0	0	-0.08519628154264605	0	0	0	0	0	0	0	-0.051366710146569225	0
1859	-0.310246372856639	0	0	0	0	0	0	0	0	-0.026668480448226516	0	0	0	0	0	0	0	0	-0.23549081858338683	0	0
186	0	0	0	0	0	0	0	0	0	0	-0.07467349397233009	0	0	0	0	0	0	0	0	0	0
1861	0	0	0	0	0	0	0	0	0	0	-0.23314928600282453	0	0	0	-0.030889057045689915	-0.004623848670803401	0	0	0	0	0
1869	0	-0.14853438995762347	0	0	-0.2587874910369191	-1.85528717256829	-1.9330359574192408	-0.6733261278499119	0	0	0	-0.2240294600615672	-0.26884058894050766	0	-0.6111284519944298	-0.9318403886039868	0	-0.0886266230271404	-0.08404865111101319	-0.812956780850574	-1.3326171748853943
1870	0	0	0	0	-0.7860547643279719	-1.3454576618451632	-2.771706898154127	-0.8661750122270582	0	0	0	0	0	-0.7653077007764488	-1.6041145694558097	-1.3615555876840353	0	-0.49572754730465385	-0.7358635472169719	-0.4848784303430808	-2.041790982105512
1871	-0.3251855757647787	0	0	0	0	0	-0.06506668096031869	0	-0.008339779099432312	0	-0.22741720517101008	-0.15728731330490142	-0.04351199464759935	-0.21922157619583105	0	-0.09196585803452471	0	0	-0.14288198197923926	-2.87543303520721e-4	0
1874	0	0	0	0	0	0	0	0	0	0	-0.3672422911303229	-0.06784902025975433	-0.27133171768221304	0	0	0	0	0	0	0	0
1875	-0.3838310536483909	-0.9096784361442848	-0.9021669461349184	0	-0.30200979435913006	-0.4430276433905031	-0.1435845042323578	-0.3162717639359631	-0.1215372406713198	-0.7559684124507438	-0.5894775408518573	-0.292752553255308	0	-0.6857500622670909	-0.7930169463775667	0	0	-0.001827748035272964	0	-0.3138129222336772	-0.26367292655004626
1876	0	0	0	0	0	0	0	0	-0.04231818004980827	-0.4783762275273978	-0.06920135767958951	-0.012590398813325476	-0.11395672284470149	-0.10169246538446584	0	0	-0.3916442100448895	0	-0.09345912415665904	0	0
1877	0	-0.09370826391807198	0	0	0	0	-0.11810956666823572	0	0	-0.013952806427702706	-0.2496329508262549	-0.4877118549760975	-0.12673367719508674	0	0	-0.0041876635458746175	0	-0.026799752232296283	0	-0.0906931550320744	-0.002799138227797024
1879	-1.0445944219403156	-0.571524176563304	-0.8078718686172993	0	0	0	0	0	-0.0392060551231287	-1.3488363015131746	0	0	0	0	0	0	0	0	0	0	0
1880	-0.5753009206145387	-0.5436416047664958	-0.17911614585331972	0	0	0	0	0	-0.7787145228687121	-1.0525983993393802	0	-0.21531960580234333	0	0	0	-0.7705223039006072	0	-0.13011708899981442	-0.4975330961312903	0	0
1889	-0.16744313147606282	0	0	0	0	0	0	0	0	0	-0.3586328350115876	0	0	0	0	0	0	0	0	-0.4919371806550429	0
189	-0.05875956886329832	-1.7494930421383352	-2.48285504495606	0	0	-1.0552501751646075	-0.8712141129227097	-0.6892399772738278	-0.25546880521458365	-0.6055551305767419	-0.2102360276678049	-0.6013049271891885	-1.0369892654009296	-0.9011842796999734	0	0	0	0	0	0	-0.5124376263924362
1891	0	-0.3879072378019884	0	0	-0.1885426061956484	0	-0.26142247418145226	-0.2256309127598023	-0.049963927306391175	0	0	0	-0.024682845418102603	0	-0.5982794418158943	-0.10080554359926217	0	-0.22934206008589583	0	0	-0.11258867270119144
1892	0	-0.5053915713542221	0	0	0	-0.08475144701059217	0	-0.04601163441531084	-0.14906617573775127	0	0	0	-1.4709379870939678	0	-0.10472850984703298	-0.3280163948314692	-0.8593800320042096	0	0	-0.0253034836985919	-0.030179344132447376
1893	-0.1329244859491943	0	0	0	0	0	-0.1389953129654378	-0.006246839240051675	0	0	0	0	-1.8816783145412304	-0.1322636260184084	0	-0.2694356595982066	-1.0302070697721153	0	0	0	0
1894	-0.12494758978446	0	-1.0088969842973077	0	-0.23879311413680185	0	-0.689738121417285	-0.10375091353184068	0	-0.2193465783719048	0	0	0	-0.4913873636179146	-0.9587494672718846	-0.2014845782391364	0	-0.11610036653010392	-0.16211851000481384	-0.2926376694838213	-0.1649469681371301
1896	-1.0551386778020126	0	-0.350099972997243	0	-0.7105314692498554	-1.894534064245754	0	-1.359891791574993	0	0	0	-0.53442123235363	-3.6798842551875808	-2.326234596200301	-0.5973003307503858	-0.3629088821661138	0	-0.3482771054170622	0	0	-1.629001909707522
19	-0.291666682581574	0	0	0	0	-0.9426126756501028	0	0	0	0	-0.8005931921661719	-0.2651114395126204	0	0	0	0	-0.4901089304917653	0	-0.24132864489702957	0	0
1901	-0.6152460261448301	0	0	0	-0.6605194729300122	-3.758834212206029	-1.2728924333718938	-2.488945128403544	-0.29131773273683176	-0.8881641225597559	0	-0.45004682842890337	0	0	-0.5850706466203123	0	0	-0.5477145457971526	0	0	-1.1707410065973056
1902	0	0	0	0	0	-0.02737532345997569	0	0	0	-0.08917222176035328	0	-0.7039189301510371	0	0	0	0	-0.0354738348880813	0	0	0	0
1903	0	0	0	0	0	-0.12109346742362072	0	0	0	0	-0.2861854567910204	-0.17175710404763672	0	0	0	0	0	0	0	0	0
1906	0	0	-0.11998436622821965	0	0	0	0	0	0	-0.13808124852908302	0	0	0	0	0	0	0	0	0	0	0
1907	0	0	0	0	0	0	0	0	0	0	-1.1845389716997363	-0.7989188037215414	0	0	0	0	0	0	0	0	0
1908	0	0	-0.3374069836339893	0	0	0	0	0	-0.24461598098734247	0	0	0	0	0	0	0	0	0	0	0	0
1909	0	0	0	0	0	0	0	0	0	0	-0.3849847061249969	0	0	0	0	0	0	0	0	-0.40741656653374464	0
191	0	0	0	0	0	0	-0.2976664584588556	-0.3007879607283666	0	0	-0.23306888960306288	-0.3017585344584791	-2.034591844460428	-1.051585032848763	-0.1530415973040425	-0.2038968814649492	-0.5227819761989184	-0.04254516035725384	-0.024171125603108967	-0.17967724452201542	-0.29290770860327786
1910	0	0	0	0	0	-1.9615022618323656	-1.388373538310009	0	-2.3177134524841727	0	0	0	0	-0.6077639618270358	0	0	0	0	0	0	0
1911	-0.0693533632858189	-1.030169896733858	-0.3828379140032128	0	-0.18966778520234112	-0.23179396674960895	-0.02678680759598692	-0.11499737037935975	-0.08782868902266884	-0.6899547448642525	0	-0.2223057706544334	0	-0.3223429499308996	-0.2174129700324378	0	0	-0.01166104580533798	0	-0.13221230880675708	-0.2428376496234302
1912	0	0	0	0	-0.19845024961524343	-0.14622698856530175	-0.07331987431015835	-0.043243943712598605	0	0	0	-0.1158989246200546	-0.700630250557137	0	-0.6228763444937256	-0.108294008691783	-0.23417238687106268	-0.03657900712628328	-0.059990718663375096	-0.04992374887793489	0
1915	-0.014757415001939458	-0.007609082704351728	0	0	0	-0.8814431572306505	-0.033307702897394334	0	-0.0931293060701789	-0.3356557791369397	0	-0.5501759082916396	0	0	0	0	-0.06506305524862	0	0	-0.28557822424197515	0
