GeneID	GSE84076_MTB_control_blood_up.tsv	GSE148171_MTB_control_blood_PBMC_up.tsv	GSE198557_MTB_control_blood_PBMC_up.tsv	GSE112482_MTB_control_lung_ILC2_up.tsv	GSE132283_MTB_control_2h_blood_macrophage_up.tsv	GSE132283_MTB_control_48h_blood_macrophage_up.tsv	GSE143627_MTB_control_PBMC_macrophage_up.tsv	GSE148731_MTB_control_blood_monocytes_up.tsv	GSE174566_MTB_control_blood_PBMC_up.tsv	GSE193777_MTB_control_blood_up.tsv	GSE256184_MTB_control_0h_HEPG2_HepG2_up.tsv	GSE256184_MTB_4control_48h_HEPG2_HepG2_up.tsv	GSE64179_MTB_control_blood_dendritic_cells_up.tsv	GSE64182_MTB_control_blood_dendritic_cells_up.tsv	GSE141656_MTB_control_blood_blood_up.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_up.tsv	GSE183912_MTB_control_blood_marcophages_up.tsv	GSE211974_MTB_control_blood_THP-1_up.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_up.tsv
23210	0.18440322411194807	2.180448662020175	1.4964674483423388	1.6271476937697211	0.835855509254524	0.8345053528123001	0.3838330128531332	0.6638730681275647	0.2921523487346473	0.4954979438566879	0	0	0.29250230530490384	0.8482076486193211	1.020227870490967	0.15526708306848677	0.4104681001631139	0.09368214824822788	0.1971359228322735	0.3036133171900275	0.5564796812578949
23212	0	0	0	0	0.8539616827383388	0	0	0	0.40258144709129096	0	0	0.13922149921720167	0	0	0.8607539591438848	0	0.2064005319158458	0	0.11609162936256157	0	0.18288178569082328
23223	0.15427060073986923	1.3473246663112222	0	0	0.6611865397453114	0	0.29634413381014474	0.15818604360575367	0.6082032676411188	0.8654923691959713	0	0.006554666443650877	0	0.5170815450693957	1.1556679663172738	0.159828588893564	0	0.10388075088693172	0	0.15935258824212045	0.7859917884422022
23224	0	0	0	0	0	0	0	0.2726394065135255	0.48790537260570727	0	0.30269157693102017	0	2.028196267087316	0	0	0	1.2522481627955175	0.16057783660899305	0	0	0.995521101316614
23244	0	0	0.3252594084800751	1.24952516334816	0.11362151581459996	0.07889779033489161	0	0.054808903956354085	0.04572542646706851	0	0.138212935331138	0	0.5185730006492578	0	0.3149131911354702	0	0.1175847075382043	0	0	0.022482287426763167	0.08010425601538482
23271	0	0	0	0	0.5172942552220807	0.0959049558668598	0.4150772077427749	0.4683680687672415	0.08386545415025944	0	0	0.07092512124336944	0.5199367858805399	0.5241151103660551	0.699563901563166	0.21735469449573364	0	0.13378554815679786	0	0.03729967142387681	0.5804446605826101
23300	0.03219791639998091	0.04594016349205666	0.4455256428911984	0	0.004941202715793359	0	0.15599475225108766	0	0	0	0	0.23409852196393263	0	0	0	0.03920219432737477	0	0.005076619879666621	0	0.09477691275379496	0.2176021587427072
23321	0	0	0	0	0	0	0	0	0	0	0.5403626344952118	0	4.316331178009045	2.098319347740254	1.4781145273557816	0	0	0	0	0	0
23325	0	1.638174276880964	1.6752116360833291	0	0.3663914807097018	1.2458893140920793	0.7186963006274334	0.2912675485411606	0	0.1355670422179232	0.36985792949653534	1.0648861714176323	1.1358134835565892	0	0	0.13941904709311745	0	0.23018834253866932	0	0.4407865101331928	0.07356858821617213
23326	0	0.8376420522103023	0.9243248198627544	0	0	0	0	0	0	0.19340525319250684	0	0	0	0.36891043089095177	0	0	0	0	0	0	0
23335	0	0.1466016761861659	0.5776191240662101	0	0	0	0	0	0	0	0.21434130134986332	0	0.011432953927608068	0	0	0	0	0	0	0.14135860041152076	0
23338	0	0	0.28837319735886024	0	0	2.117395938733216	1.6508874398023117	0	0	0	0	0.6969062545195039	1.8118567015970768	1.400727679351076	0	0.3887323641780174	0.4099277127069616	0.8769951839074174	0.7503322857389979	0.5278876230003534	0
23365	0.484683404712063	0	0	0.5034418854543214	0	0.44163412182253153	0.25302515004790294	0	0.28243816942409006	0.35568701174370976	0.3168267122442689	0	0	0	0	0.08685126934450019	0	0.028249986586351767	0	0.003139647188510773	0
23368	0	0	0	0	0.4513487227228741	0	0	0.1310943739320449	0.12404298378820532	0	0.028027907494544337	0.09820582227415088	0	0.26275581151336846	0.06483128651518631	0.04297389545835552	0	0	0	0	0.0641583677393825
23378	0.017550685295451455	0.14682427872998527	0.04829382261246704	0	0	0	0	0	0	0	0	0	0	0	0.3710080918560392	0.03472374658050055	0.17334953396684014	0	0.1935057405225607	0	0
23386	0	0	0	0	0	0	0	0	0.0553019386862748	0	0	0	0	0.3079497532340225	0	0	0.045037951772460325	0	0	0	0
23410	0.09502901722032632	0	0	0	0	0	0	0	0	0	0	0.20574003999742163	0	0	0	0	0.10238207815240678	0	0.0314818198812445	0.08007472608751501	0
23443	0	0	0	2.421335795871808	0	0	0	0	0	0	0.16630431669569032	0	0.04926271726458258	0	0	0.0616585164955953	0	0	0	0.07315344576756735	0
23463	0	0	0	0	0.03938057791196333	0	0	0	0.30320436790863114	0	0	0	0	0	0	0	0	0	0.008592981558874987	0	0
23499	0	0.1629991138671828	0.1933498796029605	1.494628585396253	0	0.2498442912827908	0.17732067145361868	0.007040167153449771	0	0	0.052325268646253496	0	0.652076961130551	0	0.9420966416708244	0.12717230090715648	0.7639365930046005	0.29738379566877404	0	0	0.07071687609887206
23512	0	0.4323604539996844	0.4205484886960124	0	0	0.10449526020267874	0	0.15179127855013255	0.14451516117167376	0	0.32478722822864664	0.16914413550763804	2.2937787435793155	0.6342818603875017	0.2864309862047119	0.057234556073330375	0.5395034985316098	0	0	0	0.1170672463069389
23522	0	0	0	0	0	0	0	0	0	0	0.04699402034097825	0.1523682159854574	0.6182490777226304	0	0	0.13919565555542457	0.20694832564003315	0	0	0	0.04125416920486326
2353	0.3289106231289929	0.004644081441080231	0.012787436535836989	1.0286123611351456	0.007035550336408258	0.4715054266703176	0.11486226282892564	1.0736795137206152	0	0.9512570973386856	4.9496420792713325	4.054134061678498	0	1.0286236411223622	0	0.5822499381084032	0	0	0	0	1.4863275623026704
23530	0	0.11462222811601028	0.30293658568387305	1.5331681009878595	0	0	0	0	0	0	0.2680787671536779	0	0	0	0	0	0	0	0	0	0
23536	0	0	0	0	0	0.13117902412659196	0.10209842193793368	0	0	0	0.11595492567913224	0.05319259631431791	0	0	0	0.05715845151988912	0	0	0.1716850646452489	0	0
2356	1.4191536515661382e-4	0	0	0	0.4729142060621104	0.731478469598517	0.4318746225218806	0.4613174862746445	0.25418811048863255	0	0.06399229179287536	0.1788807624120047	0.3755742830668958	1.220216420825239	0.38071086940883136	0.2906400801705636	0	0.03203323593709049	0.3168932863766274	0	0.24135358447443733
23585	0.08761142781207046	1.1695645115932	1.148808489803336	0	0.3067497209491706	1.4416629293792902	0.8416496740729844	0.32720903067062257	0.17011758016342368	0.512763940284121	0	1.0397830397906005	0.7203505431993775	0.45976891638016	0.17140551632469048	0.04073984360448568	0.12322111900114034	0.2364553601483178	0.12098736460497608	0.6284031667125428	0
23588	0.0037931976886709934	0	0	0	0	0	0	0	0	0	0.16691156512689065	0	0	0	0	0	0.09940316161115843	0	0	0	0
23597	0.38422787958798704	1.0035263623839874	0.5811971182447909	0	0.7978405234369723	2.244695261289232	1.4373856836687708	0.6680258540700609	0.2970416860846389	0.6270626840183177	0.1588105163860505	0	1.6035090263402991	1.4916956006966946	0.6818276285876661	0.0855859455868148	0.34785415176642753	0.3416435489404666	0.1242221120598614	0.6722980367621268	0.947712730460872
23635	0.12927586625342372	0	0	0.2145513304858339	0	0	0	0	0	0	0.2972903565337837	0	1.429149536069396	1.3342531044404995	0	0.16972914797553032	0.2657930045379005	0	0	0	0
23636	0.15712775402614884	0	0	0.3977637764121846	0.5985408381892029	1.391531482570202	0.378056029399222	0.2504686919136649	0.3513472937709847	0.13582274650102022	0	0	0.6102199650153963	0.8515560698004675	0.45978284222294513	0.2150112396377989	0.334157905515899	0.2988163323829338	0.4233922944234964	0	0.3808056994362311
23647	0.18276326373755503	0	0	0	0.023175436412165764	0.2857950007689866	0.013405716623520516	0	0.020412272024485693	0.09149566199162808	0	0	0	0.4158159300152428	0.24719021031667407	0.06881236449902528	0	0	0.06343120062173312	0.21569418581486452	0.2536054379907504
23658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23659	0.3720780561433781	0.5570761805471454	0.01852624665504468	0	0	0	0	0	0	0.29845199751995044	0	0.4600519499965499	0	0	0	0	0	0	0	0.024871909301942437	0
23670	0	2.182541436239948	2.2035993957629625	0	0.6630890378390771	0	0	1.2807739107256728	0	0.25782494611456724	0	0.27386289697626337	1.0810962424752886	0	2.116531487019676	0	0.20650071532340256	0.2026903565370333	0	0.12235708683876392	2.496349685239593
24149	0	0.6755220254273444	0.5530460479094093	0	0	0	0.06440617685942959	0.05994684878815986	0	0	0	0	0	0	0	0.2116132991085034	0.17283952760047827	0	0	0	0.14042658098227204
25	0.02525905119583181	0.138820333549955	0.394845703803659	0	0	0.1063878709279357	0	0	0.02057085311847409	0	0	0.6839103110429349	0	0	0	0	0	0	0	0	0
2523	0	0	0	0	0	1.0480690225609617	0.6862964147794773	0.6923512538427171	0	0.2070171050176313	0	0.33351516485398025	0.4782214241282936	0	0.14621750184770357	0.0988017904532178	0.3694388259672102	0.08776630328731054	0	0	0
2534	0	0.14814233290109174	0.2808502651392472	0.5600391367480927	0	0	0.06803860513827815	0.5911296277237923	0	0	0	1.6563138320873172	0	0	0	0	0.7874808942105951	0	0	0	0.6638023726000487
2542	0.07878772513156244	0	0	0	0.12255124752043736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2548	0.14958325354090207	1.1483873917952443	1.120411862667996	0	0.08958961664485139	0.1717342166135863	0	0	0	0.8168311674957361	0	0	0	0	0	0	0	0	0	0.019818915385522745	0
2553	0	0.9043674836557763	0.7758586020782823	0	1.2180066733154786	0.9464763761356928	0.1324565737616183	0.6285709828599502	0.6017556164233331	0	0	0.5938981130623627	2.130295221911113	1.471043036038577	1.5879309744571382	0.10091129592943168	0.3436246099898353	0.131936176787419	0	0.15109554308855705	0.8464869928484337
256364	0.13128766022015714	0	0.00715734765448519	0	0.3233060491830343	0.286455751488356	0	0.12906224252390563	0.20735661874732345	0.0739379920409871	0	0	0	0	0	0.35163589762816	0.05064493940752215	0	0.1762746112233456	0	0
25793	1.7991997969740423	0.5139796905371395	0.3577697515307876	0	0.06095410607036024	1.1553124614538488	0.5037709150429066	0.14589844069536184	0.07773181269856354	0.7763795686613825	0	0.5221104339356974	0.9143493664503785	0.6153992011855588	0	0.056851053729968425	0	0.26458732224231324	0.09659589255893992	0.08832919526766014	0
25803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25805	0	3.923402854074624	3.2459150110007435	0	2.6837532576009555	1.928240442821381	1.7144244052869395	2.937486826726565	0.6192616180254118	0.6092832905840463	0	2.3376841547685023	3.1785742189313653	3.5653079719989296	4.167166736673694	0.3309275521504262	2.306589498257371	0.30208394385511067	0.4875210451609122	0.3417387408491424	0.5915879595941849
2582	0.5559705322273123	0.5443214960147738	0.4926327312615801	0	0.004984820141908411	0	0	0	0.2841843741232216	0.27197722579347644	0	0	0	1.5488978680538927	0	0	0	0.008447865934088557	0	0	0
25825	0.5637512668147348	0	0	0	0.11809901369135203	1.611894182483517	0.9648294824379952	0	0	0	0	0	0	0	0	0	0	0.5083800394595367	0.652021409340393	1.0942554401556082	0
25839	0	0	0	0	0	0.008955655916358354	0	0	0	0.2535371911282588	0.08721917377332224	0	0	0.061560745573686425	0	0	0	0	0.011474034335604635	0	0
25874	0.28010801161582266	0.9899308791673224	0.6910358722509038	0.6729465937037602	0	0	0	0.03768425489555268	0.14798726244622393	0	0.6270098194370555	0.5666307124246033	1.016772148702688	1.4966448199043496	0.008512962909815538	0	0	0	0	0	0
25932	0.03799562687736655	1.5358965871069865	1.6554445098570083	0	2.407192878807109	1.990579853566748	0.5631161542988828	0.9224642382367344	0.2112042641040581	0.3991691350850552	0.3179374175733284	0.11251931379118214	1.242578739708551	0.8369767209511358	2.4276611850234096	0.2590460442856856	0	0.2277169766308245	0	0	1.180062086025265
25966	0	0	0	0	0.5072551526389223	0.20524019202114888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2597	0.10164502836808556	2.3807879539033707	2.303734020107222	1.3088100328810237	0.2016757213071256	0.12125270189807612	0	0.36233794589379953	0.7677785649152029	0.8937790077437345	0.16306631961210816	0.5494163445556276	0	1.2330974756932809	0.045834520072662976	0	0.26735516928203706	0.01298992474245142	0.14017668217747892	0	0.5805257002682529
25976	0	1.9394445620217835	2.0942844268740664	0	0	1.3076757995071508	0.3346652705790161	0.1249478584592989	0.03604709738765821	0.31795319833229235	0.7167533210969074	0.8324007110617394	0.8682745823853756	0	0.2274668187166466	0	0.3940102816212954	0.08801740693266004	0	0.303895598358221	0.594588374524841
25987	0.4477832675276263	0.245125530073458	0	0	0.680366699049171	0.4285512669985282	0.6489254117149498	0.5273568460219286	0.16975577282722154	0.6637592741868812	0	0.8917105025318383	0.5467806314476422	1.5244348427801433	0.5669855366984636	0.11990850358021816	0	0.13253605367875937	0.4196114912237631	0.32388249341385245	0
26001	0.29631888962512765	0.3097386193939774	0.36868741265553817	0	0.1006010258698796	0	0	0	0	0.3737351825538212	0	0.20108045070486505	0	0.16902096380761356	0	0.014627996712580336	0	0	0.1714618728149515	0	0
26020	0	1.9149600725961853	1.9213153559049223	0	0.3875144075836998	1.3145376331634484	0.7034505431794585	0.6406734501768354	0.28095439937023364	0.9207895293709112	0	0.19965610904280384	0	0.8655699443968587	0.32681154615515023	0.19704842821706856	0	0.2081062137730693	0.2260205073000649	0.21475058246466425	0.0691160352498738
26036	0	0.7904302139749806	0.3587090844682284	0	0.2786150661123231	0.15509016855880264	0.13852053190110686	0	0	0	0	0.06499910160367674	0.4248952594315428	0	0.11216579924672852	0.15006087527549572	0.14931934265439586	0	0	0	0.2561615742946115
26054	0	0.6187703955525228	0.5465305436755697	0	0.1319166004956698	0.07680887704312842	0.004582316748332402	0.08786924690556795	0	0	0.031158309280280586	0.15365811123499312	0.13507258579078316	0	0.36514684725171576	0.0807410586611614	0.014183289557721747	0.0487390066131473	0	0.501897748485704	0.3820629075048632
26064	0.04730225917217085	0	0	0	0	0	0	0.10415261142920829	0.4060956536031211	0	0	0.910058127894393	4.305077481431052	3.0030268505789675	0.09031866716613188	0	0	0.01873423445242677	0	0.10098747283725784	1.145369382943337
26128	0	0	0.09701400397703024	0	0.6323298660817321	0.44889427511819424	0.009902580156669723	0.07333410511055964	0.008202200872006722	0	0.03145045354986017	0.5833738527751346	1.2557402218532456	1.0699759033175775	0.19808334883470996	0	0	0.016167734120960918	0	0	0.012925470201213438
26136	0	1.0606715484119311	0.7885490241408631	0.4325464137608046	0.4373040203328568	0.21791113633661813	0.3948358622408413	0.3532073323331238	0	0	0.07997603497246913	0.5198210895918569	0.3375547193011047	0.47752669464837816	0.6782126378167735	0.12292039685568767	0.3183315230658479	0.0359122565461007	0.10283286823099316	0	0.766928375750481
26227	0	0	0	0	0.11622552973129176	0	0	0.9156511148612896	0	0.235722756140883	0	0	1.0137082006462874	0.6784514474133697	0.13484061521528862	0.267735027202663	0.44274925521940695	0	0.4331665606631028	0	0
2624	0	0	0.08486008893186896	0	0.24370726887351168	2.3781751335562418	0	0	0.481865516508511	0	0	0.09161828094855476	0.680085688721418	0	1.026837522368233	0	1.5344514061828636	0	0.7652328415888616	0.23755775691218672	0
2625	0	0	0	0.5357987827178836	0	0	0	0	0	0	0	1.511143507194107	1.5364704806897889	0	0.24673966528788688	0	0.7022801532125238	0.18979306273030405	0	1.0532269931713458	0.7484664750312159
26292	0.2041834432674324	0.4550297544643084	0.8406657947499334	0	0	0.02471471728667277	0.028960346370249256	0	0.2527067385321769	0.14803806918407675	0.02373274216930219	0	0	0	0	0.17541964660607384	0	0	0	0	0.1691378941727629
26511	0.23634492416300937	2.6229090414326355	2.485149011560319	0	0.4764539507223308	0.5400775746765847	0.5038016830503257	0.7232272017736886	0.09296961184712778	0.5803939816668603	0.26073748682961984	0.24694365603653004	0.02315977136279557	0.02296455455776381	0.9554669341832492	0.2552131284026833	0.08148315997990191	0.1542224883381806	0	0.1293247124646019	1.3198536578198217
26520	0.06207876157756132	0	0.04556625384387005	0	0.10288191983429844	0	0	0	0.050557437837053625	0	0.056053074434166426	0.39941044187408986	0	0	0.908996369652385	0.11188962425878989	0.11333369340647116	0	0.11888548206233626	0.1905170439898199	0.32468152426447927
2673	0	0.0715678562664356	0.3399355281113962	0.8332045880625393	0.09810299579757412	0	0.1895968255632688	0.277557518634568	0.16812521291650684	0	0.2487717899917561	0.5109207485457233	1.6489087883029647	1.319649801426355	1.0257026647249528	0	0	0.07694404775629282	0	0.17417491645178848	0.7896094439641769
2690	0	0	0	0	0.09836342017805884	0.3681372490396321	0	0	0	0	0.1559962464504099	0	0.29716949493854267	0	0.1225688656205874	0	0	0	0	0	0.378667917457588
26993	0.0959539708672144	0.14177848431152645	0.327898196792636	0	0.07713857093682845	0.8232494994048745	0.4464942994833034	0.021732494595718625	0	0.15345484947929727	0	0.3610141420259792	0	0.18165544491989064	0	0.17448837865116465	0.3656585836851765	0.08613979665616814	0.12047923170535924	0	0
27032	0	0.4340553894639213	0.590683611436589	0	0.4236548778132658	0.809406052436531	0.5594326919103129	0.6835524418503027	0.16346409529059056	0	0	0	0.35563503268358787	0.26566326788100225	1.1766557268383402	0.21207459874950335	0	0.06921356359612696	0.06227082233729202	0	0.6210629135065238
27095	0.3468874625681312	0.17420769303625985	0.3897460484189785	0.024314999390096383	0.3073482254106541	0.2843572731986176	0.13453763253548934	0.0795281831525772	0.08279002460670212	0.362795787871097	0	0.22318998343087385	0	0.7621027841891436	0	0	0	0	0.14334503240034527	0.1875463908733779	0
27109	0	0	0	0	0.1209577041412316	0	0.02757697014097455	0.21395219388526376	0	0	0.14398820019043254	0	0.7206032909592788	0.010614665113138216	0.24759369243721108	0.10340973985821598	0	0.06597780403873972	0.13690044245564784	0	0.14233119855481408
27242	0.16849515291893274	0.2629366445069633	0.07166330343677906	0	0	0	0	0	0	0	0	1.5859513078888643	0	0.17509449406085842	0	0	0	0	0	0	0
27244	0	0.3809267809546685	0.5215541347278978	0	0.2826765832462892	0	0	0	0	0	0	0.17882866207659523	0.21836357905905387	0	0	0.029549044028401195	0	0	0	0	0
27336	0	0	0.10922248271081672	0	0	0	0	0	0.19991678149602995	0	0.2176441100933696	0.3269579646586309	0	0	0	0	0.21057827374622728	0.02160868036899289	0	0.007100548881671633	0.47141952540186527
27346	0.6520184322143819	0	0.2419215212750195	0	0	0	0	0	0.7603508526561885	0	0.8726353343304148	0	0.6034358770743407	1.111438264739679	0	0	0.5270383105937188	0	0	0	0
2736	0	0	0	0	0	0	0	0	0	0	0	0.09920485090586197	0	0	0	0	0	0	0	0	0
2745	0.2325880439239616	1.8514403605343088	1.6582296896332152	1.0464851789470735	2.6202203290625925	2.211601594351944	0.9834120333205584	0.6261370530336163	0.1672082732716973	0.4169983174934857	0.43724978720804586	1.0960690044253196	0	0.7502803517435382	1.8203589884857525	0.3699956129554597	0.13026423837167428	0	0.40872931253039935	0.4520836770327801	0.9457801650198666
2767	0	0	0	0	0	0	0.2391197459797829	0.2154171111580538	0.007158121171896753	0	0	0	0	0	0	0	0	0.0144386242348392	0.25214325514868613	0	0
2769	0.35304724710647994	2.4272130088122483	1.1710080190336387	0	1.0046254803917145	0.3877697981825053	0.5608001974344428	0.7461718411215131	0.8578447266354121	0.994454913768986	0	1.0855720411980028	0	0.9233464149753116	0.32222992590416133	0.3089741069401734	0.5522781474154028	0.038429409450078354	0.05417646942466304	0	1.0119356203429044
2770	0	0	0	0	0	0	0.04300642127793232	0.7890122660753003	0	0	0.20877177503952216	0.6482099496375743	0.1734204919044512	0	1.9688561968132985	0	0	0	0	0	0.21114689527558525
2771	0.13609004858597357	1.094801258079136	0.9954292357650328	0	0.11600371154086356	0.7824167937974773	0.05705980688905205	0.013059669630462152	0	0.6150331845198361	0.2365548157759343	0.5451456932853497	0	0.48425476519762095	0	0	0	0.04879318646861	0.05248686707300366	0	0
2778	0.29828151630081035	0.5482506565624952	0.6336623677692664	0.12374592485206512	0	0	0	0	0	0.6319184057906975	0	0	0	0.1594023745256068	0	0	0	0.0022789146093594157	0	0.06273277161536694	0.22819438434208628
2810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2817	0	0	0.3750822467297982	0	0	0	0	0.9400127161509808	0.3494629577942754	0	0	0.3218969463885135	0	0.22980969448585065	0.96674519092111	0	0	0	0.43763846965169423	0.027508844358026387	0.4677154722675821
2852	0.2746293056477443	1.8784735811700968	1.654703919686765	0	0	0	0	0	0	2.488419503532076	0	0	0	0	0	0	0	0	0.007158872516314987	0.25856700342068567	0
2886	0	0	0	0	0	0	0	0	0	0	0	0.26231915410502255	0	0	0	0	0	0	0	0	0
2887	0	4.1733707705749845	3.881341973503016	0	0.47339042572402873	1.1818376767396284	0.6904624382734118	0.7376189919143821	0	1.4116572534945024	0	2.5685798100668995	2.038259409036324	1.912032413562748	1.6995160407963843	0.2100148109413065	0	0.04141351497927807	0.15550624605487276	0	0
2896	0.3734499851591572	1.3067993383195295	1.371241444997772	0	0.16609109994177026	1.2397347908721492	0.22967958891994905	0	0	1.2188103224182447	0	0.04758763831191295	0	0	0	0	0	0.007130645165298602	0.034671408030468025	0.5029588445205152	0
28969	0.006091878380290078	0	0	0	0.7810784949291317	0.366700185245572	0	0.3513154212639136	0.33355717252374834	0	0	0.24993978290158136	0.2248036415746962	1.177869959573156	1.574183422479452	0.11877756946942994	0.09517749172056844	0	0.07262513847584022	0	1.314371075380395
2908	0	1.381342288114766	1.3140199666179355	0	0.026701812316609893	0.7697218653531581	0.7078661882492063	0.5146235986069538	0.014822427280541749	0.03094398383308111	0.07535739779789254	0.8761169819594292	0.8121369999502182	0.33672262509358364	0.7681413830374879	0.17095843957142706	0.2588117662798525	0.11543228256217374	0.017350200367417554	0.08957511628718642	1.1639450809445753
29082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29083	0	0.02559676930056826	0	0	0	0.11940677555557572	0	0	0	0	0	0.3596021037242349	0	0	0	0.2054056977490961	0.04574602582025652	0	0.1340787205973351	0	0
291	0	0	0	0	0.2832099886825112	0	0	0	0	0	0.20480967684998355	0.6081081108685721	0	0	0	0	0	0.14685310321183778	0.07243875960124321	0.08714608083778848	0
29103	0.0094954961661162	0.23160219936175283	0.3304371540173459	0	0.06417243592524213	1.2310241239859503	0.2315413010335584	0.014251016375349255	0.07404270704662763	0	0.13898710607521444	0.47263187646757926	0	0.25995350726912847	0.11802096120611448	0.17375329012398832	0	0.19288769515059656	0.053583682748859815	0.14295721350010435	0.20508550778302373
2920	0	0	0	2.492374028347717	5.238720495449793	2.878269500851055	4.823743269759699	5.99576745061743	1.1071178210986092	0	2.5328936479090745	2.202311109460134	6.7696277901849005	7.114439148956549	7.602618079943535	2.756928234595153	0	0.2030171681917975	1.5349433517110649	1.998914925519789	6.911332072820715
2946	0.44957882593575255	0	0	0	0	0	0	0	0	0	8.723651449455641e-4	0	0	0	0.21282659438982937	0.6306516162089798	0.12128301106351398	0	0.1496932423806485	0	0.11835885034687646
2954	0.2271145939654867	0	0	0	0	0.3827824626623507	0	0.051159594244548245	0	0.4398104230595879	0.12254262705567084	0	0	0.155716362519539	0	0.0435328061216967	0	0	0.07753118772437646	0	0
2956	0	0.05847699937991927	0	0	0	0.09417098312339012	0	0.008764202799077343	0.19891647953852443	0	0.034731493677454324	0.09111300798989908	0.12786478228700132	0	0	0	0.5144937195061374	0.02397828459545444	0	0	0.02693259299447981
2958	0.2484039379750303	0.48180456169421165	0.5474008008772209	0	0.1915785175847197	0.08402150110105967	0	0.0086027051030251	0.1814768215204986	0.017831502376089055	0	0.20706955279671	0	0	0.2740742994197651	0.007054004071983529	0	0	0.09839209837790888	0	0
2961	0.3387423908051931	0.5730617319371581	0.6525086248780763	0	0.15646699534468078	1.141864496838544	0.8127869824616799	0.4778900257244732	0.26286434712829154	0.05405758566678888	0.01100080084706612	0.6419230897599449	0.9860438346963096	1.2738679637580836	0.1923387215158031	0.002931827921254049	0.021448765117695	0.2475967163971861	0.13767380855727698	0.2843257355425683	0.5036775682283041
29763	0	0	1.2522888083853858	0	0.6828445961337297	2.4621518621721847	0	0	1.048488178129009	0	0	0.2791965870955372	0.3916119962017998	0	0	0.995019531830094	1.3638555687657383	0	0.4084485381892097	0	0
29890	0.030266881475884324	0	0.1208386945786418	0	0.5593981725138126	0	0	0	0.06656046483779016	0	0	0	0	0.21233852846953985	0.5072335502173291	0	0.1325625958695029	0	0	0	0
29911	0	0	0	0	0	0	0.06353288235746692	0.031856412868468006	0.1803388276378934	0.4600107400762377	0.13196955134713442	0.20224477793848317	0	0.5724172635424002	0	0.12576869288662654	0.612492018431711	0	0	0	0
29916	0.189100334127956	1.064257071144464	0.7975454953123583	0	0.7779979113719979	1.0788178913091409	0.3761993175092582	0.003379494443862719	0	0.5040621387782992	0	0.5107696776673359	2.10274777762522	1.9278620572024336	0.4179459459234141	0	0	0.061623451995169366	0	0.2232931952390636	0
29928	0.751437431086764	0.4744549104160661	0	0	0	3.8611599245957375	1.3632575733254582	0	0.02325574521713101	0.09871710991154845	0	0	0.15295964960417352	0	0.10021907835906656	0	0	0	0	0	0.28594519701794496
29937	0.3132955282271146	0	0	0	0.2606807746267372	0.22608914751055695	0.1801942392013954	0.12902221781355205	0	0.38750110405239657	0.08648569200921964	0.6903133601715445	0	0.04085658867282357	0.01624070832974959	0	0	0	0.2055823709108716	0.07342589526879163	0.5825483925751935
29978	0	0.8231250065133283	1.0026092287635449	0	0.0210008649318129	0.11776435464364658	0.28463922745340736	0.2245744952955182	0.14732156243920638	0.4988959598130384	0	0.12617425458120068	1.0915072503802492	0.07739684489375614	0.4111125007023776	0.04944796967305246	0.1912973535605325	0.07432664792385292	0	0.07883525055741057	0.3491721320921546
30	0.08729525392223432	0.8428279832856512	0.8552368761930478	0	0.32787326947679446	0.8163601090775214	0.4149133268848237	0.05006808168326929	0	0.5964752027758112	0	0.2254141829794307	0	0.05627735170291836	0	0	0	0	0.23614978658311508	0.3778372098442237	0
30001	0.07434748577849593	1.1762099864602555	1.2674108108685402	1.0072055308401584	0.113400748875434	0.4279851416875352	0.3212924118844705	0.3925360259581847	0.33339772371551474	0.1594735059932615	0	0.3248781610936333	0.664327741311899	0.227864681034622	0	0.13331682686065888	0.05057883657140931	0.0560510278043234	0	0.09899215363712564	0.3897571406568477
3028	0.3264796878182956	0	0	0.3718699165824732	0.2417646364476144	0.3516124531707857	0	0.060447129621878	0.4053040245450429	0.33336059787514294	0.15343783600277644	0.03492855121973399	0	0.5060725613098931	0.08925574035059483	0.10659847356599542	0.16895255750285684	0	0.11249240024702982	0.16544033256477328	0
3033	0	0	0	0	0	0	0	0	0	0	0.0918169555224412	0	0	0	0	0	0	0	0	0	0
3066	0	0.3352468933512856	0.3829141307500946	0.7662547749686728	0.395878949304387	0	0.03615950088927422	0.1008850753191506	0.101004192124838	0	0	0	0.5390403498551235	0.4377225609086744	0.5073586185569204	0.0936626708577682	0	0	0	0	0.3782911446559856
30836	0	1.9339033391607563	1.0768550463949536	0	1.3167605426105622	0.7226935968829707	0.5421852453823881	0.9728741158051856	0.1413167932747386	0	0.15374278773195646	0.6767092466519059	0.35819433390041666	0	2.2262346419043486	0.4203952110675186	0.3261369660952505	0.1282112045807575	0	0.31417432453745664	1.3058461398285093
