GeneID	GSE16250_GPL570_MTB_control_blood_PBMC_dn.tsv	GSE34151_GPL10558_MTB_control_blood_dendritic_cell_dn.tsv	GSE83456_GPL10558_EPTB_control_blood_dn.tsv	GSE83456_GPL10558_PTB_control_blood_dn.tsv	GSE139871_GPL10558_MTB_control_blood_monocyte_dn.tsv
3725	-0.9777426678226736	-0.05461703984349292	-2.0455145560677424	-0.6054318344828564	0
3726	-0.2973346078447894	0	-0.17135869487318112	0	-0.08525844554538572
3727	0	0	0	0	0
3728	-3.309428979099994	-0.7023204678590242	-0.31370778283053924	-0.07377856255450066	0
373	0	-0.017759249900016982	-0.033879906977332674	0	0
3730	0	0	0	-0.02260047284436828	0
3732	-0.2967047647335378	0	0	0	-0.1347736053036836
3735	-0.15246137017107836	-0.5887751566701747	0	0	0
3736	-2.6878998812779917	-0.09152732860803114	0	0	0
3737	0	-0.3975427664281672	-0.03917295889367356	0	-0.2554758942583826
3738	0	-0.19844076972366764	-1.5467265091398068	0	-0.10344898559548876
3739	-0.5321894439697594	-0.6472053686531378	0	0	-0.09520002247700536
374	0	-0.005078664990645632	-0.676355968542727	-0.4873585578822891	0
3741	0	-0.07204298856408586	-0.41575441772896105	-2.4888643307227314	0
3742	-2.5104345228193523	-0.004795402993434533	-0.5291499177272649	-0.2833403380522519	0
3743	0	0	0	-2.3631701756506374	0
3744	0	0	-0.3341992203331061	-3.116512754751308	-0.07672166914065026
3745	-0.013873323095725663	0	0	0	-0.10732469271878652
3746	0	0	-0.0968402623608764	0	-0.31890788562674066
3747	0	0	-1.5386538235990304	-2.821093468097705	-0.73761931180952
3748	0	-0.0012644967073620443	-0.7511710955908284	0	0
3749	-0.5434814414795122	0	0	-0.601720684705279	-0.04451180853318221
375	-1.971135466064236	-0.005533222604520743	-1.4292645332181275	-1.3005201064478449	0
3750	-0.03942111468987042	-0.002731188752673419	0	0	-0.040150021563782445
3751	-0.04127884135175863	-0.478931154559288	-7.851634954534933	-6.000763206702014	0
3752	-0.2942842229254037	0	0	0	-0.0011254282230121482
3753	-5.602854853200711	0	-1.5737410023460972	0	0
3754	-1.3462281041205597	-0.03188335492229821	-0.03917295889367356	0	0
3755	-0.6528859662133206	0	-0.03917295889367356	0	0
3756	0	0	0	-0.45256946220491256	0
3757	-1.2598213238646925	0	0	0	-0.20228295735382143
3758	0	-0.21340696215990684	0	0	0
3759	-0.4904044682610421	-0.6297863787109967	0	0	0
3760	-0.08977603818103383	0	-0.03917295889367356	0	-0.030148166245898302
3761	-0.1138370717633817	-0.024623877043961864	0	0	0
3762	-0.3354786017017948	0	0	0	0
3763	-0.06511405377977464	-0.006520452139286259	0	-0.5781843648135048	-0.09042448501251148
3764	-0.27594461523682534	0	0	0	-0.08066030344103314
3765	-0.1613417929753752	0	-6.041453219291275	-5.055512053794557	0
3766	-0.317701987335963	0	-0.18139678112085653	0	-0.5704280315370882
3767	-1.994491599333825	0	0	0	-0.3339341000246925
3768	-0.6430185626262996	-0.011533072938848022	0	0	0
3769	0	-0.6240778192397927	0	0	0
377	-1.4231179843600672	-0.02302816811675784	0	-1.749618428452295	-0.31708807061368216
3770	0	0	0	0	0
3772	-3.3544605894339856	0	-1.7351965649901375	-0.9661592761635382	0
3773	-0.024700180263113936	-0.018271403630902072	0	0	0
3775	0	0	0	0	0
3776	-0.28581633950088725	0	-0.19888034299452476	0	0
3777	-0.3163050071902289	0	-0.4706960786042591	-0.08514451003775125	0
3778	-0.1002794485931297	-0.4051121509488522	-1.3196483624109585	0	0
3779	0	-0.00445303678160687	0	0	-0.03513045922881127
378	-0.35014721887657263	-0.04794344219199509	0	0	0
3780	-0.6329779311198112	0	0	0	-0.021869136056909225
3781	-0.6746164558003462	-0.017818140433395836	-0.19728759665384127	0	0
3782	0	-0.13419144490108614	0	0	0
3783	0	-0.0012865354237424909	-1.1111191801461997	-2.794199159907389	0
3784	-1.31404090678892	0	-1.5928388923266574	0	0
3785	-30.2621453466375	-0.13647211324982458	-0.0982122676715611	0	0
3786	0	0	-0.1731802626933442	0	0
3787	0	0	-0.03917295889367356	0	-0.2581910718403122
3788	-2.31167083815443	0	-0.03917295889367356	0	0
379	0	0	-0.13541310696865572	-1.419568161564097	-0.07594642063910184
3790	0	0	0	-0.639862494635798	-0.014259724706646716
3791	0	-2.0737160552173712	0	0	-0.2641733008673963
3792	-0.14206628004035865	0	0	0	-0.0015236227661613588
3795	0	0	-1.6199820124536617	-1.228768632235976	-0.034232406716498666
3796	-1.387523598781995	-0.8288923297254458	-0.2583526151515032	-0.4387018209178644	0
3797	0	-2.3737121076352423	-0.12609146419971884	0	-0.6744694990307609
3798	0	-0.24865818187432387	0	0	-0.22766356335962007
3799	0	-1.1784238921402537	0	0	0
38	-0.05285763905567675	-0.028987015222590604	0	-0.3279600222640866	-0.04168244300207222
3800	0	-0.010157768345881862	-0.001338110650400015	0	-1.6153659723195144
3801	-1.2566765759181624	-1.378817219498332	0	0	-0.0528118071483048
3802	-0.30998309292145554	-0.22246164350766628	0	0	-4.2795656706928735
3804	-34.601187257309725	0	-6.811130313746515	-2.6696215135397203	-0.10219452716466604
3805	-0.86886713172927	-0.23833858615654524	0	0	-1.092234555111661
3809	-0.45859198164853177	0	0	0	0
381	-0.3337443701037568	0	0	0	-0.21854722061421628
3811	0	-1.158596072012453	0	0	0
3812	-0.4224491271474131	-0.7069069809100093	0	0	-2.0087249196001498
3814	-0.6602274422922463	-1.4958596814353555	0	0	-0.029092695724489918
3815	-0.38549928678700296	-1.029823539575991	-4.898113251365158	0	0
3816	0	-0.017463661170586287	-0.03917295889367356	0	0
3817	-0.24332160388610735	-1.0391383551511	-1.070416634572378	-1.1787100176260548	-0.30720171550881337
3818	0	-0.4118205413290941	0	0	-0.10302043200779276
382	0	-0.11361106046166491	-0.0374022380726694	-0.1381521952032332	0
3820	0	0	-2.1145759841730998	-5.904611224838517	-0.02206373600041278
3821	0	-1.814790462813166	-0.21093465352471552	0	-1.163198458294424
3822	0	-0.6202307605486557	0	0	-0.43502197794227815
3823	0	-0.034666039956436245	-0.03917295889367356	0	-0.8117085385705565
3824	-3.284656323639674	0	-1.8362700930961104	0	-0.7572042224152447
3827	-0.04168846789487554	-1.6275745051445665	-2.7404272311005284	0	-0.12255573368589656
383	0	-0.01599698760604018	-2.3168941807126098	-3.097380067669259	-0.15255802528483453
3831	-1.279117776969339	-3.4278855451763723	0	-0.37602220450385504	-0.2373975082511106
3832	0	-0.3939312168623077	0	-1.3870782254448968	-0.1777175912538519
3833	0	-0.03762781880039713	0	-0.4274307644058283	-1.6161648393282748
3834	0	-0.012005148095860715	-5.542929757228055	-1.833837028225041	-0.14896391151500654
3835	0	-1.718529088729249	0	0	0
3836	0	0	-0.526109184584672	0	0
3837	-0.13283236828372322	-2.066417251136164	-9.622685766097202	0	0
3838	-0.9807988857952736	-0.13128454248989474	0	0	-3.752074631325697
3839	0	-0.15176990902897244	0	-0.6038891722463208	-0.9552251281677496
384	-0.3608775177731258	-0.4288208262383749	-0.03917295889367356	0	0
3840	0	-0.2556547568348724	-0.03917295889367356	0	-8.622552594993477
3841	-0.2137945840061988	0	0	-0.3839366399693221	-0.7316852915395413
3842	0	-0.06387496167800549	-0.1719914250004404	0	-0.0912955652706908
3843	0	-0.4356845856680045	-2.0999665834928827	0	-0.08379287999888427
3845	-0.9673298584668756	-0.026113865256642	-12.416488134711027	-17.442303488150525	0
3846	-0.1892171698132128	-0.3798206727391391	0	-0.2525787683840661	-2.951949270557119
3848	0	-17.20019164361293	-0.040756893898319824	0	-0.07451605345943955
3849	0	-1.3538360932546194	-1.2248889682987023	-0.4600794075898917	-0.22695741081126064
3850	0	-7.878671289430206e-4	0	-3.5914069775764337	0
3851	-1.2382981684527166	-8.107412316815381	0	0	-0.04319086484987583
3852	-0.09907860625484952	-0.02470999536739621	-0.03917295889367356	0	0
3853	0	-5.750775966804554	-1.695676146742862	0	-10.113105192464715
3854	0	-0.21930192765756476	0	-1.122580762296207	0
3855	0	0	-0.8140017211777697	0	0
3856	0	0	-2.82427048768528	-0.950922812361608	-3.8436277039076288
3857	0	-4.8724846147479095	0	0	-4.565122229375827
3858	-0.08055048790627062	-0.004425881911999538	0	0	0
3859	-0.1508797329232357	-32.915926980106505	0	0	0
3860	-0.3893532329635248	-12.640614736570091	0	0	-0.2599904446372765
3861	0	0	0	0	-0.14162093663147135
3866	-0.06145819031663491	0	0	0	-3.2093973065598043
3868	-0.8457924153014806	0	-0.23081542903314567	0	-3.0544337039805924
387	-0.3407342688732189	0	0	0	0
3872	0	0	-0.06943918676950445	-0.2937656005707314	-0.12837997979115912
3875	0	0	0	0	0
3876	0	0	-0.11471666472714805	0	-0.07558852205523056
3879	0	0	0	-0.7972298255810828	-0.06113696146043741
388	-0.5013390342824585	-0.5759201459414717	-1.8219908394409008	0	0
3880	-0.04809935136255006	0	0	0	-0.06583911421744737
3881	0	0	-0.662166620185543	0	0
3882	0	-0.012623053071513762	-0.02805632769629307	0	0
3883	0	-0.2822352032884968	0	-0.7418947544747829	0
3884	-0.15288922085569023	0	0	-1.2022269680448805	0
3885	-0.02937390370583277	0	0	-0.9898108950519724	0
3886	-0.24500022561367416	0	0	0	0
3887	-0.15451147514932528	0	0	0	0
3888	0	0	-0.060933595272933294	-0.23884912121408808	0
3889	-0.06452322992942972	-3.064188815569424	-1.22634662497539	-12.654261390159254	0
389	0	0	-2.861071096729112	-3.9727870885329257	-0.4769728437506764
3890	0	0	0	0	-0.11474511683627314
3891	-1.5944683776453967	-0.02172621577996045	0	0	-0.040752886990164494
3892	-0.09798535981393962	0	-0.01003747419576584	0	0
3895	0	-0.18159509992272915	-0.9662834421497772	0	-0.07712108788134753
3897	-0.20967220130559397	-0.6235366481812621	0	0	0
3898	-2.3256739447990684	-0.6139879264185171	0	0	-2.331547312167448
3899	-0.2742632452974866	0	0	0	0
39	0	0	0	0	0
390	-1.241660266920945	-9.219681246665491	0	0	0
3902	-0.20362584054831084	0	0	0	-0.16728252152672357
3903	0	0	0	0	0
3904	-0.860438401582792	-0.3609698744029601	-1.630337545832119	-1.522777013528665	-0.2014956112200132
3906	-0.4541372898464824	-0.2997204715200634	0	-3.4336490924785417	-0.4593096487724426
3908	-2.9536240050621503	0	-2.135654442386968	0	0
3909	0	0	0	0	-0.1908680959470708
391	-0.7808240049642189	-0.02110204395876014	0	-1.7674884268938431	-11.788640898548849
3910	-0.4241904945598997	-1.0734365732943854	-0.3989923712323381	0	-0.1737805255974818
3911	-12.137707332568349	-11.784146727821902	0	0	-1.5005621592749296
3912	-1.8410224967550164	0	0	0	0
3913	-8.353068264518082	0	-2.2951567899669203	-1.1384483036942037	0
3914	-3.438155702168265	0	-0.3993406339575123	0	0
3915	-0.3317979069158914	0	-1.6409250370020885	0	-0.13079867000998024
3916	-0.2385351794175785	0	-1.605450917058888	-2.283174614907101	-0.1476659208296074
3918	-2.763619327173739	0	0	0	0
392	0	0	-0.4998407045162952	0	-0.3423673709569641
3920	-0.8982854993069904	0	-0.2222965564049568	-0.1402583058843403	-0.03946905216116203
3921	-0.7530061162170707	0	-2.403937659019823	-6.797860845708673	0
3923	-2.5401453339163056	-0.5973515624339063	-0.03917295889367356	0	0
3924	-0.954082287849142	-0.031487354874936424	0	-0.3801741091511781	0
3925	0	-0.052932657639749664	0	0	0
3927	0	0	-0.03917295889367356	0	-0.005116701761505166
3929	0	0	-0.03917295889367356	0	-0.975668695146826
393	-0.05311689263115092	0	-0.3011469280323187	0	0
3930	0	-0.2228689831325981	-0.2716812885349148	-1.1629803870268731	0
3931	-1.0175274505434353	0	0	-0.23082264702281385	0
3932	-3.6153958881543247	-0.06628135641970057	-0.4739676116292262	0	-0.21934273696881457
3933	0	-1.45809557104546	-0.07995346217873855	0	-0.03492234169272179
3934	0	0	-0.10224288917414304	-0.37758207890719775	0
3936	-16.236754892426852	-0.19253167434401708	-3.822957065148607	0	-0.35478569791573067
3937	0	0	0	-0.34329678263885133	0
3938	-0.9551369113286664	-0.1823564381015923	-2.305276208522007	-3.198872669797103	-0.017993910806167468
3939	-0.22897492391743304	0	0	-0.27401301854149707	0
394	-1.4782742195534913	0	-7.310258697598527	-4.176232780347223	0
3945	0	-1.288507159827503	-0.016415540136077378	0	0
3948	-0.21876995214787032	0	-1.1530779939312996	0	-0.06398228480593371
3949	0	0	-2.497363798951372	0	0
395	0	-0.07401594198430628	-5.298083938186434	-3.0056386844767555	0
3950	-0.9511114079172058	0	-1.2431353245998482	0	-0.10906508863993714
3952	0	0	-2.817590614804975	-2.321042745707941	-1.7515398070567445
3953	-0.3979256303832581	-0.037626119571657735	-0.29839947935886	-1.0716305837129143	-0.04852840507963796
3955	0	-0.025149972459411477	-0.020945574922470955	-0.0566720390830634	0
3956	-16.210133810291794	0	-1.1030174489381737	-0.18398944312395812	-0.11703756768130658
3957	0	-0.015633743652348625	0	0	-0.11703756768130658
3958	-0.14632972364345043	0	-0.29861943633098986	0	0
3959	-4.008850499078392	0	0	-1.097236903247646	0
396	-2.718615807363266	0	-0.2288542293596062	-0.04440798470671303	-0.043422584487133375
3960	-0.5527469502184044	0	-1.9281818146783145	0	0
3963	0	-0.008915485365367348	0	0	-0.8794658130924846
3965	-0.006152143524659131	0	-1.133525556374344	-2.2684879287255715	0
397	-0.6618495975537878	-0.2555583988180399	-0.10452272846987398	0	0
3972	-0.1828139339596359	-0.7787434788371734	0	0	0
3973	-0.7692024569423028	0	-1.6256325182588034	-0.503877495177194	0
3975	-0.5261151647299485	0	0	-0.5534711680062963	-1.3125226914661372
3976	-2.319763443307928	-0.0025833985633263307	0	0	-0.005456842365216014
3977	-4.343992270340243	-0.0027463716870894106	0	0	-0.3269560043282702
3978	0	-0.6319686469652275	0	-10.52405330663392	-0.061962011929490905
398	0	-0.02288257824157353	0	-0.3130320743267041	-0.07846257556598646
3980	0	0	-0.593958207605294	0	0
3981	0	-0.7158032238186416	-1.786802869218975	0	-0.8887668175270541
3982	0	-0.001898703375465327	0	0	-0.13633155178911455
3983	0	0	-0.6924432085517231	-0.2026710694022933	0
3984	0	0	-0.3841207207333772	-0.2049119585826729	-0.1504048676994305
3985	-0.1668928138607444	0	-0.03917295889367356	0	0
3987	-0.17821010526687775	0	0	0	-0.4224765243953832
3988	-0.28201746497572755	-0.011138392134026842	-0.30113323790919333	0	-0.08169699935546539
399	0	0	0	-1.0446059541557624	-0.03329828222810277
3990	0	-0.015204874440858676	-0.04906169560044616	0	0
3991	-0.12451316983664	0	0	0	-0.015249610602164287
3992	0	0	0	0	0
3993	-0.5545384858695315	0	0	-0.2451357158136024	-0.5200030605552888
3995	0	-0.025545291150784133	0	0	-0.05986949399672013
3996	-0.07258998382415201	-0.014623960643230988	-0.7977739210665581	0	-0.12723085488423425
3998	-0.3041139002921627	-0.2388756466205228	-1.290412624304693	0	0
40	-3.8889059959132894	-2.656434288279087	0	-2.4147319173956405	0
400	-0.34581644987602805	-0.3613861092344277	0	0	0
4000	0	0	-0.732097687101225	-2.290527180783875	0
4001	0	-1.4700820366610436	-0.21392634945468403	0	-0.08715194554328423
4004	-2.202399961388937	0	-2.2616012714517657	-0.3234696339977454	0
4005	-0.19810046934721703	-0.09612968639244944	-3.563077074424468	-2.1929495983441685	0
4007	-11.142784883371505	0	0	-0.7581172616399772	-0.01618372059287393
4008	0	0	0	-0.12041606085203016	-0.6769338395529207
401	0	-0.020762318888930487	0	0	0
4010	-0.012198474684043337	-0.2987225268162099	-0.34461971986666107	0	-1.2878523571714058
4012	-0.6770700611203927	-62.484247535302345	0	0	0
4013	0	0	-0.03917295889367356	0	-0.31162358162503884
4014	0	0	0	0	-0.014644426045537118
4015	-0.3998073591472049	0	0	0	0
4016	-0.26011723570666856	0	0	-1.199703484359352	0
4017	-0.8815031175028909	-0.6276839346046692	0	0	-0.11354706608370688
4018	-0.4732055258027028	-0.04460087157569064	0	-0.22566626041414997	0
402	0	0	-0.9132490628538938	0	-0.09768703225175274
4023	-5.991643462414856	-6.995563548780401	-1.0991236339824213	-2.4170849052400705	0
4025	-0.14392203771226908	0	-0.014236405258611915	-1.1268143793958685	0
4026	0	0	-2.4566826429442115	-1.374333573841795	-0.35975208846615736
403	-0.4283573794232876	0	0	0	0
4033	0	0	-0.44476451723101806	-0.8734181462028647	0
4034	0	0	-1.287998686742498	-0.5634033467261119	-0.00463119382242605
4035	-0.5758652023632332	-0.3212409529131577	-0.04055228686988399	0	-0.07926150508692031
4036	-2.154453171957289	0	0	-2.10003312710446	0
4037	0	0	-0.5561273041656631	-0.14807840685442697	0
4038	0	0	-1.0031586951089253	-0.4170189819098396	0
4040	-0.8838329209078204	-6.126047071299839	0	-30.531420976951225	-0.05499539968223272
4041	-0.2859089065186397	-0.030553168981517918	-0.872908267835911	0	0
4043	-2.6528756067660386	-0.11649065592905604	-1.4408279961520871	-2.902769748632249	0
4045	-1.8913586998706504	0	0	0	0
4046	-0.2169352686891344	0	0	0	0
4047	-0.5605326215714149	0	-0.08534319513737043	0	0
4048	-1.525998333891892	-0.1806974612412815	-1.5351377276144662	-1.352833629888492	0
4049	0	-0.5194968791310082	-0.7283766406608028	-0.7796096841937215	-1.3288791779714728
405	0	0	-0.11093915005877952	-1.0059627855193516	-0.00405724358975168
4050	0	-0.038263074180143214	-1.4432261940433442	0	-0.26967141703781394
4051	-0.03232052691663321	-0.0019045145510757369	0	0	-0.2269502031822284
4052	0	-0.014063811534700496	0	0	0
4053	-1.2881374887105526	0	0	-0.4356300838798493	0
4054	-0.04306425901087831	-23.229460741477084	-0.8286113544166536	0	0
4055	0	0	-0.31132814482314475	-2.432278409360579	-0.5241640168192538
4057	-1.4598907529182483	-1.354154974686346	0	0	-0.037464761208209074
4058	-0.44621464586999177	0	0	-1.2904794927005077	-0.03487912187974596
4059	0	0	-1.0941285053146796	-0.39845287094192927	-0.006511631031089732
406	0	-3.2273033222274625	0	-2.7535199172821425	0
4060	0	0	-0.03917295889367356	0	0
4061	0	-0.026693017740293395	-0.03917295889367356	0	-0.002790398416428863
4062	0	0	-0.8075701629188442	-0.5739667573951603	0
4063	0	0	-6.415072444602693	-8.773346719975832	-0.6965203554290103
4064	-0.1122662804194019	-3.1766231445296e-4	0	0	0
4065	0	-0.5886017008116373	0	0	0
4066	-2.167238827931296	0	0	0	-0.826112781816347
4067	-1.2337548479113276	-0.0945996608162929	0	0	0
4068	0	-0.005698829410123951	0	0	0
4069	-1.3738597545385942	0	0	0	0
407	0	-2.409841625284086	0	0	-1.3152774115040111
4070	-0.32277312677096776	0	-2.283916800144811	-4.086323634158097	0
4071	-0.4715232812988925	0	0	-0.33524754983713656	0
4072	0	0	-1.176531379210346	-0.6647088794223293	-14.64113665562681
4074	-0.7116956884544043	0	0	0	0
4076	-8.535205691224114	0	0	-0.5159085728574757	0
4077	0	0	-7.323990630292283	0	0
408	-0.2706972409929078	-0.028859331861645243	-0.011098972804486351	-2.3466802365178334	0
4081	-2.011013601534739	0	-0.2865595142701808	0	0
4082	0	0	0	0	0
4084	-0.6387716629933684	0	-0.26536048767915044	0	0
4085	0	0	-0.6160304522069284	-1.751436009856142	0
4086	0	-0.006314572266003016	0	0	0
4087	0	0	-0.080946497780374	-1.7910046475462502	0
4088	-1.2068145035980562	0	-0.6398996589822192	-0.06051495759038161	0
4089	-0.07974970420238708	0	0	0	0
409	-8.545204824493894	-0.8235239619555912	0	-0.2801093250793838	-0.30298278577727755
4090	-0.30532776658123595	0	0	0	0
4091	-0.1468945254247211	-5.971781422221406e-4	-0.03917295889367356	0	0
4092	0	-0.008769917841207009	-0.17137493889287247	-0.001773031114971069	0
4093	0	-0.009404697724832716	0	0	0
4094	0	-0.05715239738197481	0	0	-0.4163453514612506
4097	-0.043450857840071216	0	-1.098230843965705	-2.4550780258804075	-0.07060890045584739
4099	-0.08410562673690436	-0.01845897565009613	0	0	0
41	0	-0.12720987717533885	-0.950435257304938	-1.772791394212439	-0.10599097635550347
410	-0.5786243485214335	-0.06748121927331457	-0.08232610356696468	0	0
4100	-12.129117608788768	0	0	0	0
4101	-1.1954320795986044	-0.033031647785150664	0	-0.6078756193372357	-8.767272836517001e-4
4102	-0.052261760934421	-0.9676260593360624	0	0	-9.341553301973476e-4
4103	-3.6128262265467455	0	0	-0.3101573129438435	-0.11205216105309884
4105	0	0	0	-0.9950038553811662	-0.08761116420789894
4107	0	0	0	0	-0.3629863468824319
4108	-0.305189102822676	0	-2.466950251044992	0	0
4109	0	-0.15316778867238903	-13.428018841522151	-8.798583151138775	0
411	0	-0.6507384687537003	0	-3.1512675107243244	0
4110	0	0	-1.7511398678297512	-3.506746032741168	0
4111	0	0	0	-1.4436311687485128	-0.0167394012536608
4112	0	0	0	0	-0.32519843306165264
4113	0	-0.004039081297526059	0	0	-0.7745589845193608
4114	0	-0.013142825539479722	0	-0.26890359729419777	-0.2945635228391046
4115	-0.8946980012519273	-8.70258337561889	-0.24341012297501172	0	-0.2705114462425252
4116	0	0	0	-0.0028511819705132613	0
4117	0	-1.1506609253196214	-1.439016175102623	-1.9719722948844245	-0.08730287292991079
4118	-0.0646000455128493	0	0	0	-0.13954110429226366
412	0	-0.2851098064138732	-5.911956926497137	0	-0.4451789219386644
4121	-8.11721280824256	-0.3860784866377047	-2.580850064563537	-1.0973530739364146	0
4122	0	-1.015109559106997	-0.5317365736638104	-1.3999296690677745	0
4123	0	0	-0.24495593082344905	-0.8514645268628159	0
4124	0	-0.237554007336702	-2.3749390049143013	-3.9666836221010473	-1.0951909799344954
4125	0	-0.01575324473721454	0	0	0
4126	-1.3983478746043214	0	-1.0685438136072731	-0.6318909937711483	-0.5462091252956981
4128	0	0	-2.3434316194890967	0	-0.02348277136466181
4129	-0.5404979398816313	-0.0770927877815879	-4.930223748365986	0	0
4130	0	-38.81998127019547	-0.690567133916705	-2.167582897794029	-0.594510395447359
4131	-3.829997549038495	-9.906942713503852	0	-1.0898543999873662	0
4133	-0.20966821491313192	0	0	-14.00436873419862	-0.07135521701892622
4134	-3.603799878095765	-0.3670350855993444	0	0	0
4135	-0.2423505730667244	-0.1407342664443153	-0.54691269504458	0	-0.17399600453825598
4137	-0.03257523804107998	-0.11754473986469084	0	0	0
4139	-0.3702865541461075	-0.19755162203628207	-0.3057756433991713	-0.17503924889734446	-5.697499765232829
414	-3.602130758300564	-0.13526756507825266	-0.05824191591407435	0	0
4140	-0.8805031150232819	-0.519577711592695	0	-0.2805636495475885	-0.8410750384992149
4141	-1.1560901965407795	-0.3563868341048506	-0.08095579532108732	-0.4430409374768941	-0.15055116354120557
4142	0	-0.1325882461514042	-0.9110045166013374	-0.43665722550067	-0.09786311494034194
4143	0	0	0	-1.4802212801894885	0
4144	-0.4273198258839583	0	-1.7691367413026189	0	-0.16536936570994767
4145	-1.0181143881492871	-1.7101176753546534	0	0	0
4146	0	0	-0.4449585999316086	-2.842492255806905	-0.3104755127109502
4147	-0.4327945380833039	-0.02264828688440124	-0.31766295004963463	-1.2446071019111278	-1.023588382484668
4148	0	-0.9858197393064037	0	-0.05792116843294082	-0.11103819474027564
4149	-0.6115233949717682	0	-7.203713483634054	-2.407523880835991	-0.6821575584496005
415	-7.341000992604593	0	0	0	0
4150	-0.033202150869473535	0	-0.03917295889367356	0	-0.29314345773465256
4151	-0.651065968257913	-0.24797639946018507	-2.2101789893492243	-2.84192437780115	0
4152	-0.25220862038654535	-0.04826385992419979	-0.08439880670919409	0	0
4153	-2.946801821666416	0	-0.2794457291494121	0	0
4154	-0.07245621817460778	0	-2.145807298857484	-3.239960669381292	0
4155	0	0	-0.952264800494655	-1.962958080131924	-0.232565047127244
4157	0	-0.0784104829812384	0	0	-1.0296219381139085
4158	0	0	-0.018245965063382608	0	-0.025066552614396345
4159	-0.1853843259375465	-0.0798957995210503	0	-0.04345728875944888	-0.0785569093884211
416	0	-0.0089047747885755	-0.05824191591407435	0	0
4160	0	-0.8374669682265177	0	-1.1400479061355089	0
4161	0	0	-3.667555622792388	-6.027536007390382	-0.6011118682036325
4162	-0.13085271003241108	0	0	-0.6151960158422656	0
4163	-0.9292537243876172	-0.9874313759432058	-2.1368220173191474	-4.043720390927557	-0.6304973977575326
4166	0	-0.1733553387316825	0	0	-0.09873065819808784
4168	0	-0.3911818179048918	-0.0774114503574348	-0.04931551022987968	-0.1562831889678622
417	-7.093258190719284	0	0	-0.5045480653267822	0
4170	-0.2179833231744309	-0.6432459019492809	-3.712728142105486	-0.4842058008537857	-0.06523474099965343
4171	0	0	0	-1.3961390258635036	-0.2602709726756484
4172	-0.05573898854463932	0	-0.41096734778680144	-3.933536687484495	-0.16280727138978257
4173	-0.2995022072977306	-0.03720946287582633	-0.10942427386240028	-0.0579889545147797	-0.603973782869009
4174	0	-0.06189570276418496	-0.037904872457915184	0	0
4175	0	0	-0.6504086581519477	0	-0.5427633245610841
4176	-1.7961137917250274	0	-1.119479556608776	-1.2352523547350396	-0.05120410434508149
4179	0	-0.6846073760623751	-3.553835198244469	-4.6685202122218055	0
4182	0	-0.03854583099757225	0	-6.53544886358679	-0.6680448114558356
4184	-0.05000136164831268	0	-1.2997948542366609	-1.7974071354986236	0
4185	0	0	-1.93817361155462	-0.40124858110090034	0
4188	-6.065435208548003	-0.28411398284544176	-0.037904872457915184	-0.1884332518524321	0
4189	0	0	-11.369449858344488	-9.01023501787518	0
419	0	0	0	-0.1957290393610126	0
4190	-0.20492785247430023	0	-0.35896155116883044	-2.1886598270567696	-3.040513691082559
4191	0	0	-0.7188346371909607	-0.9062634150161664	0
4192	0	0	-4.605781075170131	-5.046394017029408	0
4193	-0.17307082212199187	-0.0869600975335445	0	0	0
4194	0	0	-0.032315385880255953	-0.020911578510437238	0
4199	0	-0.026041935891044032	-0.6619716119270307	0	-0.8889133476104623
420	0	-1.7092275862347064	0	0	-0.9765937093472284
4200	0	-0.010373389433628144	0	0	0
4201	-8.891394068089411	-0.09636906301622704	-0.4488383988739535	-0.46612441662331583	-0.3435166048916953
4204	0	0	-0.03917295889367356	0	-0.47462846794751534
4205	-1.3555645218825134	-0.01030839636467501	-0.03917295889367356	0	0
4207	-0.7252448983429924	0	-0.3685740549150309	0	0
4208	0	-0.07810152546389659	0	-0.870245272856178	0
4209	-1.3458907506066868	0	-2.895991596485874	-2.3481306498947343	-0.003877380529652252
421	0	0	-1.174130275150427	-1.0987297969875602	0
4210	0	0	-8.857931782975935	-2.46890133951844	-0.014397637263726892
4211	0	0	-1.4924431812847794	-0.04704180022195525	-0.15951890975688232
4212	-1.0477480075965496e-4	0	0	-0.09018443565813727	-0.0019319638712316236
4214	-1.4510156340208156	-0.6661390699260998	-0.48330755214997545	-0.29584048397244467	0
4215	0	-0.021050641945727654	-0.5580125552163553	-0.5614402139625245	0
4216	-1.345626377193322	-1.1389216709619348	-0.08396585554358316	0	0
4217	-0.7914576849244844	-0.0274353758325781	-1.0460004304400758	0	-0.0902239173889552
4218	-2.1288981090747354	0	-0.1076576490157457	-0.2461220279533656	-1.079957159416612
4221	0	0	-2.2167783932071714	-5.237981159356457	0
4222	0	-3.602910514162204	0	0	0
4223	-2.712416474919971	-0.4376472991461191	-0.35899396930429983	0	-0.04815837252580657
4224	-9.093273161603983	-0.1843901582931382	0	0	0
4225	-0.5223576327815154	-5.3250557880517535	-3.820335298226652	-2.013961236064393	-2.769881985606897
4232	0	-0.5523917081120495	-4.80946926614374	-4.863012883617205	0
4233	0	-0.027546654067867493	-3.806669913506804	-6.63336255802618	-0.18729492274063772
4234	-0.5265169869833617	0	0	0	0
4236	0	-0.24951806061958956	-3.89148190935102	-0.5462927630480864	0
4237	-0.12494743370415828	-0.3716507227490757	-0.4267943773396463	-0.1693281872015846	-3.382023774985977
