GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected
GO:0060010	Sertoli cell fate commitment	1	0	0	1	1	1		0		0	0	0	0	0
GO:0060011	Sertoli cell proliferation	5	0	0	1	1	1		0		0	0	0	0	0
GO:0060012	synaptic transmission, glycinergic	4	0	0	1	1	1		0		0	0	0	0	0
GO:0060013	righting reflex	8	0	0	1	1	1		0		0	0	0	0	0
GO:0060014	granulosa cell differentiation	1	0	0	1	1	1		0		0	0	0	0	0
GO:0060017	parathyroid gland development	6	0	0	1	1	1		0		0	0	0	0	0
GO:0060018	astrocyte fate commitment	4	0	0	1	1	1		0		0	0	0	0	0
GO:0060019	radial glial cell differentiation	14	0	0	1	1	1		0		0	0	0	0	0
GO:0060020	Bergmann glial cell differentiation	11	0	0	1	1	1		0		0	0	0	0	0
GO:0060021	roof of mouth development	91	0.011976047904191617	90/16075	0.06196760419790832	0.39040436041738147	0.3556896876269685	COL11A2/IRF6/MSX1/SOX11/TBX3/TCF21	6		17	1	0.8477284357764258	0.16519493530796509	1.0028624765536465
GO:0060022	hard palate development	8	0.001996007984031936	8/16075	0.22380799056003375	0.548299894114714	0.49954518401142245	SOX11	1		1	0	0.04986637857508387	-Inf	0
GO:0060023	soft palate development	5	0.003992015968063872	5/16075	0.009106579894205992	0.21277394589503662	0.1938541318279641	COL11A2/SOX11	2		3	1	0.1495991357252516	1.8997959906960715	2.5984917663585123
GO:0060024	rhythmic synaptic transmission	3	0	0	1	1	1		0		0	0	0	0	0
GO:0060025	regulation of synaptic activity	3	0	0	1	1	1		0		0	0	0	0	0
GO:0060026	convergent extension	15	0	0	1	1	1		0		0	0	0	0	0
GO:0060027	convergent extension involved in gastrulation	9	0	0	1	1	1		0		0	0	0	0	0
GO:0060028	convergent extension involved in axis elongation	6	0	0	1	1	1		0		0	0	0	0	0
GO:0060029	convergent extension involved in organogenesis	5	0	0	1	1	1		0		0	0	0	0	0
GO:0060031	mediolateral intercalation	2	0	0	1	1	1		0		0	0	0	0	0
GO:0060032	notochord regression	1	0	0	1	1	1		0		0	0	0	0	0
GO:0060033	anatomical structure regression	14	0.003992015968063872	14/16075	0.0688926269912353	0.41210641378953966	0.3754619990236807	AMH/SMAD5	2		1	1	0.04986637857508387	2.998408279364181	3.692176544952651
GO:0060034	notochord cell differentiation	1	0	0	1	1	1		0		0	0	0	0	0
GO:0060035	notochord cell development	1	0	0	1	1	1		0		0	0	0	0	0
GO:0060037	pharyngeal system development	29	0.003992015968063872	27/16075	0.20518163725942556	0.548299894114714	0.49954518401142245	EYA1/FOLR1	2		3	0	0.1495991357252516	-Inf	0
GO:0060038	cardiac muscle cell proliferation	49	0.011976047904191617	48/16075	0.0035965332812657605	0.1522256451177652	0.13868977309286484	MAPK14/ERBB4/GATA6/KCNK2/MEF2C/WNT2	6		2	0	0.09973275715016774	-Inf	0
GO:0060039	pericardium development	19	0	0	1	1	1		0		0	0	0	0	0
GO:0060040	retinal bipolar neuron differentiation	4	0	0	1	1	1		0		0	0	0	0	0
GO:0060041	retina development in camera-type eye	151	0.001996007984031936	149/16075	0.9912605115430948	0.9942125738334303	0.9058074029796952	IHH	1		12	0	0.5983965429010064	-Inf	0
GO:0060042	retina morphogenesis in camera-type eye	59	0.001996007984031936	58/16075	0.8411406315116491	0.8840208093583968	0.8054138667925308	IHH	1		3	0	0.1495991357252516	-Inf	0
GO:0060043	regulation of cardiac muscle cell proliferation	37	0.011976047904191617	36/16075	7.818893994184147e-4	0.09209126154968665	0.08390252613665007	MAPK14/ERBB4/GATA6/KCNK2/MEF2C/WNT2	6		6	0	0.2991982714505032	-Inf	0
GO:0060044	negative regulation of cardiac muscle cell proliferation	13	0.001996007984031936	13/16075	0.3375217441742282	0.6050758597036435	0.5512726428017285	KCNK2	1		2	0	0.09973275715016774	-Inf	0
GO:0060045	positive regulation of cardiac muscle cell proliferation	23	0.00998003992015968	23/16075	6.089094384740136e-4	0.0878732433397811	0.08005957320988923	MAPK14/ERBB4/GATA6/MEF2C/WNT2	5		4	0	0.1994655143003355	-Inf	0
GO:0060046	regulation of acrosome reaction	13	0.001996007984031936	13/16075	0.3375217441742282	0.6050758597036435	0.5512726428017285	SPINK1	1		8	0	0.398931028600671	-Inf	0
GO:0060047	heart contraction	232	0	0	1	1	1		0		0	0	0	0	0
GO:0060048	cardiac muscle contraction	130	0.017964071856287425	128/16075	0.01876903027885613	0.2602864319151881	0.23714181768480463	ADRA1B/FGF13/MTOR/GJA5/KCNJ5/SMAD5/MYL4/SNTA1/TAFAZZIN	9		46	3	2.293853414453858	0.26837917154319596	1.0832239393212906
GO:0060049	regulation of protein glycosylation	12	0.001996007984031936	12/16075	0.31619404810889595	0.5918865481016949	0.5392561219854743	GOLGA2	1		4	1	0.1994655143003355	1.6121139182442905	2.315062515668928
GO:0060050	positive regulation of protein glycosylation	8	0.001996007984031936	8/16075	0.22380799056003375	0.548299894114714	0.49954518401142245	GOLGA2	1		2	1	0.09973275715016774	2.3052610988042357	3.000885710813008
GO:0060051	negative regulation of protein glycosylation	0	0	0	1	1	1		0		0	0	0	0	0
GO:0060052	neurofilament cytoskeleton organization	9	0	0	1	1	1		0		0	0	0	0	0
GO:0060054	positive regulation of epithelial cell proliferation involved in wound healing	8	0.001996007984031936	8/16075	0.22380799056003375	0.548299894114714	0.49954518401142245	MMP12	1		6	1	0.2991982714505032	1.2066488101361261	1.921459903530528
GO:0060055	angiogenesis involved in wound healing	27	0.001996007984031936	26/16075	0.5612711984996221	0.7176487229650592	0.653835550977033	MCAM	1		5	0	0.24933189287541935	-Inf	0
GO:0060056	mammary gland involution	8	0	0	1	1	1		0		0	0	0	0	0
GO:0060057	apoptotic process involved in mammary gland involution	2	0	0	1	1	1		0		0	0	0	0	0
GO:0060058	positive regulation of apoptotic process involved in mammary gland involution	2	0	0	1	1	1		0		0	0	0	0	0
GO:0060059	embryonic retina morphogenesis in camera-type eye	6	0	0	1	1	1		0		0	0	0	0	0
GO:0060060	post-embryonic retina morphogenesis in camera-type eye	2	0	0	1	1	1		0		0	0	0	0	0
GO:0060061	Spemann organizer formation	4	0	0	1	1	1		0		0	0	0	0	0
GO:0060064	Spemann organizer formation at the anterior end of the primitive streak	1	0	0	1	1	1		0		0	0	0	0	0
GO:0060065	uterus development	23	0	0	1	1	1		0		0	0	0	0	0
GO:0060066	oviduct development	5	0	0	1	1	1		0		0	0	0	0	0
GO:0060067	cervix development	2	0	0	1	1	1		0		0	0	0	0	0
GO:0060068	vagina development	10	0	0	1	1	1		0		0	0	0	0	0
GO:0060070	canonical Wnt signaling pathway	295	0	0	1	1	1		0		0	0	0	0	0
