GeneID	GSE84076_MTB_control_blood_dn.tsv	GSE148171_MTB_control_blood_PBMC_dn.tsv	GSE198557_MTB_control_blood_PBMC_dn.tsv	GSE132283_MTB_control_blood_macrophage_dn.tsv	GSE143627_MTB_control_PBMC_macrophage_dn.tsv	GSE148731_MTB_control_blood_monocytes_dn.tsv	GSE174566_MTB_control_blood_PBMC_dn.tsv	GSE193777_MTB_control_blood_dn.tsv	GSE64179_MTB_control_blood_dendritic_cells_dn.tsv	GSE64182_MTB_control_blood_dendritic_cells_dn.tsv	GSE110564_MTB_control_blood_lymphatic_endothelial_cell_dn.tsv	GSE141656_MTB_control_blood_blood_dn.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE183912_MTB_control_blood_marcophages_dn.tsv	GSE211974_MTB_control_blood_THP-1_dn.tsv	GSE211974_MTB_control_48h_blood_THP-1_dn.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_dn.tsv
56907	-0.03406890144337505	0	0	-0.23595282266909196	0	-0.11932657109786998	-0.3966893117812296	-0.3493354588210509	0	-0.32018671140513616	0	-0.1961031697916225	-0.11431838855608444	-0.5219830254072092	-0.29544287474728376	0	0	-0.09840268505037264
7569	-0.01925852770768919	0	0	-0.389608939548873	-0.10163960852605476	-0.4262991822238505	-0.34776529594399114	-0.13702372750942038	-0.4654625957571666	-1.0064800380833288	-0.2899170110950608	-0.04139150164371501	0	0	-0.4568889010404723	-0.01991072676017043	-0.01991072676017043	-0.14371141761886108
3312	-0.02207661653340906	0	0	0	0	0	0	-0.2881838953292893	-0.1311228208307879	0	0	0	-0.06003229492025296	-0.04292752373135878	0	0	0	0
10299	-0.1909613084121609	0	0	-0.03813195588825757	0	0	-0.09651017495779451	-0.0045705750374922	0	-0.6071257569920276	-0.01614101297697364	0	0	0	-0.169284701269183	-0.1965607902085894	-0.1965607902085894	-0.15996600023897045
11083	-0.1592521699086899	0	0	0	-0.14568634464193805	-0.12310853705882462	-0.09619484517807884	-0.13815356438845475	0	0	-0.09073784397558368	0	0	0	-0.0384602122925504	0	0	-0.09070068311337486
23041	-0.296039554033802	0	0	-0.0022369801912458	0	0	-0.1868853772768169	-0.21319537627572444	0	-0.5484584546667337	-0.07812004011666844	0	0	0	-0.5011480702363362	0	0	0
130502	-0.25082275882404426	0	0	-0.079314917344562	0	0	0	-0.3349911814546108	0	-0.1282396835408339	0	0	0	0	0	-0.00651979260966383	-0.00651979260966383	0
100874259	0	0	-0.4975558000954095	0	0	0	-0.493095998937	0	0	0	0	0	0	0	0	-0.3969580063592794	-0.3969580063592794	-1.6864440342760931
5128	-0.26703021539385813	0	0	0	0	0	0	-0.3608078499437135	0	0	0	0	0	-0.14784737717833807	-0.11852944376432858	0	0	0
8995	0	0	0	0	0	0	-1.7912400531042822	0	0	0	0	0	0	0	0	0	0	0
55777	-0.09289021339523185	0	0	-0.06007142275878127	-0.10782878834100516	0	0	-0.02962791619411039	0	-1.103504053504908	0	-0.2356164521524945	-0.07330834188588425	0	-0.2076483606933911	0	0	-0.2696021725758876
54880	-0.1298533180145838	0	0	0	-0.17846234275508455	-0.12703642531535003	0	-0.02950093914126254	0	0	0	0	0	0	-0.01483421088179392	-0.1229948029556706	-0.1229948029556706	-0.33819056994210545
23054	-0.2603422954704352	0	0	0	0	-0.00533485577557714	0	0	0	-0.12815378716065343	-0.00259295139375722	0	0	0	-0.05782771603030474	-0.06505606182965173	-0.06505606182965173	0
100421533	0	0	0	0	0	0	0	0	-0.4963415662958128	0	0	0	0	0	0	0	0	0
91452	-0.0726070231430947	0	0	0	0	-0.00160857994338774	0	0	0	-0.05033710748583332	0	-0.2540304181578082	0	-0.3110154830471385	-0.08262966714005882	0	0	-0.132288250349352
10137	-0.11495673008718284	0	0	0	-0.05234416499368313	0	0	-0.07887063896699832	0	0	-0.11543982682516242	0	0	0	-0.19061615839068696	0	0	0
55728	-0.6868737192131172	0	0	-0.07418206692031433	-0.08106983976521415	0	-0.08129880218841647	-0.9428880061787288	0	-0.8056912400357304	-0.36608294369645966	0	0	0	-0.7598584272954265	0	0	0
23332	-0.10286987001177277	0	0	0	0	0	0	0	0	-0.29425427061714465	0	-0.18086826215035703	0	0	0	-0.11841993650347592	-0.11841993650347592	-0.01130949873775613
4437	-0.04219441847507418	0	0	-0.24185180779451776	-0.39115821524845934	-0.21503929404612	0	-0.05412207131254438	-0.0964982436324848	-0.3342258767224493	-0.369941012496337	-0.8119288051142127	0	0	-0.11931917102910317	-0.11970341564132508	-0.11970341564132508	0
11094	0	0	0	0	-0.3914649227863487	-0.3207393980773583	0	0	0	0	-0.19764377728638463	0	-1.3755152562644892	0	0	0	0	-0.06777107599337642
6905	-0.41661760772574846	0	0	0	0	0	0	-0.02151427205868573	-0.10512557186016198	-0.13462447481364617	-0.03586158244854928	-0.05953671729475786	-0.08795412204169127	0	0	-0.08138180912363052	-0.08138180912363052	0
106660613	0	0	0	-1.1996242386447875	0	0	-0.3655195681305093	0	-0.1362443316561902	-0.2659030086059552	-0.5894016416668819	-0.20348734679016275	-0.20892729684616443	0	0	-0.34767898198572683	-0.34767898198572683	0
54209	0	0	0	-0.1474030611460014	-0.4797463306634106	-0.4453024789225409	-2.6306449231879387	0	-3.4634954238957723	-1.2339236180590043	0	-0.5556691423220607	-0.6122102938639473	-2.7019340354008534	-0.11782616881311368	-0.3276568320424707	-0.3276568320424707	-0.4531328262652884
715	-0.10109285051539632	0	0	0	0	0	0	0	0	0	0	0	-0.05669639307488508	0	0	0	0	0
387646	0	0	0	-0.7718306401855262	0	0	-0.16077114231175246	-1.3210167086565383	-0.1615570349101682	-2.324604286919921	-0.3173354731630291	0	0	0	0	0	0	0
3347	0	0	0	0	-0.557018269714939	0	0	0	-0.04010486371345241	-0.3844416276618278	0	0	0	-0.10308464121909328	0	0	0	0
26011	-0.3924917144843358	0	0	0	0	-0.4601309840534677	-0.47334122803272094	-0.1001181036300452	-0.42182331488434033	0	0	-0.7002506282033831	0	0	0	-0.36307626575960056	-0.36307626575960056	0
7019	-0.2380117671361586	0	0	0	-0.08585517924562913	0	0	-0.383905334692531	-0.4661236846654731	-0.6508160187834271	-0.07752819155023422	0	0	0	-0.1113215553051465	0	0	-0.01963029795579108
91746	-0.1450845872344744	0	-0.04412239023388361	-0.11442979510830356	0	0	-0.1233924520927497	0	0	-0.2834074927458678	-0.01834834620504644	0	0	0	-0.11230308578052194	0	0	0
5554	-0.4237331363628933	-0.6357338015198194	-0.5070106541342726	-0.20332716837484047	-0.09811918053813198	-0.740357240866315	-0.32310962139821364	0	-0.15856444291456848	-0.214231766422244	-0.13598484075692463	-0.5514374562513109	0	-0.4695950295619887	-0.3123327834207145	-0.5832453371152203	-0.5832453371152203	0
821	-0.16388895963386943	0	0	0	0	0	0	0	-0.08034394478416224	-0.00843324709766734	-0.20174271866689936	0	-0.8310831440047153	-0.21741387056583453	-0.1877540647242998	0	0	0
53339	-0.00954947921915259	0	0	0	0	-0.0738192423721299	0	-0.2583506041175817	-0.11327324943678094	-0.29718116471704964	-0.04209921318769616	-0.1882568159930449	0	-0.4066367462548788	-0.07743111370412786	-0.16997316169660429	-0.16997316169660429	0
101927275	-0.13528872043060677	0	0	0	-0.16521119866186484	0	-0.280285173320803	-0.1129025626650502	0	-0.1233488752130516	-0.11495066677246696	0	-0.6677048808766743	0	0	-0.08625600397072022	-0.08625600397072022	0
55689	-0.04075808640587538	0	0	0	0	0	0	0	0	0	0	-0.4012408115429509	-0.07603516211620805	0	0	0	0	-0.03301007248970129
6867	-0.12264898696083952	0	0	0	-0.24747527645385956	-0.09109841560648692	0	0	0	-0.1749958529596474	-0.2572653520284241	-0.11804194385882708	-0.18171884695261004	0	-0.23110766245991976	-0.2174060334818724	-0.2174060334818724	-0.15164126722803575
9962	-0.0626114771197526	0	0	-0.21434542291240985	0	-0.3950797037470656	-0.3749683280688329	0	0	-0.4570245523832898	-0.6404623728963177	-0.1272668477601838	-0.17224085079192614	-1.3139085044175784	-0.21192058021719185	0	0	-0.9797327657204736
4209	-0.0247213297535695	0	0	-0.5088840993435721	0	-0.08540700624342705	0	0	0	0	-0.12668993901405404	-0.08315742815563842	0	0	-0.02122318255146823	-0.08794655121949153	-0.08794655121949153	-0.21192382128880635
100288868	0	0	0	-0.5234027613127512	0	0	0	0	0	-0.2808023906985082	-0.489147427813574	0	0	0	0	-0.37280140682682494	-0.37280140682682494	-0.274003816817642
51104	-0.1213601924851375	0	0	0	0	0	0	-0.3614549087843079	-0.11494752163331108	-0.4204122277109359	0	0	-0.09221736825125829	0	0	0	0	0
83548	-0.2437841011938208	0	0	0	0	-0.01691081923524234	-0.16320553577502567	-0.10889078618430664	0	-0.06331113981001994	0	0	0	-0.05131152393768302	-0.14517400139155853	0	0	0
5781	-0.21379422423931688	0	0	-0.04734407182866388	-0.05662430434525111	0	0	-0.2173849880950225	0	0	-0.31316620533977696	0	0	0	-0.21486704252290292	-0.18307853342048827	-0.18307853342048827	0
148014	0	0	-0.5237666365867713	-0.479121445760785	0	0	0	0	-0.5457900735751248	0	-0.14159256036428405	0	0	0	0	-0.4388222848152567	-0.4388222848152567	0
51514	-0.04943725472308377	0	0	-0.3163377210071701	-2.858944752634534	-0.7803250193062992	0	0	0	0	0	-0.7585718405442264	-1.2000713606888145	0	-0.28568436890600374	-0.511041951372291	-0.511041951372291	-1.1029586011643011
10560	-0.13059939840356177	0	0	-0.04013749331125402	0	0	0	-0.8940976883399403	-0.300299789741924	-0.12239166468566044	0	0	-0.0992756311194449	0	-0.14341648145648234	0	0	0
11015	-0.9981059224636498	0	-0.08411479055684278	0	-0.4075965479285988	-0.6304060997222615	-0.1084933037391598	0	0	-0.3236860857137041	-0.3519921243285728	0	-1.2385627487843884	-0.3753125287365613	0	0	0	0
23379	-0.3862550107487511	0	0	0	0	0	0	-0.2720158160301645	0	-0.23957698022471569	0	0	0	0	-0.2785725674365965	-0.00328556420833471	-0.00328556420833471	0
58155	-0.1976561313006573	0	0	0	-0.30252109965217777	0	-0.18758004029855296	-0.6020314920370631	0	-0.3457820324660444	-0.2862684698505895	0	0	0	-0.10697127811967484	0	0	0
389073	0	0	-0.2855142760143104	-0.14406191386880984	0	0	-0.7076586238506433	-0.39604380159178015	0	0	-0.5433118912363986	-0.6419417677800242	0	0	0	0	0	0
285966	-0.13818689018184002	0	0	-0.5518255389953719	0	0	0	0	0	0	-0.01774692410831854	0	0	0	0	0	0	0
23102	-0.03195187674644705	0	0	0	-0.00686627551437122	0	0	0	-0.8370711558776699	-0.10699755352970948	-0.03550093067823991	-0.1748226957377256	0	-1.350923957033499	0	-0.26840820852287595	-0.26840820852287595	-0.02604921835503544
989	-0.11366440825060356	0	0	0	-0.03054401325338686	0	0	-0.18903965350556104	0	-0.748172745788202	-0.13028097483902365	0	-0.05275155738800156	-0.42264626861914206	-0.15189475255966872	-0.04458185256608252	-0.04458185256608252	0
10923	-0.1354995903898816	0	0	0	-0.17144628138266335	0	0	-0.4321325187601719	-0.18251654457619523	0	0	0	-0.02535670997829107	0	-0.05794727142753898	0	0	0
79931	-0.3861293276783778	0	0	0	0	0	0	-0.6250806130809918	0	0	0	0	0	0	0	0	0	0
84248	-0.15145185086713853	0	0	0	0	0	0	-0.13526794053384827	0	0	0	0	0	-0.13157040064298253	-0.00797852116852843	0	0	0
126969	-0.6197321010902143	0	0	0	0	0	-0.40433188581854734	0	0	0	0	0	-1.6063487205319964	0	0	-0.7623106127225973	-0.7623106127225973	0
92822	-0.02733720387577678	0	0	0	0	0	-0.1889050241545205	0	-1.1537789128030544	-0.04543654343267154	0	0	0	-0.11029634966146051	-0.13628497786982816	-0.16362850466548978	-0.16362850466548978	0
25917	-0.06632246571796313	0	0	-0.16554548483218345	-0.04910850573280647	-0.13606523664711184	0	-0.2701764744646451	-0.0254300101676534	-0.21833279179493256	-0.0786634841414542	0	0	-0.01383563610598881	-0.18706028070425976	0	0	-0.07425597143350376
7411	-0.11261747585446566	0	0	0	0	0	0	-0.3099783694440345	0	0	-0.13556601510273178	0	0	-0.02720544641195369	-0.15714329278906028	-0.08384088613149161	-0.08384088613149161	0
83591	-0.4304235772267825	0	0	-0.14340344698696644	0	0	0	-0.7294671536056808	0	-0.08429257067639204	-0.03955789242436693	0	0	0	-0.2344388045286337	-0.10434736495093626	-0.10434736495093626	0
400966	-0.5048619201391743	0	0	-0.21431345256177667	0	0	0	-0.4968459071658069	0	-0.2453824944609852	0	0	0	0	0	0	0	0
100418737	-0.4447849965159203	0	0	-0.28246348922515285	-0.4997421000793253	0	0	-0.8905843012181522	0	0	-0.4111908827627994	0	0	0	0	-0.01002079909639753	-0.01002079909639753	-0.21909168955364183
11037	-0.15897602650195636	0	0	-0.7096540910641784	-0.09606264024900252	-0.13873369043999112	-0.5412581848366789	0	0	-0.17008645229192923	-0.6535634343064145	-0.8812881500448747	-0.07901232996342182	0	-0.7507454280777761	-0.6054099592880385	-0.6054099592880385	0
51633	-0.1361633048974394	0	0	0	0	0	0	-0.7323340268487145	-0.6473317842971584	-0.6561972598683645	0	0	0	0	0	-0.02393212199888178	-0.02393212199888178	0
1540	-0.13389719521922172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9889	-0.20951045309567765	0	0	0	-0.07518348290355874	0	0	-0.2549489928643144	0	0	-0.1750320863543205	0	0	0	-0.06150904694477299	-0.10706879134449072	-0.10706879134449072	-0.11862357973869382
728506	-0.2324381462689925	0	0	-0.637878834747128	0	0	-0.737368843587528	0	0	-1.046964507109443	0	-0.6719694372420263	0	0	0	0	0	0
65125	-0.09976597355917732	0	0	-0.03094727400222771	-0.04465350079255089	0	0	0	0	0	-0.1832809181761519	0	0	0	-0.21214341843820173	-0.05616727897815286	-0.05616727897815286	-0.00429652895544508
2828	0	0	-0.49276606609487167	0	0	0	-0.6809147271620187	0	0	-0.08625084160723642	-0.10232931813122575	0	0	0	0	0	0	0
55578	-0.0682137166688963	0	0	0	0	-0.0295357986445827	-0.040709207419322	0	0	-0.02436342150581599	0	0	-0.0133554253761634	0	-0.14062279969645888	0	0	0
1565	0	0	0	-0.12324123771321614	0	0	-0.12727533046116443	-0.07035596834554222	-1.831697555151231	-0.6435708944256421	-0.48071504869751214	0	0	0	0	-0.43485595099390056	-0.43485595099390056	0
10472	-0.1812479353609148	0	0	-0.6850307899659874	-0.2969975580815565	-0.6850366108147744	-0.4009983267421865	-0.01295193359748302	0	0	-0.00564195542227191	0	-0.07455898172654069	0	-0.06572392713758773	-0.41035796809557296	-0.41035796809557296	-0.6337589989242061
283971	0	0	0	-1.434729851592398	-0.16843976354140797	0	-0.07265381734228506	0	-1.3038170300224523	0	-0.00472016141047288	-0.4146606291961254	0	0	0	0	0	-0.4609547262304176
60437	-0.20259026056098792	0	0	-0.8570601954592436	-0.46059121135181647	-0.6551449098986616	-0.40310821474446046	0	-0.8480566951749745	-1.701936085939712	0	0	-0.09662956048449604	-0.3190126000260351	-0.09587638663470034	-0.09318068981422008	-0.09318068981422008	-0.6869099944232423
11108	-0.06565029314199392	0	0	0	0	0	0	-0.1484274554136795	0	0	-0.01703703656631714	0	0	0	-0.0866959887632836	0	0	0
5469	-0.3511194977332707	0	0	0	-0.01974361883473813	0	0	-0.11631254176880436	0	-0.19447030424060985	0	0	0	0	-0.2241569425869979	0	0	0
147645	-0.184219047676826	0	0	0	0	0	0	0	-1.5710686234356803	-1.3813331564586186	0	-0.8264474868973701	0	0	0	0	0	-0.5941435621308945
394255	0	0	0	-0.6095583676636481	-0.2298107966448729	0	0	0	0	0	-0.40705058255921206	0	0	0	0	0	0	0
57448	-0.3636783098996874	0	0	0	-0.04984503199531731	-0.01710029519482857	0	-0.06376656056449478	0	-0.25148424534667974	-0.08579493193753016	0	0	0	-0.4256924296078205	-0.01363470617115106	-0.01363470617115106	0
222826	0	0	0	0	0	0	0	0	0	-0.7840342686468149	0	0	0	0	0	0	0	0
5339	-0.31637980701747365	0	0	-0.01356917833620764	-0.05775697190898721	0	0	0	0	0	-0.26220158096015334	-0.11283195716386712	0	-0.39432145887980585	-0.04912057664302659	-0.3934522766003759	-0.3934522766003759	-0.06914489186979793
106481383	-1.0490950904200984	0	0	0	0	0	-0.14771244797710353	0	0	0	0	0	0	0	0	0	0	-0.09252132860649194
54704	-0.02961077994331479	0	0	0	0	-0.6104488206443377	0	-0.4199655619254048	-0.9518519272562272	-0.8620223069838142	0	0	0	0	-0.43548345726973775	-0.2237026602050475	-0.2237026602050475	-0.24445810208163515
10773	-0.32712896876425124	0	0	-0.0967166129668036	0	-0.25843049868156936	-0.08743249630289132	-0.6359896487134743	0	-0.519627427373802	0	0	0	-0.05713001362307702	-0.4722607775198597	0	0	0
55573	-0.05267003783551546	0	0	0	0	0	0	0	0	0	-0.31131071139837635	0	0	0	-0.20094816492804504	0	0	0
2661	-1.1761824984508444	0	0	-0.9031314785284684	-0.29187675945168096	0	-0.09794591044582562	-2.671519834389176	-3.2871009580416293	-0.9376679132187336	-0.4295138623529978	0	0	-0.04560314863169273	0	-0.23968718911118136	-0.23968718911118136	-0.9364366852241816
7156	-0.00848289562765552	0	0	0	0	-0.04009332792671481	0	0	0	0	0	-0.04897998519680005	-0.11822111739503229	0	0	0	0	-0.14980463018326984
55718	-0.2402220525842433	0	0	0	-0.15722231735084427	0	0	-0.1573456451501222	-0.6547711804840729	0	0	0	0	0	0	-0.10958691544920204	-0.10958691544920204	0
51194	-0.16571665663087873	0	0	-0.06604984587248823	-0.4697045286889659	-0.16465001029864612	0	0	0	-0.2606601189285082	-0.08568318496299343	0	0	0	-0.2892944294652592	-0.1333057857231192	-0.1333057857231192	0
253635	-0.412072933287736	0	0	-0.5786200563973709	-0.7821660204880491	-0.41885305549820034	-0.0719292723145405	-0.6538570380440492	-0.9365008339103034	-0.7376631337230349	-0.6462610747947682	-0.12227737980833044	0	-0.2544418220186593	-0.3360935087604779	-0.4019482597850922	-0.4019482597850922	0
57082	-0.342629575369254	0	0	-0.2954833514722198	-2.113733993232002	-0.540671696891566	0	-0.7294662507551563	0	-0.4699554373704259	-0.3262555547032921	-0.8977743106851765	-0.8162775008166249	0	-0.07353330837681898	-0.6097119095543816	-0.6097119095543816	-0.6316256467420707
25831	-0.3016161230670903	0	0	-0.3374585659115072	0	-0.02197423285700076	-0.02285547572610266	-0.1739030019695707	0	-0.6693221979635235	-0.3640723906850388	-0.34290708752652493	-0.18936894939966523	-0.09273573831627972	-0.5659731045894211	0	0	0
81609	-0.03921389756881328	0	0	0	0	-0.12131998031342116	-0.13947334604139577	0	0	-0.1297312086262559	0	-0.6386735412955595	-0.08104052618034518	-0.05680391744571979	-0.04129225344940974	-0.03704688690273025	-0.03704688690273025	-0.27706935595541055
202459	-0.7694704796621401	0	0	-0.5304501162584315	0	0	-0.4081615951255021	-0.7322908813129008	0	-0.23071719102830315	-0.31384475008142365	0	0	-0.4248940882145453	0	-3.2656207078822686e-4	-3.2656207078822686e-4	-0.30513479451393344
7317	-0.01591698795833529	0	0	0	0	0	0	0	0	0	-0.00636366622996165	0	0	0	0	-0.01790118222290054	-0.01790118222290054	0
100418951	0	0	0	0	0	0	0	-2.603376574948097	0	0	-0.7855728397199065	0	0	0	0	0	0	-0.27821898274966744
6294	-0.1214364080865744	0	0	0	0	0	0	0	-0.39788185260542003	0	-0.03037953490644802	0	0	0	0	0	0	0
148479	-0.06734112967793547	0	0	-0.01087774679606562	-0.2287814391795886	-0.11952772276034046	0	0	0	0	-0.05485440851503757	-0.21574885177963915	-0.17568042534982836	0	-0.07601168049590099	0	0	-0.2435886929675901
100129250	-0.08898100769650749	0	0	0	0	-0.07331416707617759	-0.00495734619018799	0	-0.31369190299637983	0	-0.06162466315658423	-0.16561127487610586	-0.15946972449737917	-0.3885717195907088	-0.03717916326591824	0	0	0
57520	-0.2792544968929421	0	-0.7150966180673954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10657	-0.062794863974654	0	0	0	-0.0912056271874188	0	0	-0.04413280477362413	0	0	-0.17916877420452926	0	0	0	0	0	0	0
148823	-0.0274292786600023	0	0	-0.12759304046404324	0	0	-0.7725699122655992	-0.4777043920695909	0	-0.346063309091415	0	0	-0.7881321493475919	0	0	0	0	-0.8689203105771282
389125	-0.9175955657613056	0	0	0	0	0	-0.6620727183606809	0	-2.6855406797560337	-1.128982892047385	-0.35166730570927723	0	0	0	0	0	0	0
100528030	0	0	0	0	-0.5511997842852742	0	0	0	-0.4380805258610287	-0.8736741022294013	-0.24733020092514504	0	0	0	0	0	0	0
64750	-0.05863289002502608	0	0	0	0	-0.5632025554427716	-0.1694685434190481	-0.3910044927008952	0	0	0	0	0	-0.4549819258119985	0	-0.46136004846538525	-0.46136004846538525	-0.24880200445217823
23352	-0.14167034508905085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400728	0	0	0	-0.26851160374167066	0	-0.2256189744383662	-0.23750279830262652	0	0	0	0	0	0	-0.44223708256657385	0	0	0	-0.20672965024685752
23232	-0.25824023646203376	0	0	-0.06774641879963378	-0.16035676152849415	0	-0.03190602011153367	0	0	-0.03099131662590842	-0.3533121336716142	0	-0.17210755177755763	0	-0.3963177726584541	-0.07719036480458903	-0.07719036480458903	-0.10882408596829944
79135	-0.06567403643332001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106144593	0	0	0	0	0	0	-0.23530713550367363	-0.2408638824278912	0	-0.776834040528524	-0.5430395767489689	0	0	0	0	0	0	0
221710	-0.1701264654333426	0	0	0	0	0	0	-0.3134545315403374	0	0	0	0	0	-0.23767049741665564	-0.07802466885354221	-0.1384575210997626	-0.1384575210997626	0
23299	-0.17067907796608928	0	0	0	-0.1698657666412764	0	-0.03086731617855496	0	-0.3394308395912477	0	-0.2557173435723448	0	-0.03876351066166941	-0.632162030017417	-0.09080256569451804	-0.1907694155387723	-0.1907694155387723	-8.311050296869504e-4
9967	-0.07792064889701698	0	0	0	-0.03782999452654864	-0.03939851037840612	0	0	0	0	-0.06383496058804822	-0.00945475609771845	0	0	0	0	0	0
112268239	-0.07518021157417443	0	0	0	0	-0.21915796167405988	-0.06069789374704407	-0.14355169396238893	0	0	0	0	0	0	0	-0.01746339198247181	-0.01746339198247181	0
6738	-0.2351611309812922	0	0	0	0	0	0	-0.2244353653964492	0	-0.14152481969628392	-0.07957998367019258	0	-0.0082042349061681	0	-0.13751860096534124	0	0	0
1407	-0.23150896255914705	0	0	0	-0.00731147006918161	0	-0.17666506587426398	-0.6754750583544775	0	0	-0.2542243279172444	0	-0.08605195361182678	0	0	-0.04473559932635007	-0.04473559932635007	0
23013	-0.19461624051149903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81627	-0.1262567823008809	0	0	0	0	0	0	-0.02838993652489725	0	-0.11158761825045628	0	-0.4649617995267491	-0.097973113531323	-0.1815436517416459	-0.15535520619917048	0	0	-0.11756391644508468
7536	-0.0100515322474645	0	0	0	0	0	-0.05794629183522328	0	0	0	0	0	0	0	0	0	0	0
58	0	0	0	-0.14950602952490574	0	0	0	-1.0829807289703766	0	0	0	0	0	0	0	0	0	0
196528	-0.26864051517418613	0	0	0	0	0	0	-0.1296509063239701	0	-0.06198194988573406	-0.317592143027748	0	0	0	-0.2640803582829546	0	0	0
8085	-0.16794470927132055	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.01522464822203542	0	0	-0.01704633852394069
357	0	0	0	-0.07566306308612905	0	0	0	0	-3.725703747510715	-2.392458313428994	0	0	0	0	0	-0.4477439711377895	-0.4477439711377895	0
51128	-0.00740594121234333	0	0	0	0	0	0	-0.15531820574806915	-0.2162623159488587	-0.25384926060383534	0	0	0	-0.28079381573875445	-0.14808248341407265	0	0	0
3553	-0.432075150203833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2313	-0.10503102786826604	0	0	-0.4186538090261208	-0.5724079453212427	-0.7143687378364503	-0.3002902099739209	0	-2.1246347649172708	-2.543999780169207	0	-1.2056852435143297	-0.32398671068093754	-0.3246317206981508	-0.33493756019327664	-0.3240831074663355	-0.3240831074663355	-0.48289165638754833
51569	-0.2633166658428016	0	0	0	0	0	-0.09369017255631223	-0.533155148709226	0	-0.18398508281664325	0	0	0	-0.5034197928224861	-0.11144463759377658	0	0	0
55102	-0.2586179477802896	0	0	0	0	-0.13014314374383523	-0.06559773274748419	-0.02234997328122925	0	-0.3613364640037152	-0.24495328081653864	-0.1300980241353079	0	0	-0.03371891056548986	-0.12936598807923824	-0.12936598807923824	-0.00529844966001072
57650	-0.0946734425821197	0	0	0	-1.1246167640509004	-0.11010818467502584	0	-0.7637322606118856	0	0	0	-0.1717528494482457	-0.37864989769182095	0	0	-0.17672610744814002	-0.17672610744814002	-0.1770128716566206
24149	-0.26698448262841123	0	0	-0.2116040295714013	0	0	-0.07803513123238542	-0.06173517825761829	-0.2850386982184889	-0.4919595116024767	-0.17980776329868534	-0.275930229624248	0	0	-0.02705081241680056	-0.19165834238933824	-0.19165834238933824	0
51136	-0.11465867321702318	0	0	-0.02700755030597964	0	0	-0.16558068074384638	-0.12325401338751032	0	0	-0.04648403226602631	0	0	-0.67765908687926	-0.3154509162712737	0	0	0
23462	-0.07075848668289576	0	0	0	0	0	0	-0.10413862586972455	0	0	0	0	0	0	0	-0.13522687032683375	-0.13522687032683375	0
8728	-0.21856593545683248	0	0	0	0	0	0	-0.17363968830120932	0	0	-0.2950718746973745	0	0	0	0	-0.13018264043153002	-0.13018264043153002	0
57544	-0.300669922317851	0	0	0	-0.9166557754189364	-0.5298927260774198	-0.38460782845911673	-0.42285729314830456	-0.9048575905073928	-0.9059520877596882	-0.3413654587226276	-0.49656385942568015	-0.3973589234203224	-0.19780677254911216	-0.31814116623073024	-0.3721513059730155	-0.3721513059730155	-0.07348029367922092
10015	-0.10657514083697169	0	0	0	0	0	-0.02770895623195508	0	0	-0.04391796066156987	-0.0283013013384963	0	0	-0.26084238362488327	0	0	0	0
4763	-0.43856034354666346	0	0	0	0	0	0	-0.04812557058243338	0	-0.16090642982442233	0	0	0	0	0	-0.14689722533142532	-0.14689722533142532	0
6801	-0.13659283566300975	0	0	-0.17047668407911146	-0.2069932512164904	-0.00873455309173021	-0.06668263000867018	-0.18363788102307527	0	-0.3969590717311035	-0.04624816828727562	-0.1560317110470867	-0.0973207870047098	-0.1640506693429545	-0.4225283624516444	-0.04588269079709158	-0.04588269079709158	0
644315	0	0	0	0	0	0	0	0	-0.1126773423552497	-1.5757100725351905	0	0	0	0	0	0	0	0
5927	-0.1263289197411082	0	0	-0.02336544626641313	0	-0.02171898686793451	0	0	0	-0.3398927541605941	0	0	0	0	-0.11688775338364014	0	0	-0.04336944177157171
1968	-0.3480040891165252	0	0	-0.22324277131897985	0	-0.09075115945136349	0	-0.2698168162674209	-0.1720711843433945	-0.04925830820102635	-0.513746353054989	-0.1329555590300243	-0.03106959142436545	-0.14526513680612407	-0.05067679579476363	-0.01147725637996484	-0.01147725637996484	-0.10272031445849678
23774	-0.2926155228531084	0	0	0	0	0	-4.379932446766352e-4	-0.33590832957871897	0	0	-0.02730639527555367	0	0	0	0	0	0	0
157922	-0.17437696466245572	0	0	0	-0.14503223484076802	0	0	-0.2227500050057568	0	0	-0.16712556360103248	0	-0.12074079025199748	-0.16431817163445173	-0.04593946722805947	-0.05167907106570697	-0.05167907106570697	0
64848	-0.20229336463974443	0	0	0	-0.34872562689290165	-0.23925777218364155	-0.04554064964999423	-0.2931851807304229	0	-0.7913751946394761	-0.8543577994952559	0	-0.03477092711161756	-0.01422100527757517	-0.5018555065519834	-0.02348837212445223	-0.02348837212445223	0
