GeneID	GSE84076_MTB_control_blood_up.tsv	GSE148171_MTB_control_blood_PBMC_up.tsv	GSE198557_MTB_control_blood_PBMC_up.tsv	GSE132283_MTB_control_blood_macrophage_up.tsv	GSE143627_MTB_control_PBMC_macrophage_up.tsv	GSE148731_MTB_control_blood_monocytes_up.tsv	GSE174566_MTB_control_blood_PBMC_up.tsv	GSE193777_MTB_control_blood_up.tsv	GSE64179_MTB_control_blood_dendritic_cells_up.tsv	GSE64182_MTB_control_blood_dendritic_cells_up.tsv	GSE110564_MTB_control_blood_lymphatic_endothelial_cell_up.tsv	GSE141656_MTB_control_blood_blood_up.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE183912_MTB_control_blood_marcophages_up.tsv	GSE211974_MTB_control_blood_THP-1_up.tsv	GSE211974_MTB_control_48h_blood_THP-1_up.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_up.tsv
10024	0	0.9251570518678276	1.7033891793306948	0	0	0	2.457676922165577	0.18846656485167396	0.9517809585786892	0	0	0	0	0.7406293022645406	0	0	0	0
9728	0	0.9242118995703484	1.1507408392863112	0.17184763616446064	0.3208196008218151	0.10198291629451545	0.0317792201266597	0	1.430541106245328	0.02040152471208587	0	0.3825208095428696	0.06547074925404461	0.22719822370464185	0	0.1306206802213002	0.1306206802213002	0.22064482627768076
9443	0	0.9241599887286416	1.226618889326982	0.3578983543934636	0	0.1659591756217582	0.03444556898358986	0.1197613464387816	0.11500571309533908	0.14171595652217106	0	0.1321356769734028	0.06765384628628644	0	0	0	0	0.26581056986937995
403	0	0.9238238310565589	0.9034333465051634	0	0	0	0.2740525232674124	0.32226712476662417	0	0	0	0	0	0.2515436269254907	0	0	0	0
29893	0	0.9236062439340268	1.1116326748450989	0	0	0.11463708039809842	0.993305177799918	0	1.7997368509664524	0.9723632511453888	0.17557160294549534	0	0	1.5504973670118067	0.1886707049371712	0	0	0
79982	0	0.9230400641330748	1.0970664662834817	0	0.13176603310497717	0.00792354227782041	0	0	0.5123861543527662	0	0.04682953245173637	0.1698266580531676	0.17809667064870283	0	0	0.06601855820881415	0.06601855820881415	0.03979811152687141
372	0	0.9210478037519848	1.27582668754924	0.35703753052464843	0.14100019196270916	0.17150067371660058	0.10317953623925057	0.3689443716200549	0.3550672973411431	0.3842941996702435	0	0.44017749240655496	0.0023969291109452	0	0	0.1787930482307486	0.1787930482307486	0.28090991833735696
6003	0	0.920976135261006	0.7079570598462422	0.4455482555416393	0.48287378846028967	0	0.6740680804842198	0	3.757701728242093	0.474305255908297	0.323660641468719	0.8520547140987564	0	0	0	0.9862841184608172	0.9862841184608172	0
51320	0	0.920493351421352	1.2250462271939635	0.2875018741540353	0.03070982095898807	0.2428030248914943	0.1348657465631764	0	1.025991901832797	0.9634050463814148	0	0.5021840341875708	0	0.1426345903811764	0	0	0	0.10290084879874505
400512	0	0.9193257902969114	0	0	0	0.2759962218982977	0	0.3106872285477748	0.8748216530277213	0.5065228710627637	0.06068906305609776	0.4680908706667408	0	0.3538562054935314	0	0.3198574027508423	0.3198574027508423	0
83872	0	0.9189985047011152	1.0102005426460356	0	0	0	0	0	0	0.17457426630611148	0	0	0	1.301792191202473	0	0.21492795173557364	0.21492795173557364	0
4152	0	0.918914239373179	1.228649078246953	0.02982096772827468	0.04020917709084925	0.12992690147319338	0.02335031588147351	0.12116294340761012	0	0.23422736094181207	0.01690745799794231	0.2312869268332896	0.02827776413165282	0.13588665156334137	0.01951986972029811	0.07853303186296684	0.07853303186296684	0
56907	0	0.9181522327594724	1.231211354395026	0	0.02430674391106657	0	0	0	0.5463478637009892	0	0.02096529916625614	0	0	0	0	0.0747332173547283	0.0747332173547283	0
7569	0	0.9180164172128475	1.1683340890401537	0	0	0	0	0	0	0	0	0	0.16579707850879194	0.1398036426648664	0	0	0	0
3312	0	0.9175908932766872	1.3402376342569025	0.6683689812667526	0.2778358323334426	0.254999165386868	0.27989061495265977	0	0	0.4661996459869587	0.18747691245837728	0.39772470741267296	0	0	0.11825198934217968	0.29214853063961	0.29214853063961	0.05532084875373395
10299	0	0.9160548298980972	0.8895441657765905	0	0.06517494836781115	0.0978445936806003	0	0	0.5793149958813675	0	0	0.3248215999373175	0.04759116663227961	0.1291930273067505	0	0	0	0
11083	0	0.915717620584981	1.1973806645579868	0.2152857554454752	0	0	0	0	0.3357705401531142	0.03256967302352129	0	0.15989106465126715	0.1223259509269364	0.1706551840152175	0	0.02118797490454816	0.02118797490454816	0
23041	0	0.9154578538511686	1.1355777093756396	0	0.03348372008409208	0.08035668403320648	0	0	0.5251636375420504	0	0	0.15443507664083467	0.00852918314731821	0.1649285555190426	0	0.100060855278619	0.100060855278619	0.02294972735769901
130502	0	0.9149302882345096	1.2434949313647476	0	0.00329140854098759	0.13173542881042655	0.11063863233880177	0	0.32229951344465635	0	0.04538037541138148	0.4339297480109188	0.3203373854588624	0.43695559006251866	1.088659921737024	0	0	0.21053124425656192
100874259	0	0.9147631087927416	0	0.2136200022509315	1.0668555438532064	0	0	0	0.15381667145863287	0.00115668857172728	0.3895567501439053	0	0.572592593623329	0	0	0	0	0
5128	0	0.9146522222349712	1.0253490825590172	0.5975077186380026	0.5124553308039906	0.5589676777320552	0.0766440993893044	0	2.6791718388455976	1.0184473388099824	0.26122618965857464	0.8119516098181084	0.16788934604420896	0	0	0.4676682216639397	0.4676682216639397	0.2719878377813439
8995	0	0.9143869227761152	1.1904098525015925	3.1340106046494167	0	1.3831247338833874	0	0	4.4767936294501744	4.514009470824944	1.461099706072815	0	0	0	0	0.14337544057535742	0.14337544057535742	1.1449791291757878
55777	0	0.9137180529754788	0.8643608941378512	0	0	0.01785681327309876	0.1409283483817856	0	0.0905273133156018	0	0.6341139229675167	0	0	0.06457738653522524	0	0.05542983111254598	0.05542983111254598	0
54880	0	0.9133582314882044	1.2126138656603491	0.4644226527781741	0	0	0.534401001127615	0	1.105968697455496	0.5679169626965302	0.0845127001892225	0.3082530308671189	0.23782608087585191	0.6245177100847861	0	0	0	0
23054	0	0.9131187645737988	1.107700059761089	0.10221163499916838	0.06209165902319633	0	0.07952095048157404	0.4179494550776508	0.4221746812163128	0	0	0.02911749991831994	0.20005577297938243	0.6333030168569455	0	0	0	0.01966746880624307
100421533	0.7919225023054979	0.9122049385850474	1.534172198764768	0.298291244021565	0	0.5651409725192331	0.16973727812412712	0.2819805829626827	0	0.6846587146877401	0.08193239734596126	0	0.492757497298328	0	0	0	0	0.622655198952189
91452	0	0.9120565259639126	0.6954615343094803	0.1543589152232007	0.4975794420290189	0	0.0744488609912037	0.09373924193208548	0.9085040592243784	0	0.23900102315140104	0	0.11763341003066226	0	0	0.17266447775772456	0.17266447775772456	0
10137	0	0.9116812656512832	1.26017162150345	0.5133971137677136	0	0.434138828138657	0.13018422447048614	0	0.9649574391979832	0.3772506419548964	0	1.121043576943003	0.01275367112063225	0.33988862319686886	0	0.28445076976083034	0.28445076976083034	0.10648643436273296
55728	0	0.9112935113642856	1.1683284156398015	0	0	0.18540711252809977	0	0	0.738414787173403	0	0	0.2428077583228795	0.06913092104996411	0.3809288546038063	0	0.05244405884190314	0.05244405884190314	0.3833802868430929
23332	0	0.9098625406826552	1.2779619062397956	0.07987266170565856	0.21501164053648408	0.05265276556028733	0.21215654179100468	0.2671134334528252	0.511779029460635	0	0.03821756436339793	0	0.1805844818288178	0.5950302545455763	0.07433474120201214	0	0	0
4437	0	0.9091295608383796	0.9741117845716988	0	0	0	0.09915799566723428	0	0	0	0	0	0.2081801710861945	0.1543991468706756	0	0	0	0.00336802609676024
11094	0.4066631097433171	0.9090091054808304	0.5677865276944696	2.645418577666995	0	0	0.22848447918346423	0.6997670034459422	0.07331673714471273	0.6065231234378277	0	1.0006907334071415	0	0.1924688584738796	0.35994633692722533	0.07980182282915113	0.07980182282915113	0
6905	0	0.9087364233721356	0.18038337096957385	0.1932896830669935	0.28850383418273784	0.4267967721879681	0.18754573978931527	0	0	0	0	0	0	0.15617420495059547	0.1410821917275304	0	0	0.16436001308393972
106660613	0	0.9081652855009263	1.2823564514744157	0	0.5465336244111445	0	0	0	0	0	0	0	0	0	0	0	0	0
54209	0	0.9073969026615376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
715	0	0.9062389456669696	0.4924241591706865	2.3824260756143305	2.274854917394152	0	1.0289138444391273	0.6169867881955876	1.7550780251951867	1.438357425573523	5.247528302902	0.1432175325895599	0	0.5195066718556518	0.28682658799483296	3.210098833580742	3.210098833580742	0.1854648481156424
387646	0.2704295679074906	0.9059447752338892	0.7525931999089258	0	0	0	0	0	0	0	0	0	0	0	0	0.08427848093786607	0.08427848093786607	0
3347	1.5336115114200202	0.9052781253946578	0.6422979138733241	0.15268632218293052	0	0.3005722947288369	0.01280791251231646	0	0	0	0.4776629949453843	0	0.1182810267952656	0	0	0	0	0.3971464768992444
26011	0	0.904752230007388	0.18911648180271776	0.02191611741910604	0	0	0	0	0	1.3054741603628184	0.4604672526357935	0	0.3745226473885873	0	0	0	0	0.10759104033800254
7019	0	0.9044131442497038	1.133948568538688	0.0678819840320895	0	0.08685301778737489	0.1712306340854048	0	0	0	0	0.12517257447564403	0.1041805527485834	0.1576773401991317	0	0.1811510605023378	0.1811510605023378	0
91746	0	0.9042106141494626	0	0	0.05139536935998616	0.2119389615342125	0	0.08579284282760927	0.36024178330928824	0	0	0.40057319760211785	0.0953401907480863	0.4120666381557526	0	0.10627354353103158	0.10627354353103158	0.4047716742517177
5554	0	0.9041906779851292	1.1441808846822814	0	0	0	0.1670656824456032	0.7511917573773124	0.9685437673859464	0	0	0	2.590233317671677	0	0	0.02247175175904236	0.02247175175904236	0.4064932223442187
821	0	0.9039008566869238	0.7261407111961892	0.06768996749052683	0.24658998660329304	0.01894862164841142	0.1667930075028528	0.19332241781503792	0	0	0	0.17104109293722397	0	0	0	0.3128265300463716	0.3128265300463716	0.1194873164555106
53339	0	0.9033961388042422	1.1916854153209924	0.00649624128610323	0.03502587716722343	0	0.16867234254497995	0	0	0	0	0	0.1116506766276866	0	0	0	0	0.04484508273386167
101927275	0	0.9032579920810336	0.635451856505868	0.3667163494891187	0	0.40960020209182446	0	0	0.22519062609056656	0	0	0.2136522758218344	0	0.21779225198608107	0.3822889336330147	0	0	0.2511551658003579
55689	0	0.9028960281253652	1.1769704784635635	0.9965306371683548	0.767699373632779	0.1847022976246105	0.15858023514111416	0.20207358233660835	0.8428835016493728	0.19578671488924385	0.6772862276162416	0	0	0.3003971030345014	0.08548013310619068	0.2972345058223585	0.2972345058223585	0
6867	0	0.9027546139412918	0.4317925729293947	0.3303860633639501	0	0	0.17173051395222105	0.0606281387382395	0.173928937519801	0	0	0	0	0.03825622059008021	0	0	0	0
9962	0	0.9019345917168456	1.1228052553255057	0	0.0940195114526353	0	0	0.13524291570464528	0.1753007004448718	0	0	0	0	0	0	0.05461374548773747	0.05461374548773747	0
4209	0	0.901814176003888	0.8164692678087315	0	0.32055460851572404	0	0.22917492884086624	0.16276790797907395	0.08355806048532423	0.03383509603540462	0	0	0.08702202597172662	0.4748048071086813	0	0	0	0
100288868	0	0.901515977352558	0.9838432205567768	0	0	0	0.07276315838500051	0	0	0	0	0	0	0	0	0	0	0
51104	0	0.9011801463585511	1.2672571477789816	0.17412308861737036	0.3335529671861159	0.07812007489883988	0.05463308273300617	0	0	0	0.01281576942428224	0.4308151925234416	0	0.4288300290319253	0.04041800821321355	0.14636669215460976	0.14636669215460976	0.07807747832459519
83548	0	0.9002372888426615	1.0662829421863314	0.0032737997902228	0.03834632399253594	0	0	0	0.0076007768288341	0	0.14396988593585597	0.3798470228381183	0.04077673062537877	0	0	0.2432897811269232	0.2432897811269232	0.06828809888009187
5781	0	0.8999739992041956	1.1078127383442686	0	0	0.03722451493608927	0.3615570140473955	0	0.554836683569558	0.01860317177936566	0	0.2677018500260951	0.08551801140071282	0.09012080719604684	0	0	0	0.14351163158010874
148014	0	0.8997371159308399	0	0	0	0	0.0954911919899683	0	0	0	0	0	0	0	0	0	0	0
51514	0	0.8988854121065272	1.9318662698572189	0	0	0	2.9404826300900417	0.548597195582975	1.443646001139652	0.969616487572019	0.24524405679594471	0	0	1.1562148746016194	0	0	0	0
10560	0	0.8979278287505226	1.198396141528764	0	0.11068867707428973	0.6565443805477119	0.06048600548324302	0	0	0	0.04558018738686595	1.266261107569213	0	1.0348177716456437	0	0.30230946422587485	0.30230946422587485	0.6983055646666729
11015	0	0.8976349395408665	0	0.17376359509788458	0	0	0	0.4049372687424878	0.6132359301711936	0	0	0.12612189143005367	0	0	0	0.27901463876439164	0.27901463876439164	0.03023118969077839
23379	0	0.8973858670138949	1.2093418868690184	0.494141896734133	0.13047075241443412	0.1411609388191621	0.09129374570303476	0	0.8030423031054874	0	0.11951943066992148	0.8022093437870247	0.07929741666893934	0.3693958266341228	0	0	0	0.18785126398273963
58155	0	0.8972835059082529	0.5631957725239984	0.1953307592637301	0	0.28457022691668515	0	0	0.594044546849672	0	0	0.5324555390901001	0.11282943287458368	0.7359969382298237	0	0.04039667601906956	0.04039667601906956	0.11413109596987596
389073	0	0.8963110701800723	0	0	0.6757376811011268	0.3114524140972039	0	0	0.6796361996773881	0.5994692758710354	0	0	0.5645573143917109	0.07897498194718679	0	0.41049492440632296	0.41049492440632296	0.02572355096938881
285966	0	0.8958077233684418	1.2907798065877756	0	1.1036968950999793	0.6073498263726007	1.154430990471547	0.08060426232112314	1.3671347079992644	0.2114135887723373	0	1.515867112761878	0.7793994936186451	1.29519205586408	2.2812858324253367	0.2575423018566117	0.2575423018566117	0.962019130955767
23102	0	0.8955844357644772	1.203963222633231	0.5492029537698789	0	0.0561408691975489	0.07364265940804675	0.33128245262379014	0	0	0	0	0.32595046204058614	0	0.14791889338089273	0	0	0
989	0	0.893510315665805	0.9011579454415166	0.09238025454117504	0	0.10326900543733844	0.02638268074256064	0	0.30726434933587576	0	0	0.23806644779850417	0	0	0	0	0	0.24753466598651977
10923	0	0.8911443313975697	0.9199093505497528	0.5958794767347343	0	0.2598508744621776	0.2240242382282233	0	0	0.22232801113431072	0.07418974354404412	0.4124857567151043	0	0.2021688130337724	0	0.02418586661355851	0.02418586661355851	0.02138169706677273
79931	0	0.8905574009303543	0.3198061233253781	4.176608078694829	4.433142031088196	8.054814569360287	1.918332590424097	0	7.817025455277474	6.090840068752792	1.2973269434785402	7.493396112947967	3.1143981389218145	1.2666096279270245	4.546338629485079	2.0950499592024108	2.0950499592024108	2.416861334635385
84248	0	0.8903173751671755	1.0369978918396097	0.6964786960820555	0.5441868933387524	0.3951456329981603	0.03798896835292829	0	1.411307502810748	0.9025638642066288	0.30778545022239256	0.59952138308401	0.12106036966246328	0	0	0.3351535247565037	0.3351535247565037	0.45716743907687096
126969	0	0.8894945272343276	0.9678063477807668	0	0	0	0	0	0	0	0.06713130399784578	0	0	0	0	0	0	0
92822	0	0.8884141881925868	0.954877391507859	0.19772186185740653	0.10198554795099904	0.1441168374516454	0	0.1393314859720548	0	0	0.260125612638536	0.4964986790491122	0.17501138444152062	0	0	0	0	0.07405201118819749
25917	0	0.8880583730550216	0.8392598364779882	0	0	0	0.05018985975614531	0	0	0	0	0.07620603290274584	0.20689243675312768	0	0	0.09511434150548104	0.09511434150548104	0
7411	0	0.8879343982800948	1.302198606030901	0.2426877100284838	0.04955224389410323	0.18971001058006143	0.2322714983152133	0	0.6163834023161615	0.483545631480429	0	0.45620632094794666	5.126973833212208e-4	0	0	0	0	0.13523104703974814
83591	0	0.8878825278108942	0.489104199345596	0	0.22632367965081307	1.121752932227196	0.13334474776418578	0	0.7082502855179924	0	0	0.9031666819492188	0.00576315049808663	0.1873383231733685	0	0	0	0.8911421139071126
400966	0	0.887224665737799	0.01199845148602888	0	0.9007283016407682	1.2410776259673917	0.19674452107119436	0	1.497137718841556	0	0.02316958158505954	1.5272861032475755	0.4396697736573169	0.6072732179647532	0	0.32867676758557945	0.32867676758557945	1.420760023346324
100418737	0	0.8868760662518159	1.2696915021673614	0	0	0	0.11777836465968382	0	1.8332114592069573	0.17163663604241067	0	0.6722730228325794	0.6602981424409354	0.5701123537719157	0	0	0	0
11037	0	0.8865174324805086	0.8351272468655238	0	0	0	0	0.5024673950496361	0.5421498786568396	0	0	0	0	0.6076960489506799	0	0	0	1.4322353230441274
51633	0	0.8864828271689683	1.2338233347710392	0.2221394011285632	0.07312077528950299	0.16280805347864435	0.1313020842474128	0	0	0	0.08118171057348679	0.660157383058647	0.21468162612049443	0.06492568966715583	0.0952108344179698	0	0	0.26729219278534344
1540	0	0.8863441632130052	0.9452838557634914	1.229202360442553	0.8834304738821583	0.7148694962118116	0.23106430772035144	0.00138495787348754	1.1655480756682215	0.34293742362276264	0.9519479986905236	1.05980112055219	0.15306884311620686	0.30447960939933444	0.5130894151682324	0.02977970782113217	0.02977970782113217	0.5158491443919193
9889	0	0.8836506429043354	1.2828057219735738	0.474561769062741	0	0.06028712214078807	0.2000521834784653	0	0.09863092358676263	0.19728472301371933	0	0.4178369163615074	0.03152003159252185	0.15847306039775322	0	0	0	0
728506	0	0.8831452761728642	0	0	0	0	0	1.7755568022178674	0	0	0.4666687387545522	0	0	0	0	0	0	0
65125	0	0.8829772835028299	1.1668598769795604	0	0	0.02990377629438309	0.04840032020845516	0.3007493813140133	1.1092224163122395	0.16787299839210415	0	0.02705143428170789	0.139446794043157	0.01764565177074432	0	0	0	0
2828	0	0.8829284017593262	0	0.35792238630187284	0	0	0	0.5080136108716893	0.6013591580512179	0	0	0	0	0	0	0	0	0.5294230204319518
55578	0	0.8820619932462489	1.3219395543802936	0.02120893819101009	0.0701647055886393	0	0	0.3356228282811246	0.41287253516819306	0	0.13325757031054197	0.0392334939947452	0	0.12194931910331087	0	0.03595546765542602	0.03595546765542602	0.04759880266194503
1565	0	0.8806118236670912	1.1754384313458317	0	0	0	0	0	0	0	0	0.5978104655239744	0	0	0	0	0	0
10472	0	0.8803191606861773	1.059623704433582	0	0	0	0	0	1.547616035138467	0.4891286125599847	0	0.2909277923355615	0	0.18001974759410788	0	0	0	0
283971	0	0.8796742940755296	1.0615959701300506	0	0	0	0	0	0	1.0119175357581394	0	0	0.26090799148254606	0	0	0.17349417693217373	0.17349417693217373	0
60437	0	0.878244175641254	1.0424770940342678	0	0	0	0	0.0737433938001568	0	0	0.06332570667684519	0.02489149500637676	0	0	0	0	0	0
11108	0	0.8771115019979953	1.1392815433934635	0.1353194501983504	0.19603052159291828	0.0982521374820384	0.04803912673134768	0	0.6653574059412625	0.46841328248024144	0	0.2942544752690248	0.11122697513932442	0.1382044259063428	0	0.16460919860211534	0.16460919860211534	0.03693076351007458
5469	0	0.8768561871456174	1.0434167198409667	0.1754474778744199	0	0.1359503627436362	0.20537632601420844	0	0.4945795858780709	0	0.04129499554229109	0.5095081398431597	0.11184162133629516	0.4687964107887948	0	0.06219508533400449	0.06219508533400449	0.21850398373804664
147645	0	0.8752889855476297	1.281222250577918	1.938172674873976	1.936314237003372	0.2980639994878161	0.21799129417529844	0.3010461370358212	0	0	2.0334254300328323	0	0.5549388852591399	0.17761670176980376	0.487895364487446	1.280529581871878	1.280529581871878	0
394255	0.03679557282914347	0.873424586665766	0.519067174198525	0	0	0	0	1.502718665718262	1.5183005541285133	1.3267525924654484	0	0	0.5700546770347508	0	0	0.4038573532551842	0.4038573532551842	0
57448	0	0.8727977159937819	1.037646600437674	0.05873120498451729	0	0	0.0416193828001828	0	0.5666637694308782	0	0	0.13250752607359034	0.02219100543137783	0.3643498344559255	0	0	0	0.09225775090485544
222826	0	0.872347830291733	1.2204700975516056	0.5606948741868605	0	0	0.06853500131243348	0	1.0440844402355531	0	0.7691558602243201	3.349119893992728	0.5633733692526259	0	0	0.06658259441265096	0.06658259441265096	1.0736695909423803
5339	0	0.8722669111223058	0.7839845953634361	0	0	0.20111805939594107	0.25140974991107484	0.04182788127545737	0.19667217007078017	1.0214765737532794	0	0	0.16838002748087824	0	0	0	0	0
106481383	0	0.8711757518852858	1.1753567510408325	0.5808374414703575	0	0	0	0	0	0.6546323799948977	0	0.6118696292522606	0	0	0	0	0	0
54704	0	0.8711447775500212	1.1163984650735703	0.21551289404186635	0.06796792211009263	0	0.1366023172558643	0	0	0	0.11312401412010524	0.00903265067840011	0.09821718049329078	0.4733741897653936	0	0	0	0
10773	0	0.8710686631974932	1.2757090906429016	0	0.13101662300827063	0	0	0	0.22908286098186245	0	0.05825146163313043	0.2744804668795181	0.11308964016409336	0	0	0.05879288122692837	0.05879288122692837	0.02380785353179128
55573	0	0.8709994675836984	1.086612053199442	0.30782713179283105	0.3164283467665344	0.3557525261588554	0.1900218966249833	0.04301646871314611	0.7697226274319041	0.27727620976883643	0	0.5222165762129664	0.07217726189046292	0.24150207155904752	0	0.05445614920275708	0.05445614920275708	0.3368003596673217
2661	0	0.8704084728694214	0.4880515547691603	0	0	0.04359291426887127	0	0	0	0	0	0.23251508266981652	0.7956096716874834	0	0	0	0	0
7156	0	0.8703999619035361	0.7978648952007511	0.3685946671920707	0.03995959981645902	0	0.14591307283725274	0.370966634450873	0.6694083272439805	0.5881276394179172	0.05308819697723795	0	0	0.4009791701381721	0.14223239450018915	0.33901310175925903	0.33901310175925903	0
55718	0	0.8702552244522054	0.934933030498306	0.18098797905172664	0	0.03237275026685305	0.112316834604998	0	0	0.02778336563068597	0.04940347466080914	0.5655815261742734	0.10351978067419106	0.35398893195094777	0.18692185603632988	0	0	0.12072310113768348
51194	0	0.8702329074194635	0.7507053220215343	0	0	0	0.27376051164447074	0.06111018936369623	0.13021094455193075	0	0	0.03706882121405651	0.04290863333479011	0.02204624843247231	0	0	0	0.15234756671602406
253635	0	0.8700624009940093	0.8962372175023644	0	0	0	0	0	0	0	0	0	0.04985932993041795	0	0	0	0	0.16694274832229303
57082	0	0.8695046994822487	1.34897679117431	0	0	0	2.1350314179569323	0	1.057788631495684	0	0	0	0	0.7979313950261098	0	0	0	0
25831	0	0.8691328072025423	0.9990470741184492	0	0.02351826894434426	0	0	0	0.18988377763217923	0	0	0	0	0	0	0.03953624091345238	0.03953624091345238	0.10539054574581404
81609	0	0.8681367187071704	0.7802552362426334	0.16443729282948005	0.2731906496185465	0	0	0.6147865259665461	0.05201694474212141	0	0.17399738333226816	0	0	0	0	0	0	0
202459	0	0.8678882107710836	1.2383367514634211	0	0.6634007683248623	0.10741159332186676	0	0	1.1176980646974903	0	0	0.3995338842043106	0.09244246206044368	0	0	0	0	0
7317	0	0.8674069885386683	1.0696050844007965	0.1611511395253553	0.1890783123300184	0.24855739574107785	0.21597734720924305	0.37527655056153225	0.35244840665735017	0.812602625334724	0	0.2251541038904857	0.00533042181254393	0.09652351773775772	0.09064426717574582	0	0	0.00688747903562913
100418951	0	0.8673171886726897	1.2572306907332085	0	0	0	0.196841425821722	0	0.5352050411530308	1.5555151524554875	0	0	0	0	0	0	0	0
6294	0	0.8665694866904416	0.9862255601536872	0.12341239140435722	0.17200494982734535	0.0778143483780632	0.13123333816883795	0.3984605991059275	0	0.06893317433611079	0	0.17090852783459878	0.18443416198003065	0.4877131300069508	0.00106597771748516	0.10968143742989392	0.10968143742989392	0.09837073940526136
148479	0	0.8659809248622596	1.2051013254521472	0	0	0	0.21989109318805647	0.279839832570648	0.23090066680571253	0.5764265855130146	0	0	0	0.19198600987314085	0	0.14133712014146566	0.14133712014146566	0
100129250	0	0.865586668197923	0.8320841845141712	0.19020351618532652	0.1855169418032068	0	0	0.469356047452003	0	0.2309635224059508	0	0	0	0	0	0.182833237705247	0.182833237705247	0.00410948670289371
57520	0	0.8648463016818315	0	0.15002182320485316	1.376157941852731	3.442875428596008	0.6951973782445907	0.204304223648087	1.387051892642262	2.080292893780101	0.35073203313276774	3.867910460336295	1.0871245168218455	1.0842146423590364	0	0.6531217139355476	0.6531217139355476	0.8068003661387481
10657	0	0.8642925564824344	1.063464912732793	0.47790306597316	0	0.2951836377212895	0.2256506857051613	0	0.46601544455339866	0.4205573558247808	0	0.5291720109650957	0.0579557233326883	0.49269277669074935	0.01433407878149568	0.05931389276215863	0.05931389276215863	0.22755865000796527
148823	0	0.863680015364418	1.0133809770832616	0	0.06308164810845952	0.31361202542307526	0	0	0.965071133736197	0	0.11717652697699926	1.0602574099047757	0	0.8877682689986548	0	0.4822759374096927	0.4822759374096927	0
389125	0	0.8635071237547353	0.1959851928736491	0.17023508233784332	0	0	0	0.7871716579774796	0	0	0	0	0	0	0	0	0	0
100528030	2.206540973121213	0.8620932385587607	0.7601253169627635	0.32709495216566853	0	0.30156805907466044	0.6088653416684802	0.29177065298243193	0	0	0	1.518797695177862	0.03214857067326755	1.1189696238379807	0.1225013270043194	0.14862050995146966	0.14862050995146966	0.4983083614152248
64750	0	0.8620243834405791	0.9296923625558948	0.7406946978798712	0.1725117692341437	0	0	0	1.326806341115066	0.8487729244818328	0.10974215872620584	0.2987719469047207	0.24830679018169932	0	0.3276098210402265	0	0	0
23352	0	0.8619961422720431	0.8791546821688107	0.6485492018071436	0.662030601931198	0.6128265811862748	0.21078626510785817	0.2854414760940727	1.4116247633598438	0.4097318135700511	0.117197867516554	0.9435096786036132	0.3143015094355244	0.7763892745919287	0.07283706959774817	0.02654077151185664	0.02654077151185664	0.353452282387442
400728	0	0.8616857559250045	0.9306172226873928	0	0.3015422879549674	0	0	0	0.22388967162833395	0.0223373193977026	0.08169248331022473	0.3723625969311022	0.6982281587364948	0	0	0.12238531852311932	0.12238531852311932	0
23232	0	0.8605409777820282	0.6936885906647002	0	0	0.01194769198826395	0	0.34237780226142056	0.22803239336146464	0	0	0.398522823033814	0	0.23376751419507716	0	0	0	0
79135	0	0.860489787587215	1.1772260005979314	2.481670318654169	1.6276544520180474	0.808931094465022	0.5797147694413544	0.08676584064693857	1.4769788341871553	2.033648438860634	0.09250473756641509	1.3691491350725509	0.6658697338053492	0.5614760388160642	0.47024850940428015	0.595414022412439	0.595414022412439	0.8231703727320657
106144593	0	0.8582137977174341	1.0485803655000163	0	0.15494853292259173	0	0	0	1.2965276413002114	0	0	0	0	0	0	0	0	0
221710	0	0.857656859870522	1.1714575553212376	0.33220986180126144	0.0664140705799527	0.2283914075562446	0.1785770596974827	0	1.2060069009848915	0.6887145468909628	0.14159117276249358	0.7394372173891846	0.05171251091123744	0	0	0	0	0.04792028242572831
23299	0	0.8576314999875718	1.179471654561858	0.17955300275872618	0	0.00547610937620315	0	0.24136218824484376	0	0.13680158831431322	0	0.17886808148186625	0	0	0	0	0	0
9967	0	0.8571095421874375	0.50286761680204	0.0874004301206127	0	0	0.23214174600693896	0.24577773170591272	0.6116854163602058	0.4064587194862839	0	0	0.11404593147299937	0.34043220143745934	0.03567105126141938	0.15421383958858756	0.15421383958858756	0.10457596937875369
112268239	0	0.8569572929203284	0.6899857617549934	0.3677876304507443	0.19545982296185985	0	0	0	0.3510590485944087	0.1942594017601168	0.6412211114752706	0.15793741436293926	0.19772073798998369	0.7113979368634943	0.12219396429672195	0	0	0.13139291623262836
6738	0	0.8560449946674404	0.6131231101149545	0.13336817030999085	0.10916090985810016	0.1200973433790412	0.06495889262142114	0	1.1833903113588184	0	0	0.38202308161338894	0	0.1805594745634631	0	0.00749536231248395	0.00749536231248395	0.07386026219718853
1407	0	0.8560309084599256	0.9065359553496868	0.3155920724951946	0	0.46282662962655335	0	0	0.989153121320814	0.5352461004217717	0	0.9266134525288212	0	0.1448134524011867	0.05521984973101916	0	0	0.20655157304275928
