GeneID	GSE148171_MTB_control	GSE157657_PTB_control	GSE112482_MTBilc1_control	GSE112482_MTBilc2_control	GSE112482_MTBilc3neg_control	GSE112482_MTBilc3pos_control	GSE112482_MTBnk_control	GSE112483_MTBam_control	GSE112483_MTBendo_control	GSE112483_MTBmait_control	GSE112483_MTBnkt_control	GSE129270_MTB72h_control	GSE129270_MTB120h_control	GSE198557_MTB_control	GSE67427_MTBrv4h_control	GSE67427_MTBrv18h_control	GSE110564_MTB_control
51608	0	0.2908953556681711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51611	0	-0.18021651657385296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51614	0	0.15096163011267247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51616	0	-0.34713416191480845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7997347353193571	0
5162	0	-0.1623092866190228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51621	0	-0.21389426572756104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51626	0	-0.25981175134275086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51629	0	0.8997392485223453	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8346804381507301	0
5163	0	0	0	0	0	0	0	0	0	0	0	-0.8468098756625764	0	0	0	1.027809830707433	0
51631	0	-0.22949127106080613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51633	0	-0.26054924382146266	0	0	0	0	0	0	0	0	0	0.6021316794067003	0	0	0	0	0
51634	0	0	0	0	0	0	0	1.444848944103952	0	0	1.6704200477708928	0.6073149237297564	0	0	0	0	0
51635	1.6167966667777427	-0.22632634550697733	0	0	0	0	0	0.4844640905168323	0	0	0	0	0	1.5551856890906937	0	0	0
51637	0	0.12393958600084633	0	0	0	0	0	0.8638274040510272	0	0	0	0.7413739489848574	0	0	0	0	0
51639	1.1487728162942985	0	0	0	0	0	0	1.3358719402366221	0	0	2.1091250764310123	0.4956234567094349	0	0	0	0	0
5164	0	0.2741033233241575	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7309743806214195	0
51642	-1.0714091007628967	0	0	0	0	0	0	1.1926406548636164	0	0	0	0.5952540027965322	0	0	0	0	0
51643	0	0	0	0	0	0	0	1.1291445080571612	0	0	0	0	0	0	0	0	0
51645	0	-0.22598322772464832	0	0	0	0	0	0	0	0	0	0.6406497364486076	0	0	0	0	0
51646	2.0047694007877515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51647	0	0.20551577407027774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51649	0	0	0	0	0	0	0	0	0	0	2.6749580820100056	0.4462582468180748	0	0	0	0	0
51650	-1.3184782794495107	0	0	0	0	0	0	0	0	0	0	0.7425317658001549	0	0	0	0	0
51651	0	0.16956413655979408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3861037142358102
51654	0	0.16476951364123316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51655	0	0	0	0	0	0	0	0	0	0	0	1.3793099848055512	0	0	-2.2955598304237146	1.924697748005128	-2.8197501760560093
51657	0	0.3058417710799864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51659	0	0.33121113348114467	0	0	0	0	0	0	0	0	0	0.6382252436740983	0	0	0	0	0
51660	0	0	0	0	0	0	0	1.3212430834969118	0	0	0	0	0	0	0	0	0
51663	0.753245054913502	-0.2422930458457379	0	0	0	0	0	0	0	0	0	0.33109885847913445	0	0	0	0	0
51665	0	-0.17361810248329917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51667	0	0.331808142399361	0	0	0	0	0	0	0	0	0	0.9988937130746394	0	0	0	0	-1.5342521428291798
51668	0	0	0	0	0	0	0	1.5342293132506448	0	0	0	0.5838390447750722	0	0	0	0	0
51669	0	-0.161084582045372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5167	-2.385522829387433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.314872650658352
51678	0	-0.3667069297432238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5168	0	0	0	0	0	0	0	0	0	0	0	0	-1.623294167043134	0	0	0	0
51684	0	0	0	0	0	0	0	0	0	0	0	-0.8353807118918007	0	0	0	0	0
51690	0	0.27999484650309203	0	0	0	0	0	1.7463902949643475	0	0	0	0	0	0	0	-1.317268156963059	0
51691	0	0	0	0	0	0	0	1.4112660498931757	0	0	0	0	0	0	0	0	0
51692	0	0	0	0	0	0	0	0	0	0	0	0.7303029389878147	0	0	0	0	0
51693	0	0.1405909994789349	0	0	0	0	0	1.1265160423452671	0	0	0	0	0	0	0	-1.202696209112838	0
51696	1.200943603872609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51699	0	0.12115575940422398	0	0	0	0	0	1.5033376504931477	0	0	0	0.36711579577862635	0	0	0	0	0
517	0	0.16583940792663743	0	0	0	0	0	0	0	0	0	0.3590461107470628	0	0	0	0	0
5170	0.8118677108158496	-0.23117101261799847	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0205067250233804	0
51700	0	0	0	0	0	0	0	1.4026479468222575	0	0	0	0	0	0	0	0	0
51701	0	0	0	0	0	0	0	0	0	0	0	-0.8656180672250392	0	0	0	0	0
51703	0	0.0999354028136226	0	0	0	0	0	0	0	0	0	0.6276228917530345	0	0	0	0	0
51704	-1.6972759043414583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51705	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.8512254618901363	0	0	0
51706	0	0.19292734298448508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51710	0	-0.12513509395066313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51714	1.7886423004700955	-0.11472322032015435	0	0	0	0	0	0	0	0	0	0	0	1.6291903488725898	0	0	0
51719	1.8238708559006074	-0.16899184027353908	0	0	0	0	0	0	0	0	0	0	0	1.9284731331404217	0	0	0
51720	1.2759340807944888	0	0	0	0	0	0	0	0	0	0	0	0	1.1156841382960943	0	0	0
51726	0	0.1789347935540912	0	0	0	0	0	0	0	0	0	0.41190917543204864	0	0	0	0	0
51727	0	-0.1704482466337624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51728	-1.2475782527119632	0	0	0	0	0	0	1.1830166997807847	0	0	0	0	0	0	0	0	0
51729	0	-0.19540966144670419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51733	2.749454298032006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51734	3.4209903142861764	0.5162052235060861	0	0	0	0	0	0	0	0	0	0	0	2.867977739485542	0	0	0
51735	0	-0.40728870174950915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6741232632258068
51738	0	0.3718362109509179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5174	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.44988245445845	0	0	0
51742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1339868198344019	0
51747	0	0	0	0	0	0	0	0	0	0	0	0.33123977007745736	0	-2.0527633769400975	0	0	0
5175	0	0	0	0	0	0	0	0	0	0	0	-0.7907325581765697	0	0	0	0	0
51750	0	0.18676252955462194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51752	0	0	0	0	0	0	0	0	0	0	0	0.753512908689818	0	0	0	0	-0.5986673433492262
51755	0.9149593456360953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7811875839906511	0
51759	0	0.44959811292362717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5176	0	0	0	0	0	0	0	0	0	0	0	0.854916083054576	0	0	0	0	0
51761	-2.1413600990484607	-0.45360378941273233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51762	2.472697695595732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51763	0	0.18897814820722664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51765	1.5532455510753056	-0.4655083489792669	0	0	0	0	0	0	0	0	0	0.6098551688726165	0	1.8121540176143653	0	1.725063967757244	0
51773	0	-0.1413115077630265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51776	2.217509581470478	0	0	0	0	0	0	0	0	0	0	0.3802905343099259	0	0	0	1.0428807541666874	0
51780	1.2416722459252283	0	0	0	0	0	0	0	0	0	0	0	0	1.0605853314992923	0	0	0
518	0	0	0	0	0	0	0	1.2424312642948256	0	0	0	0.3904862996058591	0	0	0	0	0
51804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.3736338824278966
51807	0	0.4800813732964596	0	0	0	0	0	0	0	0	0	-2.152633075225713	0	0	0	0	-1.0121075614798083
51808	0	-0.24545362477010618	0	0	0	0	0	0	0	0	0	0.4044686846571256	0	0	0	0	0
51809	0	-0.2707216954054298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51816	0	0.2521189838565653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652534722846563
5184	0	0.1278951037468107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5187	0	0	0	0	0	0	0	0	0	0	0	-1.0967394475514949	0	0	0	0	0
5188	-1.0208587976669574	0	0	0	0	0	0	0	0	0	0	0.3629902181346625	0	0	0	0	0
5189	0	-0.21023997862189808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5192	-0.8190566999935659	0.21132114323933932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5193	0	-0.30552576944175175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5194	0	-0.15686080945026815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5196	0	0.451947176841552	0	0	0	0	0	0	0	0	0	-1.457025315432159	0	0	0	0	0
5197	0	0.6158373208165303	0	0	0	0	0	0	0	0	0	-3.7281043718154683	0	0	0	0	0
5198	0	-0.3149137033297403	0	0	0	0	0	0	0	0	0	0.37770868262936275	0	0	0	0	0
5199	0	0.49936689771355663	0	0	0	0	0	0.9025551396366022	0	0	0	0.721968760750824	0	0	0	0	0
52	0	0	0	0	0	0	0	0.8362604262238755	0	0	0	0.44010104295571023	0	0	0	0	0
5201	0.6237272956270935	0	0	0	0	0	0	0.8271201904601372	0	0	0	0.4091508292725078	0	0.6246918605687016	0	0	0
5202	0	0	0	0	0	0	0	1.4233867446656217	0	0	2.039802391116185	0	0	0	0	0	0
5203	0	0	0	0	0	0	0	0	0	0	2.0451979977891215	0.6753122411377241	0	0	0	0	0
5204	0	0.336870296326225	0	0	0	0	0	1.095475350148463	0	0	0	0.4131977714530776	0	0	0	0	0
5205	-2.1142369465496045	0	0	0	0	0	0	0	0	0	0	-1.3673567974249594	0	-1.9485359203173342	0	0	0
5208	5.179296543219206	0	0	0	0	0	0	0	0	0	0	0	0	4.209945987092472	0	0	0
5209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2808806214116306	0
521	0	0.1940458368653876	0	0	0	0	0	0	0	0	2.521460675797045	0.4737215967479709	0	0	0	0	0
5210	2.861090165875568	0.32820498044233115	0	0	0	0	0	0	0	0	0	-0.6745326200225367	0	2.469886922946969	0	0	-2.0561271490198485
5211	0	0.2510189423671794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5216	0	0.21712427897655043	0	0	0	0	0	1.4916288337362489	0	0	1.5250635884648276	0	0	0	0	-0.5883316790736913	0
5217	0	-0.402762763422011	0	0	0	0	0	0	0	0	0	0	0	-1.2577016821960103	0	0	0
5218	1.8680220548568212	-0.24757158221862413	0	0	0	0	0	0	0	0	0	0	0	1.6740377253372691	0	1.6595664997202875	0
522	0	0	0	0	0	0	0	1.8264700625821226	0	0	2.7714645889344593	0.37988364881643244	0	0	0	0	0
5222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.493580893493396	0
5223	1.8191772172425182	0	0	0	0	0	0	0	0	0	0	0	0	1.935072412281428	0	0	0
5224	0	0.3281070295559559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5225	0	0	0	0	0	-6.520933074917381	0	0	0	0	0	0	0	0	0	0	0
5226	3.1789011329220482	0.2864569997961899	0	0	0	0	0	0	0	0	0	0	0	3.004962678700912	0	0	0
5228	0	1.288742563710244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5229	0	0	0	0	0	0	0	0	0	0	0	0.46015033723445814	0	0	0	0	0
523	1.9373433551309471	-0.19946987040555558	0	0	0	0	0	0	0	0	0	0	0	1.8974176634994566	0	0	0
5230	2.4826224546241127	0	0	0	0	0	0	0	0	0	0	0	0	2.5381810664877364	0	0	0
5243	0	-0.7165702065511497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5244	0	-0.2916156315999678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5250	0	0	0	0	0	0	0	0	0	0	0	0.416245944681796	0	0	0	0	0.4716383292807759
5252	0	0.12109668701190966	0	0	0	0	0	0	0	0	0	-0.5356469658034224	0	0	0	0	0
5253	0	-0.29659348254500006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5255	0	0	0	0	0	0	0	0	0	0	-4.40996834693015	0	0	0	0	0	0
5256	0	0	0	0	0	0	0	-0.9243976695185092	0	0	0	0	0	0	0	0	0
5257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4686532435497512
526	2.353412893725232	0	0	0	0	0	0	0	0	0	0	0	0	2.0168192955649653	0	0	0
5260	-1.0349715243099964	0	0	0	0	0	0	0	0	0	0	0	0	-1.6517721911291923	0	0	0
5261	0	0.3345186843111062	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7035204066897758	0
5264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9465120807500512	0
5265	3.0609473420680775	0.31932167705161335	2.644027579446218	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5269	0	0.25689148618900376	0	0	0	0	0	0.5881027243454697	0	0	0	0	0	0	0	-0.9079399516152633	0
527	1.3479015897093392	0.5558474214842025	0	0	0	0	0	0	0	0	0	-0.6250160383291397	0	0	0	0	0
5270	0	0	0	0	0	0	0	0	0	0	0	-0.758160272986614	0	0	-3.7721787705510055	0	0
5271	1.858667937948556	0	0	0	0	0	0	0	0	0	0	0	0	1.8028555872889591	0	0	-1.2609856524842384
5272	0	-0.19786366307376513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5273	3.69614003143068	0.6194572956621268	0	0	0	0	0	0	0	0	0	0.7377861994814964	0	2.7929420698436664	0	0	0
5274	0	-0.262845776149393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5276	0	0.730115751432587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5277	1.362112581356523	-0.19750023486426785	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7856786928186823	0
528	2.592088149323426	0	0	0	0	0	0	0	0	0	0	0	0	2.7303818318709996	0	0	0
5281	1.373935066570985	0	0	0	0	0	0	0	0	0	0	0	0	1.4460489947672381	0	0	0
5283	0	-0.13440381873673454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5284	0	0	0	0	0	0	0	-2.4536169474507674	0	0	0	0	0	0	0	0	0
5286	1.1410440133885185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5287	0	-0.3603703803870124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5289	0.8982522807575133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
529	0	0.1296666856187413	0	0	0	0	0	0.7452036100947436	0	0	0	0	0	0	0	0	0
5290	1.28297086817865	-0.1958857513181886	0	0	0	0	0	0	0	0	0	0	0	1.0117556823297027	0	0	0
5291	1.5123908766288419	0	0	0	0	0	0	0	0	0	0	-1.1378595404483018	0	1.539293152258673	0	1.0444131618121573	0
5292	0	0.45907730319024703	0	0	0	0	0	0	0	0	0	0	0	0	-2.2016555052111437	2.1528401978476515	0
5294	1.7709502825094017	0	0	0	0	0	0	0	0	0	0	0	0	1.2255874344063717	0	0	0
5295	0	-0.34663227825530996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5296	0	0	0	0	0	0	0	-0.8159907606737331	0	0	0	-0.7619781503255874	0	0	0	0	0
5298	0	0.19320302860155977	0	0	0	0	0	0	0	0	0	0	0	0.5377208980938253	0	0	0
53	0	0.44660200980754006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5300	0	0.31728236470446125	0	0	0	0	0	0.8927531211505575	0	0	1.0684167301040424	0	0	0	0	-0.8275560177869107	0
5306	0	0.16020410425347556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5310	0	0	0	0	0	0	0	0	0	0	0	-0.4647874685029632	0	0	0	0	0
5311	0	0	0	0	0	0	0	-0.7517254073896833	0	0	0	-0.46168859357539693	0	0	0	1.0052081581411625	0
5315	0	0.3075272688938848	0	0	0	0	0	0	0	0	0	-0.5083691768621075	0	1.510204485470625	0	0	0
5318	0	-0.45147208179145926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5321	1.9523735727386837	0.3235409651248389	0	0	0	0	0	0	0	0	0	0	0	2.145537068043419	0	0	-0.66517922112722
5322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1473619331951765
5324	-1.0425074974663042	-0.6233145106928052	0	0	0	0	0	0	0	0	0	0	0	-1.078926822012391	0	0	0
5325	2.0501320269402106	0	0	0	0	0	0	0	0	0	0	0	0	2.086239664376623	0	0	-0.5025025707250863
5326	0	0	0	0	0	0	0	0	0	0	0	-0.8592599474844944	0	0	0	1.2630027669661166	0
5327	0	0	0	0	0	0	0	0	0	0	0	-1.6199563474418308	0	0	-2.8513981840428952	0	-0.8269031935891465
5329	0	0.6181171869891755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.4807572885019509
533	0	0.27179756357725754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5330	0	0.2334224574406966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5331	0	0.3484324548250794	0	0	0	0	0	0	0	0	0	-0.48528394098866134	0	0	0	0	0
5332	0	0	0	0	0	0	0	0	0	0	0	-0.788571871118733	0	0	0	0	0
53335	0	-0.21523300146791374	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9451017513053008	0
53339	0	-0.11313467432204957	0	0	0	0	0	0	0	0	0	0.3559052530724524	0	0	0	0	0
5334	0	-0.31742021348809224	0	0	0	0	0	0	0	0	0	0	0	0	0	1.699805333515477	0
53340	0	0.47878720587081475	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.1702525445819423	0
53343	0	-0.16186910767253646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53344	0	-0.36221424041405387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53346	0	0	0	0	0	0	0	0	0	0	0	-0.7918326015939812	0	0	0	0	0
53347	0	-0.22954435158405992	0	0	0	0	0	0	0	0	0	-1.555573973396138	0	0	0	0	0
5335	0	-0.30867079288894433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53353	0	0	0	0	0	0	0	0	0	0	0	5.681288900947415	0	0	0	0	0
5336	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2959250108794982	0	0	-0.6434117967885983
5337	0	0	0	0	0	0	0	-0.9882612425995705	0	0	0	0	0	0	0	1.5112097904930026	0
53371	0	-0.18674337094395407	0	0	0	0	0	0	0	0	0	0.37509768907859686	0	0	0	0	0
53373	0	0.14882532963809875	0	0	0	0	0	0	0	0	0	-0.7367121494450972	0	0	0	0	0
5338	0	0.3614869451480746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53405	0	-0.3957719993614975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53407	0	0	0	0	0	0	0	0	0	0	0	0.4998707898364275	0	0	0	0	-0.41353315862671086
5341	2.965087733825768	0	0	0	0	0	0	0	0	3.8561173681588854	0	-0.7333882857039966	0	2.322655381677038	0	0	0
5345	-1.4370204541349716	0.28261908113981915	0	0	0	0	0	0	0	0	0	0	0	-1.979461723089055	0	0	0
5347	0	0.3152898698175554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5348	0	0.35230721898678474	0	0	0	0	0	0	0	0	0	0	0	-1.9656977636884092	0	0	0
5349	0	2.2425453707586973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
535	1.1625346941061065	0.4669570292134005	0	0	0	0	0	0	0	0	0	-0.8791400031904391	0	0	0	0	0
5351	0	0.340616184149438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5352	0	0	0	0	0	0	0	0	0	0	0	-0.8075526945042547	0	0	0	1.884842875100271	0
5355	2.3787370613857273	0	0	0	0	0	0	1.2911209864336664	0	0	1.0003436156327021	0	0	2.1710212403757523	0	0	0
5356	0	-0.1240677127397694	0	0	0	0	0	0	0	0	0	0.5036599911689182	0	0	0	0	0
5357	0	-0.6371361044111585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5358	0	0	0	0	0	0	0	0	0	0	0	0.7288538974352232	0	0	0	0	0
5359	3.0439452646829936	0.510257678557834	0	0	0	0	0	0	0	0	0	0	0	2.8308916276808653	0	0	-1.9909297663421306
5360	0	0.7869930417154436	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.497109564404659	0
5361	0	-0.22998185761795895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53615	-1.288613750271168	0.3397102941342084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53616	0	-0.34622785581600174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8646374949441598
5362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7422126675001154	0
53632	0	0.42319910536624206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53635	0	0.23204597620110662	0	0	0	0	0	0	0	0	0	-0.7522839580389927	0	0	0	0	0
5364	0	0	0	0	-21.78547820840821	0	0	0	0	0	0	0	0	0	0	0	0
5365	0	0.5954500706640348	0	0	0	0	0	0	0	0	0	-1.7314426100847875	0	0	0	0	0
5366	1.9201471874335105	0	0	0	0	0	0	0	0	0	0	0.6692656539501063	0	0	0	0	-3.445924277730975
537	0	0.20240514644856616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5371	0	0.9729437298907949	0	0	0	0	0	-1.0779864431450508	0	0	0	0	0	0	0	0	-1.1481671498466828
5372	0	0.23711390666160923	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.985766936056463	0
5378	-1.0845031679398291	-0.18266969985694748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5379	0	-0.19162043584408595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
538	1.1498728867685333	0	0	0	0	0	0	0	0	0	0	0	0	1.1126816762679401	0	0.9774943387147872	0
53826	0	0.43077785448095973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53827	0	0.2597941854087812	0	0	0	0	0	1.3701639663569756	0	0	0	0	0	0	0	0	0
53829	4.583370280532058	0	0	0	0	0	0	1.4463833922404008	0	0	0	0	0	4.026065565029731	0	0	0
53831	4.454051949393361	0.9392785859522512	0	0	0	0	0	0	0	0	0	0	0	3.3959964136610004	0	0	0
53833	0	0.25239645697486285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53836	0	0	0	0	0	0	0	0	0	0	0	-2.1993130465211723	0	0	0	0	0
53840	0	0.15563740126763048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.2016779667276465
53841	0	0.9442518289024048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
539	0	0	0	0	0	0	0	1.1829957228452825	0	0	0	0.4440696327962499	0	0	0	0	0
53916	0	0.4028817558311543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53917	0	0.8272781182786214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9816846923380896
53918	2.5878158595744054	0	0	0	0	0	0	0	0	0	0	0	0	2.2880596103288218	0	0	-0.5103157611685034
53919	-2.9004779480015657	0	0	0	0	0	0	0	0	0	0	-1.1607024185671264	0	-2.5752544388694747	0	0	0
5393	0	0	0	0	0	0	0	0.8011461915792109	0	0	0	0	0	0	0	0	0
53938	0	-0.28310048765516466	0	0	0	0	0	1.3317272511458347	0	0	0	0.5009386254477455	0	0	0	0	0
5394	0	-0.10115648065623797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8782613016552725	-0.5193944924454139
53947	0	1.1247860123617064	0	0	0	0	0	0	0	0	0	0	0	0	0	2.261177855146648	0
5395	0	-0.09315125594021359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	0	0.4633484243650525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
540	0	0	0	0	0	0	0	0	0	0	-4.976566268317025	-1.3229793602409434	0	0	0	0	0.5553228938210276
54014	0	-0.19436542362613346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54020	0	0	0	0	0	0	0	0	0	0	0	-1.7882842297078878	0	0	0	0	0
54033	0	-0.5751106401849231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54039	0	0	0	0	0	0	0	0	0	0	0	-1.2665688015400065	0	0	0	0	0
54058	-1.1141202939621242	0.19908024769948016	0	0	0	0	0	0	0	0	0	-0.4518106235665158	0	0	0	0	0
54059	-0.9868045441176017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54065	-1.034968654520997	-0.1274646993184064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54069	-1.4033906242357732	-0.3095955587015158	0	0	0	0	0	0	0	0	0	0.6292013486531782	0	0	0	0	0
5409	0	0.4877127856303844	0	0	0	0	0	0	0	0	0	0	0	-2.773748477756532	0	0	0
54103	0	0	-5.8960780936832835	0	0	0	0	-0.7900151682228848	0	0	0	-1.0369475162489978	0	0	0	0	0
54106	0	0.2285015381151108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54107	0	-0.1466913859234753	0	0	0	0	0	0	0	0	0	0.7664672225593491	0	0	0	0	0
54108	0	0	0	0	0	0	0	0.8235654685858437	0	0	0	0	0	0	0	0	0
5411	0	-0.14617111181795595	0	0	0	0	0	0	0	0	0	0.4814563927853379	0	0	0	0	0
5412	1.452913313705841	-0.2783642547427679	0	0	0	0	0	0	0	0	0	0.5568047240195343	0	1.5026438650784188	0	0	0
5413	0	0.4581208460787425	0	0	0	0	0	0	0	0	0	-2.049436063015792	0	0	0	0	0.601216625098922
5414	0	2.3729845469952617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.28223575054218
541468	0	0	0	0	0	0	0	0	0	0	0	-2.024213022304148	0	0	0	0	0
54147	-4.337804417321965	0	0	0	0	0	0	0	0	0	0	0	0	-3.086780614195365	0	0	0
541471	0	0.4579055468494226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.448103372975542	-2.801859294068323
541473	-1.0691071087837516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54148	0	-0.22657686674747513	0	0	0	0	0	0	0	0	0	0.7633088744897523	0	0	0	0	0
54149	1.6301518509353057	0	0	0	0	0	0	0	0	0	0	0	0	1.842058809719157	0	0	-0.5862599253501565
541565	0	0.2610332851096494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
541578	0	0.08520727238599018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54165	1.1902914099179518	0	0	0	0	0	0	0	0	0	0	0	0	0.9956599509688606	0	0	0
54187	0	0.23220012668141896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
