Description	GSE139871_GPL10558_s5_d4	GSE16250_GPL570_s3_d2	GSE34151_GPL10558_s4_d3	GSE63548_GPL10558_s6_d5	GSE83456_GPL10558_s1_d1	GSE83456_GPL10558_s2_d1	GSE132283_s20_d17	GSE132283_s21_d17	GSE141656_s8_d7	GSE143627_s17_d14	GSE143731_s23_d19	GSE148171_s14_d11	GSE148731_s11_d10	GSE148731_s12_d10	GSE148731_s13_d10	GSE164287_s24_d20	GSE165708_s28_d23	GSE174566_s15_d12	GSE183912_s22_d18	GSE193777_s9_d8	GSE198557_s16_d13	GSE211974_s7_d6	GSE236156_s25_d21	GSE256184_s26_d22	GSE256184_s27_d22	GSE64179_s18_d15	GSE64182_s19_d16	GSE84076_s10_d9	aggregated_microarray	aggregated_RNAseq
positive regulation of TORC2 signaling	0	0	0.5671703378410662	0	1.701404702788814	1.4758638163473563	0.7711193673597232	1.5715859159074903	1.1666457035829847	1.8175280483313592	0	1.7577805375298303	1.1591426978093498	1.834210757305894	1.7739448902825292	0	0	1.6108170564661368	0	2.3918263670988544	1.9797450704757371	0.9636639871418496	1.417843759665484	0	1.4682423112174676	1.758384956077056	0.7273166236468114	0	0.9565624786645074	0.894859272412392
positive regulation of TRAIL production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of TRAIL-activated apoptotic signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of Toll signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of Wnt protein secretion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of Wnt signaling pathway	0.8700295298817708	0.5333846064086707	0.34784239414818247	0.4241773396265078	0.34265404447400477	0.3993658994877725	0.5828122457411415	1.0011336084732498	0.6665231845921812	0.26052395814077506	0	1.1147495949290516	0.370388697798081	0.8853059787000601	0.6200129324670589	0.17294386486767083	0.2493583198977836	0.7267161157727737	0.11196379181389564	1.0703407335662258	1.094743480425459	0.2912230456390945	0.6564306487827545	0.4128570319660036	0.869043399641508	0.928214516577392	0.6788026108895587	0.09884723356586173	0.9318523043615544	0.8306825365078172
positive regulation of Wnt signaling pathway, calcium modulating pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
positive regulation of Wnt signaling pathway, planar cell polarity pathway	0	0	0	0	0	0	0	0.6452649367038087	0	1.015229538335877	0	0	0	0.820024852815863	0.7778213554131798	0	1.5673838759974317	0	0	1.0790836616671051	0	1.1049209823579798	0	0.9531582669282372	1.634815006876	0.7671252701894995	0.8468695676608411	0	0.799478857305476	0.7445946698827915
positive regulation of abscisic acid-activated signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of acrosomal vesicle exocytosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of acrosome reaction	0	0	1.158370525705951	1.701969861163823	0	0	0.8953150731762369	0.6452649367038087	0	1.015229538335877	0	0	0	0	0.7778213554131798	0	0	0	0	0	0	0	0.9938882075423812	0	0	0	0	0	1.097279776300821	0.7445946698827915
positive regulation of actin filament binding	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of actin filament bundle assembly	0	0.7861105119004209	0.4452015770298824	0.6360371295550116	0.3971120220539678	0.31376713368946063	0.720497233131926	0.7305503284391254	0.8030909276039075	0.3027485032109476	0	0.7831622329613764	0.2192728481115156	0.557284979231928	1.022951620131448	0	0	0.826935454958957	0	0.9950634781377884	0.8167357718894928	0.3381045474180647	0.8064590674208378	0.8749484726652715	1.151353509652061	1.0102738996555076	1.2417084359969766	0	1.2750184322541602	0.8388625860667103
positive regulation of actin filament depolymerization	0	0	0.388841212143578	0.6822693318392834	0	0	0.5399426313083537	0.7072948843076904	1.1666457035829847	0	0	1.3866275008930256	0.8512274441594079	1.208613137712286	0.8485176273102037	1.3295557374595712	0	0	0	1.7834659913164572	1.596903209488747	1.1909818808078354	1.075597163239259	0.5803114577925186	1.307407155840852	1.1424399883367742	0.921483693963408	0	1.0366219774938936	0.894859272412392
positive regulation of actin filament polymerization	1.346021789049795	0.634798239349695	0.4183050443408517	0.2621093116711639	0.5993690985687392	1.1906756340305868	1.5475518890770068	1.1274565710344346	1.5549556579764408	1.160218629478539	0	0.9673418336718144	0.9055179403491598	1.364982915602703	1.3095684070080902	1.0571257868098138	0	1.4521065870833545	0.3978233980421698	1.2282628506393165	1.149873603499776	0.7375993672089416	1.2658791830692149	0.9531582669282372	1.2507808991749747	1.3783335182721734	1.3996641249418933	0	1.2475707745119995	0.8660148963912663
positive regulation of actin filament severing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of actin nucleation	0	1.3905992658357291	0.7306589009411193	0.6822693318392834	0	0	0	0.3750271411002243	0.4662242500519409	0	0	0.5903438101382124	0	0.4886865018586582	0.8485176273102037	0	0	0	0	1.5165044027695342	0.7242119778901809	0	0.6092632167332077	1.033062379780453	1.1206693419275562	1.3871935620498743	0.921483693963408	0	1.0366219774938936	0.894859272412392
positive regulation of action potential	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0
positive regulation of activated CD8-positive, alpha-beta T cell apoptotic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of activated T cell autonomous cell death	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of activated T cell proliferation	0	0.9230623499848306	0.6302661895678181	0	0.8768428470395029	0.7149377991038635	1.0629722414463747	0.7816637089213846	1.265369639866255	0.9663361913168886	0	0.6554419677070479	1.5109150596365246	0.9795144478642565	0.7365626002973474	0.8732389443252986	0	1.351746880523715	0.6012411083009465	0.3961324762813176	0.7998078787989158	1.0537515730294331	1.5237937625321216	0.6445495050589028	0.3764748964659102	0.9202593311129031	1.0093862943343417	0	1.2086797248808852	0.894859272412392
positive regulation of activation of membrane attack complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of activin receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of acute inflammatory response	0	0	0	0	0	0	1.1706024969395237	1.4320558673523818	1.641846385880492	1.3072048857449563	1.1503370713295291	0.7356911610325882	1.0359688442059871	1.0828574630905845	1.0329269355643718	0.6956771205314651	1.2687853114918914	1.8466299925638665	1.1715613559666684	0	0.8917191606047646	1.4071922132118566	1.9181782075653255	0.7238221783832466	1.091479257331045	1.8236403324187032	1.1143324366654246	0	1.24082454535704	0.7890909654450426
positive regulation of acute inflammatory response to antigenic stimulus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of adaptive immune memory response	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of adaptive immune response	0.7436048546996276	0.8273003128501576	0.8662046466174268	0.8557418584937756	0.5499520170045864	0.634942901300467	0.8953150731762369	1.1989726663771432	0.9551774001896854	0.8677803856974732	0.17992843141277926	1.2138421875743732	0.7198632461328494	1.2386411387694636	1.140930710555632	0.85177513238068	0.206951387418684	1.1622410518517463	0.3632327145118795	1.1491570206394752	1.5277588978139869	0.7751889776147065	1.2986369673399631	0.4829120960010139	1.1388933161486046	1.127527454201828	1.0232308165782442	0	1.318172573437287	0.8419738380611544
positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.792350502143538	0.8796042117746566	0.8707688530495408	0.9091617647387606	0.5888178464643603	0.6784331577228006	0.8812446808419233	1.2265660923290804	0.9562163804116002	0.9216588512240532	0.19387236521009843	1.1577952517760162	0.7675229261527665	1.2568147386037007	1.1559260882605475	0.9050421538004056	0.2229283225786091	1.225031730824417	0.3903996154391505	1.1397709491589274	1.482767877171495	0.7252440739392717	1.3080986939265882	0.5178139485042622	1.0966803268694147	1.1424399883367742	1.0243104498294169	0	1.3424084086723704	0.8377425386227975
positive regulation of adenosine receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.894859272412392
positive regulation of adenylate cyclase activity	0	0	0.9200235532767352	0.716791015575164	0	0.6784331577228006	0.2956206657884851	0.2018570466465512	0.4916772181032956	0.34567425696738263	0	0.6212702069796442	0	0.26598997325629337	0.6992485566515002	0	0	0	0	0.9822364197171176	0.7602438370962512	0	0	0	0.5203379976505413	0.2459282717033567	0.27640509696709104	0.5078696063212826	1.4244748650473291	0.6684947722389494
positive regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of adherens junction organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.894859272412392
positive regulation of adiponectin secretion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of adipose tissue development	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of aggrephagy	0	0	0	0	0	0	0.7711193673597232	0.9846421254457418	1.1666457035829847	0	0	1.7577805375298303	1.1591426978093498	1.208613137712286	1.507359033183502	0	0	0	0	1.5165044027695345	1.596903209488747	0	1.417843759665484	0	1.217687560322543	1.492426983207053	1.2417084359969768	0	1.1830662800049896	0.6357435679324202
positive regulation of alcohol biosynthetic process	0	0	0.4105382608524173	0.3806261740674946	0	0.6784331577228006	0.2956206657884851	0.5771179218626273	0.8978629709620725	0.34567425696738263	0	0	0	0	0.6992485566515002	0.30535903056823877	0	0.7699608076642999	0	0.9822364197171176	0.7602438370962512	0	0.33649388477832326	0.3193062934110452	0.6734462164680691	0.8768827510328134	0.5341160794196097	0.5078696063212826	1.230833198728912	0.8083179889980422
positive regulation of aldosterone biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.894859272412392
positive regulation of aldosterone metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.894859272412392
positive regulation of aldosterone secretion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of alpha-beta T cell activation	0	0.9707081148381628	0.9344655195540956	0.7967291328336626	0.9230623499848306	1.0437576457410185	0.6361024619100812	1.255482550972038	0.7863544328990427	1.0152295383358767	0	1.0863498189173812	0.9831578592401464	1.4358478690258578	1.3095684070080902	1.0351446408295846	0.3733880795225346	1.5143383868446698	0.33408411009800476	0.939675540171537	1.2789759882284493	0.6295251418965138	1.3252467198352422	0.3602202547052883	1.1003082560957838	1.1424399883367742	0.957338834341514	0	1.2631634173630166	0.8464561592810872
positive regulation of alpha-beta T cell differentiation	0	0	1.1263985678383206	0.8952321042960605	1.0305485261181226	0.8505107811025656	0	1.246106721873575	0	0	0	1.316643847089467	0	1.330722876580301	1.2758462335345158	0.3951836920554178	0	0.9566206968222302	0	1.1954272696366512	1.2695290005290538	0.49625392380934447	1.347292507264911	0.4128570319660037	1.006942528945335	0.863262906873738	0.35835371302188884	0	1.2145135936600218	0.8388625860667103
positive regulation of alpha-beta T cell proliferation	0	1.0231547836683803	0.7082373312270714	0.45732161261346566	0.9740477499733252	1.3391948181215565	1.1706024969395237	1.4320558673523818	1.2240567175240544	1.6725349637547364	0	0.7356911610325882	1.6333834955592128	1.688928363867002	1.3696957462237749	1.390011584208184	0.747311719575394	1.8466299925638665	0.6764936502558203	0.8304967280666118	1.2069197845693749	1.1609369571640271	1.4796179924644393	0.3847855615749485	1.3318221167994218	1.492426983207053	1.4611837577746192	0	1.3987390998669782	0.894859272412392
positive regulation of amide metabolic process	1.7526603232464186	0.9230623499848306	0.6302661895678181	1.043058437901332	0.8768428470395029	0.7149377991038635	0.8499708877832552	0.9365971991298568	0.9418598759353232	0	0	0.9197937057294072	0.5156180316025638	0.9795144478642565	1.3878545275453134	0.6187708351396312	0	1.1097731996615805	0.6012411083009465	1.2628390024815952	0.7998078787989158	0	1.3608587904704326	0.9060267153464034	0.8553836282329166	1.2402827463804769	0.5644196893947695	0	1.2823672744048191	0.8495297451618139
positive regulation of amine metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1830662800049896	0.894859272412392
positive regulation of amine transport	0	2.4329786749205367	0.5671703378410662	0	1.701404702788814	1.4758638163473563	0	0.5479806353283669	0.6729852865952477	0	0	0.8367401117991169	0	0	0.6653587437795819	0	0	0	0	0	1.0055598715076546	0	0.861072057881969	0.8237717483226132	1.217687560322543	0.655811079655436	0	0	1.1830662800049896	0.7707059848055414
positive regulation of amino acid biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of amino acid metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of amino acid transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of amyloid fibril formation	2.8884169560344404	0	0.6670949362431093	1.0939662087084423	0	1.6426679456957625	0.8953150731762369	1.1274565710344346	0.7863544328990428	1.015229538335877	0	1.5505029704244102	0	2.0088428337253053	1.3095684070080902	0	0	1.1622410518517463	0	2.070942246567254	1.149873603499776	0	1.5827997675360668	0.9531582669282372	0	1.2953420477430293	1.3996641249418933	0	1.5372986417938648	0.894859272412392
positive regulation of amyloid precursor protein biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of amyloid precursor protein catabolic process	1.642536440421215	0.8398212718870515	0.5671703378410661	1.1796326182647874	0.7963291981212003	0.6453097013696301	0.7711193673597231	0.7072948843076904	0.857556367953555	0.32714413179084223	0	1.0478878456283465	0.46226694575387434	1.0605998791631497	1.4017795743917043	0.5566059934274519	0.6001867295546013	0.733601917838945	0	1.353833722476532	1.0055598715076546	0	1.5569671417381807	0.8237717483226132	0.7761927462532198	1.2711900941863987	0.7273166236468114	0	1.3136867207734737	0.8546379226569487
positive regulation of amyloid-beta clearance	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2823672744048191	0.7046054322347184
positive regulation of amyloid-beta formation	1.8792873117060576	1.0231547836683803	0.7082373312270714	1.1497191919013725	0.9740477499733252	0.8002783434700663	0.6758087530475163	0.6854014751091437	0.8325198469563304	0	0	0.7356911610325882	0	0.8674674162172895	1.3696957462237749	0.6956771205314651	0	0.9025045376166708	0	1.13447163726229	0.4877693277627459	0	1.4796179924644393	1.005079179752056	0.7946668557033437	1.1993211302098594	0.33369720351461263	0	1.322481769510368	0.8429354994774597
positive regulation of androgen secretion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of angiogenesis	0.41444253629615063	0.607867088572632	0.6391051482899409	0.8884158724911011	0.9230623499848306	1.080340649456867	0.9289063141777948	0.9183088310360608	0.934831509591942	0.7320636441896617	0.4576450208723789	0.8561550610088994	0.748970421412204	1.0008516054160863	1.1559260882605475	0.7353021564153877	0.21665812893378225	1.0813772883926562	0.4688264748604177	1.1523966720544807	0.6332722742150995	0.6027703665951972	1.2542204504207182	1.021941337366692	1.1264259369726797	1.1189243365841486	1.2172888503946917	0.33682369742723883	1.2180555393656098	0.8108631018644061
positive regulation of angiotensin-activated signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of animal organ morphogenesis	0	0	1.158370525705951	1.0939662087084423	0	1.6426679456957625	0	0.6452649367038087	1.320863918852999	0	0	1.5505029704244102	0	0	1.3095684070080902	0	1.5673838759974317	0	0	0	1.149873603499776	0	1.5827997675360668	0.9531582669282372	1.0371684544653412	1.2953420477430293	0.8468695676608411	0	1.5372986417938648	0.578659220160776
positive regulation of anion channel activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of anion transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of anoikis	0	0	1.158370525705951	0	1.8737397336711672	2.307617882597372	0.8953150731762369	1.1274565710344346	1.320863918852999	0	0	0	0	0.820024852815863	0	0	0	1.1622410518517463	0	0	0	0	0.9938882075423812	0.9531582669282372	0.5830837476425865	0	0	0	0.799478857305476	0.578659220160776
positive regulation of antibacterial peptide production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2823672744048191	0.25211157491511094
positive regulation of antibody-dependent cellular cytotoxicity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of antifungal innate immune response	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of antigen processing and presentation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of antigen processing and presentation of peptide antigen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of antigen processing and presentation of peptide antigen via MHC class II	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of antigen receptor-mediated signaling pathway	0	0	0.6670949362431092	0.4286227434938394	0	0	1.114363642490925	1.475792893597487	1.3208639188529987	1.4427696310094626	0	1.195077369986579	0.9831578592401464	1.364982915602703	1.6750850434590014	0.9193430504061524	0.7045081705713448	1.1622410518517463	0	1.3182902612522498	1.149873603499776	0.4341869436947623	1.417843759665484	0.3602202547052883	1.0371684544653412	1.4304806581764125	1.6612909642308158	0	1.1830662800049896	0.894859272412392
positive regulation of antimicrobial humoral response	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1622410518517463	0	0	0	0	0	0	0	0	0	0	1.097279776300821	0.39714289442445583
positive regulation of antimicrobial peptide production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2823672744048191	0.25211157491511094
positive regulation of aortic smooth muscle cell differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0
positive regulation of apoptotic DNA fragmentation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of apoptotic cell clearance	0	0	1.5100615979094172	0	0	0	0	1.475792893597487	0	1.015229538335877	0	0	0	0.820024852815863	0	0	0	1.1622410518517463	0	0	0	0	0	0	0.5830837476425865	1.2953420477430293	0.8468695676608411	0	1.3381456209624607	0.7445946698827915
positive regulation of apoptotic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2108920181921743	0.8383081068608479
positive regulation of apoptotic process involved in development	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of apoptotic process involved in mammary gland involution	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of apoptotic process involved in morphogenesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of apoptotic signaling pathway	0.5662273540215508	0.8121333765070315	0.7055258923779838	0.5080959549945679	0.7696170026140012	0.325898887209942	0.9873595111054122	1.2309488497700054	1.0273906024041208	0.6684087200840539	0	0.916564149357288	0.6441477379182917	0.9895147112582424	1.0885385989121967	0.5966268596828945	0.8215232998217825	1.1061948055839568	0.5206852172199531	1.5165044027695342	0.9746428967541662	0.5145427496884207	1.137371893966382	0.7964374765253309	1.160410957021912	1.174621608618826	1.0981154437426923	0.4637210373814504	1.2631634173630166	0.8166159915143546
positive regulation of arachidonate secretion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of aspartic-type peptidase activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
positive regulation of astrocyte activation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of astrocyte chemotaxis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
positive regulation of astrocyte differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1830662800049896	0.894859272412392
positive regulation of attachment of mitotic spindle microtubules to kinetochore	0	1.9354774173999143	0	0	0	0	0	1.475792893597487	1.320863918852999	1.015229538335877	0	0.9673418336718144	0	1.364982915602703	1.6750850434590014	0.9193430504061526	1.5673838759974317	1.7812115838753515	0	1.6844879861518245	0	0	1.5827997675360668	0.9531582669282372	1.3745016444070852	1.2953420477430293	0.8468695676608411	0	1.5372986417938648	0.894859272412392
positive regulation of attachment of spindle microtubules to kinetochore	0	1.6180567033633029	0	0	0	0	0.6758087530475163	1.4320558673523818	1.3811783408781868	0.7760403930347319	0	0.7356911610325882	0	1.4259930370782177	1.3696957462237749	0.6956771205314651	1.2687853114918914	2.1235162779428824	0	1.3785623861988503	0	0	1.2831526811381762	0.7238221783832466	1.091479257331045	1.0201825719337885	1.1143324366654246	0	1.3987390998669782	0.894859272412392
positive regulation of autophagic cell death	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
