Description	GSE139871_GPL10558_s5_d4	GSE16250_GPL570_s3_d2	GSE34151_GPL10558_s4_d3	GSE63548_GPL10558_s6_d5	GSE83456_GPL10558_s1_d1	GSE83456_GPL10558_s2_d1	GSE132283_s20_d17	GSE132283_s21_d17	GSE141656_s8_d7	GSE143627_s17_d14	GSE143731_s23_d19	GSE148171_s14_d11	GSE148731_s11_d10	GSE148731_s12_d10	GSE148731_s13_d10	GSE164287_s24_d20	GSE165708_s28_d23	GSE174566_s15_d12	GSE183912_s22_d18	GSE193777_s9_d8	GSE198557_s16_d13	GSE211974_s7_d6	GSE236156_s25_d21	GSE256184_s26_d22	GSE256184_s27_d22	GSE64179_s18_d15	GSE64182_s19_d16	GSE84076_s10_d9	aggregated_microarray_0	aggregated_microarray_0-6	aggregated_microarray_0-65	aggregated_microarray_0-7	aggregated_microarray_0-75	aggregated_microarray_0-8	aggregated_microarray_0-85	aggregated_microarray_0-9	aggregated_microarray_0-95	aggregated_RNAseq_0	aggregated_RNAseq_0-6	aggregated_RNAseq_0-65	aggregated_RNAseq_0-7	aggregated_RNAseq_0-75	aggregated_RNAseq_0-8	aggregated_RNAseq_0-85	aggregated_RNAseq_0-9	aggregated_RNAseq_0-95
positive regulation of cytoplasmic translational initiation	0	0	0	0	0	0	0.6763118873418741	1.432818032370061	1.0437333162136226	0	0	0.7362265405349339	0	1.0835360930444282	0	0	0	0	0	0	0.8923277476750451	0	0.7585529576878763	0.7243513531762704	0.4277090928738077	1.0208404369167554	0	0	1.066495598110179	0.7328247636436417	0.8196168304745998	0.9279200655292096	1.0663950664137785	1.249195771899083	1.501948781192863	1.880102698866432	0	0.9020234857950488	0.681310185457498	0.7637962622659208	0.8673358608273167	0.5587139984437132	0.681310185457498	0	0	0
positive regulation of cytoskeleton organization	0.36818949943042384	0.8802076564433478	0.46585607689109415	0.672774766738438	0.5121469688929853	0.4071243597336898	0.7771076745650204	0.7656462712468878	1.0437333162136226	0.5294710133092926	0	0.7726761211382293	0.3550045649236741	0.7087706890961497	0.9390453757990768	0.6238620556966018	0	1.1349956345847712	0.08576650906757538	1.0183191039262505	0.9336225966631484	0.3328985446479548	1.0322707020268258	0.8965273758726747	1.09216058670745	1.108387805066816	0.9905914169883708	0	1.1773256829570784	1.2239860636542403	1.1982304363056195	1.1267350113666537	1.1558387429825434	1.2980498584050255	1.3899705357863903	1.2980498584050255	1.1982304363056195	0.8467057669672889	1.0091595613810516	1.0229701293767428	1.0229271000065323	0.9080380530750324	1.0230024036192662	1.1618904005892636	1.2715719186449053	1.7415925682654023
positive regulation of cytosolic calcium ion concentration	0.6269394379508123	0.7010797661072058	0.8563200814051717	0.7264733007706161	0.4587059223073039	1.0788631109055438	0.7024854495655679	0.5409405991739916	0.863329707291036	0.5916646415928226	0.14808577783613594	0.764048672577166	0.7111529220896319	0.694600175314792	1.0277900358580172	0.6598650066566747	0.17042083743266867	0.8595969980371712	0.1519331805845767	1.1147799958078293	0.770337656103201	0.7350082041781691	1.0281007795457613	0.08237898758030877	0.5677894185542853	0.7482855406317833	0.3483601554469025	0	1.2866770049861345	1.2865675287013998	1.1571258548863732	1.0326244703122751	0.9300963142175054	0.9969124380887986	1.2279092688709263	1.2865675287013998	1.1011987053021823	0.8474538449113208	1.2355322924273062	1.2616767803443223	1.3466659184397858	1.4561357287942824	1.6601471659354587	1.775719754247511	1.4421485846535704	1.630768726089266
positive regulation of defense response to bacterium	0	0	0.35184495776325836	0	0	0	0.4904435399678537	0.3392428546209515	0	0.5687663259285666	0	0.9679805625585896	0	0.4432658283365298	0.7783780213927717	0.5058191285716037	0	0	0	1.8962514634624257	1.1505722633660311	0	0	0	0.30390872743460906	0	0	0	1.1052992892289777	0.534346488228345	0.6029557859914073	0.6906282729512572	0	0	0	0	0	0.6694554487861749	1.0703144897563306	1.0007509412199085	1.1218013575529335	0.7509406404150224	0.4943025785092241	0	0	0
positive regulation of defense response to virus by host	0	0.57408462254151	0.4928719083083756	0.45768728857678725	0	0	0.6763118873418741	1.4872349563074607	1.0437333162136226	1.7483060398877517	1.151035862281347	0.5717565324526487	0.8268911250843062	1.746568259958733	1.6305421438582703	1.29882570632039	2.01610556930179	1.5781157670713846	2.098223759698914	1.379314768300071	1.0596796194646878	1.698718425010974	1.283885163718015	0.7243513531762704	1.218404372859993	1.6715355905242542	1.3013662838193818	0.31672969658477396	0.8530664715551058	1.0161655952164994	1.121464704273729	1.0988127099170817	1.249195771899083	1.249195771899083	1.501948781192863	1.609669161578944	1.880102698866432	0.8498357695201749	1.2774290532828247	1.3936020463751926	1.5319557175227676	1.7005106478828758	1.8572014124851313	2.012959039011166	2.267896068911588	2.7864340478316674
positive regulation of dendrite extension	0	0.9713481089381516	0.4622295167224617	0.7972949810385507	0	0.7558887611184403	0.3339847283501357	0.8252035442809659	0.9907049317898096	0.3899930390794384	0	0.3671573621564883	0.547425832697402	0.5778645070904409	0.7783780213927718	0.3448986191079221	0	0.8544318102072621	0	0	0.4577681554324132	0	0.9945367420159104	1.3705999813657153	0.750493837840167	1.1431365320794813	0.598662584287254	0	0.6907046056207455	0.6906282729512572	0.7739377690150853	0.8784041529462333	1.012746443617242	1.1912676806638416	0.8784041529462333	1.1912676806638416	1.814459191367628	0.9020234857950488	1.2189451825200577	1.232158735608602	1.3648180090131503	1.2736693946112865	1.4695901740928612	1.5651787286175023	1.4693266691575255	1.1211702875483105
positive regulation of dendritic cell chemotaxis	0	2.4338199099887063	1.014156856051737	0	0	0	0	1.3153999466951267	0.6734868424322298	0	0	0	0	0.7036802641207458	0	0	0	1.0177779349826166	0	0.9403036269881015	0	1.54678382322444	0.8616674641717018	0	1.218404372859993	0.6563029212629522	1.2424312012583387	0	1.5464342636960178	0.8336099114605934	0.9279200655292096	1.044313064701291	1.1912676806638416	1.3825868246793698	1.643329117605436	2.0281632974507806	0	0.9020234857950488	0.7771680788151566	0.8673749259787175	0.9793729751634104	1.1219276512441574	1.308701683580109	1.5651787286175023	1.9463630870827588	1.945800853704217
positive regulation of dendritic cell differentiation	0	0	1.1590715730693333	0	0	0	0.8959251696155924	1.1281487707571969	0.7869152710792537	0	0	0.9679805625585896	0	1.3657326635445066	0	0	0	0	0	0	0	1.1056064468074254	0	0.9537915945560717	1.0378321493149838	0.7676766404315911	1.7724962105114368	0	1.5464342636960176	0	0	0	0	0	0	0	0	0.9020234857950488	1.2189451825200572	1.3330893271492157	1.1218013575529335	1.2736693946112865	1.4695901740928612	1.7344605259765145	2.1225230334285063	0
positive regulation of developmental growth	0.9829135915332656	0.7866712314633585	0.89052608458859	0.6365175460336278	0.3974346123916072	0.6014953762872244	0.3831292389552201	0.7310830317564347	0.8846454982356892	0.30299961284153265	0	0.28494543658649896	0.6226494630235999	0.6563491144210161	0.7949993940553098	0.5177518063834197	0	0.685286827964635	0.2591096730703294	0.6260621619585669	0.35692989519386475	0.33838296692609643	0.8070295521112396	0.7713121007593928	0.7258634368138795	1.0109282925845613	0.6793074131705175	0	1.1589816358160363	1.4484371965647138	1.4300131364122364	1.4049674836540895	1.5694853931401604	1.5694853931401604	1.569485393140161	1.777341995997453	1.951062220356737	0.7871905409851736	1.0903995053603095	1.067385948022448	1.036040869309229	0.9910225332068694	1.167645943469153	1.1423521778916657	1.2400265537873518	0.9196142825243132
positive regulation of double-strand break repair	0.6029557859914073	0.6749452703811609	0.4467534262876289	0.3705308140409186	0.4402469224778726	0.17692307782018837	0.2876415642117705	1.068874842913141	0.7869152710792536	0.17058059935379014	0	0.9679805625585896	0.12294292964833348	0.5591633416656071	0.8242319644474406	0.6349042933814142	0	1.220274541099282	0	0.4497383845035739	0.892327747675045	0.2843709833656587	0.7585529576878762	0.5277255855928166	1.009778963332829	0.813107281894459	0.6365611249638103	0	0.9640157279209456	0.6691206160830011	0.7505765412422659	0.6029557859914073	0.6029557859914073	0.6029557859914073	0.4147777415328236	0.31485233966675646	0.6029557859914073	0.8391661224446633	0.526743536410854	0.4086588404811632	0.28999203765136555	0.1755684176434312	0.14652630870496364	0.0978682452354509	0.14648369386905033	0
positive regulation of double-strand break repair via homologous recombination	0	0.7866712314633585	0.44555874943280266	0.6365175460336278	0.3974346123916072	0	0.3831292389552201	1.292988644667226	1.167349044344664	0.1532283292161319	0	1.1633418066848047	0.21945729964630709	0.6563491144210161	0.9515480191439096	0.8434634184173367	0	1.2831667770837487	0	0.6260621619585669	0.9460830055969685	0.33838296692609643	0.9143015991595956	0.4131910901372994	1.1057221239211366	1.0787624889543783	0.7749665470757715	0	1.0201978516794938	0.6674548455793609	0.7487649787172039	0.37420713493599694	0.22782517859434112	0.2834409484393574	0.37420713493599694	0	0	0.8457413282482018	0.6194602873018891	0.5059854026282662	0.34499833009024644	0.20962419691329168	0.1315889305795951	0.17504619907044042	0.2608910807931467	0
positive regulation of double-strand break repair via nonhomologous end joining	1.814459191367628	0	0.4622295167224617	0	0	0	0	0.8252035442809659	0	0.3899930390794384	0	0.6938865697592738	0	0.5778645070904409	0.5454734612200068	0.6555761935231644	0	1.1629431757851254	0	0	0.8440119314948521	0	0.37973708893355873	0.3605154433662949	0.9015193316150124	0.27817581991349066	0.3124267924339668	0	0.8061431228337113	0.3652512568436105	0.4147777415328236	0.4793349723857638	0.56666538520782594	0	0	0	0	0.8030302573316724	0.4943025785092241	0.3827091111736837	0.4428320935413122	0.27117585414259665	0.3367203505288927	0	0	0
positive regulation of early endosome to late endosome transport	0	0	0	0	0	0	1.171306923303042	1.1847067592398766	1.6426389810449296	1.307942699565745	0	0.7362265405349339	0	1.0835360930444282	1.3704464155004363	1.1989809802461409	0	1.8474428177857956	0	1.379314768300071	0.8923277476750451	0	1.9189964444351677	0.7243513531762704	1.531457805730936	1.82445125617569	1.1150207437389632	0	1.066495598110179	0.7328247636436417	0.8196168304745998	0.9279200655292096	1.0663950664137785	1.249195771899083	0	0	0	0.9020234857950488	1.178294069281744	1.290898724045502	1.178213313369596	1.3331767261125738	1.178294069281744	0.8673358608273167	0	0
positive regulation of endocytic recycling	0	0	1.1590715730693333	0	0	1.6434606384987678	0	0	0.7869152710792537	0	0	0.9679805625585896	0	0	0.7783780213927717	0	0	0	0	1.079761098373628	1.1505722633660311	0	0.9945367420159104	0	0.5835323044288689	0.7676766404315911	0	0	1.3468791498785115	1.5463177785165048	1.0663950664137785	1.1912676806638416	1.34676775228424	1.5463177785165048	1.814459191367628	2.205244386178	2.8892659699665915	0.9020234857950488	0.9019814528313216	1.0007509412199085	1.1218013575529335	1.2736693946112865	1.4695901740928612	1.7344605259765145	1.4693266691575255	2.121953944586535
positive regulation of endocytosis	0.499969355213394	0.5619923043653292	0.626408036273817	0.5834215948152526	0.18397474329255567	0.4216712797696854	0.5631760358166272	0.7359108409703949	0.48675948262016566	0.5325446792692717	0.1155340789648184	0.9147737243332488	0.10015458423173972	0.646274791647208	0.949824867004586	0.3021634430725478	0.511107959376965	0.9442325360666344	0.1185446200423496	1.394574375926905	0.9883193275094104	0.5231949573944603	0.7435929463542155	0.493709949965756	0.8331972112955713	0.9706330362509432	0.9921094175935016	0.10466292392448176	1.3366790742441286	1.229307070156534	1.229307070156534	1.1815662674843024	0.9811581874171592	0.9981747795065752	0.7852197015523024	0.499969355213394	0.499969355213394	0.824901407558508	1.0703144897563306	1.0781265047342825	1.1358179236984016	1.2124699049010357	1.3482009234474566	1.404915946391343	1.2881822819688122	1.28767945111511
positive regulation of endopeptidase activity	0	1.496686996288493	0.4350799418451115	0.7553158499531182	0	0	0	0.41979520500876905	0	0.6930788731492988	0	1.7585855320718906	0	0.9801577217468848	0.9329083827838968	0	0	0.8104388139286917	0	1.8962514634624257	1.3393219002035035	0	0.6764586220746904	0.6450348714134074	0.9883359438132664	0.5064085750582525	0.5648565809003308	0	1.13828971775007	0.6528102392308572	0.7328247636436417	0.8336099114605934	0.963920563478612	0	0	0	0	0.8094178579528228	1.4119065540326918	1.532006542769468	1.674058977566036	1.845992032722178	2.0602096349473524	1.674058977566036	1.0700831916382278	0
positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	0	0	0.5676089627134441	0	1.7022040031009449	0	1.301399677662636	1.3153999466951267	1.167349044344664	0.8812930853225462	0	1.3873814179173305	0	1.8350225656632224	1.5081334771776167	0.7935089518534805	1.403693004801006	1.0177779349826166	0	1.517280227526992	1.0062125939972393	0	0.8616674641717018	1.370599981365715	1.469010584550473	1.493199122986908	0.727847634758632	0	1.191373680793255	0.8336099114605934	0.9279200655292096	1.044313064701291	1.1912676806638416	1.3825868246793698	0	0	0	0.9020234857950488	1.5064498473147292	1.6287834315014424	1.5651787286175023	1.4696428861135893	1.308701683580109	1.5651787286175023	1.308448596003244	1.945800853704217
positive regulation of endoplasmic reticulum unfolded protein response	0	2.2368974653528553	0.6137370954579437	0.5714490638586227	0	0.9715412000789492	0.4487358074677462	1.0522128619696232	0.7260395825156578	0.9441339401439778	0	1.46488729591541	0	1.2830313177750745	1.228957339022086	0	0.9114890922894828	1.4293468675167855	0	1.8055388158185872	1.8891586060191308	1.3668929108902688	0.9236618654848584	0	0.535189271636923	0.98535337773241	0.7833825019004412	0	1.152998196715562	1.2100064045791887	1.3238577550428203	1.4600053825831096	1.2645148973090024	1.46000538258311	1.7245363271764036	1.46000538258311	2.11244551907358	0.835266790449926	1.1401136063652146	1.1006744189551871	1.227311126940352	1.384726354426729	1.384674668207894	1.0460836271534537	0.8350265971399881	1.3838998188467504
positive regulation of endothelial cell apoptotic process	0	0.8038503277173096	0.369580902037171	0.9145130878238584	0	0	1.104403300786254	0.9449279477071962	1.12322369573629	0.595653577019844	0	0	1.1158537077982087	1.0192120067182655	1.1126946147632628	0.5302397104254473	1.02091986746463	1.5618848654156303	0.5147877935935611	0.6406168982590771	0.365929244666251	0.3469507116825402	1.2141575577019936	1.1690383065808247	0.7421105079765303	1.444575223157723	1.3282743326283182	0.8449966889584664	1.2757852119924489	0.7972505038930682	0.6311145891469128	0.7218259570931987	0.8407755891737754	1.0026165376684204	0	0	0	0.8637558964835845	1.1891257811103826	1.302151469198181	1.3532130504677111	1.4212664033038729	1.6239380367744105	1.8947567784194377	2.2875199125319208	2.5701303486999003
positive regulation of endothelial cell chemotaxis	0	0	0.4928719083083756	1.1504178080723293	1.5594728162967924	1.3399393876506214	0.6763118873418741	1.0381598763765898	0.587526123321453	0.4163859294106283	0.6618905759270842	0	0	1.0835360930444282	1.0335891889812898	0.6961912140210749	0	0	0	0.8310784110287728	0	1.161638719133677	0.7585529576878763	0	0.7952317134772519	0.813107281894459	1.1150207437389632	0	1.3311772302900382	1.609669161578944	1.7340691250503164	1.501948781192863	1.6695203048862186	1.609669161578944	1.880102698866432	1.880102698866432	1.880102698866432	0.7395476683990964	1.0703144897563306	1.0540647119123008	1.178213313369596	1.178342527812155	1.178294069281744	1.178213313369596	0.681136664386522	1.1775676395745518
positive regulation of endothelial cell development	0	0	0	0	0	0	0	0.9852872891177552	0	0	0	1.3873814179173305	0	0.7036802641207458	0.6658560097834153	0	0	0	0	1.8962514634624257	0	0	0	0	1.469010584550473	1.143136532079481	0.727847634758632	0	1.3826992733989505	1.3825868246793698	0.9279200655292096	1.044313064701291	1.1912676806638416	1.3825868246793698	1.643329117605436	0	0	0.9020234857950488	1.0703144897563306	1.1782594583339892	0.9793729751634104	0.6413897478138717	0	0	0	0
positive regulation of endothelial cell migration	0.4696247457240342	1.0731637845700048	0.5224393183001821	0.7828234629089809	0.907774253601355	0.9385577423236514	0.9190251767429336	1.0878636112525768	1.0050386695803866	0.911703451506493	0.2148232152827035	0.7765871110022841	0.5365577216133623	1.012503039250516	1.0831811412453554	0.6430222262356508	0.24690852232292365	0.9491544290435066	0.3273421716926118	1.22592663287938	0.6489204891683555	0.6778703550520749	0.9779264507478972	0.8535116536557591	1.1431240741414914	1.0416025170078662	0.9062114177171569	0.3826561494060057	1.339737526775853	1.3921283909049775	1.354875188108863	1.3032388462365747	1.2268628803871016	1.3632597022837545	1.420278987832904	1.3032388462365747	1.420278987832904	0.8300585713134107	1.1041846239495885	1.1231008080580436	1.1478777796212591	1.254938159486751	1.3180544833368069	1.416100967407794	1.3987051684746905	1.5443634145155178
positive regulation of endothelial cell proliferation	0	0.7195920348966829	0.5277027661316342	0.5793777129878799	0.6805918577602021	0.7059872972403585	0.8959251696155924	0.925885689517004	1.061593250222163	0.8921293062506395	0	0.6470548577294372	0.5087088085854249	0.7677284223868425	1.1311339296161331	0.8036348034678042	0	1.098025588850882	0	1.1393269375430386	0.322482783898699	0.7541574565768143	1.1587570175832225	1.11460339765524	1.0378321493149838	0.9969236958240948	1.0449113055254815	0.13828886842521584	1.3127892291748908	1.1751806239409228	1.182101342764747	1.1256017658704414	1.1256017658704411	1.2228095014452869	1.4737304574350651	1.3126788948965005	1.7388763783609733	0.8225976351836074	1.106239332421195	1.085803512525669	1.1824463405851886	1.2736693946112865	1.360677009413265	1.4923296355514433	1.7160535783965618	1.8692133954608057
positive regulation of endothelial cell-matrix adhesion	2.5557410660106865	0	0.8997380117300549	0.8438820298821752	2.2192924461829096	1.9812494135106655	0.6763118873418741	1.1847067592398766	0.587526123321453	0.7765961823403859	0	1.2538090414107608	0	1.426754139454387	0.58066687371913	0	0	0.9031176286298788	0	1.379314768300071	0.8923277476750451	0	0	0.7243513531762704	1.0921605867074502	0	0	1.6752431406359245	1.249303951394834	1.609669161578944	1.364452475251113	0.9279200655292096	1.0663950664137785	1.249195771899083	1.501948781192863	1.880102698866432	0	0.9020234857950488	1.674150006647157	1.487759409059821	1.178213313369596	1.0008274820211334	0.681310185457498	0.8673358608273167	1.1780518326825595	0
positive regulation of epidermal cell differentiation	0	0.8802076564433478	1.0585321615791132	0.38093660992994993	0.8353541655776983	1.1749800902378231	0.8093165486581243	1.2633299953603798	0.7076820208742769	0.6574132656698881	0	0.6217419236224521	0.4879205099123148	1.1066889111499474	1.0561934051696644	0.30561217687898684	0.6319946733815139	1.6646015103093814	0.5697695163337926	0.7058745887068901	0.4068509541747209	0.3859422724650896	0.6414450192914597	0.6112871459242962	0.8145588254174667	1.5451280340767193	0.9642061093828674	0.5082697884353156	1.307689890598959	1.433286549263561	1.5539647513053434	1.329515341278484	1.2391762177278165	1.433286549263561	1.696572846896562	2.0834783283852327	1.696572846896562	0.8150313927303569	1.2830091542839868	1.3159028112762938	1.256654974201405	1.2985432381255195	1.4957355966481178	1.761742190825433	1.8268365566442135	1.6170619904834906
positive regulation of epidermal growth factor receptor signaling pathway	0	1.2993989203689262	0.5155769299733036	1.279545802902487	0.7291986903481515	0.587993919911454	1.2118523860835395	1.0225222829928686	0.9424888189098608	0.8087907765256718	0	0.7672626213902315	1.0748823856992558	0.9801577217468844	0.9329083827838964	0.5058191285716037	0	1.1629431757851254	0	1.6852854570634055	0.9275066192214358	0.33022137340655283	1.171512325371706	0.9537915945560717	1.2184043728599927	0.7676766404315911	1.1546684149325397	0	1.4001945476782902	0.9639205634786118	1.0663950664137785	1.1912676806638416	1.34676775228424	1.5463177785165048	1.5463177785165048	1.5463177785165048	2.205244386178	0.865693994409212	1.2189451825200572	1.092641257194825	1.2188632126350218	1.3758718420439418	1.351109317714415	1.1218013575529335	1.218699303972984	1.4687999349619794
positive regulation of epidermis development	0	0.8802076564433478	1.0585321615791132	0.38093660992994993	0.8353541655776983	1.1749800902378231	0.8093165486581243	1.2633299953603798	0.7076820208742769	0.6574132656698881	0	0.6217419236224521	0.4879205099123148	1.1066889111499474	1.0561934051696644	0.30561217687898684	0.6319946733815139	1.6646015103093814	0.5697695163337926	0.7058745887068901	0.4068509541747209	0.3859422724650896	0.6414450192914597	0.6112871459242962	0.8145588254174667	1.5451280340767193	0.9642061093828674	0.5082697884353156	1.307689890598959	1.433286549263561	1.5539647513053434	1.329515341278484	1.2391762177278165	1.433286549263561	1.696572846896562	2.0834783283852327	1.696572846896562	0.8150313927303569	1.2830091542839868	1.3159028112762938	1.256654974201405	1.2985432381255195	1.4957355966481178	1.761742190825433	1.8268365566442135	1.6170619904834906
positive regulation of epithelial cell apoptotic process	0	2.282414246138213	0	0	0	0	0.6763118873418741	1.1847067592398766	0.587526123321453	0.7765961823403859	1.151035862281347	0.7362265405349339	1.036632132343922	0.6147243713154066	1.0335891889812898	0.6961912140210749	1.269514502872188	0.9031176286298788	1.1722660443421349	0.8310784110287728	0.8923277476750451	0.8533316340585803	0.7585529576878763	0.7243513531762704	0.4277090928738077	1.0208404369167554	1.4619508705272022	1.0712406158676364	1.249303951394834	0.7328247636436417	0.8196168304745998	0.9279200655292096	1.0663950664137785	1.249195771899083	1.501948781192863	1.880102698866432	2.5557410660106865	0.795696735192758	1.178294069281744	1.290898724045502	0.8673358608273167	1.0008274820211334	1.178294069281744	1.425825631036863	1.799352352151597	1.7987979098820486
positive regulation of epithelial cell differentiation	0	1.2993989203689262	0.935091553151618	0.7972949810385507	0.923683834667479	1.2803143150333764	0.8959251696155924	1.1281487707571969	0.7869152710792537	0.7325971370877371	0.6228166420056215	0.8373246441046676	0.7809368857273082	1.1226438178615443	1.0717815469616851	0.17499414717753803	0.37369313242384256	1.5151138866466798	0.33435945462191047	0.6121253105511965	0.6615621479544617	0.6300017395402459	0.8616674641717018	0.6825147451957803	1.0378321493149838	1.3656622638709115	1.1546684149325397	0.2962302598338062	1.3468791498785115	1.4674608130901197	1.5889590900045016	1.322249707725473	1.1912676806638416	1.1912676806638416	1.4398770345289336	1.5463177785165048	1.1912676806638416	0.8030302573316724	1.2189451825200577	1.283715265523902	1.308617310726418	1.4080053948754625	1.6101438811208868	1.8100047211815364	1.9463630870827588	2.121953944586535
positive regulation of epithelial cell migration	1.1912676806638416	0.5392197619731871	0.4622295167224617	0.7972949810385507	0.923683834667479	0.4039054630653012	0.6365829165604019	0.9852872891177552	0.6734868424322298	0.5687663259285666	0	1.1957883557707494	0.28376637989247655	1.209327638160835	1.3103067328799198	0.3448986191079221	0	1.0177779349826166	0	1.6852854570634055	0.8440119314948521	0.4345363128895718	0.7152855038198582	0.3605154433662949	0.583532304428869	1.0587871617771698	0.727847634758632	0	1.2322192395438725	0.9639205634786118	0.9279200655292094	0.8784041529462333	1.012746443617242	1.1912676806638416	1.1912676806638416	1.5463177785165048	0	0.9020234857950488	1.2189451825200577	1.283715265523902	1.2495490764495831	1.2736693946112865	1.308701683580109	1.2495490764495831	1.6098734369099	2.2723298708940267
positive regulation of epithelial cell proliferation	0.39012836885157953	0.8156994230082147	0.4928719083083756	0.5622052982899447	0.9746889929792936	0.7154622692757521	0.8505613782850316	0.8282267459168853	0.9940830253041836	0.735383332505056	0	0.7362265405349339	0.3762266207284421	0.580189487520528	1.081153040038615	0.7333877079929857	0	1.0314372018173965	0	1.1008275747321148	0.4308497715626847	0.6200088028308937	1.0147188598204495	0.7999572460770648	0.914264973458917	0.8408168674418183	1.0100403736566157	0.16033807390484872	1.3410160838623608	1.1669105665659651	1.1870205477506193	1.1381859075757588	1.1612194769387283	1.301036361471677	1.3825868246793698	1.249195771899083	1.609669161578944	0.8162315447927345	1.1521739084344051	1.1021034957062217	1.1608628982904172	1.2583050142839016	1.34663980956436	1.4801591750264682	1.6051532659037715	1.856364645114844
positive regulation of epithelial cell proliferation involved in wound healing	0	0	0	0.9541182457914004	0	0	1.6662678944047506	0.548407065823611	0.6734868424322298	0	0	1.3873814179173305	0	0	1.7747514091374383	0	0	0	0	1.517280227526992	1.0062125939972393	0.9643013264118544	0.8616674641717018	0.8243503349202808	0.901519331615012	1.493199122986908	1.6023020062817075	0	1.191373680793255	0.8336099114605934	0.9279200655292096	1.044313064701291	0	0	0	0	0	0.7772062334192513	1.308701683580109	1.4258753429754565	1.5651787286175023	1.734607348299081	1.9466443369773416	1.9465505771404248	2.340539994219696	2.623600315589372
positive regulation of epithelial to mesenchymal transition	0	1.1462840529662186	0.5676089627134441	0.6827760581916335	0.7968948544644828	0.3392685889232629	1.3710892491898223	1.1614590091901484	1.3571809180953534	0.6250819672149639	0.5283043135482905	0.71871858196168	0.4626360662535207	0.7036802641207458	1.4025363166352212	0.9983073853893984	0.850009346926429	1.3524939997747016	0.5409376981451537	1.2635668078912758	0.5623015399032429	0.6909336995856615	1.171512325371706	1.2139671788508193	1.121359538853528	1.3879475859868478	1.3755536400486803	0	1.3223603469260432	1.3825868246793696	1.3398158467463133	1.3825868246793696	1.4398770345289336	1.5206538567099168	1.7877837497493982	1.643329117605436	1.643329117605436	0.8819559084150924	1.3441491895552362	1.4623906918572402	1.5651787286175023	1.6101979808767932	1.6741500066471569	1.772905802491329	1.8631288129060783	2.339965105894006
positive regulation of epithelial tube formation	0	1.7628259448835322	0.5676089627134441	0.9541182457914004	0	0	0.7716727237196409	0.9852872891177552	1.519977952857555	0	0	0.8373246441046674	0	0	1.156626452180761	0.7935089518534805	0	0	0	0.9403036269881015	1.0062125939972393	0.9643013264118544	1.4186034154990974	1.370599981365715	0.901519331615012	1.143136532079481	0.727847634758632	0	1.3826992733989505	1.3825868246793698	1.501948781192863	1.044313064701291	1.1912676806638416	1.3825868246793698	1.643329117605436	2.0281632974507806	2.708298499966557	0.6413897478138717	1.0703144897563306	0.8673749259787175	0.9793729751634104	1.1219276512441574	1.308701683580109	1.5651787286175023	1.9463630870827588	1.945800853704217
positive regulation of erythrocyte differentiation	0	0	0.3209604000258006	0.8122773738801587	0.6715998061044565	0.5393466563084487	1.2615397034084506	1.1464301643857853	1.2399694072112604	1.1165709875362009	0.4384547042625905	1.3465386467948663	0.7203903308895718	0.7579155776848244	1.228957339022086	0.8523664269947723	0.5003808947088384	1.5688002269899668	0.44922541294885543	1.475205787934809	1.2572490865381585	0.8214946907542776	0.9236618654848584	0.8846657657258801	0.8685428180162236	1.4931991229869082	1.0778437269820302	1.034818847532661	1.4601198879423125	1.3417951109051671	1.3238577550428203	0.8943505542859607	0.7441443202633329	0.4894418279021204	0.6353430596402778	0	0	0.835266790449926	1.489847390082896	1.4459405320698129	1.585806314730129	1.6221215432116836	1.674150006647157	1.7556030538224057	2.030167672257184	2.029601886446678
positive regulation of establishment of endothelial barrier	0	0	0	0	0	0	0	0.9852872891177552	0	0	0	1.3873814179173305	0	0.7036802641207458	0.6658560097834153	0	0	0	0	1.8962514634624257	0	0	0	0	1.469010584550473	1.143136532079481	0.727847634758632	0	1.3826992733989505	1.3825868246793698	0.9279200655292096	1.044313064701291	1.1912676806638416	1.3825868246793698	1.643329117605436	0	0	0.9020234857950488	1.0703144897563306	1.1782594583339892	0.9793729751634104	0.6413897478138717	0	0	0	0
positive regulation of establishment of protein localization	0.7843734120359311	0.9469567825029552	0.44825555729171274	0.4549230922501269	0.3998705974479857	0.5361667959298945	0.7758470735083242	0.9152673439070584	0.9088227071623196	0.41384348872850935	0.12814000475863674	0.7603079860728666	0.32805933951502475	0.7986537766429274	0.9747553419766322	0.6923031603230605	0.07395544808304089	1.0227295197637805	0.1965146280755692	1.2014971616634755	0.821650562914559	0.12979873753650742	1.0660150643369606	0.7481579320752476	0.9061377124073404	0.8876843261572609	0.8695384022780368	0.11609328928638046	1.147704524530461	1.079042969688779	1.0915653033755066	1.0189164487687223	0.9877712815520184	1.0342143147416638	1.0493328058571414	1.079042969688779	1.3182457969350931	0.8645064392785696	0.9019814528313216	0.8307833949139969	0.7979626980132125	0.8112672257485138	0.8062913650035408	0.954865661346742	0.96947770084005	1.2449725978422
