drug_target1	drug_name	drug_gene	moa	enriched_pathway	drug_target2	tg_int_weight	disease_target1	disease_target2	drug_gene1	drug_gene2
SMAD2	curcumin	AKR7A2	Histone acetyltransferase inhibitor	negative regulation of cholesterol storage	ESR1	0.804	0	0	0	0
SMAD2	curcumin	AKR7A2	Histone acetyltransferase inhibitor	negative regulation of cholesterol storage	UBC	0.999	0	0	0	0
SMAD2	curcumin	AKR7A2	Histone acetyltransferase inhibitor	negative regulation of cholesterol storage	CREBBP	0.984	0	0	0	0
SMAD2	curcumin	HMOX1	Cyclooxygenase inhibitor	cholesterol storage	TP53	0.987	0	0	0	0
SMAD2	curcumin	HMOX1	Cyclooxygenase inhibitor	cholesterol storage	SMAD4	0.999	0	0	0	0
SMAD2	curcumin	HMOX1	Cyclooxygenase inhibitor	cholesterol storage	HDAC1	0.912	0	0	0	0
SMAD2	curcumin	HMOX1	Cyclooxygenase inhibitor	cholesterol storage	EP300	0.965	0	0	0	0
SMAD2	curcumin	HMOX1	Cyclooxygenase inhibitor	cholesterol storage	ESR1	0.804	0	0	0	0
SMAD2	curcumin	HMOX1	Cyclooxygenase inhibitor	cholesterol storage	UBC	0.999	0	0	0	0
SMAD2	curcumin	HMOX1	Cyclooxygenase inhibitor	cholesterol storage	CREBBP	0.984	0	0	0	0
SMAD2	curcumin	AKR7A2	Histone acetyltransferase inhibitor	regulation of cholesterol transport	TP53	0.987	0	0	0	0
SMAD2	curcumin	AKR7A2	Histone acetyltransferase inhibitor	regulation of cholesterol transport	SMAD4	0.999	0	0	0	0
SMAD2	curcumin	AKR7A2	Histone acetyltransferase inhibitor	regulation of cholesterol transport	HDAC1	0.912	0	0	0	0
SMAD2	curcumin	AKR7A2	Histone acetyltransferase inhibitor	regulation of cholesterol transport	EP300	0.965	0	0	0	0
SMAD2	curcumin	AKR7A2	Histone acetyltransferase inhibitor	regulation of cholesterol transport	ESR1	0.804	0	0	0	0
SMAD2	curcumin	AKR7A2	Histone acetyltransferase inhibitor	regulation of cholesterol transport	UBC	0.999	0	0	0	0
SMAD2	curcumin	AKR7A2	Histone acetyltransferase inhibitor	regulation of cholesterol transport	CREBBP	0.984	0	0	0	0
SMAD2	curcumin	ABHD4	Histone acetyltransferase inhibitor	regulation of cholesterol storage	TP53	0.987	0	0	0	0
SMAD2	curcumin	ABHD4	Histone acetyltransferase inhibitor	regulation of cholesterol storage	SMAD4	0.999	0	0	0	0
SMAD2	curcumin	ABHD4	Histone acetyltransferase inhibitor	regulation of cholesterol storage	HDAC1	0.912	0	0	0	0
SMAD2	curcumin	ABHD4	Histone acetyltransferase inhibitor	regulation of cholesterol storage	EP300	0.965	0	0	0	0
SMAD2	curcumin	ABHD4	Histone acetyltransferase inhibitor	regulation of cholesterol storage	ESR1	0.804	0	0	0	0
SMAD2	curcumin	ABHD4	Histone acetyltransferase inhibitor	regulation of cholesterol storage	UBC	0.999	0	0	0	0
SMAD2	curcumin	ABHD4	Histone acetyltransferase inhibitor	regulation of cholesterol storage	CREBBP	0.984	0	0	0	0
SMAD2	curcumin	ABHD4	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	TP53	0.987	0	0	0	0
SMAD2	curcumin	ABHD4	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	SMAD4	0.999	0	0	0	0
SMAD2	curcumin	ABHD4	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	HDAC1	0.912	0	0	0	0
SMAD2	curcumin	ABHD4	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	EP300	0.965	0	0	0	0
SMAD2	curcumin	ABHD4	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	ESR1	0.804	0	0	0	0
SMAD2	curcumin	ABHD4	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	UBC	0.999	0	0	0	0
SMAD2	curcumin	ABHD4	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	CREBBP	0.984	0	0	0	0
SMAD2	curcumin	ABHD4	Lipoxygenase inhibitor	regulation of cholesterol transport	TP53	0.987	0	0	0	0
SMAD2	curcumin	ABHD4	Lipoxygenase inhibitor	regulation of cholesterol transport	SMAD4	0.999	0	0	0	0
SMAD2	curcumin	ABHD4	Lipoxygenase inhibitor	regulation of cholesterol transport	HDAC1	0.912	0	0	0	0
SMAD2	curcumin	ABHD4	Lipoxygenase inhibitor	regulation of cholesterol transport	EP300	0.965	0	0	0	0
SMAD2	curcumin	ABHD4	Lipoxygenase inhibitor	regulation of cholesterol transport	ESR1	0.804	0	0	0	0
SMAD2	curcumin	ABHD4	Lipoxygenase inhibitor	regulation of cholesterol transport	UBC	0.999	0	0	0	0
SMAD2	curcumin	ABHD4	Lipoxygenase inhibitor	regulation of cholesterol transport	CREBBP	0.984	0	0	0	0
SMAD2	curcumin	CDC45	NFkB pathway inhibitor	regulation of cholesterol storage	TP53	0.987	0	0	0	0
SMAD2	curcumin	CDC45	NFkB pathway inhibitor	regulation of cholesterol storage	SMAD4	0.999	0	0	0	0
SMAD2	curcumin	CDC45	NFkB pathway inhibitor	regulation of cholesterol storage	HDAC1	0.912	0	0	0	0
SMAD2	curcumin	CDC45	NFkB pathway inhibitor	regulation of cholesterol storage	EP300	0.965	0	0	0	0
SMAD2	curcumin	CDC45	NFkB pathway inhibitor	regulation of cholesterol storage	ESR1	0.804	0	0	0	0
SMAD2	curcumin	CDC45	NFkB pathway inhibitor	regulation of cholesterol storage	UBC	0.999	0	0	0	0
SMAD2	curcumin	CDC45	NFkB pathway inhibitor	regulation of cholesterol storage	CREBBP	0.984	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	regulation of cholesterol transport	TP53	0.987	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	regulation of cholesterol transport	SMAD4	0.999	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	regulation of cholesterol transport	HDAC1	0.912	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	regulation of cholesterol transport	EP300	0.965	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	regulation of cholesterol transport	ESR1	0.804	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	regulation of cholesterol transport	UBC	0.999	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	regulation of cholesterol transport	CREBBP	0.984	0	0	0	0
SMAD2	curcumin	AKR7A2	Cyclooxygenase inhibitor	cholesterol storage	TP53	0.987	0	0	0	0
SMAD2	curcumin	AKR7A2	Cyclooxygenase inhibitor	cholesterol storage	SMAD4	0.999	0	0	0	0
SMAD2	curcumin	AKR7A2	Cyclooxygenase inhibitor	cholesterol storage	HDAC1	0.912	0	0	0	0
SMAD2	curcumin	AKR7A2	Cyclooxygenase inhibitor	cholesterol storage	EP300	0.965	0	0	0	0
SMAD2	curcumin	AKR7A2	Cyclooxygenase inhibitor	cholesterol storage	ESR1	0.804	0	0	0	0
SMAD2	curcumin	AKR7A2	Cyclooxygenase inhibitor	cholesterol storage	UBC	0.999	0	0	0	0
SMAD2	curcumin	AKR7A2	Cyclooxygenase inhibitor	cholesterol storage	CREBBP	0.984	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	TP53	0.987	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	SMAD4	0.999	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	HDAC1	0.912	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	EP300	0.965	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	ESR1	0.804	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	UBC	0.999	0	0	0	0
SMAD2	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of cholesterol storage	CREBBP	0.984	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	cholesterol esterification	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	cholesterol esterification	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	cholesterol esterification	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	negative regulation of cholesterol biosynthetic process	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	negative regulation of cholesterol biosynthetic process	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	negative regulation of cholesterol biosynthetic process	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	cholesterol esterification	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	cholesterol esterification	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	cholesterol esterification	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	positive regulation of cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	positive regulation of cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	positive regulation of cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	positive regulation of cholesterol esterification	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	positive regulation of cholesterol esterification	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	positive regulation of cholesterol esterification	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	negative regulation of cholesterol metabolic process	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	negative regulation of cholesterol metabolic process	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	negative regulation of cholesterol metabolic process	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	cholesterol esterification	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	cholesterol esterification	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	cholesterol esterification	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	cholesterol storage	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	cholesterol storage	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	cholesterol storage	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	intracellular cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	intracellular cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	intracellular cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	reverse cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	reverse cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	reverse cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	receptor-mediated endocytosis involved in cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	receptor-mediated endocytosis involved in cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	receptor-mediated endocytosis involved in cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	regulation of cholesterol efflux	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	regulation of cholesterol efflux	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	regulation of cholesterol efflux	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	regulation of cholesterol efflux	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	regulation of cholesterol efflux	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	regulation of cholesterol efflux	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	reverse cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	reverse cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	reverse cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	intestinal cholesterol absorption	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	intestinal cholesterol absorption	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	intestinal cholesterol absorption	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	regulation of cholesterol efflux	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	regulation of cholesterol efflux	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	regulation of cholesterol efflux	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	negative regulation of cholesterol metabolic process	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	negative regulation of cholesterol metabolic process	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	negative regulation of cholesterol metabolic process	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	cholesterol import	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	cholesterol import	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	cholesterol import	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	intestinal cholesterol absorption	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	intestinal cholesterol absorption	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	intestinal cholesterol absorption	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	positive regulation of cholesterol storage	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	positive regulation of cholesterol storage	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	positive regulation of cholesterol storage	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	cholesterol catabolic process	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	cholesterol catabolic process	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	cholesterol catabolic process	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	intracellular cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	intracellular cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	intracellular cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	positive regulation of cholesterol esterification	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	positive regulation of cholesterol esterification	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	positive regulation of cholesterol esterification	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	regulation of cholesterol storage	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	regulation of cholesterol storage	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	regulation of cholesterol storage	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	regulation of cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	regulation of cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	regulation of cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	cholesterol esterification	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	cholesterol esterification	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	cholesterol esterification	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	positive regulation of cholesterol esterification	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	positive regulation of cholesterol esterification	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	positive regulation of cholesterol esterification	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	cholesterol efflux	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	cholesterol efflux	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	cholesterol efflux	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	receptor-mediated endocytosis involved in cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	receptor-mediated endocytosis involved in cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	receptor-mediated endocytosis involved in cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	cholesterol import	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	cholesterol import	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	cholesterol import	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	positive regulation of cholesterol efflux	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	positive regulation of cholesterol efflux	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	positive regulation of cholesterol efflux	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	regulation of cholesterol esterification	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	regulation of cholesterol esterification	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	regulation of cholesterol esterification	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	cholesterol efflux	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	cholesterol efflux	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	cholesterol efflux	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	cholesterol storage	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	cholesterol storage	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	cholesterol storage	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	regulation of cholesterol storage	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	regulation of cholesterol storage	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	regulation of cholesterol storage	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	cholesterol efflux	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	cholesterol efflux	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	cholesterol efflux	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	positive regulation of cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	positive regulation of cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	positive regulation of cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	reverse cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	reverse cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	reverse cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	negative regulation of cholesterol metabolic process	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	negative regulation of cholesterol metabolic process	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	negative regulation of cholesterol metabolic process	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	negative regulation of cholesterol biosynthetic process	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	negative regulation of cholesterol biosynthetic process	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	negative regulation of cholesterol biosynthetic process	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	regulation of cholesterol storage	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	regulation of cholesterol storage	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	regulation of cholesterol storage	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	negative regulation of cholesterol biosynthetic process	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	negative regulation of cholesterol biosynthetic process	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	negative regulation of cholesterol biosynthetic process	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	cholesterol import	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	cholesterol import	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	cholesterol import	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	regulation of cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	regulation of cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	regulation of cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	positive regulation of cholesterol efflux	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	positive regulation of cholesterol efflux	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	RHOA	HMGCR inhibitor	positive regulation of cholesterol efflux	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	cholesterol storage	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	cholesterol storage	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	cholesterol storage	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	positive regulation of cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	positive regulation of cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	positive regulation of cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	positive regulation of cholesterol storage	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	positive regulation of cholesterol storage	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	positive regulation of cholesterol storage	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	intracellular cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	intracellular cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	intracellular cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	receptor-mediated endocytosis involved in cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	receptor-mediated endocytosis involved in cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	receptor-mediated endocytosis involved in cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	cholesterol efflux	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	cholesterol efflux	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TPM1	HMGCR inhibitor	cholesterol efflux	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	intestinal cholesterol absorption	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	intestinal cholesterol absorption	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	intestinal cholesterol absorption	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	regulation of cholesterol efflux	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	regulation of cholesterol efflux	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	PCNA	HMGCR inhibitor	regulation of cholesterol efflux	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	receptor-mediated endocytosis involved in cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	receptor-mediated endocytosis involved in cholesterol transport	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	receptor-mediated endocytosis involved in cholesterol transport	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	positive regulation of cholesterol efflux	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	positive regulation of cholesterol efflux	UBC	0.99	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	positive regulation of cholesterol efflux	CREBBP	0.978	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	regulation of cholesterol transport	EP300	0.96	0	0	0	0
SREBF1	fluvastatin	TSC22D3	HMGCR inhibitor	regulation of cholesterol transport	UBC	0.99	0	0	0	0
