pert	cell	type	trend	WTCS	WTCS_Pval	WTCS_FDR	NCS	Tau	TauRefSize	NCSct	N_upset	N_downset	t_gn_sym	MOAss	PCIDss	clinical_phase
albendazole	ASC	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	2345	0.027159700790608723	50	7	CYP1A2; CYP2J2; TUBA1A; TUBB; TUBB4B	Anthelmintic; Tubulin inhibitor	2082	Launched
albendazole	PC3	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6724	0.027159700790608723	50	7	CYP1A2; CYP2J2; TUBA1A; TUBB; TUBB4B	Anthelmintic; Tubulin inhibitor	2082	Launched
albendazole	HCC515	trt_cp	down	-0.42574474884209895	2.497960180512873e-5	7.305905140448846e-5	-0.8921099328794898	-38.37064676616915	1608	0.027159700790608723	50	7	CYP1A2; CYP2J2; TUBA1A; TUBB; TUBB4B	Anthelmintic; Tubulin inhibitor	2082	Launched
albendazole	PHH	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	1778	0.027159700790608723	50	7	CYP1A2; CYP2J2; TUBA1A; TUBB; TUBB4B	Anthelmintic; Tubulin inhibitor	2082	Launched
albendazole	MCF7	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6231	0.027159700790608723	50	7	CYP1A2; CYP2J2; TUBA1A; TUBB; TUBB4B	Anthelmintic; Tubulin inhibitor	2082	Launched
albendazole	VCAP	trt_cp	down	-0.3472630201716057	2.9940707390119454e-5	7.512312452611539e-5	-0.8159717872875389	-50.04897159647405	6126	0.027159700790608723	50	7	CYP1A2; CYP2J2; TUBA1A; TUBB; TUBB4B	Anthelmintic; Tubulin inhibitor	2082	Launched
alfacalcidol	PC3	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6724	-0.3362065408664313	50	7	CYP27B1; CYP3A5; RXRA; VDR	Vitamin D receptor agonist	73707490	Launched
alfacalcidol	VCAP	trt_cp	down	-0.4208338219303397	2.519719415534762e-5	7.305905140448846e-5	-0.9888427672542102	-70.78028077048644	6126	-0.3362065408664313	50	7	CYP27B1; CYP3A5; RXRA; VDR	Vitamin D receptor agonist	73707490	Launched
alfacalcidol	MCF7	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6231	-0.3362065408664313	50	7	CYP27B1; CYP3A5; RXRA; VDR	Vitamin D receptor agonist	73707490	Launched
alfuzosin	SKB	trt_cp	down	-0.4489363650590103	2.397867699412183e-5	7.305905140448846e-5	-1.022591538259309	-60.09409751924722	2338	-0.8548740457466075	50	7	ADRA1A; ADRA1B; ADRA1D; KCNH2	Adrenergic receptor antagonist	2092	Launched
alfuzosin	MCF7	trt_cp	up	0.2994160074920917	5.48572074136847e-4	0.0011898889998127598	0.76361646548026485	32.51484512919274	6231	-0.8548740457466075	50	7	ADRA1A; ADRA1B; ADRA1D; KCNH2	Adrenergic receptor antagonist	2092	Launched
alfuzosin	PC3	trt_cp	down	-0.33425392898208145	4.0711528725954576e-5	9.729272044357611e-5	-0.7147395522915581	-32.376561570493756	6724	-0.8548740457466075	50	7	ADRA1A; ADRA1B; ADRA1D; KCNH2	Adrenergic receptor antagonist	2092	Launched
alfuzosin	HA1E	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	2241	-0.8548740457466075	50	7	ADRA1A; ADRA1B; ADRA1D; KCNH2	Adrenergic receptor antagonist	2092	Launched
alfuzosin	NPC	trt_cp	up	0.33878084087868293	3.437959133458484e-5	8.359515869694079e-5	0.8341939373932199	44.32091346153846	3328	-0.8548740457466075	50	7	ADRA1A; ADRA1B; ADRA1D; KCNH2	Adrenergic receptor antagonist	2092	Launched
alfuzosin	PHH	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	1778	-0.8548740457466075	50	7	ADRA1A; ADRA1B; ADRA1D; KCNH2	Adrenergic receptor antagonist	2092	Launched
alfuzosin	VCAP	trt_cp	down	-0.36161157291664153	2.780830235797432e-5	7.305905140448846e-5	-0.8496869068029158	-61.704211557296766	6126	-0.8548740457466075	50	7	ADRA1A; ADRA1B; ADRA1D; KCNH2	Adrenergic receptor antagonist	2092	Launched
alfuzosin	A549	trt_cp	down	-0.5240484422848476	2.071479174083846e-5	7.305905140448846e-5	-1.212034913827458	-93.08943089430895	4920	-0.8548740457466075	50	7	ADRA1A; ADRA1B; ADRA1D; KCNH2	Adrenergic receptor antagonist	2092	Launched
alfuzosin	ASC	trt_cp	up	0.4474798248619425	2.4065713934209386e-5	7.305905140448846e-5	1.129555077241361	74.45628997867804	2345	-0.8548740457466075	50	7	ADRA1A; ADRA1B; ADRA1D; KCNH2	Adrenergic receptor antagonist	2092	Launched
alfuzosin	HCC515	trt_cp	down	-0.5959152593398224	1.7581461897686423e-5	7.305905140448846e-5	-1.24868697372632	-95.5223880597015	1608	-0.8548740457466075	50	7	ADRA1A; ADRA1B; ADRA1D; KCNH2	Adrenergic receptor antagonist	2092	Launched
alimemazine	MCF7	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6231	1.113918139533085	50	7	HRH1	Histamine receptor agonist	5574	Launched
alimemazine	VCAP	trt_cp	up	0.5316484481555819	2.0366643980488233e-5	7.305905140448846e-5	1.4379625885694596	98.4818805093046	6126	1.113918139533085	50	7	HRH1	Histamine receptor agonist	5574	Launched
alimemazine	PC3	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6724	1.113918139533085	50	7	HRH1	Histamine receptor agonist	5574	Launched
alimemazine	A549	trt_cp	up	0.5318749104336491	2.0366643980488233e-5	7.305905140448846e-5	1.3099684476063582	94.369918699187	4920	1.113918139533085	50	7	HRH1	Histamine receptor agonist	5574	Launched
