Unnamed: 0	GSM5952180	GSM5952181	GSM5952182	GSM5952183	GSM5952184	GSM5952185	GSM5952186	GSM5952187	GSM5952188	GSM5952189	GSM5952190	GSM5952191
CD200R1	99	260	456	395	157	535	453	286	153	262	20	62
GTPBP8	87	334	133	576	341	664	359	476	276	281	287	261
NEPRO	427	2036	847	2436	1614	2854	1714	2605	835	1276	252	801
SPICE1	19	176	69	285	231	400	434	315	175	226	81	115
FAM86KP	0	0	0	3	0	4	0	0	0	1	0	0
CCDC191	32	155	44	162	211	526	502	592	424	291	341	272
CADPS	15	15	6	3	6	23	11	23	37	26	144	26
NKX6-1	0	0	0	0	1	0	0	0	0	0	0	0
CDS1	6	23	2	19	140	3	21	17	10	31	19	70
WDFY3	9017	1638	8148	2044	4060	36	485	298	188	1268	253	548
COX18	168	418	301	538	375	912	611	868	492	536	338	427
PTPN13	9	154	28	188	140	125	161	110	80	146	3	7
SYNPR	0	0	0	0	1	0	0	0	0	1	0	0
ALB	0	0	5	0	1	5	2	10	1	2	1	4
C3orf49	1	7	5	6	11	9	6	15	10	11	53	37
C4orf36	5	20	5	5	8	12	17	10	21	9	90	68
THOC7	922	858	687	711	718	1312	917	1080	702	790	61	476
ATXN7	3000	5463	3479	5998	5172	2824	5497	3155	1649	4309	1445	1906
PSMD6	4665	3130	3354	3138	2979	2897	2911	2455	1421	2098	335	1317
PRICKLE2	10	43	21	38	46	52	71	80	84	75	252	141
ADAMTS9	1	0	0	3	0	4	2	11	6	6	0	5
PPM1K	379	1481	662	2055	1988	5118	3054	4386	2578	2877	2504	2518
ERICH6	1	1	4	2	4	6	0	1	1	2	1	3
CLRN1	2	1	1	2	3	1	1	8	2	1	3	11
GMPS	528	1469	692	1868	1311	2590	2002	1925	1167	1340	620	887
TIPARP	9112	19421	5805	22456	5807	2861	5261	3266	1364	7427	214	1191
CCNL1	12899	18208	11886	14771	38195	6259	14924	7056	5844	15249	4370	12677
PTX3	312	888	908	661	3665	3	178	65	41	336	32	267
HESX1	16	4	7	13	18	12	7	7	11	75	16	5
DCLK3	1	4	3	0	1	4	2	8	0	0	3	5
SLMAP	2317	1752	1839	2049	2649	2047	1897	1698	1256	1559	910	1255
RPL9	911	2486	18409	2654	3902	41872	3539	35432	5878	24860	8605	7060
SMIM14	1334	563	970	913	834	2249	1790	2264	1237	2107	962	807
RPP14	346	705	533	866	879	891	627	960	435	616	768	766
ABHD6	74	108	56	182	182	259	198	215	90	217	53	39
DNASE1L3	7	16	1	46	50	19	56	25	59	48	115	75
CFAP20DC	9	16	16	19	15	34	29	39	35	19	68	72
RBM47	11287	5700	9792	5307	4103	475	1287	1854	1050	2867	2440	2251
APBB2	201	135	59	81	102	126	112	152	61	44	94	111
IL17RE	5	21	7	22	64	50	55	43	93	39	134	47
IL17RC	27	88	56	115	171	161	115	228	144	190	137	101
CRELD1	266	401	170	639	780	999	1165	1332	724	782	562	808
PRRT3	59	108	96	152	136	672	243	378	186	99	442	247
FANCD2OS	1	0	1	4	10	4	4	4	22	0	44	30
PCOLCE2	3194	39	46	1	0	2	0	3	0	1	1	25
U2SURP	2012	4662	2130	4691	4120	5589	4365	4435	3746	3425	2513	3671
MTMR14	3561	3901	5020	3859	4878	2149	2531	2035	1439	3019	1078	2783
TTC14	1244	2295	1678	2953	2020	2065	3018	2019	1883	1938	955	1481
CXCL3	45	78	122	67	34	1118	62	1912	17	123	42	57
CXCL5	17	393	180	282	232	968	494	1198	257	667	238	188
PPBP	420	4607	9038	3875	1760	69	10292	316	7777	8704	7176	3816
PF4	185	1061	1273	1340	543	12	3214	68	2247	2697	1441	1277
MTHFD2L	95	413	229	370	410	270	330	295	201	269	146	227
CXCL1	2232	377	12960	516	1037	826	114	2441	20	96	598	4044
RCHY1	2953	1235	3177	1692	1400	1087	1071	918	409	724	161	588
PLSCR2	9	10	80	18	19	8	3	11	3	18	3	11
CCDC158	25	21	22	9	21	9	12	19	50	26	101	69
CPA3	3	389	74	142	118	148	90	233	12	69	19	27
GYG1	53767	1956	4375	1961	1464	2035	1223	1238	1052	1514	405	1229
HPS3	994	1386	978	2025	954	1387	1445	1171	544	1191	23	137
TM4SF18	0	0	1	2	0	3	0	2	4	4	9	6
TOPBP1	1659	2493	1841	3370	2356	3065	2035	2115	837	1447	304	560
RYK	414	882	537	1107	1181	1217	1394	1263	526	865	326	917
SNRK	5682	6749	6374	9165	7346	4811	8212	3831	2595	4959	1480	2899
TCF23	15	23	32	23	81	57	68	83	259	46	520	368
DNAJC5G	1	2	6	1	3	3	7	2	8	5	25	15
UCN	2	8	8	29	27	53	20	30	66	29	19	38
ZNF513	531	634	518	643	756	819	648	769	558	520	198	345
SLC4A1AP	1340	1154	1217	1305	944	1428	1385	1419	1113	1123	1293	1066
PLB1	6792	336	1106	516	728	5	217	22	122	328	54	234
SPDYA	84	20	41	24	140	32	47	57	27	36	9	6
KIAA1143	479	655	549	991	559	1191	957	954	412	636	108	238
KIF15	50	106	41	51	5	269	33	58	31	15	4	3
TGM4	5	8	10	17	16	4	5	4	2	10	1	17
WDR43	422	1668	425	1393	1990	2187	1556	1497	1225	1097	1390	990
ZDHHC3	7292	2354	3013	2406	2145	1906	1732	1861	900	1748	219	965
CDCP1	39	411	483	117	174	317	75	1438	67	72	309	142
CLEC3B	73	6	22	37	33	4	39	8	56	50	8	17
SLC6A20	12	29	42	18	42	16	37	35	38	26	68	81
LZTFL1	70	418	229	399	366	486	524	483	378	321	145	195
FYCO1	500	1714	275	1689	1076	1749	1621	1381	533	996	87	282
CCR1	16994	8313	15590	10665	7254	1203	1522	2349	918	8657	227	1314
RTP3	1	6	3	7	8	4	8	4	5	8	2	31
LRRC2	17	54	30	34	51	37	67	85	197	65	452	252
ELP6	74	217	152	398	207	661	391	494	419	236	198	188
FBXO40	40	73	61	65	51	41	68	52	51	38	144	99
DTX3L	5170	3802	11053	3983	3213	8533	2777	7809	1525	6315	558	1029
ZNF148	2100	2750	2424	3972	1834	2633	2824	2315	1151	1953	897	1177
NMNAT3	383	931	1023	939	1750	1683	1882	2492	3263	1491	2761	3946
SMIM12	792	1219	457	948	651	1800	1168	1584	832	976	469	982
ZMYM6	778	968	528	1403	1528	1428	2035	1623	857	1521	362	693
TPRA1	135	1280	210	913	750	869	722	1000	562	957	521	942
YEATS2	1251	892	746	1532	1124	1408	1177	1059	561	1095	201	304
GRIK3	0	4	0	2	3	2	7	0	1	3	0	1
ZC3H12A	7162	3604	5148	2779	14929	2942	2437	3141	612	2387	755	6382
MEAF6	709	1434	409	1472	1458	2341	2326	1942	1346	1557	607	1028
SNIP1	722	856	672	1072	2161	1272	1002	1093	507	743	794	1676
DNALI1	7	1	4	4	21	7	15	6	1	8	6	5
POLR2H	78	303	156	349	360	1279	633	862	743	437	136	321
KLF15	6	11	10	21	38	25	10	11	28	12	14	17
CFAP100	0	0	1	3	6	2	3	5	7	2	0	1
CAMK2N2	0	1	3	3	2	28	11	6	4	2	3	5
LIPH	69	82	65	88	131	159	178	244	376	136	880	474
TMEM41A	116	497	116	298	491	799	559	678	646	346	294	494
RPN1	6138	7389	4296	5548	5950	6374	3489	7715	4466	4956	503	2199
SENP2	1557	1565	1623	1748	2603	1533	1364	1487	901	1151	1023	1499
HEYL	0	4	0	2	15	3	7	3	2	15	0	1
IFT122	185	583	328	734	497	829	788	885	479	560	521	642
RHO	0	0	0	0	0	0	0	1	0	2	0	1
IGF2BP2-AS1	7	4	4	8	14	8	22	21	43	12	61	55
RFC4	87	250	99	177	256	1036	287	666	242	163	46	138
RPL39L	18	35	11	46	33	178	59	151	88	47	41	72
BAP1	2021	3242	2093	3473	3537	3799	3022	2846	1881	2427	1565	2680
TKT	32448	12638	15312	17975	20290	4096	7167	3624	5758	11610	1537	6996
PRKCD	14975	5663	10737	4490	7684	1486	3596	2621	1946	5638	937	3875
RFT1	313	480	509	529	289	771	667	552	414	417	161	243
SFMBT1	212	704	261	1121	560	938	707	716	538	386	491	521
GNL3	296	2120	827	1581	1498	3312	1889	2707	1438	1301	328	733
PBRM1	917	3109	1754	3720	2019	3229	2867	2972	1902	2627	1143	1163
UVSSA	741	1233	1103	1655	1388	1963	2557	2413	912	1610	564	1013
TASOR	2578	2334	1506	3973	2191	5275	4689	4299	1872	3534	445	896
ARHGEF3	2461	3388	1426	5237	2592	4667	5793	3421	1801	4514	93	599
SLBP	1219	1931	611	1766	1704	2700	1390	1671	682	1168	90	508
LRPAP1	7756	3327	3603	3685	2805	2401	2598	2395	1953	2563	738	1538
ZDHHC19	6478	11	890	6	25	4	2	2	3	5	31	67
SLC51A	2788	174	1081	205	183	121	156	188	97	153	204	157
UBXN7	1859	3157	3503	4220	3527	2538	3524	2332	1839	2669	3099	3171
RNF168	1076	2962	1089	3040	2239	1711	1976	1771	1634	1670	2533	2457
PIGX	628	750	612	687	785	2475	764	1879	786	709	719	914
MELTF	13	88	37	83	148	231	111	154	152	84	291	175
OTOP1	0	0	0	0	0	0	0	0	0	0	1	0
S100P	11031	750	2641	201	1243	35	60	80	60	125	239	395
ABLIM2	8	13	3	33	33	65	63	44	61	33	53	46
EXO5	29	134	34	129	101	396	214	314	132	153	2	34
CLDN19	5	5	8	2	40	1	2	5	11	10	19	15
C1orf50	157	460	142	405	293	450	466	486	392	324	299	348
ERMAP	286	303	337	502	487	354	498	474	200	521	69	146
ZNF691	56	41	48	77	30	275	128	254	97	88	10	22
AIMP1	607	2091	755	2115	1693	2713	2243	2466	1667	1913	1012	1515
SGMS2	866	643	470	540	2313	21	196	95	86	518	11	47
METAP1	259	917	383	1069	1056	1927	1516	1305	693	1176	58	330
DNAJB14	2141	2726	1332	3314	1975	2685	2497	2374	870	1970	423	1007
H2AZ1	2870	2045	2430	2598	3824	6697	1726	3224	1959	1705	429	1711
EMCN	7	11	8	6	21	8	21	30	56	15	113	72
SLC9B1	8	45	25	31	48	62	68	64	72	32	150	81
SLC9B2	44	337	75	279	240	679	444	472	157	224	29	79
BDH2	99	377	171	348	254	598	482	452	247	298	35	120
PGRMC2	477	1519	714	1369	780	1722	1516	1758	909	1108	175	740
CDC25A	47	92	29	22	9	669	29	109	91	22	7	2
CAMP	172	1172	364	55	70	3	54	75	13	26	78	199
ZNF589	110	463	180	1037	889	858	1407	1025	831	643	140	413
FBXW12	3	9	5	11	11	8	10	16	36	15	59	45
PLXNB1	10	43	23	61	56	264	72	148	41	39	8	20
CCDC51	54	76	93	114	58	328	95	165	67	95	10	46
ATRIP	60	209	105	290	264	710	343	456	298	360	33	155
SHISA5	10623	4269	7861	4565	6026	4411	6811	4668	4197	7895	1417	4633
SPRY1	717	201	20	56	127	150	135	135	69	64	44	115
BSN	0	9	7	24	13	46	32	44	16	23	4	7
APEH	974	937	293	1061	1170	2376	1882	1581	1340	1716	66	347
INTU	77	162	122	149	232	304	391	441	584	269	755	713
RNF123	723	478	423	781	880	930	1041	671	430	891	23	147
HSPA4L	41	83	44	56	151	119	146	153	317	121	723	470
MFSD8	207	483	332	846	467	940	924	922	486	608	185	234
ABHD18	471	508	446	789	689	927	1007	1011	875	749	770	517
CAMKV	0	0	1	0	1	1	0	0	0	0	0	2
MON1A	32	68	39	115	100	387	157	252	195	137	89	76
MST1R	1	2	0	8	7	69	11	46	4	13	0	3
RAD54L2	584	2147	629	2396	1308	2276	2440	2064	1297	1723	970	1477
TEX264	266	395	232	542	674	1069	1044	924	1070	841	125	438
GRM2	7	75	28	80	53	84	159	76	54	60	100	89
DUSP7	208	876	114	759	531	897	1069	657	491	987	22	175
POC1A	36	56	26	27	16	394	51	142	81	53	3	22
PPM1M	9837	2314	1583	2567	2292	1612	2300	1504	1892	2385	278	1152
ETNPPL	5	9	11	8	24	7	27	23	47	52	232	217
WDR82	3288	7079	2217	6830	4835	8550	7373	6429	4148	5494	1600	2593
PITX2	0	0	0	0	0	3	0	0	0	0	0	0
C4orf3	11814	3359	7868	2799	2909	3419	3275	3044	2295	3657	444	1382
PRSS12	0	0	2	4	1	1	2	1	2	0	0	0
NDST3	53	6	5	4	1	2	10	3	0	6	14	19
HMGB2	19222	4765	3716	4080	2516	8378	3528	3344	3357	2877	1295	2294
SAP30	1145	255	357	510	258	334	170	144	120	258	8	76
SCRG1	36	34	30	48	73	23	60	81	167	66	375	231
HAND2	0	0	0	0	0	0	0	0	0	0	0	0
MAD2L1	96	305	143	218	141	1383	258	467	346	147	178	160
ANXA5	7562	12778	3279	8766	10473	2460	4100	5716	2576	8168	282	1902
SMIM43	0	3	4	9	2	1	13	2	6	6	0	7
ADAD1	0	0	0	0	0	1	0	2	0	0	0	4
MAP9	11	151	45	119	265	786	316	561	295	149	179	306
GUCY1A1	17	86	108	115	50	80	456	92	147	503	22	30
FBXO8	452	228	255	275	378	421	221	375	98	176	6	65
CEP44	230	309	550	652	735	736	483	617	264	315	390	371
HPGD	10343	459	745	364	176	326	327	160	171	251	14	210
ASB5	0	0	0	1	1	1	0	4	2	0	0	1
C4orf45	0	4	1	1	5	2	3	1	1	0	0	3
TMEM144	105	60	122	117	156	15	135	56	43	332	33	24
GASK1B	1021	735	2014	3467	922	8	1208	65	330	3128	21	58
NPY1R	0	3	0	1	0	2	4	4	2	2	4	4
NPY5R	0	0	0	0	0	0	0	0	0	0	0	0
NAA15	541	1911	891	2009	2351	2632	1868	1714	1999	1560	1466	1887
IL15	210	908	605	386	548	422	699	692	265	1181	94	170
FHIP1A	246	64	29	76	111	16	57	42	37	38	34	61
ARFIP1	397	504	1424	591	641	955	742	793	303	902	134	283
ICE1	941	3213	1360	3208	2296	2834	2010	2402	854	1507	191	674
HHIP	2	14	9	5	18	11	16	10	32	12	65	48
ANAPC10	119	274	181	359	330	381	266	302	130	183	8	100
ABCE1	306	2818	1351	2558	1959	3881	2363	2611	1026	1743	292	671
OTUD4	739	4036	1723	3577	5232	3725	3065	3164	834	2577	371	868
LSM6	774	567	237	501	302	829	622	714	396	519	28	162
TMEM184C	835	1036	599	929	1307	980	627	899	310	516	278	236
PRMT9	247	299	266	481	908	340	313	267	220	325	281	315
ITGA2	9	49	33	49	40	42	105	147	37	74	74	70
MOCS2	174	443	248	576	350	818	609	791	337	413	38	148
SLC45A2	0	0	0	0	1	0	2	0	0	0	0	0
EDIL3	0	0	0	1	0	2	0	2	1	11	0	1
TMEM161B	184	889	370	1135	815	997	977	938	360	616	193	319
ELOVL7	48	267	245	292	90	73	584	112	222	341	85	151
NDUFAF2	72	228	262	350	328	484	398	393	391	283	258	395
ZNF474	0	4	0	1	2	1	4	0	0	4	0	0
LMBRD2	404	525	342	694	375	981	700	806	347	606	124	96
RANBP3L	2	6	5	8	16	19	9	11	18	15	27	28
NIPBL	4136	6664	6617	7839	8276	4345	4542	3809	3376	3751	2997	3468
RNF180	0	1	2	0	7	0	6	6	5	4	3	0
ADGRV1	23	60	68	67	118	64	134	116	218	113	572	393
SLC25A46	1570	1743	1287	1910	1182	2596	1723	2115	901	1322	58	328
STARD4	495	4050	3121	5015	4525	2081	1446	1580	401	1759	152	459
PGGT1B	1233	2022	1047	2157	1294	1386	1618	1404	1003	1699	456	1097
F2RL2	4	12	31	25	21	45	52	56	163	46	102	82
CCDC112	329	326	83	329	237	206	436	260	561	383	94	191
ANKRD33B	759	1158	2042	262	788	2197	386	1521	88	199	67	349
CMBL	38	24	181	75	47	43	50	31	63	70	79	38
C5orf63	8	42	12	44	55	228	158	236	100	77	39	50
PRRC1	500	1631	348	1442	838	1972	1460	2060	651	1116	86	263
F2RL1	660	168	148	150	56	74	69	73	58	102	24	54
AGGF1	1275	1055	367	910	622	1766	1114	1474	710	798	49	309
WDR41	1177	780	503	740	612	582	784	614	421	894	26	110
PRDM9	0	1	0	1	7	7	13	15	35	14	89	35
NDUFS4	325	499	228	478	424	500	476	476	368	477	72	295
SCGB3A2	20	23	26	42	60	66	137	100	216	71	374	248
SPINK1	1	3	5	3	5	13	6	34	9	4	81	23
HTR4	0	0	2	1	1	0	2	2	1	0	5	1
ESM1	0	3	0	8	2	7	4	6	6	4	0	0
GRPEL2	238	716	402	1220	406	1127	831	938	327	662	90	398
CDC20B	10	22	7	26	31	33	29	48	82	36	230	108
ARSK	35	96	76	148	152	237	211	253	184	105	250	217
RHOBTB3	87	969	1302	179	231	418	240	286	133	166	140	138
GPX8	0	5	3	3	5	5	6	12	10	2	34	14
TIGD6	36	95	31	53	59	141	104	204	40	70	12	35
SPZ1	1	0	0	0	0	0	0	0	2	0	0	0
SERINC5	506	1499	974	3158	2640	1779	3386	2044	1313	2647	843	981
ENPP6	2	16	2	9	17	30	43	28	42	15	89	68
CAGE1	3	6	4	3	34	6	8	14	11	6	10	21
CASP3	1061	1814	756	1461	1328	2307	1653	1448	988	1263	278	491
PRIMPOL	122	105	78	176	212	460	319	301	143	237	12	59
ERAP1	1572	6534	1676	5711	2149	8940	5636	8291	1865	5688	389	849
ERAP2	1286	1941	5600	1880	5456	2678	6964	2854	4799	6304	2196	4558
CMYA5	22	8	16	18	7	11	12	18	3	10	1	7
EGFLAM	1	0	0	0	0	0	0	0	1	0	0	0
CFAP97	338	1515	313	1185	701	2404	1572	1866	609	869	81	196
TMEM174	0	0	0	0	1	0	0	0	0	0	0	0
CARTPT	0	0	0	0	0	0	0	0	0	0	0	0
RICTOR	3975	6011	8083	6034	6915	3212	4769	3185	2081	3595	2704	5115
TENT2	5481	3255	4036	4044	3390	2575	2956	2889	1101	2406	251	1233
EBF1	43	290	21	125	186	365	265	297	208	165	243	153
ANKRA2	525	488	412	726	635	911	875	901	480	575	166	294
UBLCP1	1901	1686	1243	1327	613	2015	1296	1507	679	930	80	499
FAM170A	0	0	0	0	0	2	3	0	0	0	0	1
UTP15	113	610	115	441	563	864	564	724	234	338	102	306
TLR3	5	104	27	232	48	64	122	90	54	80	93	51
KLKB1	2	6	5	7	13	33	31	39	40	46	9	18
NSA2	1464	3996	2390	4344	4009	4773	6052	4500	5761	3393	2419	4941
GFM2	334	480	203	562	389	753	567	578	320	436	155	160
TERT	4	14	10	23	40	35	23	28	49	19	159	72
SLC6A18	0	0	0	0	0	0	0	0	0	0	0	0
CCDC127	140	230	117	290	188	725	422	668	410	245	363	305
FOXQ1	1	0	0	0	0	0	0	0	0	0	0	0
LINC01600	1	1	2	0	0	2	0	0	0	0	4	0
ADGRF2	0	0	1	0	2	2	0	5	0	1	3	3
ACSL6	20	305	94	483	379	242	843	249	502	427	276	315
IL3	0	0	0	0	0	11	2	4	0	2	0	0
CSF2	0	1	0	12	11	2805	10	973	6	10	6	27
SEPTIN8	29	269	79	349	312	772	416	413	174	302	17	83
SHROOM1	26	63	31	101	224	41	94	30	185	218	155	106
GDF9	1	5	16	26	45	25	21	16	8	9	10	26
UQCRQ	425	635	410	612	750	1107	635	748	1067	628	238	558
LEAP2	4	9	1	18	32	29	42	43	47	17	41	27
GJB7	2	2	11	5	10	3	6	0	0	7	4	0
SLC35A1	617	309	374	538	488	743	947	706	482	1010	15	77
GRIK2	11	48	28	53	57	55	86	113	133	81	369	200
CGAS	5721	956	2186	1497	3061	1337	540	946	504	805	331	658
FABP7	3	1	1	2	5	3	4	7	7	6	7	10
TLX3	0	0	0	0	0	0	0	0	0	0	0	0
TXLNB	26	32	54	39	41	49	79	67	34	32	17	15
CITED2	2156	1251	1105	1462	1685	1052	1501	1114	1022	1152	52	363
CALHM4	0	0	2	0	0	0	0	0	0	0	0	0
TBXT	0	1	1	0	0	2	2	0	0	0	0	1
CREBRF	4762	3955	8624	5152	7403	3321	4412	3693	1744	3282	2658	3451
DCBLD1	32	171	123	265	164	412	229	305	187	210	310	296
SFXN1	5083	1937	759	1938	843	4066	1920	2525	1442	1221	754	1515
SAMD3	146	992	723	2524	1731	1057	3376	980	1241	1318	219	464
TMEM200A	3	78	14	54	18	170	76	185	79	49	7	3
IL22RA2	12	0	2	2	2	0	0	4	0	0	0	5
DACT2	0	0	0	0	0	1	0	0	2	0	1	0
PDSS2	237	204	139	250	329	489	450	380	226	410	72	140
SPATA48	0	0	0	1	0	1	0	1	0	0	0	0
STXBP5	4984	1017	2093	1436	1694	1264	1353	811	434	851	145	352
H2AC1	0	0	0	0	0	0	0	0	0	0	0	0
IL31RA	19	201	352	191	320	48	66	156	155	334	437	269
ANKRD55	523	63	62	98	90	50	231	36	162	160	46	74
RAET1E	6	13	6	19	29	27	27	34	70	38	101	82
PI16	1	66	7	33	35	15	151	10	392	134	11	40
TBX20	25	1	0	5	1	1	1	0	0	0	0	0
DAGLB	516	634	422	1056	927	841	872	894	862	969	728	1243
KIAA0895	7	24	10	33	143	27	56	28	32	16	21	55
STK17A	4553	4199	2555	4908	5709	6886	4360	5604	1972	2315	683	3808
TRA2A	2685	3604	3326	4486	11152	3532	4275	3693	3052	3166	3932	6976
FAM183BP	0	16	7	25	19	19	18	18	21	12	33	84
GALNT10	1121	2234	1183	3429	1640	2809	2878	2349	1487	2124	522	940
SAP30L	938	559	588	1040	596	1387	1006	1177	605	795	79	336
RPS14	4693	22161	9540	19789	28395	33465	32737	32426	37599	17668	16490	42450
HCN1	2	8	5	12	26	12	17	28	22	12	44	41
MYOZ3	6	7	9	7	18	9	14	15	16	7	24	24
COG5	969	934	539	976	1193	1192	1114	915	536	1093	169	172
NEUROD6	0	0	0	0	0	0	0	2	0	0	0	0
BMT2	2683	1048	3185	1059	674	612	786	589	309	702	48	226
GPR85	19	38	16	30	48	52	57	96	147	36	337	151
SLU7	4799	3962	6782	5067	5131	3297	3287	3329	2716	2818	5090	6281
RP9	74	313	49	252	303	661	429	603	618	263	354	737
PTTG1	274	261	154	145	161	788	186	251	272	96	59	157
CAMLG	637	1241	739	1386	2693	1614	1405	1478	1022	1135	740	1863
FBXL21P	0	0	0	1	1	0	1	0	0	0	0	0
BMPER	1	7	0	5	6	3	20	5	16	4	40	24
RELL2	55	206	153	297	245	597	414	290	302	359	9	87
SMAD5-AS1	0	0	0	0	4	1	1	2	0	0	0	0
KCNK5	56	66	95	48	158	125	18	76	18	9	47	126
KIF6	12	49	29	43	54	55	105	95	208	76	354	294
ZNF12	1378	997	1828	2074	2048	1601	1118	1407	454	826	228	393
SLC29A4	19	46	37	65	111	96	94	79	262	72	450	264
TEX47	0	0	0	0	0	0	0	0	0	0	0	0
STEAP1	1	3	0	1	3	24	1	14	0	0	0	0
CDCA7L	670	840	311	370	322	1115	1146	520	499	430	38	145
SP8	0	0	0	3	1	7	0	1	7	1	0	0
MIOS	908	1138	721	1067	1469	1247	759	932	473	739	129	366
ELAPOR2	15	159	29	484	175	402	239	304	75	118	16	42
USP49	245	457	460	463	541	579	403	473	261	373	384	474
INTS4P1	1	4	3	6	22	18	21	11	7	14	14	13
SYTL3	1089	3450	2617	5408	1474	2239	1288	1370	568	982	502	903
IQUB	3	3	10	2	10	3	11	5	1	6	0	4
HEY1	0	19	3	12	43	2	12	10	2	17	1	20
ZNF704	5	33	24	61	16	94	32	106	26	35	30	49
FABP5	78	479	104	240	191	1202	181	685	253	158	4	61
SHH	1	0	3	11	15	10	10	19	34	2	128	66
TAGAP	8776	6863	16291	6252	13778	3193	6469	2847	2401	13156	678	4009
COL1A2	5	11	12	7	18	29	13	67	47	16	78	48
FNDC1	0	0	1	0	1	1	0	1	0	0	0	0
CHMP4C	182	23	162	24	29	30	54	39	139	45	363	187
SLC13A4	5	15	9	33	25	72	83	106	87	53	113	77
PGAM2	0	0	0	0	0	2	2	0	2	0	5	5
BRI3	7707	3098	7475	5222	6461	1408	1860	2197	1985	4127	1454	3771
LMTK2	2350	2020	11049	2918	3617	1301	1222	1119	453	1072	414	1359
SLC35G3	0	0	0	3	1	0	3	2	7	4	6	5
CTSB	7084	13892	13773	17664	14670	4635	4366	15571	3389	10592	3003	3686
SOX17	0	0	1	0	0	0	0	0	0	0	0	0
SEPTIN7P5	0	0	0	1	0	1	0	0	0	0	0	0
DLC1	104	28	24	15	42	18	16	24	15	18	17	14
ADCY1	2	9	3	7	10	15	11	21	16	14	57	17
C8orf48	0	0	0	0	0	1	0	0	0	0	0	0
SUN3	1	3	3	6	7	4	8	6	21	9	135	43
C7orf57	2	1	3	6	2	11	9	7	5	2	0	0
HNF4G	0	0	0	2	0	0	3	0	0	1	0	0
PEX2	1442	1068	1573	1360	944	1298	1051	1040	542	896	165	545
RAD21	7554	8298	8178	10692	8974	11987	8053	8407	3536	6273	1416	3202
SLC30A8	0	4	1	7	7	2	5	9	13	6	7	22
MED30	419	339	609	593	1078	501	396	332	218	356	19	256
TNFRSF11B	3	1	2	2	6	12	4	21	4	3	14	10
SBSPON	7	20	33	62	44	62	94	84	54	51	143	73
PHKG1	13	34	38	62	82	48	65	68	96	86	256	383
EN2	0	0	0	1	0	2	1	1	0	0	3	1
KCNV1	8	8	16	7	24	24	15	30	36	19	53	48
CSMD3	5	14	21	15	21	33	35	39	56	21	154	90
SPIDR	1295	1115	848	1278	1444	994	1336	853	581	1453	86	304
ORC5	80	285	92	358	189	514	394	464	215	199	37	80
DEFA5	0	1	0	0	0	0	0	0	0	0	0	0
DNAAF5	77	266	72	275	232	772	551	490	316	380	51	127
DEFA4	10	384	72	10	7	0	6	23	2	0	24	17
DEFA6	0	0	0	0	0	0	0	0	0	0	0	0
OSGIN2	826	988	1552	1143	1411	1430	717	1585	312	695	270	1073
DEFB1	0	1	0	2	0	0	1	2	0	0	0	1
SUN1	148	1548	551	1977	1754	2530	2556	2239	1186	1953	354	750
OXR1	976	1172	1133	1851	1741	945	1283	643	540	1599	48	164
TMEM74	0	0	1	1	1	1	0	0	1	0	0	0
FAM86FP	0	7	7	6	14	13	5	4	6	4	2	1
GPR146	5	69	10	68	64	99	72	56	33	71	4	0
GPER1	133	11	35	24	29	46	31	28	9	30	10	18
UNCX	0	0	0	0	0	1	0	0	0	0	0	0
TMEM184A	9	28	18	37	28	62	47	54	65	36	164	126
NOS3	15	19	18	38	23	76	121	62	121	76	80	77
SPAG11B	0	0	0	0	1	0	0	0	0	0	1	0
MICALL2	19	162	69	142	202	122	97	289	77	71	21	58
CA3	1	2	0	2	8	4	21	12	10	7	0	5
INTS1	1551	2558	1233	2754	2805	3487	4526	2486	2889	2555	787	1196
CDK5	422	113	105	140	197	272	190	188	203	209	31	99
SLC4A2	918	936	826	1658	1503	2204	1414	2083	1113	1712	177	471
SLC7A13	0	0	0	1	1	1	3	6	1	2	12	4
FASTK	426	828	264	1032	1221	1994	1801	1911	2220	1278	242	721
TMUB1	454	563	443	942	808	1789	1106	1324	1421	857	447	836
FMC1	42	53	38	92	107	158	155	182	245	143	253	185
GBX1	0	0	0	1	10	1	2	0	0	2	4	0
PHAX	251	870	274	883	567	2058	1302	1734	1257	828	684	984
ALDH7A1	40	85	66	127	147	179	179	240	348	158	937	474
FOXK1	1020	2593	732	3441	2025	3540	4482	2709	1449	3123	564	1426
COX6C	652	1643	857	1235	1113	2360	1454	1504	1694	1327	130	822
OSR2	0	10	0	1	23	2	5	5	1	4	0	2
YWHAZ	51854	44368	37591	42007	37720	30128	36213	25813	15578	31288	5918	22775
BAALC	0	8	9	5	18	29	10	100	11	20	1	3
FZD6	31	141	24	78	28	415	69	236	31	20	0	24
CTHRC1	0	10	3	5	4	7	1	5	3	3	0	1
SLC25A32	359	1074	484	941	1700	1563	892	1028	377	855	76	467
DCAF13	215	1248	519	947	1033	1394	936	1005	618	744	428	491
DCSTAMP	13	0	109	38	200	10	2	70	2	3	24	20
TP53INP1	1590	3606	2217	3534	3139	2388	3194	1969	2511	2140	170	862
INTS8	1450	951	814	1470	1106	1592	1428	1212	941	1212	322	411
VIRMA	1148	2205	1265	2930	2053	2074	1894	1788	1306	1508	1256	1096
FREM1	0	6	2	9	6	0	1	0	1	3	0	2
GEM	2	19	6	13	182	43	20	39	3	33	9	20
