Unnamed: 0	GSM5005789	GSM5005790	GSM5005791	GSM5005792	GSM5005793	GSM5005794	GSM5005795	GSM5005796
LSM7	327	121	97	81	261	190	77	75
TULP4	674	663	441	459	451	351	264	339
SNX9	1459	1716	990	1041	983	2189	716	1385
RTN4IP1	180	135	97	72	114	93	44	32
QRSL1	471	637	285	264	328	365	155	115
MTRES1	114	93	87	60	92	66	33	36
RSPH3	583	729	461	321	354	458	300	351
MAS1	21	20	8	8	14	12	3	6
ACSBG2	1	3	1	1	2	1	1	1
MLLT1	392	273	204	164	372	288	153	170
FUT5	0	1	0	0	0	0	0	0
BMP15	0	0	0	0	0	0	0	0
AFDN	477	454	228	340	318	834	196	490
ACTN4	2676	1874	1283	804	2148	2526	891	1342
STK33	12	13	6	6	19	22	2	6
NDUFA10	1126	909	771	644	674	588	393	291
EPO	0	0	0	0	0	0	0	0
ARPC1B	12434	9826	7778	6403	4588	4162	3274	2584
CACNG6	0	0	0	1	0	0	0	1
ZSWIM6	309	288	209	193	166	265	104	248
FCHO1	475	620	251	202	364	348	183	158
UNC13A	134	4	3	27	85	27	2	52
MAP1S	786	854	409	432	325	372	180	298
KLHDC7B	117	372	30	75	240	314	88	162
PXDN	1	0	1	1	2	13	0	3
SSBP4	601	466	278	267	415	366	180	111
GDF15	175	666	168	325	47	84	115	31
PGPEP1	541	608	589	427	289	329	201	255
IQCN	6	8	5	4	5	11	4	2
LSM4	1435	1284	787	613	831	721	471	303
JUND	1985	1686	892	945	1198	1474	623	952
HRC	1	0	2	0	0	0	0	0
TRPM4	97	111	69	68	41	74	44	48
OR11H1	0	0	0	0	0	0	0	0
SULT4A1	0	0	0	0	0	0	0	0
ZNF557	378	341	207	176	313	279	153	127
CRB3	3	7	0	0	3	1	0	3
OLFM1	9	4	5	7	3	4	3	0
CAMSAP1	842	870	800	510	680	958	350	349
UBAC1	715	716	431	418	363	338	203	169
SAG	7	4	0	1	5	5	4	3
ZBTB46	214	266	222	129	83	262	81	127
HELZ2	1307	1856	619	363	2075	3484	1121	1581
SAMD10	119	108	33	45	158	204	36	49
LSP1	5545	1945	3986	1099	1280	1985	1342	108
TNNT3	1	3	0	1	6	4	0	3
TNNI2	62	38	42	16	16	13	22	8
H19	0	0	0	0	0	0	0	0
CYP2G1P	0	1	0	0	2	6	1	0
COL5A1	6	0	1	1	5	3	0	4
ATXN10	637	584	351	280	458	487	248	218
TUBGCP2	1255	794	992	687	779	561	456	422
CALY	0	0	0	1	2	1	0	0
CYP2E1	2	3	4	1	8	4	1	1
PNPLA7	122	50	90	77	50	17	24	22
HBZ	0	0	0	0	0	0	0	0
PAK4	104	80	37	46	107	91	36	52
MNX1	0	0	0	0	0	1	0	0
ZNF337	122	99	40	69	118	138	42	59
CEP85	496	265	200	183	425	373	160	174
TAF4	95	64	45	35	67	54	27	38
GATA5	1	0	0	0	0	0	0	0
RBBP8NL	0	0	0	0	0	0	0	0
LAMA5	29	16	4	12	44	62	10	77
OSBPL2	487	534	387	247	360	477	185	231
ADRM1	1438	1071	719	649	1105	951	586	515
ASS1	2	417	2	42	3	177	11	14
PRDM12	0	0	1	0	0	0	1	0
EXOSC2	444	205	160	103	519	297	202	110
POMT1	444	364	184	150	378	348	148	187
UCK1	300	294	162	162	267	280	115	162
FIBCD1	1	2	0	0	0	0	0	0
CHMP2A	1002	919	672	498	524	523	383	295
UBE2M	979	825	475	413	673	557	410	330
TRIM28	3380	1592	1073	1055	3081	2264	1073	947
METTL26	282	181	163	116	199	209	111	67
YIPF2	476	380	327	234	228	247	127	152
ATG4D	335	254	125	158	220	211	87	113
EIF2S3	3873	3107	2035	1650	3167	2312	1400	970
TMEM160	248	134	110	85	116	96	60	32
ZC3H4	799	559	290	277	795	900	368	420
NPAS1	19	5	3	18	5	2	1	4
GMFG	1703	1075	863	610	917	880	446	391
MAP3K10	155	125	85	64	153	116	62	87
ARHGEF16	12	2	0	5	3	4	2	7
LRRC47	607	633	318	311	490	453	240	189
SESN2	178	696	96	290	164	538	126	228
SMPDL3B	6	1	0	0	5	2	3	2
ATP5IF1	348	260	215	148	232	222	132	104
MED18	137	161	95	68	111	96	55	58
THEMIS2	1517	1533	617	1021	823	1088	226	908
CLIP1	2186	2807	1619	1441	1959	2172	1180	1405
CCDC62	7	15	4	3	6	9	0	1
HIP1R	372	132	82	86	503	312	152	156
ZNF317	606	901	393	366	503	590	284	327
PPAN	546	318	176	191	386	245	179	91
EIF3G	1747	1552	835	822	1290	1153	717	619
ANGPTL6	44	26	31	43	18	20	11	10
SHFL	468	788	233	192	548	793	319	342
DNMT1	2678	2095	1290	1015	2127	1713	1031	762
ZNF426	312	523	238	244	255	376	137	180
SLC6A8	158	144	116	134	98	117	51	116
PNCK	0	0	0	0	0	0	0	1
DKC1	859	619	343	301	1115	789	500	252
PLXNA3	279	272	190	156	269	235	123	138
DUSP9	2	1	0	0	1	1	1	0
MPP1	1517	1716	1346	1129	648	579	585	360
ZNF331	116	155	72	80	151	169	52	132
ZNF236	317	288	192	170	205	262	122	131
SLC7A10	0	1	0	0	0	0	0	0
LRP3	203	213	216	215	35	25	40	22
MTRFR	202	209	94	106	214	292	106	111
NOL11	777	544	276	268	745	553	312	205
UBE4B	654	456	435	286	467	320	199	168
CASZ1	122	101	85	24	122	190	81	98
PKDREJ	1	2	0	2	1	5	3	3
HSD17B3	0	0	0	0	0	0	1	0
NUTM2F	0	4	1	0	0	0	1	0
HABP4	194	204	93	87	204	266	78	99
FBP2	0	0	0	0	1	0	1	0
SLC35D2	268	591	265	217	206	310	149	149
PRRG1	70	48	56	65	20	16	26	31
UBA1	3606	1861	1589	1188	2741	2126	1023	1158
RGN	1	0	2	1	0	0	0	0
POLN	15	10	16	2	14	8	4	7
TXLNGY	0	241	180	122	1	226	114	86
TTTY9B	0	0	0	0	0	0	0	0
PPIL4	344	348	222	252	259	314	179	190
ULBP2	3	4	96	9	7	8	32	8
AKAP12	40	60	19	22	30	132	60	34
SYNE1	1274	668	656	469	995	667	413	336
ULBP3	20	16	10	11	29	17	4	8
LATS1	474	508	246	244	381	468	216	285
EPS8L1	45	39	37	24	23	25	18	16
LILRB2	130	54	9	136	95	111	2	140
AAR2	456	330	255	158	373	306	159	160
TTLL9	5	1	2	3	4	3	1	4
BPIFA2	1	0	0	0	0	0	0	0
RBM39	3023	3036	1521	1424	2662	2760	1284	1115
COX4I2	0	0	0	0	0	0	0	0
BPIFA3	0	0	0	0	0	0	0	0
ZNF341	58	49	30	31	44	37	16	23
GGT7	64	65	22	21	59	53	16	38
DEFB118	0	0	0	0	0	0	0	0
ACSS2	1213	991	1113	666	525	496	381	363
EDA2R	16	15	1	7	11	7	11	5
ARHGEF9	176	172	94	138	120	142	70	71
C1QL1	0	3	0	0	0	4	0	0
GFAP	3	6	0	4	7	4	0	13
PYY	0	0	0	0	0	0	0	0
HIGD1B	0	1	2	1	0	1	0	0
ATP6V1E1	3102	2865	2595	1956	1689	1824	1325	1412
ZNF227	253	249	154	125	205	256	93	97
ZNF428	144	132	99	71	88	92	59	41
TEX101	96	181	156	137	262	180	273	243
ZNF141	416	352	198	165	340	343	178	145
CCL25	3	1	0	0	0	0	0	0
COX4I1	3740	3181	2228	2004	2045	2172	1225	1044
EMC8	335	260	198	146	286	221	121	93
GSE1	510	564	297	304	264	371	167	278
ENSG00000131152	0	3	0	6	0	3	0	0
GINS2	356	87	72	24	310	236	121	56
CHMP1A	1002	823	661	427	648	709	411	339
SH3BGRL	4468	4756	6296	2585	1372	1597	1820	953
COX7B	1403	1057	891	777	681	689	487	355
SLC34A1	0	0	0	0	0	0	0	0
F12	20	12	2	9	16	14	2	3
PRR7	28	9	7	1	10	5	5	6
NFATC1	554	311	210	159	320	304	136	136
IDO1	8647	5777	1928	1288	9359	23408	7082	12054
GJA9	1	2	1	0	0	0	0	5
CAP1	13704	10856	9149	6003	7744	8150	4952	4898
PPT1	8971	11492	12022	6824	3519	3653	4299	1905
RAB11FIP4	2346	3717	2409	1069	571	560	1012	273
RLIM	1440	1771	1167	987	1110	1304	545	769
CDX4	0	0	0	0	0	0	0	0
ABCB7	456	412	268	254	303	343	154	176
TRAF3	1418	1345	711	770	1270	1178	489	742
HAUS8	157	93	69	63	147	96	59	72
ADGRE3	0	1	14	3	10	98	7	335
MRPS25	696	425	342	263	584	441	240	163
SH3BP5	1841	945	1360	1807	1560	1582	859	1843
HACL1	289	293	183	113	196	269	109	87
TBC1D5	1518	2145	1197	993	706	959	455	542
CAPN7	509	586	331	268	382	480	211	238
RFTN1	2228	1939	1122	932	2319	4436	1511	1720
C3orf20	0	0	0	0	0	2	0	1
RBSN	462	576	387	308	315	376	163	235
GALNT15	0	2	0	0	1	3	0	1
SLC6A6	2559	2052	3439	1748	2027	2122	1560	2724
KCNC3	11	31	15	4	14	34	9	13
NAPSA	42	25	11	7	178	98	52	26
NAPSB	117	42	43	16	111	324	54	45
NR1H2	982	1473	572	689	670	920	326	455
LRRC4B	1	5	1	1	0	7	0	1
PDLIM4	446	406	314	353	173	264	175	253
KIF3A	211	253	81	56	235	302	110	98
MGAT1	7800	10731	7965	3064	3311	3521	3374	2010
GFPT2	37	2	3	11	89	144	25	314
TUBG1	619	319	238	218	589	422	269	203
PSME3	856	804	513	333	737	681	410	286
RPL27	3297	3214	1466	1447	2469	2383	1344	843
PSMC3IP	33	14	15	9	83	59	21	15
AOC3	4	1	0	0	4	2	2	0
ACLY	2940	1864	1541	1190	2437	2175	1216	1043
VPS25	513	612	320	290	388	436	257	162
RAMP2	1	0	0	0	0	1	2	0
AOC2	6	4	4	2	15	11	4	4
G6PC1	2	2	0	1	1	3	1	2
ENSG00000131484	2	1	0	0	2	0	0	4
NDUFA2	517	296	274	231	249	268	165	98
ANKHD1	828	786	340	437	747	765	345	417
DIAPH1	2788	1986	1062	1175	2104	2190	839	1155
NDFIP1	1655	1223	969	672	792	968	612	592
UBE2D2	1584	1453	619	789	1130	1207	546	687
TTTY6	0	0	0	0	0	0	0	0
TTTY6B	0	0	0	0	0	0	0	0
EXOC4	1462	1723	1481	942	715	901	547	418
ACAP3	361	263	163	167	226	187	85	86
C1orf159	132	70	47	41	92	75	31	29
ANO1	0	0	0	0	6	0	0	0
PPFIA1	826	927	516	577	594	548	317	442
TMEM204	183	65	36	34	138	112	35	33
KREMEN2	17	18	19	6	9	11	4	4
THOC6	363	213	113	110	240	183	123	65
TRAF7	1132	922	576	544	782	757	304	308
BARX1	0	2	0	0	1	5	0	0
NINJ1	1369	1102	637	768	1567	2871	831	2134
CA6	1	3	0	2	8	11	10	0
NPHP4	159	54	48	56	101	148	46	56
MAP1B	1	20	4	2	10	99	0	6
RHOXF2	0	2	0	0	2	2	0	1
IL13RA1	2539	2525	1264	2026	1212	2089	709	1935
WDR44	379	362	238	187	288	398	156	177
CKMT2	4	2	0	1	2	3	1	0
ZCCHC9	350	353	148	159	253	272	159	122
KRT34	0	0	0	0	0	0	0	0
KRT33B	0	0	0	0	0	0	0	0
TNS4	10	8	3	3	14	19	6	2
TOP2A	4574	1527	1071	616	4183	4101	1774	1106
STARD3	944	961	418	455	594	600	276	354
RARA	302	430	286	204	173	230	115	212
PPP1R1B	0	0	1	0	0	0	0	0
KHDRBS3	10	22	17	8	19	22	10	19
CHD1L	869	599	467	249	562	566	252	185
PEX11B	297	232	158	136	177	199	111	97
FMO5	29	37	42	22	27	27	17	12
PIAS3	94	101	60	53	106	121	52	86
PRKAB2	231	166	136	84	182	117	113	90
CLUHP3	127	69	43	39	158	177	81	61
FSHB	0	0	0	0	0	0	0	0
PDHA1	984	971	544	645	613	532	344	276
RAI2	10	14	10	3	4	19	1	5
MCCC2	561	373	272	191	568	472	231	146
ZNF304	218	218	135	120	151	173	86	86
ZSCAN5A	74	77	50	46	58	40	26	44
ZNF132	49	84	58	54	40	71	24	22
USP29	0	0	0	0	1	0	0	0
SELENOS	595	620	350	395	512	655	254	424
CHSY1	1155	1117	402	923	886	1354	332	879
SNRPA1	365	184	173	91	348	268	189	134
KRT17P1	3	0	0	0	2	0	1	0
LLGL1	257	186	95	101	127	205	79	62
NR0B2	2	0	0	0	0	1	0	0
LIN28A	3	1	1	5	2	3	2	0
THAP1	273	281	101	120	205	189	125	100
RHPN2	11	1	4	1	22	9	4	3
C19orf12	675	706	384	372	470	584	260	245
FAAP24	101	78	52	40	84	80	41	34
LRRC9	0	0	1	0	0	1	0	0
ACTR10	793	948	613	501	489	470	275	271
ABHD12B	5	2	0	3	2	0	1	0
GCH1	1288	1964	299	660	1194	2243	684	1047
LGALS3	6713	8426	10659	3316	2523	2539	4803	1213
UBE2L2	0	1	0	0	0	0	0	0
PODNL1	4	7	1	3	2	2	0	0
DNAJB1	853	496	362	363	852	703	312	441
ZSWIM4	40	33	16	57	49	146	36	121
FBXW9	38	19	25	14	39	28	17	12
RFX1	66	40	29	36	40	33	18	32
ZNF20	25	24	0	10	18	24	4	7
BRME1	6	4	7	6	7	17	2	3
DCAF15	292	31	44	113	235	308	24	168
CC2D1A	225	207	90	93	180	195	78	95
RTBDN	0	1	0	0	2	0	0	0
MATN3	0	0	3	1	0	1	0	0
TRIM21	826	1154	490	420	788	1085	538	544
SPATA6	15	23	13	13	7	11	4	4
LRRC41	852	793	433	451	639	731	324	370
CCT6B	30	43	27	22	18	29	4	12
DHX30	1524	878	643	525	1325	936	493	416
RAF1	1825	1927	1143	1007	1396	1621	857	898
SLC6A11	2	1	0	1	0	0	0	0
PPARG	294	835	833	370	85	335	292	30
NUP210	3071	2704	1091	1057	2897	2695	1130	801
FCRLA	210	71	39	215	123	50	19	592
HSD17B7	293	107	128	71	187	117	86	89
ENOSF1	378	339	331	244	270	276	150	116
LINC00470	4	0	0	0	3	2	0	0
EMILIN2	2549	3211	2320	2026	943	1112	611	1299
SLX1A	70	98	55	50	92	84	29	41
ARFIP2	365	318	267	214	334	295	157	132
TRIM5	356	433	202	119	332	473	263	185
CNGA4	0	2	0	0	1	1	0	0
TRIM22	2264	4823	1270	1290	3060	3804	2186	1744
RRP8	214	196	139	97	185	188	122	77
TIMM10B	753	665	545	395	360	357	248	233
EFR3A	2489	3330	2051	2209	1387	1513	1009	1127
HHLA1	10	5	0	0	6	3	2	1
PTCD3	1283	1153	691	579	1002	885	489	356
IMMT	2075	1679	1104	1183	1322	1422	763	629
MRPL35	768	571	406	338	559	495	298	196
IQCA1	1	0	1	0	2	3	0	1
ILKAP	315	266	124	124	247	256	113	111
PER2	304	332	117	218	186	172	93	71
RAMP1	232	303	447	75	47	172	97	125
SCLY	215	182	99	77	260	229	111	66
PTPRE	1212	1568	603	2141	723	1732	302	2093
RAN	5698	2965	2825	1582	4822	3537	2430	1262
PRKAA1	1226	747	586	555	806	915	345	527
CARD6	488	585	466	310	219	267	229	215
RAP1GAP2	196	119	197	80	75	50	75	52
CLUH	1193	860	640	546	916	532	369	240
INPP5K	726	614	405	320	416	418	291	235
MYBBP1A	720	421	242	206	759	436	268	164
RPA1	850	530	422	327	709	668	371	319
SERPINF1	32	78	13	62	20	64	6	23
UBE2G1	1129	1022	758	506	1035	851	443	464
EEFSEC	2	0	5	0	3	0	0	0
TBC1D14	1756	1400	1099	877	1079	790	444	348
TMEM128	237	269	175	149	150	197	113	90
COQ3	96	47	45	42	88	83	38	20
PNISR	1006	901	471	415	1074	942	479	426
POPDC3	7	0	1	2	6	5	6	2
SEC61G	388	249	168	142	302	265	141	131
LANCL2	283	167	167	129	196	147	90	88
FIGNL1	476	371	126	114	477	552	187	160
DDC	0	0	0	0	0	1	1	0
FTHL17	0	0	0	0	0	0	0	0
GRSF1	2088	2681	1111	1262	1520	2759	898	1116
ENAM	0	0	0	0	0	0	0	0
JCHAIN	2744	46	219	164	1734	123	258	336
ANKRD17	1628	1352	1017	815	1374	1388	713	868
UTP3	369	298	224	171	326	262	107	162
ITGB4	10	12	8	5	4	7	2	7
WBP2	1606	1408	1254	1003	998	1312	732	1049
H3-3B	6764	6296	3415	3004	6250	7195	2983	2884
UNK	340	311	173	142	214	285	140	153
TRIM47	287	402	190	214	208	208	94	201
ZRANB2	721	596	321	246	629	602	303	262
EIF5A	1864	1251	738	744	1758	1220	796	566
KDM6B	137	61	32	46	135	177	63	156
CLEC10A	33	397	27	305	1	74	5	23
SLC52A1	14	8	1	6	13	10	3	7
GUCY2D	2	2	3	0	0	1	0	1
GPS2	310	302	143	165	271	261	135	145
XAF1	1210	3693	573	815	2873	3394	1498	1515
DLG4	54	102	29	70	54	72	17	75
RIDA	98	95	57	53	93	97	26	40
VPS13B	705	765	524	342	640	645	236	383
RGS22	0	0	0	0	0	0	0	2
MATN2	12	2	10	4	9	7	2	3
REEP2	53	46	9	5	33	47	12	6
PCBD2	216	323	139	149	116	181	78	80
SDF2	453	530	251	231	363	325	171	195
FLOT2	1447	1809	719	872	944	1357	450	700
ERAL1	320	239	148	108	325	248	118	128
PRMT7	355	221	165	105	321	282	144	115
NIP7	524	501	267	196	490	373	211	181
TERF2	291	195	132	106	210	197	88	97
VPS4A	832	819	436	499	571	666	317	298
MTSS2	3	7	4	7	7	9	2	12
HSPA12B	0	2	2	2	1	0	1	0
ANKEF1	50	43	12	24	66	53	31	17
SCP2D1	0	0	0	0	0	0	0	0
PCED1A	228	281	155	177	142	152	79	72
SNAP25	15	19	0	8	10	78	2	11
BTBD3	179	124	139	113	67	95	60	60
PCNA	2970	1111	820	506	2835	2026	1240	696
NXT1	195	211	72	70	165	232	77	52
POLR3F	181	200	108	99	187	188	78	93
RIN2	994	3290	1540	796	107	364	350	170
PTPRA	1573	1373	1063	851	987	1089	678	697
SSTR4	0	0	0	0	0	0	0	0
DAP3	1081	955	519	526	877	808	415	380
RHBG	2	0	0	4	0	0	0	0
KHDC4	475	401	218	218	461	424	230	212
ATP1A4	5	5	2	9	2	9	4	5
NES	897	310	289	615	306	142	105	317
BCAN	8	4	6	1	3	3	1	0
CRP	0	0	0	0	0	0	0	0
ARHGEF11	1435	1809	1087	927	710	1181	508	886
RAB25	0	0	0	0	0	1	1	0
HAPLN2	1	0	0	0	0	0	0	0
APCS	0	0	0	0	0	0	0	0
FCRL2	23	6	1	16	41	5	3	14
DCAF8	995	1070	587	485	811	985	479	472
SYT11	1326	943	436	594	1000	1225	434	462
IGHMBP2	264	214	125	115	194	233	65	119
ACY3	5	2	0	0	2	1	1	0
ALDH3B2	0	1	0	0	0	0	0	0
TESMIN	22	7	2	3	23	16	3	5
MMACHC	105	68	40	35	108	72	34	32
DPH2	368	206	152	94	351	192	109	61
TOE1	246	144	93	89	282	202	127	74
NASP	1200	647	391	279	1442	1107	541	442
MUTYH	197	164	59	72	249	177	69	88
CTNNBL1	584	624	374	334	503	700	303	401
LPIN3	70	64	54	31	41	32	26	21
ZSWIM3	111	80	45	43	91	97	54	42
RBM38	1590	1418	818	621	790	603	504	311
VSTM2L	54	40	51	29	5	17	12	9
OSER1	327	305	253	159	302	360	166	227
SERINC3	2808	2812	1981	1868	1901	2274	1094	1364
PPP1R3D	204	216	142	126	139	219	76	107
ENSG00000132832	5	4	1	0	12	6	0	0
DMGDH	3	38	2	1	3	21	1	2
BHMT2	3	1	3	1	5	3	4	0
AP3B1	1563	1765	1362	865	1036	1374	715	649
ZBED3	9	24	9	14	12	12	2	5
PATJ	155	104	88	73	232	269	91	120
KANK4	21	1	19	6	71	12	18	8
ANGPTL3	0	0	0	0	0	1	1	0
SYT4	0	0	0	0	0	0	0	1
SLC14A2	4	4	6	1	4	6	3	1
FBXO44	160	219	84	71	103	113	79	47
CPLANE2	25	43	13	21	30	36	12	13
CASP9	356	233	175	124	247	318	143	141
NMUR2	0	0	0	0	0	0	0	0
DCTN4	1074	1314	879	789	692	894	499	529
PDE6A	7	3	2	3	8	2	0	0
ATP8A2	7	38	2	10	12	14	5	7
MTUS2	0	1	0	0	0	4	0	1
ZMYM5	197	285	126	124	171	281	91	99
USPL1	326	310	205	140	313	268	153	117
XPO4	738	555	360	329	764	613	255	237
TPTE2	0	0	0	0	1	1	1	0
POMP	1742	2164	1203	859	936	1044	638	467
CDK8	285	370	153	162	280	257	117	131
ALOX5AP	816	586	410	403	449	715	203	636
HMGB1P5	76	16	0	4	67	12	97	6
WASF3	6	0	0	1	3	3	0	4
RNF17	0	1	0	1	1	0	2	0
GPR12	0	1	2	1	0	0	0	0
CHRM3	6	0	1	0	6	1	1	0
MYH8	0	0	0	0	0	0	0	0
MYH10	380	123	132	62	389	233	135	88
PEMT	101	86	54	47	50	47	29	26
SCO1	727	793	437	368	523	451	271	222
MPRIP	1554	1098	688	582	1303	1198	531	504
CHI3L1	61241	83358	59740	44381	18797	14106	32601	12505
MYBPH	107	33	50	38	37	7	26	12
PIK3C2B	267	363	201	96	293	477	155	104
DSTYK	426	446	377	299	325	424	171	247
CHIT1	14323	1076	13860	1585	5370	175	3720	430
SLC41A1	251	97	69	60	235	262	89	151
LGR6	1	2	5	2	0	6	3	3
TMCC2	81	73	55	30	101	221	85	81
DCLK1	0	0	1	0	0	0	0	0
CCNA1	121	203	293	23	130	215	349	78
COG6	381	266	253	176	220	243	142	102
SPART	968	1796	1212	718	671	1023	515	595
RXFP2	0	0	0	0	0	0	0	0
EPSTI1	1007	2041	461	480	1344	1905	807	1025
TRPC4	0	0	0	0	0	0	0	0
POSTN	0	0	0	0	0	0	0	0
RFXAP	29	25	13	6	26	30	16	7
TPT1	14879	15642	6113	9950	10830	13655	6202	6414
GPALPP1	343	312	226	161	276	305	143	140
STOML3	0	0	0	0	0	0	0	0
KL	24	4	6	2	20	50	11	42
RFC3	439	127	117	67	399	257	166	91
STARD13	88	20	107	54	88	40	26	95
IRS4	3	2	3	0	2	1	1	1
MORC4	315	189	161	131	234	209	105	133
BEX2	32	157	10	22	82	78	24	19
RNF128	148	45	337	111	22	2	8	5
GNG5P2	0	0	0	0	0	0	0	0
TBC1D8B	48	25	22	21	39	45	10	20
TCEAL4	180	255	146	197	84	103	79	105
BEX1	4	24	8	1	7	11	5	32
FAM104A	943	746	446	403	726	778	345	433
SLC39A11	1073	1567	764	1157	343	495	214	354
EPHB2	363	352	256	210	166	138	133	135
SRRM1	537	358	236	189	500	520	244	254
BTBD2	404	442	168	223	279	332	146	123
PRAM1	175	241	252	181	22	13	55	42
KMT5C	95	107	44	55	78	101	34	39
ZNF414	45	31	14	17	35	32	11	15
PDE6B	71	105	56	78	63	84	41	34
HSPBP1	335	141	123	71	212	128	105	53
CSNK1G2	1280	931	619	567	925	955	413	491
SLF1	344	168	131	98	306	229	134	73
CNDP2	2422	3345	2344	1319	1482	1701	1308	933
MACROD1	30	24	20	16	21	24	13	8
WDR74	330	437	150	179	403	303	196	130
LGALS12	0	2	0	1	3	24	2	17
RTN3	1092	1274	593	926	632	874	320	476
PLAAT4	871	1503	399	399	863	1149	614	383
PLAAT2	0	2	0	1	0	1	1	1
MYH11	37	6	15	12	12	8	2	15
CEP20	684	355	10	242	444	206	17	141
MED10	164	249	96	86	154	233	66	75
PDZD2	12	12	7	3	10	15	2	6
MORC2	273	236	110	120	330	238	122	136
LARGE1	70	94	128	87	32	22	32	40
GSTT2B	15	0	5	5	10	5	0	6
MYO18B	19	11	5	9	31	51	6	14
SLC2A11	80	49	25	22	57	36	16	10
C1QTNF6	68	47	16	25	63	71	12	18
GGT2P	0	14	0	5	1	11	0	0
FAM83F	10	11	3	10	8	6	9	3
SEC14L4	2	3	1	1	2	3	1	0
ZDHHC8P1	0	0	0	0	1	0	0	0
GIMAP6	2726	2035	808	1211	1957	1150	682	780
GIMAP4	2956	3623	1494	1632	1869	1877	978	1023
ADCK2	900	1226	814	594	292	333	247	142
MKRN1	1580	2595	1050	991	1104	1578	796	748
AGAP3	928	801	710	713	555	578	339	594
KRBA1	49	33	19	21	68	48	19	20
ZNF767P	85	40	32	42	121	88	27	31
ACTR3B	54	14	18	7	28	37	15	19
NTS	0	0	0	0	0	0	0	0
BTG1	2856	4600	1001	1636	2341	5618	1357	2977
LRRIQ1	0	0	0	2	0	0	0	0
C12orf29	201	140	83	55	175	158	68	68
ATP13A3	6073	4272	4871	4037	4571	4655	2175	4465
SFTPD	2	0	0	1	0	0	0	0
DYDC2	1	0	0	0	0	0	1	0
TMEM254	125	165	111	101	63	95	45	43
TMTC1	451	471	75	467	160	84	31	260
KRAS	889	929	364	396	719	838	307	450
IPO8	570	551	474	317	425	424	253	245
LARS1	1680	2218	1048	1103	1748	1546	793	548
SPINK5	0	0	0	0	0	0	0	0
IMPA1	645	429	301	266	442	513	279	240
LRRCC1	146	150	84	90	198	249	115	75
E2F5	81	45	19	29	105	66	28	27
CA1	1	0	0	0	1	0	0	0
CCDC59	311	484	151	168	326	431	194	155
SWAP70	1414	599	876	696	666	723	343	631
ARNTL	707	786	411	395	524	511	279	315
LYVE1	0	0	0	0	0	0	0	0
AMPD3	1697	603	1283	660	1441	1132	1020	1052
SBF2	339	798	391	379	190	460	168	313
MICAL2	1367	1329	508	968	1014	1733	345	1342
RRAS2	207	145	65	38	212	262	151	66
HSD17B4	2388	2100	3487	1414	1221	1014	1162	805
ZFC3H1	455	325	220	139	414	465	176	249
TEX15	0	0	0	0	0	0	0	1
SARAF	4929	4727	3349	2497	3213	3663	1952	2054
RNF122	64	58	28	44	64	61	31	106
DUSP26	0	0	0	0	0	0	0	0
DPF2	442	368	191	181	371	416	199	202
MEN1	308	227	121	122	248	247	88	126
ERG28	205	81	180	84	197	139	103	73
GSC	0	0	0	0	0	1	0	0
DGLUCY	903	908	787	561	404	471	313	213
UNC79	1	0	0	3	3	2	0	0
NUMB	1654	1638	1602	1956	1252	1288	780	1377
CATSPERB	10	0	0	0	7	3	2	1
VRTN	0	0	0	0	0	1	1	1
COX16	307	159	209	120	211	136	131	65
TTC9	95	73	31	17	85	144	38	53
MED6	383	345	251	145	271	279	165	161
EIF2S1	1865	1899	1232	876	1425	1235	793	612
ADAM20	0	3	0	1	1	4	0	1
LOXL2	16	5	2	5	28	8	2	56
ELP3	908	870	482	470	596	709	343	273
PEBP4	4	0	3	0	1	0	1	0
ADAMDEC1	4614	3727	2760	10159	2290	2700	1662	5431
CTIF	47	134	29	63	29	46	16	30
MRO	5	1	1	3	2	3	2	0
MBD2	2434	2862	1328	1239	2172	2056	1110	950
IER3IP1	549	568	389	355	387	518	295	278
MRPS36	329	314	194	176	224	259	125	114
CCNB1	1280	313	260	145	1235	928	528	230
CDK7	50	92	115	43	92	67	49	75
CD180	210	18	154	19	70	31	23	13
IRAK2	189	95	70	97	526	925	218	816
CAMK1	1432	721	518	986	247	226	104	158
THUMPD3	670	550	283	301	540	437	221	228
VHL	911	882	525	467	761	988	332	437
BHLHE40	2557	2025	1212	1436	3391	5037	1669	3277
ARL8B	2800	2344	1768	1874	1906	3261	1112	2187
EDEM1	3000	2836	1294	1610	2509	4891	1193	2412
CNTN6	0	0	0	0	1	1	0	0
CHL1	2	1	1	0	3	8	0	0
MEIS2	22	31	19	12	33	35	57	50
DPH6	72	71	22	45	62	46	32	21
KATNBL1	338	367	183	141	281	291	123	114
EMC7	674	762	484	426	445	544	292	339
TRPM1	0	6	0	1	0	0	3	0
GNAT2	9	3	3	2	5	5	1	1
GSTM1	28	8	12	7	0	0	0	6
PRPF38B	576	475	260	226	612	492	262	266
REG4	6	1	0	2	0	3	1	0
TSPAN2	53	239	27	88	15	295	26	40
TSHB	0	0	0	0	0	0	0	0
GSTM5	0	0	0	0	1	0	0	0
GSTM3	118	14	49	28	138	42	29	29
SYT6	5	1	0	4	0	0	3	1
VAV3	546	404	315	624	197	127	113	298
CHIA	0	0	0	0	0	0	0	0
PSRC1	73	21	16	6	46	42	21	14
HMGCS2	0	0	0	0	0	0	0	0
PTPN22	2085	1810	942	1049	1107	1068	509	622
