Unnamed: 0	GSM3855590	GSM3855591	GSM3855593	GSM3855594	GSM3855596	GSM3855597	GSM3855599	GSM3855600	GSM3855602	GSM3855603	GSM3855605	GSM3855606
TRMT6	259	452	253	241	248	251	270	215	265	233	288	281
CHGB	14	9	17	10	15	15	3	7	4	8	7	14
PEBP1	10774	9240	11084	13889	8363	8384	13746	9851	10277	10017	11747	17522
TBX5	3	3	2	5	7	4	4	0	0	1	2	3
BRAP	1269	1159	1127	1180	900	789	1260	865	1321	884	1199	1536
ERP29	5586	3028	4323	5035	2871	2726	4218	4612	4490	3752	4507	6212
NOS1	62	37	48	28	83	58	41	34	55	36	40	30
FUS	2009	1207	1132	1356	3291	2726	1612	1346	1590	1429	1039	1293
IGBP1	2504	1635	2153	1223	1908	1831	2694	810	2371	2222	2134	1342
FXYD5	5831	4967	6028	2242	3975	3263	5559	2490	4596	3919	5658	2521
ZNF302	1241	738	1151	823	854	558	1195	615	1090	615	1134	946
GRAMD1A	1172	4190	1069	1749	1006	3740	1314	1032	915	3189	968	3143
FXYD3	6	5	5	3	7	5	6	3	3	4	7	6
HEPH	11	20	19	36	17	32	23	9	37	12	7	33
CDIP1	447	366	440	370	394	353	516	271	448	308	447	420
CMTM1	31	11	68	35	34	11	65	29	37	4	59	52
KCNH4	38	38	35	53	47	47	44	34	52	22	42	55
GANAB	6656	4806	6941	5120	6036	5776	6711	4156	5959	4839	5741	5655
GMIP	3219	3741	3763	6217	2958	3219	4540	4134	3193	3877	3269	7460
RBM41	843	281	678	543	573	347	688	422	742	328	698	681
BIRC5	172	135	74	20	172	68	93	18	116	141	98	11
LAG3	8	9	3	425	26	17	12	409	12	4	6	427
MLF2	3065	2410	2486	2406	2269	2554	2683	1780	2461	2646	2420	2687
OTUB2	89	58	162	94	97	81	129	61	81	58	133	135
DDX24	867	673	527	369	442	694	526	306	618	823	498	404
ZBTB25	983	796	957	711	910	772	923	618	951	578	945	898
NECAP1	1793	1224	1792	1665	1309	1052	1843	1209	1586	1107	1806	2143
ARHGAP4	3658	3099	3417	3046	2823	2891	3883	2628	3749	2997	3778	2787
ANKRD24	208	141	170	82	119	111	204	78	175	163	235	115
DHX32	1849	1073	1356	930	1370	1030	1368	648	1899	936	1436	1067
RCOR1	2488	1571	2004	972	2292	1797	1948	1076	2420	1213	1930	1221
GPATCH2L	11035	7487	8432	4009	8692	8410	8390	3413	10143	6775	8160	4949
LTBP4	409	117	111	283	174	257	125	245	285	262	137	376
BLVRB	8006	6974	10183	3521	7364	6216	11478	3329	6838	7459	11498	3035
SLC9A1	818	350	559	350	865	553	590	489	526	330	557	515
SPTLC1	2963	2325	2560	2089	2068	2220	2665	1622	2830	2325	2502	2561
PAPOLA	3744	3569	3875	3301	3659	3838	3891	2671	3772	2283	3379	4177
CCNK	625	434	373	419	812	977	426	512	450	314	377	654
PCBP4	44	22	32	9	23	33	40	4	49	33	15	5
RGS1	1200	2260	3429	7730	1432	2744	3278	3594	1892	3339	2469	7809
YPEL3	1966	287	605	205	911	1042	899	160	1538	1107	724	275
MRPS33	595	415	632	346	366	380	636	335	550	422	579	370
NDUFB2	962	1135	1551	1636	1002	1135	1784	1254	940	975	1462	1573
NUDC	970	744	952	731	623	557	779	715	848	574	897	1151
MAEA	2218	2998	2058	1854	1896	2811	2226	1421	2356	2667	1941	2097
ICAM1	5176	85566	5908	22426	6437	103460	5689	20411	7762	84398	6205	30482
STRN4	2508	2500	2347	2227	1941	2061	2517	1885	2389	2136	2361	2833
IRAK3	619	1143	354	420	420	1488	400	310	696	763	341	540
LYZ	12915	11248	6346	9917	8963	10759	9285	6667	14122	12395	7114	8710
SI	2	1	1	0	12	5	4	2	2	6	2	0
MUL1	1284	1351	1375	1208	1121	1216	1517	880	1377	1248	1234	1233
TFAP4	601	154	393	83	352	136	398	78	519	122	382	115
PDCD7	788	647	679	573	627	479	723	419	608	525	747	687
SPG21	3299	2626	2744	4164	2539	2961	3335	2938	3280	3069	2722	4428
FETUB	0	0	0	0	5	0	1	0	1	2	1	0
DNAJB11	1125	1670	1956	2290	1106	1192	1861	2002	1156	1286	1972	2770
P3H2	47	406	38	43	47	305	49	28	67	84	46	36
THPO	0	2	0	0	5	0	6	1	1	1	1	0
CHRD	11	16	10	2	19	19	8	4	14	8	8	6
FLT3LG	81	56	63	135	58	71	60	108	95	33	35	163
RAB11FIP3	347	116	195	118	273	283	167	132	425	129	191	131
GNPTG	3877	3813	4395	3909	3419	3504	4826	3625	3523	3341	3948	4196
ZNF268	1644	1171	1601	1159	1202	975	1615	987	1518	1099	1556	1317
GOLGA3	3307	4200	4550	2748	3058	3197	4247	1997	3400	2740	4025	3178
PABPC4	5638	5408	5278	2015	6412	6253	6925	1494	4973	4697	4679	2132
CD209	63	52	71	26	97	81	80	18	84	31	51	42
CERS4	1169	1006	1092	525	782	893	1294	459	912	998	1035	480
MCOLN1	1311	1119	2400	510	1686	956	2293	582	1324	392	3253	766
USP48	1883	1084	1551	945	1506	1289	1552	903	1609	946	1454	1324
EFNB1	769	448	958	183	677	485	1001	105	655	405	911	226
PDPR	5602	3074	4003	2348	4942	3782	4204	2135	4815	2692	4007	3005
AARS1	2983	6200	6544	3829	3812	2551	7055	2792	2695	3290	4506	3726
GLG1	11671	6807	8115	6221	7117	8309	8051	5253	10716	7199	7749	8088
KIF4A	122	64	40	10	103	40	45	14	91	67	62	4
TNRC6A	1049	553	856	857	871	587	891	723	1004	326	767	1187
PLEKHG2	492	786	710	538	574	755	610	704	397	559	638	858
DLL3	5	0	0	4	5	2	6	3	7	1	3	3
NAT14	108	39	63	107	77	76	75	77	90	79	50	132
PITPNM2	86	65	92	34	100	77	135	30	66	60	114	42
EXOC1	3063	2223	2980	2181	2085	1817	3166	1644	2817	2262	2900	2616
RBM27	1206	1507	1325	990	930	813	1250	814	1172	748	1267	1375
POU4F3	5	2	1	1	2	0	8	0	1	3	0	3
OSBPL8	9745	8165	8986	5113	6696	7296	8915	4414	8864	6333	8816	5944
DTX2	1602	3528	1192	1733	1703	2992	1289	1254	1579	2372	1071	2566
NLRC4	1118	254	1402	909	676	332	1606	664	909	442	1402	835
PUS7	258	563	418	446	307	334	352	310	333	244	383	397
LAMB4	7	4	5	2	17	5	5	5	5	5	4	4
NRCAM	162	43	48	29	58	128	33	28	123	83	50	17
LAMB1	323	503	318	1430	339	583	318	1561	510	235	266	2288
SLC26A4	14	6	14	2	24	13	5	6	7	16	13	4
SLC26A3	7	3	5	2	6	2	5	4	2	4	5	3
DLD	2159	2754	2210	3548	1540	1956	2217	2981	2055	2137	2084	4549
WDR7	2121	1379	2318	1663	1807	1632	2468	1122	1924	1249	2076	1909
TXNL1	1791	2362	1469	1256	1456	1841	1743	997	1521	1790	1479	1645
IL5RA	7	7	4	5	16	15	6	3	5	7	4	5
ABCC6	107	28	29	15	40	61	28	20	58	77	37	69
CMTM6	6996	14105	7774	9507	5533	9241	7842	6749	7541	10220	7001	10716
ITGA6	1218	6339	1434	344	1001	3885	1629	191	1326	2082	1289	366
RAPGEF4	24	11	27	2	25	25	28	2	30	27	27	6
MAP3K20	683	633	343	161	554	508	366	144	704	477	355	153
SMPX	1	0	2	0	0	1	1	0	0	0	0	0
FH	2286	3204	2909	1554	1908	2463	2636	1110	2034	2749	2516	1756
SEL1L3	1484	970	831	439	865	1217	1044	242	1584	904	698	398
TF	525	372	410	244	614	611	376	287	375	293	393	360
CDV3	14628	20553	13487	11508	9894	14227	14258	8672	14503	14314	14067	13201
MYO15A	129	45	80	85	90	64	64	80	72	43	51	122
ALKBH5	3271	2356	3404	3109	2633	2256	3758	2086	3126	2414	3303	3543
APOH	0	2	0	0	3	1	0	0	1	1	0	0
NLRP1	941	384	479	50	817	573	426	58	613	626	414	56
PITPNM3	219	157	250	76	202	160	238	155	219	112	329	83
SPAG7	1865	1986	1835	1777	1441	1639	1993	1425	1709	1724	1676	2176
ORC6	859	406	474	228	956	546	544	238	838	412	469	240
ZFHX4	20	14	24	48	36	28	16	45	29	17	15	50
SLC17A6	5	4	2	0	6	4	2	3	1	3	3	3
CPA1	2	0	2	0	1	1	2	2	0	1	1	0
ZC3HC1	366	285	383	405	305	231	399	299	305	217	357	427
ESR1	189	115	598	252	292	125	477	227	209	67	379	352
RGS17	154	111	200	80	169	104	169	68	172	67	184	89
ANGPT2	84	39	63	32	107	50	55	61	62	32	47	55
TMEM101	915	435	915	695	698	477	1034	445	779	572	802	707
CD200	2	1	7	1	2	1	2	1	4	1	0	2
CCDC80	248	177	221	171	256	353	215	145	295	118	172	208
CMA1	15	4	8	3	7	10	14	8	12	18	12	9
PSME1	1112	1170	1116	3172	749	978	1144	2090	1062	1169	1053	4216
PPP2R3C	1058	1151	1142	1710	868	911	1343	1199	1092	1179	1121	1995
HAUS4	2062	1243	2539	1343	1650	1410	2774	1169	1878	1748	2137	1478
JPH4	19	16	31	23	39	34	40	11	24	18	23	19
MYH7	3	0	5	5	11	7	3	5	0	2	1	7
CEBPE	72	15	78	18	51	16	94	9	69	23	80	14
SLC7A8	13703	5144	8971	1814	14169	8262	8614	3605	10513	5058	11222	2100
OSGEP	985	765	1402	675	1018	650	1356	573	984	725	1263	734
SLC22A17	16	7	7	9	14	15	11	3	13	8	7	8
RNF31	742	592	717	1444	715	407	788	1257	698	509	627	2079
SCFD1	2525	2339	2110	1754	2044	2197	1991	1581	2427	1318	2109	2458
G2E3	679	670	684	479	663	554	643	425	683	394	687	695
HECTD1	13278	9016	14529	7000	9322	7990	14032	5099	11814	8055	13036	8203
HNRNPC	16462	24646	13256	14492	10736	21226	14926	10556	15854	23899	12721	17262
RPGRIP1	166	180	42	43	113	219	57	105	132	193	58	49
SUPT16H	4031	3509	3538	2862	2861	3284	3616	2222	4306	2975	3414	3653
TOX4	2575	2168	2412	2558	1856	1969	2269	2080	2295	2223	2131	3199
GEMIN2	164	148	242	225	170	94	247	150	128	70	215	243
TGM1	6	15	21	126	13	8	18	85	5	4	16	157
TINF2	1408	1963	1572	3416	1279	1598	1711	2973	1384	1422	1577	4253
DAZL	3	12	5	1	4	1	1	0	0	3	1	0
TBL1Y	2	23	0	0	4	8	1	2	1	19	1	0
SEMA6A	130	80	194	78	125	120	158	120	117	67	202	110
TRPM7	4791	3814	5124	3916	3585	3380	5375	3119	4364	3355	4887	5011
TYRO3	67	80	65	42	73	94	60	38	83	40	46	43
WDR76	111	85	152	85	156	61	150	53	106	70	153	127
CAPN3	547	282	717	314	516	323	532	237	445	286	620	431
SNAP23	2899	2163	2728	2990	1827	2280	2884	2086	2894	3034	2746	3085
TBX15	47	34	46	118	41	40	63	91	44	37	57	160
PHGDH	98	120	97	39	121	67	105	20	87	83	50	33
COL9A3	11	1	4	0	11	5	15	4	1	4	0	1
EZR	2215	2295	2062	2710	1377	1632	1741	2148	2184	1646	2083	3933
MYL6	15380	16080	19586	22588	13829	14433	19894	14774	14663	15470	16602	23776
AGO1	7702	3567	7255	2682	6368	4514	7311	2323	6377	3491	7146	3039
TEKT2	5	6	1	19	8	4	3	16	3	3	9	10
CLSPN	112	177	162	149	231	121	163	124	102	81	175	218
RFFL	2889	6749	1779	2011	2208	5300	1938	1714	2659	4081	1902	3030
UNC13D	623	400	979	1202	469	440	1009	981	494	501	815	1465
MFSD11	1468	1191	1178	1095	1092	1238	1345	749	1270	1246	1209	1333
DPYSL2	7225	12265	7296	11553	5461	7498	6442	9755	7734	7699	6535	13169
TGFB2	183	79	110	45	151	106	137	29	206	71	93	55
GPATCH2	733	571	641	481	555	549	673	482	688	507	631	592
NUP50	2546	2455	2265	2591	2310	1969	2319	2162	2479	1441	2079	3495
CDC45	29	62	29	6	63	14	44	5	23	19	21	6
COMT	2015	1546	1968	3421	1512	1811	2399	2580	2020	1824	1778	3331
ADA2	4477	3479	4023	5361	5377	4805	4316	8217	4666	2465	4950	6076
ENSG00000093100	89	39	56	40	126	67	42	46	64	46	36	19
VNN3P	31	26	15	13	27	15	12	19	7	26	14	12
ECHDC1	1727	1008	1761	1336	1434	1170	1831	952	1528	1338	1809	1388
LRRFIP2	1198	2154	993	1734	943	1690	962	1370	1136	1294	925	2758
SEC22C	2013	2124	1905	1568	1557	1814	1923	858	2024	1903	1522	1612
XYLB	194	131	210	90	212	139	238	79	156	91	193	77
HDAC6	2705	1621	2474	3536	1675	1707	2548	2674	2112	2020	2298	4291
OR1I1	64	76	53	33	110	82	48	50	76	56	62	71
GABRP	21	33	21	5	36	19	14	5	14	18	10	14
KRT31	0	0	0	0	0	0	0	0	0	0	0	0
CDC6	30	73	85	21	86	32	79	14	58	23	63	17
UPRT	516	615	609	635	452	563	597	486	564	595	595	746
CDC23	1587	866	1423	964	1027	705	1554	711	1337	943	1480	1072
AAAS	1350	1003	2070	1011	1342	834	2042	734	1298	938	1817	1098
CBX5	4589	2697	4629	1348	4967	3541	4819	1430	3765	2064	4340	1483
FMO2	2	1	1	1	8	5	3	2	2	9	7	2
SUCO	1649	1363	1449	1121	1394	1330	1581	1005	1538	1303	1464	1529
MSH2	1872	487	1388	598	1425	713	1384	492	1559	955	1373	669
MAP3K1	5915	5566	5918	4256	4159	3345	5748	3567	5609	3214	6738	5492
DHPS	862	683	961	944	665	584	1121	575	671	822	803	1117
HOOK2	242	128	223	127	154	157	191	131	186	163	208	157
NXPE1	23	21	13	8	29	24	13	14	14	16	10	7
ARCN1	4262	4662	4795	5589	3257	3550	4833	4296	4069	3421	4426	6999
EPB41L4B	3	5	3	1	15	9	1	0	3	4	0	7
TMEM38B	1038	1182	1095	1089	879	852	1292	525	1069	1039	1053	1333
PSMD5	318	244	342	322	276	260	367	244	321	255	272	342
PTGS1	2729	1630	3999	1514	2440	1918	4043	1060	2718	1550	4066	1272
NUP188	2152	5589	2726	2994	2288	3952	2586	2214	2539	2744	2262	3477
CRAT	1391	661	854	1421	827	951	967	1176	1106	936	805	1950
SH2D3C	410	24	179	106	217	39	198	91	270	66	194	167
NANS	1585	1561	2004	2216	1472	1237	2188	1455	1540	1295	1954	2817
TBC1D2	3467	1790	4257	4147	2977	1749	4760	2185	3535	1752	3655	4813
WHRN	268	218	269	691	305	259	347	563	261	171	281	1003
PDE6C	41	19	31	21	53	40	42	25	45	14	32	31
CWF19L1	1164	1293	1075	1533	845	963	1187	1157	1044	1162	1203	1921
SEMA4G	112	89	107	54	107	65	125	33	121	34	100	50
BTAF1	5154	5571	5214	6408	3711	4054	4778	5269	5261	3803	4933	7984
IKZF5	811	474	476	357	713	568	492	393	807	352	470	470
BLNK	1186	244	1291	1912	1069	436	1376	1688	1178	388	1247	2706
TLL2	36	22	30	18	51	38	25	10	27	10	22	15
CYP26A1	0	0	2	0	1	1	1	0	1	0	0	1
TDRD1	27	28	27	8	27	19	19	13	13	17	19	20
SORBS1	44	81	48	16	78	67	40	17	73	41	30	24
CRTAC1	8	19	33	2	30	7	27	8	25	8	21	8
BAMBI	17	97	8	28	16	117	9	19	23	79	10	33
IL11	10	7	5	6	8	7	10	3	9	4	0	8
MYO3A	2	3	7	2	7	6	4	3	1	11	1	6
WAC	6859	5349	5403	5578	3974	4394	5713	3998	5908	4674	5558	7247
CREM	1169	695	1297	1821	825	718	1428	1273	1009	708	1323	2044
NUBP2	795	714	930	675	740	663	1058	513	766	572	827	691
TPSD1	6	2	2	7	4	0	17	5	0	2	2	0
SMIM24	3	2	1	0	5	0	2	1	1	2	1	0
HIVEP1	2050	11739	1384	3609	2013	12774	1331	4811	2436	6930	1306	6638
TREM2	28653	26119	44899	27219	37318	26090	52376	26864	26498	23550	42219	18553
KCNK16	1	2	1	0	0	0	0	0	0	0	2	0
CRISP3	1	1	1	3	8	0	1	2	0	9	4	0
FKBP5	681	1475	682	1691	777	1280	756	1118	717	1434	522	1698
SRPK1	631	861	762	633	485	548	666	456	527	548	689	820
BRPF3	1135	1058	800	519	1168	1167	874	530	894	662	851	717
MRPS18A	817	569	691	1047	557	492	773	748	750	548	666	1233
PGC	3	5	4	0	3	2	6	3	6	3	2	1
TMEM14A	19	11	27	44	14	13	25	17	18	22	14	54
EFHC1	907	386	496	208	693	607	563	189	819	625	426	244
RPS18	20	46	27	15	17	31	39	16	18	32	32	19
BAG6	673	654	528	270	887	510	645	345	349	615	660	572
VARS1	24	12	13	7	17	12	7	9	4	5	22	10
NCR2	1	0	0	0	2	0	0	0	0	4	0	1
HSP90AB1	20885	31979	32528	32304	16419	19594	33517	18869	22819	21033	30221	37657
MLN	6	1	2	0	5	3	0	0	1	0	3	0
CDC5L	2444	2204	2481	2754	1578	1666	2424	2133	2312	2071	2389	3515
ITPR3	91	102	71	79	65	93	62	41	96	87	51	146
ZNF184	455	363	560	357	452	255	542	264	456	222	493	423
DSP	39	41	24	274	35	37	23	242	50	16	16	355
SIRT1	1915	1294	991	833	1678	1342	1202	795	2259	853	1151	1099
HNRNPH3	1308	1138	1076	855	1059	1177	946	828	1164	1001	908	1297
IFT74	544	225	412	818	364	297	457	647	457	316	434	914
JAK2	2579	2128	2142	6271	1928	2297	2282	5370	2441	2558	2470	8649
IL12RB1	155	163	181	658	129	180	208	433	215	116	163	679
ABL1	3643	1625	3110	2571	3175	1964	3368	2297	3650	1657	2972	2916
ACOT7	101	108	113	181	149	84	121	96	96	93	105	213
SH3GLB1	5897	5508	5929	6497	4431	4961	6144	4741	5345	4942	5136	7559
CDC7	67	65	156	84	95	29	133	94	66	34	103	130
SYDE2	141	122	136	87	120	195	123	59	110	91	104	101
PCSK5	24631	20473	16837	7945	60609	19873	15040	12974	8992	22644	14740	9314
SCD	22843	18290	20552	16069	21598	15669	20348	11228	18224	11557	22491	18458
TMED1	993	681	926	1097	810	756	1082	690	968	857	936	1223
ABLIM1	22	21	17	7	24	15	17	19	26	16	10	16
ERMP1	3930	1947	3677	1258	3055	2736	3902	1259	3301	1674	3270	1463
RAB18	2491	3890	2350	2826	1896	3109	2344	2022	2508	2868	2105	3697
NRP1	18131	10750	18058	4389	12379	11018	17244	3818	17805	10304	18605	4373
HSD17B7P2	4	1	3	2	3	2	2	0	2	2	3	2
PRTFDC1	37	44	52	45	42	48	67	23	51	34	55	34
PALMD	39	19	40	16	44	21	32	11	46	15	26	23
TSPAN15	2153	1173	2007	497	1877	1444	2350	428	1938	1445	1873	434
MACROH2A2	1761	2448	2050	1361	1612	1795	1946	1432	1492	1805	1743	2343
WASHC2A	3526	2380	3159	6478	2658	2474	3146	5378	3239	2281	3037	10755
MAST3	1124	405	1460	602	1243	618	1581	484	838	493	1296	675
MZF1	955	529	900	505	814	558	870	371	928	492	858	566
OCEL1	208	97	156	139	175	138	136	109	170	71	146	179
MYO9B	26299	17784	27637	14269	24337	20473	28212	12127	27134	16728	28128	15765
KCNK6	1469	533	1695	660	1084	644	1628	411	1407	631	1639	607
CATSPERG	100	48	54	68	91	62	61	74	83	73	53	77
PSMD8	3968	4364	4057	4145	3330	3865	4563	2991	3630	3970	3781	5078
FBXL19	491	620	581	623	332	485	643	486	366	509	574	748
STX1B	127	43	58	38	88	91	62	45	67	56	67	74
HSD3B7	1714	1361	4272	3122	2344	1399	4339	1738	1843	1240	2919	2670
SETD1A	410	392	323	258	458	371	330	220	380	212	335	388
BCL7C	1107	904	867	628	815	984	1135	548	871	1008	918	770
MAGEB2	0	1	0	0	0	0	0	0	0	1	0	0
EFNA2	5	4	1	5	7	2	13	3	7	3	4	4
CIRBP	5890	4942	4533	2938	3993	4677	4632	3040	5512	5929	4556	3460
ATP5F1D	667	460	678	475	653	568	842	463	564	579	685	488
CBARP	23	45	48	47	39	21	81	34	29	13	53	39
PCDH11Y	11	11	10	10	12	20	6	4	8	11	7	5
AMELY	0	0	0	0	2	0	2	0	0	0	0	2
PRKY	409	277	443	315	374	354	423	293	376	282	418	414
IGFALS	26	7	19	6	15	18	19	5	22	15	11	6
HNRNPM	1763	1971	1936	2193	1536	1992	1605	1713	1737	1132	1955	3044
MARCHF2	2493	1531	2254	1872	1818	1853	2512	1575	2109	1975	2123	1973
NDUFB7	1499	1057	1531	1456	1506	1467	2028	1093	1402	1327	1401	1420
TECR	2280	1435	1731	1389	1640	1864	1930	992	2140	1747	1647	1314
TIMM13	841	855	1000	689	862	819	1086	551	839	805	958	761
CDC34	1313	1742	1187	1081	995	1651	1473	843	1153	1554	1127	1172
MTAP	3201	1034	2610	1238	2301	1443	2594	933	2483	1549	2436	1255
MISP	4	6	2	3	3	1	13	1	4	3	4	2
CEP170B	84	184	75	157	62	92	118	82	89	59	74	198
POLR2E	3555	2805	3132	3235	2610	2876	3529	2676	3272	2616	2888	3596
POLRMT	951	773	1215	951	682	496	1298	796	1034	518	1197	1268
HCN2	17	3	4	10	11	16	27	7	10	5	6	9
CDHR5	0	2	2	1	4	0	2	0	3	5	0	2
IZUMO4	17	20	25	11	18	22	21	11	16	10	15	10
RASSF7	143	17	106	79	58	10	114	54	92	67	95	114
GADD45B	1060	2762	961	3771	895	3978	1196	3437	1402	2826	1154	5222
PALM	18	11	8	12	18	20	44	3	28	10	11	7
MADCAM1	30	24	28	16	33	13	38	11	35	23	27	18
IGF2-AS	2	0	1	1	3	2	17	0	3	0	2	1
MKNK2	3629	2639	2686	1720	2701	2536	2904	1861	2345	3193	2986	2121
ARVCF	167	72	145	87	99	70	172	66	125	73	127	109
TRMT2A	1087	1212	1513	1277	1092	979	1600	889	1058	815	1232	1457
RANBP1	692	1347	1078	859	881	829	1182	674	758	779	1035	849
ZDHHC8	525	453	719	255	604	476	706	262	474	272	617	339
KLHL22	604	419	655	391	563	462	714	373	611	422	650	360
MED15	1892	2077	1814	2117	2103	2182	1949	1701	1901	1261	1535	2909
SERPIND1	32	10	24	14	57	40	31	14	23	9	21	11
SNAP29	2006	1091	1977	1350	1688	1148	2042	1184	1572	1146	2061	1660
CRKL	3526	3527	3867	2703	2949	2459	3972	1971	3403	2279	3476	3373
LZTR1	1809	1747	2379	1862	1604	1344	2276	1569	1803	1186	2034	2499
MMP11	21	5	10	22	16	13	7	0	24	13	6	6
CECR2	139	74	80	338	92	77	73	441	60	82	118	721
SMARCB1	475	377	347	284	461	651	530	256	531	573	505	294
P2RX6	27	6	11	4	12	14	18	8	11	11	15	1
DERL3	4	8	6	4	9	14	0	2	4	9	4	1
SLC7A4	5	2	2	0	3	1	1	0	1	2	1	4
BCL2L13	2530	2639	2407	6781	2004	1916	2506	4938	2321	2156	2445	8733
DDTL	106	167	145	95	158	159	152	57	107	100	132	117
DDT	1180	1206	1234	1231	996	1190	1501	839	1086	1156	1264	1358
GSTT2	0	0	0	0	0	0	0	0	2	0	0	0
OSM	5	37	66	96	14	42	37	43	18	20	56	97
CABIN1	3715	1442	3873	1840	3229	1905	3776	1366	3357	1315	3548	2243
TBC1D10A	692	1608	738	1287	588	2123	907	920	586	1575	778	1716
SUSD2	6	5	2	14	9	6	9	2	9	6	3	11
SF3A1	4245	3400	3013	3361	3780	3905	3363	3053	3858	3120	2665	4286
GGT5	33	23	21	36	42	29	17	24	15	27	23	60
RNF215	443	468	452	414	274	466	488	345	351	458	450	482
SEC14L2	348	202	325	137	305	305	360	113	369	173	265	154
SEC14L3	12	8	6	7	15	6	11	1	10	4	9	10
SPECC1L	2314	2374	2839	2802	2006	1735	2856	1901	2246	1543	2715	3695
PPIL2	1425	1051	1528	1569	1202	903	1520	1130	1431	1044	1427	1927
UPB1	19	162	25	14	47	124	18	23	37	87	37	33
YPEL1	252	42	68	26	130	92	65	23	186	181	81	25
SNRPD3	1737	1687	1832	1327	1276	1179	1927	932	1756	1531	1873	1541
PES1	1595	1812	1804	1715	1146	1088	1744	1256	1562	1225	1703	1939
MAPK1	7282	6843	7097	5560	5579	5904	7197	4511	7856	4574	6387	7038
GGT1	229	155	164	206	172	107	146	167	136	213	210	285
PRODH	48	24	34	9	36	24	43	22	41	19	40	24
PPM1F	3970	6122	3692	1810	3474	4693	3685	1607	4034	5127	3673	1874
SLC35E4	136	401	136	109	105	255	147	87	85	229	144	148
TOP3B	455	345	639	663	448	299	668	471	498	252	520	934
CRYBB3	3	3	4	1	2	2	7	1	1	1	2	1
CYTH4	11998	3608	15406	12014	10436	4549	15333	8932	14189	4759	13848	12853
ESS2	620	483	573	588	530	398	689	448	548	442	550	691
CRYBB2P1	327	228	328	227	365	278	366	230	295	188	276	298
MFNG	777	264	719	305	650	447	828	258	572	451	655	312
CARD10	18	11	19	19	17	18	37	10	22	10	17	11
LRP5L	310	234	131	85	328	379	122	63	347	196	115	100
SLC25A1	1716	1131	1255	2091	1062	1355	1345	1689	1345	1543	1117	2373
GRK3	9176	5270	7625	6372	6781	6835	7597	4758	9182	7203	6607	7671
PLA2G3	1	0	1	1	0	0	0	0	0	1	0	0
LGALS2	25	8	13	791	13	22	15	815	35	25	16	1321
GGA1	3936	3619	5750	3117	3742	3283	5577	2332	3584	3228	5227	3850
HIRA	1452	968	1357	2441	1351	1005	1270	2095	1440	665	1261	3385
SH3BP1	2376	1665	2710	2923	2394	1632	2695	2518	2245	1383	2757	4016
SEZ6L	5	9	4	0	14	4	2	4	2	7	4	3
LGALS1	6863	7703	7445	5275	5233	6916	8733	3023	5712	7889	6534	4634
HPS4	2722	1104	2267	1453	2113	1336	2306	1071	2281	1382	2003	1636
PIK3IP1	11586	1026	4079	1262	6086	3319	5087	1216	10916	4039	4862	1274
ENSG00000100101	0	0	0	0	0	0	0	0	0	0	0	0
SRRD	614	486	678	593	533	395	706	436	593	285	629	760
PATZ1	1244	1044	1160	986	1173	886	1305	926	1170	659	1193	1280
TRIOBP	2805	2367	2382	1683	2246	2228	2640	1376	2349	2513	2465	1584
TFIP11	1773	1516	1810	1952	1334	1110	1934	1419	1808	1278	1624	2452
GCAT	180	69	93	63	88	84	92	68	116	139	83	84
GGTLC2	0	0	0	0	0	0	0	0	0	0	1	0
CRYBB1	212	220	256	71	273	216	363	82	250	172	369	47
ANKRD54	329	364	422	378	360	275	492	232	359	274	413	356
EIF3L	7997	6891	8894	2937	5492	5487	9112	2042	7333	6887	8495	3217
SNU13	1730	1460	1989	1779	1457	1243	2386	1099	1660	1459	1744	1624
MICALL1	801	3386	1067	1334	806	1857	1037	893	812	1450	975	1904
POLR2F	642	508	578	526	551	497	749	381	529	582	600	579
SOX10	14	8	12	2	23	5	14	8	9	4	14	7
CCDC134	586	208	488	597	504	280	466	416	452	181	491	862
DEPDC5	598	323	704	745	482	396	649	594	613	322	709	1046
PICK1	651	348	847	428	502	453	820	304	566	651	700	546
TTC28	566	226	528	164	523	437	487	164	495	295	520	263
SLC16A8	24	18	12	2	19	13	26	8	20	13	20	2
CENPM	80	59	73	17	113	37	83	23	50	41	46	22
SEPTIN3	639	413	1265	1224	790	443	1200	957	758	270	1100	1456
SLC5A1	13	10	11	7	30	15	8	7	9	8	9	9
TPTEP1	222	109	178	71	258	133	161	110	178	95	162	120
SLC5A4	39	15	37	24	56	21	40	32	55	4	45	45
KDELR3	75	62	61	60	83	126	93	54	95	50	55	51
CYP2D6	0	0	0	0	0	0	0	0	2	0	0	0
DDX17	22775	20411	22080	17013	16537	16786	21602	13589	21043	16310	21461	20856
DMC1	14	11	10	3	15	11	13	5	12	22	12	5
TCF20	928	607	564	740	771	691	622	455	626	562	670	746
HSCB	263	123	188	253	179	143	256	169	186	172	215	288
CBY1	182	78	138	63	133	76	167	60	120	60	143	77
TOMM22	935	1160	1180	915	903	940	1339	650	948	987	1144	964
RSPH14	1	1	0	1	0	0	1	0	0	1	0	0
XBP1	1629	9399	2208	2435	1581	7703	2367	2026	1609	10193	1978	2675
RTCB	2379	2085	2955	17262	1852	1833	2978	12231	2656	1933	2916	21054
JOSD1	2649	3956	3056	2464	2198	3114	3201	1667	2597	2810	2946	2963
FBXO7	5974	4340	4827	8780	3972	4242	5284	6394	5638	4470	4743	10532
