Description	GSE139871_GPL10558_MTB_control_blood_monocyte	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood	GSE100897_MTB_control_24h_THP-1	GSE100897_MTB_control_6h_THP-1	GSE110564_MTB_control_blood_lymphatic_endothelial_cell	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE132283_MTB_control_blood_macrophage	GSE141656_MTB_control_blood_blood	GSE143627_MTB_control_PBMC_macrophage	GSE143731_MTB_control_blood_monocyte_derived_macrophages	GSE148171_MTB_control_blood_PBMC	GSE148731_MTB_control_blood_monocytes	GSE164287_MTB_control_blood_monocyte_derived_macrophages	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE174566_MTB_control_blood_PBMC	GSE183912_MTB_control_blood_marcophages	GSE193777_MTB_control_blood	GSE198557_MTB_control_blood_PBMC	GSE211974_MTB_control_48h_blood_THP-1	GSE211974_MTB_control_blood_THP-1	GSE236156_MTB_control_BALF_alveolar_macrophage	GSE236156_MTB_control_blood_monocyte_derived_macrophage	GSE256184_MTB_control_HEPG2_HepG2	GSE64179_MTB_control_blood_dendritic_cells	GSE64182_MTB_control_blood_dendritic_cells	GSE84076_MTB_control_blood	up_aggregated_microarray	up_aggregated_RNAseq	up_aggregated_RNAseq_blood	up_aggregated_RNAseq_lung	up_aggregated_RNAseq_mixed
GDP biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
GDP catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDP metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.630667638865819	1.5237434389691702	1.5185465023211426	0	0	0	2.1711014196338105	0	0
GDP phosphorylation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
GDP-L-fucose biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3163207146265807	0	1.254498297820296
GDP-L-fucose metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1623328810550686	0	1.103816436465684
GDP-L-fucose salvage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDP-fucose import into Golgi lumen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDP-fucose transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDP-mannose biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDP-mannose biosynthetic process from fructose-6-phosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
GDP-mannose biosynthetic process from glucose	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
GDP-mannose biosynthetic process from mannose	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
GDP-mannose metabolic process	0	0	0.6762655435254641	0	0	0	0	0	0	0	0	0	0	0	0	0.7948895609867035	0	0	0	0	0	0	0	0.784906497985446	0	1.3100849662554117	0	1.6224082101960504	1.6224082101960504	0	0	0	0.5223542168953892	1.2647548391785248	1.4898138348092944	0	0	0	0	0
GMP biosynthetic process	0	0	0.7583431610526715	0.7569616511914309	0.8793615030720929	0.8793615030720929	0	0	0	0	0	0	0	0	0	0.8864416481747204	0	0	0	0	0	0	0	1.8108511712269864	0	0	0.7377028152635751	0	0	0	0	0	1.0469643141814813	1.0425058174243842	0	1.1532638054941606	0	1.6369835465354992	2.183154770667043	1.570523452944883
GMP catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GMP metabolic process	0	0	0.5543683816940552	0.5532812551714101	0.6510351668968731	0.6510351668968731	0	0	0	0	0	0	0	0	0	0.6567792755733498	0	0.7337385591050252	0	0.971189446536264	0.6956881961228807	0	1.4162936250317104	1.4802568765536708	0	1.1231744453689887	1.2975510474574488	0.8625609010269457	0.8625609010269457	0	0	0.473280784340161	0.789638583246544	0.78588116995035	0	0.8803262303402704	0	1.3163207146265807	1.839284104197398	1.254498297820296
GMP salvage	0	0	1.1712420468071605	1.7895055636492212	1.9629827841302248	1.9629827841302248	0	0	0	0	0	0	0	0	0	1.9726015819577607	0	0	0	0	0	0	0	0	0	0	1.7608034916315525	0	0	0	0	0	1.5237434389691702	1.5185465023211426	0	2.31098542196601	0	2.1711014196338105	2.734217978028121	2.1010173455817207
GPI anchor biosynthetic process	0	0.6245761690513072	0.2406711535802032	0.2401617162962049	0.553047640876131	0.553047640876131	0	0	0	0	0	0	0	0	0	0.2896919599104066	0	0	0	0.6584049297068584	0.5923886210812797	0.34712317909139284	0	0.2854477120129585	0	0.28261381741561215	0	0.7414744002422817	0.7414744002422817	0	0	0.897701829692357	0.18115251721054124	0	0.654148056088123	0.7575379683355916	0	0.3531895823481379	0	0.32951088888312563
GPI anchor metabolic process	0	0.6245761690513072	0.2406711535802032	0.2401617162962049	0.553047640876131	0.553047640876131	0	0	0	0	0	0	0	0	0	0.2896919599104066	0	0	0	0.6584049297068584	0.5923886210812797	0.34712317909139284	0	0.2854477120129585	0	0.28261381741561215	0	0.7414744002422817	0.7414744002422817	0	0	0.897701829692357	0.18115251721054124	0	0.654148056088123	0.7575379683355916	0	0.3531895823481379	0	0.32951088888312563
GPI anchor release	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPI anchored protein biosynthesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2941495718147759	0	0.2742110063044084
GTP biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6361925389043868	0	0	0	0	0	0	0	0	0	2.1755081417337245	0	0	0	0	0	0
GTP metabolic process	0	0	0	0	0.9326488749062956	0.9326488749062956	1.4930384101395051	1.4930384101395051	0	0	0	0	0	0	0	1.2631983400642164	0.6060219057747209	1.036852549567563	0	1.5194478146195904	1.577223276249551	0	0	1.2503065733178895	0	0.5067527037758172	1.517691227548586	0.6922670952354094	0.6922670952354094	1.9733110466025392	1.9733110466025392	1.2009742089614035	1.5915500283896102	1.446361037706172	0	0.7075578342784549	1.5719819462160631	0	1.0027457280655212	0
Golgi apparatus mannose trimming	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Golgi calcium ion homeostasis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Golgi calcium ion transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Golgi disassembly	0	0	0	0	1.323426273440371	1.323426273440371	1.565897302340848	1.565897302340848	0	0	0	0	0	0	0	1.9726015819577607	1.4841944587696254	1.4451673784575916	0	0	2.036311693882803	1.4981019197983665	0	1.3189505744102068	3.059927796548855	1.948181289413049	1.144532942284151	0	0	2.7312440278428354	2.7312440278428354	1.0336942525837371	0.9455419862958728	0.9413290963771808	0	0	1.6458555306206983	0	0	0
Golgi inheritance	0	0	0	0	0.7134747503219528	0.7134747503219528	0.8935877224254518	0.8935877224254518	0	0	0	0	0	0	0	1.231214541154981	0.8309554279156066	0.801723484088992	0	1.391166853221922	1.9229481150116812	0.8414805955512273	0	1.576131837934071	2.2577938129230555	1.209876628567769	1.8606660264761352	1.514447549388465	1.514447549388465	2.614581394187125	2.614581394187125	0.9445772533875736	0.8610334969760423	1.1660520744880087	0	0	0.9566994494930784	0	0	0
Golgi localization	2.1523660435528935	0	0.3185850755068813	0.6083759684522907	0	0	1.459045560620509	1.459045560620509	0	0	0	0	0	0	0	0	0	0.801723484088992	0	1.0519070999200244	1.2874242865124843	0	0	0.7103164257994704	0	0	1.0503945246396895	1.8932696206879476	1.8932696206879476	1.937053471319225	1.937053471319225	0.9445772533875736	0.46840291215347474	0.857055220898611	0	0.9566994494930784	0	0	0	0
Golgi lumen acidification	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Golgi organization	0	0.20611656457188332	0.33455687263088685	0.3694258488975663	0.4390143028059047	0.4390143028059047	0.7577505041555472	0.7577505041555472	0.2579703065787573	0	0	0	0	0	0	0.5249292481277243	0.21571154719849203	0.6758738837654663	0	1.1775135934971606	0.9990818944887808	0.42830495616753206	0.24930576422683623	0.7417433393473346	0.95398062752675	1.3860868110447937	1.4344238339935185	1.6578574430192885	1.6578574430192885	1.2427354184396322	1.2427354184396322	0.8958429925774757	0.6835531648552854	0.7250622433494388	0	0.907589437976718	0.49788483728046495	0.5359164867627249	0	0.5922118899241003
Golgi reassembly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Golgi ribbon formation	0	0	0.2876195407219533	0	1.1356660196254966	1.1356660196254966	0.8204274559482472	0.8204274559482472	0.627494547196357	0	0	0	0	0	0	0.6567792755733498	0	0.7337385591050252	0	1.2992164809844655	0.6956881961228807	0	0	1.131473404022884	2.154961514504247	1.4710303087213183	0.9697413469009384	2.068747792007814	2.068747792007814	0	0	1.80151669285811	0.42430146146933256	0.4220166788594491	0	0	0.8803262303402704	0	0	0
Golgi to endosome transport	0	0	0.2876195407219533	0	0.6510351668968731	0.6510351668968731	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5552033832594214	0	0	0	0	0	1.1231744453689887	1.5534351030522326	0.8625609010269457	0.8625609010269457	0	0	1.427688299517769	0.42430146146933256	0	0	0.8803262303402704	0.8803262303402704	0.7829180109021151	0	0.736735312714739
Golgi to lysosome transport	0	0	0.5543683816940552	0	0	0	0.8204274559482472	0.8204274559482472	0.627494547196357	0	0	0	0	0	0	0	0	1.2504358120559989	0	0.971189446536264	0.6956881961228807	0	1.4162936250317104	0	0	1.7360565223185176	1.2975510474574488	0.8625609010269457	0.8625609010269457	0	0	0.8688000542246348	0.789638583246544	0.4220166788594491	0	0.8803262303402704	0	1.3163207146265807	1.2130803986619665	1.254498297820296
Golgi to plasma membrane protein transport	0	0	0.2620817189326655	0.727632525588554	0.8468997165641944	0.8468997165641944	1.282810137111719	1.282810137111719	0.5762103190362953	0	0	0	0	0	0	0.31522018476072805	0.371803940486677	0.6758738837654663	0	1.218152967195486	1.3067726279714635	1.2196434215025056	0.7951554949854804	0.8433457452308865	1.4139377011509484	1.0474093376651257	1.0680436297469882	0.797723682136258	0.797723682136258	0.6484474655380549	0.6484474655380549	1.2290714715681703	0.7286137504526694	0.5625654076308013	0	1.1154682259685305	0.8146125819657497	0.7222621248827896	1.4835332718624914	0.9490146913948044
Golgi to plasma membrane transport	0	0	0.27008098540316794	0.5215981236959557	0.6148963320380053	0.6148963320380053	0.9799634175782124	0.9799634175782124	0.407094696270901	0	0	0	0	0	0	0.4275004082305941	0.5017688227012985	0.6941751997120879	0	1.244089938280237	1.2739332840746873	1.0954150398586464	0.5740704148192958	0.6120750122086384	1.0965778675328728	0.9327205925948976	1.144532942284151	0.5760840191202284	0.5760840191202284	0.461189959883296	0.461189959883296	1.2948847168852742	0.6387199440528509	0.5196184536176172	0	0.8354688490680023	0.5893587861334617	0.7414690342525427	1.1595557871341162	0.8859755395940059
Golgi to secretory granule transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Golgi to vacuole transport	0	0	0.5543683816940552	0	0	0	0.8204274559482472	0.8204274559482472	0.627494547196357	0	0	0	0	0	0	0	0	1.2504358120559989	0	0.971189446536264	0.6956881961228807	0	1.4162936250317104	0	0	1.7360565223185176	1.2975510474574488	0.8625609010269457	0.8625609010269457	0	0	0.8688000542246348	0.789638583246544	0.4220166788594491	0	0.8803262303402704	0	1.3163207146265807	1.2130803986619665	1.254498297820296
Golgi transport vesicle coating	0	0	0	0	1.323426273440371	1.323426273440371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3100849662554117	0	1.6224082101960504	1.6224082101960504	0	0	0	0	0	0	1.6458555306206983	0	0	0	0
Golgi vesicle budding	0	0	0	0	0.9922967814779006	0.9922967814779006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8402619380534676	0	0	0	0	0	0.9806520342843394	0.838936259496209	1.2609097552147126	1.2609097552147126	0	0	1.2685158883657606	0	0	0	1.2825253347519858	0	0	0	0
Golgi vesicle docking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Golgi vesicle fusion to target membrane	0	0	1.1712420468071605	0	0	0	0	0	0	0	0	0	0	0	0	1.9726015819577607	0	2.0963739289862815	0	0	0	0	0	0	0	1.948181289413049	1.7608034916315525	2.286186947397007	2.286186947397007	0	0	0	1.5237434389691702	1.5185465023211426	0	0	0	0	0	0
Golgi vesicle prefusion complex stabilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
Golgi vesicle transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HRI-mediated signaling	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6369835465354992	1.5256779766762991	1.570523452944883
Harderian gland development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
His-Purkinje system cell differentiation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
His-Purkinje system development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.836570770527119	0	2.6361925389043868	0	0	0	2.9715741717615427	2.9715741717615427	0	0	0	2.1810812208777905	2.1755081417337245	0	0	2.9967485796521536	2.854477064445826	0	2.78292002686167
Hsp90 deacetylation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
I-kappaB kinase/NF-kappaB signaling	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
I-kappaB phosphorylation	0	0	0.8614390216115575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.389459009330864	0	0	2.3310190039844345	2.3310190039844345	0	0	0	0	0	0	0	0	0
IDP catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
IDP metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
IMP biosynthetic process	0	0	0.5543683816940552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.971189446536264	0	0	0	2.134322036609167	0	0	0.9697413469009384	0	0	0	0	0	0.789638583246544	0.78588116995035	0	0	0	0	2.513428682084876	0
IMP catabolic process	0	0	0.6762655435254641	1.7895055636492212	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4451673784575916	0	1.7626262976125842	2.036311693882803	0	2.2823874013862153	1.3189505744102068	0	1.948181289413049	1.7608034916315525	1.6224082101960504	1.6224082101960504	0	0	1.630667638865819	0	0	0	1.6458555306206983	0	0	0	1.4494508704864346
IMP metabolic process	0	0	0.5543683816940552	0.992649099477936	0.6510351668968731	0.6510351668968731	0	0	0	0	0	0	0	0	0	0.6567792755733498	0	0.7337385591050252	0	1.2992164809844655	1.1982844960872283	0	1.4162936250317104	1.7456895846062432	0	1.1231744453689887	1.5534351030522326	0.8625609010269457	0.8625609010269457	0	0	0.8688000542246348	0.789638583246544	0.78588116995035	0	1.4423103675794395	0	0.7829180109021151	1.839284104197398	1.254498297820296
IMP salvage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IP-10 production	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IRE1-mediated unfolded protein response	0	2.09371716225162	0.6762655435254641	1.1694616652184904	0	0	1.565897302340848	1.565897302340848	0	0	0	0	0	0	0	1.9726015819577607	0	1.4451673784575916	0	2.151816424295731	2.036311693882803	1.4981019197983665	0	0	0	0	2.1499344919785033	0	0	2.0505382420665597	2.0505382420665597	1.0336942525837371	1.5237434389691702	1.5185465023211426	0	2.31098542196601	2.31098542196601	0	0	1.4494508704864346
IRES-dependent translational initiation of linear mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IRES-dependent viral translational initiation	1.9582119253508317	0	1.0938802494834938	1.8721531979456405	1.399702838069709	1.399702838069709	0.7577505041555472	0.7577505041555472	0	0	0	0	0	0	0	1.0673457334084768	0	0.6758738837654663	0	0.9013045250439496	1.467581594185894	0	1.3324649122071524	1.395135705637865	0	0.5900190249161595	0.4929872165816602	0.797723682136258	0.797723682136258	1.1319878550193527	1.1319878550193527	0	0.7286137504526694	0.3855203590637312	0	2.7973046232554033	0	1.5940016933026384	0	1.1746420627816192
ISG15-protein conjugation	0	0	0.8614390216115575	0.8599345861241254	0	0	2.729516613938614	2.729516613938614	2.2013511457047183	0	0	0	0	0	0	2.471055432298386	0	2.5975388022607326	1.5735909747207808	0.8402619380534676	2.536244468929714	1.7643006501458094	3.25424169534283	0	3.751425444769677	1.5667351610416604	0.838936259496209	2.569364269199677	2.569364269199677	1.664840924724367	1.664840924724367	2.1170021826872234	1.1707622137089913	0.672562077781781	0	0	2.5943799714146065	0	0	1.103816436465684
ITP catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITP metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IgG immunoglobulin transcytosis in epithelial cells mediated by FcRn immunoglobulin receptor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JNK cascade	0	1.4063651646583186	0.7454886293491317	0.6513010985267806	0.5328342617235117	0.5328342617235117	0.6790809752938745	0.6790809752938745	0	0	0	0	0	0	0	0.5377293321305087	0.32882042481828727	0.31529829170218426	0	0.8125644387300351	1.3541396565672497	0.33374081571934516	0	0.5303225957512808	0	1.2749879194579976	1.1114551668848518	0.38020175465118866	0.38020175465118866	1.3670355495319966	1.3670355495319966	0.8688000542246348	0.9157077290036444	0.78588116995035	0	1.4423103675794395	0.7317430416920303	0.9083133448999364	0	1.071324205540764
JUN phosphorylation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kit signaling pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kupffer's vesicle development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
L-alanine catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L-alanine catabolic process, by transamination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L-alanine import across plasma membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L-alanine metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L-alanine transmembrane transport	0	0	0	0	0	0	2.0094180440643195	2.0094180440643195	1.7113724856622872	0	0	0	0	0	0	0	0	1.2504358120559989	0	0	1.1982844960872283	0	2.0649909477400152	1.7456895846062432	0	1.7360565223185176	0	1.4197429459766229	1.4197429459766229	0	0	1.427688299517769	1.3251986804473883	1.3202386841997449	1.9290052874418	0	2.0932751158273715	0	0	0
L-alanine transport	0	0	0	0.6749942212828977	0.7882951167400768	0.7882951167400768	1.565897302340848	1.565897302340848	1.2874242865124843	0	0	0	0	0	0	0.7948895609867035	0	0.882584973944718	0	0.6584049297068584	1.3900278431159516	0	1.6188210667885978	1.685199395631497	0	1.3100849662554117	0.6572893725483201	1.0267873214484076	1.0267873214484076	0	0	1.0336942525837371	1.2696323652844763	0.9413290963771808	1.4898138348092944	1.0464363066316646	1.6458555306206983	0	0	0
L-alpha-amino acid transmembrane transport	0	0	0.5226333105321431	0.5215981236959557	0.21643425677581735	0.21643425677581735	0.7776151585068494	0.7776151585068494	0.7611970487161491	0	0	0	0	0	0	1.33211510005374	0.913654690907908	1.0489306400082907	0	0.3465308561402664	1.2739332840746873	0.5089464614636852	0.5740704148192958	1.2052755744606691	0	0.9327205925948976	0.345886945466045	0.81829333631361445	0.81829333631361445	1.1570949483775286	1.1570949483775286	0.4455620715360727	1.118111172076417	1.0302779602647651	0.9181610069068722	0.8354688490680023	1.5231283179271031	0.7414690342525427	0	0.6970538454386231
L-amino acid biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1623328810550686	1.667633354657574	1.103816436465684
L-amino acid catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48929348600569833	0.8102982984469632	0.5956824374447067
L-amino acid metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7764252697286086	1.0252072104662278	0.66695907392588
L-amino acid transport	0	0.38965442272856265	0.6163345678384745	0.6749942212828977	0.34228205995318994	0.34228205995318994	0.9799634175782124	0.9799634175782124	0.627494547196357	0	0	0	0	0	0	1.2417046102974028	0.7612583154358322	1.139375908247514	0.3396781559163292	0.27916621609390035	1.0894162198385169	0.4131125361455765	0.46766575292260615	1.131473404022884	0	0.9031300879310212	0.27864048652253154	0.8625609010269457	0.8625609010269457	0.981275846361184	0.981275846361184	0.473280784340161	1.0173530044873476	1.012962345374633	0.7652606703889551	1.0464363066316646	1.4423103675794395	0.6104203200812988	0	0.5721758759569868
L-arabinose metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L-arginine biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
L-arginine import across plasma membrane	0	0	0.6762655435254641	0	0	0	0	0	0	0	0	0	0	0	0	1.33211510005374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9455419862958728	0.9413290963771808	0	0	1.6458555306206983	0	0	0
L-arginine transmembrane transport	0	0	0.7900216573209109	0.5532812551714101	0	0	0	0	0	0	0	0	0	0	0	1.1438109537881065	0	0.7337385591050252	0	0	0.6956881961228807	0	0	0.6480858447855468	0	0.6422628485954166	0	0.8625609010269457	0.8625609010269457	0	0	0	0.789638583246544	0.78588116995035	1.2928542297956946	0.8803262303402704	0.8803262303402704	0	0	0
L-ascorbic acid biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L-ascorbic acid metabolic process	0	1.5636275857111197	0.40537921220803264	0	0	0	0	0	0	0	0	0	0	0	0	0	1.606075676405204	0.9801600731821082	0	1.6186506472812845	1.5095907599951686	1.0250205636600032	0	0.875721470485152	0	1.8011454151902264	1.6168634122154952	0	0	2.180230982403096	2.180230982403096	0.6540101260651413	1.0469643141814813	1.0425058174243842	0	1.1532638054941606	1.770877701416634	1.038986598184234	0	0.9837676833776414
L-ascorbic acid transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
