drug_target1	drug_name	drug_gene	moa	enriched_pathway	drug_target2	tg_int_weight	disease_target1	disease_target2	drug_gene1	drug_gene2
DFFB	curcumin	ABHD4	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	CDC45	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.795	0	0	0	0
DFFB	curcumin	AKR7A2	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	HMOX1	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	CDC45	NFkB pathway inhibitor	cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	AKR7A2	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.795	0	0	0	0
DFFB	curcumin	AKR7A2	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	CDC45	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.795	0	0	0	0
DFFB	curcumin	ABHD4	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	UBC	0.795	0	0	0	0
DFFB	curcumin	HMOX1	NFkB pathway inhibitor	cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	ABHD4	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	AKR7A2	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	HMOX1	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.795	0	0	0	0
DFFB	curcumin	ABHD4	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.795	0	0	0	0
DFFB	curcumin	HMOX1	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.795	0	0	0	0
DFFB	curcumin	ABHD4	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	ABHD4	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.795	0	0	0	0
DFFB	curcumin	HMOX1	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.795	0	0	0	0
DFFB	curcumin	AKR7A2	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	UBC	0.795	0	0	0	0
DFFB	curcumin	CDC45	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.795	0	0	0	0
DFFB	curcumin	CDC45	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.795	0	0	0	0
DFFB	curcumin	HMOX1	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.795	0	0	0	0
DFFB	curcumin	AKR7A2	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.795	0	0	0	0
DFFB	curcumin	HMOX1	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	UBC	0.795	0	0	0	0
DFFB	curcumin	AKR7A2	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	HMOX1	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.795	0	0	0	0
DFFB	curcumin	AKR7A2	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.795	0	0	0	0
DFFB	curcumin	AKR7A2	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.795	0	0	0	0
DFFB	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.795	0	0	0	0
DFFB	curcumin	CDC45	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	HMOX1	NFkB pathway inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	AKR7A2	NFkB pathway inhibitor	cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	CDC45	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	HMOX1	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	HMOX1	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.795	0	0	0	0
DFFB	curcumin	HMOX1	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	CDC45	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	ABHD4	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	UBC	0.795	0	0	0	0
DFFB	curcumin	ABHD4	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.795	0	0	0	0
DNMT3B	curcumin	AKR7A2	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	NFkB pathway inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	NFkB pathway inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	NFkB pathway inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	NFkB pathway inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	Lipoxygenase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	Lipoxygenase inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	NFkB pathway inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	NFkB pathway inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	Lipoxygenase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	Lipoxygenase inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	NFkB pathway inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	NFkB pathway inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	Lipoxygenase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	Lipoxygenase inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	NFkB pathway inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	NFkB pathway inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	Lipoxygenase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	Lipoxygenase inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	NFkB pathway inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	NFkB pathway inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	AKR7A2	NFkB pathway inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	AKR7A2	NFkB pathway inhibitor	regulation of cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	ABHD4	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	ABHD4	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	HMOX1	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	UBC	0.842	0	0	0	0
DNMT3B	curcumin	HMOX1	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	HDAC1	0.982	0	0	0	0
DNMT3B	curcumin	CDC45	NFkB pathway inhibitor	cytokine production involved in inflammatory response	UBC	0.842	0	0	0	0
DNMT3B	curcumin	CDC45	NFkB pathway inhibitor	cytokine production involved in inflammatory response	HDAC1	0.982	0	0	0	0
DRD2	ropinirole	TRIB3	Dopamine receptor agonist	regulation of cytokinesis	NA	NA	0	0	0	0
DRD2	ropinirole	CHAC1	Dopamine receptor agonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
DRD2	ropinirole	IKZF1	Dopamine receptor agonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
DRD2	ropinirole	MCOLN1	Dopamine receptor agonist	regulation of cytokinesis	NA	NA	0	0	0	0
DRD2	ropinirole	TRIB3	Dopamine receptor agonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
DRD2	ropinirole	CHAC1	Dopamine receptor agonist	regulation of cytokinesis	NA	NA	0	0	0	0
DRD2	ropinirole	IKZF1	Dopamine receptor agonist	regulation of cytokinesis	NA	NA	0	0	0	0
DRD2	ropinirole	MCOLN1	Dopamine receptor agonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
DSCAM	paclitaxel	CDK1	Tubulin inhibitor	macrophage cytokine production	NA	NA	0	0	0	0
DSCAM	paclitaxel	AURKA	Tubulin inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
DSCAM	paclitaxel	KIF20A	Tubulin inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
DSCAM	paclitaxel	KIF20A	Tubulin inhibitor	dendritic cell cytokine production	NA	NA	0	0	0	0
DSCAM	paclitaxel	PCNA	Tubulin inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
DSCAM	paclitaxel	AURKA	Tubulin inhibitor	macrophage cytokine production	NA	NA	0	0	0	0
DSCAM	paclitaxel	AURKA	Tubulin inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
DSCAM	paclitaxel	CDK1	Tubulin inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
DSCAM	paclitaxel	CDK1	Tubulin inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
DSCAM	paclitaxel	CDK1	Tubulin inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
DSCAM	paclitaxel	KIF20A	Tubulin inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
DSCAM	paclitaxel	KIF20A	Tubulin inhibitor	macrophage cytokine production	NA	NA	0	0	0	0
DSCAM	paclitaxel	PCNA	Tubulin inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
DSCAM	paclitaxel	PCNA	Tubulin inhibitor	dendritic cell cytokine production	NA	NA	0	0	0	0
DSCAM	paclitaxel	CDK1	Tubulin inhibitor	dendritic cell cytokine production	NA	NA	0	0	0	0
DSCAM	paclitaxel	PCNA	Tubulin inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
DSCAM	paclitaxel	AURKA	Tubulin inhibitor	dendritic cell cytokine production	NA	NA	0	0	0	0
DSCAM	paclitaxel	AURKA	Tubulin inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
DSCAM	paclitaxel	KIF20A	Tubulin inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
DSCAM	paclitaxel	PCNA	Tubulin inhibitor	macrophage cytokine production	NA	NA	0	0	0	0
EHF	ziprasidone	VAPB	Serotonin receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	TLR4	Dopamine receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	VAPB	Dopamine receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	TLR4	Serotonin receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	TLR4	Serotonin receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	PTK2	Serotonin receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	BPHL	Serotonin receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	PTK2	Serotonin receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	BPHL	Serotonin receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	BPHL	Dopamine receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	VAPB	Dopamine receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	VAPB	Serotonin receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	BPHL	Dopamine receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	PTK2	Dopamine receptor antagonist	regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	PTK2	Dopamine receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
EHF	ziprasidone	TLR4	Dopamine receptor antagonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
EIF4E2	paclitaxel	CDK1	Tubulin inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
EIF4E2	paclitaxel	PCNA	Tubulin inhibitor	dendritic cell cytokine production	NA	NA	0	0	0	0
EIF4E2	paclitaxel	PCNA	Tubulin inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
EIF4E2	paclitaxel	KIF20A	Tubulin inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
EIF4E2	paclitaxel	KIF20A	Tubulin inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
