GeneID	GSE148171_MTB_control	GSE157657_PTB_control	GSE112483_MTBam_control	GSE112483_MTBmait_control	GSE112483_MTBnkt_control	GSE129270_MTB72h_control	GSE198557_MTB_control	GSE67427_MTBrv18h_control	GSE110564_MTB_control
51282	0	0.7680562838608811	0.969893159003089	0	0	0	0	0	0
51293	0	0	0	0	0	0	0	0	0
51335	0	0	0	0	0	0	0	0	0
51375	0	0	0	0	0	0	0	0	0
51382	0	0	0	0	0	0	0	0	0
51385	0	0	0	0	0	0	0	0	0
51422	0	0	0	0	0	0	0	0.9186131477590754	0
51465	1.9845209766663574	0	0	0	0	0.4244622965881961	1.7382296015432501	1.1605019658015452	0
51466	0	0	0	0	0	0	0	0	0
51495	0	0	0	0	0	0.32204314224382247	0	0	0
5154	0	0.4087388019285605	0	0	0	0	0	2.6898198601663337	0
51569	0	0	0	0	0	0.5540551786923308	0	0	0
51599	0	0	0	0	0	0	0	0	0
51635	1.6167966667777058	0	0.4844640905168307	0	0	0	1.5551856890914075	0	0
51719	1.8238708559006007	0	0	0	0	0	1.9284731331402958	0	0
51742	0	0	0	0	0	0	0	1.1339868198344105	0
5211	0	0.2510189423729456	0	0	0	0	0	0	0
5223	1.8191772172425018	0	0	0	0	0	1.9350724122814127	0	0
5236	0	0	0	0	0	0	0	0	0
5255	0	0	0	0	0	0	0	0	0
5257	0	0	0	0	0	0	0	0	0.46865324354976207
5261	0	0.3345186844433907	0	0	0	0	0	0	0
5287	0	0	0	0	0	0	0	0	0
5289	0.8982522807574871	0	0	0	0	0	0	0	0
5290	1.2829708681786287	0	0	0	0	0	1.0117556823319334	0	0
5300	0	0.31728236472808446	0.892753121150558	0	1.0684167301040415	0	0	0	0
5321	1.9523735727384368	0.3235409647542717	0	0	0	0	2.1455370680261368	0	0
533	0	0.271797563576486	0	0	0	0	0	0	0
5331	0	0.34843245463484296	0	0	0	0	0	0	0
53343	0	0	0	0	0	0	0	0	0
5347	0	0.31528987065243275	0	0	0	0	0	0	0
5355	2.3787370613857233	0	1.2911209864336646	0	1.0003436156327044	0	2.171021240375503	0	0
5357	0	0	0	0	0	0	0	0	0
5359	3.0439452646829848	0.510257678557846	0	0	0	0	2.830891627680606	0	0
5366	1.920147187433496	0	0	0	0	0.6692656430985761	0	0	0
5373	0	0	0	0	0	0	0	0	0
54205	0	0	0.9276961544502473	0	1.1326619493084857	0.4463660951066419	0	0	0
5423	1.2795024109332154	0.6790770816223088	0	3.196940273032097	0	0.5746252521857591	0	0	0
5427	0	0	0	0	0	0	0	0	0
5438	0	0	0	0	2.249570598907135	0	0	0	0
54386	0	0	0	0	0	0.436968159248563	0	0	0
5440	0	0	1.295114887297009	0	2.4331594093873927	0.6776309213538504	0	0	0
54438	0	0	0	0	0	0	0	0	0
54442	0.9416998535760255	0.09113156329472355	0	0	0	0	0	0	0
54499	0	0	0	0	0	0.3701788028976858	0	0	0
54505	0	0	0	0	0	0	0	0	0
54512	2.770156656923975	0.5772354714531257	0	0	0	0	0	0	0
54541	0	0	0	0	0	0	0	0	0
54623	1.125116372666236	0.23771111150558563	0	0	0	0	0	0	0
5467	0	0	0	0	0	0	0	1.2149138468406975	0
5468	3.7353196880497745	0.49668639839397016	0	0	0	0	3.3134807954093257	0	1.000535065177111
54681	0	0	0	0	0	0	0	0	0
54733	0	0	0	0	0	0	0	0	0
5480	0	0	0	0	0	0	0	0	0
54807	1.3930464686778439	0	0	0	0	0	0	0	0
54850	0	0	0	0	0	0	0	0	0
54881	0	0	0	0	0	0.35718217878139435	0	0	0
54915	0	0	0	0	0	0	0	0	0
54957	1.2893982315961643	0.20807779582228972	0	0	0	0	1.0139480189976302	0	0
5498	0	0	0	0	0	0	0	0	0
55008	0	0.4038603886529825	0	0	0	0	0	0	0
55011	0	0.2020887015107822	0	0	0	0	0	0	0
55012	1.6818045585367696	0	0	0	0	0.49927571299824686	1.3849032750577412	0	0
55033	0	0	0	0	0	0	0	0	0
55038	0	0	0	0	0	0	0	0	0
55111	0	0.35667935773460274	0	0	0	0	0	0	0
55127	0	0	0	0	0	0.5127958906395317	0	0	0
55129	2.4106408748550208	0	0	0	0	0	2.3309194490701777	0	0
55148	0	0	0	0	0	0	0	0	0
55179	0	0	0	0	0	0	0	0	0
5525	1.552305415754516	0	0	0	0	0	1.436070777333177	0	0
55256	0	0.1710146840947842	0.6522668696877713	0	0	0	0	0	0
5529	0	0	0	0	0	0	0	0	0
55324	0	0	0	0	0	0	0	0	0
5547	0	0	0	0	0	0	0	0	0
55556	0	0	0	0	0	0	0	0	0
55604	0	0	0	0	0	0	0	0	0
55608	0	0	0	0	0	0	0	1.0931616334910723	0
55620	0	0	0	0	0	0	0	0	0
5566	0	0	0	0	0	0	0	0	0
55699	0	0	0	0	0	0	0	0	0
55746	0	0	0	0	0	0.46516606479417455	0	0	0
55748	0	0.29377319573522137	0	0	0	0	0	0	0
55793	0	0	0	0	0	0	0	0	0
5580	1.9908931791665807	0.3025434461416125	0	0	0	0	0	0	0
55818	1.5428086367896103	0	0	0	0	0	1.4995852077776017	0.9477108038834516	0
55825	0	0	0	0	0	0	0	0	0.5944866688249878
5583	0	0	0	0	0	0	0	1.6909235121533943	0
55837	0	0	0.8008908233235807	0	0	0.5676446492297608	0	0	0
55847	0	0	0	0	0	0.5989630031896794	0	0	0
5588	0	0	0	0	0	0	0	0	0
55893	0	0	0	0	0	0	0	0	0
55958	0	0	0	0	0	0	0	0	0
5601	0	0	0	0	0	0	0	0	0
5603	0	0	0	0	0	0	0	0	0
5607	0	0	0	0	0	0	0	0	0
5613	0	0	0	0	0	0	0	0	0
5627	0	0	0	0	0	0	0	0	0
5641	0	0	0	0	0	0.8972746968006879	0	0	0
5654	0	0.7097101903414048	0	0	0	0	0	0	0.5180723458459575
56654	0	0.7667089534035242	0	0	0	0.5565043890881852	0	0	0
56889	0.8447820763975987	0	0	0	0	0	0.7833100748241344	0	0
56924	0	0	0	0	0	0	0	0	0
56940	0	0	0	0	0	0	0	0	0
5696	0	0.49217389956913477	0	0	0	0	0	0	0
5699	0	0.6827621069471956	0.6456207865868079	0	0	0	0	0	0
56997	0	0	0	0	0	0	0	0	0
57019	0	0	0	0	0	0	0	0	0
57048	0	0	0	0	0	0	0	0	0
5708	0	0.07333961992340621	0	0	0	0	0	0	0
5710	0	0.23721082419682127	0	0	0	0	0	0	0
57147	0	0	0	0	0	0	0	0	0
57149	1.8679228931813747	0.4090350001107924	0	0	0	0.4600892274276859	0	0	0
5715	0	0.2372027051947231	0.7908232046699474	0	0	0	0	0	0
5716	0	0	0	0	0	0	0	0	0
57178	1.5825084864900034	0	0	0	0	0	1.4015606000519403	0	0
57192	0	0.4694280706507486	0	0	0	0	0	0	0
572	0	0.3736519712284027	0	0	0	0	0	0	0
5720	0	0.46383245110445287	0.7993385165850196	0	0	0.5537374588350948	0	0	0
5721	0	0.840189328067366	0	0	0	0	0	0	0
57215	0	0	0	0	0	0	0	0	0
57406	0	0	0	0	0	0	0	0	0.46544705550119203
5743	0	0	0	0	0	0	0	4.228639259359002	0
5747	0	0	0	0	0	0	0	0	0
5770	1.8429013871959106	0	0	0	0	0.6232497383233598	1.9048620599376211	1.3354651925283754	0
57761	0	0	0	0	0	0	0	0	0
5777	0	0.21230559835135526	0	0	0	0	0	0	0
57804	0	0.4405831157130249	0	0	0	0	0	0	0.3392574023831885
5782	2.019487478706569	0	0	0	0	0	1.707527716206837	0	0
5788	1.6741149946625584	0	0	0	0	0.45826060038162997	1.8865922555867654	0	0
5792	0	0	0	0	0	0	0	0	0
5796	0	0	0	0	0	1.3756974503508024	0	0	0
581	0	0.29254890107156084	1.1075335968523483	0	0	0	0	0	0
5827	0	0	0	0	0	0	0	0	0
5829	1.235008703224198	0	0	0	0	0	0	0.6289463830816149	0
5831	0	0	0	0	0	0	0	0	0
5836	4.319300587985713	0	0	0	0	0	4.040227430210598	0	0
58472	2.0964545955261067	0.5475086801334308	0	0	0	0	2.1992856638513505	0	0
58478	0	0	0	0	0	0	0	0	0
58497	0	0	0	0	0	0	0	0	0
58533	0	0	0	0	0	0.7658267120105066	0	0	0
5867	0	0	0.756010930178292	0	0	0	0	0	0.6256320235915397
5873	0	0	0	0	0	0	0	0	0
5880	0	0	0	0	0	0	0	0	0
5883	0	0.27220164588607637	0	0	0	0	0	0	0
5889	0	0	0	0	0	0.6755195238030594	0	0	0
5891	0	0	0	0	0	0	0	0	0
5898	0	0	0	0	0	0	0	0	0
5899	2.5669987039044915	0	0	0	0	0	2.527436335985502	0.431979371713758	0
5900	0	0	0	0	0	0	0	0	0
5909	3.528166763484542	1.2896733494732493	0	0	0	0	0	0	0
5921	0	0	0	0	0	0	0	0.9060020395138338	0
5925	0	0	0	0	0	0.5612905465278416	1.3304809293469277	0	0
5927	0	0	0	0	0	0	0	0.8193327605662271	0
595	0	0	0	0	0	0	0	0	0
596	0	0	0	0	0	0	0	0.9823598035736532	0
5971	0	0.5960709925620641	0	0	0	0	0	0	0
5982	0	0	0	0	0	0	0	0	0
5985	0	0.185593177957936	0	0	0	0.37559927415870653	0	0	0
5986	0	0.49886260642460795	0	0	0	0	0	0	0
5993	0	0	0	0	0	0.3459910914375209	0	0	0
5997	0	0	0	0	0	1.4858176328527244	0	0	0
6009	1.4039161408390548	0	0.991546577858878	0	0	0.48559012072778296	1.4269923659784736	0	0
60493	1.0290882061071664	0	0	0	0	0	0.8886955637336397	0	0
6050	0	0.4124907143302069	0	0	0	0	0	0	0
60528	0	0	0	0	0	0	0	0	0
6117	0	0	0	0	0	0	0	0	0
6118	0	0	0	0	0	0	0	0	0
6119	0	0	0	0	0	0.4596552647605958	0	0	0
6182	0	0.470855996350896	0	0	0	0	0	0	0
6184	0	0	0	0	0	0	0	0	0
6193	0	0	0	0	0	0.34515891230241735	0	0	0
6194	0	0	0	2.8658942399152076	0	0.7560033052274807	0	0	0.47925983582053716
6195	0	0.14253644994982093	0	0	0	0	0	0	0
622	0	0	0	0	0	0	0	0	0
6251	0	0	0.8671751748685798	0	0	0	0	0	0
6253	0	0.5636078523151851	0	0	0	0	0	0	0
6275	0	0.30913565630844164	2.3244730685998447	0	3.0849372294269624	0	0	0	0
6284	0	0.25765985582914724	1.7730633164711787	0	0	0	0	0	0
6304	0	0	0	0	0	0	0	0	0
6342	0	0	0	0	0	0.5036941023265659	0	0	0
6347	0	0.9531903785439697	0	0	0	0	0	0	0
637	2.1365960416650243	0.17114992183721828	0.9074811172294214	0	0	0.4534320757492135	0	0	0
63874	0	0	0	0	0	0	0	0	0
6390	1.1277109682273545	0.13922748636852014	0	0	0	0	0	0	0
63933	0	0	0	0	0	0	0	0	0
64080	0	0	0	0	0	0	0	0	0
642	0	0	0	0	0	0	0	0	0.43479797567194856
644	0	0.458040902874291	0.7765281587615442	3.7695741503139994	0	0	0	0	0
64422	1.9228139827312498	0.267091200571529	0	0	0	0.6454383100066315	1.8598641707438441	0	0
64428	0	0.264299019229039	0	0	0	0	0	0	0
64429	0	0	0	0	0	0	0	0	0
6443	0	0	0	0	0	0	0	0	0
6461	0	0	0	0	0	0	0	0	0
6464	0.6745305730533998	0	0	0	0	0	0	0	0
64746	0	0	0	0	0	0	0	0	0
64781	0.7545282842629403	0	0	0	0	0	0	0	0.9970558031915282
64943	0	0.569790425904794	0	0	0	0	0	0	1.0489306422704556
6499	0	0	0	0	0	0	0	0	0
6500	0	0	0.86327058842433	0	0	0.38200171968777596	0	0	0
65057	0	0	0	0	0	0	0	0	0
6509	0	0	0	0	0	0	0	0	0
65123	0	0.21053837530601893	0	0	0	0	0	0	0
652	0	0	0	0	0	0	0	0	0
6597	0	0	0	0	0	0	0	0	0
6599	0	0	0	0	0	0.31693478774639	0	0	0
66008	0	0.3229066982663048	0	0	0	0	0	0.6782008143018056	0
6603	0	0.1500264911969607	0	0	0	0.32802228529601485	0	0	0
6616	0	0	0	0	0	0	0	0	0
6622	0	0	0	0	0	0	0	0	0
664	0	0	0	0	0	0	0	0	0
665	1.7796945922403609	0.45275074411388383	0	0	0	0	0	0	0
6657	0	0	0	0	0	0	0	0	0
6659	0	0	0	0	0	1.1126647292227656	0	0	0
6676	0	0.4051583333432795	0	0	0	0	0	0	0
6696	0	0	0	0	0	0	0	0	0
6697	0	0.34895987221066876	0	0	0	0	0	0	0
670	0	0	0	0	0	0	0	0	0.5304701924282995
6709	0	0	0	0	0	0	0	0	0.3110945291598904
6714	0	0.45763044506275197	0	0	0	0	0	0	0
672	0	0	0	0	0	0.3401914353653887	0	0	0
6772	0	0.8603549788661864	0	0	0	0	0	0	0
6774	1.49861319511362	0	0	0	0	0	0	0.912931151114211	0
6777	0	0	0	0	0	0	1.4450240960944838	0	0
6790	0	0.2445862020431221	0	0	0	0.4269005972445354	1.6363070981802394	0	0
6793	0	0	0	0	0	0.3328559663387294	0	0	0
6804	1.6409187914949934	0	0	0	0	0	0	0	0
6810	0	0.2328607050401635	0	0	0	0	0	0	0
6812	0	0	0	0	0	0	0	0	0
6813	0	0.4539820789189598	0	0	0	0	0	0	0
6832	0	0	0	0	0	0	0	0	0
6839	0	0	0	0	0	0	0	0	0
6850	1.5849486665383155	0.1275249301428498	0	0	0	0	0	0	0
6856	0	0	0	0	0	0	0	0	0
6894	0	0	0	0	0	0	0	0	0
6908	0	0	0	0	0	0	0	0	0
6909	0	0	0	0	0	0	0	0	0
6915	0	0	0	0	0	0	0	0	0
6919	0	0.2638941176216405	0	0	0	0	0	0	0
6944	0	0	0	0	0	0.501737098577286	0	0	0
695	0	0.17873339964552815	0	0	0	0	0	0	0
6988	0	0	0	0	0	0	0	0	0.3339068792508976
6990	0	0	0	0.7639096239361537	0	0	0	0	0
701	0	0	0	0	0	0.37302815194199496	0	0	0
7015	0	0	0	0	0	0	0	0	0
7016	0	0.16227508145286362	0	0	0	0	0	0	0
7020	0	0	0	0	0	0	0	0	0
7027	0	0	0	0	0	0	0	0	0
7043	0	0	0	0	0	0	0	0	0
7048	0	0	0	0	0	0	1.4570055511550586	0	0
7074	0	0	0	0	0	0	0	0.7032204140167903	0
7077	2.353363979872697	0.17908263253829534	0	0	3.829363132395822	0	0	0	0
7082	0	0	0	0	0	0	0	1.8250449594854599	0
7088	0	0	0	0	0	0	1.8124822425437614	1.7075153061666741	0
7099	4.220234007036903	0	0	0	0	0	3.920889354304455	0	0
7105	0	0	0	0	0	0	0	0	0.47502027110810074
7106	0	0.55817269274149	0	0	0	0	0	0	0
7153	0	0	0	0	0	0.3865165821858897	0	0	0
7157	0	0	0	0	0	0	0	0	0
7158	0	0	0	0	0	0	0	0	0
7159	1.7312744412842347	0	0	0	0	0	1.5622592578736882	0	0
7165	1.6803737717858247	0	0	0	0	0	0	0	0
7168	0	0.4317420387253189	0	0	0	0	0	0	0
7264	0	0.8233168717999301	0.5220693133352792	0	0	0	0	0	0
727	0	0.4747727031107952	0	0	0	0	0	0	0
7296	2.1109314786845075	0	0	0	0	0	2.041009185862598	1.3080147691072221	0
7319	0	0	0	0	0	0	1.122935062021133	0	0
7358	0	0	0	0	0	0	0	0.8394639380848598	0
7376	0.9658012377282675	0.3727635094482263	0	0	0	0	0	0	0
7398	0	0	0	0	0	0.4927284706766046	0	0	0
7416	0	0	0	0	0	0	0	0	0
7466	0	0	0	0	0	0	0	0	0
7485	0	0	0	0	0	0	0	0	0.4714388556548576
7494	0	0	0	0	0	0.5082610742267292	0	0	0
7511	0	0	0	0	0	0	0	0	0
7538	0	0	0	1.7658300040452357	0	0	0	0	0
7690	0	0	0	0	0	0	0	0	0
7750	0	0	0	0	0	0	0	0	0
780	0	0	0	0	0	0	0	0	0
7849	0	0	0	0	0	0	0	0	0
7852	0	0	0	0	0	0	0	0	0
7866	0	0	0	0	0	0	0	0	0
7867	0	0.25799794950727417	0	0	0	0.3411569805534379	0	0	0
7874	0.879367966988783	0	0	0	0	0	0	0.29153356373600153	0
79006	0	0	0	0	0	0	0	0	0
7905	0	0	0.6891705958117643	0	0	0	0	0	0
79071	0	0	0	0	0	0	0	0	0
79073	0	0	0	0	0	0.5468092111109955	0	0	0
79080	0	0	0	0	0	0	0	0	0
79090	0	0.18211176773777565	1.054101294800981	0	0	0	0	0	0
79094	0	0	0	0	0	0	0	0	0
79143	2.9888130888548883	0.33956189104740986	0	0	0	0	2.0507055268326644	0	0
79170	0	0	0	0	0	0	0	0	0
79174	0	0.13811926287352916	0	0	0	0	0	0	0
79187	0	0	0	0	0	0	0	0	0
79600	0	0	0	0	0	0	0	0	0
79643	0	0.4136311225449923	0	0	0	0	0	0	0
79716	0	0.3742122576373822	0	0	0	0	0	0	0
7982	0	0.23886282965739303	0	0	0	0	0	0	0
79850	0	0	0	0	0	0	0	0	0
79902	0	0.09268329446898119	0	0	0	0	0	0	0
79921	0	0	1.2263540808423146	0	0	0.5678276598521506	0	0	0
7994	0	0	0	0	0	0	0	1.2436119460259074	0
79947	0	0	0	0	0	0	0	0	0
79961	0	0	0	0	0	0	0	0	0
80204	0	0	0	0	0	0	0	0	0
80212	0	0	0	0	0	0	0	0	0
80347	0	0.323053479620215	0	0	0	0	0	0	0
80349	0	0	0	0	0	0	0	0	0
8050	0	0	0	0	0	0	0	0	0
8061	2.3971234804160924	0.5783343114361447	0	0	0	0	0	0	0
80746	0	0	0	0	0	0	0	0	0
80758	0	0.3512787156121654	0	0	0	0	0	0	0
808	0	0.15195902094685773	0	0	0	0	0	0	0
8091	0	0	0	0	0	0.6922383754739272	0	1.5537545793483296	0
813	0	0	0	0	0	0	0	0	0
81533	0	0	0	0	0	0	1.4645651485017692	0	0
81544	0	0.49573334542714903	0	0	0	0	0	0	0
8202	0	0	0	0	0	0	0.871782378577912	1.399331153546279	0
8204	0	0	0	0	0	0	0	0	0
823	0	0.17274553273354704	0	0	0	0	0	0	0
8243	0	0	0	0	0	0	0	0	0
8270	0	0.24196239638372563	0	0	0	0	0	0	0
831	0	0	0	0	0	0	1.2032583577279585	0	0
8312	0	0	0	0	0	0	0	0	0
8318	0	0.48152514870894947	0	0	0	0	0	0	0
8321	0	0	0	0	0	1.0969934852827679	0	0.8594613757166958	0
8324	0	0	0	0	0	0	0	0	0
8349	0	0.7028496166563182	0	0	0	0.5833053466671112	0	1.7716114864650558	0
835	0	0	0	0	0	0	0	0	0
836	0	0	0	0	0	0	0	0	0
83743	0	0	0	0	0	0	0	0	0
8396	0	0	0	0	0	0	0	0	0
840	0	0	0	0	0	0	0	0	0
84159	0	0	0	0	0	0	0	2.3562445592953836	0
843	0	0.14898440908256314	0	0	0	0	0	0	0
8440	0	0	0	0	0	0	0	0	0
8444	0	0.8894252351833328	0	0	0	0	0	1.8856739204649802	0
8446	0	0	0	0	0	0	0	0	0
84617	0	0	0	0	0	0	0	0	0
847	0	0	0	0	0	0.38618905689718724	0	0	0.4083052875634565
84722	0	0.335920299823286	0	0	0	0	0	0	0
8480	1.2233822668624792	0.08440657646583935	0	0	0	0.49416179112817765	0	0	0
84890	0	0	0	0	0	0.40702517943440253	0	0	0
8503	0	0	0	0	0	0	0	0	0
8508	0	0	0	0	0	0.473169927503705	0	0	0
8518	0	0	0	0	0	0.3117972002861766	0	0	0
8520	0	0	0	0	0	0.4713682832358221	0	0	0
85236	0	0.6276595746996388	0	0	0	0.37615667053310253	0	0	0
85377	0	0.397202856852366	0	0	0	0	0	0	0
8550	0	0	0	0	0	0	0	0	0
8553	0	0	0	0	0	0	0	1.2699249334567169	0
8569	2.234311273235032	0	0	0	0	0	0	0	0
8573	0	0	0	0	0	0	0	0	0
8574	0	0	0	0	0	0.34274930574267365	0	0	0.3500120025779187
8607	0	0	0	0	0	0.4507983155860642	0	0	0
8624	0	0	1.055136660263969	0	0	0.47096346931909916	0	0	0
8678	0	0	0	0	0	0	0	0	0
868	0	0	0	0	0	0	0	0	0
8720	0	0	0	0	0	0	0	0	0
8726	0	0	0	0	0	0	0	0	0
8727	0	0.7298820991624267	0	0	0	0.3767731327126809	1.1083395596641248	0	0
873	0	0.41440708730800124	0	0	0	0	0	0	0
8731	0	0	0	0	0	0.3410127428655657	0	0	0
874	0	0	0	0	0	0	0	0	0
8800	0	0	0	0	0	0	0	0	0
8804	0	0.4788716023686092	0	0	0	0	0	0	0
8821	0	0	0	0	0	0	0	0	0
8826	1.8186079786964497	0	0	0	0	0.43216705082247947	1.8714672693130403	0.9733273130606218	0
8835	0	0	0	0	0	0	0	0	0
8837	1.7217944791884947	0	0	0	0	0	0	1.3283445328784986	0
8851	0	0	0	0	0	0	0	0	0
8869	0	0	0	0	0	0	0	0	0
8870	0	0.34566645255792244	0	0	0	0	0	1.936720438159372	0
8878	0	0.13346569103435332	0	0	0	0	0	0	0
8884	0	0	0	0	0	0	0	0	0
8895	0	0	0	0	0	0.4704193416334494	1.6017124296428977	0	0
890	0	0	0	0	0	0	0	0	0
8900	4.692922847004883	0.8363921126544914	0	0	0	0	4.533186510420489	0	0
891	0	0	1.3031963790406786	0	0	0.5746373291639062	0	0	0
8914	0	0	0	0	0	0	0	0	0
896	0	0	0	0	0	0	0	0	0
8974	0	0	0	0	0	0	0	0	0
8985	0	0.21631963552902272	0	0	0	0	0	0	0
899	0	0	0	0	0	0	0	0	0
89910	0	0	0	0	0	0	0	0	0
8996	0	0.6725938150055705	0	0	0	0	0	0	0
9016	0	0	0	0	0	0	0	0	0
9019	0	0	0	0	0	0	0	0	0
902	1.1536985253355023	0	0.9762871384810423	0	0	0	0	0	0
9053	0	0	0	0	0	0.8937292715088421	0	1.139816208080959	0
90861	0	0	0	0	0	0.35841545000587116	0	0	0
9093	0	0	0	0	0	0	0	0	0
9097	0	0	0	0	0	0	0	0	0
9112	0	0	0	0	0	0	0	0	0
91137	0	0	0	0	0	0.4242614149568116	0	0	0
9124	0	0.255919316974203	0.8196340599389934	0	0	0	0	0	0
9126	0	0	0	0	0	0.41146040272760764	0	0	0
9128	0	0	0	0	0	0.5500523120353769	0	0	0
9133	0	0.4454706880151488	1.711413072861848	0	0	0.45728369868182894	0	0	0
9134	0	0.26122752907774627	0	0	0	0.6374780230810113	0	0	0
9143	0	0	0	0	0	0	0	0	0
9170	0	0.441268777276349	0	0	0	0	0	0	0
9181	1.422432509080379	0	0	0	0	0	1.2568879610978725	0.6723837691843002	0
9183	0	0	0	0	0	0.5132694657171168	0	0	0
91949	0	0	0	0	0	0	0	0	0
9212	0	0.5399813476953123	1.964462201327205	0	0	0	0	0	0
9217	0	0	0	0	0	0	0	0	0
9221	0	0	0	0	0	0	0	0	0
9246	0	1.0872424652454824	0	0	0	0	0	0	0
9261	1.812717316162376	0.1707561296523328	0	0	0	0	0	0	0
9267	0	0	0	0	0	0	0	0	0
9270	0	0	0.9536641107140597	0	0	0	0	0	0
9275	0.7898486030076277	0.1493828710541037	0	0	0	0.4454814722868367	0	0	0
9276	0	0	0	0	0	0.3369999673456029	0	0	0
9289	0	0	0	0	0	0	0	4.510458054879304	0
93487	0	0	0	0	0	0	0	0	0
93594	0	0	0	0	0	0	0	0	0
9375	1.5686171518664518	0	0	0	0	0.445225072768349	1.6553533582158813	0	0
94239	0	0	0	0	0	0	0	0	0.5799203104397395
9448	0	0	0	0	0	0	0	1.243281302821144	0
9455	0	0	0	0	0	0	0	0	0
9467	0	0	0	0	0	0	0	1.7218084551928898	0
9488	1.958334102866504	0	0	0	0	0	1.7029479123244353	0	0
949	0	0	0	0	0	0	0	0	0
9491	0	0.3714681452398405	0	0	0	0	0	0	0
9517	0	0.24015149467133634	0	0	0	0	0	0	0
9519	0	0	0	0	0	0	0	0	0
9531	3.455436352255793	0	0	0	0	0	3.229390208078989	0	0
9533	0	0	0	0	0	0	0	0	0
9552	0	0.1670017644257478	0.7436636489420593	0	0	0	0	0	0
958	0	0.2956672136332869	0	0	0	0	0	0	0
960	1.3744750111062916	0	0	0	0	0	1.3827193986229767	0	0
9637	0	0	0	0	0	0.437997509591617	0	0	0
9641	0	0.16493635519287256	0	0	0	0	0	0	0
965	2.4616944948770803	0	1.5905557636686254	0	0	0	2.360641222641308	0	0
9650	0	0	0	0	0	0	0	0	0
9653	0	0	0	0	0	0	0	0	0
9670	0	0.1108262498539666	0	0	0	0	0	0	0
9686	0	0	0	0	0	0	0	0	0
9688	0	0.09462862116737066	0	0	0	0	0	0	0
9690	0	0	0	0	0	0	0	0	0
9695	0	0	0	0	0	0	0	0	0
9697	0	0	0	0	0	0	0	0	0
9702	0	0	0	0	0	0.3994300721069088	0	0	0
9703	0	0	0	0	0	0	0	0	0
9709	1.3618846006022374	0	0	0	0	0.784876960992225	1.168114535070872	0	0
9710	0	0	0	0	0	0	0	1.169559004975887	0
9712	0	0	0	0	0	0	0	0.9116048213927992	0
9738	0	0	0	0	0	0	0	0	0
976	1.7851976064298687	0.39877914916112817	0	0	0	0	0	0	0
9761	0	0	0	0	0	0	0	0	0
9797	0	0	0	0	0	0	0	0	0
9801	0	0	0	0	0	0.36719016970193646	0	0	0
9805	0	0	0	0	0	0.49802080337186533	0	0	0
9813	0	0	0	0	0	0	0	0	0
9817	0	0.14201300238288023	0	0	0	0	0	0	0
983	0	0	1.5006832600641173	0	0	0.48687754567896274	0	0	0
9833	0	0	0	0	0	0	0	0	0
9842	1.5483655309183715	0.1435361274506182	0	0	0	0	1.2525230772946179	0	0
9847	0	0	0	0	0	0	0	0	0
9851	0	0	0	0	0	0	0	0	0
9854	0	0	0	0	0	0	0	0	0
9868	0	0	0	0	0	0.5550937898576306	0	0	0
9897	1.2812449621290818	0	0	0	0	0	1.5181638367761487	0	0
9903	1.5665339172120847	0	0	0	0	0	0	1.4531973126589932	0
991	0	0.46980312902427857	0	0	0	0	0	0	0
9915	0	0	0	0	0	0	0	2.472465027623291	0
9917	0	0.16111861770301006	0	0	0	0	0	0	0
9918	0	0	0	0	0	0	0	0	0
9924	0	0	0	0	0	0	0	0	0
9926	1.5591901943754127	0	0	0	0	0	1.5975592982713258	0	0
9928	0	0.620086981556982	0	0	0	0	1.608233527915159	0	0
993	0	0	0	0	0	0.5710522547950014	0	0	0
994	0	0	0	0	0	0	0	0	0
9943	1.458616653396297	0	0	0	0	0.30724224811106127	1.2843286456492653	0.7995906301665903	0
9961	0	0.5012099412835131	0	0	0	0	0	0	0
998	1.352682632468303	0	0.7558169254546592	3.169804264349973	0	0.5668933474276496	0	0	0
9988	0	0	0	0	0	0	0	0	0
