ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0048008	platelet-derived growth factor receptor signaling pathway	6/194	54/16218	4.3447018071006665e-5	0.0013475877621855932	9.742431739053686e-4	TIPARP/PDGFA/PTPN1/PTPN12/SRC/ARID5B	6
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	8/194	108/16218	4.600801126245016e-5	0.0014034344592537482	0.0010146177342349818	MALT1/CTSD/FAS/MYC/PMAIP1/PPARG/BID/CASP10	8
GO:1904892	regulation of receptor signaling pathway via STAT	8/194	108/16218	4.600801126245016e-5	0.0014034344592537482	0.0010146177342349818	GADD45A/EGF/EPHB2/PTK2B/HES1/IFNAR1/PPARG/SOCS2	8
GO:0031663	lipopolysaccharide-mediated signaling pathway	6/194	55/16218	4.828619234284833e-5	0.0014608552126020753	0.001056130263926838	TRIB1/MALT1/TICAM1/LYN/NFKBIA/TLR4	6
GO:0010656	negative regulation of muscle cell apoptotic process	5/194	34/16218	4.88235682561968e-5	0.0014651039872652226	0.00105920193007667	EDN1/PTK2B/NFE2L2/CFLAR/BAG3	5
GO:1902806	regulation of cell cycle G1/S phase transition	10/194	175/16218	4.928284776017668e-5	0.0014669596055065495	0.001060543455620101	CDK2/CDKN1A/EZH2/ID2/MUC1/PSME1/PSME2/BCL2/CCL2/BID	10
GO:0050671	positive regulation of lymphocyte proliferation	9/194	141/16218	5.009186078763638e-5	0.001479112465337327	0.0010693294071297537	CDKN1A/TICAM1/EPHB2/HES1/IL1B/BCL2/TLR4/NCK2/CD40	9
GO:0034614	cellular response to reactive oxygen species	9/194	143/16218	5.591665368555599e-5	0.001638002926614184	0.0011841998086289428	EDN1/EZH2/FOS/JUN/NFE2L2/PRKCD/PTPRK/SRC/SQSTM1	9
GO:0051385	response to mineralocorticoid	5/194	35/16218	5.64112805716549e-5	0.0016394806030706947	0.0011852680998685882	CDKN1A/EDN1/FOS/SRC/FOSL1	5
GO:0007612	learning	9/194	144/16218	5.9036887468865074e-5	0.0016891872220742713	0.001221203669796597	EPHB2/FOS/HIF1A/HMGCR/APP/LGMN/PTGS2/SNAP25/FOSL1	9
GO:0032946	positive regulation of mononuclear cell proliferation	9/194	144/16218	5.9036887468865074e-5	0.0016891872220742713	0.001221203669796597	CDKN1A/TICAM1/EPHB2/HES1/IL1B/BCL2/TLR4/NCK2/CD40	9
GO:0019882	antigen processing and presentation	8/194	113/16218	6.356626474300553e-5	0.0018047929474341033	0.001304781223672219	CTSD/CTSL/HLA-DMA/ICAM1/LGMN/PSMB8/PSME1/RELB	8
GO:1905898	positive regulation of response to endoplasmic reticulum stress	5/194	36/16218	6.487800187630999e-5	0.0018274717902274041	0.0013211769705047751	NFE2L2/PMAIP1/PTPN1/XBP1/NCK2	5
GO:1904036	negative regulation of epithelial cell apoptotic process	6/194	58/16218	6.54431346784371e-5	0.0018274717902274041	0.0013211769705047751	ICAM1/NFE2L2/NPC1/SERPINE1/BCL2/CFLAR	6
GO:0051767	nitric-oxide synthase biosynthetic process	4/194	19/16218	6.68406100462475e-5	0.0018274717902274041	0.0013211769705047751	EDN1/CCL2/STAT1/TLR4	4
GO:0051769	regulation of nitric-oxide synthase biosynthetic process	4/194	19/16218	6.68406100462475e-5	0.0018274717902274041	0.0013211769705047751	EDN1/CCL2/STAT1/TLR4	4
GO:0071498	cellular response to fluid shear stress	4/194	19/16218	6.68406100462475e-5	0.0018274717902274041	0.0013211769705047751	PTK2B/NFE2L2/PTGS2/SRC	4
GO:0070302	regulation of stress-activated protein kinase signaling cascade	10/194	183/16218	7.179839960080972e-5	0.0019293218364054932	0.0013948098091482626	GADD45A/PTK2B/APP/FAS/IL1B/LYN/MYC/GADD45B/TLR4/MAP4K4	10
GO:0002534	cytokine production involved in inflammatory response	6/194	59/16218	7.213395107666162e-5	0.0019293218364054932	0.0013948098091482626	TICAM1/EPHB2/EZH2/HIF1A/STAT3/TLR4	6
GO:1900015	regulation of cytokine production involved in inflammatory response	6/194	59/16218	7.213395107666162e-5	0.0019293218364054932	0.0013948098091482626	TICAM1/EPHB2/EZH2/HIF1A/STAT3/TLR4	6
GO:1904646	cellular response to amyloid-beta	5/194	37/16218	7.429181401655959e-5	0.0019727416225548307	0.0014262002917983987	EPHB2/ICAM1/APP/LGMN/TLR4	5
GO:0010821	regulation of mitochondrion organization	9/194	150/16218	8.100822221531018e-5	0.0020925343504657984	0.001512804853464558	MLLT11/HIF1A/PMAIP1/PPARG/RALA/BID/BNIP3L/IER3/SQSTM1	9
GO:0006090	pyruvate metabolic process	8/194	117/16218	8.133740771049526e-5	0.0020925343504657984	0.001512804853464558	SLC2A6/GAPDH/HIF1A/APP/PRKAG2/DDIT4/STAT3/IER3	8
GO:0060291	long-term synaptic potentiation	7/194	87/16218	8.193467387996193e-5	0.0020925343504657984	0.001512804853464558	EPHB2/PTK2B/HMGCR/APP/LGMN/SNAP25/SQSTM1	7
GO:0051900	regulation of mitochondrial depolarization	4/194	20/16218	8.277161072013183e-5	0.0020925343504657984	0.001512804853464558	MLLT11/PPP2R3C/BCL2/SRC	4
GO:0060749	mammary gland alveolus development	4/194	20/16218	8.277161072013183e-5	0.0020925343504657984	0.001512804853464558	EGF/HIF1A/ID2/SOCS2	4
GO:0061377	mammary gland lobule development	4/194	20/16218	8.277161072013183e-5	0.0020925343504657984	0.001512804853464558	EGF/HIF1A/ID2/SOCS2	4
GO:0072111	cell proliferation involved in kidney development	4/194	20/16218	8.277161072013183e-5	0.0020925343504657984	0.001512804853464558	EGR1/MYC/STAT1/CFLAR	4
GO:0002700	regulation of production of molecular mediator of immune response	10/194	187/16218	8.600138808661869e-5	0.0021444625390621575	0.001550346514715045	MALT1/TICAM1/EPHB2/IL1B/IL4R/UBE2J1/TLR4/XBP1/MAPKAPK2/CD40	10
GO:0042770	signal transduction in response to DNA damage	10/194	187/16218	8.600138808661869e-5	0.0021444625390621575	0.001550346514715045	CDK2/CDKN1A/GADD45A/SPRED2/MUC1/PMAIP1/BID/DYRK3/IER3/CD44	10
GO:0010660	regulation of muscle cell apoptotic process	6/194	61/16218	8.714965615262087e-5	0.0021444625390621575	0.001550346514715045	EDN1/PTK2B/NFE2L2/PPARG/CFLAR/BAG3	6
GO:0030225	macrophage differentiation	6/194	61/16218	8.714965615262087e-5	0.0021444625390621575	0.001550346514715045	TRIB1/NR3C1/ID2/APP/TLR4/CASP10	6
GO:0050806	positive regulation of synaptic transmission	9/194	152/16218	8.970934195489672e-5	0.0021784198445625653	0.001574896064671136	EPHB2/PTK2B/HMGCR/APP/LGMN/PTGS2/CCL2/SNAP25/SQSTM1	9
GO:0007172	signal complex assembly	3/194	8/16218	9.030025364889529e-5	0.0021784198445625653	0.001574896064671136	PTK2B/SRC/NCK2	3
GO:0097201	negative regulation of transcription from RNA polymerase II promoter in response to stress	3/194	8/16218	9.030025364889529e-5	0.0021784198445625653	0.001574896064671136	JUN/NCK2/BAG3	3
GO:0014912	negative regulation of smooth muscle cell migration	4/194	21/16218	1.0129411958379264e-4	0.0024277700998946664	0.001755164683150474	TRIB1/IGFBP3/NFE2L2/SERPINE1	4
GO:0046626	regulation of insulin receptor signaling pathway	6/194	63/16218	1.0455372324263576e-4	0.002473767900567747	0.0017884189502029803	CTSD/GRB10/IL1B/PRKCD/PTPN1/SRC	6
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	6/194	63/16218	1.0455372324263576e-4	0.002473767900567747	0.0017884189502029803	PMAIP1/PTPN1/BCL2/XBP1/CHAC1/NCK2	6
GO:0006809	nitric oxide biosynthetic process	6/194	64/16218	1.1423387358598553e-4	0.0026830716506357644	0.0019397358109659807	TICAM1/EDN1/PTK2B/IL1B/PTGS2/TLR4	6
GO:0006606	protein import into nucleus	9/194	157/16218	1.1495575373828184e-4	0.0026830716506357644	0.0019397358109659807	CDKN1A/PKIG/NUP62/NFKBIA/PRKCD/PTGS2/STAT3/SQSTM1/BAG3	9
GO:0061041	regulation of wound healing	8/194	123/16218	1.155807077895114e-4	0.0026830716506357644	0.0019397358109659807	EDN1/EPHB2/NFE2L2/SERPINE1/PDGFA/PRKCD/XBP1/CXCR4	8
GO:1900273	positive regulation of long-term synaptic potentiation	4/194	22/16218	1.2265022046321797e-4	0.0028168605645797528	0.0020364589631135972	EPHB2/APP/LGMN/SQSTM1	4
GO:0070266	necroptotic process	5/194	41/16218	1.2287037412553241e-4	0.0028168605645797528	0.0020364589631135972	BIRC2/FAS/PYGL/CFLAR/ARHGEF2	5
GO:2000379	positive regulation of reactive oxygen species metabolic process	6/194	65/16218	1.2461217097409482e-4	0.0028391575497863208	0.0020525786447000024	CDKN1A/GADD45A/PTK2B/NFE2L2/PRKCD/TLR4	6
GO:0061043	regulation of vascular wound healing	3/194	9/16218	1.3425703254888935e-4	0.0030032891341693975	0.0021712381340442395	SERPINE1/XBP1/CXCR4	3
GO:0072203	cell proliferation involved in metanephros development	3/194	9/16218	1.3425703254888935e-4	0.0030032891341693975	0.0021712381340442395	EGR1/MYC/STAT1	3
GO:1901724	positive regulation of cell proliferation involved in kidney development	3/194	9/16218	1.3425703254888935e-4	0.0030032891341693975	0.0021712381340442395	EGR1/MYC/CFLAR	3
GO:0051170	import into nucleus	9/194	162/16218	1.458991499711595e-4	0.0032429757028386774	0.002344520357254787	CDKN1A/PKIG/NUP62/NFKBIA/PRKCD/PTGS2/STAT3/SQSTM1/BAG3	9
GO:0051882	mitochondrial depolarization	4/194	23/16218	1.4708824452008013e-4	0.0032429757028386774	0.002344520357254787	MLLT11/PPP2R3C/BCL2/SRC	4
GO:0010657	muscle cell apoptotic process	6/194	67/16218	1.4760767219639605e-4	0.0032429757028386774	0.002344520357254787	EDN1/PTK2B/NFE2L2/PPARG/CFLAR/BAG3	6
GO:0032755	positive regulation of interleukin-6 production	7/194	96/16218	1.5268848993842322e-4	0.003299346879521293	0.0023852740919124696	TICAM1/APP/IL1B/STAT3/TLR4/XBP1/ARHGEF2	7
GO:0032640	tumor necrosis factor production	9/194	163/16218	1.5285513855273398e-4	0.003299346879521293	0.0023852740919124696	TICAM1/EPHB2/APP/UBE2J1/STAT3/TLR4/ZFP36/ARHGEF2/MAPKAPK2	9
GO:0032680	regulation of tumor necrosis factor production	9/194	163/16218	1.5285513855273398e-4	0.003299346879521293	0.0023852740919124696	TICAM1/EPHB2/APP/UBE2J1/STAT3/TLR4/ZFP36/ARHGEF2/MAPKAPK2	9
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	9/194	164/16218	1.6008585587432036e-4	0.0034003808243866225	0.0024583169273253826	EGF/PTK2B/HES1/LYN/PTPN1/SRC/ARHGEF2/CD40/CD44	9
GO:0030193	regulation of blood coagulation	6/194	68/16218	1.6029971916642436e-4	0.0034003808243866225	0.0024583169273253826	EDN1/EPHB2/NFE2L2/SERPINE1/PDGFA/PRKCD	6
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	6/194	68/16218	1.6029971916642436e-4	0.0034003808243866225	0.0024583169273253826	CDK2/CDKN1A/EZH2/MUC1/BCL2/CCL2	6
GO:0018107	peptidyl-threonine phosphorylation	7/194	97/16218	1.6292131548487545e-4	0.0034362432883124306	0.002484243818070131	EGF/SPRED2/APP/PRKAG2/PRKCD/DYRK3/OXSR1	7
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	5/194	44/16218	1.7296650970735693e-4	0.003625095821100028	0.0026207754014711667	CDKN1A/MUC1/DDIT4/BCL2/CD44	5
GO:0046209	nitric oxide metabolic process	6/194	69/16218	1.7383959911533594e-4	0.003625095821100028	0.0026207754014711667	TICAM1/EDN1/PTK2B/IL1B/PTGS2/TLR4	6
GO:0002244	hematopoietic progenitor cell differentiation	8/194	131/16218	1.7900286117859024e-4	0.0037117952843268346	0.0026834550744395404	CDK6/CEBPD/HES1/LYN/NFE2L2/HERC6/BCL2/ZFP36	8
GO:0071706	tumor necrosis factor superfamily cytokine production	9/194	167/16218	1.8351208780165892e-4	0.003763017311532906	0.002720486213901786	TICAM1/EPHB2/APP/UBE2J1/STAT3/TLR4/ZFP36/ARHGEF2/MAPKAPK2	9
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	9/194	167/16218	1.8351208780165892e-4	0.003763017311532906	0.002720486213901786	TICAM1/EPHB2/APP/UBE2J1/STAT3/TLR4/ZFP36/ARHGEF2/MAPKAPK2	9
GO:1900046	regulation of hemostasis	6/194	70/16218	1.8826734197737076e-4	0.0037928901978878274	0.002742082919090716	EDN1/EPHB2/NFE2L2/SERPINE1/PDGFA/PRKCD	6
GO:2001057	reactive nitrogen species metabolic process	6/194	70/16218	1.8826734197737076e-4	0.0037928901978878274	0.002742082919090716	TICAM1/EDN1/PTK2B/IL1B/PTGS2/TLR4	6
GO:0030168	platelet activation	8/194	132/16218	1.8862932077629195e-4	0.0037928901978878274	0.002742082919090716	LYN/PDGFA/PLA2G4A/PLSCR1/PRKCD/SRC/TLR4/CD40	8
GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	3/194	10/16218	1.9010693216181199e-4	0.0037928901978878274	0.002742082919090716	LYN/PTPN1/STAT3	3
GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	3/194	10/16218	1.9010693216181199e-4	0.0037928901978878274	0.002742082919090716	EGR1/HIF1A/NFE2L2	3
GO:0006984	ER-nucleus signaling pathway	5/194	45/16218	1.9271468192279818e-4	0.003824246725683054	0.002764752227924694	INSIG1/NFE2L2/PTPN1/XBP1/NCK2	5
GO:0043467	regulation of generation of precursor metabolites and energy	8/194	133/16218	1.9867731948506112e-4	0.003921486557322784	0.0028350520962264567	SLC2A6/HIF1A/IFNAR1/APP/PRKAG2/DDIT4/STAT3/IER3	8
GO:0009267	cellular response to starvation	9/194	169/16218	2.0066353845804398e-4	0.003939622981109789	0.002848163885728676	CDKN1A/FOXO3/FOS/FAS/NFE2L2/PMAIP1/RALB/BCL2/XBP1	9
GO:0060396	growth hormone receptor signaling pathway	4/194	25/16218	2.0623157191953327e-4	0.004006319641868407	0.002896382464354664	LYN/PTPN1/STAT3/SOCS2	4
GO:1900017	positive regulation of cytokine production involved in inflammatory response	4/194	25/16218	2.0623157191953327e-4	0.004006319641868407	0.002896382464354664	TICAM1/HIF1A/STAT3/TLR4	4
GO:0006986	response to unfolded protein	8/194	134/16218	2.09160894582438e-4	0.004028459870240712	0.002912388818052505	DNAJB1/NFE2L2/PTPN1/XBP1/CHAC1/NCK2/BAG3/EDEM1	8
GO:0046425	regulation of receptor signaling pathway via JAK-STAT	7/194	101/16218	2.0955413034034592e-4	0.004028459870240712	0.002912388818052505	GADD45A/EGF/EPHB2/PTK2B/HES1/IFNAR1/SOCS2	7
GO:1904645	response to amyloid-beta	5/194	46/16218	2.141362099906901e-4	0.004095216326816773	0.0029606506262688814	EPHB2/ICAM1/APP/LGMN/TLR4	5
GO:0030330	DNA damage response, signal transduction by p53 class mediator	6/194	72/16218	2.1995173509037927e-4	0.00412369737647935	0.0029812410983687636	CDKN1A/SPRED2/MUC1/PMAIP1/DYRK3/CD44	6
GO:0050818	regulation of coagulation	6/194	72/16218	2.1995173509037927e-4	0.00412369737647935	0.0029812410983687636	EDN1/EPHB2/NFE2L2/SERPINE1/PDGFA/PRKCD	6
GO:0051881	regulation of mitochondrial membrane potential	6/194	72/16218	2.1995173509037927e-4	0.00412369737647935	0.0029812410983687636	MLLT11/PMAIP1/PPP2R3C/BCL2/BID/SRC	6
GO:2001235	positive regulation of apoptotic signaling pathway	8/194	135/16218	2.2009438720304306e-4	0.00412369737647935	0.0029812410983687636	CTSL/FAS/MYC/PMAIP1/PRKCD/BID/TLR4/NCK2	8
GO:0032760	positive regulation of tumor necrosis factor production	7/194	102/16218	2.227502830727432e-4	0.004131514044329121	0.0029868921850801588	TICAM1/EPHB2/APP/STAT3/TLR4/ARHGEF2/MAPKAPK2	7
GO:0033209	tumor necrosis factor-mediated signaling pathway	7/194	102/16218	2.227502830727432e-4	0.004131514044329121	0.0029868921850801588	PTK2B/FOXO3/BIRC2/FAS/NFKBIA/STAT1/MAPKAPK2	7
GO:1902807	negative regulation of cell cycle G1/S phase transition	6/194	73/16218	2.3729363487184132e-4	0.004358018608655743	0.003150644433242257	CDK2/CDKN1A/EZH2/MUC1/BCL2/CCL2	6
GO:0048662	negative regulation of smooth muscle cell proliferation	5/194	47/16218	2.3732369014895811e-4	0.004358018608655743	0.003150644433242257	TRIB1/CDKN1A/HMOX1/IGFBP3/PPARG	5
GO:0071378	cellular response to growth hormone stimulus	4/194	26/16218	2.414602564402607e-4	0.004412028745153476	0.0031896912458366906	LYN/PTPN1/STAT3/SOCS2	4
GO:0035666	TRIF-dependent toll-like receptor signaling pathway	3/194	11/16218	2.5909661643039566e-4	0.004701042680970613	0.003398634857551229	TICAM1/TLR4/CD40	3
GO:0019884	antigen processing and presentation of exogenous antigen	5/194	48/16218	2.6237192963423094e-4	0.004701042680970613	0.003398634857551229	CTSD/CTSL/HLA-DMA/LGMN/PSME1	5
GO:0042088	T-helper 1 type immune response	5/194	48/16218	2.6237192963423094e-4	0.004701042680970613	0.003398634857551229	IL1B/IL4R/PLA2G4A/RELB/TLR4	5
GO:0042149	cellular response to glucose starvation	5/194	48/16218	2.6237192963423094e-4	0.004701042680970613	0.003398634857551229	FOXO3/NFE2L2/PMAIP1/BCL2/XBP1	5
GO:1901796	regulation of signal transduction by p53 class mediator	7/194	105/16218	2.6640921882581224e-4	0.004704863285579296	0.0034013969766982324	SPRED2/MUC1/MYC/PMAIP1/BCL2/DYRK3/CD44	7
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	7/194	105/16218	2.6640921882581224e-4	0.004704863285579296	0.0034013969766982324	TICAM1/EPHB2/APP/STAT3/TLR4/ARHGEF2/MAPKAPK2	7
GO:1905954	positive regulation of lipid localization	7/194	105/16218	2.6640921882581224e-4	0.004704863285579296	0.0034013969766982324	EDN1/IL1B/NFKBIA/PLA2G4A/PPARG/PRKCD/IKBKE	7
GO:0015732	prostaglandin transport	4/194	27/16218	2.808166875608838e-4	0.004933591060479368	0.0035667565025353843	EDN1/IL1B/PLA2G4A/PTGS2	4
GO:0034341	response to type II interferon	8/194	140/16218	2.820340595397309e-4	0.004933591060479368	0.0035667565025353843	EDN1/GAPDH/PPARG/CCL2/STAT1/TLR4/CD40/CD58	8
GO:0010543	regulation of platelet activation	5/194	49/16218	2.8937789456687766e-4	0.005014524924161247	0.003625267915626562	LYN/PDGFA/PLA2G4A/PRKCD/TLR4	5
GO:0071385	cellular response to glucocorticoid stimulus	5/194	49/16218	2.8937789456687766e-4	0.005014524924161247	0.003625267915626562	EDN1/NR3C1/DDIT4/ZFP36/CFLAR	5
GO:0002260	lymphocyte homeostasis	6/194	76/16218	2.9585126161933364e-4	0.005057788748781142	0.0036565456453564707	HIF1A/FAS/LYN/PMAIP1/PPP2R3C/BCL2	6
GO:2000736	regulation of stem cell differentiation	6/194	76/16218	2.9585126161933364e-4	0.005057788748781142	0.0036565456453564707	CDK6/EZH2/HES1/NFE2L2/STAT3/ZFP36	6
GO:0050729	positive regulation of inflammatory response	8/194	141/16218	2.959854699909853e-4	0.005057788748781142	0.0036565456453564707	TNIP1/ETS1/APP/IL1B/NFKBIA/SERPINE1/PTGS2/TLR4	8
GO:0018210	peptidyl-threonine modification	7/194	107/16218	2.991577645277721e-4	0.005065097747119298	0.003661829710661045	EGF/SPRED2/APP/PRKAG2/PRKCD/DYRK3/OXSR1	7
GO:1902106	negative regulation of leukocyte differentiation	7/194	107/16218	2.991577645277721e-4	0.005065097747119298	0.003661829710661045	CDK6/TRIB1/ID2/IL4R/LYN/MYC/TLR4	7
GO:0010332	response to gamma radiation	5/194	50/16218	3.184406561773135e-4	0.005342565736138474	0.0038624261407152623	CDKN1A/TLK2/EGR1/MYC/BCL2	5
GO:2000351	regulation of endothelial cell apoptotic process	5/194	50/16218	3.184406561773135e-4	0.005342565736138474	0.0038624261407152623	ICAM1/NFE2L2/SERPINE1/CCL2/CD40	5
GO:0032872	regulation of stress-activated MAPK cascade	9/194	180/16218	3.2062639312037145e-4	0.005354896004557878	0.0038713403503698104	GADD45A/PTK2B/APP/FAS/IL1B/MYC/GADD45B/TLR4/MAP4K4	9
GO:0035264	multicellular organism growth	8/194	143/16218	3.255820196355135e-4	0.005413167722858921	0.003913468088079786	ATF5/CLIC4/APP/LGMN/BCL2/STAT3/ARID5B/SOCS2	8
GO:0014004	microglia differentiation	3/194	12/16218	3.4242361927349025e-4	0.005642346333653806	0.0040791535472664365	NR3C1/APP/TLR4	3
GO:0051412	response to corticosterone	3/194	12/16218	3.4242361927349025e-4	0.005642346333653806	0.0040791535472664365	CDKN1A/FOS/FOSL1	3
GO:0001659	temperature homeostasis	9/194	182/16218	3.477840010809002e-4	0.005705203324398234	0.004124596223345413	EGR1/GRB10/IL1B/IL4R/PTGS2/STAT3/TLR4/CXCR4/SQSTM1	9
GO:0002762	negative regulation of myeloid leukocyte differentiation	5/194	51/16218	3.496613354964429e-4	0.005710619421758278	0.004128511809424699	CDK6/TRIB1/LYN/MYC/TLR4	5
GO:0001516	prostaglandin biosynthetic process	4/194	29/16218	3.730051464237304e-4	0.0060356465676222135	0.004363491294306867	EDN1/IL1B/PLA2G4A/PTGS2	4
GO:0046457	prostanoid biosynthetic process	4/194	29/16218	3.730051464237304e-4	0.0060356465676222135	0.004363491294306867	EDN1/IL1B/PLA2G4A/PTGS2	4
GO:0051092	positive regulation of NF-kappaB transcription factor activity	8/194	146/16218	3.7446845407355375e-4	0.0060356465676222135	0.004363491294306867	MALT1/TICAM1/IL1B/STAT3/TLR4/CFLAR/ARHGEF2/CD40	8
GO:1903707	negative regulation of hemopoiesis	7/194	112/16218	3.9532597779939535e-4	0.006344122539380732	0.004586505051356829	CDK6/TRIB1/ID2/IL4R/LYN/MYC/TLR4	7
GO:0010508	positive regulation of autophagy	8/194	148/16218	4.1026138821959523e-4	0.0065553020948853945	0.004739178032065044	TICAM1/FOXO3/HIF1A/HMOX1/RALB/BNIP3L/SQSTM1/BAG3	8
GO:0038066	p38MAPK cascade	5/194	53/16218	4.189908387228199e-4	0.006665927524680726	0.00481915506425748	GADD45A/IL1B/GADD45B/ZFP36/MAPKAPK2	5
GO:0010039	response to iron ion	4/194	30/16218	4.2639150584641025e-4	0.006668690881691103	0.0048211528426434	HIF1A/HMOX1/SLC11A2/BCL2	4
GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	4/194	30/16218	4.2639150584641025e-4	0.006668690881691103	0.0048211528426434	GRB10/HIF1A/IL1B/PTPN1	4
GO:0035335	peptidyl-tyrosine dephosphorylation	4/194	30/16218	4.2639150584641025e-4	0.006668690881691103	0.0048211528426434	DUSP6/PTPN1/PTPN12/PTPRF	4
GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	4/194	30/16218	4.2639150584641025e-4	0.006668690881691103	0.0048211528426434	MUC1/BCL2/BID/CD44	4
GO:1902749	regulation of cell cycle G2/M phase transition	7/194	114/16218	4.401031686031253e-4	0.006814258354732057	0.004926391344307138	CDK2/CDK6/CDKN1A/ATF5/APP/DYRK3/IER3	7
GO:0032306	regulation of prostaglandin secretion	3/194	13/16218	4.412375363806452e-4	0.006814258354732057	0.004926391344307138	EDN1/IL1B/PLA2G4A	3
GO:0032308	positive regulation of prostaglandin secretion	3/194	13/16218	4.412375363806452e-4	0.006814258354732057	0.004926391344307138	EDN1/IL1B/PLA2G4A	3
GO:0046902	regulation of mitochondrial membrane permeability	5/194	54/16218	4.5731163674851667e-4	0.007003889009289523	0.005063485473498536	PMAIP1/BCL2/BID/BNIP3L/IER3	5
GO:0070542	response to fatty acid	5/194	54/16218	4.5731163674851667e-4	0.007003889009289523	0.005063485473498536	EDN1/FOXO3/HES1/PTGS2/SRC	5
GO:0032635	interleukin-6 production	8/194	151/16218	4.6912566960016387e-4	0.0071256907263136	0.005151542440703554	TICAM1/APP/IL1B/STAT3/TLR4/XBP1/ARHGEF2/MAPKAPK2	8
GO:0032675	regulation of interleukin-6 production	8/194	151/16218	4.6912566960016387e-4	0.0071256907263136	0.005151542440703554	TICAM1/APP/IL1B/STAT3/TLR4/XBP1/ARHGEF2/MAPKAPK2	8
GO:0008306	associative learning	6/194	83/16218	4.767124106021492e-4	0.007211252080051364	0.005213399313530837	FOS/HIF1A/HMGCR/APP/LGMN/SNAP25	6
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	4/194	31/16218	4.8501346024638014e-4	0.007218486620037859	0.0052186295489158475	CTSD/CTSL/HLA-DMA/LGMN	4
GO:0062098	regulation of programmed necrotic cell death	4/194	31/16218	4.8501346024638014e-4	0.007218486620037859	0.0052186295489158475	BIRC2/ASAH1/CFLAR/ARHGEF2	4
GO:0071404	cellular response to low-density lipoprotein particle stimulus	4/194	31/16218	4.8501346024638014e-4	0.007218486620037859	0.0052186295489158475	TICAM1/NPC1/PPARG/TLR4	4
GO:2000273	positive regulation of signaling receptor activity	4/194	31/16218	4.8501346024638014e-4	0.007218486620037859	0.0052186295489158475	EDN1/EPHB2/HIF1A/CCL2	4
GO:0032370	positive regulation of lipid transport	6/194	84/16218	5.083476801819895e-4	0.007535386696994873	0.005447733541582514	EDN1/IL1B/NFKBIA/PLA2G4A/PPARG/PRKCD	6
GO:0044839	cell cycle G2/M phase transition	8/194	153/16218	5.120448170396198e-4	0.007559829678772946	0.0054654046787176265	CDK2/CDK6/CDKN1A/ATF5/APP/DYRK3/IER3/MELK	8
GO:0071346	cellular response to type II interferon	7/194	117/16218	5.147736625614886e-4	0.007569838998065555	0.005472640950276258	EDN1/GAPDH/PPARG/CCL2/STAT1/TLR4/CD58	7
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	5/194	56/16218	5.41808966748875e-4	0.007902164019347105	0.005712896459109616	HIF1A/NFE2L2/PRKCD/BCL2/MELK	5
GO:0072577	endothelial cell apoptotic process	5/194	56/16218	5.41808966748875e-4	0.007902164019347105	0.005712896459109616	ICAM1/NFE2L2/SERPINE1/CCL2/CD40	5
GO:0002431	Fc receptor mediated stimulatory signaling pathway	4/194	32/16218	5.491545204018531e-4	0.007902164019347105	0.005712896459109616	LYN/PLSCR1/PRKCD/SRC	4
GO:0034405	response to fluid shear stress	4/194	32/16218	5.491545204018531e-4	0.007902164019347105	0.005712896459109616	PTK2B/NFE2L2/PTGS2/SRC	4
GO:0055094	response to lipoprotein particle	4/194	32/16218	5.491545204018531e-4	0.007902164019347105	0.005712896459109616	TICAM1/NPC1/PPARG/TLR4	4
GO:0030949	positive regulation of vascular endothelial growth factor receptor signaling pathway	3/194	14/16218	5.566411934517061e-4	0.007902164019347105	0.005712896459109616	GRB10/HIF1A/IL1B	3
GO:0042994	cytoplasmic sequestering of transcription factor	3/194	14/16218	5.566411934517061e-4	0.007902164019347105	0.005712896459109616	NFKBIA/NFKBIB/NFKBIE	3
GO:1901533	negative regulation of hematopoietic progenitor cell differentiation	3/194	14/16218	5.566411934517061e-4	0.007902164019347105	0.005712896459109616	HES1/NFE2L2/ZFP36	3
GO:1901722	regulation of cell proliferation involved in kidney development	3/194	14/16218	5.566411934517061e-4	0.007902164019347105	0.005712896459109616	EGR1/MYC/CFLAR	3
GO:0035966	response to topologically incorrect protein	8/194	156/16218	5.823422521462964e-4	0.008235345795678084	0.005953771361931282	DNAJB1/NFE2L2/PTPN1/XBP1/CHAC1/NCK2/BAG3/EDEM1	8
GO:1904705	regulation of vascular associated smooth muscle cell proliferation	5/194	57/16218	5.882081801766292e-4	0.008286551118442512	0.005990790424860406	CDKN1A/EDN1/JUN/PPARG/SRC	5
