GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0046323	D-glucose import	16	0.0035335689045936395	72/16283	0.041666666666666664	0.799126423243031	-0.4006384531298109	0.7319738349353497	0.836726533716875	0.6896415890017762	ERFE/SLC1A2/SLC2A1	3	3	0.8878573267599045	1.6208839449475305
GO:0046324	regulation of D-glucose import	9	0.002355712603062426	54/16283	0.037037037037037035	0.7103345984382498	-0.5000530690925322	0.7801967542171706	0.8633154414109688	0.7115565347015633	ERFE/SLC1A2	2	25	-1.637871317548351	0.19318945142422175
GO:0046325	negative regulation of D-glucose import	16	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046326	positive regulation of D-glucose import	37	0.002355712603062426	35/16283	0.05714285714285714	1.0959448090190138	0.13326742982365886	0.5512870901769071	0.7219167081316407	0.5950137418389787	ERFE/SLC1A2	2	17	-1.2522088367363662	0.28211550989234097
GO:0046328	regulation of JNK cascade	17	0.016489988221436984	138/16283	0.10144927536231885	1.945699117461293	2.61662794132495	0.012978072920124782	0.10604292437765037	0.08740204585760597	IL1B/IL1A/WNT5A/CCR7/MECOM/F2RL1/SLAMF1/TRAF4/RIPK2/GADD45A/DUSP10/MAP4K4/PER1/DNAJA1	14	102	-1.098058156909108	0.32762542578682574
GO:0046329	negative regulation of JNK cascade	27	0.005889281507656066	35/16283	0.14285714285714285	2.7398620225475345	2.4166699831228216	0.03376585277640787	0.1904131249520611	0.1569411328160022	MECOM/F2RL1/DUSP10/PER1/DNAJA1	5	26	-0.760801298827477	0.4517671303207041
GO:0046330	positive regulation of JNK cascade	97	0.01060070671378092	96/16283	0.09375	1.7980344522968197	1.8392575455212756	0.0626532534910101	0.26354378668609463	0.21721643631208537	IL1B/IL1A/WNT5A/CCR7/F2RL1/SLAMF1/TRAF4/RIPK2/GADD45A	9	69	-1.1490246005011353	0.31186576862227444
GO:0046337	phosphatidylethanolamine metabolic process	5	0.001177856301531213	29/16283	0.034482758620689655	0.6613460054425084	-0.4280983424105747	0.7886599850575766	0.868029967046415	0.7154423119771756	PLAAT3	1	20	-2.1078749467940865	0.12119894059177996
GO:0046339	diacylglycerol metabolic process	14	0.001177856301531213	25/16283	0.04	0.7671613663133099	-0.273249867006306	0.7380844869298997	0.8378298263783919	0.690550938082464	DGKE	1	12	-1.5970493230280958	0.20113423642855643
GO:0046340	diacylglycerol catabolic process	6	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046415	urate metabolic process	10	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046425	regulation of receptor signaling pathway via JAK-STAT	13	0.014134275618374558	74/16283	0.16216216216216217	3.110113647216121	4.266896096108651	4.138849104325123e-4	0.01095780588846078	0.009031575264288414	IL6/IFNG/SOCS3/IL7R/GADD45A/SOCS2/BCL3/OCIAD2/CENPJ/WDR48/USP1/CRLF3	12	41	-0.34080809015640295	0.6618140587189488
GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	20	0.0035335689045936395	21/16283	0.14285714285714285	2.7398620225475345	1.8711385650209214	0.09346455278236672	0.3269443326279551	0.26947204371190947	SOCS3/SOCS2/BCL3	3	15	-0.7215805856741958	0.4686400852358763
GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT	38	0.008244994110718492	40/16283	0.175	3.35633097762073	3.4994648741106062	0.004216891418542495	0.05239054988747198	0.04318101627849014	IL6/IL7R/OCIAD2/CENPJ/WDR48/USP1/CRLF3	7	24	-0.3442863545327279	0.6598004914287094
GO:0046456	icosanoid biosynthetic process	9	0.0035335689045936395	53/16283	0.05660377358490566	1.0856057070471365	0.1464029628358596	0.526999655047664	0.7120747155409315	0.5869018353370427	PTGS2/IL1B/PTGES	3	28	-1.3457348947471897	0.25749343543685005
GO:0046464	acylglycerol catabolic process	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046470	phosphatidylcholine metabolic process	21	0.001177856301531213	75/16283	0.013333333333333334	0.25572045543776994	-1.5152017849187345	0.9821465854829146	0.9896592739166458	0.8156908699935674	PLAAT3	1	55	-3.1194758584725664	0.044165959103058525
GO:0046471	phosphatidylglycerol metabolic process	12	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046473	phosphatidic acid metabolic process	6	0.002355712603062426	38/16283	0.05263157894736842	1.0094228504122498	0.01363900565924973	0.5964005702790942	0.7492876013719579	0.6175732108482854	LIPH/DGKE	2	31	-1.8529826971652965	0.15613373583630843
GO:0046475	glycerophospholipid catabolic process	15	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046479	glycosphingolipid catabolic process	12	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046485	ether lipid metabolic process	6	0.001177856301531213	22/16283	0.045454545454545456	0.8717742799014884	-0.14115014692849626	0.6923687963178927	0.8076639025729889	0.6656877661994699	PLAAT3	1	11	-1.510037946038466	0.21914336226273748
GO:0046486	glycerolipid metabolic process	9	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046487	glyoxylate metabolic process	5	0	0	0	0	0	1	1	1		0	0	0	0
