GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0034035	purine ribonucleoside bisphosphate metabolic process	17	0.0013175230566534915	16/16034	0.40188206017605177	0.7738378905799903	0.6583197799055881	TPST1/SULT1B1/PAPSS1	3	16	0.3673066325131198	1.16320238434801
GO:0034036	purine ribonucleoside bisphosphate biosynthetic process	2	0	0	1	1	1		0	0	0	0
GO:0034050	programmed cell death induced by symbiont	1	0	0	1	1	1		0	0	0	0
GO:0034058	endosomal vesicle fusion	12	4.391743522178305e-4	12/16034	0.8409673645273736	0.9498282924323624	0.8080384277300235	SAMD9	1	11	-0.3566122067135791	0.6527025442759955
GO:0034059	response to anoxia	3	0	0	1	1	1		0	0	0	0
GO:0034063	stress granule assembly	28	0.003513394817742644	28/16034	0.03648289086755525	0.21619153079932113	0.1839185735226667	YTHDF3/DDX3X/C9orf72/DAZAP2/PRKAA1/CSDE1/DDX6/G3BP2	8	18	1.2303528498684624	1.9441910717040696
GO:0034067	protein localization to Golgi apparatus	29	0.0030742204655248135	28/16034	0.09173333985878446	0.362103481290928	0.3080488652834324	RAB33B/SORL1/ARL5B/CSNK1D/GOLPH3/SYS1/GCC2	7	25	0.7683173902719039	1.5113576732034342
GO:0034080	CENP-A containing chromatin assembly	8	0	0	1	1	1		0	0	0	0
GO:0034085	establishment of sister chromatid cohesion	11	0.002635046113306983	11/16034	0.0019801070190148427	0.03259384493568182	0.027728253017247326	WAPL/STAG2/NIPBL/NAA50/RAD21/STAG1	6	2	3.139895354752901	3.8335106546695874
GO:0034086	maintenance of sister chromatid cohesion	12	0.0013175230566534915	12/16034	0.23698582378073224	0.6007865215346834	0.5111014276265573	MACROH2A1/RB1/NIPBL	3	4	1.7536009936330104	2.4541604551977327
GO:0034087	establishment of mitotic sister chromatid cohesion	7	0.0021958717610891525	7/16034	9.40213806885928e-4	0.019780652014100102	0.01682780675233083	STAG2/NIPBL/NAA50/RAD21/STAG1	5	1	3.650720978518892	4.344036757779779
GO:0034088	maintenance of mitotic sister chromatid cohesion	12	0.0013175230566534915	12/16034	0.23698582378073224	0.6007865215346834	0.5111014276265573	MACROH2A1/RB1/NIPBL	3	4	1.7536009936330104	2.4541604551977327
GO:0034089	establishment of meiotic sister chromatid cohesion	4	0	0	1	1	1		0	0	0	0
GO:0034091	regulation of maintenance of sister chromatid cohesion	8	4.391743522178305e-4	8/16034	0.7064180883902859	0.9064126716967382	0.771103867875738	MACROH2A1	1	9	-0.15594151125142822	0.7755054164393058
GO:0034092	negative regulation of maintenance of sister chromatid cohesion	3	0	0	1	1	1		0	0	0	0
GO:0034093	positive regulation of maintenance of sister chromatid cohesion	5	4.391743522178305e-4	5/16034	0.5350947509321581	0.8476406268386225	0.7211052827630378	MACROH2A1	1	6	0.2495235968567364	1.0682976213781363
GO:0034097	response to cytokine	881	0	0	1	1	1		0	0	0	0
GO:0034101	erythrocyte homeostasis	136	0.014053579270970576	136/16034	0.0023581285207345155	0.036453591110745955	0.03101181832645598	HSPA1B/ALAS2/AHSP/EPB42/MAPK14/BCL6/ALAS1/HIF1A/LYN/HOXA5/SPI1/SLC25A40/JMJD6/EPAS1/RCOR1/SLC4A1/HMOX1/CFLAR/FOXO3/STAT3/SRF/STAT5B/SP3/KCNQ1/RB1/HIPK2/BPGM/PTBP3/SLC11A2/IREB2/KMT2E/BAP1	32	27	2.211182102880189	2.907317313403568
GO:0034103	regulation of tissue remodeling	73	0.005709266578831796	73/16034	0.2307167941492416	0.5972432192192417	0.5080870676051162	CEACAM1/TMEM119/PPARG/ADAM8/RUNX1/SYK/IL18/ROCK1/UBASH3B/TMBIM1/PLEKHM1/TGFB1/SUCO	13	21	1.561709985822905	2.2656815303721265
GO:0034104	negative regulation of tissue remodeling	22	0.0013175230566534915	22/16034	0.6227611009292651	0.8825137881044248	0.7507725969752023	TMEM119/PPARG/UBASH3B	3	5	1.5304574423188007	2.235115293742007
GO:0034105	positive regulation of tissue remodeling	11	0.0013175230566534915	11/16034	0.1972902723605211	0.5487498877001836	0.46683279494525987	IL18/ROCK1/TMBIM1	3	8	1.0604538130730652	1.782316731414051
GO:0034109	homotypic cell-cell adhesion	97	0.00878348704435661	96/16034	0.04785977393896196	0.2515379545306419	0.21398850183001858	HBB/CEACAM1/DSC2/CTSG/PLEK/EMILIN2/LYN/PLPP3/PRKCD/STXBP3/PIK3CG/MYL12A/SYK/CDHR2/CLIC1/PIK3CB/FERMT3/UBASH3B/F11R/IL6ST	20	28	1.7048108294635784	2.406120850628046
GO:0034110	regulation of homotypic cell-cell adhesion	37	0.003952569169960474	37/16034	0.06991025054320416	0.307250798277333	0.26138456175381847	CEACAM1/CTSG/EMILIN2/LYN/PRKCD/SYK/UBASH3B/F11R/IL6ST	9	25	1.01963181855281	1.7438285037478467
GO:0034111	negative regulation of homotypic cell-cell adhesion	14	0.0013175230566534915	14/16034	0.31930878194987	0.6806369150016565	0.5790317966256163	CEACAM1/PRKCD/UBASH3B	3	6	1.348135885524846	2.057735914131423
GO:0034112	positive regulation of homotypic cell-cell adhesion	17	0.001756697408871322	17/16034	0.2138913827724736	0.5666846583066542	0.48209027248937414	CTSG/EMILIN2/F11R/IL6ST	4	16	0.6549887049649007	1.4096380664614558
GO:0034113	heterotypic cell-cell adhesion	60	0.007465963987703118	60/16034	0.0032845951127887813	0.045441159235488374	0.03865772703910942	DSC2/CEACAM6/FLOT1/IL1RN/SIRPA/ITGA7/CD58/GLDN/ITGB2/ITGAX/IL10/NINJ1/MYADM/PTPRC/CD44/ITGA5/MBP	17	25	1.6556205852728068	2.3577632540582716
GO:0034114	regulation of heterotypic cell-cell adhesion	24	0.0030742204655248135	24/16034	0.044244917550847335	0.23479804594405634	0.19974751793596165	CEACAM6/FLOT1/IL1RN/IL10/MYADM/CD44/MBP	7	22	0.8961507617817889	1.6285579046564622
GO:0034115	negative regulation of heterotypic cell-cell adhesion	10	0.001756697408871322	10/16034	0.041814937703708734	0.22629073212410414	0.1925101714197021	IL1RN/IL10/MYADM/MBP	4	8	1.348135885524846	2.057735914131423
GO:0034116	positive regulation of heterotypic cell-cell adhesion	15	0.001756697408871322	15/16034	0.15333653655008286	0.47668238291794757	0.40552348912795516	CEACAM6/FLOT1/IL10/CD44	4	13	0.8626280697431452	1.597596321083807
GO:0034121	regulation of toll-like receptor signaling pathway	31	0.003952569169960474	30/16034	0.019940980498070065	0.15053111711441214	0.12805991163527622	IRAK3/TLR2/NLRP6/TLR5/SMPDL3B/ARRB2/BIRC2/IRF1/PDPK1	9	18	1.3481358855248458	2.0577359141314226
GO:0034122	negative regulation of toll-like receptor signaling pathway	19	0.0021958717610891525	18/16034	0.10045966011736446	0.38003127612821525	0.32330040839749435	IRAK3/NLRP6/SMPDL3B/ARRB2/PDPK1	5	9	1.453496401182672	2.160031842443575
GO:0034123	positive regulation of toll-like receptor signaling pathway	4	0	0	1	1	1		0	0	0	0
GO:0034124	regulation of MyD88-dependent toll-like receptor signaling pathway	4	0	0	1	1	1		0	0	0	0
GO:0034125	negative regulation of MyD88-dependent toll-like receptor signaling pathway	2	0	0	1	1	1		0	0	0	0
GO:0034127	regulation of MyD88-independent toll-like receptor signaling pathway	2	0	0	1	1	1		0	0	0	0
GO:0034128	negative regulation of MyD88-independent toll-like receptor signaling pathway	1	0	0	1	1	1		0	0	0	0
GO:0034134	toll-like receptor 2 signaling pathway	16	0.003952569169960474	16/16034	1.0260457017136136e-4	0.0043172846064411284	0.003672802645747828	TLR1/PIK3AP1/LYN/TLR6/F2RL1/NOD2/PJA2/RIPK2/IRAK1	9	4	2.85221328230112	3.546192221221008
GO:0034135	regulation of toll-like receptor 2 signaling pathway	12	0.002635046113306983	12/16034	0.0034864062562846776	0.04740312598172149	0.04032681242803269	TLR1/LYN/TLR6/F2RL1/NOD2/PJA2	6	7	1.8871323862575329	2.5859692821839997
GO:0034136	negative regulation of toll-like receptor 2 signaling pathway	7	0.0013175230566534915	7/16034	0.06421290276209526	0.291728037377111	0.2481790303838023	LYN/TLR6/NOD2	3	2	2.4467481741929555	3.1417639026473054
GO:0034137	positive regulation of toll-like receptor 2 signaling pathway	6	0.0013175230566534915	6/16034	0.040943288055066016	0.22629073212410414	0.1925101714197021	TLR1/F2RL1/PJA2	3	6	1.348135885524846	2.057735914131423
