GeneID	GSE16250_GPL570_MTB_control_blood_pmbc_dn.tsv	GSE34151_GPL10558_MTB_control_blood_dcs_dn.tsv	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode_dn.tsv	GSE83456_GPL10558_EPTB_control_blood_dn.tsv	GSE83456_GPL10558_PTB_control_blood_dn.tsv	GSE139871_GPL10558_MTB_control_blood_monocyte_dn.tsv
4313	0	-0.2614166273071583	0	0	0	0
4331	-0.09989010616253102	-0.019535681977815883	-3.397988043158523e-4	0	0	-0.05498300023342653
4482	0	-1.4701040025775254	0	0	0	0
4582	0	0	-0.8723097085326272	-0.03959140528941196	0	0
4605	0	-1.141748129038663	0	0	0	0
4609	0	0	0	-0.21706973882038127	-0.2974409766034638	-0.03100894610095945
4616	-0.2614375684996954	0	0	0	0	0
4638	0	-0.05330736002253689	-0.258399453803226	0	0	-0.0724788254823003
4651	0	-7.962610035458086	-1.937649697557081	0	-0.20426069830913307	-0.3507503207405052
466	0	0	-5.528518481805392	0	0	0
4690	0	0	-0.06876476742621758	-0.03917295889367356	0	0
47	-1.8278485668903048	-1.2748707421898513	0	0	0	-0.50735371838387755
4775	0	0	0	-2.7283918972904804	-2.343685063990752	-0.08009772970840279
4776	-4.140523073387753	-0.04789240018832807	-0.0661711948663109	-2.890728014495981	-2.45516407577111	-0.025212330044529108
4780	0	-0.3731945544476001	-1.0183794957830776	-0.18651536875641783	0	-0.31333982346845735
4783	0	-0.5358116942892721	0	0	0	0
4791	0	0	0	-0.2538006264346202	0	0
4792	0	0	0	0	0	-0.691628112534346
4793	0	0	0	-1.1046379101506123	-1.6331723985060351	0
4794	0	0	-0.02586792518253256	0	-0.24191846704366937	0
481	-0.6386312942468494	0	-0.13112513659301597	-1.118422585572406	-0.499096801079294	-0.004301642783766879
4817	-0.7176700015789663	-0.1087595611612746	0	-0.37512223858659377	-1.5273479219733883	-2.2254153184998127
4836	0	-1.269493039524482	-0.3580867027955641	-0.06901781939631557	0	-0.02041186959480712
4846	0	0	0	0	0	-0.5320589624333287
4850	0	-0.259212680409566	0	0	0	0
4851	0	0	0	-0.03917295889367356	0	-0.08582679571474217
4860	-0.6554542964927768	-0.0538472333604659	-0.03913922550363891	-2.0758128056031127	-1.2348265597692072	-0.03751618784652453
4864	-1.7770478147883932	0	0	0	0	-0.4856334712333219
4891	0	0	0	-1.5311399913093682	-0.96711782845688	0
4893	-0.3348740624453808	-0.02453667044731489	-1.936269570589872	0	0	-0.22537899237996492
4925	-1.527620413794862	0	-21.69408901668436	0	0	0
4927	0	0	0	0	-0.23985364774800624	0
4931	0	0	0	0	0	0
4998	-0.04973015256246445	0	-0.91878313615885	0	-12.150623402434515	0
501	0	-9.095056722521718	-10.39678622381062	0	-0.07188350325728932	-2.531596056615236
5018	-0.03439494049030793	0	0	-0.4298325269352513	-0.9470980012554022	-0.10438849226144598
5019	0	0	-0.7553520763573376	0	-0.8141840115766501	0
5048	-0.6049749327544965	-0.3954625829553644	0	-0.6744795355134219	-0.24669756513274543	0
5050	-33.38428300523864	0	-31.38841283419197	0	0	-0.04524549366073649
5054	0	0	-0.05029808449921075	0	0	-0.011645662682125302
5058	-1.183252373214149	0	0	0	0	-0.0010009853063124297
50810	0	0	0	0	0	0
50813	0	0	0	0	0	0
50814	0	0	0	0	0	0
50865	0	0	0	0	0	0
5092	-0.11977418964872166	-0.13833521742191746	0	-1.0951253448613087	-0.6325476325879709	-2.5712226845100226
5096	0	-22.707114892762164	0	0	0	0
51001	0	0	0	0	0	0
51005	0	0	0	0	0	0
51015	0	0	0	0	0	0
51021	0	0	0	0	0	0
51024	0	0	0	0	0	0
51026	0	0	0	0	0	0
51031	0	0	0	0	0	0
51053	0	0	0	0	0	0
51056	0	0	0	0	0	0
5106	-2.0837740537002136	0	-0.3126916107468865	0	0	0
51070	0	0	0	0	0	0
51071	0	0	0	0	0	0
5108	-0.03414565380020752	-0.2707531105813886	0	-1.923137141207484	-3.124275405474141	-9.938774974828458
51097	0	0	0	0	0	0
5110	-0.16085434022510103	-0.09337180061584038	-0.5889355212151726	0	0	0
5111	0	0	0	0	0	-0.2367472118248017
51116	0	0	0	0	0	0
51160	0	0	0	0	0	0
51170	0	0	0	0	0	0
51203	0	0	0	0	0	0
51282	0	0	0	0	0	0
51293	0	0	0	0	0	0
51335	0	0	0	0	0	0
51375	0	0	0	0	0	0
51382	0	0	0	0	0	0
51385	0	0	0	0	0	0
51422	0	0	0	0	0	0
51465	0	0	0	0	0	0
51466	0	0	0	0	0	0
51495	0	0	0	0	0	0
5154	0	-0.010530186424929866	0	0	-0.895982229387385	-0.008690530655916184
51569	0	0	0	0	0	0
51599	0	0	0	0	0	0
51635	0	0	0	0	0	0
51719	0	0	0	0	0	0
51742	0	0	0	0	0	0
5211	-1.149765393551761	-0.6327702438563536	0	-11.371291405824634	-13.888023650296802	0
5223	0	-3.1894104418500486	-0.23019536121302764	0	-0.5029537953537373	-0.24313060715878287
5236	0	0	-0.6637728071999847	-2.348751294677052	-0.05532320479466701	-0.0015325146002100332
5255	0	-0.0017967734640027544	0	0	-0.2853050249351141	-0.21568725949227696
5257	-2.123190939480507	0	-0.05636685604437935	0	0	-0.6153171471505052
5261	0	0	-0.22000775643718323	-0.03917295889367356	0	-0.03731771896247504
5287	-0.156915610976187	-0.08093856001653882	0	0	0	0
5289	0	0	-2.0557026049695435	-1.1888877016278216	-0.14077732499969908	-0.0401376288332613
5290	-0.4360438096107376	-0.03045359965068768	-0.264018290628262	0	0	0
5300	0	-0.1231536701519083	0	0	0	-0.08606263202828063
5321	0	0	0	0	0	-0.22286242715237847
533	-1.4080751458502638	-0.44535798959389006	0	0	0	-1.4311512466586471
5331	0	0	-0.12034209294144611	-7.667279714160822	0	0
53343	0	0	0	0	0	0
5347	0	0	-0.6216969475657677	0	0	-0.9017037388808804
5355	0	0	0	-0.10076487105717293	0	0
5357	-0.5757831936627154	-0.21124581062213188	0	0	0	0
5359	0	-0.0159485131916655	-0.04643676494049524	-0.1532228457176101	0	0
5366	-0.559883556479682	-0.005180759698124815	0	0	-2.5519212329571355	0
5373	0	-0.19231633222145827	0	-11.97789719102027	-9.76108957332469	0
54205	0	0	0	0	0	0
5423	0	-0.46017289575938847	-0.7451460365893987	0	0	-12.95790057463626
5427	0	-0.02481614458503245	-0.04900439321678801	0	-3.412134823365063	0
5438	0	-1.2874487203074108	0	-0.03917295889367356	0	-0.04046886433701924
54386	0	0	0	0	0	0
5440	0	-0.2383208680989801	-0.28915389240079303	0	0	-0.10369507859646604
54438	0	0	0	0	0	0
54442	0	0	0	0	0	0
54499	0	0	0	0	0	0
54505	0	0	0	0	0	0
54512	0	0	0	0	0	0
54541	0	0	0	0	0	0
54623	0	0	0	0	0	0
5467	-0.6719899930721928	-0.006476037174051791	-1.2129069879333645	-0.03917295889367356	0	0
5468	-0.03178452766988815	0	0	0	0	-0.07620094774261094
54681	0	0	0	0	0	0
54733	0	0	0	0	0	0
5480	-0.4197986731250207	0	-0.01981209543119564	0	-3.705453981318712	0
54807	0	0	0	0	0	0
54850	0	0	0	0	0	0
54881	0	0	0	0	0	0
54915	0	0	0	0	0	0
54957	0	0	0	0	0	0
5498	-0.3684778378323562	-1.743657751695176	0	-0.03917295889367356	0	0
55008	0	0	0	0	0	0
55011	0	0	0	0	0	0
55012	0	0	0	0	0	0
55033	0	0	0	0	0	0
55038	0	0	0	0	0	0
55111	0	0	0	0	0	0
55127	0	0	0	0	0	0
55129	0	0	0	0	0	0
55148	0	0	0	0	0	0
55179	0	0	0	0	0	0
5525	0	-0.08085619897400209	-0.2542333467166719	-2.20151154545082	-1.152607777538084	-0.1414528367484562
55256	0	0	0	0	0	0
5529	0	0	-0.3651005788367177	-0.5387802883376145	-1.391294463429536	-0.10349167445376796
55324	0	0	0	0	0	0
5547	0	-0.23762709634399132	-0.19101997376797192	0	-1.6300081408093912	-0.13723073597731572
55556	0	0	0	0	0	0
55604	0	0	0	0	0	0
55608	0	0	0	0	0	0
55620	0	0	0	0	0	0
5566	-2.0894885446149725	-0.06521742845394929	-0.4994964782549658	0	0	-0.12719128091715692
55699	0	0	0	0	0	0
55746	0	0	0	0	0	0
55748	0	0	0	0	0	0
55793	0	0	0	0	0	0
5580	-0.3518820224905084	-0.013553710393785376	-0.03905550954658935	0	-9.214381480797528	-0.4133482490360523
55818	0	0	0	0	0	0
55825	0	0	0	0	0	0
5583	0	0	0	-0.3237400301222171	0	0
55837	0	0	0	0	0	0
55847	0	0	0	0	0	0
5588	0	-0.008621428246230634	-0.08530111736605145	-0.19954596034226524	0	0
55893	0	0	0	0	0	0
55958	0	0	0	0	0	0
5601	-0.8578864280326828	-0.050230516347800624	-0.08597118980309221	0	-0.3393497099492476	0
5603	0	-0.03156461732409775	0	0	0	0
5607	0	0	0	-0.8806535774828778	-0.8176956695717963	0
5613	-0.6892381528297866	-0.04696164108984371	-1.3530148727312457	-10.627280652365709	-14.131613639470984	-0.12218119681400295
5627	0	-0.06030377698460648	-1.3957541889108596	0	0	-0.003882389606388648
5641	0	0	0	-2.774955922641412	0	0
5654	-0.8555292799570675	-0.020801134375255853	0	0	0	-0.03012544730374983
56654	0	0	0	0	0	0
56889	0	0	0	0	0	0
56924	0	0	0	0	0	0
56940	0	0	0	0	0	0
5696	0	-0.07934167381857016	-0.6173818047274953	0	-0.1010401494294153	0
5699	0	-0.5369476398934319	-0.3421291173367154	-0.940708823299051	0	-0.02267913585400461
56997	0	0	0	0	0	0
57019	0	0	0	0	0	0
57048	0	0	0	0	0	0
5708	0	0	0	0	-0.036488353941457774	-0.053023469998891126
5710	0	-0.020061010553225872	-0.5039020828789194	0	0	-0.49120700697195263
57147	0	0	0	0	0	0
57149	0	0	0	0	0	0
5715	0	0	0	-0.1942332709675605	0	0
5716	-0.2442315731154725	0	-1.391773319511502	-0.032315385880255953	0	0
57178	0	0	0	0	0	0
57192	0	0	0	0	0	0
572	0	-0.07547276635082928	-0.3542661724460164	-0.4520097126847695	0	0
5720	-0.8719119273827204	-0.9803139040171832	-0.4267433507684684	0	-4.650544903255211	-5.959481213050806
5721	-0.2396357131896956	0	-0.1666166719125905	0	-16.041858809123713	-0.05491264822630487
57215	0	0	0	0	0	0
57406	0	0	0	0	0	0
5743	-0.19990537766202296	-0.026440387500351825	0	-0.03917295889367356	0	-0.13928986541025823
5747	0	0	0	-3.786782524652205	-0.3155490833522654	0
5770	0	0	-0.08176511810413273	0	0	-0.1392190404396101
57761	0	0	0	0	0	0
5777	-0.031906692688210725	-0.02522699745941465	0	0	-0.14396119855935607	-0.027246604505181127
57804	0	0	0	0	0	0
5782	0	-2.6444353124466597	0	-0.04955356419063195	0	-0.06229993482795548
5788	-0.2786500928513117	-0.009966513576507796	-0.19509227297111412	-0.30391048922451125	0	-0.10325733372021542
5792	0	0	-58.30019424110146	-0.02295158229568739	-0.6708754051411299	-0.09019956742593732
5796	-0.05483946337930923	-0.0472861206157944	0	-0.03917295889367356	0	-0.016515204921724647
581	0	-0.0209873479706357	-0.026432279130894146	0	-2.2356678682028592	0
5827	-0.06573740245238158	0	-0.2755359798768433	0	0	0
5829	-0.10245711769450352	-0.03455552770506523	-0.25282062244522746	-0.6951647241121333	-2.152453750342025	0
5831	0	-0.019466667769261897	-0.0977927593773026	0	0	0
5836	-0.2673257988370984	0	-0.05068991385625221	0	0	-0.15693112330166725
58472	0	0	0	0	0	0
58478	0	0	0	0	0	0
58497	0	0	0	0	0	0
58533	0	0	0	0	0	0
5867	-1.0372568775172848	-0.014507714514870318	0	0	-1.5288318196894846	-0.24357388512909595
5873	0	-0.10288387771261798	0	-0.4554324655368127	-0.5547091803158739	0
5880	-6.673737894343811	-0.05162547868480227	0	0	0	0
5883	-0.0013035676795027928	-45.05505147730657	0	-0.41749073346578136	-3.356298136198149	-0.09416104693949752
5889	-0.0430686266104125	-0.19926960127290996	0	-1.5738875741988154	0	0
5891	-3.444201074189323	-0.12011414287075588	-0.5901135482631119	0	0	-0.05116046190211598
5898	0	-0.5280143530459875	0	0	0	0
5899	0	-0.02413059244152716	-0.197280099704744	-0.037904872457915184	0	-0.32428683513665224
5900	0	0	-2.904750214545022	-0.3119874968136937	-0.2888479737284384	0
5909	0	0	0	0	0	-2.917873996480488
5921	-1.738332398694456	0	0	-0.03917295889367356	0	0
5925	-0.29065036590449256	-0.35915207567292884	-0.04561391878909272	-0.466426033017068	0	-0.05590762080178707
5927	-0.39239558415779296	-0.7925655866453827	0	0	-3.149633532709984	0
595	0	-0.030542046500682707	0	0	-0.4910519759316976	-0.07888325050091538
596	-0.4764480389861188	-5.551162259736046	-1.660267977175927	0	0	-4.909810869924771
5971	0	0	0	-0.21654686079021523	0	0
5982	-0.29817206559338505	-3.755323091628985	0	-0.02013488486315196	0	0
5985	0	-0.1201740671939162	0	0	-0.19898807980554256	0
5986	-0.034333122791697535	-0.10231880060439968	-5.8977918784843935	-0.12487412629556482	0	0
5993	-2.9004206027200894	-0.05438187833908786	-0.6090413548834204	-0.04615069781923564	0	-0.08417890867430167
5997	-0.19185234684805164	0	-0.5613875976333006	-0.03917295889367356	0	-1.5412179491465283
6009	-0.08289617488930667	-0.16912333733647	0	0	-0.988952018841333	-0.08327580803830553
60493	0	0	0	0	0	0
6050	-0.13304208122778316	0	-0.19814644265596848	-1.9327343946806173	-1.9806850222806325	-0.27853820171074883
60528	0	0	0	0	0	0
6117	0	-0.0030233165807733026	-0.036014014465000535	-0.007765029117896449	-0.405770399303515	0
6118	-4.618665779570815	-0.006850404710455782	-0.113722670424224	-1.0435393497837089	-1.903534008179297	0
6119	0	0	-0.14023473883399912	-1.239439810653315	0	0
6182	0	-0.6493771895881193	-13.912581099635954	-0.3922890261380749	0	0
6184	-0.139556691424483	0	-0.06044113585023664	-0.956143864830448	-1.444901853098027	0
6193	0	0	-0.9823016008007156	-0.03917295889367356	0	-0.014029654405384596
6194	0	-1.7102549634599835	-0.09570475523663208	-0.9732538163945588	0	0
6195	0	0	-0.002578814701391624	-0.6474898881545776	-10.386112127493956	0
622	-2.987899973615087	-0.010677592708562722	0	-0.26364244111059376	0	0
6251	-0.11778121913392524	0	0	-0.01020650141023094	0	-0.2212157824869756
6253	0	0	0	0	0	0
6275	-0.2513057554866033	0	0	-0.03917295889367356	0	0
6284	-7.018470317111312	-0.005931576734511931	-0.07328569585417391	-0.34355281988591646	-0.7950709885306306	0
6304	-0.10281206359349372	0	-0.04787634731233492	-0.03917295889367356	0	-11.468602738797443
6342	0	-0.04406059200335166	-0.1599128222733366	0	0	-0.11539768900069476
6347	-0.7545157400142528	0	0	0	-0.3343829119080082	0
637	0	0	0	-0.02054948857371985	-0.2218588983715829	-0.10658604875082478
63874	0	0	0	0	0	0
6390	-1.4600306060570565	-0.13396773790093186	0	-3.0286259559696367	-1.0863791908292972	-0.1003428508167673
63933	0	0	0	0	0	0
64080	0	0	0	0	0	0
642	-0.5064519386378767	0	-0.10532347550692124	0	0	-0.02257469178700464
644	-1.1616413294678123	0	-0.04805390537583054	0	-1.8780102824291356	-0.1142194841551763
64422	0	0	0	0	0	0
64428	0	0	0	0	0	0
64429	0	0	0	0	0	0
6443	-0.04844110588882877	-0.6223563747838714	-0.5392339250470783	0	0	-0.02335520370740876
6461	-0.029494265005377496	-0.5574346286955018	-0.06412167012495645	0	0	-0.05581285549703305
6464	-0.3464852761066719	0	-0.11896174875911524	0	-0.9733090900545798	-2.058614011781197
64746	0	0	0	0	0	0
64781	0	0	0	0	0	0
64943	0	0	0	0	0	0
6499	-0.4655913167853689	0	0	0	0	0
6500	-0.17373817899188493	0	0	-9.027098353021827	-4.137165274927036	0
65057	0	0	0	0	0	0
6509	0	-1.2478382082400885	0	-0.882148507502188	0	-0.01523832182132734
65123	0	0	0	0	0	0
652	0	0	-0.872884372088162	-0.21738423704413437	0	0
6597	-0.26555841976692884	-0.6810199318637326	0	-2.971583320061125	-2.383988335028074	0
6599	0	0	-0.16237452248905854	-0.1919498261953123	0	0
66008	0	0	0	0	0	0
6603	0	0	-0.012143608969009135	-0.22689108321775	0	0
6616	0	-0.003919414399728205	-0.2529877156763688	-0.07636505113699843	-0.058716074334316914	-0.06978004994991338
6622	-1.6261496204967985	-0.005106482333799123	-0.13705303584335468	-0.05552345778417522	0	-0.006234063055193473
664	-0.9780724267312504	-0.006608236186799316	-0.4612468536639806	0	0	0
665	-1.375598610504296	0	0	-0.497458225096049	0	-0.11621079226840925
6657	0	-0.11913351189922228	-2.0644437741465147	0	0	-0.8517127435947742
6659	0	0	-0.1472399684889416	-1.5010251211765997	-1.5097413430496165	-1.7376068375480296
6676	-1.0322656667155743	-0.06248550093468641	-0.04606799631416792	-1.0450766772753508	-0.5682060068482342	0
6696	-3.748781343023623	-10.553244278576956	0	-0.35812044214728234	-0.08269356089342517	-0.05402982397909924
6697	-1.5383561316576273	-0.1645775066159132	-0.6734060714270997	0	-0.3224973243866032	-0.03010292252938207
670	-0.4055763523927773	0	0	-0.7111042430451588	-1.7001460088737892	-0.3778077686548871
6709	0	-4.067490681927559	0	0	0	-0.006330842773660736
6714	-0.7415057276565804	0	-0.2210993671901167	-0.032315385880255953	-0.0154139740378616	-6.812123504912233
672	0	0	0	-2.505350665323796	0	-0.09365447608484924
6772	0	-0.019625886436319795	0	0	0	-22.58528108013265
6774	0	-0.05895165579267325	-0.06774939882920283	0	-0.5425262670123283	0
6777	0	-0.9795450526901668	-0.25054121810621854	0	0	-0.007913578345337235
6790	-0.09959042554005187	-0.5220019463327634	-0.5873264419129305	-0.3823140460473078	0	-0.05380154642002977
6793	-0.4234497246861322	0	0	0	-1.0168325821700723	0
6804	-0.18269332239592884	0	-1.0959262311537588	-1.4364668498675384	-0.40135128718327895	-0.1040476641465419
6810	0	0	-0.05129544561693611	-1.5729720038864583	-2.8328487744116524	-0.026136765300834586
6812	-0.5208424650003058	-3.30592206084493	-2.9108108005192608	0	0	0
6813	-0.6140208383395125	-0.00983444830470585	-1.953179460264226	0	0	0
6832	-0.15889867854873152	0	0	-20.13280435586664	-9.3633997862119	-0.008819872380490687
6839	0	-0.21456217009673756	-0.5319933321549166	0	0	-1.154617153866505
6850	-1.4291437008518368	0	0	0	0	0
6856	-0.38735217762508856	0	-0.04587341339365593	0	0	-0.9073608278652352
6894	-0.3405165410881353	0	-0.037746803495926254	0	0	0
6908	-14.595508117880172	-0.5926435508391327	0	-0.03296084447536729	0	0
6909	-0.6117505709495532	-2.356826774811013	0	-0.07976480854245505	0	-0.00777336260669674
6915	0	0	0	0	0	0
6919	0	-0.010908032039654764	0	-0.3729621022086992	0	-0.09674986864694846
6944	-0.4391539113647896	-0.09720688467072292	-0.3866215203591688	0	0	0
695	-0.8973464793086512	-0.03083378729108537	-0.04051254156055004	0	0	-0.04930499840477517
6988	0	-0.015991698994100106	0	0	0	-0.1432030951293406
6990	0	-0.3229012765177908	-0.7837264176468297	0	0	0
701	-0.30905805987128243	0	0	-0.1458697300912715	-1.5281020033763064	-0.09938491720602471
7015	0	-0.00919492231121935	0	-2.0739607775022697	0	-0.13583530941819708
7016	0	-0.005273927725101657	-0.026342875267390983	-0.9448819673419996	-1.8317669420922191	0
7020	-1.3975671870661084	0	0	0	0	-0.0429180947061748
7027	0	-1.3989151823452488	-4.429184183995297	0	-0.20706111099454327	0
7043	-0.4537862768234482	-0.001785327151284738	-1.4014836943417968	-0.056881711063274665	0	0
7048	-0.1876364400143564	-0.5382934218318001	0	-0.03917295889367356	0	0
7074	0	-1.2242659098335738	0	0	-0.299684569488065	0
7077	-1.782942396685649	-0.09780198893489622	-0.2739311586597082	-2.5327124610960574	-2.7705901147417027	-0.9296792541669276
7082	0	0	0	0	0	-0.03960237535722655
7088	-0.030349580118345987	-1.248877446847711	0	0	-0.06107283692219889	0
7099	-4.120881925908902	-0.1372409734805884	0	-0.8304228975887205	0	0
7105	-0.6427208129690536	-6.688607565201645	0	0	0	-0.3764427301809994
7106	-12.576902329384955	0	-2.91725845192611	-1.5044930981293831	-3.214454048129408	-0.1884623335357698
7153	-1.0056952893894555	-0.021119390539416083	0	-1.3682262128140108	-1.425566641843961	-7.410551138064273
7157	-0.8542883395664619	0	-0.4456262961505551	-3.094069587444777	-1.131331617994602	-0.9070228906503076
7158	0	0	0	-0.02557339558573868	-0.46409536624262704	0
7159	-1.205703776112134	-0.020094984470407053	0	-2.001388076308788	-5.462473088874231	-0.06622450908851596
7165	0	-0.737830516268311	0	0	-1.2940680653364665	-0.2465802624737714
7168	-1.3777765618851978	0	-7.801688318194167e-4	0	-0.33916513052947306	-0.1208536857339788
7264	-0.17941293801224178	-0.05965247271652366	0	0	-1.0124175661466763	-0.0049026838155665775
727	-0.11214883134105036	0	-4.184742929297919	-0.7492380834348606	-1.7791866310407332	-0.02973352955587272
7296	0	0	0	0	-0.4515047612726944	0
7319	0	0	0	0	0	-2.5486422944948703
7358	0	0	0	-0.03917295889367356	-0.06716962122236758	-0.17597004660548904
7376	0	0	-0.05426743635969594	0	0	0
7398	-0.029136132864331088	-0.2478333832213225	0	-0.3520278666396617	0	-0.017107248902750838
7416	-0.3536581511100043	0	0	0	-0.7250639377713488	-0.01947597675644364
7466	-1.7947090735161295	0	0	0	0	-0.03835188018389751
7485	-0.3861600057275338	-0.15037415602384724	0	0	0	-0.08798635293366752
7494	0	-0.026828789358786853	-0.14788399523607745	-0.5977266749003318	-0.3346125757530125	-1.5417415270906432
7511	0	0	-2.4216863162070545	-0.04882212510296624	0	-0.22870274465700424
7538	-0.13446956228222318	-0.007397506285611421	0	-0.03917295889367356	0	0
7690	-0.2083952858311045	0	0	0	0	-0.14350773355106705
7750	0	-0.002649067386044424	-0.03306774032056009	0	0	0
780	0	0	0	-1.1500565868679873	-0.07621582303553842	0
7849	-0.726147295134231	-0.055851393662719406	0	0	0	-0.04503675006471324
7852	0	-0.27915585352241634	-0.016783780804274312	-2.296882298224668	-4.582235187214695	0
7866	0	-0.016103466460183263	0	0	0	0
7867	0	-0.016103466460183263	0	-0.11218097593192544	0	0
7874	0	-0.3819646423441324	-1.7766380957577326	0	0	0
79006	0	0	0	0	0	0
7905	-0.08764918742471847	0	0	0	0	0
79071	0	0	0	0	0	0
79073	0	0	0	0	0	0
79080	0	0	0	0	0	0
79090	0	0	0	0	0	0
79094	0	0	0	0	0	0
79143	0	0	0	0	0	0
79170	0	0	0	0	0	0
79174	0	0	0	0	0	0
79187	0	0	0	0	0	0
79600	0	0	0	0	0	0
79643	0	0	0	0	0	0
79716	0	0	0	0	0	0
7982	0	-0.0032690193803824874	0	-4.273744136642364	-4.220217795632477	-0.0745616756842118
79850	0	0	0	0	0	0
79902	0	0	0	0	0	0
79921	0	0	0	0	0	0
7994	0	0	0	-1.1255086945775088	-0.037129371214494666	0
79947	0	0	0	0	0	0
79961	0	0	0	0	0	0
80204	0	0	0	0	0	0
80212	0	0	0	0	0	0
80347	0	0	0	0	0	0
80349	0	0	0	0	0	0
8050	-0.8849986131558211	-1.2318269376768989	-0.8477941573476322	-0.03917295889367356	0	0
8061	0	0	-0.030609476253432355	0	0	0
80746	0	0	0	0	0	0
80758	0	0	0	0	0	0
808	0	0	0	0	0	0
8091	0	0	-0.02226979682491509	-9.71636406268265	-10.754044801099784	0
813	0	0	0	0	-1.255707063771308	0
81533	0	0	0	0	0	0
81544	0	0	0	0	0	0
8202	-0.03142326220175595	0	-0.5024383543671269	0	0	-0.056879894224137306
8204	0	0	0	-1.725284633362099	0	0
823	-1.1690278402072083	-0.3956394612046026	0	-2.2514504988599056	-2.678248417312052	-0.4532298271058997
8243	-0.04476111110487135	0	0	-10.713756070132842	-9.89764735106078	0
8270	-0.05243083575304763	-0.984696611114518	0	-0.1741935012093595	-0.7150917785846935	-0.06362196712153562
831	-0.7184684999621989	0	0	-0.25867170854970634	-0.6185993287935208	0
8312	0	0	-0.2020851915934983	0	0	-0.01986367170515657
8318	0	-0.02220982589740957	-0.0238684173637963	0	0	-0.14526792271571087
8321	-0.10271881581526417	0	-0.2880513502367734	-0.03530679308832485	-0.3876383237187784	-0.21640268110628744
8324	-0.16161545977524538	-0.05401843362490439	-0.4332973451765933	0	0	0
8349	0	-0.009157007412749552	-0.231525876404173	-0.972181144508942	0	0
835	-0.13323573926272553	-0.029836570432744156	0	-0.3839549031722407	0	0
836	-2.14297611966999	0	0	-0.4011478762872656	0	0
83743	0	0	0	0	0	0
8396	0	-0.2266639271468532	-0.3174170350115372	-0.8901593973048911	-1.6360230228694472	-0.02820325150305275
840	-0.12661512319569063	-0.7667673495886769	-0.02696853008515365	-1.1240054810201368	-1.427149482649917	0
84159	0	0	0	0	0	0
843	-2.801696456003172	0	-0.011792904292387552	-0.3294615665549905	0	0
8440	-0.4366213641827152	0	-0.11873758881934564	0	-10.356665788622298	0
8444	-0.9713568882863526	0	0	-1.288097401853872	-3.672626284389209	0
8446	-0.21583020392794863	-0.09885742995429414	-0.3082508850842287	0	0	0
84617	0	0	0	0	0	0
847	0	-0.019783846603799893	0	-0.04087750926462208	0	-0.0309593583476262
84722	0	0	0	0	0	0
8480	0	0	0	-0.017090256805885273	0	-1.522354678321968
84890	0	0	0	0	0	0
8503	-0.2308856770947429	-0.5808101756229687	0	0	0	0
8508	-0.5825040643205055	-0.4079867448495072	0	-2.7573767388420523	-1.2719872366163305	0
8518	-0.14511479446420428	-0.3063153538709935	0	0	-0.31574548535326885	-0.0739270692096746
8520	0	-0.6229787657009775	-0.27395074359425164	0	0	-0.2789650114087001
85236	0	0	0	0	0	0
85377	0	0	0	0	0	0
8550	-2.142158612251322	-0.016998841771209777	0	-0.15802315676066736	0	-0.3447302931532222
8553	0	-0.07001468752548257	-0.0802705031558755	-0.5007252402080813	-0.26637027323775486	-0.14599111478613003
8569	0	0	0	-0.5162168132838242	0	-0.02407018597034205
8573	0	0	-0.18083174097515264	-0.03917295889367356	0	-0.14951129657331325
8574	-0.17942570158564558	0	0	0	0	-0.19017359069758388
8607	0	-0.028261233514146306	0	0	0	0
8624	-0.14280967243796203	0	-0.258716312327703	-1.413147139961252	-0.541472880700868	-0.10280856249216357
8678	-0.1588753838904817	0	-0.09113771063226656	0	-1.367666528645386	-0.15721766463206405
868	0	-3.107604285783367	0	-1.63417901954477	-2.5524284236294186	-1.500767045931121
8720	0	0	0	-0.6473538087123618	0	0
8726	0	0	0	0	0	0
8727	0	0	0	0	-1.311706944749154	-0.1006729297018968
873	0	-2.3633032968036405	-0.8145619605488532	-6.9984160221069605	-2.239409063262677	0
8731	-1.3352370645677245	-0.27167933942568645	0	-2.4075359800011737	0	-0.09131666401322176
874	-1.8920929696197335	0	0	0	-0.9733786464618014	0
8800	-0.004032802562332294	0	-0.04473541314281471	-0.037904872457915184	0	0
8804	0	0	0	-1.187279327376275	-0.8750506356509751	0
8821	-1.6157979231808437	-0.04780937301021399	-0.20255643072792773	0	0	-0.06787457378269725
8826	-0.8191853786819334	0	-0.02621035851063999	-0.032946884649105224	0	-0.07803530744165903
8835	0	0	-0.010591509567784513	-0.5641455039074532	0	0
8837	-0.2020113522967568	-0.010204374901608498	0	0	0	0
8851	-0.8549345459861353	0	0	-1.135349469795151	-1.8451712069724469	-0.04419746257086454
8869	-1.2499789572071596	0	0	-0.8234960499592248	-1.6447335714642846	-0.11231877064146129
8870	-1.674632371859302	0	0	-1.0704478920595724	0	-0.03196581952007723
8878	0	0	-0.1028394813856428	-3.985248001064281	-3.9927861763204087	0
8884	-0.3204579228021165	-0.06824813528815943	-0.7264671913997351	0	0	0
8895	0	-0.7760660981013663	0	-1.010810574292127	-2.7316875885631227	-0.073546174391263
890	-2.832738770169076	-27.986985550022474	-2.726435563426413	-0.5260742643453418	-0.5437780155556776	-23.559597161560543
8900	0	0	-3.712270876787995	-1.083434871702532	0	0
