GeneID	GSE16250_GPL570_MTB_control_blood_PBMC_up.tsv	GSE34151_GPL10558_MTB_control_blood_dendritic_cell_up.tsv	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode_up.tsv	GSE83456_GPL10558_EPTB_control_blood_up.tsv	GSE83456_GPL10558_PTB_control_blood_up.tsv	GSE139871_GPL10558_MTB_control_blood_monocyte_up.tsv
2039	0.3133575128955348	0	0.16360064395569202	1.4851902652961528	0.9407118225788156	0
204	0	0	0.04321517674566813	1.13484616612361	0.5659398157051552	0.02100112988738366
2040	0	0.1632206688886506	0.6792821902798454	0	0.22154931582543025	0.032120516874739546
2041	0	0	0.09811868585084554	0	0	0.0861386035320575
2042	0.2516313778171626	0.4450918053289501	0.02299690216047545	0	0	0
2043	0.3925551470569353	0.00867978491047855	0	0	0	0
2044	0	0	0	0	0	0.09443256229906982
2046	0	0.2115459093530772	0	0	0.08141015517592143	0
2047	1.4455872768209757	0	0.10567440275505016	0.7895939098135774	0.4688556585170611	0
2048	0.2060161015134566	0.477963146867344	0.3307073156392183	1.9196008493124532	5.25592513441768	0
2049	0	0	0	0	0	0.010171809267716991
205	0	0.01913486565539252	0	0	0	0
2050	0	0	0.5469220113213731	0.5564508318343331	0.5704498821116062	0.16326133726159286
2051	0.2472412389729393	0.025453763916058025	0	0	0.4220993258252364	0.156145673149513
2052	0.29003907653402977	0.034551865809138715	0	2.0160074271359205	0.7252447252335938	0
2053	1.1254605275660472	0.005666859557765809	0.01877753543124201	0.091749193040099	0.15719212029747992	0
2054	0.7103966583303892	0	0	0	0.559086435533434	0
2055	0.09612090545991592	0.03833743227124575	0	0.9152465737195304	4.010585260087689	0
2056	0.04519753047453	0.06137185384928345	0	0.02983910275641999	0	0.10826521840490576
2057	0.05617356769438098	0.13806527750984038	0	0	0	0
2058	0.5702733662707495	0.2288274096897012	0	1.0929059025853425	2.9458642166512004	0
2059	0	0.04431976047666186	0.4204492130000128	0	0	0
2060	0.937516996715214	0	0	0	0	0
2063	0.811466642133982	7.037224212647838e-4	0.14519320372297578	0.4721276811328228	0.17596823229523997	0
2064	0	12.173044112407789	1.0866955002577845	1.679502366955798	0.055171796927514616	0.19289548441294632
2065	12.176699460358154	0	0.5605693633883472	0	0.38290948042479966	0.11069848313917388
2066	0.8239968766928536	0.5155752146466148	0.05587739789961188	0.5618845200417606	1.0714490710550972	8.73769475773602
2067	1.1969455403200715	0	0.03607948891952212	0	0	0
2068	1.8790651495685256	0.07079629111472019	0.614840012211276	0	0.3405098301402092	0
2069	0.10676875473605874	0.05068364742477982	0.05379703286634774	0	0.2525182464405913	0
207	1.538242599974712	0.015601667991674385	0.3332001318503348	0.33973378161217305	1.6824821412699302	4.9755784694200855
2070	0.11500646024341377	0.464465279190456	0	0.977971558286282	1.7680136905321056	0
2071	1.3344785954127014	0	2.341579911175701	0	0	0
2072	0.18244793949564533	0.04864347555857762	1.4643822450088169	0	0	0.17448898260325452
2073	0.0732566867241451	0.03405349195407281	0	1.331045298407462	0	0
2074	0.9156326792642392	0	0.1545595316792241	0	0.2956722161693668	0
2077	0	0.22568674869104052	0.2631001858320712	0.7207459007275248	0	0
2078	0.12643228082070074	0	8.945070849911273	0.5411788412778304	0.1865053251485962	0.2011492394663605
2079	0.028750234928440754	1.202494625321307	0.9438826757347633	1.3501860617481871	0	0
208	0.07894673672598423	0	0	0.09692841522848572	0.4575684403860225	0.12145915963478464
2081	0.5048004580725459	0	0.7658927297235678	0.3236541690989845	0.3610332054782856	0
2086	0	0	0	0	0.2592790147890008	0
2091	0	0.074746261224655	0	0	0.28097004027256256	0.2401408621884641
2098	0	0	0	0.7518519808451483	0	0
2099	13.405263607414955	0.012892486744191578	0	0.2443549531572564	0	0
21	6.925181806406846	0	0	0	0.02152138122768199	0
210	0	0	1.1093015682894682	0.27488163369936647	0	0.06011975265421743
2100	0.6938321444234852	0.10944150396416508	0	0	0.48554514861663867	0
2101	0.8733216268210418	0	0	0.3183062525681244	1.9989048136399523	0
2103	0	0	0.13864431611141825	0	1.3039560939890211	0
2104	0	0.011292727599916784	0	0	0	0
2107	0.416263691109048	0.1618429544997224	0	0	0	0
2108	0	0	0.23314376603851183	0.19330926719069488	0.26615061443319665	0.1242447586053586
2109	0.16149188027763384	0	6.513531234056597	0.8407352192628934	0	0.04170441275999215
211	0	1.065868772866243	0.2124031843067442	0	0.48554514861663867	0
2110	1.462044475025904	0	11.912711280004416	0.728047638646095	0	0
2113	0.5686489376954964	0.009203704307473342	0.059453269427352656	0	0	2.6163452144353467
2114	0.0741992750779373	0.07478274555324294	0.013154917599156768	1.4958001480749006	1.2012001897660145	0.4218900594919084
2115	0.2957726840361352	0	0	0	0.3596601093452234	0
2116	0.7498657998844158	0.022277770104788888	0	0.13951587087937178	0.7211490811389107	0
2117	3.4555513773489333	1.2053629946016668	0	0.3311779462704525	1.0251428280884023	0
2118	0.4844942208037404	0	0	0	0	0
2119	0	0.00881230380174312	0.01454004420258062	0.3895369060907296	0.22154931582543025	1.087929513868965
212	0	0	0	0	0.48554514861663867	0.5263132739119403
2120	0.1553689370275304	0	0	0.08859730172223235	0.33108571239987583	0.02230398539330541
2121	0.3367572595474594	0.08403022916878297	0	0	0.5299003282332273	0
2122	0.5084879191468619	0.08403022916878297	0	0.2159910385852616	0.4948927305679176	0.0746128153122986
2123	0.8715690129213676	0.0013781420249058818	0.4047833165336373	2.710651976415748	9.825887411857988	0.03381458694706557
2124	0.6937666932304122	0	0	0.4190769489792015	0.13823631353926735	0.03381458694706557
2125	0.606517246914043	0	0	0	0	0
2128	7.332247645252796	0.03192550026575011	0	0.4176769274372985	0.03749086200293928	0
213	0.6955502858339289	0	0.3374294304551495	0	0	0.3539077129217425
2130	0.2193655699553289	0.32269435156951753	0	0	0	0.02962980847310842
2131	68.63734065716838	0.04493037063391725	4.154654885515708	0	5.677046259294751	0
2132	0.7606152345247261	0.07975885526926163	0	0	4.050143372610227	0
2134	0.43281396817485407	0	0.08799466030027706	0.266385606233454	1.5616740669204618	0.02519977399264328
2135	0.5777170282626627	0	0	0	1.238789346249241	0
2137	0.4925070614130318	0	0	2.051420297138175	0	0
2138	0	9.5373792705199	0.697542202460629	0	0	0
2139	0.010081280886977071	0.06863385033017833	0	0	4.102986678641562	0
214	0	0	2.4555636414060382	8.138042605973649	0	0
2140	0	0	0.10014889184937958	0	0	0.7614982545817526
2145	1.0471017385801922	1.3354372807514858	0	0	0.48554514861663867	0
2146	0.20924222490381927	0	0.12314219389689438	2.632960193794699	0	3.35116655181216
2147	0	0	0.01976022547242262	0	0	2.72876963212637
2149	5.190438472204333	0.009132636995233616	0.049233996033478	0.5472266361872964	0	0
215	3.450297288243382	0	0	0.7339183576509971	0.4338258219627935	0
2150	0	0.012009784589583128	0.017492591517368455	0	3.123808231363697	0
2151	0.6150242235491339	0	0	1.4800416348693255	1.1264331508769578	0.04968153904168417
2152	0.441106272964172	0.02537541175736357	0	0	0	0.02570445654225628
2153	0	0	0	0.8471239512188833	2.8089165760807284	0.024672121668700392
2155	3.313334393608907	0	0	0	0.7171791882808227	0
2157	0	0.017248340316747574	0	0	0	0
2158	0.041698641722067	0	0	0	0	0.10640649241296272
2159	2.7216974108158696	0.08983515466160666	0.1486827132563835	0	0	0
216	0	0.10054691063107056	0.31384940529480576	0	0.48554514861663867	0
2160	0	0	0.631339545805921	0	0.2105980503756704	0
2161	9.580010367214223	0	0	22.5110573494068	41.665272477105525	0.020952620180959988
2162	3.77302371853277	0	0	0	0	0
2165	0.3123923910028401	0	0	2.355457293815677	4.926853880869346	0
2166	0.14335479568980364	0	0	0	0.3126076938607749	0
2167	0.6660488196158562	0	0	13.171575330240683	10.787558540333272	0
2168	0	0	0	3.111614256923187	1.5472829863040234	0
2169	0.3032122869312508	1.8668679794160528	0.24725321385071908	4.109802727895042	0	0.16263964028527056
217	0.05179939215771653	0.2631449141498461	1.972270774229172	0	0.48554514861663867	0.07672941441933978
2170	1.831584176531256	0	0	0	0.3692920543533782	0
2171	0	0	0	0.3204547104109754	0	0
2172	0.246037540463105	0.6202875777276122	0.4053630004464097	0	0.4745391725832202	0.8162145335596342
2173	0.6084812528667862	0.3057123999820812	0	0	0	0
2175	8.826574804231907	0	0.06606423750027347	0.5548966271185595	0	0
2176	0	0	1.0270725033945804	0.9558620152593208	1.046773495752824	0
2177	0	0	0.2763782938323207	0.8829828442301599	0	0.1318820551764927
2178	0.06222747596467973	0.05514705071039736	0	3.0103353175613217	2.146388693606337	0.23182812612438664
218	1.2253652947732383	0.10217963237041738	0.11048177281627836	0	0.11773667281100177	0
2180	0.3330092672765841	0	0.8117343635522798	0.13628809985657542	0.2535062740706677	0.182224704826193
2181	4.808094678553723	0	0	6.7315899678091	1.4970741268655798	0.04210361940280916
2182	0	0	0	0.11773637318499852	0.29320001906787485	0
2184	0	0	0.05696377296795199	0	0.6694698679259888	0.054938947668254384
2185	5.837390464149658	0	0.2255030461061117	0.1532589572667269	1.199843855140893	0
2186	58.040518832274266	0.03933805535127327	0.08493280800278663	0	0.48554514861663867	0.018554618711752013
2187	2.705013768770847	0	0	0	1.637640559973414	0.11158564580227344
2188	2.1268499936745737	0.07212776787173247	0	0	0	0
2189	0	0.0454858682402767	0	1.3486751946151905	1.352041434080414	0
219	0	0.18739420858617997	0	0	0.05364928216518927	0
2191	0	0	0.22659297593105496	0	0	0
2192	8.18689044021972	0	0	0	0	0
2193	0.37125722658087046	0	0	0	0	0.15757126441900704
2194	0	0.29620011652741063	0	0	0	0
2195	0	0	0	7.587916235340299	0	0
2196	0.4384408487574669	0.04685254636394731	0	0	0	0
2197	0.16367884361661783	0.2280408597818724	0	3.239892013876443	1.590702964217196	0
2199	0	0	0.04911081456150579	0	0.48554514861663867	0
22	6.960285777488545	1.472675684382474e-4	0	0	0.014851791523361246	0.06705700745700341
220	0	0.00618611225688985	0	0.46046109836656846	0.11003931602857708	0.13064026123429073
2200	0.24887653908463203	0	0	0	0	0
2201	0	0	0.5201311660030676	0.29909562545455626	0	0
2202	0	0	0.10009632371794017	0	0.5047947447764609	0.04524797607427633
2203	0	0.20470590341081524	0	0	0	0
2204	0	0	0.3461774471878274	0	0.3371259349152458	0.02345807689667903
2205	0.2205935923131011	0	2.965456459810733	0	0.28532538683446307	0.12867553581805136
2206	2.1917381437755843	0	0.0707782579372348	0	0.48554514861663867	0.03133540440812088
2207	0	0.3524722190070453	0.5943064057116493	0	0	0
2208	1.1114359364631188	3.1605301839102715	0	0	0.2245691508245351	0
2209	1.2286766805112428	0.0038316044931789306	0	0	0	0.1445256489340183
221	1.0606888973025352	0	0.32979667299877313	1.0989196360076805	1.7476139501660009	0.004063615932228273
2210	2.679021272014692	0.006862063407055613	0.03142625818668835	0	0	1.0340926472355996
2212	0.5536987546301378	0	0.9602026717015296	0	0	0
2213	0	0	0.6298030270702957	0.25466201325182225	0.1981488209282413	0
2214	0	0	0.2987549621994585	0	0.48554514861663867	0.17919144855705404
2215	7.438795694005005	0	0.11564487103293578	0	0	0
2217	0	0.03551056944076492	0	1.0044563917254603	0	0.0955809209785752
2218	0.3515072525832568	0	0	0	0	0
2219	1.6545841503538012	0.21038875090524067	0.602898005670387	1.7740499306713375	1.658169023289095	0
222	0	0.3386645113519393	0	0.6666681489851781	0.26474063494028555	0
2220	1.254681500617991	0.1113580382457484	0.08684973898511383	0.5375418848205413	0	0.0265580785564106
2222	0	0	0	3.614602870175344	5.346247458718544	0
2227	0.1302672548295715	0.0028019010361055863	0.06655509818672188	0	0	0.031999528305219016
2228	0.10882973472221064	0.14100276126579742	0.01614002659072228	2.7340430007075534	3.668056800204198	0
2229	0.32792299296953425	0.0052813994222417615	0	0	0.48554514861663867	0.01192510104229294
223	2.401570652841816	0.021352660050309696	0.01807488859944281	0	1.6467189502115016	0.5702594228924234
2230	0.215859284973396	0	0.11282600045259789	0.43692524417442513	0.4413792211101948	0.4941875047225017
2232	30.570852567688476	0	0	0	3.649805777200394	0.08164114906787304
2235	0	0.4551608037356889	1.7783445860634073	0	0	0
2237	0	0	0.1967940069785552	0.8812738353256782	1.8927416040674736	0
2239	0.12397363626619518	0	0	0	0	0.8182882784622141
224	0	0.25696692691084544	0	0.8554275053295135	0	0.05551270213901928
2241	0.7497762364615888	0	0.2694360985001589	0.2927616830953732	1.2643532637701471	0
2242	0.2338499670659322	0.008244429456421926	0.025420380185649807	1.8439549043587808	1.173546782014403	0
2243	0.18740043224226044	0	0	0	0.22476665492453415	0
2244	0	0.03559746146498988	0.30424705888936465	0	0.22476665492453415	0
2245	0	0	0.4313633938960764	2.5257563958765683	3.522019968040565	0.183038691514442
2246	0.16042415448112737	0	0.8479304968487744	0	0.11143071153495054	0
2247	0.3687677676368653	1.2873620391118878	0.6818015311182197	0	0.291045505822503	0
2248	0	0.4077100005693768	0.9188788824942232	0.99232975268867	0	0
2249	0	0.01866266261858701	0	0.8968635683451798	0.18454644676359663	0.12251334728142638
225	1.1393299757512474	0	0	0.30807830604529696	0	0.05331479988234644
2250	0.790762917811271	0.018369846687769392	0	0	0.48554514861663867	0.14142053173807634
2251	4.696393532430922	0.003430738038753295	0.11433723084090272	0	0	0.1456168739748741
2252	0	0	0	1.2106147176316695	0.12989837909560809	0
2253	0.7780212404475546	0	0	0.13770398579819831	0.27632553874646926	0.11595632931962058
2254	2.2654961321537166	0	0	0	0	0
2255	0.1632523865774136	0.01935963068383412	0	0.41186564153790894	0	0
2256	2.8150579525935444	0.09052307189948776	0	0	0	0
2257	0.7891604428778085	0.02098778306525956	0.1434217741566896	1.7046818957618752	0.28617699924322493	0.1334101027107037
2258	0	0	0.22891313124823423	0	0.48554514861663867	0.05063983720188951
2259	0	0	0.12382516450062853	0.15567005798049127	0	0
226	0	1.8411342901410404	0	2.1412643101649778	2.5148917480769497	0.06524571355506316
2260	0.06291535475545951	0	0.8363517128618776	0	1.8615507355213683	0.05346178107039248
2261	0.2719649821478183	0	0.3193761943665649	0	0	0
2262	4.317480545044537	0.04675300741931116	0	0	0.4087622786313572	0
2263	0	0.14819973176691514	0	0	0	0
2264	0.4676602975893447	0	0.21352683181252308	1.262118240398202	0.191611981503224	0
2266	22.98143152189293	0	0	0.4403045209307877	0.8661290082384916	0
2267	1.6747571607977148	0.022242263550491803	0	0	0	0
2268	0	0.1253838875240184	0	0	0	0
2271	1.575048494733847	0	0.007696478245923455	1.872076823368778	0.7255123497955931	0
2272	0.8687322590160722	0.01387293166869815	0	0.5692856915158888	2.127637984559805	0
2273	2.104734770962556	0	0.08873015542430007	0	0	0
2274	0	0	0	0	0.43765314279904366	0
2275	0.17529910166782692	0	0	0.04201481634218707	0.0921141311459881	0
2277	2.513346632508413	0.2345665886511072	0	1.6419665588165744	0	0.03927233405805279
2280	1.2440294209618972	0	0	0	0.48554514861663867	0.22453117828633373
2281	1.0506239613784831	0	0	1.5015933034324318	0	0
2286	0.8605884253477569	2.074832332052954	0.19528055164023783	0.7306282503048007	1.461305737586812	0
2287	0.3668755965753108	0.8316150034407577	0.01551212036049332	0	0.48554514861663867	0
2288	0	0.026450757888922427	0.07590477693778994	1.3919556448660773	0.3750857377308969	0.0948552800928068
2289	0	0	0	0	0.48554514861663867	0.186261990782544
229	0.00997622216787361	0.02812396246918384	0.3901071370149813	0	0.003634689982878081	0
2290	0	0.03377147106338935	0	0	0	0.09588422349437184
2294	0	0.01921024995583015	0	0	0.3713120700627484	0.0717518529964104
2295	0	0	0.23579358314780263	0.17962729028219349	0.29219995342295346	0.02526196329596031
2296	24.62397383424808	0	0.2671373149747166	0.8387554639574382	0	0.014936745688583483
2297	0	0	0	3.0058801154302053	0	0.06903399719927661
2299	1.090837876555558	0.15189100447778991	0	0.4945271505610278	0.3406520205131911	0
23	0.5027694465160019	0	0	0	0	2.7460475478656363
230	0.1552632440409193	0.21985009317381943	0.4351850230186825	0.925456029881204	0.5635056150409259	0.006890421094188491
2300	0	1.8529444747186496	1.9398171326950333	0.5461429978604009	0.33579735920063813	0.2962776488000811
2301	0	0	0	0.6906277235538785	0.30428970171094405	0
2302	0	0	0	0.5350802335853722	0.3368972788128005	0
2303	0	0	0	0.5992732583819742	0.3127903291341907	0
2304	0	8.241606510865362e-4	0	0.5992732583819742	0.3127903291341907	0
2305	0.2056811013135997	0	0.08317573328810926	0	0.072057950100064	0
2306	0.03488101137355062	0	0	0.5846737285123129	0.2828950738109464	0.0162919281926871
2307	3.038668636709908	0.2301363626535772	0.08206761723085784	0.591969602049141	0.3155995450082886	0
2308	3.525912202516889	0.1709711885998052	0	0	0.6364836842911342	0.06725280847700056
2309	0	0.005188635410684261	0.09057929594161944	0.8146664285938292	0.6426108296301225	0.02274671450711205
231	0.6540223498345368	0.0851050678112879	0	1.7854454170217489	1.235325538399092	0
2310	3.256761521539789	0	1.0582368780014095	0.3670178804138599	0	0.2124412303822976
2311	0	1.4612820236588573	0.4974256704110807	2.527492801927949	2.5504212052542634	0
2312	1.0686348956894371	0.15225760327732263	0	0	0	0.017895880732553535
2313	0.30438125333731747	0	0	0	0.12198715983755816	0
2314	0	0	0.39817722644863	0.2469949630962298	0	3.293934624397819
2315	0.012295639155241962	0.5253328171275014	0.8752720391922856	0.846688714235992	0.6972414938339597	0.0377008839398032
2316	0.41497611068094525	0.03977496494871771	0.0676752625746504	0.4969869701863634	1.5319461223179118	0.10717446014406327
2317	6.720907176503745	0.34439318174352773	0	0	0	0
2318	1.4778338136741234	0	0	1.069107160184874	0	1.5313750659123937
2319	0.007577807456106811	0.17248905361348155	0.09163376335575092	0.4203778374286796	0	0.028147752534651627
2321	0.1612833841985637	0.013176557615122417	0	1.1370252709538606	2.1193837617430087	0.3034331323342436
2322	0.557575962533909	0.024283420897082075	0	0.06868759191154039	0	0
2323	0	0.00461648963008518	0.09597406968560704	0	0	0
2324	0	0	0	1.2199746866553984	1.7565569961159753	0
2326	0.03359033597654336	0	0.1160254034791368	0	0	0
2327	0	0.3756476476638566	0.0021477391182646577	0	0	0.004801956034770072
2328	0	0	0.629711745054194	0	0.48554514861663867	0
2329	0	0.06478600488657968	0	6.519033422185407	0	0
2330	0	0	0.056338174220106285	0	0.053451982699832645	0
2331	0	0	0.0242670564096254	0	2.3683144949100763	0
2332	0.07552238023716623	0.3002132921231877	0	0	0	0
2334	0	0	0.8041337515752618	0	0	0
2335	0.2557208306386103	0	0	0.09072736546228544	0	0.27378577922528313
2342	0.5082991377441393	0	0	0	0.14147130677430386	0.3222679728241029
2346	0	0	1.095954918372636	3.694417258973551	0	0
2348	0	0	0	0	0.2664682680292953	0.14259847872589532
2350	0.5029994268711611	0.5964876521734412	0.2119349447094752	0.3952822558900768	0.452632610179952	0
2352	0	0	0	0	0.07546194724740296	0.22225952848280336
2353	2.5534697349222606	0.008864723576886467	0	0	0	0
2355	0	0.04145147306719152	11.298325881852698	2.192149624319262	0	0
2356	0.029172649863062727	0	0	0.14926799328327855	0.2374737987692573	0
2357	0.42734362288911903	1.3295314419629494	0.4855403807101002	0	0	0
2358	0	0.4727519047577689	0.946225286299731	0.27837563721741687	0	0.010894251969010726
2359	0	0.2873413985869697	0.8393447190788921	0	0	0.061458558122745366
238	0	0	0.1987298508755128	0	0	0
239	0.5985015693952938	0	0	0	0	0.00659260318367394
2395	0.6641957733877754	2.154681704814017	0.9137947882047428	1.5473323213766044e-4	0.28334964416429065	0
24	0	0.1060661222551662	0	0	0.04117578125168941	0.4078311592315331
240	0.6947445269947137	0.12180986639799052	0	4.182263060922483	0.5823323061609902	0.6200462134354501
241	0.8682822117983215	0.01273903440489038	0.10463889312595367	0	0	1.431998975574369
242	0	1.1167773931718603	0.544376069838326	0	0.48554514861663867	0.027010495481809896
2444	0	0	0.11987822367779488	0	0.48554514861663867	0.024995809375642053
245	1.3764710128340814	0	0	0	0.11935723202167824	0
246	0.6368655755814862	0.01319355987102884	0.06697540158158667	0	0.929693175744466	0.06617147237991002
247	0.5120984189720017	0	0.05414217012547318	0	0.0708853191960177	0.03452196989216491
2475	8.80508287591387	0.01858851117624763	0.09072867530760116	0	0.5695292491831815	0
248	0	0.013007724201270256	0.005881933995214306	0	0.0708853191960177	0.02711085298129692
2483	0.5068253471473717	0.5772908962639551	0.6468541818288447	0	0.12167127452240822	0.044570420432227247
2487	0.3041213916755454	0	0	2.015441534293429	0	0.017520018344774346
2488	0	0.19290365000638665	0.06647151992115405	0	0.3358397684030847	0
249	0.7239403116854639	0.04005323304669006	0	1.1452736767669387	0.3705192455488346	0
2491	0.03427404433106261	0	0.5560520494381522	0.23061969581146813	0	0.014960902347874476
2492	0	0	0	4.18617828930524	6.4943867935448205	0
2494	1.16044479819622	0	0	0	0	0
2495	2.503936842070223	0	0	1.1622258237031284	0	0
2497	0	1.8777276229546864	0	1.4921043052722185	1.5049705212516304	0.14608971168135457
25	0	0	0	0	0.05683613828553313	0.41276136133950603
250	0	0	0.14375008822236524	0	0	0
2502	0	0	0.4599017266296361	0	0.48554514861663867	0.0288858667609572
251	0	0.03950712386417229	0.020893796605194265	0	0	0
2512	0	0	0.15075865495430513	0	0	0.0420010376861263
2515	0	0.009713477336219025	0.01867118521900786	0	0.7346168799067885	0
2516	0	0.6052976327944883	0	0.15854350125027072	0.3560244011000455	0
2517	0.09455071665007377	0	0	0	0.5263216607006143	0.12452142269048404
2519	6.971160941221097	0	2.553347766182564	0	0	0.016631827325969722
2520	0	4.463584445184021e-4	0.10283625612451816	0	0.8207844974880634	0.13042573043121777
2521	0.2956129511705494	0	0	0	0.5051551558716846	0
2523	0	0.09107693721355847	1.2007262689465072	6.817065944471751	4.0411009396433775	0
2524	0	0	0	0	0.18307603156752597	0.4510788838000881
2525	0	0.05316372755195098	0	0	0	0
2526	0.2138623266720288	0	0.3621613580777986	0.9566529304167836	1.0068782726897385	0.02258386366511826
2527	0	0.4489264335217499	0	0	0.5390434099076808	0.4314174212406812
2528	0	0.010648448559417932	0	0	2.0165371564511383	0
2529	0	0	0	2.7365678963886486	1.7553505074901354	0.010455734699606256
2530	0.04541419015007087	0	0.11896780046174946	0	0	0
2531	0	0	0	0.3200467273621104	1.9801078744093408	0
2532	0.3403972067857274	0.3064687869138836	0.2416662289977647	0	0	0
2533	0	0	0.02543529757843212	0	0	0.0901655845682474
2534	0.5661810018851576	0.08425850565320747	0	0	0	0
2535	0	0.2593303876079488	0	0	0.48554514861663867	0
2537	0	0	0	0	0.9059434727478346	0.015820236701453688
2538	0	0	0	0	0.20895651670219967	0.537273181297981
2539	0.2408946698928508	0.012884343465611348	0	0	0.21327785335367355	0
2542	0	0	0.023055600440317195	0.07751050683190819	0.2054665230369009	0
2543	0	0.019402639458426543	0.06341776977279638	0.4737952595260866	0.9711352620660156	0
2547	0	0.003874865033884248	0	0	0	0.05054807265992967
2548	0	0.2600775753274621	0.10367485344100452	0.030528230130633997	1.234045786719594	0.16797401708192916
2549	0	0.009655120963300163	0	2.8587529266962743	0	0
2550	2.002255004303742	0	0.8292384530743488	0	1.8134298310346704	0.017954210872086734
2551	0.3789646653588351	0	0	0.5559906448824752	0.23969485578690009	0
2553	0.2332011584785202	0.2081524417073908	0	1.7775397040166527	2.2931363270323306	0
2554	0	0	0	14.364596369049153	25.94022043318073	0.1378930999382071
2555	0	0.010637980180806668	0	0	0.1501249094747259	0
2556	3.763161407358304	0	0	0	0	0.5975962195920528
2557	0.27374354533548306	0.03035695105658104	0	0	0	0.03351843861616466
2558	2.8087522718064006	1.6288989045517628	0	0	0	0
2559	0.32689445178358434	0	0.364177626359858	0	0	0
2560	5.167673697785565	0	0	0	0.4071381770046394	0.10833389680898714
2561	0.2847099852886668	0.32518226077038914	0	0	0	0.025211371801730494
2562	2.107769344642251	0	0.03310573493068966	0	0	0.04434039004497592
2563	0.8111950052429964	0.7525192351075787	0.5184387798410836	0.08779575812940998	0	0.04509116240356148
2564	2.7971361279509117	0.003608465352200108	0	0.41548350511991305	0	0
2565	0.0771905071085146	0.01148072446522294	0	0	0	0.15628212356149773
2566	0	0.02258922291244844	0	1.4540822528446875	3.980202123056484	0
2567	0.2351419348888528	0	0.013838999393838466	0	0	1.9783962964534747
2568	0	0.014944443419762863	0	0.3169547712203721	0	0.018706446196985443
2569	2.216849998726971	0	2.1976419365323657e-4	1.306678142065349	0.05293377843396119	0.07127424696837056
257	0.3200375626216917	0	0	1.517023258842918	0.9120704834072232	0.8069596327202051
2570	0	0.147125736256279	0.7544489272612716	0.04033077376964367	1.7798684131175715	0.04008414802277149
2571	0	0	0	1.191518196003766	0.463423032944865	0.03698147011519057
2572	0.19093452418718135	0	0.16936369531160295	0	0.2446382216810017	0.10211896982787866
258	0.3857895608269333	0	0	0	0	0.1982531025305728
2580	0	0	0	0.5616189157792055	0	0
2581	0	0	0	0.4252326888792157	0	0
2582	4.159160829131197	0.014260375207914254	0.018732416027994164	0	0	0.05648139655614681
2583	2.330349402353282	0.7925386528762839	0.25032764485178044	0	0.48554514861663867	0.043133761567303225
2584	0	0.1679719644240545	0	0.4473680415994348	0	0
2585	0.354743090385236	0	1.2476279315443983	0	0	0.08127704685963932
2587	0	0	0	0.9568435404154096	0	0.07594362573178062
2588	0.8597512129517348	0	0.2351378711746024	4.290690499040607	7.524610522218855	0.18287262353545053
2589	0	0	0	0	0.291045505822503	0
259	0	0	0.04116532070273121	1.6109922241039678	1.5150806401558388	0.05853953546688073
2590	0	0	0	4.224542416505183	4.692259062849502	0
2591	1.794833621307044	0	0	0	0	0
2592	0	0.15957095437589874	0.11055796180538335	3.385754639318221	0	0
2593	2.5723806682265016	0	0	0	0.48554514861663867	0
2595	0.18068416180176544	4.36184776332744	0.2850386725018996	0	0.48554514861663867	0
2596	0.7855636649829038	0	0.14223614037394416	0.8593841569651235	0.3736971551559802	0
2597	0	4.145069739665997	1.0863418539453202	0.13697935910553083	0.8332568142645	0.8850594673280909
26	0	0	0.7526488280772069	0	0.012988245975423364	0
2615	0.9929325977689368	0	0	0	0	0
2617	0	0	0	0	0.2182772390069998	0
2618	0	0	0	0	0.2990274781956863	5.511763878051079e-4
2619	0.6946210369597436	0	0	0.40994580631202826	6.772591838983084	0.34293594305927816
262	2.313638710892193	0.06428234322759852	0	0	0.05277313241193693	0.14467978773520046
2620	0	0	0.15365701736469328	0	0	0
2621	1.2480491624970205	0	0	0	0	0
2622	0	0	0.04540173551807325	0	0	0
2623	0.559874239371985	0	0	0	0.16625481373266449	0
2624	0	0.029786023974623987	0.07976002266146459	0.5558677186549057	1.0250825512549713	0
2625	0.7149506010254378	0.03106314178639308	0	0	0.169795389429223	0.12014965917534504
2626	0	0.6696801136924411	0	1.262631562294322	0.02091904307625958	0
2627	0.6263888316408461	0	0	2.492165699128694	2.096671025651335	0
2628	0	0.05806849163629282	0.03710712092518181	0.5593240705739451	0.2405315271288454	0.2522454666393257
2629	0.5170547732088013	0	0	0.4918263156810463	0.7282841347706626	0
2630	0.5713358426491386	0	0	3.4587098411667885	2.2277064109543767	0
2631	0.04213983318177128	0.07089677789840707	0.15013559186718362	3.557637941035936	5.509881313245371	0
2632	3.4121980971366384	0	0	15.846466626619463	25.022826334293228	0.1146490091572478
2633	0	0.0053538958122601584	0.0271703898926089	0	0	0
2634	1.485555741507313	0	0	0	0	0
2635	0.26816827226094914	0	0	2.08188929601269	2.6654137414186927	0.037958362039902216
2636	3.2918900819886137	0.34539556689514395	0	0	0	0
2637	0.01985352765988546	0	0	0.702122766105713	0	0.027019742947919145
2638	0	0	0	1.8297527174141823	2.699641439996016	0
2639	0	0	0.028885531404937416	0	0.8173714980353011	0.15328991083489052
2641	0.3243807630245992	0.02806662321071256	0.13339769631902637	4.241699399662406	0	0.1481226586876463
2642	0.5746379098040313	0	0	0.7103505671416636	0.17576685002502446	0.11488917156984764
