GeneID	GSE84076_MTB_control_blood_dn.tsv	GSE148171_MTB_control_blood_PBMC_dn.tsv	GSE198557_MTB_control_blood_PBMC_dn.tsv	GSE112482_MTB_control_lung_ILC2_dn.tsv	GSE132283_MTB_control_2h_blood_macrophage_dn.tsv	GSE132283_MTB_control_48h_blood_macrophage_dn.tsv	GSE143627_MTB_control_PBMC_macrophage_dn.tsv	GSE148731_MTB_control_blood_monocytes_dn.tsv	GSE174566_MTB_control_blood_PBMC_dn.tsv	GSE193777_MTB_control_blood_dn.tsv	GSE256184_MTB_control_0h_HEPG2_HepG2_dn.tsv	GSE256184_MTB_4control_48h_HEPG2_HepG2_dn.tsv	GSE64179_MTB_control_blood_dendritic_cells_dn.tsv	GSE64182_MTB_control_blood_dendritic_cells_dn.tsv	GSE141656_MTB_control_blood_blood_dn.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_dn.tsv	GSE183912_MTB_control_blood_marcophages_dn.tsv	GSE211974_MTB_control_blood_THP-1_dn.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_dn.tsv
4282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4303	0	0	0	0	-0.7185476539803229	-0.5850008176340278	0	0	0	0	0	0	0	0	-0.8478960718358974	0	0	0	0	0	-0.8647499985314653
4312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4313	0	0	0	0	0	-1.0629415155193889	0	0	-2.483035251836608	0	0	0	0	0	0	0	0	0	0	0	0
4331	0	0	0	0	0	0	0	0	0	-0.7743953545052857	0	0	0	0	0	0	0	0	0	0	0
4482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8837833701095096	0	0	0	0
4582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4605	0	0	0	0	0	-3.1479195129187443	-2.793623501037219	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4609	0	-1.477043084587166	0	0	0	-0.9823566720797616	0	0	0	-0.4677988619832505	0	-0.8334351357326607	-0.9086722913541038	0	0	0	0	0	0	0	0
4616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4638	0	0	0	0	0	0	0	0	0	0	0	-0.6478486264355118	-1.323210599679708	-0.8653952011014875	0	0	0	0	0	-0.4853336820224015	0
4651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4690	0	0	0	0	0	0	0	0	-0.2102904261340602	0	0	0	0	0	0	0	-0.7638233595799327	0	0	0	0
47	0	0	0	0	0	0	0	0	0	0	0	-0.1514933305313433	0	0	0	0	0	0	0	0	0
4775	0	0	0	0	-0.6354529300733466	-0.35617024748051185	-0.750560160063468	-0.6022666430953717	-0.2645054889171241	0	-0.2054945748880527	0	-0.9830441180794656	-0.8137727410714243	-1.655903893535336	0	0	0	0	0	-0.8868249947407533
4776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
481	0	0	0	0	0	-0.3229629905445842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4851	0	0	0	0	0	0	0	0	0	0	-0.5026475046426633	-0.2192940877651673	0	0	-1.242006104765727	0	0	0	0	-0.4076585063431614	-1.4931459803916505
4860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4891	0	0	0	0	0	0	0	0	0	0	-0.3800084391739144	0	0	0	0	0	0	0	0	0	0
4893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4925	0	0	0	0	0	0	0	0	0	-0.48890954115247137	0	0	0	0	0	0	0	0	0	0	0
4927	0	0	0	0	0	0	0	0	0	-0.5224385484737777	0	-0.1441947454924171	0	0	0	0	0	0	0	0	0
4931	0	0	0	0	-0.7419888004933719	0	0	0	0	-0.4276414172333323	0	0	-0.7921526481448892	0	0	0	0	0	0	0	0
4998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	0	-1.046280103621707	-2.6070768196095666	0	0	-1.5377057157078209	0	0	-0.453850957201809	0	0	0	-1.5658667294444475	-0.90184445759917	0	-0.8181208806163008	0	0	0	0	0
5018	0	0	0	0	0	-0.7441306866001197	0	0	0	0	0	-0.25883467803924165	-0.8829274510067384	0	-0.6889077337264584	0	-0.5012492130679161	0	0	0	0
5019	-0.5441966945475801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5698568073200929	0
5048	0	0	0	0	0	0	0	0	0	0	0	-0.357316240967871	0	0	0	0	0	0	0	0	0
5050	0	-0.9919091750620812	0	0	0	0	0	0	0	0	0	0	-1.2359931739100334	0	0	0	0	0	0	0	-1.065480257568198
5054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9833335465532358	0
5058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50810	0	0	0	0	-0.6996246498602946	-1.3041407332560473	0	-0.4562889137441412	0	0	0	-0.6751510239880604	0	-0.7300924530947708	0	0	0	0	0	0	-0.7479327953627287
50813	0	0	0	0	0	0	0	0	0	0	0	0	-0.3420928230937625	0	0	0	-0.8053915974836375	0	0	0	0
50814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50865	0	0	0	0	0	0	0	0	0	0	0	0	-1.0783424030620028	0	0	-0.3795746943410515	0	0	0	0	0
5092	0	0	0	0	0	0	0	0	0	0	0	0	-1.0648667269866774	0	0	0	-0.9654934183404188	0	0	0	-0.5304639703814923
5096	0	0	0	0	0	0	0	0	0	0	0	0	-0.9508868913938684	0	0	0	-0.9806037907516736	0	0	0	0
51001	0	0	0	0	0	0	0	0	0	0	-0.21291108510037585	0	0	0	0	0	0	0	0	0	0
51005	0	0	0	0	-0.5705782784093412	-0.3964804613317165	0	-0.8473825498860859	-0.3251640565137382	0	0	0	0	0	-1.2120335022597484	0	0	0	0	0	-1.6772213758083885
51015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51021	0	-0.742483715699553	0	0	0	-0.26449217184312684	0	0	0	0	0	-0.3450870684923774	-0.4737106105849158	0	0	0	0	0	0	0	0
51024	0	0	0	0	0	-0.4200660866174695	0	0	0	0	0	0	-1.4468273378365992	0	0	0	0	0	0	0	0
51026	0	0	0	0	0	0	0	0	0	-0.7500359449715085	0	0	0	0	0	0	0	0	0	0	0
51031	0	0	0	0	0	-0.4913957073760613	0	0	-0.1072934908024737	-0.327395753557778	0	-0.2760981730222615	0	0	0	0	-0.3988643479908303	0	0	0	-0.32384050748229914
51053	0	0	0	0	0	0	-0.7577483704391154	-0.32959355551279534	0	0	0	0	0	0	0	0	0	0	0	0	-0.6757978197006556
51056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5106	0	0	0	0	0	0	0	0	0	0	0	0	-1.0932569185313914	-0.6765298080412159	0	0	0	0	0	0	0
51070	0	0	-1.1019934419740802	0	0	0	0	0	-0.4824680869593139	0	0	0	-0.8719843589899141	0	0	0	0	0	0	0	0
51071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7231411741655622	0	0	0	0
5108	0	0	0	0	-0.5485611035291924	-1.3503991217249918	-0.5792479637000642	-0.3184269512994515	-0.15402223458722894	0	0	-0.3386569930081391	-1.6382267539741278	-1.4094276360092235	-0.8989167944001242	0	0	0	0	0	0
51097	0	0	0	0	0	0	-0.40747199863066935	-0.2971006799779872	-1.0693846611594555	0	0	0	0	-0.70469316326198606	0	0	0	0	0	0	0
5110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5111	0	0	0	0	0	0	-1.422085273461545	-0.4655681747927087	0	0	0	-0.5499536568490815	0	0	-0.8632527870070708	0	0	0	0	0	-0.9625476648419768
51116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51160	0	0	0	0	0	0	0	0	0	0	-0.3812270816458927	-1.8276918371867024	0	0	0	0	0	0	0	0	0
51170	0	0	0	0	0	-0.39048685950636247	0	0	-0.5527791559317565	0	0	0	-0.9890715070095708	-1.2977525436422397	-0.5350121855047475	0	0	0	0	0	0
51203	0	0	0	0	0	0	-2.461978391535117	-0.6203359276159726	0	0	0	0	0	-0.9031672103914616	-1.1866514656705618	0	0	0	0	0	0
51282	0	0	0	0	0	0	0	0	0	0	0	0	-0.9326862061414892	0	0	0	-0.5950175272802757	0	0	0	0
51293	0	0	0	0	0	0	0	0	0	0	-0.26277658397474835	0	-0.9520929038960744	0	0	0	0	0	0	0	0
51335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51385	0	0	0	0	-1.4281672250279325	-0.8550256621602312	-0.805783523980429	-0.7524180426915223	-0.4672171707478643	0	-0.5253980559209697	-0.8116837070862531	0	-0.7201738020773397	-2.0543890192450878	0	0	0	0	0	-1.8376009424067816
51422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7239794230362505	0	0	0	0
51466	0	0	0	0	0	0	-0.6223749884906995	0	-0.25228121803138964	-0.6407575642666654	0	-0.3951968941428657	-3.472239685031892	0	-0.6792822367243199	0	-1.0785106834449316	0	0	-0.36882346338629984	0
51495	0	0	0	0	0	-0.687210998230097	0	-0.3181556357614715	0	-0.5911708297432634	0	-0.4712286641525003	-1.1071816873917144	-0.70831966043306	0	0	0	0	0	0	0
5154	0	-1.1163462574828495	-1.5433745264469474	0	0	-0.4420134166799376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51569	0	0	0	0	0	0	0	0	0	-0.5360107943765176	0	0	0	0	0	0	0	0	0	0	0
51599	0	0	0	0	0	-0.4974852345681914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.8625322163848217
51635	0	0	0	0	0	-0.43314692830206186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51719	0	0	0	0	0	-0.957970542382702	-0.4685461751193848	-0.3260448642101847	0	0	0	0	0	0	0	0	0	0	-0.5799231910189415	-0.2543981839492908	-0.8683859934671421
51742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7111988147101324	0	0	0	0
5223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5236	0	0	0	0	0	-0.5788336078663646	0	-0.3136275520557857	0	0	0	0	0	0	0	0	0	0	0	0	0
5255	0	0	0	0	0	-1.8894065681558676	0	0	0	0	0	-0.6717097032077622	0	0	0	0	0	0	0	0	0
5257	0	0	0	0	0	0	0	0	-0.21017819996691725	0	0	-0.6215271275592892	0	0	0	0	0	0	0	0	0
5261	0	0	0	0	0	0	0	0	0	0	-0.27581294314585664	-0.5546813767054104	0	0	-0.8075749771216398	0	0	0	0	0	-0.4503657422499995
5287	0	0	0	0	0	-1.6731843262348385	0	-1.227635330210919	0	-0.6284376361541124	-0.19441580786531557	0	0	0	-0.6698456063661666	0	0	0	0	0	-2.5176090877252317
5289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5290	0	0	0	0	0	0	0	0	-0.16141561431459014	0	0	0	0	0	0	0	0	0	0	0	0
5300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.7280321478857898	0	0	0	0
533	0	0	0	0	0	0	0	0	0	0	-0.266743036751434	0	0	0	0	0	-0.7898892825784626	0	0	0	0
5331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4201224007246738
53343	0	0	0	0	0	0	0	0	0	0	0	0	-0.5477848388218262	0	0	0	0	0	0	0	0
5347	0	0	0	0	0	-0.7262459947041199	-2.6897776173195824	0	0	0	-0.3777518714041512	-0.631872663712687	0	0	0	0	0	0	0	0	0
5355	0	0	0	0	0	-1.66493041810596	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4731560461544154	0
5357	0	0	0	0	0	-1.150675534552519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5385203319090326	0	0	0	0
5423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5427	0	0	0	0	0	0	-1.7881263425622462	0	0	0	0	-0.7961280900440492	0	0	0	0	0	0	0	0	0
5438	0	-0.99367829916407	0	0	0	-0.8880451304446475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54438	0	0	0	0	-0.926098519279246	-0.644425777571114	0	0	-0.4892553896986291	-1.1213504600087585	-0.18867009760850303	0	-1.422882732302533	0	-1.6827896549133758	0	-1.3477132585539182	0	0	0	0
54442	0	0	0	0	0	0	0	0	0	0	0	0	-0.8231079041890165	0	0	0	-0.5095671820931225	0	0	0	-0.3645338199072694
54499	0	0	0	0	0	0	0	0	0	0	0	0	-0.7827690038257827	0	0	0	0	0	0	0	0
54505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54512	0	0	0	0	0	0	0	0	0	0	-0.23850844779134103	0	-1.2788319875682004	0	0	0	0	0	0	0	0
54541	0	0	0	0	0	-0.9191502735176498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5467	0	0	0	0	0	0	0	0	0	0	0	0	-0.8611981736827647	0	0	0	0	0	0	0	0
5468	0	0	0	0	0	-1.5595657746417253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54681	0	0	0	0	0	-1.033881948286147	0	0	0	0	-0.5280210393421806	-0.8114704406855255	-1.117909583751891	0	0	0	0	0	0	0	-0.4714795177744668
54733	0	0	0	0	0	0	0	0	0	0	-0.4850219948623086	-0.29287214253677835	0	0	0	0	0	0	0	0	0
5480	0	0	0	0	0	0	0	0	0	0	0	0	-2.233146743971996	0	0	0	-1.2169470631467498	0	0	0	0
54807	0	0	0	0	0	0	0	0	-0.29802756774981376	0	0	-0.3920699252911913	0	0	0	0	0	0	0	0	0
54850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54881	0	0	0	0	0	0	0	0	0	-0.365689050779483	0	-0.29805691819213	0	0	0	0	0	0	0	0	0
54915	0	0	0	0	0	0	0	0	0	0	0	-0.17116590199483792	-0.23263548175876955	0	0	0	0	0	0	0	0
54957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5498	0	-1.5898904175126332	0	0	0	-1.1169936884470784	0	-0.4822595582417273	0	0	0	-0.6448619262252918	-0.957994895914946	0	-1.2078323792605838	0	0	0	0	0	-1.0142956486209114
55008	0	0	0	0	0	0	0	0	0	-0.9828884288369284	-0.2219895998494688	0	0	0	0	0	0	0	0	0	0
55011	0	0	0	0	0	0	0	0	0	0	0	-0.5332366316306675	-1.04699941330241	0	0	0	0	0	0	0	0
55012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55033	0	0	0	0	0	-0.990732593216233	0	-0.31764595037063126	0	0	0	-0.795937803750981	0	0	0	0	0	0	0	0	0
55038	0	0	0	0	0	0	-0.9294581858090556	0	0	-0.4825916437636701	0	-0.4268758463963668	0	0	0	0	0	0	0	0	0
55111	0	0	0	0	0	0	0	0	0	0	-0.35977257257236067	-0.33744915680233567	0	0	0	0	0	0	0	0	0
55127	0	0	0	0	0	-0.3926136007384427	0	0	0	0	-0.22571378062363007	-0.4386538652561862	0	0	0	0	0	0	0	0	0
55129	0	0	0	0	0	0	0	0	-0.49711043707737695	0	0	-0.2600385235481342	-1.4658896088850475	0	0	0	0	0	0	0	0
55148	0	0	0	0	0	0	0	0	0	0	0	0	-0.9246097352775756	0	0	0	0	0	0	0	-0.3911974932286556
55179	0	0	-1.187045476598239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5525	0	0	0	0	0	-0.5876145492366589	0	0	-0.1397385215548725	0	0	0	0	0	0	0	0	0	0	0	0
55256	0	0	0	0	0	0	0	0	-0.33136525325716965	0	0	0	-0.5653699519800852	0	0	0	0	0	0	0	0
5529	0	0	0	0	0	0	0	0	0	-0.4129226795885424	0	0	0	0	0	0	0	0	0	0	0
55324	0	0	0	0	0	0	0	0	0	0	0	0	-0.7071264483822336	0	0	0	0	0	0	0	0
5547	0	0	0	0	0	-1.0202706420545269	0	0	0	0	0	0	-1.0073102576678363	0	0	0	-1.6901767650174946	0	0	0	0
55556	0	-1.6555999384737283	-1.2618901799204754	0	0	-0.645733587169247	0	-0.4136727606800821	0	-0.6242859843344227	0	-0.438134201702169	0	0	0	0	0	0	0	0	0
55604	0	0	0	0	0	-0.5939833422108421	0	0	0	-0.7322850183445212	0	0	0	0	-0.7088432941783915	0	0	0	0	0	0
55608	0	0	0	0	0	0	0	0	0	0	0	-0.4187003346401453	0	0	0	0	0	0	0	0	0
55620	0	-1.647643300030136	-2.5441623822363377	0	0	0	0	0	0	0	0	-0.8195889293694598	0	0	0	0	0	0	0	0	0
5566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55699	0	0	0	0	0	-0.4434076875195568	0	0	0	0	0	-0.20159866373928836	0	0	0	0	0	0	0	0	0
55746	0	0	0	0	0	-0.32676658296865013	0	-0.2148115234867461	0	0	0	-0.2081459211705944	0	0	-0.6646185389996936	0	0	0	0	-0.24494956518182667	-0.368159975165112
55748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55793	0	0	0	0	0	-0.4562481565477105	0	0	-0.3533813901089976	0	0	0	-0.7114870477405368	0	-0.9390260598442952	0	0	0	0	0	-0.5423004068212536
5580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55818	0	0	0	0	-1.25134373254345	-0.33925350882010874	0	0	-0.3533314808724479	0	0	0	0	-1.3682770392991104	0	0	0	0	0	0	0
55825	0	0	0	0	0	-0.817136486615334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0262137169663996
5583	0	0	0	0	0	0	0	0	0	-0.5679095938447202	0	0	0	0	0	0	0	0	0	0	0
55837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5919556252729672	0	0	0	0	0	0
55847	0	0	0	0	0	0	0	0	0	0	0	0	-1.8901827888195173	0	-0.6128256485185775	0	0	0	0	0	0
5588	0	0	0	0	0	0	0	0	0	-0.4958773388793347	0	0	0	0	0	0	0	0	0	0	0
55893	0	0	0	0	0	0	-0.9576564300620226	-0.8637993787895135	0	0	0	0	0	0	0	0	0	0	0	0	0
55958	0	0	0	0	0	0	0	0	-0.31969211949193455	0	0	-0.12931028877201553	0	0	0	0	0	0	0	0	0
5601	0	0	0	0	0	-0.7277534667758856	0	-0.230277204964888	0	0	0	0	0	0	0	0	0	0	0	0	-0.2909171172594166
5603	0	0	0	0	0	-0.5423192462069633	0	0	0	0	0	-1.1511458820306877	0	0	0	0	0	0	0	0	0
5607	0	0	0	0	0	-0.6540329782956177	0	0	0	0	0	0	-1.6429480186206158	-0.9677532832675	-1.118072493040744	0	0	0	0	0	-0.5394818386285873
5613	0	0	0	0	0	0	0	0	0	-0.6116675080473183	-0.3300779021310719	-1.0975574506775176	-1.3318576852885438	0	0	0	0	0	0	0	-0.5887986634759196
5627	0	0	0	0	0	-1.2359316914018887	0	0	0	0	0	-0.574347061259366	-2.110605125790849	-1.876748133692396	0	0	0	0	0	0	0
5641	0	0	-1.3199201866676205	0	0	0	0	0	-1.565036411714524	0	-0.30577012450590046	0	0	-2.048586218258428	0	0	0	0	0	0	0
5654	0	0	0	0	0	0	0	0	0	0	-0.3337904920616674	-0.8857978644664438	0	0	-0.8174070040061192	0	0	0	0	0	0
56654	0	0	0	0	0	0	0	0	0	0	-0.1753816811605212	0	-1.9633354337376543	-1.0173209061545267	0	0	0	0	0	0	0
56889	0	0	0	0	0	0	0	0	0	0	0	-0.18463285694287576	0	0	0	0	0	0	0	0	0
56924	0	0	0	0	0	0	0	0	-0.943757000331858	0	0	0	-2.168047138626834	-1.918030007243382	-1.8980584011427604	0	0	0	0	0	0
56940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6640159883275595
5696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4739142361680168	0	0	0	0
56997	0	0	0	0	-0.694977706121311	-0.5937879419362083	-0.6719334073303271	-0.6597846609369088	-0.3011998345158302	0	-0.3561640102174168	-0.9398991322171062	-1.0807473528078009	-0.86387053473898	-1.7165179436242604	0	0	0	0	-0.5117452939081968	-1.0584620469746682
57019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57048	0	0	0	0	0	0	0	0	0	0	0	0	-0.7581400816245609	0	0	0	0	0	0	0	-0.5470424521041592
5708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9538139901889132	0	0	0	0	0	0
57192	0	0	0	0	0	-1.725146187294375	0	0	0	0	0	0	-1.553954151124448	0	0	0	-0.7265287822413002	0	0	0	-0.5929500665492792
572	0	0	0	0	0	-0.37792981782562846	0	-0.26722599173095146	0	0	0	0	0	0	-0.4709334227787248	0	0	0	0	0	-0.5233857359647054
5720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57215	0	0	0	0	0	0	0	-0.42090190588389126	0	0	0	0	-0.5039459866440309	0	-0.6622184684588774	0	0	0	0	0	-0.540062079585047
57406	0	0	0	0	-0.5970417173587139	-0.7763424495296005	0	-0.4361253995468697	-0.6507569765667861	-0.32795426367444835	-0.27689059361937046	0	-0.9924512988601744	0	-1.2788491208755788	0	0	0	0	0	-0.6662669282573305
5743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57761	0	0	0	0	0	-2.879506118220627	0	0	0	0	0	0	-1.2638160132628773	0	0	0	0	0	0	0	0
5777	0	0	0	0	0	0	0	0	0	0	0	0	-2.1384515491294684	0	-1.1016115241395972	0	-0.9530436314360377	0	0	0	0
57804	0	0	0	0	0	-0.5067321616863191	0	0	0	0	0	0	-0.8569146536032038	0	0	0	0	0	0	0	0
5782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5792	0	0	0	0	0	0	0	0	0	0	-0.3907227112989433	-0.885630161493562	0	0	0	0	0	0	0	0	0
5796	0	0	0	0	0	0	0	0	0	-1.1512279807526264	0	-0.29099596747565953	0	0	0	0	0	0	0	0	0
581	0	0	0	0	0	0	0	0	0	0	0	-0.2546965162679816	0	0	0	0	0	0	0	0	-0.9699666723793168
5827	0	0	-1.5668308261274422	0	0	-0.9941611627669136	0	0	-1.3024000708616366	-2.512359756712032	0	0	0	0	-1.0062576735066744	0	0	0	0	0	0
5829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5831	0	0	0	0	0	0	0	0	0	0	0	-0.8387094488752178	0	0	0	0	0	0	0	-0.44353311328557526	0
5836	0	0	0	0	0	-2.0369371214654066	-1.037071392049687	0	0	0	0	-0.2906038336280616	0	0	-0.634802023289409	0	0	0	0	-0.21799842981211048	-0.9079659987722588
58472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58478	0	0	0	0	0	0	0	0	0	0	0	0	-0.4898866357576741	0	0	0	0	0	0	0	0
58497	0	0	0	0	-0.7963441842187184	-0.341316288908939	0	0	0	0	0	0	0	0	-1.1078286728692694	0	0	0	0	0	-0.367775714998117
58533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.44866345148748993
5867	0	0	0	0	0	-0.8812624683157635	0	-0.3478201254257489	-0.2630030065502182	0	0	-1.4381774347577856	-0.4839586389429622	0	-0.5590774847661037	0	-0.7486430792146989	0	0	-0.5952250044089983	-0.41116410539087456
5873	0	0	0	0	0	-0.6839505433491003	0	0	0	0	0	-0.3538299954838093	0	0	0	0	0	0	0	0	0
5880	0	0	0	0	0	-1.0492104703600988	0	0	0	0	0	0	-1.42669574571379	0	0	0	-0.7439929673192816	0	0	0	0
5883	0	-1.180659271199691	0	0	0	0	0	0	0	0	0	-0.14243677085945824	0	0	-0.8107535765554779	0	0	0	0	0	-0.910773833854718
5889	0	0	-1.6569225028636978	0	0	0	0	-0.30589391860922216	0	0	0	0	-0.8208700655487943	0	0	0	0	0	0	0	0
5891	0	0	-2.85565600783408	0	0	0	0	0	0	-0.5911275884850632	0	-0.322353429051405	0	0	0	0	0	0	0	0	0
5898	0	0	0	0	0	0	0	0	0	-0.5125522777128375	0	0	0	0	0	0	0	0	0	0	0
