GeneID	GSE84076_MTB_control_blood_up.tsv	GSE148171_MTB_control_blood_PBMC_up.tsv	GSE198557_MTB_control_blood_PBMC_up.tsv	GSE100897_MTB_control_24h_THP-1_up.tsv	GSE100897_MTB_control_6h_THP-1_up.tsv	GSE112482_MTB_control_lung_ILC1_up.tsv	GSE112482_MTB_control_lung_ILC2_up.tsv	GSE112482_MTB_control_lung_ILC3neg_up.tsv	GSE112482_MTB_control_lung_ILC3pos_up.tsv	GSE112482_MTB_control_lung_NK_up.tsv	GSE112482_MTB_control_lung_susp_up.tsv	GSE112483_MTB_control_lung_AM_up.tsv	GSE112483_MTB_control_lung_endo_up.tsv	GSE112483_MTB_control_lung_gd_up.tsv	GSE112483_MTB_control_lung_mait_up.tsv	GSE112483_MTB_control_lung_NK_up.tsv	GSE112483_MTB_control_lung_NKT_up.tsv	GSE112483_MTB_control_lung_epi_up.tsv	GSE132283_MTB_control_blood_macrophage_up.tsv	GSE143627_MTB_control_PBMC_macrophage_up.tsv	GSE148731_MTB_control_blood_monocytes_up.tsv	GSE174566_MTB_control_blood_PBMC_up.tsv	GSE193777_MTB_control_blood_up.tsv	GSE223863_MTB_control_2h_BALF_alveolar_macrophage_up.tsv	GSE223863_MTB_control_24h_BALF_alveolar_macrophage_up.tsv	GSE223863_MTB_control_72h_BALF_alveolar_macrophage_up.tsv	GSE256184_MTB_control_HEPG2_HepG2_up.tsv	GSE64179_MTB_control_blood_dendritic_cells_up.tsv	GSE64182_MTB_control_blood_dendritic_cells_up.tsv	GSE110564_MTB_control_blood_lymphatic_endothelial_cell_up.tsv	GSE141656_MTB_control_blood_blood_up.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_up.tsv	GSE183912_MTB_control_blood_marcophages_up.tsv	GSE211974_MTB_control_blood_THP-1_up.tsv	GSE211974_MTB_control_48h_blood_THP-1_up.tsv	GSE236156_MTB_control_BALF_alveolar_macrophage_up.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_up.tsv
23061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3890171737575632	0	0	0	0	0	0
2309	0	1.7974112714128596	0	1.2115662959185969	1.2115662959185969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3886957650753987	2.185741622088836	0	0	0	0	0	0	0	0	0	0	0
23097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3046125229792465	0	0	0	0	0	0	0	0	0	0	0	0
23139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23161	0	1.858559279529116	1.7281090790129792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226577628149158	0	0	0	0	0	0	0	0	0	0	0	0
23200	0	3.17388762482231	3.3195158823773934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48348378761953786	0.48348378761953786
23210	0	2.3457593401189416	1.8845309876232108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6385527925273318	0	0.6644134522011729	0.33425668131534503	0.4982107835811743	0	0	0	0	0	0.9173178375341776	0	0	0	0	0	0	0	0	0	0
23212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4388535273148574	0	0	0	0	0	0	0	0	0.869976660724121	0	0	0	0	0	0	0	0
23223	0	1.5324300309475796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.629688582310531	0.8661815809639699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5250133292256054	0	0	0	0	0	2.001042090348093	0	0	0	0	1.225290637181534	0	0	0	0	0	0
23244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3529465835879324	0.3529465835879324
23300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3347586256289149	4.294172414851881	2.1514714625929354	0	0	0	0	0	0	0	0	0	0
23325	0	1.7996585879862033	1.950578355219327	1.1643058762845744	1.1643058762845744	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6788175911817943	0.7155230593829566	0.2920813997394672	0	0	0	0	0	0.828803005962781	1.1063820096103585	0	0	0	0	0	0	0	0.4286807838735789	0.4286807838735789	0	0
23326	0	0.9720968980673222	1.1948427540199609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6471896470664364	0	0	0	0	0	0	0	1.7825803883760338	1.4597675055499395	1.7971205589160315	0	0	0	0.880678770756079	0	0.6644509723716723	0.6644509723716723	0	0
23365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16196370458650405	0	0	0	0	0	0	0	0	0	0	0	0
23463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7375613832255106	0	0	0	0	0	0
23512	0	0	0.7424399719148828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33942262281846286	2.2593942304799306	0	0	0	0	0.5145580115350228	0	0	0	0	0	0
23522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19613393530377465	0	0	0	0	0	0	0	0	0	0	0	0
2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9526726359449464	0	0	0	4.565926353754692	0	0	3.5580221472813025	0	0	0	0	0	0	0	0	0
23530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17629613855928378	0	0	0	0	0	0	0	0	0	0	0	0
2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4638554224064165	0	0.4624605649095025	0.2913478389510137	0	0	0	0	0	0	1.28455255061865	0	0	0	0	0	0	0	0	0	0
23585	0	1.3370559062070706	1.4434514802350202	0.5704897752620969	0.5704897752620969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.838739392941489	0.3289612532599297	0	0.5146466117467291	0	0	0	0	0.6944556185489454	0	0	0	0	0	0	0	0.6149584245637341	0.6149584245637341	0	0
23588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23597	0	1.1551394756538858	0	1.4198674500316604	1.4198674500316604	0	0	0	0	0	0	0	0	0	0	0	0	0	1.306780623307933	1.434487438640503	0.6689311651871942	0	0.6275847325397014	0	0	0	0	1.5835162365768258	1.5510043767853785	0	0	0	0	0	0	0.6958996896736052	0.6958996896736052	0.5271571869404843	0.5271571869404843
23635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4010051281737728	1.383099542427563	0	0	0	0	0	0	0	0	0	0
23636	0	0	0	1.8264773412923625	1.8264773412923625	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8453317657827313	0	0	0.3866213872960498	0	0	0	0	0	0.5884280681797611	0.919590788233315	0	0	0	0.30787500407894847	0	0	0	0	0	0
23647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17597011829562137	0.17597011829562137	0	0
23658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23670	0	2.33181330718444	2.4469103576928912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28124677494461	0	0	0	0	0	0	0	0	0	1.8087059839011688	0	0	0	0	0	0	1.7201644877035196	1.7201644877035196
24149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5908367096557974	0	0	0	0	0	0.9582813333248902	0	0	0	0	0	0.7625005232359204	0	0	0	0	0	0
2542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60512786886237	0	0	0	0	0	0	0	0	0
2548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8173586904084281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2553	0	0	1.0936757762012348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9042940302675944	0	0.6288539543490165	0.6421738187670327	0	0	0	0	0	2.097082711446206	1.5313974083762003	0	1.1599245120751862	0	0	0	0	0	0	0.4883655846327006	0.4883655846327006
256364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2470922972606863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25793	1.812707738083936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5012716272548479	0	0	0	0	0	0	0.35948835810372737	0.8852976409749068	0	0	0	0	0	0	0	0	0	0	0
25803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3233679478667284	0	2.936172155320929	0	0	0	0	0	1.0854837645131687	3.155293530759947	3.638266688730511	0	0	0	2.286655709486341	0	0	0	0	0	0
2582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6171100156182896	0	0	0	0	0	0	0	0	0	0
25825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8169637031922145	0.8169637031922145	0	0
25839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2536129751154031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25874	0	1.16569698986069	1.0543924456166924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6725223186675796	0.9953961481394976	1.55326811408774	0	0	0	0	0	0	0	0	0	0
25932	0	1.6655045453318902	1.8691158871993288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9424370973644576	0.5614774953452862	0.9225332004601764	0	0	0	0	0	0.30311671548159375	1.218000169748526	0.9081410112774992	0	0	0	0	0	0	0	0	0.573233650954814	0.573233650954814
25966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2597	0	2.5985085620778747	2.647357760784725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3655488366687267	0	0.8975430498279929	0	0	0	0	0	1.2990164091024627	0	0	0	0	0	0	0	0	0	0
25976	0	2.091438552959024	2.3035786824034483	1.498688417265544	1.498688417265544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8765628686341347	0.8307563082332591	0	0	0	0	0	0	0	0.2597321955170956	0.2597321955170956	0	0
25987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5487698218069251	0.5313272905908712	1.5946476867843522	0	0	0	0	0	0	0.8139243914392212	0.8139243914392212	0	0
26001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26020	0	2.104297748305135	2.230365479489908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6507178565880601	0.7035308266689435	0.6442137329225225	0.31906433852077043	0.9196802442603104	0	0	0	0	0	0.930788496625966	0	0	0	0	0	0	0	0	0	0
26036	0	0.9381830131641554	0.7312024142949399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26054	0	0.7632397764943919	0.8521211132782823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26064	0	0	0	1.6444878470933382	1.6444878470933382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.312154212493351	3.058957002070606	0	0	0	0	0	0	0	0	0	0
26128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3759639982913689	1.2303621586308209	1.1318807807683786	0	0	0	0	0	0	0	0	0	0
26136	0	1.213605956298013	1.1226884823038683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3541863348991029	0	0	0	0	0	0	0	0	0	0.8993134340292122	0	0	0	0	0	0	0.4977896793783823	0.4977896793783823
26227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9211302945996755	0	0	0	0	0	0	0.990919127180465	0	0	0	0	0	0	0	0	0	0	0
2624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5005653491005475	0	0	0	0	0	0	0	0	0	0	0	1.509562702022068	0	0	0	0	0	0
2625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1635395822305232	1.1635395822305232	0	0
26292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26511	0	2.8006770401492496	2.790202185080401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.724355866160828	0	0.5819737911365437	0	0	0	0.35830354396776887	0	0	0	0	0	0	0	0	0	0	0.6890892117162799	0.6890892117162799
26520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3163737998028118	0	0	0	0	0	0	0	0	0	0	0	0
2673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27839670042451264	0	0	0	0	0	0.4649374723690693	1.624802126542788	1.3844735404867496	0	0	0	0	0	0	0.2415377556886509	0.2415377556886509	0.4439601642264083	0.4439601642264083
2690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4454834406101148	0	0	0	0	0	0	0	0	0	0.4936482652416373	0	0	0	0	0	0	0	0	0
27032	0	0	0	1.024325452883884	1.024325452883884	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4952706159619141	0	0.6846314090437975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36579759565644354	0	0	0	0	0	0.830350254946966	0	0	0	0	0	0	0.1945301527737897	0.1945301527737897	0	0
27109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6921358012378125	0	0	0	0	0	0	0	0	0	0	0
27242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2379965294855085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8093808779889953	0	0	0	0	0	0	1.1852955594550802	0	0	0	0	0	0	0	0	0	0
2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2745	0	2.0419290672721684	2.013112087301051	1.2667278817579326	1.2667278817579326	0	0	0	0	0	0	0	0	0	0	0	0	0	2.094734108390362	0.9842379582204972	0.6285535356462734	0	0	0	0	0	0.8707520965303145	0	0	0	0	0	0	0	0	0.6734266556858426	0.6734266556858426	0	0
2767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2769	0	2.596970939756297	1.6317734506916624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5556185004770261	0	0	0	0.9948793178380908	0	0	0	0	0	1.0011600599647064	0	0	0	0	0	0	0	0	0	0
2770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7882185581508561	0	0	0	0	0	0.521661607211512	0	0	0	1.8490876791734336	0	0	0	0	0	0	0	0
2771	0	0	1.3252601144413028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6164540781808189	0	0	0	0.44283792105216896	0	0	0	0	0	0	0	0	0	0	0	0
2778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6333173120392345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810	0	1.8598746018581864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.827040659133393	2.6488799814911195	0	0	0	0	0	0	0	0	0	0	0
2817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9385349623045408	0.3924033947607958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2852	0	0	2.039909390744803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4900266358730305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2887	0	4.376237903808287	4.255050138209605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7732549361012951	0	0	0	1.409085939797936	0	0	0	1.852875582369663	2.006800365489961	1.984817998512576	0	0	0	0	0	0	0	0	0	0
2896	0	0	1.6131554034207458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2223452210048162	0	0	0	0	0	0	0	0	0	0	0	0	0.4510493360642053	0.4510493360642053	0	0
28969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4655993591302288	0	0	0	0	0	0	0	0	0	1.2467813378275163	0	0	0	0	0	0	0	0	0.576047084479577	0.576047084479577
2908	0	1.5560556182293015	1.6327036683522833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5168452747422494	0	0	0	0	0	0.6356478381809617	0.7786489641035774	0	0.5787241751388762	0	0	0	0	0	0	0	0.5907060143437054	0.5907060143437054
29082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6632565439875395	0	1.0129697237738349	0	0	0	0	0	0	0	0	0	0
29083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3686330180850581	0	0	0	0	0	0	0	0	0	0	0	0
2920	0	0	0	5.517287179068722	5.517287179068722	0	0	0	0	0	0	0	0	0	0	0	0	0	4.521435535408567	4.81666184200921	5.989109478735957	0	0	0	0	0	2.4341791312729137	6.683555514184395	7.153648419433262	3.743991212548644	5.853214679320978	0	6.851614339172886	0	0	2.262949211754884	2.262949211754884	4.0216049493625095	4.0216049493625095
2946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24395740219006504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2961	0	0	0.9553435614536224	1.1927869065421957	1.1927869065421957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8105858768120707	0.4790015946297246	0	0	0	0	0	0	0.9597845735512196	1.3334402105140175	0	0	0	0	0	0	0.35757862187503464	0.35757862187503464	0	0
29763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1689478517289302	0	0	1.0996657974410924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2186752852867521	0.4610577780041061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29916	0	0	1.176657685813669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8323023498806044	0	0	0	0.5091246618699762	0	0	0	0	2.0662076346209224	1.9882127199475697	0.5297411148995246	0	0	0	0	0	0.1926693347357288	0.1926693347357288	0	0
29928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4673084414984516	0	0	0	0	0	0	0	0	0	0	0	0
29978	0	0	1.2564701223825534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2257902708245929	0	0.498738727732932	0	0	0	0	1.0621843514428908	0	0	0	0	0	0	0	0.2046435426988912	0.2046435426988912	0	0
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5985501920945084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30001	0	0	1.5647029648912756	0.773390891741972	0.773390891741972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3951360389029838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4392896952194476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5183376933699132	0	0	0	0	0	0	0	0	0	0	0
30836	0	2.0833686504429165	1.513183377605363	0.8368484410141178	0.8368484410141178	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8632047620978589	0.5396887870410179	0.9722808294043276	0	0	0	0	0	0	0	0	0	1.6309631589070022	0	0	0	0	0.41572734782082216	0.41572734782082216	0.679347631359978	0.679347631359978
30849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3091	0	3.035637235895541	2.874822483934949	1.061531151834658	1.061531151834658	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5550699706907891	0.9800115350477144	0	0.8074270768613753	0	0	0	0	0.5293464214481628	0	0	0	0	0	1.383454209739185	0	0	0.3199172505194154	0.3199172505194154	1.5972262630861689	1.5972262630861689
