GeneID	GSE16250_GPL570_MTB_control_blood_pmbc_up.tsv	GSE34151_GPL10558_MTB_control_blood_dcs_up.tsv	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode_up.tsv	GSE83456_GPL10558_EPTB_control_blood_up.tsv	GSE83456_GPL10558_PTB_control_blood_up.tsv	GSE139871_GPL10558_MTB_control_blood_monocyte_up.tsv
23242	0	0	0.03827744819926847	0.0694393685840653	0.0694393685840653	0
23243	0	0.05065229789510639	0	0	0	0
23244	0	0	0	0	0	0
23245	0	0	0	0	0	0
23246	0	0	0.02621758980043131	0	0	0
23247	0	0	0.8880958891053758	4.9051335798438735	4.9051335798438735	0.11369375382506886
23248	0	0.0535834936840015	0	0	0	0
23250	0	0	0	1.9380184369033184	1.9380184369033184	0
23251	0	0	0.06027447365884347	0.09496894910485264	0.09496894910485264	0
23252	0	0	0.00535384459515092	0	0	0
23253	0	1.0240320311917692	0.08767268488052396	0	0	0.1371226587979386
23254	0	0	0.22074836261918213	0.4568338297525535	0.4568338297525535	0.03892192247096526
23255	0	0	0.32050616527954334	0.4568338297525535	0.4568338297525535	0.06207296204166684
23256	0	0	0	1.69575745007714	1.69575745007714	0
23258	0	0.02780291044267646	0.01060748462063543	0.3232589931659031	0.3232589931659031	0.11582133410808826
23259	0	0.15595094316323532	0.11285350080371864	0	0	0
2326	0	0	0	0.3678127017320101	0.3678127017320101	0.14020613574726637
23261	0	0	0.4971504629540795	2.110787275768034	2.110787275768034	0.00329222980390785
23262	0	0.1882929907851504	0	0.3284863779805596	0.3284863779805596	0
23263	0	0.34906303273098915	0.39911230215448185	0	0	0.04572557779673741
23264	0	0.11602101186250802	0.4991433100077117	0.14422985216002204	0.14422985216002204	0
23265	0	0	0	0	0	0.05515131610909818
23266	0	0	0	0	0	0
23268	0	0	0.3046631169761095	9.498448402639076	9.498448402639076	0
23269	0	0	0.186069391520643	0	0	0
2327	3.256761521539789	0	0.04866855712727819	0.1778975543669209	0.1778975543669209	0.09068939931890926
23270	0	0.02045539501935089	0.186069391520643	0.10906333839885908	0.10906333839885908	0
23271	0	0	0	0	0	0
23272	0	0	0	0.2283903291168301	0.2283903291168301	0
23274	0	0	0	0	0	0.08874432353263528
23275	0	0	0.39389648172792935	0	0	0
23276	0	0	0	0.9755879886735652	0.9755879886735652	0
23277	0	0	0	0.12999787816669395	0.12999787816669395	0
23279	0	0.17586478203709244	0	0	0	0.191803209519444
2328	0	0	0	9.380048403453856	9.380048403453856	0
23281	0	0	0.16685292847305877	2.015240858289973	2.015240858289973	0
23283	0	0.01901856213614738	0	0.2495697804139998	0.2495697804139998	0
23284	0	0	0.07258096028217764	0.6698322249043634	0.6698322249043634	0
23286	0	0	0	1.3013041535390162	1.3013041535390162	0
23287	0	0	0	4.339060175009582	4.339060175009582	0.12372779414299796
23288	0	0.03114589294346209	0.5667642387297609	1.1379458649921497	1.1379458649921497	0
2329	1.0686348956894371	0	0.1478657913954566	0.2283903291168301	0.2283903291168301	0.16014717260868253
23291	0	0	0.20125799947293463	0.2283903291168301	0.2283903291168301	0.02354139148162271
23293	0	0.04745633032668712	0	0.2366173550432296	0.2366173550432296	0.04194543389050004
23294	0	0	1.1800414363163811	0	0	0
23295	0	0	0	0	0	0
23299	0	1.3675182590027657	1.2868999648568615	0	0	0
2330	0.30438125333731747	0.03380463866468142	0	0.3127347039217516	0.3127347039217516	0.3787308936590638
23300	0	0	0	0.3639633642435913	0.3639633642435913	0.5053039107890012
23301	0	0	0	0.1098071369584872	0.1098071369584872	0
23302	0	0	0	0.1098071369584872	0.1098071369584872	0
23303	0	0	0	0	0	0
23304	0	0.00994524659682807	0.24562717120181388	0.2283903291168301	0.2283903291168301	0.08648947814401853
23305	0	0	0.01778161825484714	1.2952091467304847	1.2952091467304847	0.16383770394115893
23306	0	0	0.20309746802173656	6.272881077650696	6.272881077650696	0.01540374184847803
23307	0	0	0	0	0	0.01124764324812054
23308	0	0	0	0.4348598400793506	0.4348598400793506	0
23309	0	0	0	0.4348598400793506	0.4348598400793506	0.1335756938228101
2331	0	0.08118474539696452	0	1.9265963611145	1.9265963611145	0
23310	0	0	0	1.4284981554622371	1.4284981554622371	0
23312	0	0	0	1.0396574064795625	1.0396574064795625	0
23313	0	0	0.01437842093753477	1.0723204988459325	1.0723204988459325	0
23314	0	0.00970851257837662	0	0.06280416352584162	0.06280416352584162	0
23315	0	0	3.714672471747837	0	0	0
23316	0	0	0	1.705685040225075	1.705685040225075	0
23317	0	0	0	0.905392614374714	0.905392614374714	0
23318	0	6.323113942941719	1.0169053405974848	0.2014486407554104	0.2014486407554104	0
2332	0.01229563915524196	0	0.163600643955692	0.02409733271304204	0.02409733271304204	0
23321	0	0.9608275296504027	0.8285793182289489	1.031093216265092	1.031093216265092	0
23322	0	0.9608275296504027	0.8285793182289489	0	0	0
23324	0	0.8793667460941523	0.8285793182289489	0	0	0
23325	0	0.8793667460941523	0.8285793182289489	0.6002731823222445	0.6002731823222445	0
23326	0	0.8793667460941523	0.8285793182289489	0	0	0.00457879591160681
23327	0	0.8793667460941523	0.8285793182289489	0	0	0
23328	0	0.8793667460941523	0.8285793182289489	2.0930974006141394	2.0930974006141394	0.15732170754304486
23329	0	0.8793667460941523	0.02893674142974206	0	0	0
23331	0	0.8793667460941523	0	2.583455024241176	2.583455024241176	0
23332	0	0.06774681071910249	0.02751312597210696	0	0	0
23333	0	0	0	0.12999787816669395	0.12999787816669395	0.29072746855135634
23334	0	0	0.05749760261027073	0.4706984104143304	0.4706984104143304	0
23335	0	0	0.05749760261027073	0	0	0.09876545462084052
23336	0	0	0	0.15254831629883725	0.15254831629883725	0.9749464925024371
23338	0	0	0.1484075198766007	0.2147584181052582	0.2147584181052582	0
23339	0	0.01110785647854584	0	0	0	0.01920906643527351
2334	6.720907176503745	0	0.09811868585084572	0	0	0
23341	0	0.01941779312114101	0	0.4640512976275422	0.4640512976275422	0
23344	0	0.4247674655637794	0.05590040629482207	0.4640512976275422	0.4640512976275422	0.0511768576683094
23345	0	0.5024138272267691	0.11421091940304204	0.4640512976275422	0.4640512976275422	0
23347	0	0.05504251766361276	0.2885181665160146	0.4640512976275422	0.4640512976275422	0
23348	0	0	0	0.8994973383834068	0.8994973383834068	0
23349	0	0.08156740513047772	0.1536581013358971	1.5030304610891303	1.5030304610891303	0
2335	1.4778338136741234	0.4450918053289501	0.02299690216047545	0.13569582464578225	0.13569582464578225	1.922101168153524
23350	0	0	0	0.8283171200252104	0.8283171200252104	0.17555755430211462
23351	0	0.23203532024311052	0	0	0	0
23352	0	0.1744976530646657	0	0.7042848451969294	0.7042848451969294	0.33710065298099834
23353	0	0.20814905204677348	0	0.11943442535872828	0.11943442535872828	0
23354	0	0	0	0	0	0
23355	0	0	0	0	0	0
23357	0	0	0.02738523711752494	0	0	0
23358	0	0	0	0	0	0
23359	0	0.01970098390297567	0.7625915382844486	2.928466028632945	2.928466028632945	0.10907739496865992
23360	0	1.2545561206373494	0	0.06547081410440092	0.06547081410440092	0
23361	0	0.3616229286332312	1.1978569438144633	0	0	0
23362	0	0	0.12297737686209942	0.07151230830464339	0.07151230830464339	0.15869486993583948
23363	0	0	0.5286927076704722	11.982760106150677	11.982760106150677	0
23365	0	0	0.13665986843340305	0	0	0
23366	0	0.474916809220071	0	0	0	0.02165267217882505
23367	0	0	0.09138237587218216	0.6458171613984496	0.6458171613984496	0
23368	0	0.2686356519993889	0	0.6458171613984496	0.6458171613984496	0
23369	0	0	0	0.2283903291168301	0.2283903291168301	0.01514769389043868
23370	0	0.02591132769242296	0	0	0	0
23371	0	0	0.8015163378116292	1.152510407489283	1.152510407489283	0
23373	0	0	0	0.23047608122475283	0.23047608122475283	0.17967448766510108
23376	0	0	0	0	0	0
23378	0	0	0	0	0	0
23379	0	0	0	0	0	0.06984519949370707
23380	0	0	0	0	0	0
23381	0	0	0	0	0	0.06283260697451462
23382	0	0	0	0	0	0
23383	0	0	0	0	0	0
23384	0	0	0	0	0	0
23385	0	0	0	0	0	0
23386	0	0	0	0	0	0
23387	0	0	0	0	0	0.2857408766665497
23389	0	0	0	0	0	0
2339	0.557575962533909	0	0	0	0	0
23390	0	0	0	0	0	0.12991634221231133
23392	0	0	0	0	0	0
23394	0	0	0	0	0	0.12635484182632517
23395	0	0	0	0	0	0
23396	0	0	0	0	0	0.02268714321108333
23397	0	0	0	0	0	0
23398	0	0	0	0	0	0
23399	0	0	0	0	0	0.12221624637884344
23400	0	0	0	0	0	0
23401	0	0	0	0	0	0.1447006153003414
23403	0	0	0	0	0	0.07173868297419034
23404	0	0	0	0	0	0.00734375921755292
23405	0	0	0	0	0	0.7625810664333179
23406	0	0	0	0	0	0
23408	0	0	0	0	0	0
23409	0	0	0	0	0	0
23410	0	0	0	0	0	0
23411	0	0	0	0	0	0
23412	0	0	0	0	0	0
23413	0	0	0	0	0	0
23414	0	0	0	0	0	0.0045388015610812096
23415	0	0	0	0	0	0.0045388015610812096
23416	0	0	0	0	0	0
23417	0	0	0	0	0	0
23418	0	0	0	0	0	0
2342	0	0.477963146867344	0.33070731563921824	0	0	0
23420	0	0	0	0	0	0.04748313839825979
23421	0	0	0	0	0	0
23423	0	0	0	0	0	0
23424	0	0	0	0	0	0
23426	0	0	0	0	0	0.03487830455499119
23428	0	0	0	0	0	0.6106303063924918
23429	0	0	0	0	0	0
23430	0	0	0	0	0	0.12748822992895853
23431	0	0	0	0	0	0
23432	0	0	0	0	0	0
23433	0	0	0	0	0	0
23435	0	0	0	0	0	0
23436	0	0	0	0	0	0
23438	0	0	0	0	0	0
23439	0	0	0	0	0	0
23440	0	0	0	0	0	0.07334647625571056
23443	0	0	0	0	0	0
23446	0	0	0	0	0	0
23450	0	0	0	0	0	0.09422402576334454
23451	0	0	0	0	0	0.09422402576334454
23452	0	0	0	0	0	0.07683760033224342
23456	0	0	0	0	0	0.04704072689413308
23457	0	0	0	0	0	0
2346	0	0.0345518658091386	0	0	0	0.03688447293862346
23460	0	0	0	0	0	0.1569870035613239
23461	0	0	0	0	0	0.03462808452923682
23462	0	0	0	0	0	0.0059400955579143
23463	0	0	0	0	0	0.01613561050247319
23464	0	0	0	0	0	0.07320200489479622
23466	0	0	0	0	0	0.1041941976506533
23467	0	0	0	0	0	0.04413558075803858
23468	0	0	0	0	0	0.12097955328088504
23469	0	0	0	0	0	0.16055484662431074
23471	0	0	0	0	0	0
23473	0	0	0	0	0	0.159653265186815
23474	0	0	0	0	0	0.1345550484189399
23475	0	0	0	0	0	0
23476	0	0	0	0	0	0.03247379215463654
23478	0	0	0	0	0	0.01600736779041799
23479	0	0	0	0	0	0.18282767903454408
2348	0	0	0	1.1802548091479728	1.1802548091479728	0.08696643328701449
23480	0	0	0	0	0	0
23481	0	0	0	0	0	0.00941330162987741
23483	0	0	0	0	0	0
23484	0	0	0	0	0	0
23491	0	0	0	0	0	0
23492	0	0	0	0	0	0
23493	0	0	0	0	0	0.1150625766999146
23495	0	0	0	0	0	0
23498	0	0	0	0	0	0
23499	0	0	0	0	0	0.43978061909423216
2350	2.3840124383337864	0.03833743227124575	0	0	0	0
23500	0	0	0	0	0	0.01352010206636844
23503	0	0	0	0	0	0.01352010206636844
23504	0	0	0	0	0	0.01352010206636844
23505	0	0	0	0	0	0.01352010206636844
23506	0	0	0	0	0	0.01352010206636844
23507	0	0	0	0	0	0.01352010206636844
23508	0	0	0	0	0	0.09082032027609832
23509	0	0	0	0	0	0.2410519384396008
23510	0	0	0	0	0	0.04136198489097115
23511	0	0	0	0	0	0.14935115719170788
23512	0	0	0	0	0	0
23513	0	0	0	0	0	0.00697073758386904
23514	0	0	0	0	0	0.00697073758386904
23515	0	0	0	0	0	1.2605028282675363
23516	0	0	0	0	0	0.00450423558374379
23517	0	0	0	0	0	0.00360864549541121
23518	0	0	0	0	0	0
2352	0.2557208306386103	0.0065930265025051504	0	0	0	0.03901390117202585
23521	0	0	0	0	0	0
23522	0	0	0	0	0	0
23523	0	0	0	0	0	0.22671166718451505
23524	0	0	0	0	0	0
23526	0	0	0	0	0	0
23527	0	0	0	0	0	0
23528	0	0	0	0	0	0.05494277992174723
23529	0	0	0	0	0	0.17445183321783464
2353	4.585429059829202	0.06137185384928344	0	0	0	0.06805884053857048
23530	0	0	0	0	0	0.2585800460328888
23531	0	0	0	0	0	0
23532	0	0	0	0	0	0.19112124347747209
23533	0	0	0	0	0	0.10624898001203643
23534	0	0	0	0	0	0.18948231402944327
23536	0	0	0	0	0	1.4363039050169992
23538	0	0	0	0	0	0
23539	0	0	0	0	0	0
2354	0.01300242757809322	0.13806527750984035	0	0	0	0
23541	0	0	0	0	0	0
23542	0	0	0	0	0	0
23543	0	0	0	0	0	0
23544	0	0	0	0	0	0
23545	0	0	0	0	0	0.11392241571391816
23546	0	0	0	0	0	0.05693725834542307
23547	0	0	0	0	0	0.08874792014188952
23548	0	0	0	0	0	0
23549	0	0	0	0	0	0
2355	0.5189379265248009	0.2288274096897012	0	0	0	0
23550	0	0	0	0	0	0
23552	0	0	0	0	0	0.21021057040817004
23553	0	0	0	0	0	0
23554	0	0	0	0	0	0
23555	0	0	0	0	0	0
23556	0	0	0	0	0	0
23557	0	0	0	0	0	0
23558	0	0	0	0	0	0
23559	0	0	0	0	0	0
2356	0	0	0.03989517707601495	0	0	0
23560	0	0	0	0	0	0
23562	0	0	0	0	0	0
23563	0	0	0	0	0	0
23564	0	0	0	0	0	0
23566	0	0	0	0	0	0
23567	0	0	0	0	0	0
23568	0	0	0	0	0	0
23569	0	0	0	0	0	0
2357	1.814331375631924	0.04431976047666192	0.42044921300001264	0.2283903291168301	0.2283903291168301	0
23576	0	0	0	0	0	0
2358	0	0	0	0.2449065639370207	0.2449065639370207	0.0872007337808991
23580	0	0	0	0	0	0
23581	0	0	0	0	0	0
23582	0	0	0	0	0	0
23583	0	0	0	0	0	0
23584	0	0	0	0	0	0
23585	0	0	0	0	0	0
23586	0	0	0	0	0	0
23587	0	0	0	0	0	0
23588	0	0	0	0	0	0
23589	0	0	0	0	0	0
2359	0.5082991377441393	0.0301288290454722	0.6041501654202237	0.14650973163990333	0.14650973163990333	8.293547956895186e-4
23590	0	0	0	0	0	0
23591	0	0	0	0	0	0
23592	0	0	0	0	0	0
23593	0	0	0	0	0	0
23594	0	0	0	0	0	0
23595	0	0	0	0	0	0
23597	0	0	0	0	0	0
23598	0	0	0	0	0	0
23600	0	0	0	0	0	0
23601	0	0	0	0	0	0
23603	0	0	0	0	0	0
23604	0	0	0	0	0	0
23607	0	0	0	0	0	0
23608	0	0	0	0	0	0
23609	0	0	0	0	0	0
23612	0	0	0	0	0	0
23613	0	0	0	0	0	0
23616	0	0	0	0	0	0
23621	0	0	0	0	0	0
23623	0	0	0	0	0	0
23625	0	0	0	0	0	0
23627	0	0	0	0	0	0
23630	0	0	0	0	0	0
23632	0	0	0	0	0	0
23633	0	0	0	0	0	0
23635	0	0	0	0	0	0
23636	0	0	0	0	0	0
23637	0	0	0	0	0	0
23639	0	0	0	0	0	0
23640	0	0	0	0	0	0
23641	0	0	0	0	0	0
23642	0	0	0	0	0	0
23643	0	0	0	0	0	0
23644	0	0	0	0	0	0
23645	0	0	0	0	0	0
23646	0	0	0	0	0	0
23647	0	0	0	0	0	0
23648	0	0	0	0	0	0
23650	0	0	0	0	0	0
23654	0	0	0	0	0	0
23657	0	0	0	0	0	0
23658	0	0	0	0	0	0
23659	0	0	0	0	0	0
23660	0	0	0	0	0	0
23670	0	0	0	0	0	0
23671	0	0	0	0	0	0
23673	0	0	0	0	0	0
23677	0	0	0	0	0	0
23678	0	0	0	0	0	0
23682	0	0	0	0	0	0
23683	0	0	0	0	0	0
23705	0	0	0	0	0	0
23708	0	0	0	0	0	0
23710	0	0	0	0	0	0
23729	0	0	0	0	0	0
23731	0	0	0	0	0	0
23732	0	0	0	0	0	0
23741	0	0	0	0	0	0
23742	0	0	0	0	0	0
23743	0	0	0	0	0	0
23746	0	0	0	0	0	0
23753	0	0	0	0	0	0
23759	0	0	0	0	0	0
23760	0	0	0	0	0	0
23761	0	0	0	0	0	0
23762	0	0	0	0	0	0
23764	0	0	0	0	0	0
23765	0	0	0	0	0	0
23767	0	0	0	0	0	0
23769	0	0	0	0	0	0
23770	0	0	0	0	0	0
23774	0	0	0	0	0	0
23779	0	0	0	0	0	0
23780	0	0	0	0	0	0
23786	0	0	0	0	0	0
23787	0	0	0	0	0	0
23788	0	0	0	0	0	0
238	1.0105058840449317	1.065868772866243	0.2124031843067442	1.429481837192105	1.429481837192105	0.06011975265421743
239	0	0	0	0.0127316385049786	0.0127316385049786	0
2395	2.2780429194440464	0.04205675892352667	0.03299576130608261	0.1119751029093532	0.1119751029093532	0.1928954844129464
24	0.5027694465160019	0	0	0	0	0
240	0	0	0.3374294304551495	0	0	0.5263132739119403
241	0.5985015693952938	0	2.4555636414060382	0.8603841917047235	0.8603841917047235	0.3539077129217425
24137	0	0	0	0	0	0
24138	0	0	0	0	0	0
24139	0	0	0	0	0	0
24140	0	0	0	0	0	0
24141	0	0	0	0	0	0
24142	0	0	0	0	0	0
24144	0	0	0	0	0	0
24145	0	0	0	0	0	0
24146	0	0	0	0	0	0
24147	0	0	0	0	0	0
24148	0	0	0	0	0	0
24149	0	0	0	0	0	0
242	0.6947445269947137	0	0	0	0	0
2444	0	0	0	0.1385958351310832	0.1385958351310832	0.04170441275999215
245711	0	0	0	0	0	0
245802	0	0	0	0	0	0
245812	0	0	0	0	0	0
245908	0	0	0	0	0	0
245911	0	0	0	0	0	0
245972	0	0	0	0	0	0
245973	0	0	0	0	0	0
246	0	0.18739420858617992	0	1.098735086114285	1.098735086114285	0
246175	0	0	0	0	0	0
246176	0	0	0	0	0	0
246181	0	0	0	0	0	0
246184	0	0	0	0	0	0
246243	0	0	0	0	0	0
246269	0	0	0	0	0	0
246329	0	0	0	0	0	0
246330	0	0	0	0	0	0
246777	0	0	0	0	0	0
246778	0	0	0	0	0	0
247	1.3764710128340814	0.00618611225688986	0	0.2837027075442218	0.2837027075442218	0
2475	0	0	3.712261913633263	0.2283903291168301	0.2283903291168301	0.06662666707629028
248	0.6368655755814862	0	0.32979667299877313	0.3907648046415646	0.3907648046415646	0.13064026123429073
2483	0	0	0	1.5529645965537917	1.5529645965537917	0
2487	0	0	0.06606423750027347	0.4510933283104048	0.4510933283104048	0.01397477868700314
2488	0	0	1.0270725033945804	0	0	0.11003200662538903
249	0.5120984189720017	0.3386645113519393	0	0	0	0.00406361593222827
2491	0.2225301261182366	0.05514705071039735	0	0.54186363290905315	0.54186363290905315	0
2492	0.4030132367557018	0.02465128751074075	9.755951603756808e-4	1.4358148499566	1.4358148499566	3.35116655181216
2494	8.80508287591387	0	0	0	0	0.5892393244769621
2495	0	0	0	1.5873977031092388	1.5873977031092388	0
25	0	1.4726756843835842e-4	0	2.340604052782913e-4	2.340604052782913e-4	0.06705700745700346
250	0	0.02135266005030969	0.01807488859944278	0	0	0
251	0.7239403116854639	0.25696692691084544	0	0.2283903291168301	0.2283903291168301	0.5702594228924234
2512	0	0	0	0	0	0
2515	0	0	0	0	0	0.3887137981425059
2516	0	0.06208453952582815	0	0.2283903291168301	0.2283903291168301	0
2517	0	0.7678577065277601	0.02948560437140446	0	0	0
2519	0.2344242440409312	0	0	0	0	0
2520	34.52086001570764	0	0	1.6717903596519257	1.6717903596519257	0
2521	0	0	0.10072674854309202	0	0	0.16263964028527056
2523	0	0	0	0	0	0
2524	0	0.04685254636394731	0	2.2608218848232013	2.2608218848232013	0.8162145335596342
2525	0.5165341080017223	0.2280408597818724	0	0	0	0
2526	0.6781301888982736	0.2280408597818724	0	0.12744827165220607	0.12744827165220607	0.5082754167853105
2527	0.0684208102577069	0	0.15036990458721522	2.597309962648684	2.597309962648684	0
2528	3.8198943609149487	0	0.15036990458721522	0.0708206611006148	0.0708206611006148	0
252839	0	0	0	0	0	0
252884	0	0	0	0	0	0
2529	11.496946709988425	0	0.04911081456150579	0.7208834635186185	0.7208834635186185	0.1318820551764926
252969	0	0	0	0	0	0
252983	0	0	0	0	0	0
252995	0	0	0	0	0	0
2530	0	0	0	0.2283903291168301	0.2283903291168301	0.23182812612438664
253017	0	0	0	0	0	0
2531	0	0	0.5201311660030676	0	0	0.0491184254775506
253152	0	0	0	0	0	0
253190	0	0	0	0	0	0
2532	0	0	0.1000963237179402	0.1006531980884846	0.1006531980884846	0
253260	0	0	0	0	0	0
2533	0	0	0.1000963237179402	0.08012259704235047	0.08012259704235047	0.1822247048261931
2534	0	0.2047059034108152	0	0	0	0.04210361940280922
253430	0	0	0	0	0	0
253461	0	0	0	0	0	0
2535	0	0	0.3461774471878274	0	0	0
253512	0	0	0	0	0	0
253558	0	0	0	0	0	0
253559	0	0	0	0	0	0
253635	0	0	0	0	0	0
253639	0	0	0	0	0	0
2537	1.0437149571033266	0.11119546839017874	0	4.906956298344659	4.906956298344659	0.05493894766825438
253714	0	0	0	0	0	0
253724	0	0	0	0	0	0
253725	0	0	0	0	0	0
253769	0	0	0	0	0	0
253782	0	0	0	0	0	0
2538	6.971160941221097	0	2.965456459810733	0	0	0
253827	0	0	0	0	0	0
253832	0	0	0	0	0	0
2539	0	0	0.0707782579372348	0.28603849213389343	0.28603849213389343	0.03125797726965784
253935	0	0	0	0	0	0
253943	0	0	0	0	0	0
253959	0	0	0	0	0	0
253970	0	0	0	0	0	0
253980	0	0	0	0	0	0
253982	0	0	0	0	0	0
254013	0	0	0	0	0	0
254042	0	0	0	0	0	0
254048	0	0	0	0	0	0
254050	0	0	0	0	0	0
254065	0	0	0	0	0	0
254102	0	0	0	0	0	0
254122	0	0	0	0	0	0
254170	0	0	0	0	0	0
254173	0	0	0	0	0	0
254187	0	0	0	0	0	0
2542	0	0.01490338530814452	0	0	0	0
254225	0	0	0	0	0	0
254228	0	0	0	0	0	0
254251	0	0	0	0	0	0
254263	0	0	0	0	0	0
254295	0	0	0	0	0	0
2543	0	0	0	0	0	0
254359	0	0	0	0	0	0
254394	0	0	0	0	0	0
254427	0	0	0	0	0	0
254428	0	0	0	0	0	0
254528	0	0	0	0	0	0
254531	0	0	0	0	0	0
254552	0	0	0	0	0	0
2547	0	0.0027136323415901	0	0	0	0
254778	0	0	0	0	0	0
254783	0	0	0	0	0	0
2548	0	3.1605301839102715	0	0	0	0.0118021945976855
254827	0	0	0	0	0	0
254863	0	0	0	0	0	0
254887	0	0	0	0	0	0
2549	0.04541419015007086	0.00383160449317887	0	0	0	0
2550	0	0.00383160449317887	0	0.8608254528071281	0.8608254528071281	0.02488390782674943
255022	0	0	0	0	0	0
255027	0	0	0	0	0	0
255043	0	0	0	0	0	0
255057	0	0	0	0	0	0
255061	0	0	0	0	0	0
255082	0	0	0	0	0	0
2551	0.3403972067857274	0.00686206340705561	0.03142625818668835	0	0	0.01196089945624356
255104	0	0	0	0	0	0
255119	0	0	0	0	0	0
255189	0	0	0	0	0	0
255220	0	0	0	0	0	0
255231	0	0	0	0	0	0
255239	0	0	0	0	0	0
2553	0.5661810018851576	0	0.6618818494675733	0	0	0
255308	0	0	0	0	0	0
255324	0	0	0	0	0	0
255374	0	0	0	0	0	0
255394	0	0	0	0	0	0
2554	0	0	0	0	0	0.11266933897180076
255403	0	0	0	0	0	0
255426	0	0	0	0	0	0
255488	0	0	0	0	0	0
2555	0.3584114776145336	0	0.15249071001922637	0	0	0
255520	0	0	0	0	0	0
2556	0	0	0.9602026717015296	0	0	0
255626	0	0	0	0	0	0
255631	0	0	0	0	0	0
2557	0	0	0.6298030270702957	0	0	0.01531735844527987
255738	0	0	0	0	0	0
255743	0	0	0	0	0	0
255758	0	0	0	0	0	0
255783	0	0	0	0	0	0
255798	0	0	0	0	0	0
2558	0.2408946698928508	0	0.2987549621994585	0	0	1.7426557096318798
255809	0	0	0	0	0	0
255877	0	0	0	0	0	0
2559	0.8174551967477388	0	0.11564487103293576	0	0	0.15757126441900704
255919	0	0	0	0	0	0
255928	0	0	0	0	0	0
255967	0	0	0	0	0	0
2560	0.28378306805859665	0	0	0	0	0
256051	0	0	0	0	0	0
256076	0	0	0	0	0	0
2561	0	0	0	0	0	0
256158	0	0	0	0	0	0
2562	0	0	0	0	0	0
256227	0	0	0	0	0	0
256281	0	0	0	0	0	0
2563	0	0	0	0	0	0
256302	0	0	0	0	0	0
256309	0	0	0	0	0	0
256329	0	0	0	0	0	0
256356	0	0	0	0	0	0
256364	0	0	0	0	0	0
256369	0	0	0	0	0	0
256380	0	0	0	0	0	0
2564	6.584885150489607	0.03551056944076491	0	0.8351150205020181	0.8351150205020181	0
256435	0	0	0	0	0	0
256471	0	0	0	0	0	0
256472	0	0	0	0	0	0
2565	0.415365843729963	0	0	1.4150610833996031	1.4150610833996031	0
2566	0	0.21038875090524067	0.602898005670387	0.7598688573409769	0.7598688573409769	0
256643	0	0	0	0	0	0
256646	0	0	0	0	0	0
2567	0	0.1113580382457484	0.08684973898511383	0.3251567458430791	0.3251567458430791	0
256710	0	0	0	0	0	0
256714	0	0	0	0	0	0
256764	0	0	0	0	0	0
2568	0	0.04875011324753475	0.11744770394207578	0.04177933475186446	0.04177933475186446	0
256815	0	0	0	0	0	0
2569	2.002255004303742	0	0	0	0	0
256933	0	0	0	0	0	0
256949	0	0	0	0	0	0
256957	0	0	0	0	0	0
256987	0	0	0	0	0	0
257	0.555785581172145	0.21985009317381943	0.4351850230186825	0.2283903291168301	0.2283903291168301	0
2570	0.3789646653588351	0	0.2585176014550593	0.0917809122118336	0.0917809122118336	0.04524797607427633
257019	0	0	0	0	0	0
257044	0	0	0	0	0	0
257062	0	0	0	0	0	0
257068	0	0	0	0	0	0
2571	0	0	0	0	0	0
257101	0	0	0	0	0	0
257106	0	0	0	0	0	0
257144	0	0	0	0	0	0
257160	0	0	0	0	0	0
257169	0	0	0	0	0	0
257177	0	0	0	0	0	0
257194	0	0	0	0	0	0
2572	0.2332011584785202	0	1.041898897924575	0	0	0.02345807689667901
257203	0	0	0	0	0	0
257218	0	0	0	0	0	0
257236	0	0	0	0	0	0
257240	0	0	0	0	0	0
257313	0	0	0	0	0	0
257364	0	0	0	0	0	0
257397	0	0	0	0	0	0
2574	0	0.00280190103610557	0.06655509818672192	0.07144968012614583	0.07144968012614583	0.12867553581805136
257415	0	0	0	0	0	0
25758	0	0	0	0	0	0
25759	0	0	0	0	0	0
2576	0.27374354533548306	0.0052813994222417	0	0.07862604476041868	0.07862604476041868	0.03133540440812088
257629	0	0	0	0	0	0
25764	0	0	0	0	0	0
25766	0	0	0	0	0	0
25769	0	0	0	0	0	0
2577	2.8087522718064006	0	0.11282600045259776	0.07831420068024542	0.07831420068024542	0
25771	0	0	0	0	0	0
25774	0	0	0	0	0	0
25775	0	0	0	0	0	0
25776	0	0	0	0	0	0
25777	0	0	0	0	0	0
25778	0	0	0	0	0	0
25780	0	0	0	0	0	0
25782	0	0	0	0	0	0
25788	0	0	0	0	0	0
2579	5.167673697785565	0	0	0.06700909754644635	0.06700909754644635	0
25790	0	0	0	0	0	0
25791	0	0	0	0	0	0
25792	0	0	0	0	0	0
25793	0	0	0	0	0	0
25794	0	0	0	0	0	0
25796	0	0	0	0	0	0
25797	0	0	0	0	0	0
25798	0	0	0	0	0	0
25799	0	0	0	0	0	0
258	0.7806792067659729	0.08510506781128724	0	0	0	0.00689042109418846
2580	0.2847099852886668	0	0	0.0617234660092274	0.0617234660092274	0
25800	0	0	0	0	0	0
25801	0	0	0	0	0	0
258010	0	0	0	0	0	0
25802	0	0	0	0	0	0
25803	0	0	0	0	0	0
25804	0	0	0	0	0	0
25805	0	0	0	0	0	0
25806	0	0	0	0	0	0
25807	0	0	0	0	0	0
25809	0	0	0	0	0	0
2581	2.107769344642251	0.6093492319993246	0	0	0	0
