Source	Target	Path
EDEM1	GLCCI1	EDEM1,CANX,UBC,DCAF7,DYRK1B,GLCCI1
EDEM1	CD1A	EDEM1,CANX,UBC,TFRC,HFE,B2M,CD1A
EDEM1	SPG7	EDEM1,CANX,UBC,TOMM70A,SFXN2,SPG7
EDEM1	CHST3	EDEM1,CANX,UBC,CCNE1,RB1,KDM5B,CHST3
EDEM1	SULT1C4	EDEM1,CANX,UBC,SLC12A2,SULT1C4
EDEM1	MECOM	EDEM1,CANX,UBC,RNF2,BMI1,CBX4,CTBP1,MECOM
EDEM1	TEK	EDEM1,CANX,UBC,CBL,PLCG1,PDGFRB,RASA1,DOK2,TEK
EDEM1	SULT1A1	EDEM1,CANX,UBC,PRDX1,SRXN1,SULT1A1
EDEM1	KCNJ1	EDEM1,CANX,UBC,KCNJ1
EDEM1	CYP11A1	EDEM1,CANX,UBC,USP7,GMPS,CAD,DPYD,FDXR,FDX1,CYP11A1
EDEM1	CCL11	EDEM1,CANX,UBC,CXCR4,CCR5,CCL5,CCR3,CCL11
EDEM1	AGTR1	EDEM1,CANX,UBC,ARRB2,AGTR1
EDEM1	ICMT	EDEM1,CANX,PRKCSH,CALR,HSP90B1,SUGT1,HSP90AA1,RAF1,HRAS,ICMT
EDEM1	SYK	EDEM1,CANX,UBC,CBL,SYK
EDEM1	DBH	EDEM1,CANX,UBC,RHOA,ARHGAP1,CDC42,ITSN1,DBH
EDEM1	NTS	EDEM1,CANX,UBC,GGA1,SORT1,NTS
EDEM1	EPM2A	EDEM1,CANX,UBC,NHLRC1,EPM2A
EDEM1	CCK	EDEM1,CANX,UBC,TRAF2,CCK
EDEM1	G6PD	EDEM1,CANX,UBC,G6PD
EDEM1	HTR4	EDEM1,CANX,UBC,ADRB2,HTR4
EDEM1	EHF	EDEM1,CANX,UBC,TRAF2,TNFRSF1B,EHF
EDEM1	CDH4	EDEM1,CANX,UBC,CTNNB1,CDH4
EDEM1	CNTN4	EDEM1,CANX,UBC,APP,CNTN4
EDEM1	BCHE	EDEM1,CANX,UBC,USP7,GMPS,CAD,BCHE
EDEM1	LTF	EDEM1,CANX,UBC,LTF
EDEM1	MSH6	EDEM1,CANX,UBC,PCNA,MSH6
EDEM1	AFP	EDEM1,CANX,UBC,AFP
EDEM1	ESRRA	EDEM1,CANX,UBC,ESR1,NCOA1,PPARG,PPARGC1A,ESRRG,ESRRA
EDEM1	SERPINA6	EDEM1,CANX,UBC,EGFR,EGF,ERBB4,SIRPG,SERPINA6
EDEM1	CYP2D6	EDEM1,CANX,UBC,POR,CYP2D6
EDEM1	CACNG1	EDEM1,CANX,UBC,VAPA,CACNG1
EDEM1	CYP3A5	EDEM1,CANX,UBC,CYB5A,CYP3A5
EDEM1	DPEP1	EDEM1,CANX,UBC,PCNA,CHAF1A,MBD1,DPEP1
EDEM1	HRH1	EDEM1,CANX,UBC,RPS3,MAGOH,ALYREF,THOC1,HRH1
EDEM1	ABCC9	EDEM1,CANX,UBC,LDHA,ABCC9
EDEM1	GLP1R	EDEM1,CANX,UBC,GLP1R
EDEM1	SPTA1	EDEM1,CANX,UBC,ACTN4,ACTN2,TTN,OBSCN,ANK1,SPTB,SPTA1
EDEM1	PRCP	EDEM1,CANX,UBC,PRCP
EDEM1	HTR2A	EDEM1,CANX,UBC,CBL,HTR2A
EDEM1	NISCH	EDEM1,CANX,UBC,NISCH
EDEM1	CEL	EDEM1,CANX,UBC,RPS3,MAGOH,SRSF7,TFPI,CELA3A,CEL
EDEM1	GDF15	EDEM1,CANX,UBC,PRPF8,PRPF4,PDF,GDF15
EDEM1	RIPK1	EDEM1,CANX,UBC,RIPK1
EDEM1	SLC2A3	EDEM1,CANX,UBC,SLC2A3
EDEM1	FOXO3	EDEM1,CANX,UBC,TP53,SIRT1,FOXO3
EDEM1	HTR2B	EDEM1,CANX,UBC,GNA11,HTR2B
EDEM1	ALOX5	EDEM1,CANX,UBC,ACTB,ALOX5
MELK	DNM1L	MELK,UBC,DNM1L
MELK	KIF20A	MELK,UBC,KIF20A
MELK	ARL4C	MELK,UBC,ARL4C
MELK	TXNDC9	MELK,UBC,TXNDC9
MELK	CDK6	MELK,UBC,CCND1,CDK6
MELK	CDKN1A	MELK,UBC,CDKN1A
MELK	STUB1	MELK,UBC,STUB1
MELK	IKZF1	MELK,UBC,HDAC1,IKZF1
MELK	HMG20B	MELK,UBC,HDAC1,KDM1A,HMG20B
MELK	LYPLA1	MELK,UBC,LYPLA1
MELK	VAT1	MELK,UBC,VAT1
MELK	CNPY3	MELK,UBC,EPRS,MARS,EEF1E1,NAT9,CNPY3
MELK	YME1L1	MELK,UBC,YME1L1
MELK	TCFL5	MELK,UBC,E2F1,TOPBP1,TCFL5
MELK	MTHFD2	MELK,UBC,ATIC,GART,MTHFD2
MELK	PRSS23	MELK,UBC,ELAVL1,PRSS23
MELK	SLC2A6	MELK,UBC,GALE,SLC2A6
MELK	CHEK2	MELK,UBC,TP53,CHEK2
MELK	CLTC	MELK,UBC,CLTC
MELK	CANT1	MELK,UBC,SGTA,CANT1
MELK	CRK	MELK,UBC,CBL,CRK
MELK	CSRP1	MELK,UBC,CSRP1
MELK	ADRB2	MELK,UBC,ADRB2
MELK	DCTD	MELK,UBC,PCNA,RFC4,DCTD
MELK	GADD45A	MELK,UBC,PCNA,GADD45A
MELK	DLD	MELK,UBC,DLST,DLD
MELK	AGL	MELK,UBC,AGL
MELK	TSC22D3	MELK,UBC,HSP90AA1,RAF1,TSC22D3
MELK	DUSP3	MELK,UBC,HSP90AA1,RAF1,MAP2K1,MAPK1,DUSP3
MELK	DUSP4	MELK,UBC,HSP90AA1,RAF1,MAP2K1,MAPK3,DUSP4
MELK	E2F2	MELK,UBC,E2F1,TFDP1,E2F2
MELK	EGR1	MELK,UBC,TP53,EGR1
MELK	EIF4EBP1	MELK,UBC,AKT1,MTOR,EIF4EBP1
MELK	EIF5	MELK,UBC,EIF3A,EIF3B,EIF5
MELK	EPHB2	MELK,UBC,ESR1,SRC,EPHB2
MELK	ERBB3	MELK,UBC,ERBB2,ERBB3
MELK	ALAS1	MELK,UBC,ALAS1
MELK	COG2	MELK,UBC,RAB1A,USO1,SCFD1,COG4,COG3,COG2
MELK	PUF60	MELK,UBC,RPS3,MAGOH,SRRM2,PUF60
MELK	RAB11FIP2	MELK,UBC,OPTN,RAB8A,RAB1B,RAB11A,RAB11FIP2
MELK	RPIA	MELK,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1,EBNA1BP2,BRIX1,RPIA
MELK	ALDOC	MELK,UBC,ALDOC
MELK	RBM34	MELK,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1,EBNA1BP2,BRIX1,RBM34
MELK	GPATCH8	MELK,UBC,GPATCH8
MELK	RRS1	MELK,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1
MELK	RRP12	MELK,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,NOP2,RBM28,RRP12
MELK	SIRT3	MELK,UBC,SIRT3
MELK	FOS	MELK,UBC,JUN,FOS
MELK	LSM5	MELK,UBC,HSPA8,BCAS2,CDC5L,SNRPD2,SNRPD1,SNRPE,LSM3,LSM5
MELK	PLA2G15	MELK,UBC,ESR1,SRC,PEMT,PLA2G15
MELK	EML3	MELK,UBC,EML3
MELK	TIPARP	MELK,UBC,TP53,ATM,TIPARP
MELK	PHGDH	MELK,UBC,PHGDH
MELK	TIMM9	MELK,UBC,XIAP,HTRA2,TIMM9
MELK	TNFRSF21	MELK,UBC,TRAF2,TRADD,TNFRSF21
MELK	SESN1	MELK,UBC,SESN1
MELK	GNA11	MELK,UBC,GNA11
MELK	GNAS	MELK,UBC,GNAS
MELK	GRB7	MELK,UBC,ERBB2,GRB7
MELK	GRB10	MELK,UBC,IRS1,INSR,GRB10
MELK	CHMP4A	MELK,UBC,PDCD6IP,CHMP4A
MELK	GTPBP8	MELK,UBC,CUL1,FBXW11,CLPX,GTPBP8
MELK	CXCL2	MELK,UBC,RELA,IL8,CXCR2,CXCL2
MELK	HLA-DMA	MELK,UBC,CD74,HLA-DMA
MELK	HMGCR	MELK,UBC,HMGCR
MELK	HMGCS1	MELK,UBC,HMGCS1
MELK	HMOX1	MELK,UBC,HMOX1
MELK	HSPA8	MELK,UBC,HSPA8
MELK	BIRC5	MELK,UBC,AURKB,BIRC5
MELK	HSPD1	MELK,UBC,HSPD1
MELK	IGFBP3	MELK,UBC,GGA3,IGF2R,IGF2,IGFBP3
MELK	APP	MELK,UBC,APP
MELK	INPP1	MELK,UBC,RPS3,RPL27A,RPL5,MRTO4,WDR12,INPP1
MELK	INSIG1	MELK,UBC,HMGCR,INSIG1
MELK	ITGAE	MELK,UBC,CDH1,ITGAE
MELK	ITGB5	MELK,UBC,ITGA5,ITGB1,ITGA7,ITGB5
MELK	KIF5C	MELK,UBC,APP,KIF5C
MELK	KIT	MELK,UBC,CBL,GRB2,KIT
MELK	RHOA	MELK,UBC,RHOA
MELK	ACAT2	MELK,UBC,HADHA,ACAT2
MELK	LAMA3	MELK,UBC,TUBG1,LAMA3
MELK	LGALS8	MELK,UBC,CALCOCO2,LGALS8
MELK	FOXO4	MELK,UBC,FOXO4
MELK	MUC1	MELK,UBC,CTNNB1,MUC1
MELK	NFKB2	MELK,UBC,NFKB2
MELK	NFKBIA	MELK,UBC,NFKBIA
MELK	PNP	MELK,UBC,PNP
MELK	NPC1	MELK,UBC,NPC1
MELK	SLC11A2	MELK,UBC,SLC11A2
MELK	NVL	MELK,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,NOP2,NVL
MELK	OXA1L	MELK,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,COX5B,MT-CO2,OXA1L
MELK	PAK1	MELK,UBC,RAC1,PAK1
MELK	COPS7A	MELK,UBC,CUL1,COPS5,COPS7A
MELK	PCBD1	MELK,UBC,CTNNB1,HNF1A,PCBD1
MELK	GOLT1B	MELK,UBC,GOLT1B
MELK	PCNA	MELK,UBC,PCNA
MELK	ATP6V1D	MELK,UBC,ATP6V1H,ATP6V1D
MELK	DHRS7	MELK,UBC,DHRS7
MELK	PLK1	MELK,UBC,CHEK1,CDC25C,PLK1
MELK	PMAIP1	MELK,UBC,MCL1,PMAIP1
MELK	PMM2	MELK,UBC,PMM2
MELK	CYCS	MELK,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,CYC1,CYCS
MELK	POLE2	MELK,UBC,PCNA,POLE,POLE2
MELK	POLR2I	MELK,UBC,POLR2A,POLR2I
MELK	KCTD5	MELK,UBC,KCTD5
MELK	DDIT4	MELK,UBC,DDIT4
MELK	HERC6	MELK,UBC,UBQLN2,HERC6
MELK	PPP2R3C	MELK,UBC,PPP2R3C
MELK	FKBP14	MELK,UBC,ESR1,EP300,HIST1H4A,FKBP14
MELK	FAIM	MELK,UBC,XIAP,FAIM
MELK	PPP2R5E	MELK,UBC,PPP2R1A,PPP2R5E
MELK	STAP2	MELK,UBC,CBL,STAP2
MELK	KDM3A	MELK,UBC,TCEAL4,TCEAL1,KDM3A
MELK	PRKCH	MELK,UBC,PRKCH
MELK	EAPP	MELK,UBC,EAPP
MELK	ZNF395	MELK,UBC,HDAC1,ZNF395
MELK	PSMB8	MELK,UBC,PSMA4,PSMB2,PSMB8
MELK	MCOLN1	MELK,UBC,CCNE1,FBXW7,MCOLN1
MELK	BAD	MELK,UBC,AKT1,BAD
MELK	PTK2	MELK,UBC,ESR1,SRC,PTK2
MELK	TRIB3	MELK,UBC,ATF4,TRIB3
MELK	PTPN6	MELK,UBC,EGFR,PTPN6
MELK	POLD4	MELK,UBC,POLD4
MELK	PXN	MELK,UBC,ESR1,SRC,PTK2,PXN
MELK	RAC2	MELK,UBC,RHOA,ARHGDIA,RAC2
MELK	RAP1GAP	MELK,UBC,RAP1B,RAP1GAP
MELK	RELB	MELK,UBC,NFKB2,RELB
MELK	RGS2	MELK,UBC,GNB1,GNAI3,RGS2
MELK	MRPL12	MELK,UBC,RPS3,RPL27A,RPL15,RPLP0,MRPL12
MELK	SATB1	MELK,UBC,HDAC1,SATB1
MELK	SCP2	MELK,UBC,OPTN,RAB8A,SCP2
MELK	ABHD4	MELK,UBC,ABHD4
MELK	RBKS	MELK,UBC,AHCY,RBKS
MELK	SGCB	MELK,UBC,SGCB
MELK	SHB	MELK,UBC,CBL,GRB2,SHB
MELK	NT5DC2	MELK,UBC,NT5DC2
MELK	SLC1A4	MELK,UBC,SLC1A4
MELK	SMARCD2	MELK,UBC,CCNE1,RB1,SMARCA4,SMARCD2
MELK	SNAP25	MELK,UBC,VAMP2,SNAP25
MELK	BNIP3	MELK,UBC,AKT1,BAD,BCL2,BNIP3
MELK	BNIP3L	MELK,UBC,AKT1,BAD,BCL2,BNIP3,BNIP3L
MELK	SPAG4	MELK,UBC,BRCA1,ACACA,SPAG4
MELK	SPR	MELK,UBC,POLR2A,INTS6,NABP2,SUGP1,SPR
MELK	BPHL	MELK,UBC,BPHL
MELK	AURKA	MELK,UBC,AURKA
MELK	STK10	MELK,UBC,STK10
MELK	STXBP2	MELK,UBC,VAMP2,STX4,ANXA3,STXBP2
MELK	SUPV3L1	MELK,UBC,SUPV3L1
MELK	SUV39H1	MELK,UBC,TRIM28,CBX5,SUV39H1
MELK	TBX2	MELK,UBC,PML,SUMO1,TBX2
MELK	TGFBR2	MELK,UBC,TGFBR1,TGFBR2
MELK	TIAM1	MELK,UBC,SQSTM1,PRKCZ,PARD6A,PARD3,TIAM1
MELK	TLE1	MELK,UBC,CTNNB1,LEF1,TLE1
MELK	TLR4	MELK,UBC,TRAF6,MYD88,TLR4
MELK	TOP2A	MELK,UBC,TOP2A
MELK	TP53BP2	MELK,UBC,TP53,TP53BP2
MELK	TPM1	MELK,UBC,ACTC1,TPM1
MELK	UGDH	MELK,UBC,UGDH
MELK	IFRD2	MELK,UBC,USP10,G3BP1,IFRD2
MELK	TMEM109	MELK,UBC,TMEM109
MELK	CCDC86	MELK,UBC,RPS3,RPL27A,RPL5,MRTO4,NIP7,CCDC86
MELK	CHAC1	MELK,UBC,CHAC1
MELK	MBOAT7	MELK,UBC,ESR1,SRC,PEMT,MBOAT7
MELK	CHMP6	MELK,UBC,VPS36,VPS25,CHMP6
MELK	FBXO11	MELK,UBC,SKP2,SKP1,FBXO11
MELK	FOSL1	MELK,UBC,JUN,FOSL1
MELK	NRIP1	MELK,UBC,ESR1,NCOA1,RARA,NRIP1
MELK	SMC1A	MELK,UBC,USP15,WAPAL,SMC3,SMC1A
MELK	CDC45	MELK,UBC,MCM7,CDC45
MELK	CASP2	MELK,UBC,XIAP,CASP2
MELK	TUBB6	MELK,UBC,TUBB6
MELK	MICALL1	MELK,UBC,EHD4,EHD1,MICALL1
MELK	AKR7A2	MELK,UBC,AKR7A2
MELK	PEX11A	MELK,UBC,PEX3,PEX19,PEX11A
MELK	INPP4B	MELK,UBC,INPP4B
MELK	IER3	MELK,UBC,HSP90AA1,RAF1,MAP2K1,MAPK1,IER3
MELK	CCNB1	MELK,UBC,CCNB1
MELK	TIMELESS	MELK,UBC,MCM7,MCM5,MCM2,TIMELESS
MELK	MAP7	MELK,UBC,DHX9,MAP7
MELK	DNAJA3	MELK,UBC,HSPA9,DNAJA3
MELK	PRPF4	MELK,UBC,PRPF8,PRPF4
MELK	SYNGR3	MELK,UBC,SYNGR3
MELK	VAPB	MELK,UBC,VAPB
MELK	ITGB1BP1	MELK,UBC,RAP1B,KRIT1,ITGB1BP1
MELK	PIGB	MELK,UBC,SEC11A,TMED10,PIGB
MELK	SPAG7	MELK,UBC,SPAG7
MELK	CD44	MELK,UBC,ESR1,SRC,CD44
MELK	IKBKE	MELK,UBC,NFKBIA,IKBKE
MELK	CD58	MELK,UBC,PRPF8,PRPF6,CD2BP2,CD2,CD58
MELK	EDEM1	MELK,UBC,CANX,EDEM1
MELK	USP6NL	MELK,UBC,RHOA,ARHGAP1,CDC42,BAIAP2,EPS8,USP6NL
MELK	KEAP1	MELK,UBC,KEAP1
MELK	CDK1	MELK,UBC,CCNB1,CDK1
MELK	KLHL21	MELK,UBC,KLHL21
MELK	CDC20	MELK,UBC,CCNB1,CDC20
MELK	CDC25A	MELK,UBC,CUL1,BTRC,CDC25A
MELK	MVP	MELK,UBC,LDLR,LRPAP1,LRP1,MVP
MELK	EIF4E	MELK,UBC,AKT1,MTOR,EIF4EBP1,EIF4E
MELK	FKBP4	MELK,UBC,HSP90AA1,FKBP4
MELK	RBL2	MELK,UBC,E2F1,TFDP1,RBL1,E2F4,RBL2
MELK	FKBP1A	MELK,UBC,AKT1,MTOR,FKBP1A
MELK	SCN5A	MELK,UBC,CALM2,SCN5A
MELK	SCAP	MELK,UBC,HMGCR,INSIG1,SCAP
MELK	FOXA3	MELK,UBC,CUL1,BTRC,HIVEP1,IRF2BP2,FOXA3
MELK	COQ2	MELK,UBC,COQ2
MELK	HNF1A	MELK,UBC,CTNNB1,HNF1A
MELK	USP24	MELK,UBC,USP24
MELK	LPA	MELK,UBC,CANX,LPA
MELK	ACTR2	MELK,UBC,ACTR2
MELK	PAPOLA	MELK,UBC,POLR2A,GTF2F1,GTF2B,TBP,BRF1,GTF3C3,CPSF2,CPSF3,PAPOLA
MELK	SLIT1	MELK,UBC,USP33,ROBO1,SLIT1
MELK	TBP	MELK,UBC,POLR2A,GTF2F1,GTF2B,TBP
MELK	PLA2G6	MELK,UBC,HSP90AA1,SUGT1,PHLPP1,PLA2G6
MELK	YAP1	MELK,UBC,TP73,YAP1
MELK	DYNC2H1	MELK,UBC,DYNC2H1
MELK	EWSR1	MELK,UBC,EWSR1
MELK	MKI67	MELK,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,MKI67
MELK	KDM5C	MELK,UBC,UBE2D2,CNOT4,KDM5C
MELK	PDGFA	MELK,UBC,CBL,CRK,PDGFRA,PDGFA
MELK	PDGFC	MELK,UBC,CBL,CRK,PDGFRA,PDGFC
MELK	PDGFD	MELK,UBC,CBL,PLCG1,PDGFRB,PDGFD
MELK	NR1I2	MELK,UBC,ESR1,NCOA1,NR1I2
MELK	ADRA2A	MELK,UBC,GNAO1,ADRA2A
MELK	GFER	MELK,UBC,CUL1,COPS5,GFER
MELK	GABPA	MELK,UBC,ESR1,EP300,GABPA
MELK	APOB	MELK,UBC,APOB
MELK	HSF1	MELK,UBC,YWHAE,HSF1
MELK	PON1	MELK,UBC,CCNB1,CDC20,BUB1B,BUB1,CASC5,MIS12,APOA1,PON1
MELK	CD34	MELK,UBC,CBL,CRKL,CD34
MELK	MBP	MELK,UBC,HSP90AA1,RAF1,MAP2K1,MAPK1,MBP
MELK	CDC25C	MELK,UBC,CHEK1,CDC25C
MELK	PKN1	MELK,UBC,RHOA,PKN1
MELK	PKN3	MELK,UBC,PKN3
MELK	CYP2A13	MELK,UBC,USP7,GMPS,CAD,CYP2A13
MELK	CTSB	MELK,UBC,ATP5A1,ATP5B,ATP5C1,NDUFB9,NDUFA2,NDUFB10,GOPC,CTSL1,CSTA,CTSB
MELK	CAMK2A	MELK,UBC,CBL,FYN,GRIN2A,DLG4,GRIN2B,CAMK2A
MELK	HSD17B3	MELK,UBC,MAP3K7,EIF2AK2,EIF2S1,EIF2B1,HSD17B3
MELK	IAPP	MELK,UBC,IDE,IAPP
MELK	SMAD2	MELK,UBC,SMAD2
MELK	THBD	MELK,UBC,ATXN3,KCTD10,SERPINC1,F2,THBD
MELK	DFFB	MELK,UBC,HM13,DFFB
MELK	DNMT3B	MELK,UBC,HDAC1,DNMT3B
MELK	HDAC6	MELK,UBC,RPS3,RPS27A,HDAC6
MELK	CHD4	MELK,UBC,HDAC1,CHD4
MELK	PDE6H	MELK,UBC,GNB2,GNGT1,PDE6H
MELK	PDE6G	MELK,UBC,CBL,GRB2,DNM2,PDE6G
MELK	PDE6B	MELK,UBC,PPIA,PPP3CA,PDE6B
MELK	PDE6C	MELK,UBC,PPIA,PPP3CA,PDE6C
MELK	PDE6D	MELK,UBC,AKT1,MTOR,RHEB,PDE6D
MELK	PDE6A	MELK,UBC,HSPA8,BCAS2,PLRG1,SF3B1,SF3A2,CHERP,PDE6A
MELK	PDE1A	MELK,UBC,HSP90AA1,RAF1,YWHAZ,PDE1A
MELK	PDE1C	MELK,UBC,ACTB,NCALD,PDE1C
MELK	PDE1B	MELK,UBC,TERF1,TINF2,POT1,PDE1B
MELK	PGR	MELK,UBC,ESR1,NCOA1,PGR
MELK	HLA-DQA1	MELK,UBC,HLA-DQA1
MELK	EEF2K	MELK,UBC,CUL1,FBXW11,EEF2K
MELK	NF2	MELK,UBC,NF2
MELK	SREBF1	MELK,UBC,SREBF1
MELK	SLC15A1	MELK,UBC,CFTR,PDZD3,SLC15A1
MELK	LIPC	MELK,UBC,APOB,LIPC
MELK	CYP3A7	MELK,UBC,USP7,GMPS,CAD,CYP3A7
MELK	DDR2	MELK,UBC,DDR2
MELK	NFE2	MELK,UBC,NFE2L2,NFE2
MELK	TIGD1	MELK,UBC,PCNA,TIGD1
MELK	EIF4E2	MELK,UBC,EIF3A,EIF3H,EIF4E2
MELK	MAD1L1	MELK,UBC,CCNB1,CDC20,MAD2L1,MAD1L1
MELK	FGD4	MELK,UBC,ACTA1,FGD4
MELK	DSCAM	MELK,UBC,RAC1,PAK1,DSCAM
MELK	FZD3	MELK,UBC,MYO6,GIPC1,FZD3
MELK	ARHGEF10	MELK,UBC,HSPA8,BCAS2,CDC5L,SNRPD2,SNRPD1,LSM6,SART3,ARHGEF10
MELK	EPHA5	MELK,UBC,EPHA2,EFNA1,EPHA5
MELK	EPHA6	MELK,UBC,EPHA2,EFNA1,EPHA6
MELK	PDCD4	MELK,UBC,EIF4A1,PDCD4
MELK	KRT19	MELK,UBC,RPS3,MAGOH,KRT19
MELK	S100A10	MELK,UBC,S100A10
MELK	SDS	MELK,UBC,EPRS,SDS
MELK	UBR1	MELK,UBC,RPS3,RPL27A,RPL5,MRTO4,NSA2,ZNF593,UBR1
MELK	CHKA	MELK,UBC,SKP2,CHKA
MELK	FABP1	MELK,UBC,ESR1,NCOA1,PPARG,FABP1
MELK	ACTC1	MELK,UBC,ACTC1
MELK	MT1F	MELK,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,NOP2,MT1F
MELK	TEAD1	MELK,UBC,TP73,YAP1,TEAD1
MELK	CRISPLD2	MELK,UBC,CALM2,IQCB1,CRISPLD2
MELK	KCNMB1	MELK,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,COX5B,MT-CO2,MT-CO1,KCNMB1
MELK	GRK4	MELK,UBC,RHOA,ARHGAP1,CDC42,IQGAP1,CALM1,GRK4
MELK	NOS1AP	MELK,UBC,ACTA2,CNN2,ZYX,NOS1AP
MELK	KCNIP1	MELK,UBC,ESR1,SRC,KCND3,KCNIP1
MELK	PLEKHH2	MELK,UBC,ESR1,SRC,PTK2,TGFB1I1,PLEKHH2
MELK	KCNJ5	MELK,UBC,GNB1,KCNJ3,KCNJ5
MELK	KCNA4	MELK,UBC,CBL,FYN,GRIN2A,DLG4,KCNA4
MELK	MYO9B	MELK,UBC,RHOA,MYO9B
MELK	CACNA2D1	MELK,UBC,RPN1,STT3B,CACNA2D1
MELK	DRD2	MELK,UBC,HSP90AA1,SUGT1,USP46,PPP1R3D,DRD2
MELK	FDFT1	MELK,UBC,FDFT1
MELK	HNMT	MELK,UBC,DSP,HNMT
MELK	SIRT4	MELK,UBC,SIRT4
MELK	SIRT6	MELK,UBC,SIRT6
MELK	SIRT7	MELK,UBC,POLR2A,POLR2B,POLR2E,POLR1A,SIRT7
MELK	SMARCB1	MELK,UBC,CCNE1,RB1,SMARCA4,SMARCB1
MELK	ACTL6A	MELK,UBC,CCNE1,RB1,SMARCA4,ACTL6A
MELK	PIP	MELK,UBC,USP25,PIP
MELK	TFF3	MELK,UBC,CTNNB1,HNF1A,PCBD1,TFF3
MELK	PLD1	MELK,UBC,RHOA,PLD1
MELK	PLD2	MELK,UBC,PLD2
MELK	ZNF423	MELK,UBC,SMAD1,ZNF423
MELK	FMO1	MELK,UBC,PCNA,MSH6,MSH2,MLH1,PMS2,FMO1
MELK	RRAS2	MELK,UBC,CBL,PIK3R1,PIK3CA,RRAS2
MELK	TUBA1A	MELK,UBC,TUBA1A
MELK	TUBB4B	MELK,UBC,TUBB4B
MELK	ADRA2B	MELK,UBC,HSP90AA1,RAF1,YWHAZ,ADRA2B
MELK	APC	MELK,UBC,CTNNB1,APC
MELK	FZD1	MELK,UBC,AKT1,GSK3B,FZD1
MELK	STAT3	MELK,UBC,EGFR,STAT3
MELK	SLC12A3	MELK,UBC,SLC12A3
MELK	ASS1	MELK,UBC,USP7,GMPS,CAD,CPS1,ASS1
MELK	HMOX2	MELK,UBC,HMOX2
MELK	PTGER4	MELK,UBC,MDM2,ARRB1,PTGER4
MELK	ERCC6	MELK,UBC,NEDD8,CUL4A,DDB1,ERCC8,ERCC6
MELK	TBX21	MELK,UBC,ESR1,EP300,TBX21
MELK	HIF1A	MELK,UBC,HIF1A
MELK	GLCCI1	MELK,UBC,DCAF7,DYRK1B,GLCCI1
MELK	CD1A	MELK,UBC,TFRC,HFE,B2M,CD1A
MELK	SPG7	MELK,UBC,TOMM70A,SFXN2,SPG7
MELK	CHST3	MELK,UBC,CCNE1,RB1,KDM5B,CHST3
MELK	SULT1C4	MELK,UBC,SLC12A2,SULT1C4
MELK	MECOM	MELK,UBC,RNF2,BMI1,CBX4,CTBP1,MECOM
MELK	TEK	MELK,UBC,CBL,PLCG1,PDGFRB,RASA1,DOK2,TEK
MELK	SULT1A1	MELK,UBC,PRDX1,SRXN1,SULT1A1
MELK	KCNJ1	MELK,UBC,KCNJ1
MELK	CYP11A1	MELK,UBC,USP7,GMPS,CAD,DPYD,FDXR,FDX1,CYP11A1
MELK	CCL11	MELK,UBC,CXCR4,CCR5,CCL5,CCR3,CCL11
MELK	AGTR1	MELK,UBC,ARRB2,AGTR1
MELK	ICMT	MELK,UBC,HSP90AA1,RAF1,HRAS,ICMT
MELK	SYK	MELK,UBC,CBL,SYK
MELK	DBH	MELK,UBC,RHOA,ARHGAP1,CDC42,ITSN1,DBH
MELK	ANKK1	MELK,UBC,HSP90AA1,SUGT1,PHLPP1,ANKK1
MELK	NTS	MELK,UBC,GGA1,SORT1,NTS
MELK	EPM2A	MELK,UBC,NHLRC1,EPM2A
MELK	CCK	MELK,UBC,TRAF2,CCK
MELK	G6PD	MELK,UBC,G6PD
MELK	HTR4	MELK,UBC,ADRB2,HTR4
MELK	EHF	MELK,UBC,TRAF2,TNFRSF1B,EHF
MELK	CDH4	MELK,UBC,CTNNB1,CDH4
MELK	CNTN4	MELK,UBC,APP,CNTN4
MELK	BCHE	MELK,UBC,USP7,GMPS,CAD,BCHE
MELK	LTF	MELK,UBC,LTF
MELK	MSH6	MELK,UBC,PCNA,MSH6
MELK	AFP	MELK,UBC,AFP
MELK	ESRRA	MELK,UBC,ESR1,NCOA1,PPARG,PPARGC1A,ESRRG,ESRRA
MELK	SERPINA6	MELK,UBC,EGFR,EGF,ERBB4,SIRPG,SERPINA6
MELK	CYP2D6	MELK,UBC,POR,CYP2D6
MELK	CACNG1	MELK,UBC,VAPA,CACNG1
MELK	CYP3A5	MELK,UBC,CYB5A,CYP3A5
MELK	DPEP1	MELK,UBC,PCNA,CHAF1A,MBD1,DPEP1
MELK	HRH1	MELK,UBC,RPS3,MAGOH,ALYREF,THOC1,HRH1
MELK	ABCC9	MELK,UBC,LDHA,ABCC9
MELK	GLP1R	MELK,UBC,GLP1R
