Description	GSE139871_GPL10558_s5_d4	GSE16250_GPL570_s3_d2	GSE34151_GPL10558_s4_d3	GSE63548_GPL10558_s6_d5	GSE83456_GPL10558_s1_d1	GSE83456_GPL10558_s2_d1	GSE132283_s20_d17	GSE132283_s21_d17	GSE141656_s8_d7	GSE143627_s17_d14	GSE143731_s23_d19	GSE148171_s14_d11	GSE148731_s11_d10	GSE148731_s12_d10	GSE148731_s13_d10	GSE164287_s24_d20	GSE165708_s28_d23	GSE174566_s15_d12	GSE183912_s22_d18	GSE193777_s9_d8	GSE198557_s16_d13	GSE211974_s7_d6	GSE236156_s25_d21	GSE256184_s26_d22	GSE256184_s27_d22	GSE64179_s18_d15	GSE64182_s19_d16	GSE84076_s10_d9	aggregated_microarray_0	aggregated_microarray_0-6	aggregated_microarray_0-65	aggregated_microarray_0-7	aggregated_microarray_0-75	aggregated_microarray_0-8	aggregated_microarray_0-85	aggregated_microarray_0-9	aggregated_microarray_0-95	aggregated_RNAseq_0	aggregated_RNAseq_0-6	aggregated_RNAseq_0-65	aggregated_RNAseq_0-7	aggregated_RNAseq_0-75	aggregated_RNAseq_0-8	aggregated_RNAseq_0-85	aggregated_RNAseq_0-9	aggregated_RNAseq_0-95
positive regulation of platelet activation	0	0	0.9394499216385916	0.7658292203482878	1.3328173185967922	1.3543534023503232	0	0	0	0	0	0	0	0	0	0.709690239147213	0	0	0	0	0	0	0	0.6569681711570389	0.7309593706547505	0	0	0	1.2931751690411375	1.1401800580138912	1.251273717929881	1.3847466302627445	1.548554965120647	1.7557719112591503	2.0305295229437927	1.7557719112591503	0	0.8091246857762899	0.6054182568709856	0.6810804773585031	0.41651366902171194	0.4940489541690042	0.6053394536394354	0.776807217341368	0	0
positive regulation of platelet aggregation	0	0	0.5499220441708832	1.1077764285415526	1.760730247595409	0.67159200483869	0	0	0	0	0	0.7348683733691207	0	0.572048083201522	0	0.5830291239782306	0	1.5964714207574966	0	0	0.5357003885599754	0	0	0	0.31394258923012286	0.4282497882461258	0	0	1.1073674659914492	1.548554965120647	1.6718022605399725	1.8167822011947927	1.9911454407093947	1.929119115720288	1.193303832509313	1.548554965120647	0	0.9017092771456214	0.49411560390627746	0.5584876869934599	0.6410429899828236	0.4007055248471747	0.4940489541690041	0.6410429899828236	0.9015838992842188	0
positive regulation of platelet-derived growth factor receptor signaling pathway	1.9920283749432213	0	0.8552811280841871	1.9298512209618643	0	0	0	0.9819614179465564	0	0	0	0	0	0.8858001688551369	0.7422833132811719	0	0	0	0	0.8867714959438129	0	0	0	0	0	0	0	0	1.5487874542369808	1.7557719112591506	1.882440907553824	1.645602390663344	1.816782201194793	0	0	0	0	0.9017092771456215	0.7769020519943323	0.47223226657554007	0.544275638003587	0.6410429899828237	0.7768072173413682	0.979029223377322	1.3082227966127682	1.9461121496699203
positive regulation of podosome assembly	0	0	0.8552811280841871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0626768334535963	0.8589305794297992	0	0.5095386025851599	0	0	0	1.5487874542369808	1.7557719112591506	1.5041672000384847	1.645602390663344	1.816782201194793	2.0305295229437927	1.645602390663344	2.0305295229437927	2.7107262858893564	0.6411418872506182	0.7769020519943323	0.8671327547429037	0.979029223377322	1.121432300827128	1.3082227966127682	1.5647603087901532	1.3082227966127682	0
positive regulation of positive chemotaxis	0	0	1.2760203761448017	0.8552054065279467	0.8870146388683062	0.496002312167431	0.37392616612411694	0.6832897964194126	0.3425678430255861	0	0	0.5459190326409753	0	0.4188994263157973	0.3414750966238725	0	0	0.5372315766011329	0	0.41944183769683846	0.7345553395594888	0	0	0	0.44141767153705774	0.31032404142874503	0	0	1.5487874542369806	1.7557719112591503	1.736370751157137	1.7099398646972483	1.882440907553824	1.251273717929881	1.5041672000384847	1.882440907553824	2.558161186656279	0.8495330833118602	0.6810681498979629	0.7635737192677976	0.6809818695227138	0.5584032938304648	0.6809818695227138	0.8670162141217255	1.1778357180570205	1.7991048910684015
positive regulation of post-transcriptional gene silencing	0	0	0.5039119388743304	0.5799647476215765	0	0.6174852904881808	0.8629749275645793	0.3080734439894302	0.4310957974387151	0	0	0	0	0	0.7985745909906842	0	0	0.6666334260041187	0	0.5251530687684837	0	0	0	0.4927328610236981	0.7866585380354637	0.7347402836523926	0.9857731541549288	0	1.2668202803203186	1.462204616919483	1.325983839142602	1.115248443037845	1.2666032288025997	1.462204616919483	1.7268351958761194	1.462204616919483	0	0.8349674734453402	0.2317689333787807	0.2641785394989383	0.3069128568299064	0.36588616966616255	0.4520742486205554	0.5888778829699256	0.8348480395007303	0
positive regulation of post-transcriptional gene silencing by RNA	0	0	0.5039119388743304	0.5799647476215765	0	0.6174852904881808	0.8629749275645793	0.3080734439894302	0.4310957974387151	0	0	0	0	0	0.7985745909906842	0	0	0.6666334260041187	0	0.5251530687684837	0	0	0	0.4927328610236981	0.7866585380354637	0.7347402836523926	0.9857731541549288	0	1.2668202803203186	1.462204616919483	1.325983839142602	1.115248443037845	1.2666032288025997	1.462204616919483	1.7268351958761194	1.462204616919483	0	0.8349674734453402	0.2317689333787807	0.2641785394989383	0.3069128568299064	0.36588616966616255	0.4520742486205554	0.5888778829699256	0.8348480395007303	0
positive regulation of post-translational protein modification	0.5984036483981325	0.6286197042827341	0.515283287052308	0.5645313563669798	0.5284646638639897	0.41354018286072064	0.20859437959480331	0.5752707404035053	0.41911880894681214	0.4684619792581075	0.10205455223135808	0.38402972648031664	0	0.5102942190362145	0.6270809419653394	0.35520449294609363	0	0.4487985983692166	0	0.7095098556442097	0.2719741272738877	0.07488815924658875	0.591570268821926	0.6227346244481522	0.743141263524006	0.8471446699838253	0.5875242321720116	0	0.9949121076623756	0.8749292620229018	0.7465783107191959	0.7384407308288263	0.7269778517654757	0.8749292620229018	0.9007607971616826	0.7945321037702213	1.091316702938283	0.8733009954522237	0.5516328266921685	0.49796614885324386	0.4850615005854026	0.4669773327341998	0.39323315678667553	0.33017345587978747	0.39323315678667553	0
positive regulation of potassium ion transmembrane transport	0	0	0.27190458876521895	0.315833250091208	0.6295737175628644	0.6434577649965386	0.25244418807429136	0.7479642536641099	0.23081667518047888	0	0	0	0	0.2836853186800551	0.44896460619614714	0.28956770697421913	0	1.1961669105637056	0	0.2840638091324471	0.7345553395594889	0	0.273302070657837	0.7373530849904271	1.0259946505684654	0.4089444127342302	0	0	1.0685270861784295	1.1007732689239855	1.0301988105309148	0.9297082256809216	0.7755290780191164	0.9297082256809216	0.6633114516780221	0	0	0.7201062187077094	0.7769020519943323	0.8671327547429037	0.8670162141217255	1.000360516305851	1.031720180953562	1.0823455447816683	0.8670162141217255	0
positive regulation of potassium ion transport	0	0	0.35385739024289115	0.2774000730796386	0.5585045685658184	0.5711303177165913	0.22142838663409817	0.666718656092037	0.2023783952540705	0	0	0	0	0.2489868668383417	0.39576274990544474	0.2541815713331229	0	1.0873914728060063	0	0.4846296755753124	0.8354998866280765	0	0.23982199878376756	0.6569681711570389	1.0964230993540989	0.36005358296531126	0	0	1.140387338737718	1.1401800580138912	0.9297082256809216	0.8352824982986056	0.6920951099365545	0.8352824982986056	0.5892144230328192	0	0	0.7440279859556806	0.6933608732070048	0.7769156015800298	0.7768072173413682	0.9015838992842188	0.9311441243619024	0.979029223377322	0.7768072173413682	0
positive regulation of production of molecular mediator of immune response	0.6684847228558516	0	0.6315724243104935	0.6315114024246224	0.6572445722582381	0.23879996999499137	0.17765780507143933	0.283092556182943	0.47137891859218295	0	0	0	0	0.3923629125410734	0.5417532436076128	0.20412154181317305	0	0.6173830060543937	0	0.572755983516413	0.09347923955723916	0	0.7128755249088448	0.7684223431729235	0.5559741107414292	0.29021580462688246	0.3120849574206922	0	1.3121296798642892	1.1933038325093133	1.251273717929881	1.3243748189890927	1.2736890448035658	0.9657488573338644	0.6920951099365545	0.6920951099365545	0.6920951099365545	0.8027386368282554	0.6411254023551881	0.5584876869934599	0.5932818054280671	0.583579600622907	0.6410429899828237	0.44264215563487536	0.6410429899828237	0.33654048593406377
positive regulation of proteasomal protein catabolic process	0	0	0.5830062090369699	0.5162292335485069	0.3679580559174075	0.09628159830895092	0.41648018867595055	0.6050356818616885	0.5575046218811717	0.09424161865635484	0.13859115178367926	0.21248268401975537	0	0.6061974927472257	0.909244244871234	0.6176976339115597	0	0.7646845606294852	0	0.31710619768440007	0.3662205962887791	0.3972421832056375	0.5857683743597343	0.5703845130411415	0.771999368253467	0.7513454035341366	0.5620056309900521	0.12235558429549248	1.0526502062328662	0.9657488573338644	0.8391818779532612	0.6516610553918477	0.7624713627875225	0.9150208084200064	0.3893842311473459	0.2951693196130797	0.5679228309774027	0.8629329005548687	0.6126161011381932	0.6249012358909548	0.6029341665688742	0.6635225525402786	0.6966989441365691	0.6783480081898284	0.7505510584806461	0.524329542515025
positive regulation of proteasomal ubiquitin-dependent protein catabolic process	0	0	0.7065460029151039	0.7526203659993722	0.2841585876229339	0.14706687185456013	0.5226007883018317	0.7659728503544094	0.5678066350361862	0.14396319402877208	0.2112346528084564	0.3220837407396931	0	0.7807452869428537	1.011906619522235	0.6971839953126945	0	0.8570642045546588	0	0.2443327217248499	0.3374523800993989	0.589415587900431	0.5627833374916046	0.5478939830896128	0.8176017488133615	0.8095651127103445	0.6089569091117254	0	1.09639237943067	0.9809039435498876	0.9147194288894668	0.7042814536478733	0.821270937108568	0.9809039435498876	0.3010191873402179	0.4436784353655266	0.8212709371085679	0.8721292554413572	0.6810681498979629	0.7169502082097978	0.6525483467909872	0.697815949042462	0.6809818695227138	0.6525483467909872	0.7634666264798481	0.7634666264798481
positive regulation of protein K63-linked ubiquitination	0	0	0.6710642310890638	0.7658292203482878	1.3328173185967922	1.3543534023503232	0	0.41804982339748126	1.0303462028970314	0	0	0	0	0.6969049054667623	0.576751470855594	0.709690239147213	0	0	0	1.2011102700008809	0	0	0.6741459980036913	0	0.7309593706547505	0.5270793252133902	0.7271452558202948	0	1.2931751690411375	1.1401800580138912	1.251273717929881	1.3847466302627445	1.548554965120647	1.7557719112591503	2.0305295229437927	0	0	0.9017092771456215	0.6054182568709856	0.35967983729478337	0.41651366902171194	0.4940489541690042	0.6053394536394354	0.776807217341368	0	0
positive regulation of protein acetylation	0	0	0.5499220441708832	0	0	1.1646908281578776	0	0	0.8657749351662539	0	0	1.2519681711576007	0	0	0.8634564778236554	0	0	0	0	1.0218355644512205	0.9659864532428112	1.2108229702265068	0	0	0	0	0	0	0.8078639373356092	1.548554965120647	1.0683263309302118	1.193303832509313	1.3489074047671124	1.548554965120647	1.8167822011947927	0	0	0.7506621714645604	0.49411560390627746	0.5584876869934599	0	0	0	0	0	0
positive regulation of protein autophosphorylation	0	0	0.3538573902428911	0.7658292203482878	1.3328173185967922	1.3543534023503232	0.6276895527266843	1.0729519430054095	1.0303462028970314	0	0	0.88386346969106655	0	1.1999688337275862	0.576751470855594	0	0	0.8714654534776464	0	0.6977299051946902	1.490208456656312	0.8497114344963685	1.1682730858085535	0	0.7309593706547505	0	0	0	1.4282349441704332	1.9683167679673053	1.882440907553824	1.7557719112591506	1.929119115720288	1.7557719112591503	2.0305295229437927	1.7557719112591503	2.4264500243539473	0.9017092771456215	1.2530653443191206	0.9519981973333264	0.41651366902171194	0	0	0	0	0
positive regulation of protein binding	0.8370973130327066	0	0.7936708547005863	0.9984108715335128	0	0	0.6517204390911896	0.6918715112641829	0.21105164557417633	0	0.4391261801110937	0.3423265891240851	0.4307482475743464	0.5034691995468438	0.7694611211815202	0	0	0.6411089182668197	0	0.5041058739534163	0.47083798592018106	0.6236299627233409	0.25004116835363	0.47280079089890864	0.5298570358120035	0.7072924069561192	0.2724228321091462	0	1.2291395467496655	1.305352248412443	0.96110211426612	0.8646915406646666	0.9978298836347282	1.1750885993920992	1.422458668934179	1.422458668934179	1.422458668934179	0.8701784630592394	0.3295269471201961	0.3746377347328733	0.4335853962485514	0.5138460255191281	0.43358539624855136	0.5657344176750757	0.8048463801949982	0.8048463801949982
positive regulation of protein catabolic process	0.4273226426273372	0	0.65906974522044115	0.6428850368218993	0.37513676298373166	0.3379260308404298	0.3224144868029973	0.5764477492193321	0.5098942994441424	0.14396319402877208	0.07087699131602754	0.21675304007052573	0.06944373101404547	0.5825674917394418	0.8539278682841805	0.5937104808734428	0	0.7365116520864714	0.0936143678163441	0.3621859451859041	0.37336834235256144	0.4049367823798696	0.49361257210759085	0.6451662206240528	0.7351962903773246	0.6937734099329987	0.4584553267348363	0.0625414190406811	1.114630841420879	1.0541614190447963	1.030198810530915	0.9297082256809216	1.0301988105309148	1.0776824992461995	0.9640542933413708	0.9297082256809216	1.0301988105309148	0.8470003741265808	0.5494055725942273	0.5688044991265478	0.5744261797691375	0.6294622738163497	0.6809818695227138	0.7634666264798482	0.8161426718853612	0.6525483467909873
positive regulation of protein catabolic process in the vacuole	2.1687206866996993	0	0.9875779297896	1.1077764285415526	0	0	0	0.6432475781930815	1.4238386021809968	0	0	0	0	1.0207809457922306	1.7942845449436966	2.019196862252965	0	1.2370826530561772	0	1.0218355644512205	0	1.2108229702265068	0.9915552295940152	1.5529256442681558	0	1.3337306171006027	0	0	0.8078639373356092	0	0	0	0	0	0	0	0	0.7506621714645604	0.49411560390627746	0.5584876869934599	0.6410429899828236	0.7505510584806461	0.9015838992842188	1.121432300827128	1.469091571533247	2.1222690371991964
positive regulation of protein depolymerization	0	0	0.8552811280841871	0	1.9733782468016232	1.0194129720501317	0.8036317992640066	1.1578409556429723	1.0303462028970316	0.5601297750940063	0	0	0	0.8858001688551369	1.0277791700407055	0	0	0	0	1.2011102700008809	0.4524785434967786	0	0.4670849060416367	0	0.2628986872285448	0.6817220890001893	0.5066682007352721	0	1.193515470973852	1.3847466302627445	1.5041672000384847	1.645602390663344	1.5485549651206472	1.3847466302627445	1.645602390663344	2.0305295229437927	2.0305295229437927	0.9017092771456215	0.7769020519943323	0.8671327547429037	0.979029223377322	0.9015838992842188	1.069876839377327	1.3082227966127682	0	0
positive regulation of protein deubiquitination	0	0	0.5499220441708832	0	0	0	0	0.6432475781930815	0	0	0	0	0	0	0.8634564778236554	0	0	0	0	1.0218355644512205	0	0	0	0	0.6013463247300375	0	0	0	1.1073674659914492	0.965748857333864	0	0	0	0	0	0	0	0.9017092771456214	0	0	0	0	0	0	0	0
positive regulation of protein exit from endoplasmic reticulum	1.6086644351257138	0	0.6047490536899409	0	0	1.252779286401628	0	0.3737557833944832	0.5196605454864307	0	0	0	0	1.1036182039370388	1.5156126741690443	1.4681487296957745	0	1.3273624425953383	1.2119838960454232	0.6293826941626878	0	0.7708762389975408	0.6075930539852499	1.6500431356386542	1.1485923097024102	1.1788689948713391	0.6566229803969915	0	1.046422090829353	1.3847466302627445	1.5041672000384845	1.6456023906633437	1.4420665353966795	1.0462234974650328	1.282291595812713	1.645602390663344	2.3107180332838873	0.9017092771456214	0.7769020519943322	0.6139953106162652	0.7027713208693256	0.8195897690395979	0.979029223377322	1.208074133157016	0.979029223377322	1.5647603087901532
positive regulation of protein export from nucleus	0	0	1.0187197697872137	0.9663192707188856	1.9733782468016232	0.5711303177165913	0	0.7793436167448666	0.7443778490183032	0.5601297750940063	0	0	0	0.8858001688551369	1.0277791700407055	0.4935695888965557	0	1.0873914728060063	0	0.8867714959438129	0	0.6004140739452618	0.8589305794297992	0	0.7309593706547505	0.6817220890001893	0	0	1.293175169041138	2.0305295229437927	2.0305295229437927	1.8555800157636924	1.5485549651206472	1.7557719112591506	0	0	0	0.9017092771456215	0.6054182568709857	0.6810804773585032	0.7768072173413682	0.33654048593406377	0.41651366902171194	0.544275638003587	0.7768072173413682	1.3082227966127682
positive regulation of protein import into nucleus	0.8370973130327066	1.8105297705415888	0.4835917226440385	0.5571067255480097	0	0.30948295939443643	0	0.29506229285614266	0.6010223130616864	0	0.4391261801110937	0	0	0.25958020006937854	0.7694611211815202	0.26498619922175326	0	0.6411089182668197	0	0.5041058739534163	0.2418496106372322	0.6236299627233409	0.8888625359170785	1.1790413729787306	0.957057160102519	1.10474223425228	0.7539328461790132	0	1.2291395467496655	1.6252318143541695	1.5428660092378574	1.5617152816877993	1.587569145190675	1.6252318143541695	1.685222148486333	2.0717041290591136	1.422458668934179	0.8379346110748201	0.22185764002267483	0.252936386220009	0.2939479446209266	0.17797852331222858	0.2218258380618687	0.2939479446209266	0.43358539624855136	0
positive regulation of protein kinase activity	0.8027701893262554	0.539023388191326	0.5457817186718703	0.7171467333617545	0.9160467333734492	0.6667419401315555	0.3886563237575269	0.6385545176812424	0.5741649671831581	0.5047935026410847	0.17151557250213864	0	0	0.8441626035708687	0.6066150230829457	0.443922597941118	0.1098099704435713	0.7693333677105426	0.22586671331830815	0.6108540816839015	0.5316490547774736	0.4290316817546981	0.7822121893801341	0.492732861023698	0.6409314484455465	0.5860974343189539	0.5028023614870709	0.07595655419179775	1.2173337549942158	1.261747315514253	1.2442392215180107	1.1152484430378449	1.1005085213231482	1.078067631580162	1.039758193805876	0.8296244648596413	0.6871346471944387	0.8473355318677626	0.7876235246949174	0.7149941166383816	0.7714187005428268	0.6917140580112833	0.6711657733789601	0.6363623543013792	0.7714187005428268	0.6363623543013793
positive regulation of protein localization to cell cortex	0	0	0.5499220441708832	0	0	0	0	0	0.8657749351662539	1.1470839542766242	0	0	0	1.0207809457922306	1.7942845449436966	0	0	0	0	0	0.9659864532428112	0	0.9915552295940152	0	0	0	0	0	1.1073674659914492	0.965748857333864	1.0683263309302118	1.193303832509313	1.3489074047671124	1.548554965120647	1.8167822011947927	2.2076351216131043	2.891700299098122	0.9017092771456214	0.49411560390627746	0.5584876869934599	0.6410429899828236	0.7505510584806461	0	0	0	0
positive regulation of protein localization to cell periphery	0	0	0.5390128763260853	0.5571067255480097	0.8239107480350245	0.4557307648649206	0.11621247812599332	0.9654702170642624	0.6010223130616864	0.30310230437301017	0	0.17365190835349953	0	1.086065258788517	1.1248129697694895	0.5133504001301994	0	0.4941022725676163	0	0.6172194182113699	0.47083798592018106	0.32658662411467615	0.7971453785940215	0.6818456073005916	0.8608976550906889	0.7072924069561192	0.2724228321091462	0.19868122364167023	1.2025214691581476	1.1750885993920992	1.2137887969482004	1.2635090265203082	1.3297527258730408	1.305352248412443	1.422458668934179	1.6252318143541695	1.422458668934179	0.8860320272477998	0.7626862142069984	0.7066330997815811	0.7482469185843149	0.8048463801949982	0.8048463801949982	0.8048463801949983	0.62870439383884	1.1037400883620925
positive regulation of protein localization to cell surface	0	0	0.2598220480563958	0	1.067982342766472	0.6174852904881808	0	0.3080734439894302	0.8007776527188077	0.6057731141606972	0.8440984363109959	0	0	0.9488319191084678	1.0961903875414472	0	0	0.6666334260041187	0	0.9498442165718984	0	0	0.9208049567435496	0.4927328610236981	0.9904087007259966	1.0185203744636977	0.5487282827651506	0	1.0321538352939967	1.2120565234005152	0.9945327624712	1.115248443037845	1.2666032288025997	0	0	0	0	0.9017092771456215	0.8349475655642209	0.9293653745992152	1.0457273214600429	1.192775044490905	1.1396621645028704	1.0457273214600429	1.3841857733732397	1.3841857733732397
positive regulation of protein localization to centrosome	0	0	1.2760203761448017	0	1.4507623971913872	1.4729274275023778	0.7054233598153863	0	1.1363709127663768	0	0	0	0	0	0	0	0	0	0	0	0	0.9451221102369172	0.7560398069683586	0	1.119051136450072	1.0546421830725363	1.3564626710184324	0	1.0685270861784295	1.251273717929881	1.3666022362601284	1.5041672000384847	1.6718022605399727	1.251273717929881	0	0	0	0.7954069124838372	0.6810681498979629	0.7635737192677976	0.4721590051252324	0.5584032938304648	0.6809818695227138	0.8670162141217255	0	0
positive regulation of protein localization to chromosome, telomeric region	0	0	0	0	0	1.0194129720501317	0	0.5462100346043883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3889669972939358	0.9257412203512432	0	0	0	0.965938925340152	1.3847466302627445	0	0	0	0	0	0	0	0.7769210215387945	0	0	0	0	0	0	0	0
positive regulation of protein localization to early endosome	0	0	0.3538573902428911	0	1.3328173185967922	1.3543534023503232	0	0.7793436167448666	0.5784802226755412	0	0	0	0	0.6969049054667623	0.576751470855594	0	0	0.8714654534776464	1.312261758659722	0	0	0.8497114344963685	0	0.6569681711570389	0.3890197119258505	0	0.7271452558202948	0	1.4282349441704332	1.9683167679673053	2.097332056516347	2.2475191762513993	2.4264500243539473	2.4264500243539473	2.7107262858893564	2.827584320757033	3.113737256917456	0.9017092771456215	0.3162452952226454	0.35967983729478337	0.41651366902171194	0.4940489541690042	0.6053394536394354	0.776807217341368	1.0698768393773268	1.6736333255417446
positive regulation of protein localization to endosome	0	0	0.3538573902428911	0	1.3328173185967922	1.3543534023503232	0	0.7793436167448666	0.5784802226755412	0	0	0	0	0.6969049054667623	0.576751470855594	0	0	0.8714654534776464	1.312261758659722	0	0	0.8497114344963685	0	0.6569681711570389	0.3890197119258505	0	0.7271452558202948	0	1.4282349441704332	1.9683167679673053	2.097332056516347	2.2475191762513993	2.4264500243539473	2.4264500243539473	2.7107262858893564	2.827584320757033	3.113737256917456	0.9017092771456215	0.3162452952226454	0.35967983729478337	0.41651366902171194	0.4940489541690042	0.6053394536394354	0.776807217341368	1.0698768393773268	1.6736333255417446
positive regulation of protein localization to membrane	0.3764374708456867	0	0.5853478348068487	0.5706091576721667	0.484783813324035	0.7129382517695475	0.37392616612411694	0.99535612867226	0.7216529915728845	0.1260691573338408	0	0.2829313180117051	0	0.7807452869428536	0.7866844316364389	0.5259700672653344	0	0.5372315766011329	0	0.6977299051946901	0.7345553395594888	0.26977760237672616	0.7560398069683586	0.737353084990427	0.899471315860018	0.8426599918578709	0.43888241349298224	0.16354819601823123	1.2300792746425822	1.251273717929881	1.3103739666374168	1.319938396139095	1.3331967265159048	1.1401800580138912	1.251273717929881	1.4460510031080689	1.251273717929881	0.8627573954197904	0.8226979820296016	0.8032554233580671	0.7296089064152922	0.7952912680009757	0.7533854555629088	0.7768072173413682	0.6809818695227138	1.1778357180570205
positive regulation of protein localization to mitochondrion	1.8444116103883748	0	0.7526898590727298	0	1.4507623971913872	0.904644034453556	0	0.8697431521822501	0	0	0	0	0	0	0.6496330907894982	0	0	0	0	0	0	0	0	0	0.8176017488133615	0.5949352730599063	0	0	1.2514896921352638	0.7343562672513653	0.821270937108568	0.9297082256809216	1.0683263309302118	1.251273717929881	1.5041672000384847	0	0	0.9017092771456215	0.35967265733553905	0.4085248542103846	0.4721590051252324	0.5584032938304648	0.6809818695227138	0.8670162141217255	1.1778357180570205	1.7991048910684015
positive regulation of protein localization to nucleus	0.3829681126370843	1.043911758371581	0.7234791097728513	0.35999123913168984	0.4929517387112918	0.504331158073341	0.19361764580492333	0.36725241070556464	0.4310957974387151	0.2546423360416935	0.18847565732435076	0.14545374324984817	0	0.618462028455216	0.7307777840871669	0.22238993406023716	0	0.41799201826587373	0	0.4266398704300574	0.2028576994825292	0.4058097384423237	0.6847979186433804	0.8260459045655891	0.9124297486555334	0.9117673196136796	0.5487282827651506	0	1.1782985690236385	1.4163732885157545	1.3259838391426018	1.3355910031080718	1.2666032288025997	1.3685957530346666	1.5205162802003611	1.6285916016086128	0.7456926035101543	0.8620391960345961	0.40939667260385854	0.4642182012552549	0.42366697013081056	0.43506972159519647	0.45207424862055534	0.36588616966616255	0.5352333360270124	0.3658861696661625
positive regulation of protein localization to plasma membrane	0	0	0.5100241077869171	0.5099728178549837	0.6873227402997373	0.37200658308103934	0.1405321034097096	1.059005850601826	0.6057336659452249	0.18521782694125405	0	0.20972739798691936	0	1.060692853078476	0.8997279450229266	0.6104527101090056	0	0.40408627097278854	0	0.7291597981796555	0.43006157037019777	0.392269287546728	0.7047967196866893	0.6870368773370854	1.000338774331027	0.8305535149698777	0.32795844682872943	0.2397897275204381	1.2152041030719456	1.1823116988832976	1.2057444317669406	1.2362905908895183	1.2777718342124924	1.1823116988832976	1.4302396338505534	1.5956075510097187	1.0044856283375547	0.8827091538055365	0.7939363912687042	0.7720135688661584	0.8106835623815637	0.8633280152636549	0.9388185905778974	0.9388185905778974	0.7421672761502781	1.2618458128421393
positive regulation of protein localization to synapse	0	0	1.3180243383914525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2370826530561772	0	1.0218355644512205	0.9659864532428112	0	0	0	1.0640412828899748	0	0	0	1.3491297794840362	0.965748857333864	1.0683263309302118	0	0	0	0	0	0	0.7506621714645604	1.2186022122481446	1.3327883445024948	1.121432300827128	1.2731455019365931	1.469091571533247	1.7340314500741827	1.469091571533247	0
positive regulation of protein maturation	0	0	1.099005154229111	1.6814370551882964	0.9405792710245507	0.5310189257756058	0.4012829309901449	0.5075653511396151	0.3678267173544617	0	0	0	0	0.8301684118371547	0.3666599755856776	0.4581326981225059	0	0	0	0	0.4196455951530655	1.0006903776389604	0.4333165774724433	0.4214196091263238	0.868533531499919	0.6355183166603312	0	0	1.2250829658888045	1.0758886051665817	1.1841305020132766	1.3147981595240987	1.475936129918164	1.6807245682025904	1.9534148512328873	1.9534148512328875	1.9534148512328875	0.9017092771456215	0.7260097333210036	0.6349100592316955	0.7259193143980077	0.8453191786034763	0.3860284286553531	0.5057462169039466	0.7259193143980077	1.239805569662175
positive regulation of protein modification by small protein conjugation or removal	0.6037021668923153	0.63412707956084	0.5199716385693033	0.5695874896274802	0.5332532187879413	0.4174132218793974	0.21062980075347615	0.580404663509055	0.4230384071875223	0.4727841792258835	0.10306144821173906	0.3876530763619328	0	0.5149443110571217	0.6325778496995722	0.35857861533775576	0	0.4529623728237035	0	0.7155419756639825	0.2746015327984014	0.07562822262777083	0.5968205891969028	0.6282018682228924	0.7493768685490713	0.8539560942768729	0.5927458472139933	0	0.987941912001274	0.8818812061529226	0.7528342294925424	0.7446484103471462	0.7331167309566011	0.8818812061529226	0.9078385114921764	0.8010622102998229	1.099186565304975	0.8730168501208403	0.55659438289605	0.5025209218857137	0.48951531709229695	0.4712876657526521	0.3969349823376103	0.33332708009655065	0.3969349823376103	0
positive regulation of protein monoubiquitination	0	0	0.9875779297896	1.1077764285415526	0	1.1646908281578776	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0218355644512205	0	0	0	0	0	0.7961179937357965	1.059223507096279	0	1.1073674659914492	1.548554965120647	1.6718022605399725	1.193303832509313	1.3489074047671124	1.548554965120647	1.8167822011947927	0	0	0.9017092771456214	0	0	0	0	0	0	0	0
positive regulation of protein neddylation	0	0	0	0	0	0	0	1.1245798783448904	0	1.7637494737366954	0	0	0	0	0.8634564778236554	0	0	1.2370826530561772	0	1.0218355644512205	0	0	0	0	1.4048475674843326	1.7011061840392614	1.059223507096279	0	0	0	0	0	0	0	0	0	0	0.9017092771456214	0.901688378573506	0	0	0	0	0	0	0
positive regulation of protein polymerization	0.3967173906205326	1.0729904861644264	0.6149175477415993	0.5995851446902022	0.731721082882521	0.5218256888748499	0	0.3804886249143551	0.36117578463369326	0.13316436492732403	0	0.1509020092800166	0	0.2259082753116801	0.6816788676205292	0.3423092143510573	0	0.4328623918195399	0	0.33586967556195707	0.4121509064869915	0.1437634066276665	0.523914233947735	0.31416807041638783	0.409909880479395	0.48100292276864515	0.46213016243541954	0	1.1617166986368297	0.9936370706587552	1.0977478100970972	1.1452918768233624	1.0073634876232562	1.0608626377079688	1.1452918768233624	1.0608626377079688	0.7693835091720944	0.7744626952067647	0.5113104021944128	0.577521308439869	0.5536164512762178	0.4504752075633292	0.46800482381629616	0.6087378215585864	0.7141680106407962	0.7141680106407962
