Description	GSE139871_GPL10558_MTB_control_blood_monocyte	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood	GSE132283_MTB_control_2h_blood_macrophage	GSE132283_MTB_control_48h_blood_macrophage	GSE141656_MTB_control_blood_blood	GSE143627_MTB_control_blood_PBMC_macrophage	GSE143731_MTB_control_blood_monocyte_derived_macrophages	GSE148171_MTB_control_blood_PBMC	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF1	GSE148731_MTB_24h_blood_CD14plus_monocyte_derived_macrophages_MF2	GSE148731_MTB_4h_blood_CD14plus_monocyte_derived_macrophages_MF1	GSE164287_MTB_control_blood_monocyte_derived_macrophages	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE174566_MTB_control_blood_PBMC	GSE183912_MTB_control_blood_marcophages	GSE193777_MTB_control_blood	GSE198557_MTB_control_blood_PBMC	GSE211974_MTB_control_blood_THP-1	GSE236156_MTB_control_blood_monocyte_derived_macrophage	GSE256184_MTB_4control_48h_HEPG2_HepG2	GSE256184_MTB_control_0h_HEPG2_HepG2	GSE64179_MTB_control_blood_dendritic_cells	GSE64182_MTB_control_blood_dendritic_cells	GSE84076_MTB_control_blood	aggregated_microarray	aggregated_RNAseq
regulation of membrane permeability	0.47866751569272753	0	0.4506547898588681	0.3058833049943521	0	0.6249284306585534	0.4755579194534827	0.90309767214586	0.8097716581637947	0.1623470223267229	0	0.18389779472341872	0.8625612813637417	0.9655903619918008	0.2332239275008965	0.7729654029513535	0	0.3558676556895651	0	0.7602513055094715	0.4968644183855861	0.5064481852453655	1.1017835442213648	0.901859462274905	0.9964463782003922	1.0918072372630847	0.5554989999024957	0	0.8321365019682341	0.8269095406508665
regulation of membrane potential	0.25479731907616826	0.39773768555355177	0.8192957251776964	0.7674232805501032	0.8282739983752164	0.781199139655736	0.25305590188729177	0.582737544298218	0.5547283387026598	0.08437728795619949	0.124126812241435	0.2836132954619689	0.4851260136222465	0.5277590246677185	0	0.3601135315647178	0	0.6956453864026393	0	0.6107018554065123	0.8614266562935274	0.1364450601970443	0.4681631884311872	0.7325019227358701	0.3623529561907865	0.7658623189452693	0.2983726983284923	0.05486739823791676	1.2953012782758082	0.8153305526280404
regulation of membrane protein ectodomain proteolysis	0	0	0.8784108713081199	0.9911930484384583	0.5754653127609641	0.30664418623113215	0.22874483006018845	0.5628657528649609	0.5959281989358264	0.300318632045176	0.43521697295283945	0.6456892653485573	1.078518146025489	0.9159901868127972	0	0.7300786447685971	0	0.6357499526208883	0	0.25752236338974893	0.6736034922488532	0	0.4816853960699332	0.9500106467545444	0.4686303962827104	0.7015216203343634	0.26990689189382466	0	1.2725129828471506	0.8949089843363195
regulation of membrane repolarization	0	0	0.7097031525302566	0.2541596768533829	1.2557975525649323	0.951781265657046	0.5793957575905623	0.5031332340995972	0.6893328954898355	0	0.3874987353784786	0	0.4451871310284568	0.6873519785894322	0	0.4540751595758235	0	1.3519720589176545	0	0.4457595759476079	0.7757780602599154	0.2873155946505841	0.4294531749641813	0.9464492903592194	0.21332774854028713	0.4852856461178566	0.23938058042180071	0	1.306801622753396	0.8389103076323049
regulation of membrane repolarization during action potential	0	0	0.980403962184062	0	0	1.1568847211630893	0.9241485730776984	0.6378748088019338	0.8591452565169203	0	1.4726808920015777	0	1.0134748083301397	0.8568381045368817	0	1.0297189829836373	0	0	0	1.0145253374088532	0	0	0.9843650772335768	1.6578929142308976	0	0.7898440608555215	0	0	1.0997469223600032	0.7446386799343393
regulation of membrane repolarization during atrial cardiac muscle cell action potential	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8681847951886632	0	0	0	0	0	0.8949089843363195
regulation of membrane repolarization during cardiac muscle cell action potential	0	0	0.6655149405380599	0	0	1.346045408989779	1.0946759035060667	0.7731603989669533	1.0230032145194168	0	1.6773524081851263	0	1.1920568636954505	1.020446018271141	0	1.2096376462519098	0	0	0	1.1931949767463008	0	0	1.1604559465504891	1.598147463592397	0	0.9457722949790932	0	0	0.9588547228312186	0.7046477269402593
regulation of membrane repolarization during ventricular cardiac muscle cell action potential	0	0	0.8487029104969763	0	0	1.6047955807623675	1.335307660927698	0.9748104709139136	1.256738894853283	0	1.9499424987787928	0	1.4407257221797447	1.2539188558249104	0	1.459609742178747	0	0	0	1.4419494960109152	0	0	1.406672796187505	1.49064918215423	0	1.1710196005790383	0	0	1.1856224083361082	0.6357827085586837
regulation of membrane tubulation	0	0	0.6655149405380599	0	0	1.9879891153023412	0	0	0	0	0	0	0	0	0	1.2096376462519098	0	0	0	1.1931949767463008	0	0	0	0.7250490065614568	0	0	0	0	0.9588547228312186	0.8949089843363195
regulation of memory T cell activation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8949089843363195
regulation of memory T cell differentiation	0	0	1.1561461018058292	1.2854485545271217	1.964237106093554	1.346045408989779	0	0	0	0	0	0	0	1.9984402378677055	0	0	0	2.071865853392054	0	0	0	0	0	0	0	0	0	0	1.2850117560590957	0.8949089843363195
regulation of mesenchymal cell proliferation	0	0	0	1.1001544994106287	0	0	1.4972646747448517	1.1169017997492547	1.4153840698639406	1.1393330200271858	0	0	1.0134748083301397	1.785295650051094	0	1.0297189829836373	0	1.2290658047963547	0	1.0145253374088532	0	1.202879652720275	1.571249333453378	1.056572736598164	0.9622258405453792	1.325469660509503	1.0517725125221504	0	1.3408335410904202	0.8949089843363195
regulation of mesenchymal cell proliferation involved in ureter development	0	0	0	0	0	0	2.370958921644102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5401110131945557	0.8949089843363195
regulation of mesenchymal stem cell differentiation	0	0	0.7779962147562676	0.626214790531395	0	0.6660394193031047	0	0.8975651545373926	0	0	0	0	0.567152596756976	0.8568381045368817	0	0	0	0	0	1.0145253374088532	0.5310625159448586	0	0.5477975521113686	1.3964313205151315	0.9622258405453792	0.42442650950286354	0	0	1.4449038903713762	0.8949089843363195
regulation of mesenchymal stem cell migration	0	0	0	0	0	0	0	0	0	2.645763858376474	0	0	0	2.2781352451196755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8949089843363195
regulation of mesenchymal stem cell proliferation	0	0	1.1561461018058292	1.5405754623004606	0	0	0	0.9748104709139136	0.7383901380179234	1.58501475515684	0	0	0.8790743484321163	1.2539188558249104	0	0.8940360842438495	0	1.0798397155782946	0	0	0	0	0.8523343804105395	0.918831588586954	1.3805837667353649	1.5240273009077694	0	0	1.5401110131945557	0.8949089843363195
regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis	0	0	0	0	0	0	0	0	0	0	0	2.770532278356071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5401110131945557	0.8949089843363195
regulation of mesoderm development	0	0	1.1561461018058292	0	0	0	0	0	0	0	0	2.088905810152462	0	1.614808340999161	0	0	0	0	0	0	0	0	0	1.2386196640832816	1.751324620691086	0	0	0	0.9588547228312186	0.48979700374826735
regulation of mesodermal cell differentiation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.918831588586954	0	0	0	0	0.6865676846785199	0.6357827085586837
regulation of mesodermal cell fate specification	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2386196640832816	0	0	0	0	0	0.48979700374826735
regulation of mesonephros development	0	0	1.7741982677948471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5401110131945557	0.8949089843363195
regulation of metabolic process	0.4927857277435696	0.587023332990161	0.5271502600275103	0.5232647515545683	0.5289920986954358	0.5477739135725302	0.3746495427546032	0.5903137704237891	0.6279085859745347	0.3572090321689827	0.04454283955668512	0.34070491297355715	0.553404539019531	0.7371524854966983	0.05726597889973348	0.35325317765823105	0.0071111737167496	0.6383239789418281	0.03311863791663878	0.6808308327584909	0.3946934307347745	0.2366862667817863	0.7199068186404791	0.7040173929947803	0.6031458393719119	0.7127039833117618	0.5613068335902146	0.06628713755445131	1.0789299742809375	0.8325534804643255
regulation of metal ion transport	0.6799354117631446	0	0.6425389443906526	0.559688378365843	0.8019991505290404	0.6545824562873764	0.2824003194335072	0.5269117350450422	0.5633574779215	0.30460423778621976	0.15131895430269715	0.2695937556814943	0.5316118075121057	0.6218133389554265	0.04958649867754792	0.4352401200543233	0.06460105155050533	0.579801399389657	0.06686709012379671	0.582908052186849	0.7468207720370854	0.4319376507511517	0.6103612506888749	0.7846972652383416	0.42538289797140855	0.7439890198695167	0.3326476956029542	0.17774029037377448	1.2216591894073443	0.8083645583275425
regulation of metalloendopeptidase activity	0	0	1.1561461018058292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7791586813730886	0	0	1.5240273009077694	1.8623445302560315	0	1.5401110131945557	0.48979700374826735
regulation of metallopeptidase activity	0	0	0.980403962184062	0	0	0	0	0.6378748088019338	0.8591452565169203	0	0	0	0	0.8568381045368817	0	0	0	0	0	0	0	0	1.571249333453378	0.5962500234204927	0	1.325469660509503	1.6521973523012554	0	1.3408335410904202	0.7446386799343393
regulation of metanephric S-shaped body morphogenesis	0	0	0	0	0	0	2.370958921644102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5401110131945557	0.8949089843363195
regulation of metanephric comma-shaped body morphogenesis	0	0	0	0	0	0	2.370958921644102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5401110131945557	0.8949089843363195
regulation of metanephric mesenchymal cell migration	0	0	0	0	0	0	0	1.3033784116897635	0	0	0	2.088905810152462	0	0	0	0	0	0	0	0	1.7471224399439438	2.041638965218701	0	0	0	0	0	0	1.5401110131945557	0.8949089843363195
regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway	0	0	0	0	0	0	0	1.3033784116897635	0	0	0	2.088905810152462	0	0	0	0	0	0	0	0	1.7471224399439438	2.041638965218701	0	0	0	0	0	0	1.5401110131945557	0.8949089843363195
regulation of metanephric nephron tubule epithelial cell differentiation	0	0	0	0	0	0	0	0	0	0	0	2.770532278356071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5401110131945557	0.8949089843363195
regulation of metanephros size	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5401110131945557	0.8949089843363195
regulation of metaphase plate congression	0	0	0.46069137057086096	0	0	0	0	0.5414967177489515	0.3934410031743918	1.58501475515684	0	0.6218312817404822	1.4407257221797447	1.020446018271141	0	0.4892418539772352	0	0.6121793962513067	0	0	0	0	0.4629583201571412	0.505091876537246	0	0.6761066507108594	0.914393683659035	0	1.1856224083361082	0.8949089843363195
regulation of metaphase/anaphase transition of cell cycle	0.7883322691807402	1.128205434875585	0.6050991817734748	0	0.5434062296446807	0.8978301865660823	0.10809816862245036	0.9593992528720968	0.7255186290692319	1.9067107696380472	0.20926525133759905	0.31913676566508187	1.577816956460873	1.125965955124144	0	0.12433103691217644	0.2659907868649279	0.15879451834139713	0	0.5783126510885344	0	0	0.656616751475932	0.9481221146730026	0.6397810957512677	0.7351458161631744	0.3757966470649144	0	1.115975664238215	0.8505174832752989
regulation of metaphase/anaphase transition of meiotic cell cycle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8681847951886632	0	0	0	0	0	0.8949089843363195
regulation of miRNA catabolic process	0	0	0	0	0	0	0	0.9748104709139136	0	0	0	0	0	0.7363075905765241	0	0.8940360842438495	0	1.0798397155782946	0	0.8800410804425091	0.829020716241828	0	1.406672796187505	0.505091876537246	0	0	0.914393683659035	0	0.3628792312346535	0.8949089843363195
regulation of miRNA metabolic process	0.5707020362248131	1.402307405844343	0.6736928780680724	0.6952440104140347	1.235676117094083	0.8877200054102962	0.5670977470819923	0.629921143670627	0.269625154366636	0.5624105462763368	0.1449705694862934	0.5342394977860703	0.4860319443101021	0.6362044553019202	0.14205403506418365	0.2552991445641881	0	0.21836395251731003	0	0.7662605831921847	0.3824263389091151	0.31477900102250833	0.6100278577081111	0.8017443247946515	0.5941345042377356	0.5824055220796915	0.508766326342887	0	1.403546779030459	0.8332696003914295
regulation of miRNA processing	0	0	0.7176124249103121	0.575014393842047	0	0	0.4654746986547152	0.30524682507985407	0.7944788719785659	0	0	0	0	0.4259143602198988	0	0	0	0	0	0.5205916871068105	0.8895513331493293	0	0	1.159213787436723	0.488411408771821	0.7288079948441862	0	0	0.8895060809541484	0.8949089843363195
regulation of miRNA transcription	0.635095508416387	1.509496937510155	0.7110869001660863	0.7698606226675099	1.3382530682898257	0.8978301865660823	0.6311714163653492	0.6108412095009097	0.302905075106328	0.6260663106589538	0.1632266368071139	0.5953356251355514	0.5425586474601918	0.6442193039079493	0.15994873018745462	0.19270754562936385	0	0.12371076059043208	0	0.7754439777061441	0.3462938265235338	0.3532460213239809	0.5239017859893437	0.8479895945031019	0.6605741918852026	0.64782812197536	0.480040742351252	0	1.465230612883374	0.8252509445131048
regulation of miRNA-mediated gene silencing	0	0	0.49950694042437555	0.29913370336518186	0	0.3201340420678686	0.4654746986547152	0.30524682507985407	0.42724996114540253	0	0	0	0.2685997916777251	0.4259143602198988	0	0.2741847769348717	0	0.34809448352558725	0	0.2689591191988991	0.48639287186827784	0	0	0.9832232039784105	0.2513754406354042	0.7288079948441862	0.5439970036762372	0	1.0875603929464028	0.8620843907414316
regulation of microglial cell activation	2.159463547058442	0	0	0	0	0	0	0.6378748088019338	0.8591452565169203	0	0	1.243911059602252	1.0134748083301397	0.8568381045368817	0	1.0297189829836373	0	1.2290658047963547	0	0	0	0	0	0	0	0.7898440608555215	1.0517725125221504	0	1.0997469223600032	0.8949089843363195
regulation of microglial cell migration	1.835374749913427	0	0.7466548829215022	0.8486275629918453	0	0	0	0.86309420781263	1.1286543305952663	0	1.181135988477228	0.9743714136023542	0.7745544129674033	0.6442193039079495	0	1.3234753034721114	0	1.5430183599580167	0	0	0.7286241208146669	0	0	0	0	0.5898823886087141	1.3481499613343284	0	1.2434338591255123	0.8949089843363195
regulation of microtubule anchoring at centrosome	0	0	1.7741982677948471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8681847951886632	0	0	0	0	1.5401110131945557	0.8949089843363195
regulation of microtubule binding	0	0	1.7741982677948471	0	0	0	2.370958921644102	0	2.2813850799244277	0	0	0	2.488570008474638	2.2781352451196755	0	0	0	0	0	0	0	0	2.450866973901892	0	2.421801283521651	2.1813855145971632	2.537348063808142	0	1.5401110131945557	0.8949089843363195
regulation of microtubule cytoskeleton organization	0.5830631423133723	0	0.4771953364573177	0.49352937586345086	0.39302666791198554	0.337947135881185	0.25246021108805555	0.4739028038947474	0.5332887004768119	0.791262192991772	0	0.15233800556009647	0.8237163963761924	0.6111593183628738	0.09715278488393156	0.17529117687191326	0.250968353411681	0.223528326488096	0	0.2283450097954474	0.46458783424674016	0.2167622509877651	0.6230617175045883	0.6519137095327365	0.21332774854028713	0.6986088030078196	0.5724087936728139	0.08750902503212092	1.0010883024339945	0.802781774307629
regulation of microtubule depolymerization	1.1525329250504848	0	0.5451822657846138	0	0	0.4610794678160788	0.34681438405653814	0.6378748088019339	0.6077604390286284	0.8345719497312709	0	0	1.01347480833014	0.605962051786715	0	0.39670762480638505	0	0.49983701664421776	0	0.731491171920568	0	0.48558476654936267	0.37489565528838104	0.4098998231056457	0	0.7898440608555217	0	0	1.0075382919821263	0.846504159935493
regulation of microtubule nucleation	1.4180474036219757	0	0.49950694042437555	0.575014393842047	1.662545673400412	0.612281002203697	0	0.30524682507985407	0.42724996114540253	0	0	0	0	0.4259143602198988	0	0	0	0	0	0	0.8895513331493293	0	0.5019373284292844	0.5470431896938388	0.488411408771821	0.38774212291184573	0.5439970036762372	0	1.258723993224868	0.7589358673869084
regulation of microtubule polymerization	0.47866751569272753	0	0.5102181390796573	0.5870470488072829	0.6113575733429085	0.3273266248844614	0.24440292758131252	0.45948800206233065	0.6328222436502143	0.47151624408125753	0	0	0.531016112641127	0.8075520176427458	0	0	0.30207748131280515	0	0	0	0.608667481069587	0.1752276790637679	0.7351458161631744	0.5585980590707734	0.25709722002865265	0.7432158211443898	0.5554989999024957	0	1.042629581605233	0.7737591403644056
regulation of microtubule polymerization or depolymerization	0.6932243889117948	0	0.4832455796035025	0.4530775679392464	0.4726724307149502	0.3686393571188631	0.2758124549299161	0.5153241386108826	0.6360940504042559	0.7796544786664021	0	0	0.841427367601255	0.7689627186554532	0	0.10695262525865928	0.4476299447894843	0.13665624282301	0	0.3101960822849473	0.4704997357480177	0.26270158561361523	0.6583004588506355	0.5294830214470774	0.19485878960966116	0.8240995314850467	0.4277808931209011	0	1.0225452047070134	0.7910593097845777
regulation of microtubule-based movement	0	0	0.46069137057086096	0.43176148021249583	0.4505486596270513	0.23658242231708568	0.17599444914130744	0.4403138883387353	0.46721940147231433	0	0	0.508015005399921	0.3888284109201105	0.3165530757543089	0	0	0	1.2290658047963547	0	0.8800410804425091	0.18441272016257332	0	0.5477975521113686	0.7658564935816728	0.5332367246420625	0.6761066507108594	0.20794828950259328	0	0.9588547228312184	0.7964294445599418
regulation of microtubule-based process	0.3667697876886632	0.3866617551923635	0.4072143974533833	0.4530775679392464	0.4726724307149502	0.24878929415233256	0.275812454929916	0.584373184175921	0.6593661166028483	0.7796544786664021	0	0.2755269846716447	0.7631162052006168	0.5868723569018769	0.05914557835588013	0.17765837480267557	0.15363793262496417	0.40045656022595816	0	0.472521618838486	0.3811459955125218	0.2627015856136152	0.6305952509286538	0.7141346256363658	0.38277281680910064	0.7068230252307874	0.5898690289781271	0.15919616773290562	0.9457426421482286	0.817720238806868
regulation of microvillus assembly	0	0	0.6655149405380599	0	0	0	0	0	1.0230032145194168	0	1.6773524081851263	1.4382841962968689	1.1920568636954505	1.020446018271141	0	0	0	0	0	0	1.1327094722870397	2.041638965218701	0	0.7250490065614568	0	0.9457722949790932	0	0	1.5401110131945557	0.7046477269402593
regulation of microvillus length	0	0	0	0	0	0	0	0	1.256738894853283	0	0	0	0	0	0	1.459609742178747	0	1.685377993657717	0	0	0	0	1.406672796187505	1.49064918215423	0	1.1710196005790383	0	0	0.6865676846785199	0.8949089843363195
regulation of microvillus organization	0	0	0.39837417067563335	0	0	0	0	0	1.1286543305952663	0	1.181135988477228	0.9743714136023542	0.7745544129674033	0.6442193039079495	0	0.7883322691807402	0	0.961226449678732	0	0	0.7286241208146669	1.5145908436609454	0.749985921373805	1.1113913654839498	0	1.0472080017747405	0	0	1.2434338591255123	0.7891367848831007
regulation of mineralocorticoid secretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8949089843363195
regulation of mismatch repair	0	0	0	0	0	1.346045408989779	0	1.3033784116897635	0	0	0	0	0	1.020446018271141	0	0	0	1.42260726564969	0	1.1931949767463008	0	0	1.1604559465504891	0.7250490065614568	1.136336983666837	0.9457722949790932	1.2334463072563284	1.561527248051597	1.2850117560590957	0.8949089843363195
regulation of mitochondrial ATP synthesis coupled electron transport	0	0	0.6655149405380599	0	0	0	0	1.3033784116897635	0	1.9673164622415584	0	0	2.206171182548675	1.9984402378677055	0	0	0	0	0	0	0	0	1.1604559465504891	0.7250490065614568	0	0.9457722949790932	0	0	1.2850117560590957	0.8949089843363195
regulation of mitochondrial ATP synthesis coupled proton transport	0	0	0	0	0	0	0	1.9407256635203816	0	2.645763858376474	0	0	0	0	0	0	0	0	0	0	0	0	2.450866973901892	1.8681847951886632	0	2.1813855145971632	2.537348063808142	0	0	0.8949089843363195
regulation of mitochondrial DNA metabolic process	0	0	0.46069137057086096	0	0	0	0	0	0	0	0	0	0	0.7363075905765241	0	0.8940360842438495	0	0	0	0	0	0	1.406672796187505	0.505091876537246	0	0.6761066507108594	0	0	1.1856224083361082	0.7707510692263532
