ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	0.005511328842620943	24/16323	0.375	3.748392529087569	4.492341690227667	3.180816829053609e-4	0.029125218443421304	0.027402094025424456	NDC80/PRAP1/SKA3/BIRC5/MAD2L1/CDCA8/KNL1/USP44/AURKB	9	17	-0.5605257511942556	0.5437199209953826
GO:0090307	mitotic spindle assembly	0.011635027556644213	74/16323	0.25675675675675674	2.5664669568527496	4.502903709193546	8.932422893040464e-5	0.009565262345462651	0.008999356302765297	CHEK2/CCSAP/TPX2/KIF4A/RACGAP1/UHRF1/BIRC5/KIF11/KIFC1/MYBL2/NEK2/PLK1/CDCA8/KIF15/CHMP6/PRC1/AURKB/KIF23/CDC20	19	38	-0.6176841650342043	0.5159884512513895
GO:0110030	regulation of G2/MI transition of meiotic cell cycle	0.002449479485609308	5/16323	0.8	7.9965707287201475	5.216817544971344	4.5933820434922585e-4	0.037206394552287296	0.03500516653117515	PKMYT1/CDC25A/CDC25B/CDC25C	4	1	1.4617573766456315	2.1680776883712514
GO:0140013	meiotic nuclear division	0.02510716472749541	192/16323	0.21354166666666666	2.134501301285977	5.272223934223807	2.1436140121018084e-6	3.6603657644484393e-4	3.443808912187457e-4	NDC80/SMC2/P3H4/RAD51AP1/EHMT2/TDRKH/ZWINT/KLHDC3/M1AP/EME1/ERCC4/FANCD2/SKA3/SYCP2L/NCAPH/SYCE2/RAD54B/ASPM/FBXO43/MRE11/MSH5/MYBL1/ATM/NPR2/PDE3A/PLK1/TEX15/KNL1/RAD51/TOP2A/TTK/BRME1/KIF18A/NUF2/MND1/RAD54L/CCNE1/CCNB2/CCNE2/CDC20/CDC25B	41	28	0.45683057205484495	1.2378333703199416
GO:1901568	fatty acid derivative metabolic process	0.010410287813839559	72/16323	0.2361111111111111	2.3600989997958766	3.8562537662295813	5.988133034798887e-4	0.045581957245613695	0.0428852089378685	FITM2/ACSF3/HACD2/ALOX5/ALOX15/NUDT8/GGTA1/NUDT7/HPGD/OXCT1/HSD17B12/PPT1/FAR2/PECR/OXCT2/DPEP2/PPT2	17	56	-1.116675331153192	0.32178434845564324
GO:1901970	positive regulation of mitotic sister chromatid separation	0.004898958971218616	21/16323	0.38095238095238093	3.80789082320007	4.292776735414127	6.081243271301856e-4	0.04573963689057753	0.043033559840904234	UBE2C/PRAP1/SKA3/BIRC5/CDCA8/AURKB/DLGAP5/CDC20	8	11	-0.24299071559279364	0.7203449345401641
GO:1901976	regulation of cell cycle checkpoint	0.007960808328230252	48/16323	0.2708333333333333	2.7071723821187996	3.9491749866911703	6.493016864082859e-4	0.048262212408559414	0.04540689316591443	NDC80/ZWINT/PRAP1/SKA3/BIRC5/MAD2L1/CDCA8/KNL1/RAD51/BRCA1/WDR76/USP44/AURKB	13	26	-0.6176841650342041	0.5159884512513896
GO:1901991	negative regulation of mitotic cell cycle phase transition	0.02510716472749541	186/16323	0.22043010752688172	2.2033561819726213	5.503109409034184	9.033994583225292e-7	1.783912275076811e-4	1.678371339590935e-4	CTDSPL/NDC80/GPNMB/CENPF/ZWINT/CHEK2/PRAP1/SPC24/SKA3/FHL1/KANK2/BIRC5/MAD2L1/MRE11/ATM/DACT1/GTSE1/DTL/PLK1/CDCA8/KNL1/SPC25/CLSPN/BLM/BRCA1/ZFP36L2/BUB1/BUB1B/TTK/CACNB4/NUF2/USP44/TICRR/PKMYT1/SLFN11/AURKB/KLF4/KNTC1/CDK1/CDC6/CDC20	41	105	-0.8649252679274745	0.4095385396225126
GO:1901993	regulation of meiotic cell cycle phase transition	0.004286589099816289	12/16323	0.5833333333333334	5.830832823025107	5.581375206635816	4.983001926547213e-5	0.005830112254060239	0.005485187500821075	ZWINT/KNL1/TTK/PKMYT1/CDC25A/CDC25B/CDC25C	7	2	1.328225984021109	2.0384776382810337
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	0.015921616656460504	95/16323	0.2736842105263158	2.7356689335095243	5.656725108947914	1.330741337676441e-6	2.4021782204113585e-4	2.2600590477771015e-4	NDC80/CENPE/CENPF/UBE2C/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/DPF3/NUF2/USP44/AURKB/KNTC1/DLGAP5/CDC6/CDC20	26	49	-0.5582607445634034	0.544843867556113
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	0.012859767299448868	53/16323	0.39622641509433965	3.960565691111394	7.1976005643134044	1.2076602230834997e-8	4.7687483059009694e-6	4.486616631416133e-6	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDC20	21	23	-0.015508762679985584	0.870449863226558
GO:1902292	cell cycle DNA replication initiation	0.002449479485609308	5/16323	0.8	7.9965707287201475	5.216817544971344	4.5933820434922585e-4	0.037206394552287296	0.03500516653117515	MCM2/MCM3/MCM4/POLA1	4	NA	NA	NA
GO:1902315	nuclear cell cycle DNA replication initiation	0.002449479485609308	5/16323	0.8	7.9965707287201475	5.216817544971344	4.5933820434922585e-4	0.037206394552287296	0.03500516653117515	MCM2/MCM3/MCM4/POLA1	4	NA	NA	NA
GO:1902850	microtubule cytoskeleton organization involved in mitosis	0.02020820575627679	165/16323	0.2	1.9991426821800369	4.300753617896738	8.086986354788745e-5	0.009123853533849159	0.008584062395769183	NDC80/TACC3/CENPA/CENPE/CHEK2/CCSAP/TPX2/KIF4A/RACGAP1/UHRF1/BIRC5/KIF11/KIFC1/STMN1/MAD2L1/MYBL2/NEK2/NUSAP1/PLK1/CDCA8/KIF15/SPC25/TTK/CHMP6/NUF2/PSRC1/SAPCD2/PRC1/AURKB/KIF23/DLGAP5/CDK1/CDC20	33	91	-0.9388889295246287	0.3817239481555307
GO:1902969	mitotic DNA replication	0.00612369871402327	17/16323	0.5882352941176471	5.879831418176579	6.711574908809956	9.827878896885642e-7	1.8815920869855605e-4	1.7702721572795285e-4	FGFR1/LIG1/MCM2/MCM3/MCM4/POLA1/RAD51/TK1/CDC45/GINS1	10	3	1.279435819851677	1.9913924679472421
GO:1902975	mitotic DNA replication initiation	0.002449479485609308	5/16323	0.8	7.9965707287201475	5.216817544971344	4.5933820434922585e-4	0.037206394552287296	0.03500516653117515	MCM2/MCM3/MCM4/POLA1	4	NA	NA	NA
GO:1903504	regulation of mitotic spindle checkpoint	0.005511328842620943	24/16323	0.375	3.748392529087569	4.492341690227667	3.180816829053609e-4	0.029125218443421304	0.027402094025424456	NDC80/PRAP1/SKA3/BIRC5/MAD2L1/CDCA8/KNL1/USP44/AURKB	9	17	-0.5605257511942556	0.5437199209953826
GO:1905818	regulation of chromosome separation	0.01653398652786283	77/16323	0.35064935064935066	3.5049904168091555	7.345935117066265	2.5071173978205287e-9	2.262852531347157e-6	2.128976232404891e-6	NDC80/SMC2/CENPF/UBE2C/ZWINT/PRAP1/SPC24/SKA3/NCAPH/BIRC5/MAD2L1/ATM/PLK1/NCAPG2/CDCA8/KNL1/SPC25/NCAPG/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/DLGAP5/CDC20	27	47	-0.4788477201799884	0.5854712252566292
GO:1905819	negative regulation of chromosome separation	0.012859767299448868	53/16323	0.39622641509433965	3.960565691111394	7.1976005643134044	1.2076602230834997e-8	4.7687483059009694e-6	4.486616631416133e-6	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDC20	21	23	-0.015508762679985584	0.870449863226558
GO:1905820	positive regulation of chromosome separation	0.007348438456827924	32/16323	0.375	3.748392529087569	5.18858287456734	3.230645455998894e-5	0.003925234229038656	0.0036930070627582503	SMC2/UBE2C/PRAP1/SKA3/NCAPH/BIRC5/NCAPG2/CDCA8/NCAPG/AURKB/DLGAP5/CDC20	12	13	-0.004579692147795423	0.8781389661081431
GO:1990379	lipid transport across blood-brain barrier	0.002449479485609308	5/16323	0.8	7.9965707287201475	5.216817544971344	4.5933820434922585e-4	0.037206394552287296	0.03500516653117515	FABP5/APOE/SLC27A1/CD36	4	5	-0.1476805357884688	0.780888834363241
GO:2000816	negative regulation of mitotic sister chromatid separation	0.012859767299448868	51/16323	0.4117647058823529	4.1158819927236046	7.430439507138849	5.293892321921332e-9	2.5728316684537677e-6	2.420616189626702e-6	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDC20	21	22	0.028942999890848323	0.9019867367287867
GO:2001251	negative regulation of chromosome organization	0.015921616656460504	101/16323	0.25742574257425743	2.5731539473604434	5.287478250282226	4.630458529145072e-6	7.501342817215017e-4	7.05754367451612e-4	NDC80/CENPF/ZWINT/PRAP1/SPC24/ERCC1/ERCC4/SKA3/BIRC5/MAD2L1/MCM2/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TOP2A/TTK/SLX1B/NUF2/USP44/AURKB/KNTC1/CDC20	26	62	-0.7935748314978683	0.4380780976251693
