GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0002446	neutrophil mediated immunity	11	0.001968503937007874	39/16323	0.02564102564102564	0.8238946093276802	-0.1973369227472725	0.7090186771321119	0.8978382917657128	0.8956649505794759	F2RL1	1	13	-1.4604489261682045	0.23009627858402654
GO:0002455	humoral immune response mediated by circulating immunoglobulin	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002456	T cell mediated immunity	16	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002457	T cell antigen processing and presentation	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002467	germinal center formation	10	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002476	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	16	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002486	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	16	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002502	peptide antigen assembly with MHC class I protein complex	6	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002503	peptide antigen assembly with MHC class II protein complex	16	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002521	leukocyte differentiation	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002523	leukocyte migration involved in inflammatory response	13	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002526	acute inflammatory response	9	0.001968503937007874	103/16323	0.009708737864077669	0.31196009479397596	-1.2554249617867868	0.9618740527153256	0.9821822473480958	0.9798047400061507	TNFRSF11A	1	22	-1.9865420220649836	0.13674238901131952
GO:0002532	production of molecular mediator involved in inflammatory response	6	0.005905511811023622	83/16323	0.03614457831325301	1.161393605919742	0.26418995651663	0.48000260151201246	0.8496094310255276	0.8475528344361443	NLRC3/PLA2G10/SPINK7	3	3	1.1045004312933322	1.8240340808741764
