gse_id	gsm_id	classification	sample_type	cell_SOURCE	tissue_SOURCE	CONTEXT
GSE148731	GSM4478016	Disease without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	4hr
GSE148731	GSM4478017	Disease without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	4hr
GSE148731	GSM4478018	Disease without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	4hr
GSE148731	GSM4478019	Healthy Control without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	4hr
GSE148731	GSM4478020	Healthy Control without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	4hr
GSE148731	GSM4478021	Healthy Control without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	4hr
GSE148731	GSM4478027	Healthy Control without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	4hr
GSE148731	GSM4478028	Disease without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	24hr
GSE148731	GSM4478029	Disease without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	24hr
GSE148731	GSM4478030	Disease without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	24hr
GSE148731	GSM4478031	Healthy Control without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	24hr
GSE148731	GSM4478032	Healthy Control without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	24hr
GSE148731	GSM4478033	Healthy Control without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	24hr
GSE148731	GSM4478034	Disease without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	24hr
GSE148731	GSM4478035	Disease without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	24hr
GSE148731	GSM4478036	Disease without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	24hr
GSE148731	GSM4478037	Healthy Control without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	24hr
GSE148731	GSM4478038	Healthy Control without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	24hr
GSE148731	GSM4478039	Healthy Control without treatment	blood_sample	CD14+ monocytes	MACROPHAGES_GENERAL	24hr
GSE174566	GSM5319713	Healthy Control without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319714	Disease without treatment	blood_sample	PBMC (peripheral blood mononuclear cells)	PBMC
GSE174566	GSM5319715	Healthy Control without treatment	blood_sample	PBMC (peripheral blood mononuclear cells)	PBMC
GSE174566	GSM5319716	Disease without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319717	Healthy Control without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319718	Disease without treatment	blood_sample	PBMC (peripheral blood mononuclear cells)	PBMC
GSE174566	GSM5319719	Healthy Control without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319720	Disease without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319721	Healthy Control without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319722	Disease without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319723	Healthy Control without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319724	Disease without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319725	Healthy Control without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319726	Disease without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319727	Healthy Control without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319728	Disease without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319729	Healthy Control without treatment	blood_sample	PBMC (peripheral blood mononuclear cells)	PBMC
GSE174566	GSM5319730	Disease without treatment	blood_sample	PBMC (peripheral blood mononuclear cells)	PBMC
GSE174566	GSM5319731	Healthy Control without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319732	Disease without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319733	Healthy Control without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319734	Disease without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319735	Healthy Control without treatment	blood_sample	PBMC (peripheral blood mononuclear cells)	PBMC
GSE174566	GSM5319736	Disease without treatment	blood_sample	PBMC	PBMC
GSE174566	GSM5319737	Healthy Control without treatment	blood_sample	PBMC	PBMC
