gse_id	gsm_id	classification	sample_type	cell	tissue_cell	tb_type	timepoint
GSE31348	GSM777346	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777347	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777348	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777349	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777350	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777351	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777352	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777353	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777354	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777355	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777356	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777357	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777358	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777359	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777360	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777361	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777362	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777363	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777364	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777365	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777366	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777367	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777368	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777369	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777370	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777371	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777372	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777373	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777374	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777375	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777376	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777377	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777378	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777379	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777380	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777381	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777382	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777383	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777384	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777385	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777386	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777387	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777388	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777389	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777390	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777391	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777392	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777393	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777394	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777395	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777396	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777397	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777398	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777399	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777400	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777401	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777402	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777403	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777404	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777405	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777406	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777407	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777408	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777409	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777410	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777411	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777412	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777413	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777414	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777415	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777416	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777417	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777418	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777419	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777420	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777421	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777422	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777423	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777424	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777425	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777426	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777427	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777428	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777429	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777430	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777431	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777432	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777433	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777434	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777435	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777436	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777437	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777438	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777439	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777440	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777441	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777442	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777443	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777444	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777445	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777446	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777447	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777448	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777449	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777450	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777451	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777452	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777453	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777454	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777455	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777456	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777457	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777458	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777459	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777460	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777461	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777462	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777463	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777464	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777465	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777466	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777467	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777468	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE31348	GSM777469	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_0
GSE31348	GSM777470	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_1
GSE31348	GSM777471	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_2
GSE31348	GSM777472	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_4
GSE31348	GSM777473	disease without treatment	PRIMARY_SAMPLE		BLOOD	MTB	Week_26
GSE34151	GSM842924	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842925	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842926	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842927	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842928	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842929	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842930	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842931	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842932	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842933	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842934	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842935	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842936	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842937	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842938	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842939	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842940	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842941	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842942	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842943	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842944	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842945	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842946	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842947	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842948	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842949	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842950	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842951	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842952	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842953	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842954	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842955	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842956	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842957	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842958	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842959	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842960	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842961	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842962	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842963	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842964	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842965	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842966	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842967	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842968	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842969	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842970	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842971	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842972	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842973	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842974	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842975	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842976	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842977	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842978	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842979	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842980	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842981	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842982	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842983	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842984	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842985	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842986	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842987	healthy control without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
GSE34151	GSM842988	disease without treatment	PRIMARY_SAMPLE	dendritic_cells	BLOOD	MTB
